DOY2,HR2,CO2,FC,H2O,H,LE,PA,T_SONIC,VPD,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
2,9.75,414.32063375,-0.02275,3.4222,16.83849004,24.12571992,101.5474053,-0.1,2.0738048075,0.895787954,0.32288,0.786503328,0.445965575,5.18532549
2,10.25,413.6598718,-0.0863,3.540125064,22.63602622,28.699,101.5650123,0.2535,2.2139045515,0.9305783175,0.3324244865,0.862648487,0.446367394,5.266879831
2,10.75,413.1660894,-0.176746121,3.4641861395,29.01407283,35.13797771,101.5289371,0.35,2.42091575,0.942019748,0.324722588,0.843612677,0.45285,5.16853
2,11.25,412.8891178,-0.230753339,3.331961524,30.9250948,37.76098396,101.4984651,0.657,2.673159374,1.0097066505,0.3430415795,0.9174196355,0.4697170775,5.4188407625
2,11.75,412.39239455,-0.280295534,3.305265762,25.35643795,39.8808,101.4494066,0.7,2.855966595,1.025338619,0.341588135,0.97027,0.476321496,5.348772276
2,12.25,412.527588,-0.23665919,3.4152,26.699494465,37.93034414,101.3575243,0.8,2.9593996675,1.05773753,0.3524974125,0.98295956,0.478784025,5.3686555755
2,12.75,412.0681951,-0.336395,3.3668,24.35958067,42.023980885,101.2920435,0.75,2.947100944,1.070749162,0.3376354,0.986386278,0.471639767,5.429110349
2,13.25,411.8600342,-0.310473658,3.3707949285,18.766298135,39.47898746,101.2884046,0.8817273,3.089348735,1.0106795055,0.335044764,0.9877081,0.4853117125,5.4194066535
2,13.75,411.7373273,-0.2866153925,3.364013463,14.37385398,36.28659832,101.30462015,1.0685153,3.0706,1.009397857,0.333598234,1.009459123,0.454729853,5.424225757
2,14.25,411.91283325,-0.2803315,3.347479168,10.5787,35.589215425,101.3008816,1.35,3.06295334,1.003030115,0.328348381,1.008367549,0.458714508,5.519068866
2,14.75,411.8015248,-0.213867,3.40341,7.093778554,34.4126,101.3356555,1.5345,3.08614,1.029256845,0.344163238,0.966015226,0.463799988,5.563876722
2,15.25,411.6578519,-0.1428311795,3.520070369,1.558723078,28.387026305,101.31744265,1.6871452,3.17366,0.996211424,0.324536,0.9506968875,0.4483475755,5.453960716
2,15.75,411.5740663,-0.09065,3.5154065705,-2.836477356,19.91752868,101.2833175,1.6,3.22976167,0.908693843,0.302988004,0.899718209,0.4100915645,5.214569908
2,16.25,411.91515625,0.009545,3.506759532,-7.1182411255,18.96759842,101.3283283,1.5,3.059401728,0.874962609,0.2839691745,0.7492972645,0.38672337,5.01502852
2,16.75,412.0893987,0.0312,3.559241225,-11.58568951,11.067539455,101.3756442,1.5,2.85483991,0.77540699,0.264769334,0.635188472,0.361303402,4.776040151
2,17.25,412.5486886,0.06825,3.5643,-13.3524136,5.7963561035,101.417401,1,2.676991861,0.66461052,0.225434011,0.5452,0.314483704,4.500572232
2,17.75,412.75214735,0.09445,3.716623269,-10.8332,2.86144,101.4013202,1.1,2.5900692255,0.60334131,0.201459408,0.489740207,0.290688837,4.303315722
2,18.25,413.4237729,0.0842,3.770357835,-10.77350956,2.326795123,101.41,1.2,2.459594465,0.555665367,0.200974,0.466050426,0.277668868,4.323344435
2,18.75,413.68345335,0.120558942,3.771155992,-10.65119301,2.1706785735,101.4646575,1.028,2.4133994345,0.548523967,0.192379403,0.45891337,0.270828512,3.987845
2,19.25,413.96581115,0.1480090835,3.80936,-9.7178757345,2.4519230265,101.4797035,0.615,2.2811354465,0.550382925,0.201258079,0.471181295,0.272946881,3.985806351
2,19.75,414.3133834,0.17599,3.855317623,-10.42680818,2.175739337,101.457,0.508,2.190179062,0.5487792595,0.2065403395,0.483425282,0.283813196,3.985173316
2,20.25,414.3666598,0.156909671,3.814172172,-8.89575145,1.57230048,101.453,0.6965,2.155390888,0.57083,0.19029,0.475809033,0.270924344,3.854350544
2,20.75,414.7513431,0.169359777,3.812492083,-9.835025636,2.129937449,101.437,0.5,2.099687673,0.5787965285,0.199994,0.4944073075,0.2868760595,4.0611709915
2,21.25,415.1372502,0.217083,3.838335559,-11.2945,2.6865802415,101.4204487,0.144,2.036566447,0.582088163,0.205797,0.505788511,0.303809151,4.1364
2,21.75,415.09299675,0.194683812,3.7773635835,-12.19740447,2.703708223,101.4361387,0.083,1.9574,0.614257689,0.2202203545,0.496625837,0.3107972445,4.1586
2,22.25,415.7543182,0.199944248,3.690367874,-10.601,2.4962,101.4444003,-0.099,1.905,0.55877,0.211161216,0.490930347,0.285832119,4.011362832
2,22.75,415.7966688,0.216416415,3.743693373,-8.8095781185,2.257122925,101.471,-0.3,1.799355108,0.555031726,0.209026173,0.469294613,0.270277239,3.9131359215
2,23.25,415.918854,0.172292987,3.73772257,-10.13446139,1.848235594,101.5064552,-0.451,1.77787,0.563588955,0.196579825,0.458848112,0.273861279,4.019357052
2,23.75,415.809473,0.180871715,3.8186,-7.838302379,1.6558,101.48658985,-0.5,1.760800009,0.58187,0.200736393,0.51217154,0.289136646,4.088510265
3,0.25,412.5652382,0.252509539,4.464943833,-11.2339,5.251569857,101.334,2.4,2.1554197185,0.631066847,0.22123,0.521908352,0.313368792,4.126041979
3,0.75,412.61201405,0.270598953,4.478729536,-12.2078,6.2218312155,101.3979193,2.1,2.0727,0.669000174,0.233669,0.55583,0.33163685,4.2817
3,1.25,412.7010547,0.3094824775,4.371743291,-11.05798397,5.611758916,101.4024002,2.217,2.186117236,0.689147777,0.23733855,0.52791,0.344410119,4.295285364
3,1.75,412.5700276,0.277255157,4.3722921225,-9.1235142715,5.597895722,101.41,2.1,2.093111776,0.6334075455,0.2215979425,0.5656316005,0.3369520665,4.3191468565
3,2.25,412.86508295,0.2829811735,4.3363516085,-9.09437,4.6045,101.3776844,1.9,1.993549808,0.6213197625,0.2290901545,0.51115066,0.32879137,4.22852109
3,2.75,413.112594,0.270965166,4.34438,-10.26855812,4.8686,101.3779278,1.9,1.999247805,0.615949342,0.220749768,0.519966345,0.329980651,4.257661237
3,3.25,413.1725782,0.281622995,4.3459977475,-10.23090744,5.3342791735,101.3675842,1.75,1.99047596,0.6431000035,0.227135,0.522555993,0.3258888895,4.171759468
3,3.75,413.3235918,0.310414626,4.34,-11.08690582,5.472023188,101.4052901,1.4,1.94016452,0.61973,0.226596694,0.54545,0.325972947,4.279614638
3,4.25,413.717845,0.293379225,4.27217122,-9.4793521205,4.400162885,101.4001492,1.25,1.863510429,0.624088327,0.230445,0.528850232,0.32566,4.235144524
3,4.75,413.4250864,0.290613058,4.2527,-8.454747081,5.252360748,101.40869425,1.37964385,1.817000352,0.663244303,0.24128,0.518991524,0.332221364,4.1956
3,5.25,413.6750453,0.29158581,4.281791237,-9.0106510515,4.933467843,101.3783051,1.2,1.7827195865,0.6222078715,0.2364117215,0.5326957285,0.327994362,4.182341745
3,5.75,414.0878586,0.293288491,4.249071126,-9.6552,4.7451442225,101.3627346,1.0535,1.8069929975,0.66307,0.24914445,0.55284723,0.331892498,4.264993479
3,6.25,413.98134195,0.3146665,4.281229647,-8.937433344,6.556563957,101.420852,1.12,1.835100174,0.680585273,0.2537849435,0.59009668,0.349976807,4.32116002
3,6.75,413.06214965,0.2709912185,4.2359950935,-5.521905157,10.888569585,101.4249432,1.4368437,1.876682042,0.768288035,0.285613845,0.6248027565,0.375536811,4.7065924085
3,7.25,413.046912,0.2534191115,4.271516237,0.468238506,16.54988789,101.44965195,1.45,2.0429,0.886351095,0.332630217,0.708087839,0.44096,5.094484363
3,7.75,412.0307188,0.0978,4.25046,8.8702436545,25.320856565,101.4633568,1.7,2.212757591,0.932565166,0.35425,0.776474844,0.49216054,5.328228812
3,8.25,411.27,-0.0213,4.218397328,18.92313606,36.71122518,101.4384031,2,2.407941243,0.9733247645,0.372114382,0.879990423,0.5138611935,5.736379551
3,8.75,410.60845895,-0.1951663645,4.26417,33.292,43.60857415,101.48124045,2.4544385,2.540028577,1.0312,0.377693842,0.943948092,0.534150857,5.937767524
3,9.25,410.20930065,-0.3638727565,4.247918081,51.74296167,51.74490231,101.48428035,2.79119965,2.895537668,1.058763625,0.397760613,1.00866524,0.53166243,5.87927
3,9.75,409.55331495,-0.482684453,4.20403,65.46392572,61.191,101.4536689,3.1862022,3.024141134,1.123374796,0.39729,0.996712631,0.527332522,5.895112492
3,10.25,409.47008315,-0.521426,4.0624,65.69978501,65.42975236,101.4479175,3.58650735,3.174664573,1.107582108,0.396983516,1.0157,0.55139,5.762878096
3,10.75,409.5249137,-0.5442770155,4.2207777415,72.344026005,59.486152135,101.43259235,3.9086269,3.2626678,1.0904109695,0.403491137,1.0674170575,0.550628645,5.6344076785
3,11.25,409.41577045,-0.604157,4.2234990745,70.636234485,69.77052762,101.415,4.2642203,3.33854381,1.1216046945,0.367601121,1.0719812185,0.546437121,5.6275493975
3,11.75,408.5884854,-0.602723,4.1426721315,73.15991591,78.470684655,101.3944079,4.3,3.410479369,1.1149592465,0.3499216155,1.121670926,0.539579279,5.372585
3,12.25,408.6934455,-0.587274,4.1841424595,67.54835792,75.592210895,101.338,4.4,3.5337344475,1.1235585075,0.3664355785,1.078097019,0.5086088455,5.454804592
3,12.75,408.71469275,-0.518193184,4.236405438,64.993,72.90815558,101.31475005,4.597,3.567546314,1.107949555,0.351496081,1.0862776,0.530764704,5.395138851
3,13.25,408.57,-0.524393,4.281588671,59.33064072,67.558,101.2825586,4.8,3.661073336,1.132361302,0.3648283265,1.128363498,0.507446444,5.471643197
3,13.75,408.4913355,-0.4690170095,4.2283210685,54.194854465,69.99550507,101.2743404,4.9,3.695183023,1.154264195,0.348226821,1.0507433275,0.528130025,5.8370632975
3,14.25,408.4268971,-0.470956405,4.22153,47.07587532,64.8145,101.2868191,4.9794423,3.7422861175,1.106663061,0.347439525,0.977278447,0.504658549,5.7071
3,14.75,408.2429862,-0.3623590565,4.204897129,34.3916,59.09983243,101.28338945,5.1,3.804485635,1.0778,0.33871,0.919405786,0.481485368,5.74691
3,15.25,407.89755505,-0.336305872,4.205544074,24.508439955,56.22553832,101.2682168,5.4,3.860789047,1.0894659815,0.3426606765,0.9647269075,0.4611448575,5.74582
3,15.75,408.0446211,-0.300956504,4.2617647765,14.84877459,50.17484686,101.26166315,5.5815173,3.8395607505,1.057996812,0.336543625,0.9235831945,0.4586017735,5.789808567
3,16.25,407.839822,-0.15865985,4.26568,7.714517083,39.84759336,101.2983998,5.378,3.740922269,1.019710743,0.331275701,0.835311206,0.435304604,5.5804
3,16.75,407.55899545,-0.08275,4.259454975,-2.241421724,31.05898684,101.2897548,5.2,3.738734296,0.905769461,0.289652213,0.775281649,0.3922667345,5.4113398845
3,17.25,407.8199798,0.0379,4.3013532465,-10.23184894,19.069556785,101.31593205,5.17173115,3.624275997,0.8283799625,0.2697314825,0.6762306095,0.3580547665,5.0241174755
3,17.75,408.3353226,0.0744,4.320290178,-10.567679345,13.771,101.356797,4.8966816,3.4264,0.7559,0.223181,0.5744974,0.308058436,4.941862772
3,18.25,408.511427,0.131883551,4.43147,-11.4465,9.623886574,101.3405698,4.6,3.254260166,0.70863,0.218118,0.539584114,0.297825452,4.514374797
3,18.75,409.4231391,0.150079897,4.547683727,-12.16028784,7.231436177,101.3560358,4.3,3.02247202,0.665763561,0.214565813,0.557925313,0.310966236,4.169
3,19.25,409.93661255,0.159391578,4.582458545,-12.48011535,5.23575,101.3952125,4.09689755,2.8476525855,0.6800516795,0.2191754875,0.513725078,0.324582634,4.242742095
3,19.75,410.4883632,0.197255238,4.618573427,-12.597,6.02703,101.4050569,3.917,2.6944412325,0.6316179305,0.219387122,0.518398145,0.3029775065,4.2378479625
3,20.25,410.98331985,0.193151858,4.62323,-12.28003242,6.0148080435,101.4405936,3.53972455,2.605727222,0.630402566,0.205698843,0.519182205,0.284774068,4.237640435
3,20.75,410.9667133,0.250049579,4.660214823,-12.87689077,5.6208359475,101.4340512,3.4105,2.499737029,0.671485912,0.2187392305,0.5430092275,0.3307337605,4.361225
3,21.25,411.1259074,0.183760246,4.578731587,-11.64204528,5.343061731,101.4119221,3.3,2.36107169,0.669557673,0.227751403,0.548737642,0.33295347,4.2937
3,21.75,411.39930665,0.258205028,4.5524934685,-12.730638425,5.7229540415,101.3841526,3.2,2.3394921935,0.659721442,0.2401017595,0.5226955765,0.313127646,4.3849630595
3,22.25,411.670124,0.196517513,4.585016416,-12.98475519,5.4079462645,101.3755691,3.1,2.207163125,0.615138091,0.226895,0.5156941575,0.3120062065,4.3918366415
3,22.75,412.34611875,0.2467391545,4.509517143,-11.58076166,5.000474762,101.38105595,2.944,2.250460159,0.6312679755,0.22635,0.550229858,0.2969848005,4.27945
3,23.25,412.42,0.25302,4.476082405,-11.01393228,5.84271951,101.38316915,2.6706015,2.292861535,0.64199,0.2301,0.528697308,0.326722775,4.382616558
3,23.75,412.3617224,0.250101577,4.480445796,-12.50006418,6.330335524,101.367184,2.6702644,2.336069841,0.6307909175,0.2290894,0.516189203,0.31297,4.2431380695
4,0.25,413.123,0.4553246,6.636871151,-7.824544256,5.211593685,101.48186545,7.374,2.705505264,0.5226786695,0.1776414605,0.440891703,0.2420735565,3.713655901
4,0.75,413.42305395,0.487597387,6.611658086,-6.940625996,4.2580495615,101.427,7.2,2.536000013,0.528231293,0.190729105,0.459758028,0.243721152,3.711150905
4,1.25,413.3077875,0.462852834,6.606732918,-6.7760864,3.850220165,101.4302553,7.114,2.377016222,0.540610448,0.183830191,0.455896453,0.25671,3.786464882
4,1.75,413.2041786,0.520668375,6.711541396,-8.2204918765,3.358265925,101.41959765,7,2.30432,0.499272265,0.184680069,0.427945367,0.25582031,3.770620243
4,2.25,413.156,0.52840718,6.658309105,-7.777754443,3.2003934055,101.41851225,6.8,2.2754,0.494363649,0.17965,0.447164433,0.2492,3.784175507
4,2.75,413.58,0.462449745,6.52228141,-5.962964321,3.433283609,101.3947422,6.6,2.336284331,0.48512285,0.170704294,0.45442208,0.23558438,3.722200609
4,3.25,414.22346775,0.393075,6.578976958,-6.60165,3.460911648,101.41267,6.5,2.294659027,0.485686885,0.1644654595,0.437963782,0.2335010255,3.553293829
4,3.75,413.80240975,0.506352,6.520700059,-6.272206045,2.885151921,101.4545,6.315,2.2565,0.5288127795,0.181202897,0.4371406625,0.2378015955,3.6488756305
4,4.25,413.58539555,0.466427665,6.554476179,-5.07802,3.231349945,101.45718265,6.2,2.086291467,0.535629282,0.178704668,0.414861423,0.253771551,3.675093336
4,4.75,413.6631712,0.502691,6.561543196,-6.315781263,2.004839835,101.4548989,6,2.080904806,0.509817667,0.167354331,0.426225972,0.224722051,3.641582526
4,5.25,413.4879866,0.4465895565,6.559397671,-5.576101223,2.3621100035,101.4816552,6,2.074710018,0.514100185,0.177274998,0.444310623,0.24617,3.687267852
4,5.75,413.46598175,0.4903118385,6.7391,-5.71921,5.3167060155,101.49471325,6.1,2.121675122,0.563585454,0.206981401,0.477133907,0.284604989,4.04348
4,6.25,412.7694322,0.48752,6.7831,-1.905518618,14.7505,101.5699243,6.523,2.28788834,0.639182544,0.250931446,0.544701878,0.330722963,3.9118
4,6.75,412.3017194,0.393786315,6.674533411,8.5932,33.91143906,101.6044205,6.9595,2.462177103,0.730844213,0.293737309,0.634419539,0.381749982,4.271333163
4,7.25,411.705,0.227069528,6.6877893965,26.274699195,51.14893527,101.5908646,7.709,2.883349419,0.833611921,0.3189679245,0.7168773555,0.432374973,4.7029756175
4,7.75,410.6416343,-0.0482,6.5590138775,40.986942735,67.58618029,101.5804825,8.1,3.430581876,0.9080362945,0.3296428615,0.816746819,0.4519073055,5.0031525565
4,8.25,410.0412957,-0.2518171435,6.34876072,54.23234061,81.15254226,101.5798052,8.2865,3.9069512615,0.91444302,0.352725693,0.8648,0.477270379,5.101029854
4,8.75,409.71748615,-0.28497617,6.1944405,71.8649178,93.67206166,101.5802904,8.6,4.187968029,1.018823265,0.355585178,0.91772,0.4962,5.32674
4,9.25,408.8849804,-0.46312759,6.1504643215,82.8388513,100.7126574,101.56123265,8.8325,4.2988171035,1.0155724855,0.3685653465,0.94944547,0.503477696,5.355804167
4,9.75,408.7434007,-0.560509256,6.20893,83.06813904,113.82,101.56705535,9.2,4.446363787,1.061294252,0.354313202,0.968151654,0.50834,5.254680439
4,10.25,408.509,-0.52906173,6.178831057,102.1614674,112.02,101.5484752,9.2435,4.5797231925,1.0672102345,0.3636386215,0.978349539,0.510548646,5.3841441515
