DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,362.95487215,3.884477671,0.551664609,2.5022072845,-6.385477838,0.157555527,2.3358714405,0.5652442685,0.5700137665,0.2312806935,98.18915212,-4.767710235,-0.2855274,1.956243,0.08298447,-3.8269045,-5.268233,-5.2954125
1,0.75,362.827698,3.8950823695,0.595954428,2.599839223,-6.198130923,0.159792535,2.353692615,0.6057849225,0.5698521775,0.2381118115,98.1831554,-5.116831346,-0.2975706,1.9435175,0.07751799,-3.733424,-5.400513,-5.319485
1,1.25,362.9269504,3.797052425,0.5499008165,1.7646384315,-6.089414399,0.1717637915,2.374092584,0.592415708,0.572886846,0.242352503,98.18936063,-5.055993433,-0.3129078,1.881964,0.08389585,-3.788631,-5.393496,-5.329964
1,1.75,362.8912975,3.775917396,0.587657245,1.80148,-5.976456988,0.168223854,2.30196009,0.593256656,0.58648,0.247050701,98.183249625,-5.16346,-0.3123557,1.844864,0.08342104,-3.8679,-5.2646905,-5.290033
1,2.25,362.7140301,3.66,0.53147,2.091066966,-6.027563334,0.1692,2.317204263,0.600039765,0.569007942,0.2447,98.207948705,-5.187855304,-0.27948745,1.830395,0.07601556,-4.01668,-5.3452475,-5.2857525
1,2.75,362.8928958,3.647823746,0.575175392,2.1888142405,-5.594356077,0.1751835815,2.38197983,0.6201359405,0.584946397,0.248038364,98.21582879,-4.901228128,-0.2471519,1.793436,0.063130875,-4.0424865,-5.424433,-5.350758
1,3.25,362.1989422,3.641949404,0.641572412,1.784334613,-5.41621,0.17088,2.256139962,0.579621494,0.580710747,0.244860247,98.2233,-5.0560379275,-0.25264395,1.7865865,0.058457205,-4.0546365,-5.398685,-5.330419
1,3.75,362.31768425,3.620865664,0.5621661835,2.195666891,-5.1923972475,0.166686576,2.264257631,0.571381952,0.58849399,0.237468952,98.22109936,-5.144406086,-0.26431505,1.779415,0.054798475,-3.9931185,-5.427059,-5.51069
1,4.25,361.9646639,3.562371319,0.569725025,1.8693760765,-4.777538002,0.1640619635,2.2167543665,0.5718846575,0.586922129,0.232766657,98.20361197,-5.29438406,-0.2704494,1.7704055,0.05814769,-4.016831,-5.663366,-5.470178
1,4.75,362.10949335,3.568427859,0.5185337715,2.268177436,-5.0184241255,0.1559470005,2.319947569,0.591077871,0.575604398,0.246874354,98.17190983,-5.408120874,-0.2753112,1.725318,0.0616,-4.024885,-5.7299505,-5.536292
1,5.25,361.2818183,3.5458774075,0.6075306895,1.8725,-4.811680646,0.15899,2.235847304,0.581255485,0.5585917,0.236754847,98.154101505,-5.395259804,-0.2716525,1.722054,0.0622,-4.06228,-5.7710965,-5.511266
1,5.75,360.71215695,3.566383484,0.574868733,2.301845083,-4.536941707,0.1733254935,2.297316432,0.624490419,0.603752482,0.25562,98.16143957,-5.505081201,-0.2625986,1.775585,0.05957042,-4.15667,-5.6819095,-5.528116
1,6.25,361.0365461,3.539822333,0.656915452,2.2241408065,-4.603687911,0.167234135,2.276382223,0.5893691125,0.578269452,0.2367917935,98.18523068,-5.4746122855,-0.27524435,1.838416,0.0622192,-4.117611,-5.7239,-5.50882
1,6.75,360.92155875,3.60090063,0.63066,2.414702662,-4.511525633,0.164203097,2.219272245,0.584909926,0.578131399,0.237648072,98.2209,-5.537851836,-0.2703849,1.760223,0.065,-4.086873,-5.654652,-5.5346925
1,7.25,361.4142271,3.601075134,0.5823321,1.682928083,-4.7491145835,0.1674939155,2.276797943,0.602182628,0.567715473,0.233602488,98.24470157,-5.54335,-0.2846939,1.722829,0.0658,-4.112475,-5.601549,-5.467418
1,7.75,361.0806876,3.564362547,0.6039206485,2.284995917,-4.136490196,0.171632258,2.282559746,0.602019904,0.591032222,0.23556,98.25463548,-5.5509295075,-0.2720319,1.704744,0.06657559,-4.150144,-5.67669,-5.601616
