DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,0.25,2.41340399999999,6.92399199999999,19.432325,0.985932575000001,-3.284,0.158,90.453333335,0.25374405,101.7625,3.406515,12.662983335,0.07735635,-0.014,1.8310775,-0.855,-0.0235,-2.38725,-2.2235,-0.348582619,-2.491,555.54625
1,0.75,4.1848005,11.074235,12.7470243845,1.09468,-2.7666666665,0.172,90.633316665,0.270522,101.810625,3.379635,11.37465,0.08175365,-0.00735,2.14952,-0.6911485,-0.3648665,-2.08348,-2.1930218965,-0.319651646,-2.3249225,561.39725
1,1.25,1.94791292849999,18.5261872877498,13.7696668255,1.20468,-3.81795,0.1325,91.401666665,0.254042975,101.8175,2.607015,10.549483335,0.08647065,-0.0345,2.13628,-0.71885,-0.3377,-2.368585,-2.4635,-0.589150138,-2.493535,561.0375
1,1.75,1.773722,9.60341802117501,15.456894984,1.142604083175,-3.82437499999999,0.134825,91.05668416825,0.209366625,101.8451,3.44731325,11.187075,0.083484385,-0.0072799999999997,2.14042975,-0.694924249999994,-0.290982325,-2.422095,-2.52499575,-0.692702914549996,-2.578827125,556.548
1,2.25,1.74791,9.72468450000001,16.168474062,1.0223815,-4.0503,0.24597,91.343185,0.2633638,101.885,2.47152349999999,10.6154983315,0.0817399999999998,0.0131549999999993,2.080528,-0.655539650000019,-0.515026700000009,-2.4364,-2.4966015,-0.320550687100003,-2.5605235,578.253
1,2.75,2.957532,13.591869671,15.045045,0.957581025,-3.96812583352501,0.181499999999999,91.07825,0.300080625,101.87,3.34158025,11.27516416525,0.0877649999999997,0.0211349999999998,2.41678125,-0.626732250000013,-0.493996475000006,-2.43581225,-2.473865,-0.115056315350004,-2.499847049325,563.848
1,3.25,2.463891586,6.58819200000003,11.74429487,1.2462920002,-3.52840000000001,0.158999999999999,91.043353332,0.33827895,101.88,2.628262,9.162148,0.08662,-0.0964,2.1199325,-0.620700200000006,-0.473113000000003,-2.432274,-2.5245686668,-0.469821965400005,-2.5831115282,549.51575
1,3.75,1.66936875,14.8505425,19.61129,1.338706,-3.4122,0.182,91.322,0.3086716,101.88,2.354543749875,11.84149333,0.09266,-0.0384800002000007,2.07069101485,-0.650799800000006,-0.475766800000003,-2.42671,-2.527774,-0.468571995200001,-2.618744,547.881
1,4.25,3.1238725,6.27000443804996,12.0803675,1.307158,-2.9502,0.2071066668,90.44798,0.359971575,101.9141,3.248192,11.354253332,0.09944036,0.0431999999999993,2.2016780354,-0.695027800000005,-0.464699800000003,-2.41407,-2.526274,-0.887274687400001,-2.625452,548.244
1,4.75,4.62575375,9.071880274,31.9417490182499,1.57915,-2.87,0.17246,90.743319998,0.344429,101.9339,2.803242,9.1130400002,0.0918655799999999,-0.00100000000000023,2.155634,-0.755380000000005,-0.466233000000003,-2.42797,-2.52442,-0.863195324600001,-2.63414,545.15925
1,5.25,2.66773924999999,9.41207599999994,34.5039970679999,1.7131175,-2.1585,0.121770833125,91.41334583125,0.275530575,101.97275,3.0428175,9.100266666875,0.0882329,-0.048125,2.027405,-0.806353125,-0.4473545,-2.44480125,-2.516495,-1.1128053125,-2.635331250125,546.018
1,5.75,3.73741,9.66186950000001,16.83866,1.32619,-2.61475,0.116275000125,90.4487625,0.335081377775,101.94075,3.45111375,7.9723325,0.0874,-0.058125,2.0719308525,-0.88131375,-0.44845825,-2.467975,-2.496812500125,-0.865720725,-2.622975000125,546.21575
1,6.25,2.3009,9.70934849999999,15.73348,1.52786875,-2.79025,0.213375,91.33083333125,0.313422575,101.89,2.81654875,9.97388875,0.0824875,-0.054949999875,2.235825,-0.960179375,-0.446537625,-2.482875,-2.477618750125,-0.689452046875,-2.614612500125,537.238
1,6.75,1.93940975,12.18721228,24.43367,1.48893216645,-2.349125,0.233875,89.675825,0.31742035,101.87,4.1551625,14.289925,0.092375,0.077145833125,2.307638201325,-1.037008125,-0.446979375,-2.49568875,-2.468318750125,-0.699540448625,-2.615834375,515.72625
1,7.25,4.46892,10.8544,10.8997998735,1.186609,-1.7241633331,0.273,89.11232,0.30651655,101.5375,2.440519,13.3873,0.09301718,0.112099999999997,2.117755,-1.106342,-0.413473100000005,-2.491511,-2.437311,-0.289428057900001,-2.6034155,509.461
1,7.75,2.74721931379999,13.0779575,15.81309,1.214659083575,-1.6059633331,0.241699999999999,89.17531,0.32907715,101.575,2.39512925,10.851472331,0.09749,-0.0508233331000001,2.208463788575,-1.201578,-0.417606800000005,-2.49303,-2.432959,-0.448080683000009,-2.6085705,510.7915
1,8.25,1.468885,9.636305559,14.864540347,1.172623333,-1.26625000000001,0.1329066669,89.93032,0.32377585,101.57275,2.54218,10.48511,0.0886299999999999,0.0438999999999988,1.960212872325,-1.256712,-0.414087000000005,-2.49062,-2.4227890001,-0.576533724600007,-2.6044871669,547.324
1,8.75,2.195582951275,8.320436,10.7208823495,1.153499916425,-1.81910833357501,0.12355,90.040485,0.3207912,101.575675,3.196661,8.5974425,0.11447455,-0.0720333334250001,2.086204,-1.2896675,-0.405787650000003,-2.49044,-2.408845083425,-0.254678773475006,-2.592959583575,552.565
1,9.25,3.231523,10.2602355,9.06313099999998,1.4065075,-1.63379999975,0.12175,90.3492,0.3029416,101.68,4.1913225,9.39774,0.91459075,-0.05430000025,1.99544325,-1.27759,-0.4273,-2.4879675,-2.39951666675,-0.43355178025,-2.576825,554.625
1,9.75,2.79054625,11.18804,19.70161,3.598875,-1.75929999975,0.10075,90.5275,0.3260104,101.7494,6.03846,6.4578075,6.86132,-0.03505,2.091176,-1.27091,-0.46740025,-2.49172,-2.4901175,-0.66486431075,-2.56912125,557.38
1,10.25,1.894265,6.30033125,13.732565,14.36203,-1.664851666925,0.189290000074999,91.33925,0.276912775,101.795,16.788665,5.49753149999998,22.148605,-0.1047,1.868045,-1.25923925,-0.445129925000003,-2.49075925,-2.491929083075,-0.695171448975003,-2.566770875,532.3875
1,10.75,1.97599399999999,7.78541020434998,14.676125,42.90446666925,-1.11807750000001,0.165359999999999,90.30930750075,0.288783725,101.822225,43.8261925,6.72696674999998,49.2375525,-0.1378,2.20590325,-1.254429,-0.358747425000004,-2.48581825,-2.440902416925,-0.994274808525001,-2.562396125,558.316
1,11.25,2.633305,8.595310928875,16.92526,95.8018675,-0.783627500000007,0.121942500074999,91.2462575,0.297576,101.860975,88.3794424999999,11.9960175,84.2904724999999,-0.125123333075,2.112996,-1.24903175,-0.280191925000005,-2.48277575,-2.376944249925,-1.008432125,-2.5600295,565.23
1,11.75,2.402665,9.09002775,20.057825,121.673675,-1.057350833075,0.100499999999999,90.24430750075,0.3023722,101.895,115.277925,16.8758100000749,116.310475,-0.12775,2.3128658482,-1.243071,-0.262269425000005,-2.477721,-2.34586825,-1.0029029625,-2.55459225,527.2
1,12.25,1.5240865,9.1897463936,9.81073223125,132.581925,-1.4777475,0.136175,90.19659083075,0.2911179,101.895,125.623825,17.001315,129.6077950075,-0.0515750000000011,2.2200424342,-1.2387025,-0.262998150000005,-2.4750575,-2.384011750075,-0.998809675000002,-2.5517055,522.52625
1,12.75,2.82619275,5.87141281775,7.481459836875,141.266075,-1.076887500075,0.201425,91.064685,0.265768325,101.909525,137.653925,15.28455000075,131.79935,-0.0398500000000002,2.2479855,-1.2339775,-0.266622575000005,-2.47644675,-2.420890083075,-0.994479750000002,-2.55237375,554.68275
1,13.25,1.66539625,8.94818308374999,12.71295,182.625875,-1.41939750005,0.149149999999999,90.47158333475,0.281529,101.7875,125.41275,87.1305349999999,146.315575,-0.0517050000000003,2.17331175,-1.28316,-0.374042450000006,-2.4800405,-2.492208083525,-1.0440705125,-2.52358766705,544.74425
1,13.75,2.6811023364,8.0635813913,7.1928,173.218,-1.4411166665,0.1425,90.40165,0.2399329,101.7615,124.9175,84.545,134.654,-0.0346833335,1.9184325,-1.298385,-0.4500165,-2.480215,-2.5059516665,-1.06035075,-2.5254583335,510.4965
1,14.25,2.803388,7.843202460525,8.82817357,157.18565,-1.67557833330001,0.1888,90.068685,0.226453025,101.78,112.101,74.770565,112.18705,0.00102999999999948,1.83695,-0.614783500000014,-0.283168150000002,-2.476025,-2.3334665,-0.679370908650004,-2.56333925,568.1585
1,14.75,3.30856574999999,5.2278514751,10.69753264745,115.638,-2.0398933332,0.237,89.48132,0.24376547265,101.791,84.8983,60.13134,88.0534400000001,0.0868,2.08894,-0.689821999999993,-0.329619999999999,-2.469932,-2.3291119998,0.179747682400002,-2.351794,621.009749999999
1,15.25,2.6935455,8.52907899999999,23.4261799999998,64.183075,-2.083083333125,0.303,89.49581250125,0.2554669,101.775525,47.0453875,36.2738,60.23803125,0.113479166875,2.0085222289,-0.71929375,-0.372075,-2.4632075,-2.339522083125,0.019579790125,-2.256048965625,527.5
1,15.75,1.97423,6.80252399999999,18.8944775,11.914625,-2.719045833,0.289625,91.53,0.2905161,101.7785,17.65625,13.439625,27.8467625,0.20725,2.47716881065,-0.70915625,-0.352417,-2.463995,-2.324130416875,-0.100785736875,-2.55358625,547.5595
1,16.25,1.922287674,4.2355245,14.4122,4.6705675,-2.667791666875,0.383875,92.20375,0.2313428592,101.77,7.7404325,17.3458625,11.4393875,0.283,2.1936049572,-0.69751875,-0.328237625,-2.4607425,-2.312715416875,-0.392940957125,-2.354525,535.064
1,16.75,3.11053,12.2860802045498,14.78096,1.20519875,-3.011812499875,0.34825,91.7116875,0.3080150796,101.82235,2.77836875,17.996925,2.56776625,0.23875,2.4223834793,-0.706418875,-0.3387875,-2.45893,-2.306805416875,-0.158825176875,-2.527268750125,548.3025
1,17.25,2.30324774999999,5.92836780609999,16.52016,0.885842,-2.986208333125,0.314,92.41625,0.25459401695,101.835,4.493874999875,18.3798625,0.229716125,0.22625,1.821629616175,-0.66953125,-0.276533125,-2.45999875,-2.30267625,-0.21299613375,-2.44142489275,553.804
1,17.75,2.51761275,8.84576568739997,16.903955772,1.040696875,-3.06875,0.297583333125,92.68875,0.278923346175,101.80065,2.44785625,15.738325,0.0789577375,0.234895833125,2.0089213313,-0.629668625,-0.20067075,-2.4556575,-2.3155375,-0.470320686,-2.538440625,551.5765
1,18.25,3.23516425,4.925222511025,8.6183725,1.530220833125,-3.433824999875,0.275512499875,92.5775125,0.2648004122,101.84335,2.40653125,12.6977,0.0851,0.231037500125,1.7430517123,-0.623062625,-0.16176675,-2.45470125,-2.323294583125,-0.828595842875,-2.572817291875,554.62
1,18.75,4.49477525,8.21279443312499,21.57856,0.986625,-3.6005625,0.2725,92.7412375,0.345259933525,101.845,2.20921875,15.72400000125,0.0819875,0.203083333125,1.9933907721,-0.627874875,-0.150712625,-2.45444375,-2.3252125,-0.82278989375,-2.579661875,566.778
1,19.25,4.38879274999999,3.34633601149999,16.9276625,0.6317935332,-3.427,0.242375,92.55375,0.32709540865,101.845,2.5818625,15.36316666875,0.081825,0.134474999875,1.988198773025,-0.626556375,-0.1399455,-2.4500325,-2.339794583125,-1.183705128125,-2.578065625,606.352
1,19.75,3.4390725,4.556484,31.1612999999999,0.75073325,-3.29425,0.215625,92.02416666875,0.2990124017,101.817575,2.41297,15.47270833125,0.090425,0.097875,1.70164,-0.627074875,-0.141145625,-2.44650625,-2.330608333125,-0.87541808775,-2.580560625,574.65325
1,20.25,3.26416420042499,7.496856510625,11.748275,0.9253705,-3.493354166875,0.234875,91.820425,0.2702585,101.812825,3.293145,11.02875000125,0.07865,0.102625,1.9773,-0.62976875,-0.134583,-2.44271875,-2.334690416875,-0.63681125525,-2.57846125,571.07125
1,20.75,3.94932699999998,4.667476920875,8.21266375,0.8501998,-3.4279000002,0.175,91.94002,0.289174850375,101.8,2.887318,12.404013332,0.0771,0.0412666668000002,2.0086175,-0.600479999999993,-0.1301868,-2.436458,-2.29416,-0.494821459599995,-2.58317,552.956
1,21.25,4.668525,5.16506875,7.6007035,1.73426,-3.4795333332,0.2114,91.29532,0.2311874,101.8,2.7879,13.45098,0.08510492,0.0556,1.7528015,-0.612033199999993,-0.1427402,-2.433222,-2.263692,-0.799893949599999,-2.58288,555.3
1,21.75,3.6243285,5.03678699999994,7.129501,1.44375,-3.8093066668,0.206,90.88868,0.199635,101.8,2.5106375,17.601599998,0.08490072,0.0337999998000002,1.813005,-0.622239999999993,-0.1318602,-2.434388,-2.2352879998,-0.938826814199999,-2.588016,552.735
1,22.25,3.70603384844999,7.27986099999998,17.2492599999999,1.49166,-3.920926667,0.2172,90.77602,0.33640766845,101.8,2.98518,18.6133,0.08096,0.0136399998000002,2.1918505,-0.629099999999994,-0.1688866,-2.432832,-2.2331720002,-1.0123367,-2.592096,552.065
1,22.75,3.05211624999999,2.502609,9.97506375,1.273195,-4.3249,0.21141833315,90.9307,0.27885595,101.7914,2.34453,15.026235,0.08242402,0.0148999999999998,2.00958525,-0.587638500000012,-0.225928,-2.4168465,-2.22338666685,-0.992887675000003,-2.5089115,544.616
1,23.25,6.74221,6.95085449799994,13.0710387775,1.34563675,-4.2862,0.23595,91.039335,0.29845535285,101.727,2.24584675,15.385125,0.0850385449999999,-0.00557500000000002,1.97152134795,-0.572204250000006,-0.2782675,-2.40472575,-2.218065750175,-0.981351250000001,-2.59698875,543.673
1,23.75,2.0731550996,9.60456130824998,22.0561754169999,1.5202415,-2.94360833317501,0.1924,90.0902,0.2574177875,101.7625,3.63148824999999,14.8073325,0.0882329875,-0.0346000000000001,1.840527012,-0.593523250000006,-0.30633585,-2.40105,-2.240269250175,-1.223566625,-2.60072,553.13
