DOY2,HR2,USTAR,TA_1_1_1,WS,FC,SC,H,LE,G_1,TS_1,RH_1_1_1,CO2,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,TAU,SH,SLE,T_SONIC,PA,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1
1,6.75,0.222857,3.557,1.13616,0.365428,-0.20288125,-35.93345,-2.68309,-19.3525,11.055,77.05,399.881,0.61952291,-47.93,0,0,-0.295697,-4.95586,-5.6061925,10.953125,100.765,6.4031825,0.490411,0.424025,0.268555,0.132605,0.5409384415,0.053807267,274.975,335.464,0.20968,-49.03375,-21.4292,-24.7414,0.75446725,13.5,12.7886,13.3022,12.9521,8.56397,13.5161
1,7.25,0.208845,3.35425,1.15036,0.44923025,-0.58222925,-32.862025,-2.98117,-19.2925,11.075,76.95,399.7715,0.5718864325,-43.71,0,0,-0.288191,-4.0338,-4.9630525,10.84215,100.77,6.23622,0.477573,0.423373,0.274239,0.138683,0.5198391095,0.04840351925,276.718,334.502,0.29323625,-49.196,-22.1365,-24.6541,0.8723625,13.4856,12.7425,13.2667,12.9443,8.53629,13.4751
1,7.75,0.2241675,3.4345,1.119485,0.076225,-0.257924,-29.4757,-2.7355,-19.255,11.01,75.343475,400.809,0.5881817975,-25.538,22.8,6.632515,-0.317813,0.1383,-0.115391,10.525325,100.8,6.71123,0.491051,0.434136,0.269167,0.164519,0.44183862675,0.05658289075,275.812,334.108,1.46145,-48.76185,-22.3449,-24.5687,2.355135,13.4017,12.6978,13.22,12.8767,8.45943,13.435
1,8.25,0.252,4.0495,1.117855,0,-0.552345342,-15.697175,-1.0975,-18.6325,10.945,73.3,401.269,0.63,12.9111,86.9082228,40.0773,-0.388553,2.42053,-0.0807,10.30495,100.807,6.88893,0.538866,0.444592,0.307849,0.135302,0.578259726,0.0836604885,278.909,338.753,3.36433,-47.329375,-22.4207,-24.9339,5.5050575,13.3397,12.7011,13.1447,12.8069,8.38168,13.3542
1,8.75,0.283,5.103345,1.0945,-1.16874,-1.59265,-4.0860525,1.45075,-18.205,10.7775,70.2,401,0.78618085,48.7007,161.82,81.8899,-0.482466,-0.690675,-7.671165,10.76005,100.845,7.08318,0.607583,0.492037,0.343404,0.191563,0.756890369,0.12767959125,276.885,347.462,6.85873,-43.977125,-22.2355,-24.2405,9.9792475,13.3033,12.7358,13.1286,12.8193,8.31833,13.3662
1,9.25,0.334,6.3775,1.08969,-3.2473875,-1.7818303365,9.1832575,8.94575,-17.245,10.58,65.445975,399,0.9557950775,81.0948,267.6994,128.432,-0.644686,6.58415,0.135071,11.47825,100.859,7.245235,0.698037,0.542845,0.401402,0.232994,0.86697720025,0.1547313965,279.23,353.729,12.5788,-39.77195,-20.8992,-22.5726,15.5135,13.4006,12.7039,13.2161,12.7912,8.31351,13.3461
1,9.75,0.392,7.7638,1.236,-5.7860825,-1.74282,24.7415,24.71475,-16.425,10.695,60.4013,396.569,1.3362,118.2385,375.158673,179.1695,-0.7280985,14.67465,0.525636,12.454175,100.923,7.6539725,0.798307,0.603092,0.4780475,0.278441,0.9020262845,0.1752365515,284.06675,362.7365,17.4046,-34.064425,-19.386375,-21.15315,20.58595,13.544475,12.805,13.313275,12.829275,8.36806,13.3959
1,10.25,0.41035525,8.61899,1.45881,-7.6975475,-2.09,40.6945,30.009,-15.0675,11.06,56.1137,394.38975,2.1375,150.324,465.15,233.4405,-0.77486275,11.10855,-7.07799,12.9796,100.92575,7.48211,0.8072605,0.652386,0.493058,0.29326825,0.956640694,0.16654121425,287.7875,368.18875,21.247,-26.752425,-17.79915,-18.607375,27.77075,13.7042,13.0583,13.3863,12.91305,8.44872,13.4954
1,10.75,0.435,9.66,1.514955,-9.251,-1.663655,54.8378,46.284475,-12.53,10.9925,52.904575,393,2.99,175.8425,530.625,261.647,-0.74003125,9.471385,-9.28512,13.4493,100.95525,7.96667,0.843839,0.76481475,0.5355585,0.301611,1.027361974,0.170125839,292.28875,373.43,25.8018,-22.8921,-15.173675,-16.151775,31.578925,13.863525,13.304175,13.4832,13.00045,8.583105,13.5487
1,11.25,0.449932,10.48245,1.662,-10.72125,-0.992586058,69.7721,50.90765,-11.125,11.71,49.97125,390.9315,3.86,191.7,589.543731,296.05,-0.840051,9.18406,-8.17283,14.3482,100.896,8.35131,0.922001,0.786505,0.558166,0.285344,1.01126756475,0.183281249,295.791,377.765,26.98835,-19.165625,-12.8728,-12.796,31.671,14.0075,13.4097,13.7186,13.0753,8.75731,13.6638
1,11.75,0.463,11.3089,1.6685,-10.84885,-0.7186895,82.47,55.405,-9.35,12.4575,46.576525,390,4.54388,201.8,650.6755,324.9225,-0.92246975,5.3193775,-9.25712,14.834625,100.8695,8.36288,0.8900775,0.80169925,0.570083,0.292259,1.082678487,0.187042716,298.43875,380.188,29.1149,-16.462725,-10.6866,-9.44471,33.1847,14.26985,13.603375,14.01185,13.2547,8.86647,13.7221
1,12.25,0.47067325,11.7954,1.757,-11.28445,-0.76775,76.705575,61.216075,-8.025,12.62,43.68,389,4.92676,214.5675,710.410365,347.5285,-0.947088,-1.6654175,-13.28635,15.5095,100.833,8.26342,0.979261,0.842779,0.575294,0.306101,1.1162013125,0.194216277,300.887,384.426,31.6139,-10.33272,-6.83557,-6.8799,39.0476,14.4672,13.7881,14.2194,13.3402,8.95989,13.7798
1,12.75,0.4529035,12.355,1.734,-11.1741264675,-0.622265,82.7026,65.80955,-6.726,13.84,42.1571,388.2505,5.69,207.95975,636.828366625,330.217,-0.930362,-2.19252,-8.1794,15.8988,100.748,7.87556,0.983541,0.870252,0.576416,0.277472,1.11648579425,0.19348328475,303.689,386.25,29.0832,-7.02709,-6.45838,-6.24031,34.7757,14.6308,14.095,14.4,13.5067,9.01088,13.9024
1,13.25,0.43975,13.12,1.778,-11.3435,-0.5145,73.7527,69.200625,-5.47575,13.88,40.779975,387.43875,6.15530889,205.425,641.0065875,321.2,-0.869029,0.0855,-10.7384,16.349,100.706,7.80704,0.96441,0.89642,0.594862,0.275158,1.06862565375,0.204822314,305.954,390.709,34.05245,-7.8097375,-5.40721,-4.26225,36.0661,14.8244,14.2733,14.5889,13.6664,9.04375,13.9877
1,13.75,0.442223,13.44445,1.691,-10.5642,-0.36433163775,57.382725,64.647,-5.21625,13.4275,39.2525,387,6.55,186.246,609.071,297.975,-0.88881,0.775237,-6.14705,16.398625,100.671,7.86863,1.03935,0.884881,0.590897,0.250498,0.993548995,0.18728938,305.527,391.536,26.55365,-2.6340525,-4.35376,-4.26225,31.4118,14.9594,14.728,14.6697,13.7309,9.15017,14.0854
1,14.25,0.41575,13.419775,1.703,-10.1899,-0.326064,56.2694,61.207575,-4.179,14.565,37.7829,387,6.93866707,180.348,560.69895,273.9315,-0.848601,1.614,-7.3665875,17.069575,100.648,7.71261,0.951594,0.862904,0.57696,0.244452,0.9745052055,0.20451877375,306.215,391.32,24.0564,5.5806025,-3.1858,-4.15612,30.4945,15.0267,14.928,14.8175,13.8512,9.28476,14.1793
1,14.75,0.425,13.79,1.674,-9.6927202795,-0.375998,43.282,54.5466,-3.711,13.78,36.41525,386.851,7.16,153.041,533.7353,253.75,-0.81007075,-4.36614,-8.375615,17.2182,100.62875,7.53943,0.929359,0.82131975,0.56626625,0.22764675,0.840064429,0.188392875,307.85,390.88,20.12095,7.56527,-2.41567,-3.00133,29.4609,15.1761,14.8894,14.9744,13.9499,9.41432,14.3537
1,15.25,0.40549,13.63985,1.628,-8.31058199325,-0.333,28.8911,45.91175,-4.40525,13.665,36.6175,386.23025,7.3027945425,130.117982575,438.5,211.84225,-0.802989,-4.177075,-6.800995,17.1863,100.62875,7.3695475,0.9092045,0.7307685,0.48729775,0.1846485,0.7972009735,0.18423609175,308.35675,389.2125,17.7163,5.596845,-2.0855175,-1.9515625,23.37355,15.202225,14.94875,15.13315,14.047675,9.4972725,14.4589
1,15.75,0.378859,13.50796317,1.45825,-6.846366959,-0.22025,13.9328,38.07645,-4.6085,14.145,36.3575,386.84,7.1407505075,91.13,335.3617,168.0825,-0.734199,-3.03417,-1.5393595,17.114375,100.615,7.68794,0.860845,0.70993,0.485349,0.148269,0.647617772,0.17077457375,306.573,386.993,13.85265,1.78023,-2.59652,-1.883865,18.6139,15.3414,14.9917,15.2411,14.156,9.59051,14.540625
1,16.25,0.347,13.57325,1.3493825,-5.69894,-0.29865561175,2.05927,28.9185,-6.16375,14.5675,37.1841,386.53,6.79,58.95905,250.4420888,117.899,-0.67313625,-7.76113,-4.32652,17.181,100.62375,7.5134325,0.78424,0.65535,0.44304025,0.1178775,0.5391916585,0.152873248,303.052,385.07,9.749895,-1.14710675,-2.8552375,-2.9202575,14.0957,15.4,14.9563,15.19945,14.22235,9.7018275,14.599625
1,16.75,0.310217,13.2284,1.22,-3.972035,-0.462,-8.0205825,18.2992,-6.8205,14.45,37.27,387,6.187666495,17.990375,157.4,73.475,-0.5585005,-20.3349,-12.2637,17.1758,100.6385,7.62477,0.6669105,0.51555125,0.347207,0.104431,0.37798994075,0.142987434,300.21375,382.46775,5.664495,-5.71333,-3.9679775,-4.1983025,8.9935825,15.4,14.904075,15.199425,14.270925,9.7361375,14.65035
1,17.25,0.2187495,12.7975,1.026155,-2.026,-0.4246425,-18.76,5.615,-7.775,14.605,39.74,386.718,5.5622081425,-23.83985,63.68622145,23.501425,-0.43090575,-26.67615,-15.48285,16.996,100.6555,7.38328,0.5001115,0.394026,0.2628485,0.11271825,0.35047604175,0.1102422865,299.26875,377.1615,2.881125,-9.90108,-4.8072675,-6.24304,4.69857,15.3886,14.8506,15.19415,14.27095,9.71195,14.667225
1,17.75,0.157,11.946025,1.0304175,-0.378309,-0.184402826,-29.70965,1.2675,-8.5675,14.41,43.098,386.193,4.88,-57.37425,5.6621158945,0,-0.30077625,-30.089425,-10.9803,17.1531,100.68525,7.0589375,0.40727825,0.342653,0.17669825,0.140599,0.4864504935,0.089426963,293.23975,370.78475,0.70175575,-14.732125,-5.836405,-8.48299,1.90664,15.305375,14.7179,15.14205,14.267425,9.6690375,14.6498
1,18.25,0.17020125,11.2706,1.200205,-0.022305,-0.04126811,-36.374,0.50623,-9.5575,14.255,45.796675,387.134,3.95164284,-62.255,0,0,-0.262732,-24.0324,-7.9573825,16.8067,100.706,6.96793,0.38255,0.34633,0.197319,0.155786,0.525156444,0.06211893425,291.28,365.342,0.13637,-16.998075,-6.05245,-9.7707575,1.298845,15.1889,14.6458,14.9964,14.2572,9.5785,14.609225
1,18.75,0.18452425,10.705,1.28075,0.007,0,-36.8493,-0.082662,-10.5275,13.93,49.86,388.712,3.5450175,-62.7942,0,0,-0.2752345,-15.6259,-5.0936325,16.4643,100.72275,7.15243,0.4323535,0.38505475,0.217172,0.1449075,0.5448003065,0.059099554,290.31225,361.8935,0.14425325,-23.6193,-9.13807,-12.912725,1.35025,15.0453,14.548725,14.956975,14.1825,9.5393425,14.543425
1,19.25,0.198405,10.1,1.370025,0.093675,0,-35.078,-1.3853675,-11.9725,13.545,52.5552,390,3.072165,-61.60275,0,0,-0.26162525,-13.98655,-5.6195575,15.948775,100.74375,7.096135,0.48107725,0.4271005,0.27241,0.148168,0.566751151,0.0494449295,287.99675,360.13,0.192338,-28.1143,-11.1714,-15.277475,1.25344,14.955375,14.3387,14.881975,14.1543,9.4531925,14.451125
1,19.75,0.22,9.44,1.374035,0.106321,-0.01155,-37.364,-1.474,-12.89,13.25,56.12,391,2.7584125,-60.741,0,0,-0.2670245,-13.299875,-5.4171125,15.5426,100.75,6.9936775,0.48776675,0.41760225,0.28510325,0.14296875,0.552815789,0.0441715865,287.60275,359.35825,0.198644,-30.291175,-12.6317,-16.67595,1.28423,14.900225,14.149925,14.693775,14.1316,9.45348,14.379725
1,20.25,0.211506,8.985,1.44035,0.05744,-0.06325,-36.57275,-2.3175,-13.2425,13.1025,59.7837,392,2.5075,-59.990975,0,0,-0.28204875,-13.40125,-5.1065975,15.118475,100.75925,6.7000075,0.48831225,0.44446375,0.275103,0.140531,0.50605993775,0.04239400775,284.6845,356.91375,0.252246,-32.109125,-13.956,-17.38435,1.22697,14.7467,14.0375,14.6295,14.04995,9.35728,14.33025
1,20.75,0.213,8.563,1.392,0.11702,-0.03715,-35.866025,-2.504,-14.54875,12.83,61.06,393,2.1375,-60.15,0,0,-0.26633875,-12.28645,-7.0092325,14.667475,100.77025,6.79381,0.49811175,0.44824375,0.2599635,0.14418275,0.520932336,0.04227209,283.9615,354.3925,0.2790475,-33.67315,-15.0683,-18.413075,1.28115,14.682175,13.86515,14.51235,13.9892,9.26257,14.26885
1,21.25,0.215,8.191075,1.347,0.226,-0.0645,-34.2399,-3.4094,-15.00625,12.64,63.748025,393.36825,1.93,-60.12,0,0,-0.25186775,-11.102225,-7.550535,14.435625,100.79175,7.020915,0.51252525,0.43810925,0.27716,0.14675725,0.51237808725,0.037492316,282.25375,353.19375,0.342109,-35.3926,-16.17455,-19.476025,1.375955,14.58975,13.776325,14.397375,13.893775,9.22023,14.2023
1,21.75,0.211,7.8,1.339,0.25391925225,-0.162859051,-33.3523,-3.00063,-15.0425,12.485,65.8711,394.276,1.705,-58.205,0,0,-0.2669645,-9.8092975,-5.8310375,14.23845,100.81975,7.0265925,0.50133775,0.43838575,0.269237,0.13430675,0.5157310375,0.0358012205,281.85025,351.98675,0.35353825,-35.89135,-16.983175,-20.501975,1.16325,14.422225,13.6585,14.3433,13.80935,9.19599,14.132525
1,22.25,0.20331625,7.379825,1.292,0.2115,-0.099,-33.4671,-3.049,-15.67875,12.37,68.2425,395,1.51,-57.4248,0,0,-0.28257825,-9.8239525,-5.81161,14.0718,100.83975,7.151545,0.49128425,0.43281625,0.2727035,0.1241055,0.5075355125,0.034939433,281.112,350.542,0.3862515,-36.90465,-17.67805,-21.0454,1.100455,14.36525,13.665025,14.265425,13.7233,9.12521,14.0634
1,22.75,0.19712925,7.0475,1.23593,0.18175,-0.0986309545,-33.9122,-2.834,-16.05625,12.295,68.99825,395,1.31889,-56.5559,0,0,-0.2787895,-9.21487,-4.8966725,13.3854,100.849,7.14923,0.4718945,0.40559625,0.25962075,0.12807825,0.5245416115,0.031548546,280.80475,349.8795,0.39452875,-37.91925,-17.94605,-21.72485,1.1621775,14.301225,13.544775,14.138925,13.6648,9.05453,13.9959
1,23.25,0.197186,6.7834,1.266,0.235438,-0.1892385345,-32.294,-3.2005,-16.683,12.18,70.229125,395.71725,1.22,-54.1937,0,0,-0.27062925,-8.2968875,-5.318305,13.379125,100.841,7.006535,0.45225,0.38635675,0.255402,0.13154825,0.507494468,0.031815274,279.141,348.709,0.361027,-39.222475,-17.020225,-21.739525,1.048285,14.2372,13.4033,14.0797,13.582,8.97184,13.9003
1,23.75,0.193297,6.5195,1.20843,0.199633,-0.135585475,-33.97405,-2.881,-16.8695,12.1,70.600525,396.023,1.16576421,-53.535,0,0,-0.2720595,-7.2945625,-7.3217,13.04795,100.818,6.9924675,0.455704,0.4066575,0.24690675,0.13077125,0.483003996,0.028212719,279.149,347.04225,0.372851,-40.4745,-17.4478,-21.508175,0.9453155,14.1,13.4,14,13.5456,8.915585,13.89145
2,0.25,0.1985825,8.23983,1.23691,0.3050315,-0.143,-34.093,-4.2488275,-17.19,12.98,73.9,398.961,1.27034,-54.8477,0,0,-0.25413875,-6.48649,-6.58924,14.9841,100.84,6.77309,0.4385775,0.40093775,0.22564425,0.1159165,0.558163532,0.042067881,296.1955,357.1375,0.95617,-29.2602,-10.9081,-13.351175,1.156635,14.9503,13.7433,14.36655,14.0102,10.8324,13.06865
2,0.75,0.201747,8.06,1.182,0.37,-0.1784334695,-32.7961,-3.926,-17.19,12.93,74.625,398.89325,1.195,-53.059275,0,0,-0.2594505,-6.92303,-6.879225,14.752475,100.8285,6.6106675,0.4575985,0.38955425,0.2460385,0.127806,0.589590577,0.0420793205,296.115,355.87,0.98592625,-31.5669,-14.9786,-18.6907,1.05244,14.9,13.6792,14.2008,13.9213,10.78515,13.1041
2,1.25,0.20609,7.94,1.17521,0.37491175,-0.237689,-33.155975,-3.54715,-17.2,12.82,74.9387,398.6815,1.155,-51.5378,0,0,-0.27621725,-6.4549425,-7.293095,14.646225,100.807,6.497025,0.4768395,0.39157075,0.23315125,0.120788,0.52890936575,0.0445966085,295.842,356.2255,0.903355,-31.7364,-16.2193,-19.2527,0.89637175,14.9378,13.5664,14.1997,13.85065,10.7145,13.1292
2,1.75,0.204,7.755,1.217305,0.3705,-0.188341,-34.821,-3.66966,-17.2,12.73,74.9945,400,1.148285,-52.1275,0,0,-0.242266,-6.034505,-7.3973975,14.659175,100.815,6.0374,0.47087625,0.40852925,0.255904,0.1154775,0.531672106,0.041572607,295.544,356.7285,0.900991,-33.11,-16.7876,-19.84665,0.8208025,14.8996,13.5311,14.10985,13.8447,10.6363,13.04635
2,2.25,0.18630125,7.50521,1.1485,0.40663425,-0.178,-37.299,-3.4625725,-17.29,12.65,75.7,399,1.1,-50.2241,0,0,-0.227473,-7.457095,-8.36921,14.423175,100.80625,6.44156,0.44813775,0.39457575,0.24256275,0.12134425,0.5181728945,0.04416358675,295.708,357.102,0.864731,-33.9765,-17.0255,-20.1746,0.802487,14.7936,13.47235,14.08655,13.835,10.5653,12.96865
2,2.75,0.19250025,7.358565,1.1598575,0.569,-0.293612372,-36.52675,-3.3486875,-17.55,12.67,76.613875,400.541,1.055475,-50.49,0,0,-0.2567125,-5.748065,-6.74066,14.4662,100.785,6.5900925,0.443934,0.3757975,0.2481515,0.1283865,0.523157301,0.045942203,295.636,355.47125,0.857636,-34.0842,-17.4206,-20.503025,0.892063,14.7,13.40265,14.0025,13.744325,10.491725,12.8786
2,3.25,0.199427,7.10869,1.1846775,0.56675,-0.259,-39.152,-3.90519,-17.34,12.6,77.18375,400.244,1.0125,-47.93,0,0,-0.260566,-6.02457,-7.42038,14.38735,100.7645,6.3869675,0.459693,0.3852925,0.242931,0.124201,0.55732556825,0.050405828,294.407,354.755,0.77408,-33.4783,-17.77475,-20.86685,0.967941,14.659675,13.3968,13.881675,13.699975,10.4279,12.8106
2,3.75,0.19405775,6.95325,1.224635,0.548,-0.2066735,-36.855525,-3.11173,-18.39,12.49,77.95,401,0.9725,-47.93,0,0,-0.22391975,-5.503385,-5.9254,13.909225,100.7635,6.62922,0.44408675,0.38475375,0.2287725,0.118114,0.551783308,0.0460187455,293.2275,353.2675,0.758315,-33.2291,-18.36225,-20.97185,0.9577825,14.60015,13.35985,13.8943,13.65615,10.3633,12.7231
2,4.25,0.1929625,6.7955,1.180085,0.55525,-0.29924975,-37.3572,-3.1915675,-18.12,12.3,78.2243,400.5085,0.91872514,-47.93,0,0,-0.2274815,-5.0133425,-5.460075,14.137675,100.7595,6.196225,0.44096275,0.37180125,0.2172465,0.11871575,0.535305858,0.04298053075,291.6125,353.281,0.707077,-33.937,-18.77335,-21.19525,0.889293,14.5853,13.30805,13.83335,13.59025,10.319,12.5737
2,4.75,0.2,6.5915,1.22222,0.456112,-0.399154307,-34.863,-3.3783275,-18.93,12.29,78.64995,400.505,0.92,-47.93,0,0,-0.23334275,-5.63493,-4.793405,14.01515,100.76425,5.8305575,0.43844025,0.3956835,0.225872,0.1207995,0.58091303575,0.0393634545,293.577,353.21,0.625097,-34.4385,-18.9713,-21.46835,0.903606,14.4364,13.27775,13.7889,13.53015,10.2938,12.52595
2,5.25,0.210322,6.34506,1.197,0.45,-0.2357806045,-34.632,-3.248,-19.08,12.23,78.588,402,0.87,-47.93,0,0,-0.23803175,-5.0969075,-5.59818,13.93245,100.77975,5.9538975,0.43803425,0.37809175,0.23409,0.1132085,0.57375892975,0.049007977,297.9365,353.4305,0.60302575,-34.9531,-19.24275,-22.0841,0.793868,14.4,13.1907,13.7907,13.4732,10.2583,12.5071
2,5.75,0.206,6.15025,1.195,0.53375,-0.351,-34.736,-2.9626,-19.29,12.04,78.7,402,0.865,-47.93,0,0,-0.25066775,-5.5477425,-6.137255,13.756825,100.80575,6.08884,0.44985,0.37806925,0.246445,0.12972475,0.555459213,0.0439285055,295.371,352.288,0.5825305,-35.336,-19.5852,-22.22915,0.74,14.3904,13.119,13.77265,13.4205,10.2084,12.4463
2,6.25,0.212,6.01775,1.22253,0.354664,-0.2334205,-36.6215,-2.969,-19.33,12,78.7,402,0.84,-47.93,0,0,-0.2388025,-4.9988875,-3.53064,13.728125,100.82575,6.2121025,0.46170925,0.38357,0.25794375,0.122457,0.603082197,0.048087834,294.8235,351.734,0.560853,-32.6739,-17.87065,-21.74385,0.657966,14.36915,13.08135,13.74585,13.3998,10.1435,12.3577
2,6.75,0.204117,5.91025,1.171415,0.45263725,-0.248,-37.5489,-3.2255,-19.34,11.98,79.225,403,0.84,-47.33,0,0,-0.2508505,-4.309765,-4.664905,13.4758,100.85475,6.10083,0.42647275,0.38100525,0.223601,0.1214465,0.492818773,0.040308586,296.6755,350.4945,0.4248765,-35.0173,-19.52075,-22.3967,0.59101475,14.35555,12.99445,13.7476,13.36275,10.0744,12.2965
2,7.25,0.194,5.92748498075,1.1045,0.365,-0.244202,-33.0043,-2.7394325,-19.35,11.92,78.69855,403,0.85,-38.5225,5,0,-0.254473,-0.644817,-2.07917,13.2782,100.8605,6.1364,0.457485,0.3884775,0.234537,0.1169725,0.52143518425,0.03917172975,294.90775,350.96075,1.3120775,-34.957,-19.80235,-22.274525,1.40766,14.341275,13.023175,13.7686,13.3254,10.07045,12.3502
