DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,17.75,-0.011,0.269,-23.823,1.551,0.114,-9.0335,74.401,366.289,0.27,-24.4405,0.252,-2.236,0.7165,0.436,1.157
1,18.25,-0.043,0.285,-23.9615,1.598,0.161,-9.1625,72.974,366.075,0.26,-23.9445,0.2395,-2.0665,0.734,0.417,1.179
1,18.75,0.043,0.279,-24.4305,1.601,0.136,-10.819,73.736,365.96,0.26,-18.4225,0.511,-2.1205,0.724,0.493,1.168
1,19.25,0.112,0.313,-24.4865,1.781,0.102,-9.97,72.866,365.744,0.26,-15.749,0.861,-2.044,0.7195,0.464,1.162
1,19.75,0.004,0.308,-24.6175,1.599,0.093,-12.617,73.561,365.839,0.26,-14.9,0.916,-2.179,0.745,0.5855,1.19
1,20.25,0.039,0.327,-24.929,1.72,0.132,-10.199,73.173,365.945,0.26,-20.814,0.232,-2.157,0.725,0.5135,1.1745
1,20.75,-0.049,0.312,-24.418,1.8,0.137,-14.362,72.469,366.067,0.25,-17.9275,0.2545,-2.25,0.715,0.5835,1.145
1,21.25,0.015,0.287,-24.4475,1.653,0.159,-9.0565,72.074,366.22,0.24,-15.579,0.249,-2.208,0.7545,0.622,1.149
1,21.75,0.068,0.294,-24.739,1.563,0.154,-8.5485,72.059,366.321,0.25,-12.9925,0.2385,-1.9145,0.7235,0.578,1.05
1,22.25,0.07,0.291,-24.7955,1.697,0.1515,-6.969,71.542,366.356,0.25,-12.498,0.246,-2.005,0.7335,0.4115,0.996
1,22.75,-0.0165,0.299,-24.975,1.712,0.1675,-6.193,71.421,366.44,0.24,-14.1065,0.198,-1.795,0.717,0.4255,0.992
1,23.25,0.044,0.3195,-25.2585,1.7485,0.119,-5.404,71.237,366.425,0.25,-17.844,0.9275,-1.9815,0.727,0.4775,0.9965
1,23.75,0.0115,0.289,-25.432,1.6325,0.111,-5.868,71.399,366.487,0.24,-12.9945,0.9135,-1.9215,0.752,0.606,0.984
2,0.25,0.01,0.152,-25.8265,1.093,0.085,-8.461,72.93,367.371,0.19,-21.154,1.773,-1.539,0.6895,0.2735,1.159
2,0.75,-0.027,0.1635,-26.2835,1.021,0.088,-8.925,73.439,367.514,0.19,-20.8605,1.8505,-1.5875,0.6955,0.3625,1.032
2,1.25,-0.028,0.1675,-26.858,1.148,0.07,-5.5075,73.112,367.54,0.18,-21.2865,1.7885,-1.542,0.6925,0.3565,1.086
2,1.75,-0.056,0.157,-27.5135,1.023,0.0795,-5.693,73.258,367.706,0.17,-19.7365,1.784,-1.097,0.6685,0.282,1.372
2,2.25,-0.0185,0.16,-27.976,1.1885,0.097,-10.817,73.87,367.837,0.17,-20.462,1.777,-1.458,0.6785,0.464,1.177
2,2.75,-0.019,0.161,-28.416,1.0895,0.079,-6.6185,73.986,367.935,0.17,-18.629,1.7335,-1.175,0.6985,0.3605,0.9745
2,3.25,-0.01,0.177,-28.719,1.159,0.08,-8.876,72.9,368.029,0.17,-18.364,1.8155,-1.5225,0.6495,0.4245,1.104
2,3.75,-0.0085,0.184,-29.324,1.112,0.0825,-4.633,71.429,367.702,0.17,-16.9925,1.8365,-1.428,0.6725,0.225,1.147
2,4.25,0.0425,0.179,-29.5125,1.19,0.024,-4.8945,70.9155,369.0725,0.155,-18.139,1.7865,-1.639,0.687,0.435,0.798
2,4.75,-0.005,0.1645,-29.719,1.102,0.044,-7.021,71.365,369.573,0.15,-19.9605,1.8035,-1.8255,0.682,0.5375,0.8545
2,5.25,0.042,0.166,-29.924,1.063,0.083,-9.262,71.92,369.8595,0.15,-19.018,1.7655,-1.883,0.6945,0.503,0.889
2,5.75,-0.012,0.161,-30.137,0.971,0.103,-7.801,71.7565,370.0245,0.15,-19.8345,1.839,-1.911,0.6805,0.4735,0.8365
2,6.25,0.071,0.135,-30.4255,0.996,0.114,-5.5595,70.319,369.7535,0.145,-17.5345,1.781,-1.9895,0.6745,0.447,0.859
2,6.75,0.065,0.137,-30.7445,1.074,0.098,-4.318,71.0245,370.202,0.14,-16.8605,1.7805,-1.6535,0.6515,0.4305,0.7715
2,7.25,-0.0145,0.158,-31.063,0.856,0.0645,-6.2745,70.953,370.5185,0.14,-15.8625,2.0535,-1.049,0.7115,0.617,0.7635
2,7.75,0.0495,0.142,-31.1385,0.9,0.0895,-5.542,70.612,370.977,0.135,-12.9185,3.494,0.95,1.3785,1.9305,0.7465
2,8.25,0.076,0.165,-30.452,1.066,0.095,-5.1475,71.4225,370.7015,0.14,-2.883,26.0745,17.831,7.3945,9.578,0.7575
2,8.75,-0.622,0.194,-30.212,1.201,0.148,-3.319,70.897,369.963,0.15,7.5955,81.7705,75.4595,19.5905,30.0275,0.804
2,9.25,0.494,0.244,-29.475,1.271,0.133,21.695,71.705,369.817,0.18,14.509,161.2635,131.4855,37.0505,48.1,0.953
2,9.75,0.324,0.26,-27.9935,1.454,0.105,33.563,70.789,368.6865,0.21,32.397,272.9385,211.108,57.5065,67.2135,1.005
2,10.25,0.604,0.302,-26.7345,1.621,0.122,41.4245,70.3915,368.597,0.255,48.5375,373.763,269.13,81.401,86.907,1.3115
2,10.75,0.529,0.3055,-25.465,1.612,0.119,55.459,68.346,368.213,0.29,61.063,468.2605,316.689,105.2845,108.916,1.4285
2,11.25,1.074,0.299,-23.784,1.658,0.111,69.8935,66.402,367.985,0.32,69.846,564.47,352.092,124.838,123.039,1.314
2,11.75,1.6715,0.314,-22.511,1.562,0.0835,86.1035,64.173,367.616,0.345,82.588,601.81,378.753,139.227,142.233,1.388
2,12.25,1.918,0.336,-20.975,1.674,0.112,76.869,61.571,367.3475,0.395,86.4305,664.5935,394.5245,149.9995,150.811,1.347
2,12.75,2.171,0.344,-20.051,1.7315,0.093,86.841,60.203,367.159,0.415,89.243,659.822,396.6045,147.4035,151.046,1.433
2,13.25,3.255,0.337,-19.4095,1.783,0.129,84.886,59.3175,367.2075,0.445,91.0815,678.8455,378.35,136.55,139.644,1.47
2,13.75,2.722,0.3405,-19.04,1.7125,0.119,86.452,57.9005,367.094,0.475,86.0945,654.113,354.2015,130.4825,135.228,1.511
2,14.25,2.651,0.3405,-18.673,1.6875,0.103,77.555,56.2035,366.946,0.495,75.6615,586.728,333.324,114.8195,126.5965,1.55
2,14.75,2.799,0.349,-18.471,1.862,0.144,59.8165,55.88,366.8705,0.53,57.602,492.0755,280.261,92.348,108.983,1.57
2,15.25,2.103,0.366,-18.4065,1.968,0.198,46.704,55.207,366.7055,0.54,48.467,417.184,230.752,78.5715,88.002,1.6085
2,15.75,1.545,0.347,-18.296,1.916,0.131,28.9665,55.927,366.6035,0.51,30.2285,315.1995,173.5745,55.4185,63.036,1.589
2,16.25,1.1985,0.352,-18.491,1.85,0.1365,13.902,56.468,366.426,0.48,16.925,213.743,114.016,33.6525,43.085,1.572
2,16.75,0.406,0.321,-18.615,1.631,0.079,0.201,58.545,366.409,0.48,4.221,120.807,67.592,19.548,27.668,1.584
2,17.25,-0.021,0.242,-19.081,1.359,0.0905,-11.2775,59.749,366.411,0.43,-15.069,44.578,16.5275,8.856,9.788,1.5825
2,17.75,-0.08,0.178,-19.937,1.096,0.065,-14.6915,62.126,366.5395,0.41,-30.805,9.988,0.5455,2.147,1.767,1.546
2,18.25,-0.0685,0.162,-21.021,1.026,0.0485,-9.153,65.869,366.7115,0.35,-30.952,2.195,-2.403,0.8355,0.246,1.5195
2,18.75,-0.078,0.156,-21.594,1.115,0.0725,-12.155,68.702,366.7075,0.31,-29.804,1.784,-2.617,0.754,0.221,1.515
2,19.25,-0.083,0.15,-21.956,1.052,0.0675,-11.1015,70.718,366.7815,0.28,-28.484,1.794,-2.503,0.7515,0.152,1.583
2,19.75,-0.0975,0.142,-22.39,1.089,0.0505,-10.0705,71.943,366.756,0.27,-27.544,1.835,-2.419,0.744,0.253,1.539
2,20.25,-0.2035,0.164,-22.463,1.007,0.055,-8.2455,73.204,366.921,0.27,-25.613,1.747,-2.2305,0.726,0.241,1.4305
2,20.75,-0.0125,0.148,-21.967,1.009,0.0355,-8.8735,73.482,366.95,0.26,-26.013,1.753,-2.084,0.724,0.323,1.527
2,21.25,-0.067,0.161,-22.392,1.036,0.069,-11.2335,73.313,367.0095,0.25,-24.489,1.733,-2.2445,0.736,0.427,1.526
2,21.75,-0.016,0.174,-22.789,1.057,0.103,-12.288,73.572,367.2,0.24,-23.291,1.655,-2.1495,0.7265,0.442,1.5
2,22.25,-0.034,0.159,-23.555,1.052,0.074,-8.993,72.816,367.1695,0.22,-24.274,1.775,-2.0375,0.6685,0.372,1.419
2,22.75,-0.095,0.155,-23.708,0.942,0.072,-8.27,73.253,367.2015,0.22,-21.255,1.759,-2.09,0.7465,0.396,1.471
2,23.25,0.0015,0.151,-24.107,0.908,0.082,-8.0185,72.632,367.338,0.22,-21.594,1.794,-1.7125,0.7235,0.262,1.407
2,23.75,0.0055,0.1535,-24.729,0.967,0.086,-5.777,72.734,367.395,0.21,-21.582,1.668,-1.527,0.706,0.248,1.266
3,0.25,0.01,0.15,-14.4295,0.862,0.078,-7.354,74.916,367.896,0.4,-18.8145,1.9515,-2.0155,0.6745,0.3565,1.4625
3,0.75,-0.0025,0.1265,-14.5665,0.819,0.0785,-4.726,75.451,367.9565,0.37,-17.7615,1.977,-1.8515,0.69,0.3335,1.41
3,1.25,-0.009,0.1435,-14.812,0.922,0.101,-5.016,75.481,367.94,0.35,-16.0495,1.9585,-1.7455,0.678,0.3745,1.373
3,1.75,0.019,0.1735,-15.442,0.9625,0.11,-4.258,75.753,368.03,0.37,-16.1235,1.9845,-1.5535,0.707,0.507,1.304
3,2.25,-0.0185,0.1755,-16.261,0.954,0.115,-5.171,75.762,367.958,0.38,-17.0885,1.9665,-1.4065,0.7005,0.5255,1.327
3,2.75,0.058,0.17,-16.679,0.9945,0.09,-2.978,75.717,368.1225,0.38,-16.126,1.9405,-1.346,0.673,0.4145,1.295
3,3.25,0.015,0.169,-16.917,1.0595,0.112,-5.99,75.404,368.2945,0.385,-16.3195,1.931,-1.6295,0.655,0.4565,1.293
3,3.75,-0.0195,0.1955,-17.128,1.0995,0.1295,-7.3975,74.999,368.327,0.355,-17.132,1.9505,-1.2625,0.6165,0.6325,1.3015
3,4.25,-0.0785,0.161,-17.628,0.971,0.1105,-3.733,74.693,368.695,0.34,-15.761,1.9655,-1.4365,0.678,0.5465,1.2735
3,4.75,-0.0485,0.186,-18.7445,1.08,0.0945,-5.842,75.233,368.997,0.32,-15.496,2.0145,-1.127,0.6715,0.4535,1.2825
3,5.25,0.034,0.198,-18.163,1.123,0.121,-2.2535,75.245,369.185,0.31,-14.4055,1.976,-1.0775,0.732,0.55,1.324
3,5.75,0.003,0.186,-16.235,1.171,0.0855,-3.8065,74.9545,369.28,0.31,-14.3865,2.031,-0.97,0.657,0.435,1.4105
3,6.25,0.0255,0.185,-17.133,1.197,0.086,-1.819,75.331,369.309,0.32,-13.6855,2.518,-0.033,0.7695,1.0505,1.3105
3,6.75,-0.031,0.2,-17.24,1.2485,0.1195,-3.331,74.813,369.284,0.32,-10.061,9.969,2.996,2.5665,2.831,1.256
3,7.25,0.046,0.239,-18.111,1.295,0.134,-2.793,74.5675,369.174,0.325,1.667,44.0145,20.5285,9.9825,15.4385,1.209
3,7.75,0.577,0.257,-17.74,1.359,0.1705,6.568,75.1595,369.041,0.35,10.063,118.4785,64.979,24.4225,35.3615,1.298
3,8.25,0.961,0.2915,-15.381,1.48,0.288,23.274,75.412,369.007,0.4,27.3785,224.8685,140.2315,46.1615,60.836,1.39
3,8.75,1.279,0.3425,-14.037,1.708,0.2435,40.193,72.923,368.391,0.44,43.522,350.7505,221.976,73.122,82.394,1.698
3,9.25,2.118,0.364,-12.797,1.819,0.179,57.966,70.0705,368.335,0.52,63.734,494.478,274.231,102.927,108.9575,1.793
3,9.75,3.116,0.399,-11.45,1.983,0.186,72.7375,63.943,368.283,0.62,84.1145,626.4885,319.506,126.0225,137.772,1.901
3,10.25,4.159,0.39,-10.857,2.064,0.158,104.063,59.4185,368.368,0.72,108.688,755.189,369.2835,166.2615,167.5975,1.903
3,10.75,4.5925,0.3995,-9.827,2.1285,0.1565,105.4305,57.131,368.281,0.82,123.0345,851.348,385.05,183.167,185.2105,1.92
3,11.25,6.3945,0.424,-9.497,2.33,0.1255,119.546,55.9895,368.109,0.965,135.3955,914.584,428.3745,195.131,203.911,1.813
3,11.75,7.053,0.453,-8.459,2.409,0.126,130.064,54.27,368.028,1.045,140.107,985.594,481.8385,207.223,217.6955,1.8415
3,12.25,8.4205,0.449,-7.7115,2.423,0.1375,136.535,52.368,367.968,1.205,152.178,1028.064,507.9325,220.7995,231.2465,1.884
3,12.75,7.846,0.431,-7.048,2.302,0.13,130.643,51.1985,367.849,1.355,141.378,1024.5975,441.576,203.134,226.14,1.889
3,13.25,7.773,0.446,-6.497,2.357,0.1415,124.11,50.899,367.702,1.47,144.151,1017.839,380.041,197.9385,222.8995,1.858
3,13.75,7.521,0.455,-5.8755,2.367,0.111,123.8455,50.377,367.585,1.59,140.218,939.603,391.2125,188.5165,203.167,1.781
3,14.25,7.963,0.444,-5.585,2.46,0.113,124.177,49.0565,367.38,1.67,127.9405,928.1185,369.105,176.063,190.2165,1.814
3,14.75,6.965,0.458,-5.3035,2.4435,0.165,102.082,48.5375,367.255,1.725,122.7365,826.325,332.1015,156.7305,171.835,1.867
3,15.25,6.446,0.434,-5.1235,2.397,0.1375,84.421,48.86,367.07,1.735,107.306,744.6705,275.277,124.588,147.4585,1.887
3,15.75,6.489,0.455,-5.3475,2.347,0.1485,77.624,49.645,367.092,1.75,89.0425,649.1955,240.9125,100.3935,124.4715,1.94
3,16.25,5.131,0.4355,-5.4085,2.3225,0.199,55.188,49.9,367.032,1.765,75.006,506.245,205.753,83.757,98.599,1.8355
3,16.75,3.791,0.4285,-5.637,2.2355,0.205,32.766,51.83,366.859,1.77,47.9585,365.155,137.1815,61.497,73.8075,1.903
3,17.25,2.886,0.4005,-6.079,2.1215,0.172,13.669,52.902,366.67,1.685,22.486,232.2875,84.503,37.311,49.158,1.8745
3,17.75,2.4,0.3665,-6.0775,2.0625,0.154,-1.661,53.548,366.654,1.505,4.8765,127.1255,45.04,20.5775,28.6185,1.8985
3,18.25,1.094,0.324,-6.4445,1.809,0.1715,-9.258,56.68,366.573,1.36,-10.0515,45.7825,12.5825,8.747,10.8765,1.874
3,18.75,0.465,0.2515,-6.9555,1.45,0.129,-13.1525,60.506,366.463,1.195,-31.584,10.599,0.4605,1.911,1.849,1.838
3,19.25,-0.041,0.2095,-7.7695,1.2605,0.105,-14.7365,63.33,366.588,0.99,-34.7235,2.419,-1.7495,0.76,0.471,1.745
3,19.75,0.03,0.188,-8.9735,1.138,0.0935,-12.329,64.016,366.788,0.825,-31.8005,1.98,-2.18,0.66,0.343,1.71
3,20.25,-0.059,0.198,-9.6305,1.12,0.091,-12.197,64.7465,366.787,0.755,-30.1035,1.911,-1.9055,0.6385,0.4605,1.6675
3,20.75,-0.052,0.1745,-10.6045,1.0495,0.113,-13.15,67.3605,367.024,0.695,-28.787,1.92,-2.08,0.719,0.3295,1.6845
3,21.25,0.093,0.1745,-11.523,1.112,0.099,-12.383,70.203,367.198,0.575,-26.393,1.929,-1.8925,0.7005,0.327,1.6725
3,21.75,-0.1215,0.168,-11.1655,1.041,0.1165,-10.5765,73.04,367.225,0.52,-25.0105,1.9035,-1.884,0.712,0.431,1.804
3,22.25,-0.026,0.172,-11.5515,0.9415,0.0955,-9.482,73.83,367.214,0.48,-27.832,1.929,-2.275,0.6645,0.446,1.7475
3,22.75,-0.008,0.144,-11.86,0.9395,0.092,-7.489,73.9625,367.24,0.465,-24.7055,1.9545,-2.043,0.7005,0.3165,1.927
3,23.25,-0.058,0.148,-12.914,0.981,0.0845,-7.131,74.48,367.567,0.45,-23.886,1.963,-2.135,0.685,0.336,1.589
3,23.75,0.0685,0.141,-12.812,0.939,0.0655,-6.954,74.478,367.945,0.41,-20.757,1.9305,-2.1205,0.707,0.3575,1.4805
4,0.25,0.6415,0.188,-0.776,1.099,0.3485,-9.627,72.384,372.79,1.43,-25.8295,1.876,-2.011,0.606,0.912,3.158
4,0.75,0.3245,0.191,-0.7795,1.11,0.292,-7.394,72.6795,373.181,1.355,-27.334,1.902,-2.022,0.6415,0.965,3.199
4,1.25,0.2305,0.194,-0.876,1,0.388,-9.399,73.736,373.368,1.27,-25.415,1.9665,-1.891,0.5855,0.871,3.28
4,1.75,0.417,0.2,-0.968,1.126,0.3085,-9.1475,75.494,373.665,1.25,-23.591,1.912,-1.5205,0.635,1.0735,3.316
4,2.25,0.414,0.159,-1.017,1.0235,0.304,-9.64,76.0645,374.593,1.165,-20.534,1.9055,-1.3675,0.615,0.987,3.279
4,2.75,0.4985,0.165,-1.123,0.99,0.2985,-7.7565,77.0215,374.534,1.01,-23.546,1.883,-1.762,0.6595,0.944,3.154
4,3.25,0.351,0.158,-1.6845,0.869,0.289,-7.827,78.273,375.458,0.98,-26.51,1.875,-1.9175,0.5915,0.952,3.092
4,3.75,0.0905,0.193,-2.034,0.924,0.31,-6.51,78.1285,375.69,0.92,-24.6965,1.942,-1.975,0.6175,1.095,3.081
4,4.25,0.394,0.168,-2.538,0.982,0.355,-8.518,78.6135,375.874,0.985,-23.164,1.9785,-1.84,0.592,1.1215,3.104
4,4.75,0.169,0.16,-2.5785,1.017,0.351,-6.502,79.6725,376.117,0.845,-21.177,2.268,-0.8155,0.6355,1.01,3.0735
4,5.25,0.354,0.1725,-2.724,1.0135,0.296,-8.541,80.581,376.466,0.84,-16.1395,4.288,0.238,0.722,1.5355,3.1185
4,5.75,0.504,0.1805,-3.089,1.029,0.299,-4.059,80.1445,376.393,0.785,-8.242,21.782,9.3445,1.963,3.0585,3.148
4,6.25,2.295,0.2515,-2.421,1.217,0.335,-1.719,79.6945,376.426,0.83,4.32,67.05,38.91,6.8845,12.011,3.117
4,6.75,3.008,0.2885,-1.297,1.4845,0.28,8.203,77.726,376.071,0.97,22.988,132.2255,99.8255,15.278,19.5435,3.185
4,7.25,5.032,0.3305,-0.935,1.6255,0.278,20.739,74.349,375.277,1.21,47.2345,246.955,178.5675,20.7005,33.387,3.193
4,7.75,7.347,0.344,-0.494,1.791,0.184,41.631,69.453,374.674,1.45,80.971,393.41,253.5035,23.6325,44.581,3.377
4,8.25,8.365,0.382,-0.047,2.0055,0.141,62.666,65.1875,374.041,1.75,119.158,545.988,319.044,29.0895,55.751,3.39
4,8.75,10.44,0.4225,0.725,2.1195,0.163,90.034,60.478,373.163,2.145,159.7565,714.4215,414.9075,39.003,63.4635,3.248
4,9.25,13.465,0.4285,1.4285,2.103,0.146,112.886,57.3915,372.24,2.415,195.768,867.452,473.962,54.126,77.6075,3.283
4,9.75,16.121,0.4365,2.038,2.1835,0.037,136.331,55.885,371.745,2.58,229.17,1018.51,540.9355,71.468,89.4695,3.267
4,10.25,15.7675,0.453,2.96,2.195,0.0095,143.8825,53.634,370.322,2.815,270.773,1115.9525,589.051,72.5725,97.264,3.2
4,10.75,18.202,0.464,3.7705,2.386,0.035,162.279,51.4675,369.824,3.16,301.2815,1237.8125,617.5755,77.7195,105.8835,3.262
4,11.25,20.2935,0.478,4.476,2.404,-0.0375,171.2615,47.2585,369.042,3.41,324.1325,1323.9285,581.803,85.774,110.2595,3.2095
4,11.75,22.0035,0.49,4.6775,2.466,-0.047,178.087,43.6005,368.503,3.75,362.9945,1377.9055,681.385,103.537,112.1195,3.225
4,12.25,21.531,0.514,4.8245,2.6505,-0.002,177.51,42.975,368.031,4.415,348.0635,1368.2975,661.7915,115.973,106.856,3.27
4,12.75,21.093,0.512,5.046,2.6155,-0.059,162.136,41.5145,367.569,4.18,329.6085,1414.8395,657.068,97.603,106.7135,3.317
4,13.25,23.843,0.5135,5.045,2.516,0.031,165.461,40.655,366.651,4.21,345.1475,1450.941,689.9275,103.4565,108.349,3.325
4,13.75,23.484,0.529,5.388,2.645,0.085,160.4895,39.189,365.994,4.505,337.85,1408.886,675.353,82.636,101.931,3.289
4,14.25,20.2505,0.526,5.217,2.672,0.11,143.3035,38.3155,365.457,4.87,320.4605,1270.471,640.6705,69.12,93.4935,3.2145
4,14.75,20.668,0.521,5.285,2.857,0.058,135.239,36.3,365.043,4.705,302.631,1189.458,606.034,64.534,90.204,3.1645
4,15.25,21.7755,0.524,5.303,2.6655,0.055,120.878,35.2085,364.772,4.9,296.044,1128.955,546.954,48.728,80.409,3.247
4,15.75,21.332,0.489,5.234,2.6495,0.07,111.007,35.0215,364.306,5,269.716,1005.527,482.7765,47.9075,71.924,3.1745
4,16.25,18.233,0.512,5.206,2.572,0.081,87.541,35.57,364.2905,5,220.2385,863.2665,408.931,38.717,60.2005,3.279
4,16.75,14.5795,0.478,4.6295,2.62,0.0975,72.7775,36.4835,364.153,5.01,160.5405,618.5105,329.9605,29.6,47.996,3.18
4,17.25,12.543,0.466,4.5985,2.329,0.134,47.9965,37.45,364.207,4.88,113.8375,370.934,249.1155,22.0255,39.157,3.275
4,17.75,11.4645,0.423,4.59,2.177,0.1775,24.213,37.639,364.3455,4.615,74.216,316.817,168.484,17.614,31.262,3.1785
4,18.25,8.667,0.398,4.183,1.944,0.137,5.543,38.741,365.075,4.495,43.349,193.36,98.576,12.97,24.779,3.174
4,18.75,5.31,0.343,3.925,1.857,0.217,-5.582,41.8335,364.943,4.17,6.9095,108.4665,46.581,8.289,12.577,3.1835
4,19.25,3.737,0.302,3.306,1.5675,0.246,-9.596,45.4255,366.096,3.68,-15.5585,47.7695,20.344,3.2965,4.6065,3.166
4,19.75,1.499,0.2465,2.564,1.403,0.309,-15.882,49.005,366.948,3.41,-40.4745,10.1745,0.732,0.81,1.2255,3.057
4,20.25,1.383,0.2345,1.913,1.2635,0.346,-17.412,54.4225,367.869,2.995,-43.9395,2.398,-2.3425,0.5135,0.685,3.053
4,20.75,0.7415,0.227,0.7635,1.238,0.3165,-14.3945,57.1395,368.932,2.66,-41.703,1.964,-2.7415,0.6155,0.8995,2.985
4,21.25,1.04,0.22,0.455,1.355,0.3155,-14.188,60.06,370.067,2.38,-41.748,1.9965,-2.3105,0.6145,1.2355,3.061
4,21.75,0.77,0.201,0.065,1.1835,0.325,-16.533,62.1485,370.68,2.03,-38.056,1.9555,-1.825,0.622,1.327,3.094
