DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,TA,RH
3,8.75,-0.09195,-4.0614,8.41781,-0.753398,1.433205,0.149001,-0.4379915,373.6175,1.96563,0.645997,0.630936,0.3014905,0.189406,74.49388,10.20982,246.806794075,311.703223525,186,-1.31,65.27
3,9.25,-0.1195165,3.3946975,10.968535,-1.1591475,1.5344,0.200311,-0.3030685,374.209,1.8914875,0.725095,0.8766015,0.331739,0.155731,94.18964,12.74343,248.15548165,312.95187115,237.6,0.188,61.51
3,9.75,-0.116335,5.046415,8.78472,-3.669155,1.60777,0.2119165,0.9375765,375.818,1.79435,0.8521595,0.884283,0.3628045,0.184608,138.4333,20.13795,238.95128955,310.432045875,328.1,0.917,56.48
3,10.25,-0.1277015,3.17828,4.1773025,-1.58958,1.52005,0.1943705,1.613205,376.071,1.63904,0.8611265,0.8377035,0.350614,0.18379225,159.7439,23.00773,235.017427025,312.852525,389.8,1.225,55.82
3,10.75,-0.110557,3.189865,11.8176,-1.271765,1.6201,0.200091,1.908505,377.1965,1.76662,0.909658,1.019445,0.370947,0.181203,191.3699,25.11692,231.906086925,312.56405775,461.9,1.712,55.28
3,11.25,-0.1524905,5.90294,11.3937,-1.86519,1.54865,0.2378705,2.119675,376.443,1.65851,0.9127575,1.11398,0.3805715,0.19739725,258.6802,29.05125,233.67673435,313.791096125,610.8,2.05,54.3
3,11.75,-0.1421115,1.5451015,15.843375,-1.483275,1.68469,0.216467,2.353125,377.07,1.4689725,0.9414565,1.02203,0.4096675,0.2191625,305.7817,38.42521,238.498016,312.322134575,726.8,2.484,53.57
3,12.25,-0.126479,2.414395,14.715975,-2.1752725,1.807915,0.223596,2.208255,376.2305,1.4742175,0.9467505,1.061975,0.3914275,0.1987495,299.1893,37.74924,238.730356525,312.6942873,748.9,2.229,53.2
3,12.75,-0.1410655,8.96571,15.9171,-1.18521,1.63185,0.1803755,2.453,375.8175,1.51262,0.8802945,1.012545,0.3537725,0.1933745,261.8131,32.87788,241.074943625,312.760386625,690.1,2.579,53.23
3,13.25,-0.173055,7.20775,17.3457,-1.279945,2.10067,0.207744,2.506435,373.76,1.76622,0.936912,1.11984,0.3700185,0.199952,247.2583,30.9738,240.32169455,313.298734775,620.5,2.427,51.04
3,13.75,-0.1382835,6.177885,20.82715,-1.632295,1.94225,0.204555,2.296025,372.952,1.8216275,0.9686105,1.118245,0.395317,0.1910785,233.9908,29.2156,241.738063675,314.243140525,566.6,2.512,48.42
3,14.25,-0.14077675,6.2390725,20.3027,-1.6659325,1.911845,0.20570275,2.565505,373.50525,1.80336,0.9973985,1.150305,0.35982675,0.194088,206.228,27.30261,239.71669385,314.74498495,516.8,2.247,48.14
3,14.75,-0.1311185,4.1163725,18.6336,-1.385745,2.0892325,0.2080445,2.8805825,373.22375,1.8250725,0.958657,1.161225,0.3752335,0.18623375,179.6644,23.78586,242.094980275,316.37041805,436,2.387,47.54
3,15.25,-0.122895,2.10224875,20.613,-1.1807275,2.1892375,0.1992975,2.256045,372.7405,1.78638,0.86180325,1.105115,0.37719,0.1709265,167.5593,22.80602,238.508086125,317.177678225,404.3,2.36,47.73
3,15.75,-0.1537425,4.4372675,21.0645,-1.01325175,2.296215,0.178491,2.7229075,372.54075,1.7328,0.875341,1.009748,0.39039825,0.1948525,138.7853,20.14908,236.49060445,317.56265305,367.8,2.208,46.93
3,16.25,-0.129367,-0.461458,24.8606,-1.11097,2.15041,0.206337,3.04903,372.882,2.012695,0.873991,1.13558,0.392071,0.171288,126.4185,16.49904,234.89242465,318.429065475,321.5,2.139,47.8
3,16.75,-0.138575,2.93838,17.15055,-0.781452,1.96733,0.172383,3.01308,373.748,2.05799,0.802279,0.967371,0.364725,0.12966,81.46871,10.46955,235.8735659,318.4215306,203.4,1.943,47.56
3,17.25,-0.0809,-4.9968,13.0565,-0.613676,1.82057,0.172778,2.75396,374.292,1.96194,0.693166,0.867105,0.300078,0.124757,64.96674,9.129486,235.9178421,319.060691175,164.3,2.012,49.23
3,17.75,-0.0838,-5.47151,14.6286,-0.264024,1.45748,0.148104,2.41822,372.198,2.03934,0.649091,0.722325,0.259252,0.11303,44.13769,6.593171,234.6009235,319.3084064,107.3,1.843,50.73
3,18.25,-0.0691,-10.8678,7.71813,-0.316653,1.15548,0.10388,1.66047,372.299,2.05682,0.517222,0.577788,0.225977,0.140397,17.96463,3.207118,233.66299715,318.7508142,47.77,1.67,52.67
3,18.75,-0.0494,-13.1868,6.763775,-0.158626,0.811358,0.0842,0.795756,372.6,2.113805,0.391668,0.441853,0.166227,0.139836,2.736125,1.496315,234.555513775,317.7605198,9.78,0.402,55.92
3,19.25,-0.0549,-10.9192,3.323315,-0.105531,0.569323,0.0673,0.381198,372.325,2.037845,0.325497,0.339831,0.131396,0.12284,-3.177519,0.6253811,234.12878685,317.2363311,0.274,0.282,60.67
3,19.75,-0.0602,-14.5697,0.6906265,-0.226669,0.486096,0.0666,-0.205097,374.291,2.035715,0.283528,0.254857,0.0798,0.140359,-4.421864,0.7033398,237.9661778,316.97191025,-0.021,-0.301,62.84
3,20.25,-0.0447,-10.4619,0.283963,0.163144,0.412464,0.0592,-0.634578,373.169,2.09956,0.200307,0.231502,0.0564,0.112236,-3.74708825,0.686455175,238.5509134,311.7475262,-0.0255,-1.5175,64.975
3,20.75,-0.0437,-11.2168,2.381375,-0.031975,0.352339,0.0544,-1.64773,374.9355,1.925245,0.232618,0.156556,0.0474,0.133261,-3.765463,0.80021555,237.2794582,309.012598,-0.02325,-1.69875,67.37
3,21.25,-0.0464,-12.3214,0.239701,-0.0295,0.359312,0.0455,-1.96824,372.5255,1.993075,0.182874,0.17593,0.0396,0.134596,-3.5045345,0.745599575,237.1644297,309.9513351,-0.026,-1.87725,67.14
3,21.75,-0.0559,-11.6937,0.2271845,-0.252858,0.389656,0.0539,-2.30612,373.0725,1.98925,0.172694,0.178233,0.0486,0.129869,-3.396148,0.843831425,235.8659458,309.7180652,-0.026,-2.149,68.44
3,22.25,-0.063,-11.9683,0.42565825,-0.5298055,0.379773,0.0438,-2.40567,369.831,1.8829775,0.191231,0.140727,0.0455,0.135697,-3.61655475,0.852108775,231.230227,306.651976,-0.023,-2.67275,71.905
3,22.75,-0.0586,-12.5509,0.86383375,-0.075271,0.281668,0.0543,-2.45667,374.0135,2.072205,0.19612,0.179495,0.0552,0.118946,-3.35652575,0.728785275,230.1153981,304.3615601,-0.01875,-2.83225,70.905
3,23.25,-0.0646,-11.8545,1.365285,0.00775,0.334754,0.054,-2.54082,375.504,1.57459,0.196011,0.194486,0.0543,0.126225,-3.24080825,0.784813575,229.2147937,302.6391713,-0.01875,-3.16325,71.2325
3,23.75,-0.0433,-10.5394,0.3792945,-0.013025,0.338931,0.0452,-2.89145,373.923,1.40973,0.167977,0.150003,0.0607,0.1369765,-3.23425025,0.926933425,227.5768894,300.9205542,-0.017,-3.33575,72.92
4,0.25,-0.029775,-8.17905,0.539977,-0.2894895,0.412715,0.056375,1.33984,405.4045,3.26633,0.202504,0.23095325,0.050125,0.1024025,-2.84676975,1.20999075,305.49313155,340.9951605,-0.00875,1.944,70.5275
4,0.75,-0.036575,-5.52434,-0.706131,-0.490303,0.42109375,0.0536,1.443775,404.807,3.3571875,0.2442705,0.1963805,0.06625,0.11005225,-2.943514,0.9613912,303.171956925,340.37599255,-0.00975,2.0945,73.6975
4,1.25,-0.036075,-4.7459825,1.42248,-0.487726,0.47701475,0.0528,1.09516,404.819,3.22531,0.1977065,0.2114795,0.05345,0.1066225,-2.7456095,0.96460675,285.463234525,337.41978225,-0.011,1.45075,71.1
4,1.75,-0.0533,-6.22727,0.58204,-0.1923735,0.475341,0.053325,0.605415,389.071,3.2202075,0.1980635,0.23035575,0.06595,0.0976,-2.80276125,0.817602525,290.34664015,337.597575525,-0.013,1.20925,69.555
4,2.25,-0.044525,-5.65945,0.39679575,-0.188965,0.495901,0.0636,0.2021645,403.5145,3.2666875,0.198543,0.2063855,0.059425,0.0951,-2.623592,0.783666025,294.756145925,336.118160425,-0.0035,1.1035,71.4975
4,2.75,-0.0481,-4.0931225,0.383128,-0.54980875,0.5385835,0.057475,-0.003425,396.45025,3.045465,0.2926075,0.2253465,0.061075,0.0964,-2.72444725,0.836706475,298.0415435,334.939813775,-0.0185,0.68775,72.8025
4,3.25,-0.067925,-7.89267,1.3903125,-0.70428225,0.42531775,0.053825,0.11638775,386.6355,3.015105,0.2166515,0.2192655,0.065725,0.09775,-2.5441395,0.769778875,296.780392425,334.912962725,-0.0135,0.7825,71.3775
4,3.75,-0.05635,-6.911615,0.757149,-0.1922035,0.5816725,0.0616,-0.12015225,386.791,2.992925,0.2106835,0.20987825,0.065775,0.10195325,-2.619238,0.844479675,307.310737275,334.84041855,-0.01025,0.71075,73.055
4,4.25,-0.05935,-5.837665,1.21587,-0.207989,0.52642575,0.052125,-0.28114225,388.552,3.04857,0.21747975,0.26188675,0.0626,0.107513,-2.5891075,0.745449075,305.27565765,335.18659595,-0.009,0.75575,71.58
4,4.75,-0.0416,-7.4531125,1.12499,-0.143042,0.477822,0.0638,-0.39389575,389.42925,3.23461,0.22566675,0.26817,0.0873,0.1075215,-2.70341275,0.76606935,311.63821265,334.620085225,0.00125,1.1535,70.5825
4,5.25,-0.0406,-6.05233,0.565507,-0.13841075,0.4230755,0.0629,-0.35367575,392.051,3.17104,0.190788,0.228516,0.0711,0.102412,-2.6258045,0.74470125,304.232114275,334.000004925,-0.0055,0.898,69.8775
4,5.75,-0.043475,-7.95476,0.603757,-0.115256,0.458433,0.05555,-0.472665,393.649,3.16502,0.22106225,0.22034675,0.072875,0.1063345,-1.783786,0.781777025,298.7753082,332.175541425,0.15975,0.74725,69.02
4,6.25,-0.0364,-8.08545,2.5394,-0.796194,0.413395,0.0648,-0.281484,393.6425,3.31435,0.235803,0.245889,0.0723,0.0979,-0.15014965,1.03290275,287.696976475,331.0103647,3.5025,0.69325,70.305
4,6.75,-0.0417,-3.29539,5.453695,-1.05361825,0.407448,0.0654,0.967728,393.914,3.3999175,0.201614,0.249551,0.107256,0.109756,9.45944175,2.19039375,302.3701188,332.10273645,28.215,0.8485,75.565
4,7.25,-0.05705,-1.21462,9.74658,-0.94029775,0.67546825,0.099586,1.83681,393.167,3.57971,0.42034525,0.42268275,0.17781325,0.112726,23.5463275,3.98544725,299.809607125,333.738167725,62.1975,1.2545,74.885
4,7.75,-0.0581,-0.674595,10.18765,-0.495286,1.086295,0.125263,2.69771,399.9065,3.6491975,0.566753,0.55848025,0.243373,0.127943,46.4329,6.26670825,304.026056875,335.799667225,117.475,2.18725,69.9
4,8.25,-0.095725,3.73822,13.26405,-0.742078,1.2067525,0.158793,2.976705,401.2285,3.630355,0.6597725,0.69216225,0.29666725,0.1633645,66.088305,8.34148325,308.809383175,339.26074685,160.375,2.776,63.4725
4,8.75,-0.109293,10.5271,20.0345,-0.927093,1.43494,0.171019,3.25708,401.236,3.407975,0.778222,0.783811,0.295367,0.190792,82.1434025,10.868055,292.245388425,341.9062,221.525,3.09025,61.035
4,9.25,-0.12304,16.4301,20.27655,-0.95734075,1.34806,0.183296,3.04149,395.18,3.3623925,0.780712,0.85284,0.323446,0.24219825,137.311075,14.503925,280.78715235,343.81035365,345.975,3.563,53.1675
4,9.75,-0.11186125,22.36665,23.879425,-1.488915,1.51666,0.20467225,2.85264,391.906,3.2788825,0.88311575,0.854409,0.348976,0.24208225,143.3868,17.1710325,279.82255355,345.9178579,389.1,4.40975,51.0675
4,10.25,-0.1244445,30.7114,29.808275,-1.46935,1.51782,0.22415875,2.9399,391.1005,3.26464,0.89884525,0.912406,0.34408225,0.2914455,176.945775,20.97374,262.8430348,350.0732239,458.975,4.5085,48.28
4,10.75,-0.120562,32.55255,30.21575,-1.66706,1.65153,0.21379775,3.16321,391.38925,3.1141525,0.94732375,0.9727525,0.3581175,0.297892,255.640125,31.211235,274.4202946,352.41403885,652.05,4.6735,45.8375
4,11.25,-0.136681,37.801325,33.2441,-2.064425,1.5647525,0.22809375,3.7244025,392.0215,3.049605,1.0228675,1.1048125,0.40077425,0.36825925,280.255925,30.781985,269.7777719,356.24317945,672.55,5.335,45.7575
4,11.75,-0.1298675,39.799775,37.47155,-1.997135,1.7843,0.2341785,4.14864,392.278,3.262225,0.98610525,1.04488225,0.395657,0.34668175,304.398925,36.3110575,275.91589785,361.2536251,750.4,5.87025,43.1725
4,12.25,-0.1597315,48.0103,48.10695,-2.109065,1.841185,0.18669,4.78895,392.3625,3.4786875,0.979465,1.117195,0.3976815,0.3274125,330.79335,41.3896825,271.46506965,364.61231445,828.75,6.26575,41.5275
4,12.75,-0.152755,50.071975,52.9141,-2.524365,2.025425,0.2017895,4.7289375,392.2455,3.299245,1.085595,1.2304875,0.4196345,0.36032075,303.4928,39.7116,277.86222415,363.78578565,755.175,6.46475,39.4225
4,13.25,-0.150726,45.425,66.608825,-2.10391,2.2251,0.233225,3.32705,392.429,3.2710125,1.06709,1.28976,0.415137,0.36135075,333.37335,44.1489675,278.0466755,366.0816917,826.5,6.63175,39.3825
4,13.75,-0.1368,40.6445,43.5151,-1.9694425,2.0711,0.219606,3.89341,393.25775,3.40925,1.01547,1.1177,0.434175,0.292071,287.2623,38.388645,283.5220309,367.78607335,733.15,6.64475,37.6625
4,14.25,-0.131991,32.7444,49.47645,-2.055455,1.95664,0.22745,3.36752,393.08475,3.386415,1.01268,1.13954,0.422454,0.28569275,247.6599,29.3601225,292.70261965,370.6751186,626.2,6.77175,39.49
4,14.75,-0.152941,30.221925,49.4871,-2.22257,2.034195,0.23684975,3.6768175,389.951,3.26374,1.00040775,1.201995,0.42288975,0.31867525,286.4762,32.572745,292.753333825,375.410069275,719.3,6.8125,40.82
4,15.25,-0.10635,29.054375,48.381125,-1.56209,1.924665,0.21124875,3.5850075,389.895,3.2625975,0.981145,1.15817,0.3968905,0.26598975,284.0883,34.82531,292.8518818,378.252512225,696.05,6.7635,40.185
4,15.75,-0.13345675,24.0505,44.860175,-1.65244,1.7968375,0.217247,3.3278725,392.953,3.2501475,0.930928,1.0697675,0.4017385,0.21299225,250.61175,31.395635,290.066568575,377.84223675,619.9,6.971,40.775
4,16.25,-0.11452175,24.0236,39.2638,-1.385,1.7967775,0.193982,3.5219375,392.155,3.30381,0.8322685,0.95767975,0.359263,0.222037,192.6625,22.72894,297.61337255,371.9702088,488.4,7.2085,40.015
4,16.75,-0.10602475,17.47575,29.0632,-1.108065,1.6830525,0.189664,3.6054225,392.6495,3.27239,0.82182025,0.9154935,0.3381705,0.18472675,160.4261,25.38057,290.12900315,365.285927075,398.35,7.285,39.6
4,17.25,-0.07675,3.270195,23.7445,-0.820729,1.4780875,0.17321675,3.4248625,394.615,3.30654,0.69032425,0.732623,0.299703,0.13974375,97.181435,15.627685,295.886268275,361.412303975,242.775,7.1835,39.565
4,17.75,-0.083375,-2.1072725,23.97195,-0.736019,1.471705,0.1630965,3.4550975,394.147,3.30135,0.6627615,0.73420275,0.2895715,0.12080275,51.65234,7.480065,295.4396398,359.902495275,130.275,6.23825,38.295
4,18.25,-0.06355,-4.7391725,14.67385,-0.532473,1.07011,0.1279515,3.258675,393.626,3.2047075,0.50329075,0.53973875,0.23870675,0.1229515,36.9778275,6.17598925,296.813114675,355.9917112,95.2,6.025,38.44
4,18.75,-0.059175,-6.6897075,3.2139575,-0.361347,0.7942145,0.096504,2.623885,393.985,3.335635,0.38935975,0.3479815,0.16652275,0.139446,16.5224675,3.26298575,297.4776292,351.27412845,40.9775,5.92425,40.5775
4,19.25,-0.0585,-7.208145,2.5314875,-0.336292,0.47077275,0.0741,2.77722,395.779,3.359825,0.376058,0.281523,0.101951,0.1418885,3.5616015,1.6031095,298.46748275,349.210493875,12.115,5.55225,44.25
4,19.75,-0.0416,-4.63219,-0.647303,-0.79598,0.35794875,0.0628,2.74447,398.714,3.43746,0.227168,0.209605,0.0731,0.128929,-2.3270925,0.8406221,292.375565525,349.45439725,0.888,4.9815,48.42
4,20.25,-0.036,-6.54075,-0.1581815,-0.327483,0.41960375,0.0509,2.6932825,401.412,3.413815,0.192349,0.198535,0.0516,0.10529,-4.09635425,0.74376995,296.805816975,345.61047375,-0.01275,4.589,54.295
4,20.75,-0.03885,-6.05124,0.071825,-0.668734,0.353391,0.06135,2.824445,401.922,3.5051925,0.175766,0.1720095,0.04765,0.114251,-3.7182565,0.76355815,290.2629913,344.681041,-0.035,4.2105,60.97
4,21.25,-0.0326,-7.538685,-0.75011725,-0.237808,0.418884,0.05755,2.4204625,405.195,3.4468875,0.193317,0.200329,0.04315,0.10088475,-3.230544,0.864679,286.0423878,343.56844525,-0.03,3.4575,62.81
4,21.75,-0.02765,-4.31794,-1.0276415,-0.343628,0.427259,0.0507,1.814435,406.207,3.60387,0.246201,0.173901,0.04545,0.092973,-3.1330555,1.0504065,291.9046054,341.7386258,-0.0255,2.9335,67.225
4,22.25,-0.025275,-6.34237,0.3173315,-0.43450925,0.40332025,0.059225,1.43367,405.4805,3.713455,0.18653525,0.233436,0.047625,0.101431,-2.5859045,1.0255355,289.20853235,343.73072085,-0.019,2.7015,69.77
4,22.75,-0.02945,-4.0181525,0.227698,-0.3951275,0.4548015,0.0527,1.58083,406.337,3.720725,0.1634355,0.203081,0.04395,0.0977,-2.6294445,0.9704935,282.8918566,343.6963108,-0.0235,2.611,69.41
4,23.25,-0.01995,-8.222685,1.28034,-0.22841675,0.4150535,0.0603,1.599575,405.88875,3.72591,0.196707,0.2214765,0.05145,0.1033945,-2.58939,0.92847195,290.0890504,342.8363989,-0.012,2.4275,71.01
4,23.75,-0.04855,-7.97705,-0.7979185,-0.96643125,0.4270065,0.0542,1.472405,406.96825,3.6403175,0.185664,0.174049,0.0439,0.1295095,-2.5370515,1.029004,302.4916143,342.4877357,-0.007,2.2685,71.315
5,0.25,-0.017075,-7.2673075,-0.980586,-1.5742,0.21559125,0.04025,8.3585925,419.10175,6.107045,0.14483225,0.155547,0.041575,0.149637,-2.5235065,1.0181977,312.5337514,360.4258344,0.011,6.4375,77.735
5,0.75,-0.015525,-7.6939575,0.113249,-0.661542,0.293342,0.047775,8.23709,418.4075,5.773595,0.1613715,0.16678425,0.044275,0.15814125,-2.557514,1.0203975,310.9748866,360.0900972,0.0015,6.497,78.255
5,1.25,-0.0193,-6.63569,0.718419,-0.75846025,0.24430225,0.046175,8.21843,415.629,6.1573575,0.14911875,0.15865975,0.041625,0.1451315,-2.543072,1.030254,309.2248187,359.22472485,0.0035,6.09,79.395
5,1.75,-0.0193,-5.61882,-2.1275075,-0.632546,0.235906,0.0429,7.9332,418.96475,6.609115,0.163951,0.175057,0.043,0.141868,-2.4271145,0.94269605,312.583664425,359.63909825,0.0145,6.138,78.89
5,2.25,-0.01675,-6.526645,-1.77066,-0.712293,0.2301145,0.04745,7.805955,420.771,5.9174375,0.15810225,0.17258175,0.04125,0.12189,-2.7427155,0.8316805,313.8248402,358.3498196,0.0175,6.1015,80.75
5,2.75,-0.0264,-5.04077,-4.46626,-1.0889615,0.2390655,0.042975,7.4835,420.8455,5.93103,0.144112,0.15699225,0.0379,0.13138675,-2.6435545,0.7054729,307.1077631,357.28749415,0.026,5.9095,81.3
5,3.25,-0.018475,-5.05814,-0.763539,-0.804751,0.24347075,0.0495,7.51819,420.578,6.00662,0.15293575,0.15819475,0.045025,0.13431,-2.53764,0.76997885,310.912313,357.3914174,0.027,5.779,83.5
5,3.75,-0.026125,-6.01131,0.3800265,-0.0732,0.26466175,0.04595,7.478785,420.639,6.07535,0.17343225,0.1843715,0.0419,0.146781,-2.478318,0.85410835,310.8277233,356.896856,0.0375,5.8555,85.75
5,4.25,-0.0199,-7.36008,0.46497275,0.0625205,0.244836,0.048,7.28879,419.767,6.695795,0.19446,0.185802,0.045,0.13282,-2.3470005,0.83990835,314.766139475,356.44609605,0.045,5.7545,84.4
5,4.75,-0.0192,-7.63528,-0.2634455,-1.07457,0.237505,0.0453,7.59041,419.25175,7.11692,0.201386,0.172814,0.0426,0.1423935,-2.3619625,0.8462746,314.2929163,357.753590525,0.072,5.876,85.8
5,5.25,-0.0214,-4.5192325,-0.807267,-0.20220225,0.2858655,0.052325,7.51844,419.418,6.353895,0.1753165,0.1932655,0.049625,0.131279,-1.201588,0.8758583,316.4704511,356.41322685,0.965,5.5645,85.85
5,5.75,-0.014675,-7.45692,3.002595,-2.157195,0.27184525,0.0447,7.5491425,419.173,6.32404,0.20303425,0.18229925,0.05765,0.131959,3.515162,1.502655,316.8412922,353.4973353,12.15,5.8955,85.45
5,6.25,-0.022175,-6.05304,4.75802,-0.95853375,0.21226125,0.066425,8.065525,420.65525,6.311635,0.2318945,0.2572345,0.098575,0.140972,16.58018,2.967416,321.935092,359.636147,41.955,5.988,84.15
5,6.75,-0.038075,-5.07206,12.47715,-0.49408325,0.35879425,0.092775,8.442395,419.352,6.302735,0.2878195,0.275721,0.13332,0.10442425,32.919955,4.90769,326.6433219,361.1201453,85.55,6.5305,81.15
5,7.25,-0.045275,-1.07011475,10.8656,-3.326235,0.5468815,0.1152745,9.3432425,418.31,7.002615,0.435826,0.4609855,0.19015075,0.1503955,46.734745,6.170917,325.0528339,366.1370288,126.75,6.941,72.455
5,7.75,-0.0581,0.791221,24.16345,-1.145545,0.788364,0.119582,10.838,417.8715,7.2210775,0.525649,0.55743,0.22576,0.153139,73.374165,8.6839865,322.229697,367.839668225,182.7,7.8205,66.975
5,8.25,-0.07935,2.681105,29.2946,-1.88994,0.844862,0.14441575,12.071275,416.214,6.910855,0.5994105,0.64284,0.2531545,0.193462,116.12705,12.82441,316.8659005,371.3510162,298.5,8.92,59.91
5,8.75,-0.0883,3.26306,26.9785,-2.13725,1.055885,0.1583615,12.6313,414.529,6.848235,0.66857975,0.69795825,0.2746255,0.19541625,151.0336,17.293345,317.4087922,375.369824675,383.15,9.91,54.675
5,9.25,-0.108196,9.52156,31.8977,-2.99217,1.106605,0.168615,12.84155,413.6005,6.87429,0.7048445,0.75074,0.27432,0.240239,186.64875,20.33971,324.4389594,378.4275375,468.1,10.45,51.565
5,9.75,-0.1164445,14.563725,49.78425,-2.92397,1.2943775,0.18139975,13.16945,411.13625,7.0491725,0.793802,0.78638875,0.29303425,0.2605625,198.439,21.426125,323.3121239,383.6599432,500.8,11.045,49.01
5,10.25,-0.129801,17.339525,51.35475,-2.6057175,1.2269125,0.1788895,13.3323,410.1075,6.8986225,0.786663,0.843111,0.32169625,0.31478825,245.23155,28.302225,316.9035123,386.2915246,620.5,11.3,46.015
5,10.75,-0.12261375,21.51085,59.0614,-2.3896475,1.3588675,0.19051225,13.600175,409.971,6.94082,0.86833325,0.947459,0.34450075,0.30577,326.409,36.150545,317.0199254,390.1197245,809.5,11.88,44.055
5,11.25,-0.1241235,21.660475,63.0506,-3.08124,1.48821,0.20251625,13.8714,407.85075,7.16954,0.902984,0.96452775,0.35984275,0.32052975,332.73635,37.24951,322.9426707,394.7836104,868.5,12.075,44.34
5,11.75,-0.1189155,17.725525,72.34985,-2.60246,1.5610525,0.21471125,14.09215,407.3515,7.16439,0.8963625,1.0492325,0.359812,0.3155675,305.08795,34.41418,320.9149478,398.5931764,768.45,12.24,42.82
5,12.25,-0.12049225,23.974975,86.1679,-2.781355,1.7905525,0.19207375,14.312875,406.372,6.97833,0.91467625,1.0595175,0.38972325,0.3251175,324.1654,37.97974,318.9498059,399.3540749,826.75,12.54,41.685
5,12.75,-0.1250665,23.6667,87.4511,-2.624125,1.7912525,0.2099595,14.816625,405.71175,7.04988,0.983534,1.1180175,0.3968555,0.35286,324.6461,35.781145,323.783092,398.6837863,839.5,12.52,41.34
5,13.25,-0.13250025,24.3216,68.1667,-2.999895,1.85239,0.19220975,15.0195,405.5145,6.93828,0.9509685,1.095935,0.399145,0.32962325,363.8824,40.353105,324.8646281,401.18813925,929,12.66,40.655
5,13.75,-0.10761,26.07905,80.693975,-2.63988,1.81999,0.2131075,14.0185,405.5855,7.00569,0.967138,1.07115,0.38263525,0.33796975,308.41145,36.962735,316.1328592,401.4417266,794.8,13.145,40.83
5,14.25,-0.114074,24.1702,74.4074,-2.65595,1.95382,0.194673,14.9506,405.773,7.18881,0.95104,1.05395,0.384375,0.29587225,286.471275,34.1658675,325.8962215,401.2126168,743.85,13.1425,38.8875
5,14.75,-0.130675,24.366825,77.2937,-2.788175,2.0000675,0.20695875,15.49775,405.6745,7.06689,0.923251,1.087885,0.37990125,0.295753,291.220275,36.5510625,330.1062305,402.049637675,759.325,13.2525,40.365
5,15.25,-0.122651,18.449975,84.31395,-2.54416,1.8349875,0.1902755,15.6243,405.883,7.17992,0.9303135,1.05881,0.36916175,0.2881625,287.816975,37.2161675,320.073256025,401.510583775,729.525,13.285,38.245
5,15.75,-0.1231825,16.325575,85.934175,-2.40216,1.8057725,0.20944275,15.730475,403.491,7.20345,0.944387,1.00001925,0.36688375,0.253036,296.143575,37.2718,319.707364975,401.719307825,749.625,13.68,38.6275
5,16.25,-0.10988075,8.11168,70.5676,-2.20931,1.6937025,0.17387375,15.620175,402.64375,7.11553,0.8309525,0.94992,0.336098,0.224182,251.77385,31.932825,316.290274,401.584716425,625.3,13.735,38.85
5,16.75,-0.10501725,6.731635,53.94175,-2.0001825,1.6437325,0.188873,15.514075,403.99525,6.74399,0.7842395,0.90224375,0.3478315,0.201702,201.606075,23.72146,314.66613375,399.7286438,509.425,13.675,38.1575
5,17.25,-0.0817,2.11635,53.426725,-1.47387,1.44571,0.170633,14.9669,405.4235,6.77405,0.70237,0.830034,0.297028,0.1716775,164.2627,19.6094275,316.3627672,397.0536805,414.875,13.55,38.78
5,17.75,-0.0754,-3.59556,43.4623,-1.261275,1.28228,0.136279,14.6137,405.976,6.4646875,0.597386,0.681399,0.271232,0.1458945,137.92565,18.7498525,316.6064045,395.737355,343.225,13.4225,39.54
5,18.25,-0.0533,-5.65526,35.46885,-1.12335,0.991026,0.113273,14.449,407.385,6.49498,0.520058,0.536388,0.225827,0.121127,104.04175,15.123305,313.7982455,395.5084005,268.075,12.965,39.72
5,18.75,-0.041,-9.31584,19.54235,-0.3349295,0.664121,0.0883,14.304,410.7755,7.25908,0.435117,0.406223,0.173095,0.141086,62.959,8.3772545,316.1095695,392.8669198,160.2,12.7175,41.3
5,19.25,-0.0242,-9.4639,6.387395,-0.344783,0.419835,0.081,13.8613,415.53025,7.959195,0.323731,0.280586,0.115177,0.190091,27.8942075,5.3720665,317.9365436,389.4894217,73.675,12.3225,46.74
5,19.75,-0.028775,-5.6354,0.174615,-0.9084215,0.2047405,0.06265,12.6323,416.0875,7.97502,0.21714225,0.20142025,0.0768,0.194749,4.61019425,1.9638675,318.68721995,379.5986304,20.21,11.9325,51.68
5,20.25,-0.01795,-6.4812925,-0.46340075,-0.85219875,0.230375,0.054475,11.5515,418.81575,7.7722875,0.19406925,0.17995625,0.046525,0.20393275,-2.95896025,0.819779525,320.156849925,378.246160675,1.34275,10.7575,58.7575
5,20.75,-0.0146,-8.458945,-0.351365,-1.13471,0.21353275,0.0534,11.412325,419.9285,7.62421,0.187887,0.1708615,0.054375,0.21579825,-4.2019565,0.86244485,317.476788925,377.993349275,0.00775,9.6275,63.075
5,21.25,-0.0042025,-4.6565475,-1.4245375,-0.887736,0.2140415,0.04565,10.55945,419.737,7.395315,0.17540175,0.1689815,0.04835,0.20478,-3.782096,0.936321125,313.431783975,376.60770705,-0.028,9.0925,67.69
