DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,TS_1_6_1,TS_2_6_1,TS_3_6_1,G_1_1_1,G_2_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,419.95780825,3.7913214,1981.7403845,-3.600556925,-62.319838825,-73.37314075,-2.6306073,0.347806375,0.026808625,-0.2742795,0.168251625,0.03136875,9.42069775,0.103756375,100.30875,25.86875,1.302,0.1204345,2.1089,1.613,2.020375,2.6798,2.224,2.528,4.126375,3.54125,3.85525,5.532125,5.2705,5.27275,7.282125,7.082875,7.8955,8.8775,8.65625,9.625,-41.6593494,-39.73281245,-75.351922825,-112.03418755,-2.535461175,0,0,-0.31074,-4.4590715,0.054201,231.5220453,322.9651064
1,5.75,419.7642062,3.7606551,1985.658173,-4.7441161,-41.8738245,-81.2585138,-6.33398345,0.27212975,0.029281375,-0.32055195,0.22259675,0.031444125,9.071366875,0.08639885,100.3475,24.18,1.344,0.113183875,2.7565,2.28105,2.54725,3.0716,2.65525,2.88435,4.09965,3.5603,3.83185,5.44185,5.24455,5.3172,7.2361,7.0327,7.9129,8.88,8.662,9.682,-35.7500004,-33.4467215,-76.436538225,-108.165776475,-2.55319165,0,0,-0.46611,-4.4494975,0,231.421513725,323.74242065
1,6.25,420.780467175,3.573576975,1977.3718776,-2.163356275,-53.72924075,-75.847824675,-3.3280385,0.229172125,0.04157575,-0.244123775,0.17137975,0.043379,9.041369625,0.0825695,100.30125,24.54875,1.253625,0.124669125,3.142,2.83125,3.023875,3.394825,3.0605,3.48,4.21975,3.718125,4.065625,5.433125,5.197875,5.254625,7.203625,6.98225,7.92275,8.89375,8.665,9.7,-34.004065,-29.02616055,-76.9384617,-114.69052,-2.5177307,0,0,-0.31074,-4.614648,0.0487809,231.4100497,323.6508229
1,6.75,419.1894422,3.787150175,1977.209852,-3.152747775,-70.411911,-79.46876705,-7.26203075,0.2873505,0.03713755,-0.291948525,0.18447905,0.0424808,8.80884475,0.09357905,100.2975,25.8085,1.3512,0.12327,3.15395,2.837675,2.933825,3.471125,3.2294,3.58555,4.2368,3.808425,4.1562,5.392575,5.136575,5.2033,7.1616,6.92765,7.9186,8.86675,8.65725,9.69075,-34.904065425,-29.153772475,-76.228846225,-111.0666753,-2.47783705,0,0,-0.31074,-5.147199575,0.054201,230.4110582,324.021110825
1,7.25,421.475135,3.595894,1981.7750261,-2.6083968,-69.7286114,-66.773714,-5.67160415,0.26203635,0.02656775,-0.228889,0.1855368,0.03698205,8.89369975,0.0895502,100.2955,28.37225,1.4238,0.094752,2.94675,2.764625,3.213125,3.42495,3.10605,3.310625,4.291525,3.910825,4.25275,5.3527,5.111875,5.1854,7.11375,6.876125,7.9282,8.8585,8.649,9.67075,-37.1674798,-28.6457168,-73.451923175,-105.673037,-0.531915,1.2196545,0,0.53214225,-1.969841825,0.162602,229.529790325,322.9205824
1,7.75,422.5306493,3.6216067,1982.38721225,-4.89001145,-56.1161108,-68.7500801,-18.2918736,0.3726839,0.040514275,-0.2560526,0.185019825,0.04241455,7.703047025,0.0814632,100.323,27.1265,1.0652,0.1058648,3.2154,3.1122,3.2718,3.43125,3.2088,3.513,4.3262,3.9596,4.1046,5.313,5.0786,5.1578,7.0554,6.8094,7.9328,8.836,8.644,9.6705,-28.8032524,-29.1497846,-73.578846475,-74.228370825,5.851064,8.716257,0.570342,6.432318,2.711823725,0.707317025,229.338262,323.6246088
1,8.25,421.6846349,3.6184345,1969.6964652,-4.22260035,-71.291445,-55.0650638,-4.20719615,0.3384845,0.041833425,-0.250206,0.1908236,0.0565657,7.638961975,0.107317,100.39475,27.418,2.3712,0.094892,3.671675,3.414925,3.7759,3.8188,3.5485,3.959575,4.38295,4.011125,4.26215,5.2964,5.0358,5.1146,7.02315,6.7293,7.93675,8.822,8.62725,9.663,-21.9707316,-25.4075612,-18.473077,-35.560010275,17.287233875,22.43154375,1.140684,17.5335045,6.4875542,1.189701975,229.6548014,330.6661512
1,8.75,420.205918,3.635919,1976.9225227,-3.13653925,-84.8253187,-31.2458338,-2.322280175,0.19012915,0.041388825,-0.2486142,0.167117125,0.069973625,9.2681308,0.10798075,100.4425,27,3.534225,0.09959665,3.5681,3.37825,3.69235,3.8112,3.5411,3.9256,4.46315,4.0903,4.343,5.29805,5.02895,5.10975,6.97055,6.67475,7.9296,8.7975,8.6035,9.663,-18.8975608,-19.8723882,-4.232692,-16.057427,47.331560175,45.445725,3.231939,35.672952,18.671613425,1.95122,231.655789,336.8865628
1,9.25,420.450076875,3.70892225,1961.695074625,-3.1393185,-55.199944775,-29.924217175,0.53640345,0.2579692,0.04116465,-0.306512975,0.19324335,0.08687735,10.183749,0.0786532,100.5165,25.3865,4.36535,0.1096285,4.1228,3.676,4.33385,4.2164,3.9629,4.28895,4.57895,4.25355,4.5026,5.32295,5.05345,5.21295,6.9318,6.63995,7.9101,8.7975,8.602,9.661,-15.4991868,-18.4686552,30.19807705,6.0611724,97.118794125,90.316581,7.034221,71.392515,38.563906,3.2439029,234.9213824,341.4438392
1,9.75,420.02169145,3.700790125,1967.329913,-5.0925088,-62.57293235,-38.490426625,0.5953754,0.32715545,0.05163565,-0.29218785,0.22490175,0.08372705,11.59071755,0.0846806,100.5575,22.97375,5.76325,0.15332455,4.35725,4.094875,4.83675,4.50235,4.08725,4.737875,4.735125,4.4975,4.797875,5.36475,5.1405,5.264875,6.906,6.63525,7.89625,8.81,8.60375,9.6425,-13.2235769,-16.6573618,45.919231,22.495039,115.9219857,110.00196,9.852661875,85.841925,45.8688366,3.577236,236.86865035,345.7374788
1,10.25,418.8709046,3.632387375,1959.83880195,-3.44830775,-41.222821625,-24.929640225,-0.107309725,0.505895125,0.039174125,-0.309242175,0.21470325,0.068665,12.467425125,0.105358125,100.545,21.829,6.749,0.24836,4.90675,4.7724,5.1709,4.64385,4.4664,4.917,4.890125,4.7256,5.0951,5.4181,5.2385,5.3614,6.8845,6.6379,7.88815,8.814,8.607,9.6245,-12.2731705,-15.0996969,66.35576965,35.51260615,111.06383005,104.377566,8.3079848,82.2140355,42.3839158,4.173442,239.572435625,349.0742937
1,10.75,418.238349,3.755211,1959.1627115,-4.0569465,-38.030414275,-16.77951125,1.0117452,0.5647659,0.0452566,-0.30541305,0.210727,0.082729,13.5088439,0.1114429,100.574,21.563,7.275375,0.308177375,5.1959,5.21725,5.619625,4.87895,4.859,5.430375,5.0424,4.88525,5.337,5.482375,5.3435,5.480125,6.8525,6.594125,7.9,8.81125,8.605,9.64375,-11.63617875,-13.732254125,67.203846475,25.922292175,138.46631185,125.54284425,10.28517125,99.763077,52.3982764,4.390244,240.942490125,352.4472949
1,11.25,417.215091825,3.818555975,1957.44005925,-2.0520465,-21.9795776,-15.353995125,0.27429075,0.5219163,0.0455229,-0.296401375,0.2563495,0.0765294,14.1355419,0.106434,100.564,21.677,7.769875,0.485543625,5.561625,5.5942,5.8477,5.28,5.2552,5.6161,5.222625,5.1284,5.5507,5.5833,5.4734,5.6216,6.827,6.6124,7.88245,8.807,8.601,9.582,-10.6195125,-12.6575208,82.09038495,30.3736845,136.41844,127.21307175,12.3098855,100.788519,51.1297267,3.71002725,242.575382125,354.0409038
1,11.75,415.585454,3.701513,1955.05537175,-2.15353595,-39.71275435,-15.84989425,2.3743732,0.3736042,0.0451714,-0.2645531,0.2871215,0.0924688,14.3615663,0.1078452,100.534,18.966,7.8452,0.4755186,5.999875,5.9402,6.2381,5.6583,5.528,5.9052,5.457375,5.3045,5.6972,5.7247,5.6325,5.7567,6.8087,6.6019,7.8725,8.8,8.583,9.5675,-8.9008127,-11.8902541,89.111538525,42.847254,171.63120575,154.531002,12.1387829,111.20219325,65.5457155,4.555556,244.0665955,354.5454475
1,12.25,414.757954625,3.804745225,1957.9292561,-1.9230678,-19.7265928,-16.40898725,5.3822087,0.5357445,0.0631206,-0.286131375,0.2451474,0.0978096,14.5356531,0.0959721,100.49625,20.27075,7.981625,0.520676425,6.3363,6.2363,6.64925,6.23625,6.19705,6.316025,5.6984,5.692,5.957525,5.949575,5.86495,5.89545,6.78445,6.59575,7.8872,8.79325,8.5755,9.57525,-7.2910569,-10.767665825,99.18846135,54.0606287,169.574467975,158.461863,12.8802285,115.051485,65.337482325,4.1192415,245.3836858,356.763500175
1,12.75,413.16276475,3.647335,1953.7839365,-3.5003579,-25.7646411,-20.737331,3.5312611,0.61121775,0.0451175,-0.255521625,0.203667925,0.124639925,14.61157015,0.122305125,100.4155,19.94375,8.034325,0.50430445,6.5894,6.47385,6.74245,6.428875,6.3769,6.59235,6.1777,6.3118,6.19815,6.0564,6.011175,6.019,6.7746,6.600925,7.898075,8.78325,8.5755,9.56175,-7.063008475,-9.1657364,118.636538,51.60930845,221.28546125,208.5764565,16.5589352,114.942726,84.678075375,5.04065,246.309557325,356.74671045
1,13.25,411.20244655,3.5859453,1955.21798475,-1.5459218,-12.12227295,-19.226179,-1.924000625,0.431381625,0.038498,-0.2586192,0.325368875,0.0998378,14.823600125,0.1114114,100.3955,20.095,7.958225,0.572300475,6.6023,6.602025,6.8123,6.548375,6.496075,6.853975,6.1874,6.346425,6.3135,6.202575,6.1524,6.2044,6.78105,6.643125,7.9212,8.78175,8.584,9.55,-6.606097725,-8.71630285,73.5999997,37.80986505,133.0363474,124.1328615,9.8479091,98.9473845,52.5143606,4.43631395,248.054182975,357.18186795
1,13.75,412.1572123,3.669806225,1954.10390185,-2.25762325,-13.624594,-14.6308156,3.673321375,0.454225275,0.05785355,-0.290677175,0.306130375,0.1009092,14.829453175,0.09972265,100.374,19.11425,7.908575,0.776382475,7.1141,6.6943,6.986075,6.80925,6.714825,7.0335,6.565,6.626,6.666575,6.40375,6.3476,6.541375,6.781625,6.681475,7.94435,8.781,8.584,9.54175,-6.5105692,-7.5721806,34.271154125,29.92077145,133.5815603,125.212683,8.079848,99.219282,51.991383825,3.0555552,249.1710553,357.5806278
1,14.25,411.96409325,3.73944515,1953.8105096,-2.23059225,-40.25120145,-26.06553525,7.118692825,0.7190141,0.06780035,-0.25752975,0.337758325,0.123884775,14.787833775,0.115423575,100.3285,18.56625,7.9767,0.845044,7.2977,6.9397,7.214725,7.14025,6.99895,7.256325,6.8711,6.6969,6.841275,6.479825,6.4609,6.648,6.775325,6.71645,7.9365,8.734,8.57475,9.52175,-6.441057175,-7.2037009,34.978845925,39.346662,120.8510639,102.9559305,6.9011411,81.802305,52.7812354,3.5528453,250.7466205,358.470389275
1,14.75,412.0034352,3.7240278,1951.511972325,-1.490698875,-51.409752125,-29.57087885,3.429938,0.867512,0.04973525,-0.268628975,0.318502275,0.106875325,15.133604125,0.099488525,100.3455,19.4805,8.10845,1.1327185,7.4082,7.343275,7.3668,7.355875,7.191975,7.461925,6.968,7.038175,7.165275,6.639875,6.80895,6.808875,6.821825,6.767025,7.940175,8.76175,8.57475,9.5135,-6.300000075,-6.342318975,42.349999825,14.241524875,82.05230465,78.7337475,6.4258552,62.3732865,32.154141,2.61517625,248.485612325,358.15372785
1,15.25,409.598299375,3.8345603,1940.5505512,-0.9368021,-25.923282425,-29.6694435,1.707884175,0.67004045,0.04402435,-0.20475755,0.317422775,0.093909875,14.969643025,0.0874235,100.3825,20.252,8.2805,0.9294184,7.5095,7.455625,7.5895,7.5105,7.461625,7.538225,7.2572,7.298725,7.352175,6.95745,6.97635,6.913125,6.853625,6.82165,7.9412,8.744,8.5655,9.537,-7.50691055,-6.20473725,29.861538225,9.59877,67.251772775,66.8790165,5.6844106,52.794726,28.6883672,2.7750676,249.0221742,358.0882391
1,15.75,408.6449743,3.806101175,1946.51880565,-0.5972485,-51.175819375,-29.234767125,2.06014,0.774142,0.051863,-0.2067465,0.2693291,0.073113675,15.16888015,0.0775982,100.411,20.91375,8.681575,0.781845175,7.273,7.2612,7.48675,7.362375,7.3507,7.43205,7.42,7.38895,7.43455,7.078525,7.093375,7.0538,6.90535,6.885875,7.93915,8.7255,8.557,9.54525,-12.4886181,-5.864173225,23.6153847,8.715209875,63.085106275,59.01341025,3.9543722,47.04992025,22.6735278,2.235772625,252.266687125,357.035513025
1,16.25,410.8487102,3.9781422,1948.67037935,-0.95149605,-10.421139125,-38.6490217,-0.4286856,0.85421085,0.038174825,-0.1675208,0.1889779,0.053446275,14.6631921,0.0787568,100.41875,20.96675,8.7193,0.6136988,7.0743,7.047075,7.3126,7.2035,7.170625,7.237175,7.4242,7.291975,7.447175,7.20665,7.214425,7.1922,6.948775,6.990025,7.955325,8.70625,8.557,9.557,-16.2585362,-5.4011809,-15.79807705,-59.52573105,29.2553196,26.350752,1.806083875,20.897265,11.2063188,1.37127415,252.0372653,355.1841179
1,16.75,411.762661375,3.979791875,1960.336498,-1.12262765,-17.1734015,-31.7791504,0.107871,0.817563975,0.035424625,-0.1786399,0.16053305,0.042800275,15.0737307,0.0866377,100.4165,21.8055,7.7849,0.6209877,7.096,6.9946,7.1119,7.1853,7.0898,7.2105,7.454625,7.2403,7.4713,7.3636,7.357,7.3348,7.0406,7.1186,7.98095,8.707,8.557,9.578,-27.859756375,-5.5411545,-64.6865386,-84.990577,10.45212775,10.8759,0.7319389,8.6308035,3.6093822,0.50813025,251.8700399,351.476893
1,17.25,415.562393025,3.982015075,1961.3589214,-2.440702,-59.07217865,-36.889462,-2.910615,0.36517365,0.02532205,-0.194992375,0.16630095,0.03585805,15.051768275,0.0841648,100.41425,22.30525,7.3936,0.5903568,7.167,7.0033,7.062,7.26845,7.0178,7.2544,7.522375,7.2649,7.5097,7.483,7.4518,7.4069,7.1915,7.2519,8.02055,8.755,8.559,9.5995,-37.78374,-12.1151703,-78.021153825,-108.112986875,0.177305,1.0176735,0,0.481647,-3.5950219,-0.372628875,250.6750321,348.6940111
1,17.75,418.412639,4.0364965,1962.7419561,-2.324392125,-94.991578,-41.33082565,-5.82670545,0.348981825,0.035970925,-0.1167105,0.174179775,0.040333375,14.5202804,0.0932674,100.41275,23.33175,7.3756,0.4739178,6.889625,6.5503,6.5203,7.1927,6.9382,7.1695,7.546375,7.2844,7.441,7.5674,7.5127,7.522,7.3725,7.3694,8.0795,8.792,8.559,9.6265,-40.8081296,-16.1748283,-87.236538775,-115.2768879,-2.362589125,0.15537,-0.02376425,-0.15537,-5.9358546,0.054201,249.2907253,346.0082244
1,18.25,418.24150195,4.0926709,1966.373680875,-2.258364125,-20.4898065,-56.85621525,-4.235858175,0.30510975,0.026735,-0.204681,0.162787025,0.0299561,14.128192475,0.1162053,100.3935,23.97225,6.9339,0.4427614,6.58625,6.232,5.8799,7.1187,6.7141,6.6867,7.36225,7.1014,7.3041,7.5698,7.4867,7.5182,7.4658,7.4578,8.1265,8.771,8.54,9.6535,-42.1219514,-21.8073057,-83.29615365,-114.198327625,-2.420212925,0.15537,0,-0.15537,-5.3518427,-0.05962105,246.7965315,344.2284724
1,18.75,418.36000995,4.443693,1980.52270555,-2.5230008,-69.156019,-56.45596475,-15.5584886,0.242221225,0.037859375,-0.1879662,0.181712025,0.037778475,14.0126312,0.0935923,100.4235,25.73275,6.6405,0.2952069,6.177875,5.8547,5.2823,6.7108,6.3767,6.217,7.352375,7.0999,7.0011,7.5205,7.446,7.4712,7.5629,7.5419,8.1505,8.734,8.557,9.668,-43.0943093,-26.7267503,-83.321154075,-111.84646585,-2.3581565,0.15537,0,-0.15537,-5.415270325,0.158536925,244.1940887,341.2256237
1,19.25,419.222087825,4.158302225,1966.256369225,-3.3307188,-49.94518035,-37.158912125,-11.05107515,0.165138875,0.040993825,-0.141626875,0.165314025,0.0337488,13.673299825,0.1169507,100.4335,23.192,6.4659,0.3110868,5.817875,5.5189,4.9861,6.2934,6.0507,5.8322,6.996,6.7514,6.7115,7.4166,7.324,7.2751,7.6229,7.5398,8.193,8.718,8.565,9.6845,-44.102439,-29.4129849,-80.8865384,-110.3723939,-2.362589125,0.15537,0,-0.31074,-5.04188575,0.162602,244.2100389,339.7170422
1,19.75,419.3604698,3.65027475,1960.185151,-3.39741875,-58.1756792,-87.7419342,-14.01235985,0.192996275,0.026073875,-0.1542562,0.15889055,0.035190375,13.4098835,0.1054166,100.3795,22.8325,6.6636,0.3506864,5.4265,5.0634,4.8203,5.89105,5.7062,5.5882,6.66625,6.366,6.4318,7.234,7.1459,7.1124,7.6144,7.5328,8.224,8.719,8.573,9.6945,-45.7658541,-32.0784811,-81.442307525,-109.92069515,-2.4113477,0,0,-0.31074,-4.8528005,0.15989195,243.0560987,337.6871799
1,20.25,418.601442575,3.846270025,1966.61316325,-3.2876763,-56.503372825,-69.399624625,-8.6216669,0.169204,0.02655925,-0.2394605,0.1989002,0.0381447,13.2643533,0.099961,100.35175,21.67125,6.3294,0.3520586,4.948875,4.5694,4.3091,5.6732,5.1812,5.2705,6.40675,6.1982,6.2528,7.0641,6.9855,6.9133,7.6103,7.5318,8.2465,8.709,8.581,9.6915,-46.2146343,-34.2319346,-81.217307475,-107.36050995,-2.304965,0,0,-0.2252865,-4.9688846,0.108401,242.1181042,335.1132203
1,20.75,418.78364915,3.3127555,1967.0116345,-3.13240785,-84.071889,-83.019762,-9.16852465,0.303116425,0.0308477,-0.2443243,0.19023075,0.03402395,12.8236416,0.114660375,100.3525,21.283,5.59,0.3024118,4.5385,4.1354,4.0183,5.2442,4.7552,5.0252,6.3855,5.8211,6.0523,6.906,6.8079,6.7967,7.6105,7.5227,8.2705,8.716,8.589,9.659,-45.8439024,-34.1075129,-79.678846475,-108.3558833,-2.304965,0,0,-0.31074,-4.69124,0.109756025,241.921233625,335.545697125
1,21.25,418.58195035,3.64378005,1974.398758625,-1.8486838,-58.1743388,-87.5763291,-7.645735,0.2521617,0.030013275,-0.188609375,0.187027375,0.032071125,12.587896825,0.102696125,100.2885,21.1605,4.9071,0.2377288,4.314625,3.9498,3.8062,4.94045,4.4968,4.6884,6.079375,5.5204,5.802,6.8689,6.7423,6.7596,7.6094,7.5092,8.2975,8.734,8.607,9.686,-47.3414637,-34.1473921,-78.276923175,-109.3836176,-2.304965,0,0,-0.31074,-4.7774056,0.052845975,241.1589173,333.4298746
1,21.75,419.143065075,3.57676385,1963.710769875,-4.863163425,-62.78963755,-85.66489955,-5.8767317,0.159299625,0.031313,-0.232585225,0.178929275,0.036459875,12.4642848,0.0897789,100.28925,21.79375,4.4713,0.3127201,4.077125,3.6174,3.5868,4.85755,4.5511,4.4356,5.82575,5.27,5.5335,6.8303,6.6423,6.717,7.5925,7.4897,8.3115,8.734,8.625,9.696,-50.2764224,-34.1553674,-83.319231,-107.1286871,-2.304965,0,0,-0.31074,-4.88271875,0.108401,239.3106263,331.1932803
1,22.25,419.718153,3.756048425,1978.9702952,-3.055216725,-55.539427325,-78.986646525,-4.4341646,0.18477365,0.02077925,-0.18749635,0.1887667,0.033435025,11.85837215,0.0925445,100.2885,22.10825,3.8575,0.259286,3.84425,3.5324,3.3762,4.51205,3.9562,4.2211,5.62125,5.1884,5.3249,6.7654,6.5121,6.5587,7.5772,7.4698,8.2805,8.743,8.634,9.7045,-55.2048777,-35.9259853,-80.3423079,-108.53414005,-2.304965,0,0,-0.31074,-4.8109143,0.054201,239.2424829,328.3967072
1,22.75,419.4585118,3.633447,1976.0521067,-3.4003662,-55.624322,-91.4813255,-5.6232932,0.37760145,0.044566525,-0.2844015,0.1948766,0.0332152,11.74562325,0.0985649,100.29625,21.541,4.0045,0.2420925,3.700375,3.3736,3.1426,4.568,4.2936,4.1424,5.57125,5.0544,5.1625,6.6349,6.3654,6.3981,7.5631,7.4565,8.241,8.769,8.652,9.7015,-56.881301,-37.6838411,-79.659615,-107.326949625,-2.304965,0,0,-0.31074,-4.65892775,0.052845975,238.6326885,329.1593889
1,23.25,419.8091837,3.6500351,1989.8975388,-3.1400135,-78.230208,-84.375929975,-4.95136,0.2440129,0.034891,-0.277005,0.180692,0.0323827,11.8695124,0.094936875,100.2855,22.218,3.789375,0.218697625,3.66055,3.302875,3.09675,4.45115,4,4.105,5.4422,4.839,5.03725,6.54575,6.266875,6.332,7.55225,7.44575,8.21375,8.785,8.63875,9.69375,-57.160569375,-39.68336225,-76.20769265,-108.8491049,-2.304965,0,0,-0.38454075,-4.6457635,-0.00271004999999999,237.29710775,327.05791925
1,23.75,419.387267575,3.88275335,1987.94047025,-7.0373656,-45.89881745,-78.95299575,-7.140824525,0.3352406,0.0349018,-0.232528875,0.1627769,0.0339803,11.590749,0.10452225,100.381,22.808,3.8055,0.226009875,2.950875,2.586375,2.55275,4.03445,3.50825,3.68825,5.20425,4.990875,5.075625,6.482375,6.20475,6.323,7.546125,7.427125,8.165,8.78625,8.64875,9.69125,-55.727641875,-41.0791195,-79.721154125,-107.823204,-2.5177307,0,0,-0.31074,-4.51651515,0.050135925,236.1031375,325.282930375
