DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.49829,-7.5636,4.6561,0.58038,-0.0492687440109894,0.195861099319654,410.054596932235,3.8702929791799,0.0546259834376042,0.690161067987839,2.6301945,0.671612135810388,0.577155214974367,0.272266584829369,98.85191,83.02082,0.81095,-0.97608,0.0491752,0.03869839,0,0.79158895,286.3236,308.6358,-20.13521,0.989644,0.13999145,0.4635835,0.5990222,1.235435,-9.300985,-8.352735,-8.4823005,-7.133941,-0.812739042099135,-0.884072502735697
1,0.75,0.489065,-6.9683,5.115,0.527015,-0.0495045692592899,0.200179963879615,409.358036647997,3.79767801624848,0.0547532388401037,0.745521789651985,2.642645,0.665485011406915,0.589304046541519,0.264626504874744,98.845595,83.68404,0.810065,-0.89399,0.05171546,0.044168685,0,0.8145441,288.35315,307.5798,-15.5932,1.129754,0.1650519,0.4384827,0.59605305,1.2364155,-9.288668,-8.4694575,-8.5100765,-7.174639,-0.593273354835968,-0.891161310386511
1,1.25,0.47535,-5.83535,3.3672,0.521025,-0.0434556387740467,0.185942091912918,409.640305021981,3.77586584608571,0.0554330348237412,0.762558041026589,2.683412,0.646816763723598,0.581477404795649,0.26186799438678,98.81609,84.30569,0.80266,-1.030655,0.052078175,0.041321135,0,0.6689618,289.0306,306.9529,-16.45581,0.84307185,0.17023905,0.3883541,0.5513022,1.227467,-9.395036,-8.6105615,-8.6659,-7.1763825,-0.46119624238282,-0.562532317135353
1,1.75,0.46749,-6.2844,3.5781,0.54871,-0.048883390383542,0.196571693038081,410.312344944201,3.72308692209921,0.0523892172366642,0.674478474692916,2.599102,0.688046568414286,0.56700250633024,0.264518654627623,98.82852,84.044535,0.730365,-1.10895,0.051716235,0.040592915,0,0.6157274,287.12165,307.34515,-16.127815,0.5447816,0.1623632,0.3777815,0.56132415,1.2235155,-9.457108,-8.685187,-8.895426,-7.1368075,-0.382145486001382,-0.858831117663247
1,2.25,0.416655,-5.4849,3.4839,0.521635,-0.0434950087428792,0.190003618255828,410.698184783579,3.8810278750834,0.0516243473803125,0.723487713818017,2.634851,0.680064386557695,0.567306215716922,0.264619780887094,98.826625,84.69506,0.74092,-1.1511,0.0525813,0.04034838,0,0.5908523,287.91215,306.91855,-15.27094,0.5070595,0.1527012,0.3525395,0.53683275,1.217898,-9.1141105,-8.640946,-8.886647,-7.2487595,-0.655035427524225,-0.713013877354931
1,2.75,0.50385,-6.6041,2.9059,0.53494,-0.0456080212629206,0.190723890415597,409.473451541871,3.77998166821385,0.0564659587166666,0.713665943486632,2.739838,0.675317850595831,0.585559060553,0.271645207482256,98.86065,83.49877,0.71577,-1.2546,0.04918304,0.04320009,0,0.6600676,286.8131,306.3957,-15.8605,0.541147,0.1572417,0.336509,0.505696,1.197964,-9.417166,-8.730294,-8.865385,-7.176672,-0.554271595097895,-0.85131303721604
1,3.25,0.46391,-6.1851,5.1066,0.50976,-0.0499809278666683,0.199917343390581,409.863618399015,3.78049590273297,0.052945260678511,0.660088808055325,2.808927,0.68688678426446,0.630242655322677,0.284575973877831,98.870425,83.73005,0.70833,-1.2628,0.049294245,0.03952349,0,0.7243357,285.65445,305.4,-15.788925,0.20418556,0.15215185,0.33351795,0.48424335,1.156717,-9.4515775,-8.583344,-8.767231,-7.198907,-0.760649300819028,-0.759361902775347
1,3.75,0.44794,-5.7945,3.9401,0.477485,-0.053670727416392,0.206962574831664,409.375848492254,3.84732295949686,0.050011883591888,0.623489545104509,2.885971,0.670723914409867,0.631862588557067,0.273074496854036,98.87197,83.74306,0.71878,-1.4603,0.05035594,0.04346068,0,0.6092229,289.0724,305.5628,-15.00751,-0.08090242,0.1549673,0.3334949,0.46937,1.17308,-9.066422,-8.865647,-8.685208,-7.189014,-0.746596411030587,-0.844431360106252
1,4.25,0.53489,-5.8312,4.2283,0.5598,-0.0492839502187013,0.194670356910173,409.752668856424,3.7207741023937,0.0521880246942237,0.597628291378051,2.787999,0.68517467146114,0.635243147821547,0.268755610865325,98.86281,84.7178,0.67207,-1.6258,0.0527707,0.04057486,0,0.6457767,288.5202,305.7293,-15.14759,-0.114817,0.1539603,0.3096383,0.4395643,1.161658,-9.057062,-8.934114,-9.00872,-7.182568,-0.8454508400674,-0.734842095266818
1,4.75,0.46916,-5.7691,3.8786,0.56365,-0.0509118697648283,0.202752005141126,409.681393561557,3.6857511312767,0.0481905662338125,0.624819183454401,2.594635,0.697044539832878,0.62104686610821,0.283947571252783,98.88778,84.72424,0.63785,-1.5325,0.05231873,0.04178879,0,0.5692558,287.5524,304.6287,-15.83428,0.01319454,0.1596513,0.3049241,0.4212729,1.214394,-9.806631,-9.355705,-9.561193,-7.581066,-0.438324898149019,-0.428633962301
