DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
2,2.75,100.13775,0.629811249999997,90.78495,0.627446249999999,1.3043425,273.7802,311.6137425,5.11701249999999,0.316035374999999,0,7.868495625,0.27580725,-2.805675,-2.54354,-12.81565,-3.44765,-3.890075,465.199
2,3.25,100.13325,0.397958749999998,90.5873,0.50005375,1.46106,271.58806,315.7655225,6.3732625,0.04513655,0,7.8976125,0.27580725,-2.8125,-2.549675,-12.81565,-3.5238,-3.987025,465.199
2,3.75,100.13,-0.170335750000001,90.665475,0.60319075,1.3611125,271.2105125,316.51893,6.62869999999999,0.86445425,4.55e-10,7.74252604166667,0.27580725,-2.81505,-2.5505475,-12.81565,-3.60155,-4.145675,465.199
2,4.25,100.12775,-0.420817,90.858225,0.60847225,1.646735,271.5622825,314.34974,6.96543999999999,0.5794375,8.21375e-05,7.58743958333333,0.27580725,-2.810975,-2.546695,-12.81565,-3.674225,-4.22965,465.199
2,4.75,100.16325,-0.813997000000001,91.04735,0.819204,1.6310775,272.338155,317.43321,7.58912249999999,0.812878499999999,0,7.432353125,0.27580725,-2.819425,-2.54339,-12.81565,-3.76665,-4.46355,465.199
2,5.25,100.16325,-1.25567275,91.461575,0.70782525,1.27507,274.614245,320.3480025,6.92299499999999,0.631678,0,7.27726666666667,0.27580725,-2.82515,-2.5561275,-12.81565,-3.902325,-4.511025,465.199
2,5.75,100.16325,-0.159183000000001,92.042175,0.432747,1.321635,276.07541,318.02918,5.81707999999999,0.85962875,0,7.12218020833333,0.27580725,-2.821575,-2.5503575,-12.81565,-4.0307,-4.57095,465.199
2,6.25,100.1465,-0.893504,92.35355,0.47601275,1.541995,275.797755,306.3568575,6.38072749999999,1.0429045,0,6.96709375,0.27580725,-2.839025,-2.5557225,-12.81565,-4.1456,-4.624925,465.199
2,6.75,100.14775,-1.448435,92.222375,0.6986685,1.5123,275.9386775,304.418645,7.65651,1.04056375,0.1959675,6.81200729166667,0.27580725,-2.83975,-2.54011,-12.81565,-4.243125,-4.6696,465.199
2,7.25,100.13325,-2.2031025,91.078775,5.1218475,5.5792425,275.3101875,295.674185,7.341075,12.059275,9.921025,6.65692083333333,0.27580725,-2.839,-2.5464625,-12.81565,-4.32165,-4.7129,465.199
2,7.75,100.14425,-1.866485,91.07115,70.5134,48.97505,275.79019,291.662765,9.514875,122.59225,63.994,6.501834375,0.27580725,-2.849475,-2.543635,-12.81565,-4.3993,-4.749425,465.199
2,8.25,100.1985,-1.1206925,91.0232,158.15575,117.19725,277.20201,299.329985,15.19706,313.9005,179.3975,6.34674791666667,0.27580725,-2.854675,-2.50586,-12.81565,-4.47795,-4.80345,465.199
2,8.75,100.2085,-0.57053425,90.955625,249.0735,182.26675,279.0209425,306.56957,25.6862,522.36375,333.5175,6.19166145833333,0.27580725,-2.849925,-2.490165,-12.81565,-4.59265,-4.865625,465.199
2,9.25,100.19975,-0.1354177,90.95775,334.2365,249.7455,279.8505,333.6227275,34.4119499999999,721.19775,545.8025,6.036575,0.27580725,-2.848925,-2.49517,-12.81565,-4.600475,-4.91815,465.199
2,9.75,100.17775,0.44121825,90.79355,421.1155,297.02725,283.2793125,339.558705,47.8292,927.486,669.7825,7.4773,0.27580725,-2.849625,-2.4961225,-12.81565,-4.59245,-4.9482,465.199
2,10.25,100.18875,0.492313,90.09675,501.714,346.775,286.0027825,379.4968075,58.351975,1111.8625,781.4825,7.67881,0.37846975,-2.84485,-2.48705,-11.215775,-4.570875,-4.939525,463.58202
2,10.75,100.20875,0.80855275,90.320525,548.4265,394.085,289.73662,393.8815325,76.11265,1217.635,911.9475,7.69996,0.355146,-2.8355,-2.475265,-8.00944,-4.569625,-4.910075,469.66885
2,11.25,100.24325,1.04298,90.780475,612.8625,434.1025,291.2323125,406.7149875,97.125025,1307.7025,1006.75175,6.9807,0.352197,-2.8224,-2.40716975,-7.78966,-4.546665,-4.86203,469.9717025
2,11.75,100.26875,1.55217,89.477125,613.3545,468.7115,292.425825,440.1107175,50.186575,1377.625,1102.9,7.3359625,0.37086,-2.830375,-2.456475,-6.3803,-4.515175,-4.815175,469.2142225
2,12.25,100.30425,2.259775,89.32045,643.0535,485.658,299.155305,457.8877725,76.6467524999999,1436.645,1099.4,8.048875,0.362749,-2.830475,-2.4418975,-6.10653,-4.45455,-4.7665,464.5083075
2,12.75,100.3065,2.152665,88.143475,642.97575,499.48125,301.02746,454.3681625,61.455445,1444.1525,1141.9,7.75068,0.38221275,-2.829875,-2.4634375,-5.6130875,-4.40315,-4.67685,463.3508725
2,13.25,100.301,1.9233875,88.7133,631.43225,490.4845,300.37281,436.6453925,69.18125,1418.2375,1154.575,8.29343,0.426232,-2.81995,-2.43243,-5.9662,-4.34675,-4.60095,462.42595
2,13.75,100.2855,1.74936,89.351675,617.42525,481.51375,298.0480225,421.315555,55.8314125,1386.7225,1099.925,8.3058025,0.392531,-2.808,-2.4425225,-5.945465,-4.28385,-4.566875,461.92815
2,14.25,100.301,1.97149,89.1686,570.87625,448.6915,296.8417,418.2085825,48.3696325,1282.23,1037.7475,8.07154,0.3988385,-2.566025,-3.1127375,-5.26993,-4.198735,-4.4533275,462.625
2,14.75,100.30875,1.485848875,87.42365,547.35675,424.362,297.58667,416.4414325,35.87328,1212.24,969.38075,8.03862,0.381325,-2.5611025,-3.0934475,-4.83602,-4.1179375,-4.3434225,459.209583333333
2,15.25,100.3375,0.987083249999995,87.45955,470.10975,372.14925,295.1183825,410.3474325,18.596175,1055.8925,785.25625,7.54259,0.3957175,-3.4225425,-3.119695,-4.57537,-4.0343375,-4.24123,458.482329166667
2,15.75,100.32325,0.587211749999996,88.021575,390.62725,314.18775,293.4726575,405.3008475,19.2444825,877.3645,691.5385,7.7500375,0.388615,-3.428655,-3.12876,-4.58805,-3.93863,-4.152365,461.468665
2,16.25,100.3565,0.661194499999996,88.6421,299.45375,249.26425,291.59988,399.43739,19.06618,672.594,538.46275,7.7589,0.393779,-3.42267,-3.120525,-4.493485,-3.8394225,-4.02275,462.17818
2,16.75,100.3765,0.500343249999996,88.596875,222.09825,192.0865,290.5547475,387.4791025,9.16793749999999,498.8525,409.04525,7.71453,0.41029,-3.41157,-3.1185325,-4.80512,-3.7567825,-3.90989,462.6202475
2,17.25,100.37325,0.260675499999997,88.740225,119.91375,111.7775,288.4638075,378.597295,2.26976524999999,269.3515,183.438,7.88075,0.4155425,-3.43793,-3.12825,-5.048305,-3.66704,-3.815825,463.3500625
2,17.75,100.351,-0.198442500000004,90.02905,49.364175,50.337675,285.692125,373.1682775,-0.95607,107.29025,78.564375,7.391375,0.393165,-3.4425925,-3.1413425,-5.04865,-3.58281,-3.721575,463.81205
2,18.25,100.3155,-0.147402500000004,90.0711,3.952065,5.9095325,283.72885,366.3270375,-0.25751515,10.469875,9.70758249999999,7.366025,0.368474,-3.4450275,-3.1795525,-5.76787,-3.4915125,-3.6268575,465.378275
2,18.75,100.28325,0.140927749999997,91.645825,0.18164475,1.4308825,283.77705,357.4423425,0.196836749999999,0.27710575,0.17181875,7.0282525,0.3415695,-3.4527325,-3.220825,-6.852845,-3.4135125,-3.542475,467.921885
2,19.25,100.23875,0.568543299999998,93.412075,0.10735725,1.574505,282.137595,349.1576125,1.67112625,0.0624716,0,6.887575,0.304188,-3.451655,-3.2182825,-7.93712,-3.3456475,-3.4614825,466.43363
2,19.75,100.171,0.564573249999998,93.105725,0.538578,1.747025,279.4275825,342.3375825,2.6076475,0.075946025,0,6.74869,0.314282,-3.4497925,-3.2165675,-8.41724,-3.27821,-3.3854875,471.16107
2,20.25,100.11875,0.345903499999998,92.48075,0.41612075,1.3863375,283.13018,333.92023,-0.169165500000003,0.046408975,0,6.870175,0.32498,-3.4468275,-3.2150575,-8.62192,-3.21967,-3.32395,472.27641
2,20.75,100.08425,0.0439669999999987,91.506525,0.428345499999999,1.4543925,284.8290725,339.7870225,-0.964288250000001,0.242431074999999,0,7.0255875,0.302644,-3.44726,-3.2193075,-9.04714,-3.1724225,-3.2718325,473.67469
2,21.25,100.05325,-0.157845750000001,91.24725,0.366117,1.91231,283.165515,335.76843,-0.463353250000001,0.043762,0,6.64953,0.29660625,-3.462555,-3.2376375,-9.6814375,-3.1276025,-3.23579,478.1677375
2,21.75,100.0355,-0.0437461225000001,91.523275,0.3020735,1.265145,283.6183275,337.734715,0.471240749999996,0.05102805,0,6.13503,0.3011775,-3.4702275,-3.243325,-8.861325,-3.105225,-3.212875,476.45284
2,22.25,100.05325,-0.0760639000000003,91.763075,0.39118425,1.3266275,284.0373825,326.011515,0.247604999999997,0.0396235,2.15874999999999e-09,6.822475,0.3202675,-3.4715425,-3.24289,-9.457775,-3.0891575,-3.218435,476.45284
2,22.75,100.08775,-0.0962477250000002,91.75675,0.528821,1.662515,283.8774525,323.410835,2.07225499999999,0.0698213499999999,0,6.7086,0.298575,-3.477335,-3.2275625,-10.07775,-3.04388,-3.2381775,476.45284
2,23.25,100.144,0.1566125,91.0985,0.38872925,1.3050625,283.4623375,324.67605,3.81272499999999,0.048621075,0,6.5925225,0.0828480000000001,-3.478285,-3.2173125,-10.3354,-3.0667475,-3.3021575,476.45284
2,23.75,100.13625,0.4852255,90.929625,0.37566625,1.655725,282.5717825,321.3495825,5.3500175,0.04722065,2.73074999999999e-11,4.54672,0.0828480000000001,-3.4741125,-3.2184925,-10.3354,-3.108945,-3.346085,476.45284
3,0.25,99.5355,3.83271,98.695075,0.29221625,2.397335,334.994385,404.635035,-1.691805,0.03516715,0,6.285835,0.48136025,-0.39614425,-0.590904,7.82319,8.61682499999998,3.75794,455.5895
3,0.75,99.571,3.8472825,98.75675,0.47114525,2.4181775,331.3571525,403.3966575,0.826599249999997,0.026484675,0,6.495815,0.44509975,-0.39149225,-0.581752,7.98893,8.01088499999997,2.94332749999999,455.91474
3,1.25,99.581,3.63302,98.8598,0.437665,2.388565,330.32829,401.8088975,3.0334,0.02770825,0,5.9145025,0.431857,-0.39551225,-0.57810675,7.8137175,8.26126999999997,2.87911499999999,456.67158
3,1.75,99.59425,3.61475,98.86785,0.68045375,2.4448375,330.732845,399.000385,3.0995375,0.0367539,0,6.0451,0.46538375,-0.39437775,-0.571664,7.86094,8.49883749999996,2.83909249999999,459.64268
3,2.25,99.5855,3.810195,98.918075,0.355817,2.217225,330.0121325,417.2630175,3.0441475,0.035349125,0.000188939615924999,5.988425,0.46279525,-0.39625025,-0.58481425,7.4302375,8.62062249999996,2.82121499999999,459.46026
3,2.75,99.6155,3.7214575,98.978175,0.51371475,2.0426775,331.15196,417.2414775,3.0185275,0.031959275,0,5.88792,0.427525,-0.3923975,-0.6014155,7.5852625,8.50698249999997,2.8493925,459.96325
3,3.25,99.59775,4.519735,99.000375,0.29818975,2.17478,331.833195,418.5597,1.799715,0.028360175,0,5.60746,0.40142375,-0.38880825,-0.59941075,7.138925,7.44832249999998,2.9006775,459.09655
3,3.75,99.62775,4.93399,99.02335,0.29818975,2.0037625,332.7599375,416.1466175,0.898004999999998,0.028666325,0,5.4728,0.380103,-0.389681,-0.59470625,6.96507,5.78745749999999,2.834675,458.785085
3,4.25,99.64,4.795535,99.002675,0.29712,2.1537325,335.98042,413.1668425,1.8726325,0.0274529,0,5.83315,0.406282,-0.3827455,-0.58071925,7.366775,8.01234499999999,2.6152825,460.663245
3,4.75,99.65325,4.3336075,99.00165,0.32903275,2.23775,339.1249,404.15453,1.996925,0.0319877,0,5.81722,0.4159275,-0.3841695,-0.57779025,7.675325,8.30489499999997,2.5653425,464.20882
3,5.25,99.6055,4.1296625,98.998475,0.31506325,2.1418875,336.9518675,410.1862525,2.610495,0.03420225,0,5.65562,0.41198375,-0.37923925,-0.58331975,10.471375,8.01835749999998,2.5284075,464.26113
3,5.75,99.6165,4.1140725,98.96975,0.2809275,2.4583375,335.858965,408.733825,2.80060999999999,0.31831225,0.230866,5.41183,0.39848625,-0.3842755,-0.5937815,5.748925,6.41270249999998,2.47591,462.72471
3,6.25,99.65175,4.32866,98.9923,5.4078975,6.45741,335.4204075,406.3766775,2.8775775,12.816775,11.086425,5.61828,0.426718,-0.386829,-0.6040265,10.48416,6.47781749999998,2.4224225,463.4325
3,6.75,99.66375,4.815985,99.00105,54.3852,39.6041,335.4833075,407.2602875,5.43112749999999,84.6569,71.2178,5.3725775,0.40233625,-0.3934605,-0.58248075,8.3651625,7.53113999999997,2.39458,465.9038975
3,7.25,99.65025,5.52063,99.00725,149.42125,92.2209,337.0614,412.3423975,16.42738,245.51075,201.19975,5.367675,0.409595,-0.39129,-0.51780325,8.09675,9.63933249999997,3.4478275,467.4852675
3,7.75,99.6315,6.17909,99.001925,240.43275,151.49975,339.3191075,418.66105,57.5346375,432.657,361.34625,5.988515,0.41908125,-0.3914775,-0.457404,6.9865375,12.707125,9.61941499999999,463.3580125
3,8.25,99.57825,6.725955,98.882125,344.8495,210.07475,346.544815,425.9244925,141.6738175,644.4615,531.42075,5.8939975,0.4308725,-0.4061785,-0.40618525,7.9860875,18.857275,17.3688,456.70383
3,8.75,99.5505,7.13054,98.728575,409.5065,265.843,351.9948475,453.90709,181.6581525,838.58625,698.1925,6.8898225,0.4844425,-0.39804025,-0.4699785,8.620925,24.17075,24.858925,454.697015
3,9.25,99.5195,7.7123325,98.194525,492.86975,320.70275,361.487155,471.21328,243.73175,1038.5375,855.456,6.77975,0.51216,-0.40933975,-0.50526,9.146825,27.119425,29.551675,459.806
3,9.75,99.51175,9.5827775,97.813975,572.13025,373.97275,371.6128525,478.8020125,305.881475,1230.62,999.04275,6.90732,0.47609675,-0.4015055,-0.52695475,9.673425,31.7051499999999,41.25235,458.90104
3,10.25,99.51075,10.5879575,97.475475,644.5345,420.162,380.111815,485.02544,356.5707,1392.9475,1124.3175,7.178925,0.51572575,-0.41243675,-0.53254925,10.2822775,33.8271249999999,44.325525,458.26495
3,10.75,99.52425,11.16909,96.7723,706.2495,459.321,393.17625,487.927895,418.1919125,1529.14,1230.76,7.06433,0.49461,-0.3959795,-0.5209255,12.0065,50.4325499999999,63.3883,457.9489
3,11.25,99.51325,11.6033975,95.85685,751.8725,492.0195,396.4957375,492.6759275,442.6251,1639.7575,1312.32,7.3205975,0.529483,-0.3948795,-0.4853005,13.0597,55.1096499999999,66.1606,457.91421
3,11.75,99.5155,12.159525,95.573025,785.783,512.719,404.788205,500.61188,466.166575,1710.4725,1369.98,7.433145,0.53440575,-0.394165,-0.4967255,13.833375,60.9921499999999,85.77885,463.22117
3,12.25,99.5255,12.64265,95.49995,804.224,537.27325,411.0874225,513.1044775,479.716175,1755.0725,1407.52,8.627515,0.57983125,-0.37007,-0.486196,14.8185,86.28775,119.713,461.9199875
3,12.75,99.5265,13.2329,95.56275,807.73625,551.5555,418.1148025,529.0388225,492.3299,1773.565,1418.435,9.304665,0.61487,-0.367612,-0.5017945,15.6571,98.31415,127.2085,461.552615
3,13.25,99.50775,13.57595,95.984375,796.462,543.80675,419.1815275,531.0483025,492.13555,1742.585,1402.12,9.88228,0.685785,-0.377701,-0.465378,16.36445,105.8395,130.7215,461.3861875
3,13.75,99.49,13.7991,95.39685,770.40525,529.1445,417.3035525,532.506735,451.9297,1685.4975,1349.765,9.5529075,0.6487205,-0.383362,-0.4933425,16.7661,98.9898,121.616,460.4545125
3,14.25,99.50775,13.946625,95.239,729.23625,509.8585,411.640045,524.64753,421.774525,1596.21,1271.96,10.1386,0.6863,-0.373992,-0.48676,16.74635,87.4046,100.1669,459.9368375
3,14.75,99.54,13.9472,95.629975,675.08,460.34875,409.7471825,517.995675,383.50085,1473.3275,1174.4,10.4646,0.724231499999999,-0.356148,-0.4722,16.8223,72.7166,130.184,459.209583333333
