DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,H,LE,G,TS_1_1_1,TS_2_2_1,RH_1_1_1,PA,CO2,VPD_1_1_1,NETRAD,SW_IN,SW_OUT
4,13.5,0.691625,26.25625,8.70675,0.242774999999999,0.242774999999999,355.60675,131.32,84.882075,26.03925,25.852,64.8765,85.654,389.53375,29.0415,539.6325,975.16,218.365
4,14.5,0.7785,26.64475,8.7725,0.2271,0.2271,325.269,124.41075,76.6032,27.90275,26.8735,68.30375,85.6015,389.5025,29.84675,464.6075,874.74,200.985
4,15.5,0.7834,26.74575,8.34950000000001,0.220625,0.220625,239.5985,106.9325,61.2459,29.294,27.04075,59.90225,85.54125,389.45475,30.17025,354.81,702.11,168.91
4,16.5,0.76755,26.661,9.1725,0.21795,0.21795,163.929,85.055325,41.6657,29.98825,26.9615,60.54075,85.556,389.54275,29.67575,230.955,498.73,125.22
4,17.5,0.67835,26.18275,7.88000000000001,0.163225,0.163225,73.4308,55.9562499999999,32.85,30.036,26.6765,67.3067500000001,85.5155,389.59325,29.085,113.7475,290.255,75.6
4,18.5,0.6494,24.202,7.30425,0.693199999999997,0.693199999999997,9.88852499999999,23.5897,23.31125,28.91775,25.7255,73.8675,85.499,390.0725,24.442,-9.16975,63.73,16.4
4,19.5,0.60285,21.45925,6.8755,0.6744,0.6744,6.5296,31.2494,11.336,27.52725,24.5565,82.99,85.516325,391.738,21.17375,-24.79855,1.6,0.2
4,20.5,0.54395,20.551,6.691,0.7965,0.7965,7.362925,15.6516,2.5344,26.62975,23.4815,86.63,85.59325,392.935,20.9535,-24.693375,0,0
4,21.5,0.5125,19.4365,6.48775,0.5738,0.5738,5.5317,14.34105,-1.2198,24.93475,22.5275,91.2525,85.597975,394.562,18.49225,-27.32195,0,0
4,22.5,0.4345,19.57925,6.07100000000001,0.709175,0.709175,3.13359999999999,29.38705,-2.824875,23.521,21.7055,91.9925,85.600775,394.795,19.1725,-19.72135,0,0
4,23.5,0.5033,18.3585,6.53900000000001,0.6166,0.6166,4.95744999999993,12.38275,-4.334575,22.52225,20.9865,98.2825,85.605425,395.751,16.251,-20.282075,0,0
5,0.5,0.43775,23.311,5.71799999999999,1.00345,1.00345,2.783,14.245725,-4.775975,29.66275,27.289,95.35,85.629425,397.445,21.167,-23.1055,0,0
5,1.5,0.425125,22.467,5.072,0.8314,0.8314,8.816,10.15675,-5.37525,28.82325,26.666,93.3,85.62025,397.929,20.307,-23.29675,0,0
5,2.5,0.3486,22.18,5.95399999999999,0.920549999999999,0.920549999999999,13.2595,8.38385,-7.20125,27.91825,26.169,94.62,85.61025,398.035,18.13,-21.5595,0,0
5,3.5,0.3978,21.332,4.82,0.809,0.809,7.09,12.253,-8.38125,26.9945,25.432,92.84,85.61625,396.87875,19.428,-22.18525,0,0
5,4.5,0.41155,20.305,4.92025,0.8172,0.8172,14.459275,11.6672,-9.0525,26.08875,24.827,92.825,85.644,397.5705,16.65725,-19.33875,0.6,0.2
5,5.5,0.3482,21.7235,4.0755,0.6859,0.6859,15.766425,16.8774,-9.03862500000001,25.43975,24.3855,96.5975,85.704975,396.8355,19.3735,-11.86785,38.02,17.955
5,6.5,0.4113,24.526,4.85325,0.1754,0.1754,33.0979,32.423275,-8.56715,24.560375,24.14925,90.695,85.7762,393.7775,22.3995,82.1494,228.0175,66
5,7.5,0.43825,26.8525,5.30175,-0.0652000000000003,-0.0652000000000003,91.011625,52.846,-4.7507,24.206125,24.46925,88.175,85.7988,392.2,27.265,209.44,437.125,116
5,8.5,0.4863,29.0055,6.2255,-0.026,-0.026,167.356,83.7343,13.661375,24.368,25.525,83.865,85.8048,390.716,30.86575,340.33,651.845,160.2
5,9.5,0.56045,30.2845,7.2455,-0.254200000000001,-0.254200000000001,242.1305,110.4925,40.116025,25.70375,27.06725,83.7475,85.7991,389.972,33.248,449.9025,822.87,192.4
5,10.5,0.600125,30.919,7.43475,-0.260825000000003,-0.260825000000003,294.975,133.4175,60.807275,28.234,28.9065,69.93,85.80155,389.4275,37.084,544.85375,955.11,217.185
5,11.5,0.66095,32.32575,8.002,0.54145,0.54145,324.9825,205.71425,71.309975,30.777125,30.538,64.292,85.6694,389.793,39.83325,585.61,1030.803425,231.635
5,12.5,0.6884,32.971325,7.6425,-0.166075,-0.166075,349.676,147.4465,74.312,32.911,32.6665,64.340175,85.731425,389.202,42.799,580.92525,1056.53,234.85
5,13.5,0.744,33.84175,8.45125,-0.172450000000004,-0.172450000000004,353.1855,135.105,73.984875,35.3185,34.4055,58.562,85.69055,389.425,43.51925,561.23075,1020.64,232.34
5,14.5,0.6819,33.53425,7.607,-0.108750000000001,-0.108750000000001,310.00575,126.71,69.003,37.1465,35.42725,62.2945,85.62735,389.634,44.471,495.54025,934.13,216.385
5,15.5,0.702375,33.34025,7.57475,-0.1756,-0.1756,248.121,119.64925,56.8041,38.49775,36.0085,55.857,85.4656,389.43625,44.07675,400.52175,773.71,186.54
5,16.5,0.648,33.1525,7.9655,-0.096375,-0.096375,181.2955,97.2443,48.435275,39.01825,36.01025,59.93575,85.50175,389.525,43.581,266.54575,573.985,145.99
5,17.5,0.6014,32.2575,6.8435,0.1691,0.1691,96.943175,72.433775,39.898125,39.0285,35.64975,65.98125,85.4882,389.55,42.607,142.403,360.395,94.665
5,18.5,0.5575,30.7785,6.73275,0.4896,0.4896,18.6334,33.5196,27.257,37.45775,34.90925,74.274,85.51425,389.7975,37.10275,6.86425,140.695,38.71
5,19.5,0.483,29.50325,6.07925,1.0582,1.0582,2.8639,17.142125,17.1,36.51875,33.59825,80.0225,85.529,391.062,33.445,-28.405,10.895,2.755
5,20.5,0.44385,26.4365,5.26,1.1245,1.1245,7.1561,14.1526,9.24679999999998,35.5155,32.069925,77.525,85.56625,395.344,28.85275,-28.0785,0,0
5,21.5,0.473625,26.1725,6.2825,1.20275,1.20275,4.66224999999999,14.0386,3.5445,33.771,30.7855,83.035,85.601,399.03275,26.8195,-29.463725,0,0
5,22.5,0.54785,24.387,6.1475,1.151775,1.151775,4.50629999999998,12.4789,-0.573225000000001,32.238975,29.781,94.215,85.62545,396.355,24.87675,-23.86125,0,0
5,23.5,0.458,24.57925,5.53925,1.0092,1.0092,6.93755,12.700225,-3.1545,30.63525,28.82075,92.385,85.63825,396.83875,23.75875,-25.07625,0,0
6,0.5,0.4142,27.0815,5.16849999999999,0.806525,0.806525,6.21614999999997,10.2145,-2.916125,33.304,31.8895,68.6155,85.672025,398.8325,30.117,-21.42385,0,0
6,1.5,0.452699999999999,26.824,5.23175,0.8668,0.8668,17.346625,9.43034999999999,-4.102175,32.40675,30.997,71.6660249999999,85.6566,399.0495,29.828,-25.462125,0,0
6,2.5,0.4293,26.359,5.325,0.7562,0.7562,15.3615,7.96909999999999,-4.99635,31.3545,30.23825,69.3825249999999,85.702475,398.774,27.62325,-22.287375,0,0
6,3.5,0.388599999999999,25.3865,5.51925,0.7365,0.7365,13.4617,9.86722499999998,-5.821075,30.38425,29.7135,76.3799999999999,85.71045,399.4025,25.69025,-18.441325,0,0
6,4.5,0.3444,24.5675,4.7095,0.678575,0.678575,16.2988,9.50444999999998,-6.035325,29.70825,29.28475,76.7424999999999,85.725575,398.8975,25.0095,-22.082375,1.495,0.4
6,5.5,0.3981,25.005,5.235,0.390375,0.390375,14.32545,11.180375,-7.14157499999999,28.99725,28.725,71.725,85.809075,398.0715,25.99,2.10862500000001,56.4,21.8
6,6.5,0.39755,27.61,5.345,0.16345,0.16345,31.4,26.8208499999999,-6.488875,28.06425,28.355,60.58,85.8198,394.437,30.405,87.98175,232.85,71.6
6,7.5,0.464275,29.7,5.91,0.2155,0.2155,106.831,51.2437999999999,-4.36480000000001,27.515875,28.47,55.46,85.8566,392.3835,35.11,226.355,451.6,121.8
6,8.5,0.567,32.005,5.925,0.320099999999999,0.320099999999999,180.721,63.1212999999999,5.76399999999999,27.576,29.095,49.62,85.8875,391.486,40.785,339.005,653.8,164.4
6,9.5,0.625125,33.233,6.55,0.2928,0.2928,252.3,72.261,23.2331,29.374625,30.67925,49.783,85.8877,390.48,45.236,447.184,829.37,196.495
6,10.5,0.64175,34.2065,7.059,0.37195,0.37195,302.06,79.072525,40.0258,32.283125,32.5245,48.256,85.8596,390.02,48.1815,532.814,962.095,219.665
6,11.5,0.6565,35.00325,7.32375,0.369,0.369,340.542,89.4316,53.0371,35.2485,34.838,43.70175,85.7963,389.959,50.779,568.48175,1038.295475,232.99
6,12.5,0.71665,35.848,7.21925,0.3833,0.3833,380.0225,97.25945,61.024225,38.04175,37.219,38.2035,85.771375,390.16,52.86725,581.6305,1063.09,237.865
6,13.5,0.708699999999998,36.495,7.081,0.41405,0.41405,349.748,93.507,65.640075,40.6025,39.03825,40.45275,85.728025,390.0585,53.81525,553.17925,1026.79,235.085
6,14.5,0.7196,36.6485,7.869,0.3576,0.3576,322.63025,84.27665,65.844125,42.3505,40.525,36.185,85.694825,390.214,55.24175,485.93675,934.035,220.035
6,15.5,0.69425,36.396,7.77325,0.334,0.334,274.67,84.39805,59.472475,43.50925,41.41125,37.39125,85.6203,390.246,55.25575,396.81975,799.49,192.97
6,16.5,0.6881,36.405,7.8805,0.223375,0.223375,194.9095,67.5115,50.121475,44.1555,41.7185,43.4075,85.61965,390.25475,55.9235,280.816,608.42,153.58
6,17.5,0.6048,35.582,7.057,0.165,0.165,114.83125,53.2454,37.1134,43.7915,41.3955,45.9854999999999,85.616275,390.3485,53.5265,151.7985,402.69,105.98
6,18.5,0.5774,34.2455,6.8745,0.23565,0.23565,30.7878,32.619025,27.699075,42.725,40.407,46.6004999999999,85.5894,390.4685,48.9345,38.10725,201.5,55.98
6,19.5,0.5282,32.6,6.057,0.813875,0.813875,0.902375,19.05115,18.50295,41.724,38.949,52.5029999999999,85.589925,391.57625,43.555,-27.729625,22.6,5.49
6,20.5,0.48175,30.0045,6.0605,1.0936,1.0936,6.93177499999995,24.47225,11.007,39.998,37.3685,58.2909999999999,85.621025,393.17575,37.797,-24.110575,0.2,0
6,21.5,0.4626,29.489,6.0425,1.052,1.052,4.06259999999999,22.0963999999999,5.081925,38.169,35.6725,60.7764999999999,85.6741,393.85925,36.343,-31.52375,0,0
6,22.5,0.4827,28.3865,5.893,0.927125,0.927125,6.05062499999999,14.811825,1.225425,36.404,34.178,62.5109999999999,85.6772,395.99425,33.3335,-23.98225,0,0
6,23.5,0.418,27.732,4.8665,0.9096,0.9096,4.46375,9.63539999999996,-1.4985,34.6975,32.9895,68.4434999999999,85.6804,396.939,30.4625,-24.008375,0,0
7,0.5,0.4134,29.237,5.12825,0.8473,0.8473,8.045,11.54745,-2.67457499999999,36.40275,35.12275,85.1325,85.7422,397.269,32.3295,-16.37185,0,0
7,1.5,0.474,28.98875,5.4575,0.767225,0.767225,6.0709,16.4215,-3.81162499999999,35.48175,34.19475,87.6675,85.7377,397.815,29.39375,-18.7184,0,0
7,2.5,0.4006,27.90025,3.81675,0.817499999999999,0.817499999999999,14.3,9.88447499999999,-4.50645,34.6225,33.52575,88.765,85.766425,397.83125,28.768,-18.683875,0,0
7,3.5,0.301425,28.23775,3.6865,0.562799999999998,0.562799999999998,14.32145,8.31855,-5.562575,33.90025,32.8495,91.6775,85.7752,399.14775,28.4385,-19.784625,0,0
7,4.5,0.329075,26.785,3.5655,0.722599999999999,0.722599999999999,13.30675,11.32025,-6.325725,33.062,32.161,91.605,85.795675,399.2325,26.18875,-19.915275,0.6,0
7,5.5,0.267,27.5425,3.0185,0.634650000000001,0.634650000000001,12.60695,15.068975,-7.0736,32.14475,31.502,92.7375,85.825125,398.83225,27.2255,-0.509174999999995,39.93,16.6
7,6.5,0.27175,28.98325,3.16025,0.358549999999999,0.358549999999999,23.6065,29.2749,-7.2931,31.58025,31.043,81.5175,85.8855,398.0025,32.83275,81.9506,205.585,67
7,7.5,0.31965,31.56025,4.0865,0.597375,0.597375,73.7202,65.356,-3.149025,30.870625,31.17925,78.1425,85.939675,394.663,39.45575,232.035,429.77,116.455
7,8.5,0.38675,34.08475,3.9255,0.821,0.821,137.0425,155.333,14.28425,31.3115,32.016775,71.43,85.98355,391.7425,45.9465,352.677,627.785,159.42
7,9.5,0.488875,35.2205,4.4865,1.2793,1.2793,207.719,170.1695,38.8997,33.325,33.5985,65.48075,85.976925,391.16575,49.168,487.486,813.84,193.33
7,10.5,0.5412,36.494,5.41025,1.489625,1.489625,275.47875,169.501,54.839175,35.971,35.4655,62.91675,85.969825,390.44,53.357,555.3355,941.6475,216.91
