DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,6.25,-0.140646,-18.300125,-0.28351,0.080174775,2.2325,0.110826,2.94293,394.2125,4.36374,0.3761915,0.3358995,0.1362015,0.138826,97.5865,-4.93638,-5.782,71.3,71.4,-2.717,227.0575,0,283.665,-54.615,1.554185,-0.066,-27.935,-28.675,-31.53,-31.19,2.77975,1.552,0.21725,2.98375,1.69725,0.5155,-67.4524,-0.15448875,-19.1965,-0.12878675,0.03632295,4.012635,0.112233,4.2801425,6.77695,97.42895,46.7854,383.792,4.858835,0.42211125,0.34665425,0.13100575,0.1573135,-0.15616875,-12.6424,-0.3203795,-0.11114,5.550975,0.0950599,3.71124,5.86938,96.88745,55.056675,374.413,5.59739,0.3797125,0.3474095,0.098515,0.143229,-0.109,3.32108,5.017685,5.329865,6.3831325,7.5711775,8.91308,5.531835,5.432505,4.7731475,4.7972325,3.50353,3.138025,1.6857325,-5.050755
1,6.75,-0.127072,-19.95455,-0.298683,0.056777675,2.346765,0.116548,2.93001,394.377,4.36792,0.4134725,0.3556125,0.1406245,0.139916,97.6,-5.08225,-5.808,71.60815,71.8,-2.788365,225.70725,0,282.95525,-54.83,1.464165,-0.064,-28.35,-29.117,-32.021475,-31.41,2.754,1.52025,0.17925,2.946,1.66275,0.49575,-68.005,-0.1486535,-20.047925,-0.150135,-0.0301787,4.05101,0.118665,4.114355,6.830215,97.409025,47.141975,384.307,4.85927,0.4346585,0.35442525,0.130484,0.1544225,-0.152314,-12.22755,-0.33219525,-0.120261,5.52542,0.1044955,3.66136,5.8214725,96.901975,55.86285,374.369,5.67576,0.385976,0.352018,0.103584,0.137623,-0.1205,3.2770825,5.0191675,5.298365,6.387055,7.577485,8.91425,5.5208725,5.43202,4.75056,4.7890475,3.4511925,3.08569,1.5646425,-5.01067
1,7.25,-0.12905325,-19.63155,-0.31093475,0.06957,2.2993375,0.112161,2.7626975,394.6905,4.3316875,0.4018595,0.342902,0.13867,0.14175075,97.6145,-5.127825,-5.907,71.320475,71.675,-2.369435,226.19,0.029,283.17825,-54.63,1.3888925,0.43,-27.83365,-28.515,-31.1425,-31.355,2.74675,1.4855,0.1375,2.92075,1.6475,0.5265,-67.485,-0.14538175,-19.143525,-0.22646125,-0.00883354,4.068015,0.11415075,4.1766525,6.717385,97.4032,46.9811,384.638,4.84198,0.43616425,0.35440975,0.13003025,0.1565145,-0.159739,-11.152025,-0.16533125,-0.09954875,5.4785925,0.1028005,3.31162,5.6792,96.914325,56.333275,374.3215,5.71596,0.3835725,0.347298,0.0988541,0.134239,-0.041,3.24443,4.9849325,5.2632575,6.391615,7.57893,8.91017,5.5184275,5.436495,4.746265,4.76151,3.4059075,3.0619425,1.8361825,-5.0790425
1,7.75,-0.1432245,-19.8216,0.0579209,0.0366688,2.313635,0.1157415,2.598355,394.405,4.30946,0.41167725,0.35876475,0.1359875,0.16305125,97.6495,-5.18795,-5.828,71.4,71.8,4.13365,225.166,1.715,284.2175,-49.595,5.638265,12.45,-28.31,-29.06,-31.88,-31.435,2.7285,1.4495,0.0845,2.9075,1.62925,0.46675,-58.08,-0.16202175,-18.11895,-0.0976739,0.01574215,3.92271,0.114558,3.979325,6.7057025,97.4288,47.1761,384.8095,4.828325,0.425547,0.36719,0.132978,0.1678345,-0.154968,-12.3208,-0.3426355,-0.079302125,5.284,0.10223,3.338815,5.65189,96.8998,56.90085,374.14825,5.67215,0.3971355,0.3671945,0.09674105,0.153348,1.9115,3.20327,4.96227,5.2341,6.40527,7.58413,8.909,5.505,5.4305,4.7463,4.737965,3.35135,3.025785,5.0293575,-5.0913075
1,8.25,-0.143998,-13.8318,2.1164575,-0.18807225,2.44735,0.139923,2.453575,393.8905,4.394275,0.437286,0.38165,0.169276,0.1699765,97.7,-4.97975,-5.54,69.85,70.37,26.83,226.05425,6.643365,287.04325,-44.365,23.5547,57.23,-26.79715,-28.443,-30.545,-30.105,2.71175,1.4405,0.03925,2.896,1.58525,0.424,-20.68,-0.169148,-18.28935,0.180202,-0.10561025,3.96378,0.1412515,3.6828825,6.230075,97.457525,48.23965,384.41325,4.90542,0.48161375,0.40307975,0.167668,0.17625425,-0.182769,-13.72795,-0.111003,-0.2059945,5.34219,0.10579825,2.91958,5.191355,96.93,58.0073,374.52925,5.6900475,0.41540625,0.38268725,0.1129935,0.176528,7.7375,3.1654075,4.9674725,5.222895,6.4128775,7.5783225,8.902085,5.507,5.42008,4.735015,4.72905,3.309965,2.99505,18.94505,-4.04603
1,8.75,-0.176106,-6.72913,7.40733,-0.732358,2.68488,0.17512975,2.763915,393.2695,4.483335,0.51506075,0.43064425,0.207606,0.170444,97.711,-3.912115,-4.783,66.736,66.945,57.253275,226.355,12.77595,293.5015,-45.105,48.77425,116.725,-25.785,-26.87,-28.2577,-28.6875,2.69,1.43875,0.0315,2.8885,1.565,0.40125,17.4876,-0.189549,-14.2351,3.89929,-0.43288675,3.71313,0.1809885,3.648735,6.040245,97.4907,49.2768,383.34175,4.92673,0.52615675,0.43426525,0.23341425,0.167027,-0.2214845,-18.526,1.01847,-0.28760475,5.27801,0.149881,2.581755,4.8645075,96.9586,59.184775,374.4345,5.6537375,0.53167275,0.44478375,0.19151325,0.1672155,12.38,3.1179,4.92793,5.2025,6.39947,7.58357,8.90833,5.503665,5.420315,4.71223,4.700135,3.278535,2.9604,30.82365,-2.28622
1,9.25,-0.194191,2.9691675,12.8399,-1.473315,3.07531,0.2063765,3.3855025,392.36575,4.509295,0.585699,0.509032,0.2419765,0.20092925,97.7335,-3.069575,-3.694,63.2445,62.77,95.491425,229.7565,20.72075,299.7035,-26.96,83.807425,185.09325,-23.56375,-23.7795,-24.925,-25.787525,2.6925,1.43225,0.0365,2.8965,1.5265,0.4045,45.153275,-0.2252905,-3.62538,11.4781,-1.32724,3.72867,0.2012945,3.68521,5.8318425,97.4943,48.7975,382.511,4.891885,0.5709395,0.4816245,0.28897925,0.174109,-0.2358525,-17.11755,5.198495,-1.23705,4.65041,0.203739,2.72449,4.5352475,96.9961,60.915425,374.43,5.71505,0.6361115,0.5052685,0.275693,0.169134,19.7587,3.07731,4.912335,5.1950675,6.40707,7.5807025,8.905915,5.507755,5.4254725,4.6721525,4.69193,3.2491175,2.91486,41.3423,-0.931517
1,9.75,-0.236934,12.58205,17.61825,-2.345715,3.270765,0.23066925,3.95333,391.66025,4.529535,0.661177,0.5800185,0.269326,0.2283365,97.77865,-2.193,-2.68225,59.07,58.5,134.1,230.875,29.19,305.77,27.395,115.71,263.3,-20.974525,-20.9875,-21.99,-23.12875,2.68975,1.43725,0.07675,2.9235,1.5345,0.45275,73.763,-0.25141125,3.4148275,16.3274,-2.1524225,3.89047,0.2197215,3.9947775,6.00398,97.499375,48.026,381.201,4.84501,0.625158,0.546362,0.33787,0.19684175,-0.29287075,-8.5482,12.9805,-1.8256175,4.387635,0.247311,2.6557,4.49866,97,60.77975,373.85725,5.7293,0.635021,0.529339,0.35226325,0.175749,26.95,3.04698,4.9001025,5.1930175,6.4153275,7.57585,8.902335,5.499175,5.418695,4.6658475,4.676925,3.22889,2.89069,47.014,0.10629975
1,10.25,-0.253251,19.277525,20.1503,-2.87452,3.37631,0.234933,4.333625,390.456,4.563615,0.67701875,0.65190025,0.2890055,0.26757025,97.787,-1.6811775,-2.395,54.917,53.79,176.65,234.7,36.8903,311.96725,74.8,150.54,343.4,-17.135525,-17.9525,-18.425,-19.7525,2.68025,1.42625,0.11075,2.932,1.57275,0.501,103.0275,-0.2621845,12.549325,18.2944,-2.81549,3.9912925,0.24008875,4.5490175,6.3095575,97.4966,45.8841,380.1345,4.83957,0.636513,0.5888345,0.3764995,0.22510725,-0.29528675,-0.2587255,16.9357,-2.590675,4.28227,0.251796,3.0526725,4.85178,97.01975,59.42995,373.3595,5.7342075,0.618784,0.586043,0.415974,0.1979045,36.3775,3.02976,4.8772575,5.195245,6.407085,7.5715675,8.8963325,5.5035475,5.40964,4.655235,4.6572075,3.2628425,2.9140925,51.1519,1.4057
1,10.75,-0.2602815,28.46415,24.7329,-3.64897,3.4135275,0.23971975,5.063925,389.9345,4.564535,0.70586525,0.719448,0.30375025,0.2835945,97.8,-1.14075,-1.786,51.0755,50.34,213.8985,237.4,45.4,316.8725,97.35,198.605,427.727,-15.324,-16.395,-15.565,-17.417475,2.68075,1.44875,0.1425,2.93175,1.59025,0.5275,128.6905,-0.2696735,22.57445,21.63475,-3.36927,3.91982,0.24706125,5.24529,6.35821,97.4943,44.4714,379.498,4.87646,0.66832275,0.6531425,0.40488775,0.229933,-0.301038,12.68165,21.7731,-3.17834,4.1071025,0.265128,3.64638,4.99169,97.0574,56.7434,372.6405,5.6742475,0.644221,0.59976,0.454142,0.198772,45.405,3.015585,4.8472,5.1859925,6.4000225,7.579575,8.900585,5.4984,5.40142,4.6484,4.6315275,3.2428525,2.9237475,55.058975,2.7419075
1,11.25,-0.275206,35.9112,27.1659,-4.127435,3.23352,0.248379,5.4666525,388.391,4.607175,0.753636,0.74525,0.311536,0.31831375,97.763,-0.67385825,-1.114,48.18,47.1,264.9,239.815,58.82,320.85975,126.9,222.2285,511.4,-10.8527,-12.06925,-10.675,-13.00825,2.68625,1.46725,0.1935,2.9265,1.594,0.5405,158.767,-0.2683945,29.9124,25.3684,-3.769275,3.67803,0.257774,5.53953,6.53993,97.4943,44.28405,378.0365,4.902645,0.704207,0.684683,0.423661,0.252678,-0.323582,22.217125,25.2689,-3.53232,3.951725,0.27943775,4.1725625,5.3603725,97.02715,55.1158,371.09,5.69508,0.67963,0.626709,0.4947055,0.21780575,50.381,3.0042525,4.8201825,5.1706075,6.39224,7.5849775,8.9075825,5.495175,5.4094225,4.6309025,4.6213575,3.2329325,2.941125,58.65935,3.5669425
1,11.75,-0.264797,41.717,29.1282,-4.312355,3.29884,0.249948,5.718765,387.3765,4.6207775,0.80446775,0.77551525,0.321531,0.33870325,97.7055,-0.113375,-0.795,45.81,45.455,297.30525,241.6065,64.3475,325.06,142.55,250.4,580.1,-8.56,-10.37,-7.3327775,-10.913575,2.7035,1.50175,0.239,2.921,1.6025,0.579,180.22325,-0.280821,37.0322,25.8066,-4.036735,3.766375,0.260528,5.852535,6.84411,97.4943,43.7629,377.6355,4.88586,0.750758,0.731869,0.447592,0.2701,-0.33762,28.094,28.1257,-4.05598,4.054555,0.2902995,4.4273225,5.501175,97.006675,52.8618,370.709,5.69313,0.700356,0.6727445,0.5124915,0.222325,53.96,3.136325,4.8301725,5.17439,6.3809325,7.58025,8.9090025,5.4967225,5.42706,4.6270925,4.64831,3.301705,3.0116475,63.8288,4.163865
1,12.25,-0.281359,47.18575,30.3015,-4.34251,3.25072,0.239918,5.86637,386.882,4.58566,0.81285125,0.831452,0.3242835,0.3491255,97.6665,0.38675,-0.193,43.2025,42.94,326.5,245.55,69.108725,328.5585,149.4,271.06325,616.05075,-4.3845,-7.5275,-4.0606475,-7.2575,2.6915,1.49425,0.29925,2.92725,1.6295,0.795,195.88275,-0.307687,43.8061,27.7865,-4.0853825,3.7208125,0.25185,6.16136,7.00118,97.4943,42.49105,377.059,4.92472,0.762052,0.787638,0.462045,0.2673665,-0.35225675,37.1876,27.16665,-4.1186325,3.9107425,0.2808875,4.64966,5.631775,96.97885,50.74015,370.461,5.713465,0.7249035,0.7104,0.5482825,0.220308,57.229,3.316785,4.8219825,5.16114,6.37424,7.5819775,8.9117525,5.494475,5.4167925,4.6131175,4.6594025,3.378425,3.0798975,62.7105,5.199965
1,12.75,-0.277839,46.605,31.71605,-4.364255,3.35931,0.249255,6.1618,385.93675,4.619825,0.83684725,0.83249125,0.3304775,0.340881,97.624225,0.867,0.327,40.96,40.07,314.7565,247.855,63.16875,330.6635,157.3,277.87275,596.9435,-2.69,-6.05075,-1.67625,-6.55735,2.71575,1.56475,0.36975,2.92,1.637,0.879,193.1175,-0.29224175,43.8508,28.2775,-4.360885,3.82357,0.263878,6.39277,7.1121,97.447,40.43885,376.4875,4.9238075,0.787791,0.785122,0.465403,0.269889,-0.33209,38.978325,26.4497,-4.21719,3.98272,0.2920445,5.1621025,5.824035,96.91795,49.10875,370.422,5.757355,0.7288505,0.71893,0.55680275,0.22923475,57.38,3.51273,4.8313,5.1468,6.36877,7.57903,8.91233,5.479025,5.3966275,4.5978175,4.6353325,3.503545,3.1971725,61.7845,5.751165
1,13.25,-0.27993,47.0055,31.2093,-4.35056,3.38645,0.2510985,6.64453,385.573,4.65451,0.8455635,0.841594,0.3316855,0.34019,97.6,1.2473325,0.621,39.15,38.83,327.48975,248.25,66.596575,332.79,157.85,291.53175,636.01925,0.716267,-2.0986575,2.57425,-3.2862525,2.685,1.5805,0.40875,2.90675,1.66575,0.94475,207.595,-0.300728,45.262,26.8311,-4.072645,3.8236525,0.26097025,6.6746675,7.4238,97.39885,38.79915,376.281,4.880655,0.79914225,0.7876895,0.468305,0.266665,-0.34160425,38.71145,27.3949,-4.0727325,4.10938,0.2805785,5.55048,6.128315,96.9,47.485,369.7285,5.719375,0.7589605,0.727398,0.5605795,0.2304475,57.77,3.6951775,4.7920725,5.1382025,6.362955,7.58152,8.91225,5.46195,5.3979475,4.58622,4.6266925,3.613225,3.26939,63.87615,6.225585
