DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,0,-0.1,0.08475,-0.8,-19.05,397.75,398.735,399.24,399.98,-10.39,-11.205,-11.3475,-11.8175,74.75,77.125,78,82.5,-2.105,-1.345,-1.2275,-0.84,-2.0325,-1.61,-1.31,-0.85,-0.4725,-0.0475,-0.03,1.13,0,0,-51.025,220,258.5,1.95,1.435,1.43,97.12,0
1,1.5,0.02,0,0.095,-0.6,-19.675,395.985,396.5825,397.86,399.3925,-10.64,-11.32,-11.6,-12.015,75.45,77.425,78.6,83.025,-2.1625,-1.45,-1.29,-0.88,-2.1475,-1.6375,-1.35,-0.915,-0.49,-0.055,-0.03,1.13,0,0,-50.3,220.8,257.2,1.97,1.47,1.51,97.1,0
1,2.5,0.02,0,0.096,-0.6,-17.35,395.7525,396.665,397.965,398.5475,-10.8925,-11.47,-11.72,-12.005,76.4,77.7,79.3,82.975,-2.295,-1.565,-1.34,-0.91,-2.18,-1.71,-1.39,-0.94,-0.49,-0.06,-0.03,1.12,0,0,-49.325,220.25,257.425,2.0775,1.5025,1.565,97.12,0
1,3.5,0.05,0,0.0915,-1,-19,395.9075,396.59,397.7,398.565,-11.17,-11.59,-11.86,-12.305,77,79,79.875,83.8,-2.345,-1.645,-1.4,-0.94,-2.22,-1.78,-1.39,-0.98,-0.5,-0.06,-0.0325,1.12,0,0,-49.2,220.575,257.025,1.9825,1.4575,1.5625,97.12,0
1,4.5,0.03,0,0.094,-0.8,-17.35,395.72,396.52,397.37,398.21,-11.2325,-11.79,-12.03,-12.365,77.4,79.05,79.9,83.975,-2.415,-1.7,-1.45,-0.97,-2.27,-1.83,-1.44,-0.9875,-0.5025,-0.06,-0.0325,1.12,0,0,-49.6,220.3,256.125,1.98,1.51,1.5825,97.085,0
1,5.5,-0.01,0,0.098,-0.8,-17.8,396.0125,396.51,397.4,398.795,-11.235,-11.84,-12.22,-12.4,77.2,79.3,79.6,83.675,-2.515,-1.7525,-1.48,-1,-2.36,-1.84,-1.47,-0.9975,-0.52,-0.06,-0.035,1.12,0,0,-48.2,220.225,256.625,1.955,1.465,1.52,97.07,0
1,6.5,-0.0025,0,0.1,-0.6,-16.825,395.99,396.67,397.78,398.8,-11.46,-12.01,-12.38,-12.72,77.5,79.6,80.1,84,-2.58,-1.795,-1.51,-1.04,-2.44,-1.86,-1.49,-0.9975,-0.53,-0.07,-0.035,1.11,0,0,-47.6,220.725,255.2,1.96,1.43,1.46,97.05,0
1,7.5,0.05,0,0.094,-0.8,-20.4,396.24,396.7,397.16,398.505,-11.6,-12.18,-12.55,-12.83,77.5,79.3,80.3,84.075,-2.615,-1.8175,-1.55,-1.1,-2.56,-1.96,-1.52,-1.04,-0.54,-0.08,-0.04,1.12,0.9,0.6,-45.9,220.35,255.5,2.03,1.48,1.5125,97.08,0.1
1,8.5,0.0575,-0.1,0.12,1.2,-14.325,395.99,396.55,396.95,397.64,-11.35,-11.82,-12.01,-11.6625,76.3,77.85,78.2,82.7,-2.585,-1.83,-1.61,-1.09,-2.52,-1.98,-1.52,-1.07,-0.5425,-0.08,-0.05,1.12,32.5,13.125,-12.1,217.875,259.725,1.92,1.5,1.5325,97.13,0
1,9.5,0.19,-0.2,0.15825,6.4,-0.025,395.1475,395.365,395.61,396.28,-9.925,-9.96,-9.66,-8.9525,72.3,73.5,73,77.8,-2.29,-1.7375,-1.59,-1.09,-2.19,-1.85,-1.54,-1.1,-0.55,-0.07,-0.0525,1.11,107.35,37,23.65,218.525,269.8,2.405,2.03,2.1075,97.14,0.0475
1,10.5,0.2,-0.2,0.183,10.3,6.7,394.83,394.95,394.815,395.3,-8.92,-8.97,-8.4025,-7.325,67.075,67.75,67.375,70.875,-1.84,-1.58,-1.4775,-1.0925,-1.905,-1.69,-1.4825,-1.11,-0.56,-0.07,-0.0575,1.11,177.4,60.8,49.4,219.9,279.1,2.9125,2.48,2.64,97.15,0.1
1,11.5,0.29,-0.2,0.19325,12.6,10.4,393.71,393.75,393.925,394.34,-7.92,-7.8875,-7.31,-6.235,62.175,63.1,62.775,64.175,-1.5,-1.41,-1.3325,-1.085,-1.565,-1.535,-1.3725,-1.0825,-0.565,-0.07,-0.06,1.1075,233.35,73.3,75.375,221.3,287.6,3.11,2.66,2.8525,97.105,0.2
1,12.5,0.295,-0.1,0.20325,13.95,12.5,393.06,393.185,393.16,393.6125,-7.14,-7.0125,-6.38,-5.16,58.4,59.25,57.85,59.225,-1.2375,-1.27,-1.2175,-1.02,-1.315,-1.3125,-1.22,-1.0125,-0.56,-0.07,-0.06,1.1075,265.025,79.6,79.825,223.4,293.4,3.295,2.89,3.03,97.025,0.2
1,13.5,0.32,-0.1,0.199,13.1,11.025,393.1,393.13,393.13,393.485,-6.8375,-6.7625,-6.0725,-5.175,55.2,56.2,55.1,57.35,-1.1,-1.08,-1.125,-0.9625,-1.11,-1.1725,-1.1125,-0.9625,-0.56,-0.06,-0.07,1.1075,255.1,75,72,226,294,3.36,2.925,3.0725,96.96,0.3
1,14.5,0.31,-0.1,0.2125,10.35,6.05,392.97,392.9875,393.12,393.42,-6.25,-6.3325,-5.5275,-5.01,53.425,54.4,53.45,55.975,-0.985,-0.98,-1.02,-0.9,-0.9825,-1.08,-1.0325,-0.92,-0.56,-0.05,-0.0675,1.1075,194.9,59.3,49.275,226.6,292.5,3.35,2.94,3.0525,96.915,0.3
1,15.5,0.27,0,0.18875,6.7,-2.3,392.375,392.525,392.595,393.15,-6.3225,-6.31,-5.7675,-5.3,52.75,53.95,53.45,56.875,-0.98,-0.9,-0.9125,-0.84,-0.9525,-1.015,-0.97,-0.8625,-0.545,-0.06,-0.065,1.1075,120.4,36.8,19.5,226.05,288.2,3.28,2.81,2.9525,96.92,0.3
1,16.5,0.12,0,0.14575,2.1,-14.6,392.57,392.98,393.0925,394.13,-6.63,-6.6325,-6.465,-6.245,56.475,58,57.9,62.1,-1.035,-0.88,-0.8725,-0.8,-1.02,-0.99,-0.905,-0.8225,-0.515,-0.05,-0.06,1.1,44.6,16.3,-26.35,222.925,281.1,2.8,2.3,2.4,96.9675,0.2
1,17.5,0.02,0,0.09175,-0.2,-21.375,393.615,393.94,394.385,395.25,-7.44,-7.5625,-7.7375,-8.07,61.975,63.675,65.75,71.45,-1.1,-0.88,-0.85,-0.7825,-1.19,-0.995,-0.9,-0.79,-0.505,-0.05,-0.06,1.1,1.2,0.9,-60.95,222.85,271.75,2.22,1.74,1.7825,96.99,0.2
1,18.5,0,0,0.08,-0.8,-18.575,393.37,394.33,395.045,396.215,-7.9675,-8.42,-8.61,-9.38,65.175,67.55,70.2,77.175,-1.235,-0.92,-0.8925,-0.79,-1.31,-1.045,-0.9125,-0.81,-0.49,-0.05,-0.06,1.1075,0,0,-57.1,220.1,266.35,2.18,1.625,1.65,97.06,0.1
1,19.5,0.06,0,0.08225,-0.725,-20.15,394.075,394.705,395.57,396.8475,-8.515,-9.2175,-9.4775,-10.105,68.375,71.2,72.85,79.275,-1.415,-0.95,-0.92,-0.78,-1.435,-1.115,-0.9325,-0.8,-0.505,-0.05,-0.05,1.1075,0,0,-55.3,219.95,263.7,2.13,1.58,1.5525,97.0875,0.1
1,20.5,0.01,0,0.0775,-0.9,-22.3,394.535,395.66,396.125,397.54,-9.07,-9.4725,-9.935,-10.2275,70.35,73.275,74.45,80.5,-1.56,-1.03,-0.95,-0.7725,-1.5925,-1.195,-0.9925,-0.7825,-0.495,-0.05,-0.0475,1.1075,0,0,-54.8,219.95,263.3,2.13,1.57,1.59,97.11,0.0025
