DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA,U_SIGMA,V_SIGMA,W_SIGMA
1,5.25,-2.105295,0.99165,0.53767,0.123922,0.21244,0,-0.41176,-0.38587,431.3059,0.00617,251.38905,271.1659,-5.1115,-10.44167,88.66,1.588867,2069.517,2.92961,0.001907749,0.00393,0.02883,0.00385,95.67944,0.5349025,0.5718503,0.2550048
1,5.75,-2.750885,1.090606,0.5438,0.12482865,0.209935,0,-0.36493,-0.37559,431.07385,0.00517,260.88675,270.18775,-4.843,-9.6655,88.7075,1.654805,2071.358,4.197915,0.004385,0.01966533,0.02177978,0.037075,95.64291,0.55923,0.58924,0.26079
1,6.25,-2.200735,0.61038,0.5542601,0.12584,0.20221,0,-0.41343,-0.41046,430.6206,0.0036184205,264.3025,272.5808,-4.40525,-9.5755,88.915,1.71531,2069.702,2.48673,0.00557,-0.001935,-0.028265,0.022735,95.65813,0.5076,0.49901,0.22462
1,6.75,-2.23823,0.60342,0.57386,0.12811,0.20456,0,-0.29887,-0.30255,431.1117,0.0125,266.1425,273.2301,-4.3925,-9.68833,89.56499,1.76199,2067.9325,3.35138,0.00368,0.00259069,-0.03436,-0.01144,95.719585,0.5723712,0.58658,0.26385
1,7.25,-1.807355,0.668545,0.556335,0.1171363,0.20019,0,-0.346695,-0.35,430.72525,0.25492,268.0595,272.7273,-3.74083,-9.35667,89.63583,1.81526,2069.8005,2.59056,0.0026,0.004685,-0.0245,-0.00192,95.72424,0.60051135,0.644255,0.23176
1,7.75,-1.69196,0.667805,0.57664,0.11702,0.20186,0,-0.31688,-0.32696,430.6094,4.2665,269.1905,270.896,-2.221375,-9.44425,89.76501,1.86849,2069.718,3.317255,0.00791,0.01761,0.05436,0.01125,95.74254,0.54428,0.5854287,0.24506
1,8.25,-1.15531,1.725,0.568185,0.13126625,0.22052,18.28658,-0.40536,-0.35387,430.89995,14.07879,270.2678,271.8859,0,-7.36785,89.14999,1.8817,2067.905,3.01177,0.00869,0.06881,0.2369634,-0.012365,95.84982,0.53897,0.57274,0.25018
1,8.75,1.529815,2.1749,0.75369,0.151328,0.2509772,49.5935,-0.6181,-0.61094,431.99205,37.88042,258.3685,263.0455,8.59967,-11.7725,86.384165,1.273085,2068.399,3.48817,0.006995,0.1199,0.38527,0.01357,95.86933,0.6589584,0.6190761,0.27667
1,9.25,3.88917,3.04468,0.8500754,0.1615126,0.28074,79.74583,-0.78071,-0.77139,432.81625,56.6715,255.1253,262.6398,15.45229,-10.93967,86.352495,1.41403,2064.721,4.11932,0.00172,0.09123,0.53665,-0.04412,95.83438,0.6903324,0.8072061,0.3313302
1,9.75,8.836774,5.10032,0.99753,0.1901401,0.34985,127.173,-1.0531535,-1.037957,431.2523,86.3115,256.14915,269.396,21.171,-9.788,84.355,1.5288285,2063.28,3.433385,-0.007048553,0.09484,0.74042,-0.04022,95.87135,0.7902756,0.94393305,0.38122095
1,10.25,14.8335,6.35892,1.03228,0.20676125,0.42670675,172.551,-1.23657,-1.212575,432.2138,111.0612,252.6887,272.6317,28.40087,-8.5036395,83.18462,1.50549,2063.672,2.66448,-0.00087,0.1377196,0.6658806,-6e-04,95.83792,0.847872,0.9629418,0.39513815
1,10.75,17.16654,7.6692775,1.118345,0.2237287,0.49173,204.4578,-1.36215,-1.27873,432.2372,132.9675,250.4319,278.1444,34.14452,-7.989707,80.508055,1.57659,2061.94,2.419895,-0.007267703,0.08756102,0.68637,-0.028595,95.790115,0.9146044,0.9853126,0.4119719
1,11.25,20.8488,8.20298,1.080608,0.22136,0.5602765,228.7466,-1.51394,-1.5133,431.3963,135.6353,246.3979,279.0779,37.93579,-7.938,78.58315,1.546993,2061.892,3.102515,-0.0112664,0.085985,0.60393,-0.019845,95.78005,0.90428,1.00401,0.40283
1,11.75,20.728585,10.21456,1.1151785,0.2238749,0.5917241,232.327,-1.332045,-1.3301915,431.2187,140.16785,244.4395,280.798,49.47783,-7.549951,76.50624,1.57518,2061.0145,3.452505,-0.01077,0.02457,0.42856,-0.01642,95.75854,0.90847955,1.0362055,0.3934623
1,12.25,23.40196,8.039268,1.052076,0.23847,0.66747795,246.709,-1.38725,-1.33517,430.49975,151.7452,243.1125,283.849,48.8875,-7.02095,74.306825,1.59699,2061.215,3.39874,-0.01179989,0.0587558,0.4954408,-0.04604,95.75556,0.907065,0.9688118,0.4000353
1,12.75,21.885665,8.9086055,1.10153,0.23233,0.71988,232.3274,-1.30739,-1.31,430.35155,140.6579,245.243,285.355,49.943,-6.875935,73.4725,1.61699,2060.792,2.927725,-0.009515,0.021487925,0.281015,0.01083,95.73509,0.92106,1.012938,0.4042541
1,13.25,18.23057,8.86776,1.103323,0.21582,0.75138,202.8226,-1.229598,-1.2237565,430.072,129.8275,244.763,284.9662,41.727335,-6.81587,73.4385,1.64349,2058.188,3.399865,-0.01111218,0.01862902,0.24600825,-0.01078,95.73434,0.91895655,1.0182525,0.4040374
1,13.75,15.08766,7.7973645,1.094764,0.218505,0.78485,187.8852,-1.15799,-1.11023,429.7749,112.905,245.229,284.9655,33.41616,-6.28413,72.532,1.65372,2057.489,2.99947,-0.00735,0.00675,0.1073,-0.00171,95.72007,0.90668,0.9878307,0.3993856
1,14.25,10.31966,7.5844535,1.1028345,0.212015,0.769515,169.616,-0.99938325,-0.97304685,429.52325,98.15599,244.2255,284.4095,27.29134,-6.44505,72.23542,1.688699,2057.609,3.10239,-0.0027217255,0.028725,0.11617,0.00312,95.71167,0.9176875,0.9819444,0.3775182
1,14.75,6.6598995,6.7033705,1.083174,0.21413,0.78594,124.7405,-0.8524515,-0.83904815,429.3554,76.11075,240.7924,282.98675,14.98858,-6.6913,73.323245,1.7555835,2056.616,2.71016,-0.005794999,-0.008591921,-0.1404614,-0.01621,95.724625,0.836131,0.9164392,0.36975585
1,15.25,0.76,5.787765,1.06479,0.19802,0.738,82.41399,-0.84923,-0.8175697,429.0798,47.617245,238.86725,280.58375,1.894955,-6.8011,74.12616,1.777161,2055.3865,2.397115,-0.005735,-0.01752884,-0.34933,-0.04823,95.739355,0.815902,0.87099,0.3597057
1,15.75,-4.177595,3.22573,0.964175,0.1848673,0.66776455,36.96367,-0.48686,-0.49,428.66895,23.3985,236.6975,276.6895,-7.024999,-6.91735,75.51233,1.77086,2055.2245,2.733185,-0.00343628,-0.039418025,-0.3818526,0.01346,95.750585,0.7466059,0.78198,0.3297986
1,16.25,-5.81058,2.512122,0.803,0.1672566,0.54536,14.050345,-0.4302234,-0.4369981,429.4579,9.8192495,237.5745,273.1003,-17.67017,-7.3137,78.75,1.71628,2054.449,2.482535,0.0015,-0.04262,-0.5286721,-0.022105,95.760915,0.6875,0.72002,0.30727
1,16.75,-8.796625,2.020714,0.7483371,0.14933,0.4796,0.78733,-0.35758865,-0.33433335,428.9878,1.831545,239.0543,272.37785,-28.720625,-8.04767,80.838,1.6825,2056.208,3.46689,0.0045,-0.06373,-0.53230175,0.00674,95.80864,0.5939124,0.5871173,0.2695768
1,17.25,-4.73974,1.4594215,0.6573248,0.13385,0.4011183,0,-0.1586311,-0.1704653,429.1712,0.03,240.56785,266.9964,-23.92241,-8.25333,84.006665,1.58999,2057.972,2.54336,0.009388948,-0.066285015,-0.47058,0.077865,95.83528,0.5365,0.55548,0.23576
1,17.75,-4.43372,0.9612557,0.6056666,0.134565,0.35244,0,-0.18914,-0.19843,429.5263,-0.046150295,235.3742,267.1847,-22.95375,-9.38138,84.99499,1.5952925,2062.502,2.906065,0.007673141,-0.052224835,-0.35463195,0.044835,95.86196,0.50791945,0.4993795,0.2151784
1,18.25,-3.86173,0.844675,0.58971,0.135865,0.33573475,0,-0.0072850315,-0.020990355,430.3877,-0.0085,237.46185,261.353,-20.364,-10.47925,86.012515,1.528249,2062.857,3.753975,0.0079965705,-0.0439411,-0.323415575,0.0396225,95.872145,0.506124,0.45541,0.21098
1,18.75,-4.01726,0.54333,0.62193635,0.14681,0.29459,0,-0.18469,-0.2376,430.31495,-0.005729999,241.5063,263.0985,-16.077625,-10.20433,87.14668,1.53464,2064.93,3.638805,0.00832,-0.035657365,-0.2921992,0.03441,95.866465,0.5140738,0.5085133,0.2233
1,19.25,-5.42656,0.67040195,0.5969686,0.15078,0.27192515,0,-0.2929253,-0.25440065,430.22465,-0.02421053,242.44975,263.36495,-14.794735,-10.154735,86.670695,1.46645,2064.395,2.85907,0.00775,-0.0252263,-0.16859345,0.0147,95.866065,0.47147735,0.4517045,0.21404305
1,19.75,-3.65843,1.15845,0.66919,0.13846,0.27029,0,-0.21158,-0.2180246,431.3515,-0.01703,242.70845,262.5184,-13.3215,-10.23236,87.067265,1.47059,2069.72,2.94065,0.00683,-0.01803,-0.19174,0.0383,95.84594,0.51732,0.5490464,0.2407126
1,20.25,-3.40269,0.29436,0.6673891,0.1392014,0.26085,0,-0.23342125,-0.23433075,431.3348,-0.01,252.2106,265.72625,-12.89474,-10.452415,86.84837,1.45455,2075.0415,3.261515,0.00732,-0.00836,-0.09339,0.01682,95.86003,0.48911,0.4899633,0.218451
1,20.75,-4.30637,0.96860685,0.64087485,0.14462,0.2695684,0,-0.2546467,-0.2415238,431.2429,-0.00025,256.945,267.36385,-11.08608,-10.1225,86.565825,1.53525,2071.505,2.715605,0.0029832985,-0.01296,-0.09537279,0.00449,95.86984,0.4816898,0.55097,0.22939
1,21.25,-2.5250265,0.2469776,0.610655,0.14174,0.26622665,0,-0.279435,-0.284625,431.233,-0.007999999,258.6845,269.2264,-9.05525,-10.257835,86.61333,1.5198,2067.0215,3.75919,0.005915,-0.003750611,-0.15412,-0.03646,95.87757,0.43602,0.4727282,0.21040855
1,21.75,-2.7358055,0.638295,0.559435,0.14024,0.2656672,0,-0.35119,-0.3621205,431.1029,-0.0215,257.0352,269.4237,-9.5535,-10.5465,86.41335,1.537865,2069.212,2.13558,-0.002340987,-0.00086,-0.0693158,0.02195,95.87627,0.4458401,0.4447873,0.2084099
1,22.25,-3.37058,0.22258,0.53331755,0.128183,0.24924,0,-0.13042495,-0.1276187,431.395,-0.00778,256.8914,268.49285,-8.463334,-10.609815,87.73888,1.53442,2071.035,2.51053,0.00602,-0.011355,-0.107432,-0.04383,95.87814,0.4270329,0.4091752,0.1924438
1,22.75,-2.903299,0.5970017,0.55893,0.13477,0.214535,0,-0.2213891,-0.23,432.0107,-0.00183,258.4966,268.7819,-7.56992,-10.65833,87.91001,1.51948,2065.024,2.70499,-0.00326,-0.020161365,-0.04964,0.010375,95.88049,0.412362,0.4571156,0.18151425
1,23.25,-3.13336,0.932035,0.5981469,0.12525545,0.2077767,0,-0.105235,-0.097935,431.25375,-0.01442,259.843,269.006,-6.982499,-10.69,88.300005,1.50561,2067.599,2.39931,-0.00193,-0.001262199,-0.07921534,0.100015,95.886945,0.39756,0.4601207,0.19574
1,23.75,-1.57,0.3433615,0.57503,0.13430435,0.21059,0,-0.205185,-0.20278,432.2159,-0.005000001,258.254,268.8155,-6.396,-10.63,87.640825,1.520019,2067.5175,2.32962,0.00134,0.001373885,-0.0356164,-0.00244,95.884985,0.4152,0.4669263,0.2070007
2,0.25,-4.50696,-0.31029,0.3197156,0.09443782,0.23907255,0,0.138975,0.111135,436.80605,-0.03033,238.7268,257.9225,-12.1785,-12.1455,84.365835,1.3353955,2077.661,3.15975,0.01128872,-0.014325,-0.15942075,0.01421,95.878155,0.3672552,0.33972385,0.1596304
2,0.75,-3.808315,-0.4288196,0.33715,0.081305,0.23644,0,-0.16268965,-0.16144635,436.08115,-0.03275,241.74615,258.92865,-11.42421,-12.515,84.85332,1.274374,2077.405,0.99407,0.006991382,-0.043744965,-0.204325,-0.003765,95.876715,0.3270497,0.3552496,0.1674377
2,1.25,-4.600515,-0.34809,0.33755,0.1014478,0.2333689,0,-0.09273,-0.0908,434.6106,-0.038125,240.23375,257.99755,-12.57029,-12.675165,84.84,1.26231,2077.761,2.35353,0.00822,-0.0246002,-0.19167,0.0436,95.879665,0.346743,0.33264975,0.1530648
2,1.75,-5.514385,-0.31651505,0.315985,0.09324039,0.22401,0,-0.09607,-0.11604,435.9512,-0.041375,242.6643,259.5476,-11.59221,-12.65317,84.575,1.260785,2073.229,1.55956,0.01151,-0.04171,-0.21120195,-0.02216,95.881685,0.2924131,0.3334391,0.1342469
2,2.25,-5.8353355,-0.79988495,0.332211,0.08808,0.21239765,0,0.000198145,0.028135,435.5672,-0.02781,241.03185,257.0461,-10.54688,-12.735,84.93333,1.2537855,2079.924,2.39062,0.00108,-0.03705627,-0.27216,-0.005885,95.89422,0.3305451,0.3402842,0.13524495
2,2.75,-4.96556,-0.08991555,0.2938,0.09707305,0.20108,0,-0.0333,-0.03,435.3818,-0.0285,239.9322,256.83945,-10.15489,-12.88633,84.69917,1.2491665,2080.985,1.619017,0.005512402,-0.03251,-0.190875,0.05065,95.91845,0.3302992,0.33170485,0.13897185
2,3.25,-5.058796,-0.13211,0.29204,0.09740677,0.2054993,0,0.01708651,-0.004705,435.5737,-0.028625,241.8287,256.5335,-10.869,-12.829165,84.34001,1.30107,2081.0045,2.96756,0.00857,-0.0383,-0.19633,-0.01247,95.91206,0.33748,0.3377198,0.1184
2,3.75,-5.63513,-0.24693,0.300515,0.0942068,0.209755,0,0.03765279,0.05022,435.3718,-0.028705,242.4855,257.53225,-11.072125,-12.955835,85.091675,1.27344,2076.442,2.217815,0.00144,-0.03106,-0.27162,0.05638,95.90134,0.3014879,0.31944,0.13111
2,4.25,-4.0725325,-0.48593,0.29836735,0.079222015,0.21159,0,0.1359555,0.12938,436.2584,-0.019375,245.1091,256.67005,-10.203625,-13.4505,85.43501,1.224445,2076.883,2.4442,0.007821149,-0.01222,-0.14238,0.01305,95.920005,0.2438553,0.2810519,0.09815
2,4.75,-3.06678,-0.19799,0.314215,0.0863,0.2007471,0,0.040915,0.10902,437.3549,-0.018,245.61075,255.8365,-9.191835,-13.55925,85.61666,1.182407,2078.161,2.6668,0.00534138,0.00023,-0.162905,-0.05748,95.942735,0.2646629,0.26973595,0.08450403
2,5.25,-4.06461,-0.30219,0.333932,0.090645,0.19629,0,-0.00926,0.01,436.3787,-0.01233,244.7996,256.6157,-7.51067,-13.418,85.89999,1.182012,2075.112,2.60994,-0.0007563732,-0.03126,-0.1281274,0.0002724405,95.96866,0.2440195,0.2569422,0.08718848
2,5.75,-3.92576,-0.4116195,0.31145,0.08202357,0.19588275,0,0.058985,0.014995,436.32365,-0.010825,248.63545,258.4417,-7.3545,-13.034085,85.920005,1.26063,2076.2835,1.47994,0.000925,-0.01975,-0.07781,-0.02555,95.98645,0.2807351,0.278865,0.1058076
2,6.25,-3.36621,-0.133615,0.351135,0.09526227,0.2104055,0,-0.1431786,-0.12982615,435.4962,-0.006665,250.2805,258.5111,-6.60296,-12.938165,85.46667,1.27609,2075.319,2.44187,0.003657702,-0.006734385,-0.07898529,-0.033225,95.970595,0.3082584,0.3103951,0.1095968
2,6.75,-3.120795,-0.12008699,0.35529,0.09702,0.1999289,0,0.03319,0.04768,435.5438,0.47142,252.6552,260.9738,-5.76633,-12.70667,85.76833,1.289815,2072.676,2.75769,0.004851052,-0.01493,-0.13779,0.03277,95.97755,0.2724388,0.3149871,0.11166
2,7.25,-3.885215,-0.63091915,0.4033,0.09953,0.2061443,0,0.05925,0.0246,436.3798,6.602632,253.0387,261.8402,-1.528585,-12.077415,85.788335,1.308185,2075.702,3.53182,0.019316625,0.05357,0.07752,0.05859,95.90233,0.3653904,0.3923634,0.16382
2,7.75,-2.1071,0.549565,0.4574592,0.12111,0.24738,39.07658,-0.36108,-0.3979609,436.2673,27.54167,250.02175,262.1686,4.7665,-11.9,84.36,1.302633,2077.055,4.633668,0.012998755,0.17687,0.7169243,0.04251,95.98743,0.49752,0.4786654,0.2263335
2,8.25,0.84541,2.381435,0.6875254,0.141565,0.3129105,81.381385,-0.75375,-0.74039,436.4579,48.682005,243.6126,264.811,13.2395,-11.882,83.569205,1.30258,2066.692,2.71002,0.0015916905,0.15898,0.96429,-0.01573,95.94856,0.50574,0.53946,0.23294
2,8.75,3.70355,4.003545,0.89895,0.17466,0.356165,125.2104,-0.88581,-0.8553,434.63935,83.3065,244.9,267.60935,18.669,-10.62467,82.76168,1.3579,2068.0215,3.01766,-0.013859255,0.178775,1.13139,-0.06385,95.88844,0.6125464,0.66437015,0.271987
2,9.25,8.126918,6.37611,1.063083,0.18943,0.4788,182.1498,-1.045928,-1.02763,433.9266,114.5077,244.71375,273.0377,23.19375,-9.37467,79.395255,1.423758,2063.747,3.35698,-0.009013585,0.09573,1.069211,-0.06348,95.87865,0.68246,0.7983925,0.31749
2,9.75,12.10655,6.256395,1.15086,0.21874,0.5578724,248.636,-1.30983,-1.3,433.8041,152.9598,240.896,278.083,32.11383,-8.3611,76.329245,1.5697305,2062.569,2.1918,-0.00384,0.09086251,1.1351655,-9.70149999999998e-05,95.885955,0.8072609,0.93309,0.3551396
2,10.25,17.37874,7.74,1.232116,0.2333522,0.7143403,272.96695,-1.38078,-1.287888,433.5108,172.78135,238.21275,282.37445,42.097545,-7.486384,71.35346,1.539871,2059.1135,2.61599,-0.00624983,0.04577017,1.2325885,-0.01349,95.88967,0.8631414,0.98960405,0.3822
2,10.75,20.70556,8.76708,1.24926,0.24351,0.83833,335.4503,-1.438877,-1.39974,432.9384,205.6237,234.5857,283.9172,53.085385,-7.3028175,68.51333,1.4957485,2056.7805,2.632885,-0.00596,0.03233789,0.78491,-0.07064,95.871155,0.908735,1.01240615,0.3775807
2,11.25,21.5046,10.5758,1.2827095,0.255125,0.94200325,378.9233,-1.1691035,-1.156995,432.7869,230.2035,236.1745,286.7508,64.37581,-6.631999,66.25275,1.590782,2055.315,2.38861,-0.007970227,0.04858,0.793456,-0.0317,95.83456,0.924331,0.99048,0.40109
2,11.75,24.037595,12.41712,1.26637,0.25703315,1.05186,397.9225,-1.52201,-1.47146,432.4325,248.44545,238.97845,288.706,73.22978,-6.3023,65.39433,1.6188145,2056.0585,1.861,-0.013445915,0.040805,0.6495511,-0.03506,95.78065,0.9499658,1.036684,0.38438
2,12.25,24.230395,12.96,1.2814325,0.24688,1.10952,378.391,-1.38692,-1.35606,432.1513,228.4234,234.9573,290.27645,81.515545,-5.94864,62.83267,1.61654,2057.8565,2.91254,-0.01115,0.008345,0.48572,-0.08266,95.75219,0.9613588,1.023316,0.3984598
2,12.75,23.02,14.391685,1.297585,0.2559976,1.212256,371.1102,-1.29449,-1.28517,432.614,236.64735,238.9345,292.2311,80.358795,-5.5396855,62.00166,1.642319,2054.429,2.18857,-0.004954778,0.00804,0.46645285,-0.07588,95.731605,0.9806193,1.11738,0.40549
2,13.25,21.68348,14.143715,1.25214,0.26327,1.37682,383.2442,-1.238096,-1.230798,432.3011,237.6032,238.718,292.9825,73.26174,-5.2743,60.47525,1.626702,2052.325,3.11903,-0.009351187,0.01882,0.44433,-0.044755,95.6573,0.999305,1.133157,0.428155
2,13.75,18.637345,13.63195,1.277024,0.26022,1.41499,360.6245,-1.303738,-1.27959,431.7869,212.52885,237.70255,291.93445,66.198915,-5.03304,59.28351,1.627134,2053.225,2.78328,-0.0100077425,0.01947,0.2328896,-0.05398,95.647035,1.030785,1.1044215,0.41933
2,14.25,15.070275,12.15836,1.338045,0.2543692,1.51937,316.51925,-1.213202,-1.19376,431.8778,167.5755,237.9705,290.2628,50.37908,-4.90067,59.744495,1.649234,2052.979,2.2871,-0.010225,-0.00568,0.12624,-0.05219,95.64381,0.9791207,1.1075565,0.4220309
2,14.75,11.05254,12.66403,1.31155,0.2568977,1.47436,264.4912,-1.076166,-1.071561,431.6393,152.1915,234.04265,289.97325,36.55508,-5.03695,59.467,1.637504,2052.776,2.66965,-0.005104189,-0.003183649,0.01243283,-0.01962,95.64556,0.9391,1.01214,0.3884374
2,15.25,5.169536,10.92219,1.256064,0.2514651,1.44774,219.9158,-1.0395035,-1.0161065,431.3855,128.3194,232.9924,287.0632,24.20042,-5.41107,60.233,1.627161,2051.0235,2.94161,-0.005084231,-0.032808375,-0.04543,-0.0229,95.65224,0.9245658,1.05377,0.40379
2,15.75,0.98,9.80787,1.2442125,0.22971,1.397035,157.0005,-0.8436352,-0.828565,431.209,88.76999,232.9937,284.6565,13.915,-5.635251,60.728505,1.61775,2049.43,3.01907,-0.00751,-0.029450345,-0.30619815,-0.09081,95.70761,0.8917338,0.9362431,0.3740539
2,16.25,-7.225724,8.145235,1.128445,0.22462,1.3383195,82.41766,-0.4982494,-0.49155,431.0763,42.46149,231.2268,280.0312,-9.521501,-5.8817,62.2085,1.606165,2050.95,3.028365,-0.006045712,-0.02764,-0.4805,-0.01669,95.7319,0.79782635,0.84894315,0.34763285
2,16.75,-13.39719,6.172682,1.040594,0.1957379,1.16561,28.983855,-0.19075,-0.2026238,430.9623,19.12,225.49495,276.22185,-28.299,-6.3707,65.50401,1.583241,2053.437,2.926235,-0.005099383,-0.05115943,-0.80104095,-0.01434,95.733835,0.7289031,0.7436734,0.3171369
2,17.25,-14.15,4.59534,0.83748,0.1685153,0.87843,6.78346,-0.1130867,-0.11639,430.8894,4.932625,222.8366,272.6578,-47.514935,-7.2956605,70.752995,1.599283,2054.3735,2.54862,-0.00024227295,-0.07253,-1.126535,-0.031365,95.73843,0.6112681,0.6010358,0.2745944
2,17.75,-12.195705,3.34117,0.69597225,0.14751,0.65865575,0,-0.0545,-0.05763,431.25245,0.251,226.39795,268.51185,-47.46246,-8.2903505,74.46999,1.5945375,2055.3665,1.95066,0.003093938,-0.073249965,-1.02252,0.05438731,95.74957,0.58113,0.6032859,0.2589
2,18.25,-10.40954,1.28397,0.59494,0.1366747,0.53709,0,-0.02168,-0.04174,431.7147,-0.098,225.582,266.4754,-40.10075,-9.15967,78.86801,1.485025,2057.261,2.9804,0.009381969,-0.0843178475,-0.874925,0.049813655,95.751155,0.5327499,0.5016375,0.2370044
2,18.75,-6.311878,0.7687124,0.4047345,0.12124,0.4833,0,-0.03695394,-0.09166,432.3017,-0.1005,227.4047,265.65035,-34.9815,-9.90833,81.089,1.458145,2062.382,2.16267,0.01567,-0.09538573,-0.72733,0.04524,95.752855,0.4583586,0.4556244,0.20409
2,19.25,-8.924543,1.95397,0.38728,0.10924,0.38876,0,0.07137,0.04212731,433.1627,-0.0755,223.8484,266.8469,-30.294,-9.8455,83.74,1.454529,2064.1705,3.04174,0.01208,-0.05407161,-0.5520038,0.11676,95.76446,0.4098955,0.41704,0.1720637
2,19.75,-7.576909,0.563385,0.3941,0.11292,0.3431811,0,-0.05024,-0.05797,433.3583,-0.03611111,226.74265,263.5053,-24.44667,-9.989999,83.22556,1.33782,2066.101,2.70421,0.00899,-0.09869,-0.55703,0.011115,95.821325,0.43380475,0.39872435,0.18157
2,20.25,-5.7953135,1.108894,0.36364,0.1054736,0.33942,0,-0.037550325,-0.037486195,434.63145,-0.05084211,225.94005,260.2328,-24.120045,-10.384475,83.62759,1.301978,2068.8225,2.39419,0.01153631,-0.077445,-0.44334235,0.0064,95.87791,0.40346835,0.42108675,0.17895395
2,20.75,-3.991405,0.44014,0.3821622,0.10232,0.29898055,0,0.04639,0.03593,434.79395,-0.06008,234.1065,259.7504,-19.528915,-10.72775,83.88167,1.290421,2070.306,2.35527,0.009423024,-0.072431435,-0.44786025,0.014475,95.89384,0.38778,0.38202,0.18302
2,21.25,-5.9198345,0.189891,0.3612333,0.10133,0.2790176,0,0.12401,0.11635,435.0894,-0.0475,226.7264,259.82,-18.1645,-11.026,84.325835,1.2396705,2077.641,2.85464,0.007055196,-0.07928,-0.37048,0.01877,95.90064,0.3986862,0.3860267,0.1785134
2,21.75,-4.79599,0.07,0.27422,0.09277,0.27803,0,0.11697975,0.1319419,436.0247,-0.03633,224.9676,258.16265,-16.6855,-10.782,84.290015,1.239205,2079.277,2.87369,0.008546221,-0.05557,-0.3466161,0.03897,95.86815,0.4078617,0.41519,0.1907726
2,22.25,-4.502394,0.05503,0.35059,0.098,0.28135,0,0.09519252,0.07466485,435.2576,-0.03972,231.7954,254.9019,-16.155,-11.23056,83.92778,1.24884,2079.441,2.54107,0.00309,-0.04302095,-0.32672,-0.00874,95.90016,0.3866961,0.4101694,0.176892
2,22.75,-5.1,-0.13663836,0.3176591,0.09585,0.27298,0,-0.01344,0,434.60715,-0.03075,236.9564,257.6625,-14.583,-11.52833,84.071665,1.26697,2078.164,2.34939,0.001785,-0.041745,-0.3268228,-0.01435,95.91536,0.3663017,0.3784508,0.1744123
