DOY2,HR2,LE,H,CH4,FCH4,CO2,FC,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1
1,23.75,48.65,2.66,2943.15,141.71,471.893,15.664,3.104,0.388,100.01075,97.6225,25.2855,2.48825,0.17925775,1.9115805,439.5350075,456.15665,30.226812,29.24340025,28.648304
2,0.25,319.406,0.681999999999999,3343.24,224.0145,487.01875,17.14125,3.401,0.43,100.00075,97.831,26.471,-2.80700000000002,-0.05283875,3.142675,439.9439125,461.2717625,30.8434195,28.676726,28.3359475
2,0.75,204.397999999998,4.07999999999998,3373.027,204.443,471.99,15.416,2.6655,0.3775,99.98075,97.93175,26.586,-0.255000000000002,-0.09920125,2.9773975,435.852675,460.8609375,30.768096,28.68247675,28.34008575
2,1.25,101.22175,1.61299999999999,3593.3205,334.447,468.688,17.71,2.694,0.377,99.96075,98,26.604,-0.873000000000012,-0.02909375,2.84147125,437.1309125,460.494975,30.7544835,28.70532375,28.348827
2,1.75,45.19775,2.09249999999999,3694.4075,263.15025,477.6875,20.955,2.7875,0.364,99.9405,97.97075,26.595,0.125999999999992,0.01514875,2.9255775,437.1426125,460.14515,30.6104515,28.70990175,28.34912625
2,2.25,53.769,2.63699999999999,4116.7725,295.5275,477.5925,38.83125,2.6485,0.377,99.91,98.07025,26.20525,0.520750000000009,-0.11248125,2.49535,437.464625,458.1906875,30.4557115,28.7264135,28.3494675
2,2.75,36.73,1.307,3899.045,284.1475,463.394,25.2379999999999,2.54,0.4005,99.9005,98.08025,25.90925,0.865500000000003,0.10415,2.44095625,435.9551375,457.600325,30.4801,28.723308,28.34889425
2,3.25,47.9625,1.526,3760.9225,260.44,470.432,16.71,2.3975,0.334,99.8805,98.05,25.85075,1.94999999999999,-0.1287625,2.61761125,438.76328,457.79016,30.4176995,28.70815825,28.34997175
2,3.75,82.3400000000001,1.191,3638.25325,180.96,484.7265,9.409,2.341,0.3405,99.861,98.062,25.8605,2.97799999999999,0.07778875,2.65080125,439.21874,457.59148,30.077641,28.7173345,28.3619455
2,4.25,62.8362499999999,2.0695,3906.15,262.613,485.708,13.4675,2.5725,0.337,99.9,98.14025,25.75175,1.44075,0.0027225,2.87842375,439.78552,456.82094,30.0358425,28.69992925,28.3601845
2,4.75,47.839,1.27599999999999,4207.338,216.174,481.115,12.5545,2.707,0.337,99.90025,98.131,25.70775,2.921,-0.09121875,2.8449925,439.91024,455.37574,30.0122555,28.69397075,28.36351275
2,5.25,115.5145,1.396,4661.67125,234.30875,492.476,9.782,2.823,0.3805,99.92,98.161,25.69375,4.44199999999999,-0.1100375,2.78389,436.10784,454.60034,29.9534235,28.69412625,28.36479725
2,5.75,44.519,2.2,4433.98775,199.79775,493.2515,14.70775,2.9155,0.38,99.92025,98.17075,25.7025,3.65450000000001,-0.04575,3.078585,436.21654,454.41014,29.9388865,28.67770825,28.3644165
2,6.25,99.6150000000002,1.015,4198.2675,256.7455,495.114,15.005,2.9205,0.384,99.95025,98.14125,25.77,24.4,20.94642125,6.68345125,436.88494,454.15476,29.8590025,28.660271,28.3646625
2,6.75,142.322,6.40599999999999,4221.55625,511.960499999999,509.018,18.656,3.044,0.3975,100.01025,98.31,25.95025,86.933,123.59195,23.2163275,435.62942,456.49042,29.9636245,28.64366975,28.36502825
2,7.25,172.33,34.2895,3935.11925,640.18925,504.0095,19.95275,3.0205,0.4335,100.041,98.55025,26.34475,185.1075,251.4123,45.99577,437.13604,461.31038,30.451505,28.635814,28.3651375
2,7.75,241.486,56.56375,3442.612,663.062999999999,457.07125,34.62,3.73875,0.51125,100.08025,98.543,28.09075,269.943,355.60055,61.92813125,437.72512,467.28498,31.323645,28.62944175,28.3644975
2,8.25,293.4565,86.72,3018.937,573.88,434.5385,13.315,3.65125,0.545,100.0805,98.23175,29.8385,446.58025,531.2364625,88.91064375,441.9421,472.94774,31.78320125,28.6186025,28.3698285
2,8.75,409.27475,111.362,2799.672,566.62675,424.6765,5.20675,3.895,0.587,100.101,97.323,30.8575,515.76725,653.6953625,104.286075,445.26778,478.37792,32.4060505,28.65166675,28.38009975
2,9.25,464.5695,146.513,2587.677,464.089,432.50725,2.3,4.261,0.587,100.12125,97.475,31.216,584.85,719.6635125,114.7391,446.77358,482.55984,32.8998325,28.63877525,28.386566
2,9.75,489.94,178.785,2459.613,479.462,461.0035,25.77,4.35375,0.63375,100.1405,96.31525,32.37325,730.046,850.049675,127.6186875,447.88704,486.96506,33.31132625,28.61909025,28.38050125
2,10.25,542.05625,216.40125,2353.4725,417.5025,458.868,32.52,4.06375,0.61,100.15,96.74425,32.984,781.561,913.6347375,140.418675,450.16286,491.22332,33.91912,28.6130565,28.3932665
2,10.75,558.8325,232.47125,2315.148,435.705,401.389,1.51249999999998,4.1075,0.635,100.14,95.74,33.601,816.3155,998.0916875,152.3977125,451.00658,495.76532,34.46372625,28.597528,28.39488625
2,11.25,562.1595,233.728,2287.496,580.0975,575.5725,20.6299999999999,4.277,0.62,100.11,97.11475,33.78675,858.2455,1049.0415,156.9041625,454.28744,497.69872,34.8367485,28.59690775,28.40054825
2,11.75,630.0205,192.1495,2301.02,440.4925,507.04375,31.0739999999998,4.3715,0.67,100.0905,95.86675,34.13475,867.222,1070.8785,160.47275,454.81172,501.45656,35.3475745,28.6016675,28.44735925
2,12.25,762.330499999999,274.739499999999,2281.9235,456.647,509.036,1.91400000000003,3.901,0.6635,100.05025,95.935,34.49275,874.15175,1097.1365,161.9060375,458.81658,502.23812,35.6040955,28.61716975,28.482491
2,12.75,673.7135,240.327,2280.988,629.748,519.9335,28.443,3.9875,0.6145,100,96.66625,34.311,915.1875,1102.712,165.44194,460.1425875,502.8159125,35.947113,28.59872025,28.46031
2,13.25,726.486,249.908,2257.70725,434.057,512.745,27.1087499999999,4.7635,0.6805,99.95,96.00875,34.6055,869.0805,1079.2507,166.1536,459.712525,504.168575,36.0445055,28.5887945,28.4665285
2,13.75,683.663,240.5065,2231.367,569.2,459.6525,23.37075,4.145,0.677,99.90025,96.67175,35.205,827.6335,1038.6466,159.14521,458.175945,506.19364,36.287633,28.58391375,28.452637
2,14.25,627.24825,188.77,2211.6105,499.0155,494.3305,43.142,4.204,0.6805,99.86025,95.33575,36.005,775.16275,978.5106,153.821265,460.35684,505.76295,36.074173,28.567822,28.42104075
2,14.75,626.968,218.846,2188.35375,425.2175,486.514,21.4525,4.12,0.658,99.83025,95.52925,35.82,715.127,898.18427,139.415075,462.761695,504.96035,36.194008,28.56905525,28.4177065
2,15.25,792.967,168.9175,2194.848,409.845,486.084,14.84675,5.04125,0.71875,99.78025,95.7075,36.505,643.631,804.384915,127.8239725,461.1338125,502.35795,36.120755,28.58101175,28.41408975
2,15.75,502.125,110.6525,2174.6605,451.139499999999,462.154,8.00249999999999,4.66375,0.72375,99.7405,96.1025,36.9,547.8765,716.54097,116.983795,462.485725,498.6718375,35.945545,28.56914,28.3700125
2,16.25,469.12,124.095,2216.04,512.47875,455.442,24.324,3.8475,0.6525,99.70025,96.222,37.6025,465.7425,591.2620325,99.86922325,454.7900525,494.1298175,35.600635,28.57032375,28.35878675
2,16.75,364.99825,90.00875,2258.018,420.66775,490.6315,25.08725,4.23875,0.7,99.7415,95.95075,36.51,346.015,476.7325875,84.642589,450.53397,490.8194,35.4773825,28.56482525,28.3610615
2,17.25,328.9605,62.7299999999998,2273.64775,392.92625,668.1995,5.6655,4.254,0.596,99.79025,95.90675,36.3075,272.97,382.15628,69.257912,451.037185,487.97215,35.386536,28.55142875,28.355541
2,17.75,244.352,35.06,2323.517,259.7985,495.952,12.611,4.495,0.73125,99.791,96.51375,36.301,142.14,232.41521,46.3620165,452.26444,484.802055,35.2143625,28.552362,28.34699425
2,18.25,258.860749999999,6.67999999999998,2358.535,145.08,475.53,16.1259999999999,4.3025,0.64375,99.77175,96.25625,33.61475,50.97,107.026395,25.178585,440.33447,479.14919,34.8121425,28.55917725,28.33435325
2,18.75,190.491,2.49799999999998,2416.185,380.61675,491.05825,15.3085,3.4275,0.54875,99.8,96.434,30.75375,0.800499999999982,15.3828315,6.2687395,444.9805,472.866405,33.98957875,28.58322075,28.325172
2,19.25,308.28275,6.47875,2572.155,206.97,498.93,13.14025,3.22375,0.4875,99.83,97.03775,28.50075,0.161499999999995,-0.131035,2.6860585,441.183,468.18289,33.50215,28.59580375,28.3341495
2,19.75,107.775,4.89,2646.684,227.654,533.397999999999,23.25725,2.78375,0.44875,99.8605,97.17075,27.37525,-0.45625,0.2563155,2.92249449999999,440.85143,465.21697,33.13108,28.5980095,28.334238
2,20.25,187.72875,4.2575,2809.542,353.444,485.483,12.8495,2.93,0.41125,99.9,97.473,27.0105,2.52099999999999,0.0193119999999985,3.144262,445.813525,464.12038,32.58336875,28.60633675,28.3369785
2,20.75,195.317,3,2855.09,226.59,475.883,32.21325,3.38125,0.47125,99.96,97.7015,26.993,-0.569000000000013,0.1454225,3.68065449999999,447.076855,463.6459,31.78681875,28.6190685,28.34550475
2,21.25,134.8225,5.015,3034.31725,222.12675,483.66125,18.42,3.59625,0.4475,99.97,97.68125,26.732,-2.50700000000001,0.973892999999998,3.74387749999999,443.185785,463.098765,32.02262875,28.62136025,28.3456535
2,21.75,183.2525,10.3225,3680.16375,227.93775,503.49125,17.0725,4.07,0.57375,100.00025,97.55525,26.6725,-0.0160000000000036,0.384476999999998,3.7244715,443.38721,462.31392,31.71491625,28.6121715,28.34544375
2,22.25,102.968,7.24,3286.286,238.924,505.1025,18.138,3.48,0.475,100.03,97.8015,26.44675,-2.41400000000001,0.180366999999999,2.7668795,445.4588,462.492595,31.43988375,28.604354,28.34225675
2,22.75,93.50875,2.76875,3446.186,211.436,503.22,15.564,3.745,0.44375,100.05025,97.78125,26.41875,-1.00125,-0.0382790000000022,3.44592199999999,439.138515,462.645335,31.2860575,28.629597,28.339743
2,23.25,69.2805,3.785,3533.616,211.804,516.65125,27.2159999999998,2.9825,0.48375,100.07,97.75025,26.39675,-3.05625,-0.1325345,3.2687935,441.22064,461.991535,31.10343125,28.643653,28.33692825
2,23.75,247.4995,3.4125,3361.19125,474.245,498.728,16.668,3.70625,0.52375,100.021,97.77175,26.511,-1.199,0.565092499999997,3.3995235,442.802085,461.646705,30.9189025,28.66357225,28.33580175
3,0.25,59.68,1.22875,3646.85875,196.275249999998,479.245,12.98,2.605,0.36125,100.0805,98.0305,26.4015,-3.07325,-0.0242947500000001,3.09289475,439.353505,455.3770975,31.34179775,29.3025,28.6025
3,0.75,122.22,1.334,3912.76075,215.3295,523.11,20.64,2.66075,0.35425,100.0505,98.08025,26.4,-6.46275000000001,-0.17326175,2.8994535,437.362885,454.9592775,31.29647875,29.3,28.6025
3,1.25,99.8575,1.251,3930.654,167.222,531.825,22.5022499999999,2.784,0.42125,100.04,98.03275,26.30175,-6.5275,-0.30893325,3.31907925,440.2678775,454.629865,31.018052,29.3,28.6025
3,1.75,115.73,0.682749999999999,3801.6565,291.456,578.2615,18.256,2.83225,0.38425,100.02075,98.081,26.205,-5.8755,-0.0687172500000003,2.85095275,440.7032125,454.19198,31.015212,29.3,28.6025
3,2.25,133.433,1.61825,3878.60075,182.3035,555.6605,11.5485,2.58975,0.34125,100.011,98.12,26.10325,-5.2865,-0.34325325,3.01170575,439.7688975,454.2117675,31.113686,29.3,28.605
3,2.75,90.9785,1.4475,3893.225,282.96,526.13575,23.38375,2.58125,0.3855,100.001,98.09025,26.00325,-4.40275000000004,-0.328207500000001,3.05545075,439.03595,454.391385,31.058931,29.3,28.605
3,3.25,96.2532499999999,3.48424999999999,3854.085,204.7895,532.646,12.1625,3.27125,0.527749999999999,100.00075,98.0705,26,-3.82650000000004,-0.24410325,3.22193175,442.06767,453.929985,31.103939,29.3,28.605
3,3.75,220.625,1.463,3808.3495,210.043,527.435,22.2680000000001,3.27575,0.431999999999999,100.02025,98.091,25.8025,-4.77000000000003,-0.26664375,3.038426,436.654375,452.980115,31.132588,29.2025,28.6025
3,4.25,184.107749999999,2.16525,4092.165,215.28375,519.4315,9.832,3.0855,0.50525,100.00025,98.1105,25.6075,-2.28700000000002,-0.29188725,2.79093575,440.726225,452.751655,31.00696375,29.2025,28.7
3,4.75,147.358,0.850249999999999,4046.046,177.44,539.96425,13.25825,2.55975,0.387,99.9905,98.16125,25.5115,-6.40300000000003,-0.235789250000001,2.673005,440.1986975,452.1374575,31.09324375,29.2025,28.7
3,5.25,73.3725,0.921999999999996,4025.902,187.4035,555.00475,17.12475,2.36775,0.32275,99.991,98.21025,25.50725,-4.85125,-0.159573000000001,2.849768,438.2799275,452.0595925,31.052315,29.2025,28.7
3,5.75,55.6335,1.7145,3753.45725,231.37975,503.0175,11.287,2.37275,0.29275,100.0115,98.24075,25.5025,-4.46250000000002,-0.0612775000000011,2.713123,437.48344,452.00396,31.03782225,29.2,28.7
3,6.25,97.359,1.54975,3520.164,296.188,538.6835,15.296,2.42575,0.31425,100.071,98.232,25.6,0.68899999999998,5.645064,3.71946325,442.2171025,452.50393,31.11095525,29.1025,28.7
3,6.75,78.2259999999999,5.7615,4044.91125,288.88,528.7845,13.8295,2.66775,0.3485,100.10125,98.44025,25.70275,30.3445,76.35583775,17.193571,439.801005,453.27273,31.09234075,29.1025,28.7
3,7.25,279.0115,18.63175,4382.129,868.180999999999,546.32275,30.8019999999999,3.062,0.47975,100.141,98.64,26,135.55025,212.8635025,41.71313425,439.6393725,455.955045,30.98596925,29.1025,28.7
3,7.75,230.26875,37.86825,3517.919,958.69,493.33,14.73,3.37125,0.4885,100.19075,98.48025,27.22325,232.76575,333.8238475,62.885279,442.6125675,461.669545,31.1360065,29.1025,28.7
3,8.25,281.065,79.02625,2999.91975,544.562999999997,487.785,11.06,3.188,0.46425,100.25,97.792,28.8025,330.78775,449.573255,78.44794675,439.3770325,464.89493,31.68867575,29.1025,28.7
3,8.75,383.285,110.5905,2974.6965,268.654,499.1065,9.57,3.33625,0.53425,100.28025,97.1235,29.9015,439.12875,574.7692025,94.9363265,440.285145,471.195305,32.0621865,29.1025,28.7
3,9.25,437.2235,133.981,2883.84775,364.33825,499.42,6.54349999999996,3.4845,0.549,100.2905,97.14125,30.4075,543.8115,697.08271,110.8428775,445.0686375,477.8550675,32.6391585,29.1025,28.7
3,9.75,415.06125,182.403,2689.97,367.8575,426.22125,15.11,3.66,0.5645,100.28075,96.86825,31.10825,623.355,785.5253625,124.81856,444.62456,481.39407,33.182219,29.1025,28.7
3,10.25,489.8,181.77475,2687.732,386.506,412.2335,3.0085,3.84925,0.59425,100.29,96.40325,31.9825,696.9085,877.673485,136.610805,448.81146,485.48392,33.586023,29.1025,28.7
3,10.75,538.997,178.6035,2580.4645,297.212,431.13425,0.706000000000004,3.88275,0.5555,100.27,93.6145,32.8315,757.057,964.7981025,151.774955,451.5426975,492.5278475,33.8111395,29.1025,28.7
3,11.25,573.31075,196.292,2412.202,312.017,437.423,-6.84025,3.5345,0.6045,100.2405,93.217,33.4245,813.06975,1008.04043,154.1977275,453.57777,494.6428025,34.194888,29.1025,28.7
3,11.75,560.8945,183.57175,2484.7105,443.56875,407.28575,-5.997,3.72525,0.60125,100.22,91.41525,33.944,864.21425,1069.11345,163.73171,453.818865,497.5168925,34.49393625,29.1025,28.7
3,12.25,637.7755,199.70075,2436.698,331.273,460.8335,-8.76,3.744,0.6385,100.18,89.113,34.33175,868.239,1069.4964,161.5932825,458.2587675,497.036185,34.658704,29.1025,28.7
3,12.75,566.20725,206.3215,2502.436,335.5265,414.4735,-6.35150000000001,4.233,0.609,100.1205,89.225,34.18225,870.11675,1047.92335,153.750505,456.29817,497.70755,34.961063,29.1025,28.7
3,13.25,559.15425,178.25,2502.47,358.19,421.31475,9.90025000000001,3.99175,0.58425,100.07025,89.1,34.52425,836.6805,1050.71865,156.50369,458.43263,499.220245,35.33911825,29.1025,28.7
3,13.75,608.919,176.098,2441.148,493.385,406.73825,-1.73,3.805,0.5985,100.02025,91.2065,35.11925,802.462,992.95341,153.25161,456.37965,501.050495,35.49936225,29.1025,28.7
3,14.25,604.07575,191.212,2329.236,400.83825,404.919,-3.43675000000001,3.654,0.554,99.9605,91.91,35.2065,758.176,951.428215,146.540575,460.38027,501.91404,35.63517,29.1025,28.6025
3,14.75,510.19,179.01125,2347.674,407.664,474.3955,20.8239999999999,3.82,0.578,99.9005,90.439,36.09225,678.263,854.8277425,132.504385,457.2687225,499.429755,35.625456,29.1025,28.6025
3,15.25,448.97925,130.062,2391.69225,403.16375,450.57025,35.82,4.352,0.704,99.86075,92.41,36.4735,605.9845,773.0728075,127.68543,452.128645,499.5859525,35.689768,29.105,28.6025
3,15.75,387.8315,95.494,2334.525,310.1225,460.854,3.30900000000001,3.79999999999999,0.632,99.87025,92.35175,36.79025,529.11825,735.33198,118.40372,451.537985,497.745525,35.77174,29.105,28.6025
3,16.25,355.9995,96.3959999999997,2362.21075,349.7015,477.394,2.20849999999999,3.456,0.557999999999999,99.85025,95.1075,36.88975,414.33675,548.64581,92.6887465,454.8849,495.342015,35.666012,29.105,28.6025
3,16.75,298.07425,53.252,2366.274,324.758,434.105999999999,3.39199999999998,3.922,0.548,99.85025,95.21,36.474,309.53,419.13315,72.3251505,451.084,491.35438,35.363532,29.2025,28.6025
3,17.25,284.596,29.154,2416.43525,269.75975,472.712,4.03974999999998,3.708,0.55,99.89025,93.605,36.14475,197.813,264.1893,49.8756785,448.17501,486.27109,35.060284,29.2025,28.6025
3,17.75,181.50425,18.312,2415.37,215.42875,461.1375,15.323,3.818,0.58,99.90025,95.3,34.10425,77.6155,139.4331,31.4645765,453.8272,478.17225,34.565282,29.2025,28.6025
