DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,-0.150568,-4.1042341,368.325,2.315278295,-0.166189,-2.79587817,393.0938285,0.696655901,-54.804306625,0.025500452,-8.870794,23.82724,81.8690985,0.261379793,0.289558538,-94.707765875,0,0,182.22199,0.2445932825,259.8176475
1,0.75,-0.149602,-3.4434133525,368.8371385,2.27027405,-0.14552975,-2.574839335,392.893697,0.748994485,-53.891459625,0.02852510375,-9.1758675,25.155376,81.8737585,0.20805615,0.3792181005,-94.413967775,0,0,182.7137925,0.26064776475,259.2731775
1,1.25,-0.15071875,-3.4622586375,369.01375,2.3211210375,-0.1101555,-1.96080832,392.65065575,0.7258241645,-51.0407317,0.02858932555,-9.326115,26.434425,81.893615,0.241094466,0.3471788385,-93.74864835,0,0,181.447938,0.2145794575,257.803194
1,1.75,-0.169676,-3.8797901,368.94275,2.375252825,-0.14638975,-2.880159665,392.460923,0.8140205955,-51.85138165,0.02529093695,-9.3219535,27.54224275,81.88774425,0.204504991,0.29257275,-93.751131725,0,0,181.30325875,0.163925221,256.513761
1,2.25,-0.16228,-4.26686434,369.070517,2.3537460875,-0.140105,-2.55153801,392.244532,0.937901301,-49.680037825,0.0247280739,-9.93365,28.1021465,81.88540925,0.1976304785,0.251608926,-92.211156,0,0,180.81491925,0.13098951,255.11751675
1,2.75,-0.144215,-3.50484399,369.37928325,2.33170663,-0.117551,-2.4617945375,392.22098875,0.957269666,-51.0741028,0.025641401025,-10.54812725,28.1962075,81.87847125,0.1858973535,0.246030452,-91.61402835,0,0,180.47974,0.24528958,254.7303725
1,3.25,-0.145082,-4.10200174,369.630085,2.283742935,-0.137233,-2.1493188425,392.441105,0.870586781,-49.082135325,0.0257565758,-10.552226,28.3214145,81.8836385,0.173234762,0.2534041825,-92.6909617,0,0,181.22294375,0.041894234,255.104039
1,3.75,-0.13159,-5.0865307,369.6514,2.29299629,-0.12722,-2.784048375,392.5814595,0.7933777575,-45.542478575,0.024935755425,-10.60274375,29.34877675,81.88803425,0.19692646,0.3206580335,-92.2490156,0,0,181.4770675,0.156117604,254.390699
1,4.25,-0.15284025,-3.5970054125,369.64098725,2.25954732,-0.1678765,-2.12301878,392.454206,0.8557155805,-46.71353,0.028014441925,-10.769526,30.0274335,81.888098,0.1728493755,0.295278245,-90.791589025,0,0,180.8392,0.086109222,253.724546
1,4.75,-0.1356905,-3.7292511125,369.38675,2.42645754,-0.13643,-2.91211932,392.364178,0.865290763,-44.99333955,0.0264230174,-11.4168975,30.26380875,81.87028,0.2018688425,0.422720285,-90.68258425,0,0,180.1125045,0.1100883625,253.261313
1,5.25,-0.14599175,-4.267658715,369.355809,2.35973212,-0.139405,-2.63323028,392.077452,0.8846273215,-43.25311545,0.02489538325,-11.184175,31.5961825,81.8941705,0.189361732,0.25248904675,-90.2136422,0,0,179.46579725,0.07287428,252.1065715
1,5.75,-0.142994,-4.166216495,369.34784,2.26871204,-0.1595835,-2.55428666,392.011746,0.8744839885,-48.6462532,0.0252098264,-11.24658825,31.275165,81.929194,0.158079502,0.365346547,-90.86551775,0,0,180.78509,0.08643281925,250.3272005
1,6.25,-0.1404895,-4.24451157,369.530566,2.2018503125,-0.157286,-2.00099444,392.1778145,0.859618594,-47.5393072,0.02585365085,-11.1388225,31.41772,81.934076,0.156950601,0.2982264095,-89.294010175,0,0,181.134329,0.17536599,251.2159835
1,6.75,-0.12837025,-4.19477447,369.536393,2.4871262425,-0.150928,-2.10424736,392.38495725,0.8318977965,-43.1511064,0.02808141865,-11.71289775,32.262418,81.936381,0.1915966,0.248582611,-87.50595275,0,0,181.8298305,0.147349245,250.003992
1,7.25,-0.16103,-3.3266957,369.3108115,2.313691675,-0.18200975,-1.37850122,391.99730875,0.875130011,-38.9946633,0.0251593766,-11.5051595,32.653454,81.9493715,0.19936150775,0.2214235215,-86.742217175,3.1654363,0.5627672,180.91274,0.5891310695,250.0141145
1,7.75,-0.41949,0.0535486925,369.996,2.3097190175,-0.354211,0.0764160116,392.05440075,0.91401913175,-30.45897435,0.027407846,-11.1213125,32.261345,81.984368,0.2402543075,0.2047345715,-73.61279,23.60376325,22.82675075,178.4331795,2.43949787,253.684183
1,8.25,-0.6620725,0.356318529,370.7381385,2.3271555375,-0.47048425,0.240651394,392.895639,1.0032408305,-19.765,0.0499270214,-10.143437,29.52271825,82.005269,0.21334217425,0.240147078,-52.731125,57.3341851,31.2902685,178.12184025,5.2723524325,264.463309
1,8.75,-0.9521925,1.7291601475,371.28096875,2.3875355125,-0.496369,1.21783802,394.6983215,0.88752925875,-10.12317292,0.0734898558,-8.843035,26.952393,81.9910325,0.23655515875,0.2695366,-32.663226,97.49033225,53.85221875,180.75528825,9.512261475,275.64532975
1,9.25,-0.878081,2.93149958,371.68,2.3461360575,-0.560359,1.3587363,395.63051875,0.849035332,-3.9493054,0.090819545225,-7.7965125,24.589686,82.0089525,0.2650578345,0.41889412425,7.464865,136.7721985,72.451707875,181.9044425,11.370407375,287.3785695
1,9.75,-0.8073795,4.43721316,371.520268,2.37954887,-0.3999925,3.1163215,395.282652,0.8443206965,3.52034673,0.0876980435,-6.861704,21.929702,82.00146225,0.30286293525,0.4567897185,36.485556625,216.61316775,107.20729,182.535999,16.749454,298.800987
1,10.25,-0.88782625,5.14000193,371.255814,2.400745005,-0.565348,4.6197314475,399.58940875,0.8175783505,17.41421755,0.09747889485,-5.7538,20.470591,81.96416175,0.4307087,0.4642836465,59.312445875,260.754024,123.9154625,185.005672,22.6110997,305.237015
1,10.75,-0.717596,5.53461858,371.3740195,2.4587212,-0.6059325,6.484680145,395.700154,0.8387964635,15.409364,0.1167244655,-5.007536,18.944704,81.9401025,0.737877724,0.6212117565,74.64614985,288.192652,135.0738,186.9622825,20.35106,309.20343
1,11.25,-0.7867545,6.30404497,371.267535,2.528471425,-0.502992,4.535505035,395.320742,0.858306855,25.03257625,0.134929201,-4.35676,17.7667605,81.972394,0.9813067415,0.527525695,73.174130775,272.17263475,126.066257,188.985273,20.195862,312.2120805
1,11.75,-0.781705,6.35627117,371.032,2.48412284,-0.5538025,4.580597365,395.887676,0.82790690475,30.08169725,0.12591654625,-3.78454125,15.71415875,81.935386,1.0847841,0.518415977,82.979561675,328.9088485,159.86134425,191.45205675,23.3256933,315.5222055
1,12.25,-1.003729,5.97170808,370.5765,2.3043326125,-0.4610865,5.16486623,393.747796,0.87774326025,26.779911375,0.1392235605,-2.8205585,14.35491425,81.928438,1.34129554,0.617440731,91.7576931,334.07346475,159.82962,194.9429025,25.8145558,320.4727275
1,12.75,-0.953685,5.992513375,370.168,2.20954033,-0.513212,3.845911995,393.8736705,0.98507268125,30.593385,0.13412111725,-2.30169425,13.25418375,81.86496975,1.31417244,0.56915974,81.133923125,331.58935125,154.190505,197.283178,22.8958645,323.063885
1,13.25,-0.826118,5.85406316,369.23425,2.282047665,-0.596146,3.8680507275,395.206545,1.024593685,23.06529675,0.1352845325,-2.0400225,12.385975,81.84681975,1.32571932,0.595654262,69.37879515,277.0063125,129.8930875,195.842152,20.3410576,325.904772
1,13.75,-0.82689,5.0305079125,369.234,2.33030853,-0.527408,4.8130430175,396.43601125,1.063169885,31.9453069,0.136214614,-1.77676,12.02963875,81.7987825,1.3739389025,0.596513675,78.81826275,294.93872625,133.863325,196.563889,20.683852,326.21052
1,14.25,-0.77887375,4.845393125,368.6935,2.2336454,-0.57632775,4.38067575,396.8903025,1.0358643,27.7695389,0.14319512,-1.4536065,11.68296375,81.75154375,1.3538149,0.571441896,63.99712335,276.2468735,128.623062,197.760498,21.8794575,323.895068
