DOY2,HR2,CO2,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD_1_1_1,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TA_1_1_1,TS_1_1_1,TS_1_2_1,USTAR,VPD,WS
1,11.75,404.84825,-0.82,123.0065,4.148625,20.695,292.335,313.3775,200.3345,97.1775,474.03975,112.164,96.8175,0.19925,16.3449999999999,2.46999999999998,278.685,80.14,0.602499999999999,-1.54645,-1.277925,0.87975,0.932499999999999,4.27625
1,12.25,404.18005,-0.860000000000001,145.1225,4.0713,21.9375,286.195,314.3475,227.8875,97.1,489.84125,125.653,96.4,0.688000000000001,14,2.15,307.815,83.5625,0.520774999999993,-1.494325,-1.27285,0.867,0.967499999999997,4.54075
1,12.75,402.5718,-0.860000000000001,141.3745,4.1955,18.96,286.3875,313.8175,253.07,97.1,564.6555,136.3055,95.9175,0.462,11.06,1.9925,333.5325,86.11,0.420924999999993,-1.45275,-1.26175,0.87475,1.3015,4.76475
1,13.25,402.334175,-0.8,168.0085,4.30775,20.3375,282.4525,313.6075,245.3825,97,566.45125,136.654,95.505,0.113,10.3725,1.8825,333.645,85.1375,1.11085,-1.41225,-1.251625,0.962,1.84875,5.144
1,13.75,397.474,-0.0600000000000023,138.1915,4.160125,24.445,279.98,313.6725,234.4575,97,527.83,131.8275,95.105,0.149,9.31999999999999,1.72,324.0225,82.1725,0.877949999999987,-1.382425,-1.2386,1.01,2.31725,4.72899999999999
1,14.25,398.9476,0.954999999999998,139.29975,3.833375,27.13,295.1075,313.0025,218.8,97,503.135,123.81725,94.825,0.271,7.02,1.44,301.16,79.2875,0.501349999999979,-1.3478,-1.22655,0.942,2.35575,4.9765
1,14.75,396.772,3.25749999999997,125.06825,3.724125,20.9975,294.1675,312.2225,185.6975,97.0775,431.42175,114.41175,94.725,0.362,4.84,1.38,270.7,74.2325,0.539099999999978,-1.322825,-1.212525,1.046,2.308,4.87625
1,15.25,396.5344,3.31999999999999,100.05225,3.745625,21.1425,294.2,311.52,144.62025,97.155,385.99025,87.737,94.03,0.263,3.8,1.1,226.8925,63.725,0.709299999999982,-1.30085,-1.19175,0.916,2.04025,4.82425
1,15.75,397.4832,3.03999999999999,66.13375,3.748875,17.1825,296.005,311.4425,104.0565,97.155,315.11,65.1929749999999,94.23,0.34675,4.6,1.34,176.9775,54.7455,0.451299999999981,-1.258325,-1.17475,0.86,2.05425,4.78775
1,16.25,397.3902,2.69999999999999,36.438,3.791,11.36,298.305,311.8225,63.583525,97.155,204.56025,46.4295,94.145,0.304,3.12,0.6,126.415,40.672,0.428849999999986,-1.18965,-1.170525,0.862,2.0815,4.5115
1,16.75,397.7794,2.19999999999999,21.98175,3.732125,13.1425,298.135,311.9325,30.8235,97.0775,100.60125,22.09175,94.905,0.63475,1.62,0.48,61.6115,24.21275,0.325449999999992,-1.160225,-1.163375,0.854,1.97075,4.29824999999999
1,17.25,397.031725,-0.00499999999999828,12.508,3.717025,8.78499999999999,297.145,312.0775,11.836,97.0775,37.73975,7.55724999999999,95.32,0.81025,1.2825,0.3,15.8,7.19599999999999,-0.206725000000001,-1.148975,-1.1544,0.7985,1.5055,4.1775
1,17.75,397.17435,-0.152499999999999,9.465,3.69255,6.14,295.7,312.2425,8.90425,97.0775,4.913075,1.353,95.82,0.803,1.27,0.3,1.55525,1.66775,-0.397100000000001,-1.142375,-1.15125,0.729,1.08925,4.4025
1,18.25,397.86925,-0.234999999999999,8.35599999999999,3.6179,9.01999999999997,294.1325,312.6075,11.0915,97.155,0,0,96.4225,0.65,2.2,0.775,0.33,1.88325,-0.501275000000003,-1.139925,-1.152125,0.753999999999999,1.06275,4.10525
1,18.75,397.9105,-0.4,14.838,3.5787,7.52999999999999,295.1875,313.0075,10.3135,97.1,0,0,97.2075,0.682249999999999,1.9,0.775,0.37775,1.84,-0.515350000000004,-1.11485,-1.154875,0.819000000000001,0.99025,4.5265
1,19.25,397.990125,-0.245000000000002,17.8899999999999,3.587,10.56,294.7675,313.0975,9.45824999999999,97.1,0,0,97.3075,0.822,1.8,0.3,0.435249999999999,1.861,-0.847825000000007,-1.1254,-1.157975,0.81875,0.731749999999999,4.23
1,19.75,398.41265,-0.460000000000001,15.484,3.638975,7.25999999999999,296.1525,312.9525,11.28575,97.0775,0,0,97.21,0.843,2.19,0.495,0.384249999999999,2.078,-1.07500000000001,-1.12075,-1.162175,0.739,0.681749999999999,4.301
1,20.25,397.767,-0.500000000000001,20.9215,3.68,8.14249999999992,295.7125,313.02,11.05825,97.0775,0,0,96.72,0.473,3.4,0.8,0.511749999999999,1.9395,-1.07500000000001,-1.1145,-1.22145,0.81,0.682999999999999,4.40724999999999
1,20.75,396.989275,-0.520000000000002,14.4965,3.742375,10.125,295.305,313.1,12.6315,97.0775,0,0,96.335,0.434,4.13999999999999,0.604999999999998,0.37,1.91075,-0.880000000000007,-1.1128,-1.2186,0.729499999999999,0.753499999999999,4.27124999999999
1,21.25,396.52945,-0.520000000000002,13.631,3.82172499999999,9.4,294.73,312.5825,14.5375,97.1,0,0,96.5375,0.701,4.79999999999999,0.7,0.557499999999999,1.74175,-0.785000000000005,-1.10735,-1.22195,0.706499999999999,0.786499999999998,4.13599999999999
1,21.75,396.073475,-0.480000000000003,10.03,3.7616,13.73,294.6975,311.0525,13.14225,97.1,0,0,96.8375,1.008,4.22999999999999,0.517499999999994,0.422999999999999,1.59,-0.6,-1.1028,-1.225925,0.7585,0.826249999999998,4.31825
1,22.25,394.6815,-0.580000000000003,12.086,3.7608,5.99499999999999,294.62,309.935,12.4865,97.1,0,0,98.3,0.561,4.015,0.409999999999997,0.44325,1.8785,-1.185,-1.1106,-1.2289,0.769500000000001,0.777999999999997,4.24517499999999
1,22.75,396.61885,-0.520000000000003,7.91650000000001,3.8038,7.60999999999998,295.07,310.635,11.662,97.0775,0,0,96.9325,1.4915,7.045,0.8,0.671,1.966,-1.57500000000001,-1.126175,-1.2239,0.77125,0.806999999999998,4.72025
1,23.25,396.343375,-0.2,17.1275,3.9346,5.6975,296.2725,310.665,17.53275,97.0775,0,0,97.71,1.591,5.6,1.05,0.784999999999998,1.87325,-1.96500000000001,-1.1479,-1.22765,0.74125,0.873249999999999,4.74225
1,23.75,396.4084,-0.2,9.54375,3.94765,6.8525,295.0775,311.3375,12.36225,97.0775,0,0,97.9025,1.533,4.1875,1.7125,0.548499999999999,1.8265,-2.25500000000001,-1.176,-1.227775,0.713499999999998,0.9305,4.7381
2,0.25,399.6582,1.06249999999999,15.06625,4.576,4.7075,293.555,303.185,4.404,96.4,0.00524999999999821,0.11,96.8075,0.648,5.01,2.0325,0.341,2.395,-2.3875,-2.039225,-1.87365,0.717,1.18325,3.880075
2,0.75,399.322,0.984999999999988,8.1885,4.719,4.9425,294,302.3875,8.30549999999996,96.4,0.11,0.11,96.605,0.882,13.05,2.91999999999999,1.1585,2.13425,-2.68250000000001,-2.058675,-1.870725,0.738999999999999,1.0145,3.96375
2,1.25,398.9854,0.907499999999989,5.13,4.742,4.5025,294.7775,301.865,6.04024999999997,96.4,0.21,0.11,96.4,0.91275,5.24,1.16,0.679499999999998,2.15,-2.58500000000001,-2.0684,-1.8678,0.7075,0.922249999999999,3.72075
2,1.75,399.5228,0.907499999999989,14.57,4.552,5.5,294.585,301.7875,8.88349999999998,96.4,0.11,0.11,96.425,0.66925,7.07249999999998,0.7,1.075,2.10175,-2.695,-2.06835,-1.866825,0.75875,0.863999999999999,3.8825
2,2.25,403.3541,0.907499999999989,23.368,4.68075,10.42,293.41,301.965,8.39374999999998,96.4,0.11,0.112749999999999,96.81,0.7365,7.0775,1.6775,0.861749999999999,2.35425,-2.551675,-2.0684,-1.868525,0.764999999999999,0.796749999999998,3.725925
2,2.75,406.2122,0.807499999999989,16.166,4.55015,4.125,293.01,301.1775,7.34624999999998,96.4,0.00274999999999906,0.11,96.5,0.499,8.77999999999999,1.565,0.787499999999999,2.0175,-2.495,-2.0587,-1.8678,0.6985,0.93025,3.780225
2,3.25,405.8914,0.707499999999989,9.27199999999999,4.547925,6.15000000000001,293.9525,303.26,7.82424999999997,96.4775,0.00274999999999906,0.11,97.0025,0.538,5.96,2.58,0.941249999999997,2.041,-2.2,-2.0588,-1.889425,0.72,0.91,3.904925
2,3.75,400.3616,0.684999999999988,14.36925,4.50705,5.1,292.975,304.08,9.21599999999998,96.5775,0.112499999999999,0.11,96.9075,0.5275,5.98,1.5,0.747499999999999,2.13425,-1.895975,-2.05885,-1.91875,0.7455,0.852999999999999,4.13575
2,4.25,398.314625,0.684999999999988,15.1,4.6054,5.61999999999999,293.81,302.7525,8.29899999999996,96.5775,0.11,0.00274999999999906,97.1025,0.5115,4.68,1.26,0.924749999999998,1.95425,-1.985475,-2.049125,-1.938225,0.875,0.688249999999997,4.133
2,4.75,398.5454,0.607499999999989,16.102,4.55444999999999,12.335,294.165,306.1925,8.46875,96.5775,0,0.11,97.205,0.6715,5.71749999999999,1.18,0.794,2.052,-1.590475,-2.0491,-1.95765,0.8995,0.789249999999997,4.70025
2,5.25,397.2838,0.52999999999999,24.8612499999999,4.544,5.14,294.155,307.9225,10.12475,96.5775,0.00274999999999906,0.112749999999999,97.305,0.643999999999999,10.06,2.76,0.915249999999999,1.93,-1.121325,-2.04915,-1.97715,0.7725,0.864999999999998,3.87449999999999
2,5.75,404.60235,0.52999999999999,16.1989999999999,4.45905,6.51,293.9,307.49,10.75675,96.5775,0.11,0.112749999999999,96.905,0.436,4.36499999999999,1.4,0.836499999999999,2.1,-1.030225,-2.04915,-2.006325,0.83875,0.732499999999999,4.11465
2,6.25,407.496975,0.52999999999999,13.57075,4.69549999999999,10.12,293.9775,305.09,9.70024999999999,96.5775,0.11,0.00274999999999906,96.305,0.529,7.07499999999999,1,0.711999999999999,2.26325,-1.38945,-2.039525,-2.01605,0.85125,0.615749999999998,4.328025
2,6.75,407.834975,0.374999999999991,20.2649999999999,4.48435,10.26,293.5175,302.075,10.7307499999999,96.6,0.11,0.112749999999999,96.305,0.415,3.855,0.777499999999999,0.848499999999999,2.05775,-2.07750000000001,-2.039525,-2.01605,0.908500000000001,0.662499999999999,4.25649999999999
2,7.25,407.6081,0.374999999999991,19.5274999999999,4.5118,6.5,293.575,300.9,11.8485,96.6,0.11,0.11,96.8,0.346,5.61,1.54249999999999,0.906249999999999,2.033,-2.2925,-2.039675,-2.0161,0.927499999999999,0.631749999999999,4.711225
2,7.75,407.1264,0.219999999999993,20.065,4.5506,10.545,293.5775,300.3075,11.0395,96.6,3.207375,0.45,97.2025,0.735,5.3,1.66,1.83,2.0755,-2.99,-2.03975,-2.006425,0.8,0.671,4.17225
2,8.25,406.6216,0.0649999999999949,15.052,4.536425,8.36499999999998,293.42,300.4625,8.7775,96.6,31.11575,3.6125,97.1,0.674499999999999,6.42,2.33,27.84625,15.04075,-2.89,-2.039775,-2.0161,0.8,0.622499999999999,4.044025
2,8.75,418.0346,-0.167500000000003,19.2054999999999,4.920525,15.25,294.365,301.8775,38.16625,96.6775,114.3445,13.75175,97.505,0.512999999999999,7.74,1.685,112.16,40.3262499999999,-2.86500000000001,-2.039825,-2.016075,0.842999999999999,0.62125,4.327925
2,9.25,416.430975,-0.322500000000001,31.5385,5.305525,10.98,295.6625,304.8375,86.9445,96.7,231.24325,26.15225,97.9,1.30625,15.8525,5.9875,192.1725,68.7594999999999,-2.17432500000001,-2.0399,-2.006375,0.7355,0.714249999999998,4.11384999999999
2,9.75,405.7488,-0.422500000000001,69.0042499999999,5.226,12.78,296.495,306.1375,134.979,96.7,376.1955,42.57375,97.505,1.44325,16.43,2.9775,252.0275,82.1,-1.78292500000001,-2.040975,-2.006325,0.76875,0.878999999999997,4.11199999999999
2,10.25,401.851,-0.6,127.72675,5.2183,15.7075,298.15,306.71,185.9755,96.7,478.4545,59.57475,96.92,1.361,16.86,2.4775,319.7175,91.1975,-1.397925,-2.040725,-1.9966,0.83325,0.987499999999997,4.52175
2,10.75,401.4538,-0.6,151.70125,5.216,23.2675,299.6175,310.5275,240.30425,96.7,617.37025,77.965,95.7025,0.434249999999999,15.62,4.58499999999999,384.9375,103.9975,-0.597500000000001,-2.04145,-1.9771,0.831,1.45499999999999,4.486
2,11.25,403.25745,-0.6,195.821,5.157,24.5,300.4975,314.02,268.9365,96.7,726.37225,93.99825,95.0225,0.3715,13.355,3.1775,435.25,106.99,0.209999999999997,-2.0451,-1.977125,0.8355,2.0185,4.70225
2,11.75,400.7058,-0.6,229.86825,5.3587,29.0175,302.4725,320.76,298.5175,96.7,807.0205,106.4655,95.2125,0.0590000000000001,11.4325,3.98,481.49,102.825,0.939999999999986,-2.0412,-1.9673,0.855249999999999,2.53425,4.8401
2,12.25,401.0985,-0.6,259.1165,5.5899,30.105,303,321.7475,315.115,96.7,868.4285,121.9895,94.6175,1.552,11.875,4.64999999999998,511.105,98.9749999999999,2.02249999999999,-2.0368,-1.957425,0.79325,2.951,4.5985
2,12.75,399.02375,-0.445000000000002,286.6805,5.3756,24.77,304.2725,324.95,362.3125,96.7,963.5965,132.87325,94.21,3.2175,10.355,3.26249999999999,545.5925,104.93,3.5125,-2.029,-1.9475,0.897499999999999,3.5225,4.721
2,13.25,397.7384,-0.445000000000002,274.301,5.31405,25.0825,303.095,328.9875,334.67,96.7,922.50675,132.4015,92.4225,0.08975,11.8075,2.81999999999999,521.1675,90.6,4.8125,-2.014125,-1.937575,0.97325,4.1365,5.187075
2,13.75,398.25785,-0.4,249.348,5.422975,23.52,303.6075,331.3275,327.0075,96.7,939.68725,131.634,90.8275,0.125,9.18,2.28,515.605,90.5325,5.905,-2.004375,-1.92765,0.908,4.21925,4.9325
2,14.25,394.95625,-0.4,243.114,5.3295,28.1425,301.04,333.1425,297.351,96.7,900.2445,126.028025,89.4025,0.335,7.18,2.66,492.23,86.5775,6.4,-1.9695,-1.869175,0.896,4.39075,4.96525
2,14.75,392.6784,-0.4,218.70425,5.1957,23.44,299.1875,333.21,276.40225,96.6775,862.46825,112.2935,89.0025,0.28225,8.31,3.14249999999999,460.5,80.7975,5.915,-1.95725,-1.8195,0.9355,4.08675,4.943925
2,15.25,393.3364,-0.322500000000001,194.03975,5.2089,21.1725,297.9325,334.3025,250.14725,96.6775,780.3365,97.30525,90.015,0.62425,5.7775,2.355,427.4625,74.11,5.31499999999999,-1.94675,-1.804125,0.930749999999999,4.02225,4.67702499999999
2,15.75,391.835375,-0.167500000000003,170.18375,5.2213,19.1275,296.6725,334.46,206.38875,96.6775,681.29625,82.0475,90.005,0.60275,5.42999999999999,1.555,374.985,67.91375,5.02749999999999,-1.93675,-1.80315,0.90775,4.02575,5.04324999999999
2,16.25,392.01655,-0.167500000000003,120.0665,5.27365,16.76,297.0175,333.4925,144.96,96.6,528.66675,61.70675,90.205,0.40575,4.255,1.3775,307.985,58.348,5.11499999999999,-1.917,-1.800225,0.84,3.9385,5.13905
2,16.75,391.5308,-0.167500000000003,92.0617499999999,5.26815,13.88,297.7025,331.41,87.81225,96.5775,421.8635,42.0795,91.4075,0.6895,2.84249999999999,1.24249999999999,239.3175,49.025,4.4175,-1.91725,-1.794375,0.980749999999999,3.5705,5.01774999999999
2,17.25,393.6714,-0.122500000000001,51.9515,5.23265,11.22,297.9675,328.33,44.5207499999999,96.5,278.799,28.49225,91.725,0.73575,1.2775,1.75249999999999,166.9575,37.1355,3.61999999999999,-1.90725,-1.7934,0.932999999999999,3.15524999999999,4.79257499999999
2,17.75,392.2664,-0.1,28.001,5.17515,8.4825,298.3525,322.925,19.14425,96.5,150.4125,16.4925,91.5425,1.009,0.254999999999998,0.854999999999998,91.1924999999999,23.1705,2.63749999999999,-1.90725,-1.792425,0.886,3.184,4.76887499999999
2,18.25,393.3182,-0.0225000000000009,8.176,5.1297,12.955,298.1975,315.4325,7.75974999999998,96.5,48.0752499999999,5.628,92.62,1.29475,0.154999999999998,1.1325,18.1465,7.07199999999999,1.7125,-1.90725,-1.800225,0.86,2.27125,4.4815
2,18.75,392.992,0.154999999999998,4.07649999999999,5.0868,11.21,296.75,311.3875,5.10399999999999,96.5,5.24474999999999,1.01275,93.9225,0.74275,1.52999999999999,0.677499999999999,0.543999999999999,2.326,0.2,-1.89775,-1.808025,0.804,1.75125,4.70135
2,19.25,396.0056,0.542499999999994,7.925,5.0099,5.3,296.66,309.9975,2.34674999999998,96.455,0.43,0.112749999999999,94.915,0.6195,1.0325,0.732499999999997,-0.0945000000000002,2.15775,-1.17750000000001,-1.8885,-1.827525,0.8275,1.501,4.584975
2,19.75,396.776,0.697499999999992,10.9894999999999,4.95805,10.025,294.7875,308.1475,2.64124999999999,96.455,0.212749999999999,0.222999999999999,95.91,0.6175,1.9325,0.677499999999999,0.0342499999999994,2.28525,-1.47030000000001,-1.889,-1.848,0.89,1.35025,4.632525
2,20.25,395.352,0.82999999999999,23.0547499999999,4.9402,8.765,295.365,308.1125,4.118,96.3775,0.322749999999999,0.222999999999999,96.225,0.531499999999999,3.455,0.8,0.3165,2.4975,-1.85500000000002,-1.8795,-1.87115,0.8265,1.24375,4.68255
2,20.75,397.00935,0.907499999999989,8.46149999999996,4.8549,8.26,294.1825,304.9325,3.67249999999999,96.3775,0.32,0.11,96.235,1.04575,3.855,0.477499999999999,0.19325,2.04325,-1.86750000000001,-1.87975,-1.877,0.82,1.22075,4.380725
2,21.25,397.8925,0.984999999999988,4.72524999999998,4.85,5.2125,292.5975,304.74,3.18199999999998,96.4,0.21,0.00274999999999906,96.7125,0.721,2.71999999999999,0.477499999999999,0.196499999999999,2.13425,-1.98250000000001,-1.87975,-1.867,0.76,1.12075,4.10715
2,21.75,397.17575,1.06249999999999,7.91624999999999,4.845275,6.6,293.05,303.775,5.01724999999999,96.4,0.112499999999999,0.22,96.6025,0.547,3.51,0.577499999999999,0.196499999999999,2.2255,-2.08500000000001,-1.909,-1.85725,0.757,1.1105,3.880275
2,22.25,397.327875,1.06249999999999,10.35725,4.802,6.64,291.075,302.765,8.26499999999997,96.3775,0.00274999999999906,0.11,96.4025,0.478,4.71,1.56499999999999,0.179749999999999,2.26325,-2.295,-1.92825,-1.85725,0.72475,1.05125,3.84774999999999
2,22.75,397.814725,1.13999999999999,6.46649999999999,4.702725,4.24,291.11,302.41,7.04099999999999,96.3775,0.21,0.112749999999999,95.4025,0.516,2.9325,0.809999999999997,0.32325,2.36175,-2.6,-1.9575,-1.8575,0.7655,1.0505,3.91075
2,23.25,399.049425,1.13999999999999,10.0415,4.615,5.2,292.685,303.4075,4.05524999999999,96.4,0.00274999999999906,0.11,95.1125,0.773,2.9875,0.554999999999998,0.264249999999999,2.40525,-2.6,-1.98675,-1.85725,0.70475,0.982999999999999,3.85405
2,23.75,399.302575,1.13999999999999,6.29399999999999,4.587,4.16,292.7975,304.115,4.61049999999999,96.4,0.11,0.11,95.405,0.389,3.5775,0.832499999999997,0.14775,1.97,-2.66500000000001,-2.003325,-1.85725,0.787,1.13125,3.69345
3,0.25,394.78055,6.04999999999999,19.6325,6.54489999999999,17.3399999999999,305.43,318.21,-1.35250000000001,96.6,0,0.112749999999999,97.1,1.0915,7.2,2.5475,0.207999999999997,2.7135,1.0025,-0.15,-0.239925,0.785,1.43225,3.98149999999999
3,0.75,395.08765,5.84999999999999,13.502,6.738,13.5,304.145,319.3325,-1.5725,96.6,0.00274999999999906,0.00274999999999906,97.0075,0.59075,5.08,1.3825,0.308249999999998,2.5505,1.2025,-0.14975,-0.242925,0.76875,1.705,4.43525
3,1.25,397.1466,5.65,18.196,6.554,7.975,303.8575,317.7325,-0.809750000000003,96.6,0.11,0.11,97.605,0.669,2.0775,4.33,0.0984999999999988,2.52775,0.809999999999997,-0.1595,-0.249975,0.83425,1.7445,4.54499999999999
3,1.75,394.3459,5.55,27.974,6.365,13.28,304.165,316.095,-0.919750000000003,96.6,0.00274999999999906,0.11,97.5,1.57625,2.655,2.66,0.20875,2.3155,0.5,-0.16925,-0.254875,0.7885,1.781,4.36699999999999
3,2.25,394.2432,5.3625,25.3859999999999,6.275,10.575,304.265,315.935,-0.570250000000004,96.6775,0.112499999999999,0.11,97.205,4.4425,5.555,2.76,0.4855,2.68525,0.122499999999992,-0.1595,-0.262675,0.7375,1.6525,3.93324999999999
3,2.75,399.615,5.13499999999999,21.063,7.78952499999999,15.0125,304.4525,316.5175,-0.394750000000001,96.655,0,0,97.405,2.48625,3.7,3.455,0.288499999999999,2.4565,-0.27000000000001,-0.15975,-0.270475,0.7165,1.521,3.85725
3,3.25,401.2724,4.94999999999999,21.47925,6.1807,16.2,304.4975,317.0025,0.657499999999996,96.655,0.00274999999999906,0.11,97.6025,0.311,6.19499999999998,1.6875,0.60775,2.592,-0.557500000000014,-0.16975,-0.272675,0.7795,1.39075,4.1815
3,3.75,394.5834,4.875,24.62,6.139,18.04,303,316.805,4.68599999999998,96.6325,0.112499999999999,0.22,97.505,0.710999999999998,4.12999999999999,1.2875,0.40775,2.42975,0.514999999999995,-0.18925,-0.27995,0.78875,1.51075,4.3035
3,4.25,394.6697,4.6875,26.364,5.50265,14.71,303.32,315.405,5.33699999999997,96.71,0.11,0.11,97.4025,0.895999999999999,5.755,1.4,0.562499999999997,2.50325,0.507499999999997,-0.20875,-0.28195,0.9525,1.63175,4.357
3,4.75,396.2395,4.61999999999999,17.5645,5.371,11.1925,303.84,313.1225,4.35399999999999,96.71,0,0.11,97.5125,0.997499999999999,5.3325,2.455,1.05374999999999,2.41075,0.00499999999999829,-0.211675,-0.286925,0.89,1.5205,4.269
