DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,0.196555099786351,0.0955250954520028,7.7405939155596,0.357644216178656,0.186644317435606,0.366574237613057,2.28066506860534,0.82113163806779,420.062173657183,5.60539165907174,420.283403657697,4.75878300423797,419.009037963489,420.443589773239,4.79329524626613,418.250692542997,420.743412100794,4.85566406564693,419.103837597761,421.38118169806,4.83715069998356,420.62835040818,2.40234871115635,-0.820604878638846,0.513368433482286,2.23,1.8625,0.935,-0.776025,-1.09475,-1.1701,-1.64765,-2.235225,82.5626325,86.32,1.9618,-2.035,-0.2,-0.7,1.2,-1.165,2.35,0.8075,271,307.45,272.975,305.525,0.175,0.13,0.125,0.25,0.2175,0.07,0.0025,-0.1175,-0.11475,0.27675,1.517,1.80525,2.6295,4.829,5.82275,9.15025,10.3685,-0.25,0.52925,0.95175,2.748,3.417,4.5745,6.08925,9.52675,9.995,-0.2215,0.1245,0.787,1.566,2.34725,3.973,4.96025,8.52925,9.35025,-0.251,0.1325,0.8655,1.585,2.29275,3.5525,5.50275,8.68625,10.0105,-0.25525,-0.00375,0.0165,0.873,1.481,3.61275,5.62,10.48675,-3.135,-1.221,-16.5
1,0.75,0.199493388380903,0.0627086055129455,6.23533032566137,0.312867433120026,0.178832594524612,-2.9844705969283,0.72905335566407,0.907917067836159,419.775812068554,5.59812309927208,420.560814744476,4.88116212546534,418.810818058621,420.843742662721,4.75466976361734,418.36457322983,420.851692277148,4.7367744324227,418.786760605816,421.490179211068,4.71311061925855,420.549763916221,2.21181276198651,-0.989527310691813,0.62423609260558,2.105,1.895,0.95,-0.971625,-1.428,-1.237975,-1.3979,-2.3742,82.576195,86.6075,1.9686,-1.965,-0.1475,-0.66,1.2,-1.525,2.525,0.945,270.15,307.25,276.225,305.2,0.175,0.13,0.1225,0.25,0.2175,0.08,0,-0.11,-0.1565,0.2495,1.487,1.77275,2.6225,4.829,5.8205,9.15275,10.34625,-0.315,0.48275,0.9275,2.697,3.405,4.57325,6.087,9.527,9.99325,-0.273,0.09325,0.77025,1.54675,2.33625,3.97525,4.957,8.5285,9.349,-0.28675,0.11925,0.84875,1.57325,2.295,3.55275,5.50175,8.685,10.01025,-0.3065,-0.00875,0.011,0.868,1.46875,3.612,5.61775,10.4855,-3.771,-4.10475,-14.9325
1,1.25,0.154165735336028,0.0701055077062839,4.73006673576314,0.348857977267132,0.159352760751854,-2.81293168397623,1.16551474646828,0.797693896176111,419.959353672473,5.50214579818583,420.823018076614,4.77060278232327,419.186745884868,420.976202958023,4.75678173547195,418.414932152587,421.102777052304,4.72822988257794,418.175714122924,421.580264159355,4.70087277971599,420.199774848101,2.37363658194815,-0.945163567785503,0.599381896441326,2.465,2.035,1.085,-0.8994,-1.4375,-1.212325,-1.608625,-2.57355,82.5716175,86.7775,1.7243,-1.925,-0.36,-0.9225,1.2,-1.32,2.525,0.9325,267.5,305.875,276.45,304.35,0.17,0.14,0.14,0.25,0.2225,0.07,0.0925,-0.105,-0.18825,0.232,1.46075,1.75175,2.615,4.82825,5.8125,9.15675,10.345,-0.349,0.4395,0.88525,2.648,3.39175,4.5705,6.0845,9.528,9.993,-0.32925,0.08975,0.71125,1.5315,2.32525,3.976,4.9545,8.52775,9.347,-0.306,0.1075,0.7995,1.55975,2.29825,3.55275,5.5005,8.684,10.00925,-0.31825,-0.05925,0.007,0.868,1.474,3.61175,5.615,10.48475,-4.4445,-5.264,-13.8
1,1.75,0.219992242534613,0.0570835585183006,9.12453283270004,0.142320092236923,0.176124460015853,-4.41971396109244,1.37851573347263,0.700759598342772,420.399683665115,5.46608611729945,420.589219123999,4.64215808172132,419.145478833846,421.030765071631,4.6262769291151,418.651455586809,421.403281928486,4.59878812666483,418.606987555799,421.625721827452,4.66395387683504,420.026370513016,2.59508839333785,-0.812920129093413,0.640498647801096,2.45,1.975,1.0525,-1.197925,-1.44425,-1.52325,-1.765925,-2.5806,82.575495,86.75,1.73465,-2.1075,-0.48,-1.1525,1.2,-1.1175,2.6,0.96,271.5,304.925,282.125,303.35,0.1825,0.13,0.145,0.25,0.2175,0.0775,0.01,-0.11,-0.1875,0.216,1.40175,1.73775,2.6055,4.8255,5.81,9.103,10.34375,-0.36325,0.37925,0.873,2.59875,3.37675,4.56775,6.08175,9.5345,9.992,-0.3555,0.05375,0.65175,1.5135,2.3135,3.9745,4.952,8.5275,9.346,-0.30075,0.0825,0.76,1.544,2.29425,3.55275,5.4995,8.683,10.00925,-0.424,-0.076,0.00375,0.8685,1.4715,3.61175,5.612,10.4845,-5.1625,-5.091,-13.66
1,2.25,0.293720887149164,0.07278812533817,7.81500396917212,0.0452204456988618,0.203277268274326,-2.32643650750849,2.65398387958953,0.639363029354754,420.592999368751,5.52955789264208,420.580840641863,4.49344176764837,418.982509996689,420.689648328132,4.53838727432828,418.9489488471,420.925317592137,4.58718900531059,419.203977999345,421.602082099003,4.62632489760012,419.778864066233,2.52103566238746,-1.25703391971808,0.626270703029894,2.2125,1.8725,0.9525,-1.190525,-1.5455,-1.48985,-1.6626,-2.6326,82.578185,87.365,1.6793,-2.4,-0.7125,-1.325,1.3,-1.4225,2.8,1.13,270.125,304.1,281.975,303.325,0.1725,0.14,0.13,0.25,0.22,0.0775,0.0025,-0.105,-0.26725,0.186,1.32575,1.72825,2.594,4.821,5.80325,9.129,10.3415,-0.44925,0.328,0.887,2.54975,3.3605,4.56525,6.0785,9.52475,9.991,-0.43775,0.04175,0.65525,1.491,2.30275,3.974,4.94925,8.52675,9.344,-0.3305,0.07325,0.71625,1.50125,2.28975,3.5535,5.4985,8.68175,10.00625,-0.45625,-0.113,0.02075,0.8665,1.4595,3.61225,5.61,10.48325,-6.0295,-6.9805,-18.9975
1,2.75,0.367449531763715,0.0420312241439334,6.50547510564419,0.399172557557932,0.199646952522143,-3.86524141558193,1.92473092467808,0.778554409678229,420.263323653704,5.48248434419674,420.592117770509,4.46172767736081,418.756110287975,420.826345576906,4.54908994052805,418.577572117241,421.107624190876,4.59047535502865,419.215599848101,421.369948423705,4.57528030915057,419.76782415873,2.69283680245902,-0.753128753294888,0.59613836302592,2.4225,2.08,1,-1.194275,-1.4435,-1.64475,-1.8165,-3.09395,82.5973625,86.815,1.707475,-2.4025,-0.6225,-1.54,1.2,-1.265,2.3,1.045,269.225,303.9,273.85,302.1,0.1775,0.13,0.1625,0.24,0.1925,0.07,0.0025,-0.0875,-0.3085,0.189,1.26,1.73025,2.58475,4.82275,5.797,9.153,10.35875,-0.4715,0.26075,0.897,2.502,3.34475,4.56325,6.075,9.518,9.99,-0.5075,0.02475,0.65475,1.4655,2.292,3.9725,4.946,8.52575,9.343,-0.40375,0.05525,0.667,1.4605,2.261,3.5535,5.4975,8.68075,10.00575,-0.47575,-0.1695,0.01675,0.85875,1.478,3.61575,5.607,10.48225,-6.35125,-7.567,-17.9225
1,3.25,0.261456041083931,0.0612609222709245,8.34815575210737,0.345313215924056,0.199559251473716,-1.38068271759374,3.12181959037407,0.790699597208986,420.312270310131,5.49923333262861,420.444208597746,4.74788846352347,418.940674502568,420.800434786927,4.67474402358113,418.552546336329,421.048194013325,4.55614836540249,418.844297287565,421.630839400861,4.62252680878826,419.731834065574,2.81981189193345,-1.26955524586266,0.60192791390788,2.19,1.8675,0.96,-0.87225,-1.36925,-1.40375,-1.9386,-2.9514,82.593015,86.86,1.90245,-2.11,-0.39,-1.15,1.2,-1.1825,2.525,1.22,269.775,305.45,282.425,303.275,0.1675,0.13,0.14,0.24,0.2,0.0775,0.0025,-0.1,-0.344,0.18575,1.206,1.723,2.57425,4.82425,5.7955,9.1515,10.357,-0.48225,0.201,0.8995,2.46225,3.3275,4.56525,6.074,9.51875,9.98975,-0.4595,0.00625,0.636,1.451,2.28075,3.9725,4.9435,8.52575,9.34125,-0.4715,0.028,0.6545,1.43375,2.2485,3.553,5.4965,8.67975,10.00475,-0.71025,-0.214,0,0.84225,1.4845,3.62175,5.605,10.48125,-6.148,-8.06575,-15.1325
1,3.75,0.276603252452549,0.0367664471842973,7.0162216137772,0.334119040843478,0.183943755806622,-1.9618723058578,1.70469513643948,0.727549906595688,419.947010208663,5.5160688420468,420.689409354067,4.70644222014777,419.167833925,420.633505479387,4.8093994334464,418.53631340264,421.139175478322,4.74586825699163,418.896273302585,421.662155099929,4.73874863112293,420.047184551982,2.60511865514658,-1.51892449196711,0.616683733923274,2.32,1.93,1.03,-1.4397,-1.60925,-1.7795,-2.0137,-2.82425,82.56429,85.9375,1.856975,-3.045,-0.6925,-1.34,1.2,-1.525,2.4,1.17,272.2,305.2,278.3,304.225,0.175,0.13,0.14,0.25,0.2,0.08,0.0025,-0.1075,-0.332,0.169,1.16225,1.7155,2.5665,4.82525,5.79425,9.151,10.33825,-0.5055,0.2185,0.8705,2.426,3.312,4.57725,6.07075,9.51775,9.989,-0.45025,-0.0145,0.601,1.4325,2.269,3.971,4.94125,8.52475,9.34,-0.52225,0.01775,0.66675,1.3945,2.23625,3.55325,5.4955,8.67875,10.00425,-0.71725,-0.20375,-0.02575,0.84075,1.4895,3.62175,5.6045,10.48,-7.184,-8.172,-17.0525
1,4.25,0.18270030009677,0.0564155332441206,7.50962069691955,0.144266526475171,0.19411619149985,-1.543113466982,0.938603290312942,0.756041086162107,420.003284498031,5.92855608970055,420.452430703301,4.82995975799051,418.638786702629,420.636089799656,4.89163404063532,418.54132737419,420.530545700274,4.78879619105663,419.164889752875,421.325391812336,4.6461300242761,419.679302097436,2.92044894782808,-1.28122650470572,0.668933988612583,2.6475,2.17,1.165,-1.3532,-1.441,-1.855,-2.161275,-3.076075,82.544355,86.38,1.73815,-2.3375,-0.7825,-1.3275,1.225,-1.49,2.525,0.9125,272.6,305.625,275.875,302.425,0.17,0.13,0.1325,0.25,0.2025,0.07,-0.0075,-0.1025,-0.3435,0.16025,1.134,1.70325,2.5575,4.8235,5.7945,9.09525,10.34,-0.58475,0.22375,0.86625,2.391,3.2945,4.58825,6.06775,9.52175,9.988,-0.50875,-0.034,0.5595,1.4225,2.25825,3.96975,4.938,8.52375,9.338,-0.57525,0.00375,0.671,1.35375,2.22375,3.55225,5.4945,8.67825,10.00325,-0.69725,-0.269,-0.04075,0.839,1.489,3.62175,5.60275,10.47875,-7.625,-7.613,-19.48
1,4.75,0.256716297571558,0.0730915408718874,5.25813054843352,0.420483595183111,0.160598457075535,-5.63122122146067,1.65924222267843,0.746866999833302,420.245564407388,5.53632222423028,420.67963730409,4.65805677112219,418.7717381,420.602118414622,4.70199092783164,418.769900786765,421.265581283425,4.60898002158704,419.061304778662,421.86591432156,4.6557980370596,419.736499413462,2.73987751891231,-1.41432713094667,0.627244117892904,2.48,1.84,0.985,-1.77265,-1.6835,-1.7991,-2.2659,-3.080525,82.53415,86.75,1.65785,-2.5975,-1.015,-1.5675,1.2,-1.65,2.475,0.99,266.175,303.85,273.95,301,0.175,0.13,0.13,0.24,0.2075,0.0675,0,-0.1025,-0.434,0.1605,1.09325,1.6865,2.54825,4.822,5.793,9.08125,10.35175,-0.604,0.20475,0.8455,2.3575,3.278,4.6,6.065,9.52125,9.987,-0.54075,-0.038,0.52375,1.407,2.25975,3.977,4.9355,8.523,9.337,-0.62525,-0.012,0.67325,1.329,2.21225,3.55125,5.49425,8.6765,9.99875,-0.69575,-0.26225,-0.05125,0.83675,1.4905,3.614,5.6015,10.47775,-7.926,-8.1815,-25.87
