DOY2,HR2,TA,USTAR,WS,FC,H,LE,CO2,H2O,PA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,RH,TS
3,18.25,1.9633333335,0.20999999,1.58675,-0.039,-18.96699975,0.189,413.196678475,4.85306818925,95.602024075,-83.875,-2.758916608,0.7213333355,252.2833333,319.9999975,31.91916675,3.866
3,18.75,1.46562500025,0.227,1.393500075,0.0175,-27.3234995,0.4599999975,413.230921775,4.74350106225,95.58216095,-87.191666165,-4.38425008325,0.52166665425,246.691666675,317.675005025,33.00666642,3.87250000025
3,19.25,1.02624999525,0.1905,1.19400005,-0.094,-25.92,0.092,413.318411425,4.6079936355,95.60600662,-86.2249997475,-4.4304998,0.508083326,250.141664975,315.900005,35.1216664975,3.87791666675
3,19.75,0.84795833025,0.17399999,1.25525,-0.031,-23.5100005,-0.068,413.6188552,4.5476607665,95.62779236,-84.26666467,-4.441666733,0.50199997,247.8,314.13334,38.2166658325,3.876666667
3,20.25,0.58937499725,0.139,1.1825,-0.084,-20.8535,-0.27,413.643586,4.62374482875,95.66697311,-81.80000033,-4.256000033,0.518333323,248.5333367,312.93333,41.44666708,3.84124999975
3,20.75,0.30316666775,0.13500001,1.251,-0.132,-20.742,-0.0785,413.72067,4.686437196,95.6861648525,-80.53333267,-4.231999967,0.506666637,245.1999967,312.3,44.7424992475,3.76125000025
3,21.25,0.295666663,0.135,1.19575,-0.102,-20.499,-0.221,413.84048625,4.843201393,95.6822490675,-78.31333433,-3.9653333,0.50099999,244.0333367,311,44.13916675,3.7
3,21.75,0.0497083325,0.12,1.082,-0.11175,-20.997,-0.24625,413.9891985,4.790580863,95.6826095625,-80.80000033,-4.0429999,0.498000007,248.03333,309.06666,46.76166767,3.68791666675
3,22.25,-0.14175000825,0.125,1.075,-0.02225,-25.541,-0.316250005,414.227539,4.784460913,95.66419411,-77.99000033,-4.066000067,0.50099999,245.7,307.9666633,47.7216666675,3.64875
3,22.75,-0.219999987,0.1245,0.99199998,0.003,-22.615999,-0.56,414.1515405,4.720818509,95.647954945,-77.883334,-3.961333267,0.50199997,245.2,306.8666767,49.44916675,3.59458333325
3,23.25,-0.70983334075,0.1155,1.0355,-0.06925,-23.01,-0.4869999925,413.508560725,4.5222760845,95.6765880625,-78.003334,-3.9430001,0.510999997,246.0666567,306.56667,50.656666335,3.52416666675
3,23.75,-1.1128333405,0.134,1.1465,-0.2315,-23.341,-0.697999985,414.8207073,4.597430898,95.693805695,-77.4691651675,-4.11374999175,0.5144999855,243.141666675,305.2833283,52.8791665825,3.5
4,0.25,3.84724995025,0.10975,0.852499995,-0.04275,-15.68375,-0.2589999975,414.21405405,6.0283831285,95.16096497,-72.3775018325,-3.69250006675,0.54749999825,279.54999835,334.441675825,55.40750025,7.295
4,0.75,3.65316665,0.1065,0.8432499975,-0.085,-16.8385,-0.490249985,414.4350117,5.668334218,95.1736908,-70.58583475,-3.548916708,0.6606666775,278.6583325,331.98333665,55.83499875,7.205
4,1.25,3.63208330025,0.107,0.824,-0.093,-19.93274975,-0.221,414.7503797,5.8336649345,95.18792725,-70.0350019975,-3.538666683,0.6988333295,273.6416667,331.40000415,57.7491675025,7.198333333
4,1.75,3.53683330925,0.0955,0.8417499925,0.006,-20.29574925,-0.40799999,414.165141075,6.23174402925,95.19008636,-69.4774990025,-3.604833325,0.7902500025,269.199998325,330.741665025,59.74250075,7.13
4,2.25,3.39991668775,0.1055,0.809,-0.0975,-18.177999,-0.19075,414.87652585,5.9742785715,95.18206024,-67.624167665,-3.4963333415,0.67700000225,269.5833367,329.56666,60.6774990825,7.1
4,2.75,3.03325001225,0.10975,0.9274999775,-0.087,-20.0124995,-0.265500005,415.262488725,6.13046580175,95.17996979,-65.9766651675,-3.34816665825,0.6158333385,272.2999925,329.716670025,61.8199995025,7.1
4,3.25,2.81841667525,0.0885,0.801,-0.1597499925,-18.833,-0.3959999975,416.33356375,5.8872232205,95.18042755,-64.42000225,-3.15324992475,0.589,268.375,327.200008325,63.019999085,7.1
4,3.75,2.8023333325,0.079,0.7214999925,-0.1025,-16.6845,-0.4364999925,415.160413625,6.2720769345,95.2302169825,-64.273332335,-3.1185001,0.623666667,274.98334165,327.31666665,64.1900004975,7.1
4,4.25,2.419125,0.08825,0.73000002,-0.045,-18.15775,-0.465,415.68632895,6.4633532625,95.237701415,-64.660000835,-3.076166633,0.5888333235,274.216665,326.8666667,65.4991675025,7.1
4,4.75,2.22029161725,0.096,0.79475,-0.05,-20.08474925,0.258,414.8973092,6.38434473,95.2260475125,-63.211666165,-2.5191667,0.575333323,273.95000335,324.88333165,66.1849981675,7.095
4,5.25,2.0093749255,0.10575,0.7319999925,-0.06225,-18.71924975,0.00375,415.7714667,6.654342385,95.225667955,-51.2083335,-0.25983333,0.8541666835,278.11666835,325.01666835,66.5974977475,7.026666667
4,5.75,2.2584166755,0.088,0.727749985,-0.1897499975,-15.187,-0.3327499975,415.459813425,6.64902251025,95.2386646225,-17.839999,8.62516665,2.24333335,271.01666165,326.81666335,66.1733358325,6.992
4,6.25,2.499416646,0.0885,0.644,-0.207,-10.3405,-0.233,415.7476872,6.30820406275,95.253837585,4.4704999835,29.19333333,4.0308333165,275.7833383,329.9000033,66.6025020825,6.907
4,6.75,2.8624583295,0.0895,0.646999995,0.0185,-5.585,0.13575,415.825545225,6.63743886625,95.2500209775,29.2866665,52.446667335,5.81800005,274.63334,335.966665,62.00499925,6.863
4,7.25,2.97475005,0.105,0.59600002,0.22499999,-2.50775,1.923,416.1205746,6.841226729,95.25407791,51.125000835,76.378335,8.36833335,276.91667,341.966665,58.5875005,6.697
4,7.75,4.083416738,0.1445,0.64899999,-0.22825,0.587,8.509999725,414.3860969,6.643055753,95.25973892,84.216664665,111.461666,12.904999935,282.0833333,345.9,51.6524993325,6.608
4,8.25,4.999791546,0.17775,0.767749995,-0.2715000025,9.2159996,12.2705,415.40238095,6.65592888675,95.253936765,107.95166685,141.266665,13.713333335,280.26666,350.4666633,48.1133346675,6.6
4,8.75,5.623000017,0.2480000075,1.00575,-0.57,19.14,17.6185,413.28947395,6.422899247,95.2652091975,131.4666667,167.36666,16.80999967,287.2000033,354.7999967,44.4208336675,6.6
4,9.25,6.302124996,0.29675,1.183,-0.88125001,28.66549975,23.82775,413.0019867,6.061751047,95.24222565,163.3333267,196.6000033,20.08999967,292.5,358.5,40.75500075,6.6
4,9.75,6.87525004225,0.335000005,1.2425,-1.08249995,39.487,30.41325075,412.848021375,6.36928645125,95.2672348,211.375,275.008331675,29.9408330825,298.949995,361.3083275,39.0858334975,6.6
4,10.25,6.94608335775,0.350999995,1.581,-1.459,58.418999,28.908,412.4999387,6.323905476,95.23242188,216.92499915,276.7083383,31.3625001675,298.99999165,364.950002475,37.18499967,6.56
4,10.75,7.06933328325,0.388,1.555,-1.32175,69.311996,33.277251,412.0230933,6.332245811,95.23497009,221.558335,280.6166675,31.985,297.99166335,370.516663325,35.02083275,6.6
4,11.25,7.4171249,0.3937499925,1.64375,-1.407,73.65849875,32.081001,412.0342892,6.3429255805,95.21279907,266.083340825,333.100008325,37.5541666675,304.3333342,371.575005825,32.200833085,6.6
4,11.75,7.90016671675,0.4025,1.8145,-1.36375,93.49799925,34.60224975,411.91160005,6.468715159,95.15888977,274.124991675,357.924991675,39.64750075,303.525000025,375.925004975,31.7283340825,6.596666667
4,12.25,8.40583335,0.41525,1.981,-1.3145,116.64175,36.73125075,411.65196695,6.202411871,95.160951615,285.55000415,370.391665025,42.4366659175,301.233335825,378.958335825,30.1799995825,6.602
4,12.75,8.89750005475,0.482,1.9809999,-1.3405,103.526,39.5464995,411.213412,6.4144177375,95.144575115,259.10833665,336.725005,37.6975005,302.874999975,377.99166165,28.5950002475,6.68749999975
4,13.25,9.21166665475,0.4342499925,1.80525,-1.459,94.5649965,38.689999,411.225702075,6.0351858985,95.1620445275,216.2000008,301.041669175,34.4599995,303.841667525,378.23333165,27.8766664175,6.75541666675
4,13.75,9.1608334125,0.4582499975,2.018,-1.36925,75.703253,32.37350125,410.2041418,6.228165727,95.131296155,190.78333665,260.0750033,27.771667085,308.500005,379.37500585,27.3274997475,6.94708333325
4,14.25,9.5273333045,0.4622500075,2.08325,-0.97775,74.57625,33.363,410.2352717,5.987426805,95.1234111775,166.1083344,237.87499415,26.07750033,305.949995025,379.24166,26.2600000825,7.09874999975
4,14.75,9.6,0.4415,2.0085,-1.1105,68.61875,25.833,410.3460901,6.015766236,95.0948429125,156.775000825,231.4083325,25.85249942,307.208330825,378.958341675,25.922500165,7.10541666675
4,15.25,9.76749995,0.475500005,2.07650005,-0.953999995,58.31,27.8985005,410.0024884,5.947811371,95.1037082675,128.041668525,189.125000025,21.17166667,306.125000025,376.7666675,25.1216665025,7.2329166665
4,15.75,9.86333332625,0.4572499925,2.29625,-0.78775,38.48125,22.43374975,409.62826755,5.89895199925,95.0684948,95.4499997525,138.7833367,16.777501,307.624999975,376.599995,25.9541666675,7.36949999975
4,16.25,9.92083342075,0.43200001,1.975,-0.46350001,28.73824925,18.5445,410.10491145,5.747493433,95.080770495,72.47666733,128.974997475,14.5549999175,302.849997475,372.25,26.970833165,7.50324999975
4,16.75,9.617500046,0.4244999925,1.9145,-0.41525001,19.63149925,18.5485,410.097394625,5.81028147325,95.0861320525,34.0741668325,76.568332585,8.86524990825,305.9833367,366.875002525,26.5466670825,7.55624999975
4,17.25,9.06166682075,0.38925,1.905,-0.2395,5.66149995,13.847,410.319022475,5.88383021975,95.0896053325,8.15041694175,44.8408329175,5.76791667525,302.0250075,362.824997525,27.0625004975,7.62125
4,17.75,8.858749988,0.3397499975,1.721,-0.03625,-1.3695,11.07975,409.8032314,5.611311277,95.074964525,-27.010166345,25.0100002475,3.82325005825,299.316662475,359.433333325,28.8583334975,7.70375000025
4,18.25,8.16150000025,0.28974999,1.748,0.147,-10.3745,5.02450005,410.60404045,5.8365415205,95.097332,-67.156667,3.9989166335,1.754833333,296.591667525,355.858330025,30.1075000825,7.6570833335
4,18.75,7.5809999835,0.25,1.566,0.26899999,-20.96125075,2.049,410.444862,5.732016661,95.1290206875,-85.66666933,-3.181,0.96133334,297.2000033,352.3666567,32.1383323325,7.678333333
4,19.25,6.96429163325,0.16275,1.439,0.1045,-24.0824995,0.73300001,410.8329619,5.6895490265,95.1641349775,-86.599998,-4.686666633,0.742000003,293.36667,350.70001,35.748333415,7.645416667
4,19.75,6.829458429,0.13325,1.295,0.087,-23.615,0.211,411.3514611,5.837333261,95.191711425,-84.133331,-4.5120001,0.777000007,287.83333,346.4666633,38.5166665025,7.59750000025
4,20.25,6.464666596,0.1305,1.123,0.03625,-23.959,0.2587500025,411.904567675,5.7626459545,95.2159805325,-81.13666567,-4.4679999,0.961333333,285.1666667,342.86666,40.0424997525,7.5535
4,20.75,6.19808335,0.117,1.071750075,0.1385,-25.36375,0.3925,411.89962435,5.7570525715,95.21597481,-79.85666633,-4.2800002,0.861,287,343.1333433,41.8400000025,7.533333333
4,21.25,5.83075001225,0.1185,1.049,0.1747500025,-25.106,0.1045,412.39659415,5.642469759,95.21518135,-77.33666767,-4.1760001,0.710666677,286.13333,343.20001,45.5041660825,7.6
4,21.75,5.71300006225,0.11625,1.01175,-0.0145,-20.6005,0.07425,412.7162823,5.800783437,95.20875931,-74.5,-3.777000033,0.738666673,283.7000033,341.7666733,47.2449994975,7.6
4,22.25,5.26262504175,0.123,1.002,-0.171,-25.12525,-0.0445,413.3421538,5.861035009,95.17021561,-72.86000067,-3.913999967,0.67233333,284,338.20001,48.9008329175,7.568
4,22.75,4.8315416125,0.10975,0.96599999,0.0165,-21.2570005,-0.103,413.22575105,6.170982587,95.164665225,-70.94666767,-3.6110001,0.772999993,278.6000067,336.8999933,50.4799998325,7.515
4,23.25,4.71679168775,0.117,0.8892499975,-0.1205,-17.928,-0.3972499925,414.0704098,6.119515284,95.15222931,-71.710002,-3.536,0.54900002,283.6666767,335.86667,52.23583408,7.5
4,23.75,4.43595835375,0.11275,1.033,0.0535,-15.61075,-0.014,414.110399675,6.202690539,95.18094635,-72.9558355,-3.93266662525,0.77725000525,278.775005,335.175002475,55.01999975,7.498
5,0.25,9.75,0.101,0.83899999,-0.25175,-13.88875,-0.560750005,415.5109512,9.382877336,95.29576874,-60.78499975,-2.743583283,0.54025000025,313.599992475,354.566673325,72.63999933,11.99
5,0.75,9.524833284,0.097,0.727,-0.2015,-16.2814995,-0.890499985,414.5805182,8.84189540575,95.2983284,-60.9883316675,-2.85074997475,0.531083345,312.791660825,353.966664175,73.986666,12
5,1.25,9.07,0.10025,0.743,0.0195,-12.407,0.11875,414.3047629,9.906593617,95.29455185,-59.68000125,-2.85083326675,0.55874999975,309.983329175,353.4083333,74.17666633,12
5,1.75,9.032500017,0.105,0.833,0.071,-13.865,-0.111,414.971351,9.08153259,95.28717804,-59.8475007475,-2.85441670825,0.56933334025,309.1999975,351.54999,75.320831335,12
5,2.25,8.98124996675,0.097,0.76450001,-0.89975,-15.7175,-0.7372499775,415.4946289,8.680874429,95.291856765,-57.0200005,-2.7991666335,0.5116666615,314.13333165,349.66666,76.99749875,11.985
5,2.75,8.9183333,0.095,0.8345000025,0.105,-12.59425,-0.29,415.0529038,10.12382695,95.28190613,-57.83000125,-2.710833342,0.50300000725,308.2500025,350.450005,77.791666665,11.9
5,3.25,8.614749875,0.102,0.8059999975,-0.0405,-13.5895,-0.2085,417.8575256,9.575455452,95.27389717,-58.5558331675,-2.99075000025,0.51599998725,304.9000025,349.1583325,79.383333835,11.9
5,3.75,8.5600000005,0.095,0.782,0.086,-12.5815,-0.221500005,418.275343325,9.67640664975,95.2704277,-57.05500075,-2.87266666675,0.524500004,306.95001,348.44999415,80.069999665,11.9
5,4.25,8.3173334005,0.097,0.7035,-0.415,-14.941,-0.07,414.952461525,8.38823476175,95.276117325,-55.0991649175,-2.34474995,0.51083332975,315.074994975,347.991658325,81.36666617,11.81
5,4.75,8.1100001335,0.0855,0.6685,0.0875,-15.746,0.11075,414.9921775,8.277856571,95.2954387675,-41.9358335,1.31183334175,0.97158334025,313.89166835,346.033335825,83.2999995,11.7
5,5.25,7.945416775,0.08675,0.721499995,-0.116,-11.35425,-0.146,416.9895204,8.875805974,95.316682815,-11.8200002475,10.6905000825,2.340583308,306.591669175,347.324994975,82.8816665,11.7
5,5.75,8.192916592,0.093,0.583,-0.217,-11.1145,-0.07,417.692349625,9.75045372775,95.3342800125,9.76058329275,24.941666085,4.5041667085,308.08332835,348.850000025,82.783335665,11.62
5,6.25,8.718749825,0.092,0.5479999925,-0.2470000075,-7.50574995,0.28675,418.119881,9.7725392485,95.3545494075,33.4075002525,51.85750058,7.18341659175,313.85833085,350.974993325,80.893336,11.6
5,6.75,9.0725,0.098,0.460500005,-1.66575,-2.218,5.877999925,417.509218,9.6230786515,95.352153775,48.9825004975,67.6624990025,9.9299998,309.383334975,356.225005,79.0349995,11.6
5,7.25,9.7875000085,0.1175,0.54100001,-2.3299999,0.076,15.683,415.7220492,10.050525725,95.35198784,76.535000585,108.549999575,14.7374999975,316.108326675,363.066665,71.32166533,11.6
5,7.75,10.36375,0.15575,0.66600001,-4.11300005,6.8790002,31.86749925,412.4306605,9.3167773725,95.364675525,90.55000133,118.0000043,16.45666733,322.3,365.2000033,65.5250004175,11.6
5,8.25,11.035,0.19125,0.889,-6.7319999,10.039750225,42.845,410.616528775,9.69778919775,95.3505306275,117.0583358,151.30833165,19.8116666675,323.49999915,367.0750075,59.56,11.6
5,8.75,11.35041667,0.221,0.9085,-7.264750025,12.6455,38.38724975,410.372509575,10.308404435,95.340862275,157.0916658,189.933337475,27.774166165,322.100005,370.608330825,55.37333425,11.6
5,9.25,11.961250005,0.245,1.16875,-7.648,27.93325,47.271,410.080008425,9.50877851675,95.313272475,177.4999933,222.5666567,32.09666567,330.1666667,376.79999,52.02916658,11.555
5,9.75,12.279583335,0.30125,1.21675,-8.695749775,35.191001,51.43299925,407.1367307,9.690145333,95.30800438,188.774994975,242.8083358,35.46666683,330.333334975,379.800002475,46.43833175,11.51
5,10.25,13.07,0.33225,1.482499925,-10.27175,40.141,71.965,406.67879175,9.09933793825,95.316215515,201.775004975,249.75000165,35.8874997475,334.158333325,383.6583367,42.913333335,11.5
5,10.75,13.3020833375,0.33399999,1.2975,-9.296,33.96575,72.182749,406.7950744,8.618942946,95.31864929,213.2,268.7333367,37.51666633,339.7666633,382.8666667,40.3700001675,11.5
5,11.25,13.9725,0.336,1.5125,-9.6825,49.94474975,71.848999,405.449705725,9.197742174,95.297037125,219.591672475,277.3333317,40.0491658325,338.799997475,386.991667525,38.953332835,11.5
5,11.75,14.28666667,0.352,1.37325,-9.52975,46.57050025,78.2115015,404.683159725,8.543039845,95.2889213575,215.549999175,273.800002475,38.2549995,341.625007525,389.124995,37.335000835,11.43
5,12.25,14.82,0.3797500025,1.634,-9.6619999,40.89149975,72.386749,402.986428525,8.5964261275,95.284711835,246.89999915,313.375,44.3141670825,342.725000025,389.06667165,35.643332165,11.49
5,12.75,14.853333375,0.353,1.553,-8.761,55.3830015,76.451,402.443428725,8.521097528,95.2898178075,226.7333233,291.1666633,41.83666633,346.7333367,388.7999967,34.0108323325,11.49
5,13.25,15.201666585,0.414,1.70975,-9.34725,52.2725,76.74725075,401.8641243,8.65589527275,95.276737215,224.8,302.93334,41.590001,344.0333333,390.2333367,33.54666717,11.5
5,13.75,15.44,0.395500005,1.70499995,-7.042,43.4752495,66.274002,400.9483538,8.74434302675,95.2802658125,167.2333333,227.43333,34.533333,349.5,391.20001,31.996665835,11.5
5,14.25,15.3766666675,0.34674999,1.705999975,-7.25250005,28.88425,59.6855,402.15718685,8.445509692,95.26863861,176.508330825,236.683326675,32.758333915,350.3749975,390.5000008,32.0225005825,11.56
5,14.75,15.3649999975,0.3452499975,1.617,-6.827249875,34.4782505,64.66575,401.424464075,8.6332390345,95.260002135,123.574997525,168.774997475,26.5699999175,347.408340825,388.725000025,31.7733330025,11.615
5,15.25,15.24166667,0.342999995,1.65925,-6.82224995,17.386249,52.6054995,401.8878471,8.26186064625,95.24160767,130.9433331,170.29167075,25.9058329175,349.999995,388.8416658,30.503333335,11.7
5,15.75,15.22,0.3437499975,1.516,-5.13975,10.33325,47.963249,401.5696824,8.6795041455,95.2164440175,111,147.0333367,21.50999933,345.3333233,388.4666767,30.205000165,11.795
5,16.25,15.163333335,0.337,1.666499925,-5.327249875,5.6170001,38.25524925,400.7298603,8.8362797145,95.208284375,75.16333267,124.0666633,18.223333,344.89999,387.39999,31.551666335,11.805
5,16.75,14.8808333375,0.31375,1.574,-4.606,1.645,33.00199975,400.3085181,9.308393309,95.220714565,52.8875000025,86.65249925,13.9258334425,339.666658325,385.983332525,32.3616673325,11.875
5,17.25,14.7925,0.303,1.563,-3.3405,0.62199998,35.311001,401.6037794,9.328489417,95.22406006,26.8249999175,57.2783342525,8.60674997475,341.474997475,382.9833325,35.09083383,11.91
5,17.75,14.78416667,0.2655,1.4445,-1.971,-7.036,22.247,401.9648091,8.75849030375,95.24002838,5.981333333,36.93000033,5.5970001,337.79999,382.7333267,37.066666165,11.9
5,18.25,14.661666665,0.21225,1.2655,-0.706750015,-11.146,14.65975,402.47924185,8.43451964625,95.2353401175,-26.10000008,15.85674985,3.612666658,334.425006675,379.558334175,39.1424997475,11.96
5,18.75,14.24375,0.177,1.239,0,-18.4,6.5149999,403.1825104,8.592153151,95.25698853,-56.35999933,2.745666663,1.566,334.3000067,377.06666,44.1991667475,11.995
5,19.25,13.50625,0.12899999,1.084,0.1572500075,-23.3305,3.0565001,404.6870394,9.22523095,95.28420258,-69.856667585,-2.36291674175,0.9166666655,334.1916675,373.749995825,47.97749975,12.04
5,19.75,12.86,0.113,0.979,0.177,-20.9665005,0.54100001,406.35692385,8.9679908445,95.3197212225,-68.36250083,-3.6834999,0.80241666075,329.5416625,370.200003325,52.96750042,12.09
5,20.25,12.5387500025,0.10825,1.0700001,0.1655,-27.0280005,-5e-04,409.422359475,8.67390153675,95.3162326825,-69.42833417,-3.777500033,0.782166683,320.31667335,368.30000335,55.6091674175,12.1
5,20.75,12.0500000025,0.114,1.091,0.2874999925,-19.9985,0.6429999975,410.4853133,9.141333679,95.32649231,-67.286666165,-3.69283335,0.6241666635,328.01666835,364.4333283,58.3874998325,12.1
5,21.25,11.687500005,0.106,0.99000001,0.04,-18.447,-0.3917499975,410.585921,8.997854066,95.3233394625,-68.173332,-3.554666617,0.6469999885,319.699995,362.53333665,62.13,12.1525
5,21.75,11.064999935,0.10525,0.928,0.13925,-20.41749925,0.8389999925,410.3004063,9.287783634,95.3116836525,-63.4516665,-3.4514999,0.6856666665,313.55,361.949995,65.063332585,12.25
5,22.25,10.718333425,0.10575,0.83399999,-0.197000005,-18.5415,-0.7685,414.1559975,8.886610286,95.29389191,-62.78083275,-2.97983337475,0.56791666975,317.05834,359.0999975,68.646666165,12.25
5,22.75,10.580000075,0.1035,0.8885,-0.125,-21.121,0.122,413.2862766,8.9494320615,95.29645538,-62.64583225,-2.97075002475,0.538249995,307.5749975,358.058337475,70.326667665,12.22
5,23.25,10.49500008,0.1165,0.87599999,-0.106,-16.524,-0.425500005,414.45280945,9.09073023,95.29884338,-61.326667415,-3.12433330825,0.50549999,313.5749975,357.925000825,71.213333,12.115
5,23.75,10.00083333,0.11025,0.852,-0.016,-15.765,-0.1105,413.7969801,9.979798948,95.302135465,-60.596667,-3.0090001,0.50099999,314.06667,356.63333,73.4608305,12.1
6,0.25,14.575,0.095,0.831499985,-0.258250005,-12.691,-0.36375,413.341407875,13.3631463125,95.37854767,-55.369999,-2.747999967,0.697666663,334.4999967,383.2666633,82.599998,15.605
6,0.75,13.99333333,0.10675,0.82999998,-0.63300002,-12.629,-0.64399999,412.4565946,13.44103896,95.38902283,-55.1950000825,-2.85308332525,0.6802500125,332.558334975,381.074997525,83.633334,15.55
6,1.25,13.915,0.0945,0.749,-0.127,-12.326,-1.154,412.75918395,13.487387205,95.41023636,-55.4224994975,-2.6364166915,0.60274999775,330.183334175,379.975007525,85.56666833,15.55
6,1.75,13.7283333325,0.089,0.7585,-0.7197499925,-12.354,-0.3690000025,412.023138975,13.675658985,95.36413574,-54.071667,-2.9279166915,0.56683334,328.824995,378.683334175,86.0416660025,15.465
6,2.25,12.87625,0.077,0.66100001,-0.2919999925,-10.139,-0.161,413.76889425,13.81116683,95.35596466,-53.1550010825,-2.59650002525,0.69666666,331.24167,376.758325,87.55833125,15.35
6,2.75,12.9266666675,0.083,0.782000015,-0.63499999,-8.238749775,-0.111,414.594537475,13.4968891175,95.33988953,-53.49666675,-2.72850002475,0.6215833325,330.9249925,375.97499835,88.349999915,15.301666665
6,3.25,12.9200000025,0.08625,0.6432500025,-0.571999995,-8.3334999,-0.1895,416.3291049,13.66534436,95.33414459,-53.9358334175,-2.6470833665,0.62274999475,333.6333375,374.391662475,88.1749992475,15.2
6,3.75,12.577083335,0.08375,0.615000005,-0.950750015,-7.634,-0.45425,415.8520373,13.65536162,95.34174347,-52.3225000025,-2.55200002525,0.5197499995,332.79167,373.5499975,89.0500014975,15.185
6,4.25,12.3574999975,0.078,0.6145,-0.389000005,-8.048,-0.4355,416.986858075,13.57441053,95.33527374,-49.1691672475,-0.28491665075,0.78783332325,330.283329975,372.874991675,90.174998,15.086666665
6,4.75,12.1616666725,0.088,0.64600003,-0.44800001,-7.3344998,-0.28799999,419.2916046,13.51773574,95.36862183,-30.89666667,8.849666733,2.243,326.0999933,373.0999933,91.016666335,15.02
6,5.25,12.2591666675,0.07625,0.53600001,-0.213,-6.26975015,-0.535,418.68387625,14.022644175,95.38266754,7.4260001,29.819999,5.095,325,374.63333,91.03333267,14.96333333
6,5.75,12.6625000025,0.076,0.506500005,-1.01125,-4.3505,-0.0675,417.36449335,13.9039555975,95.41028595,37.19333333,68.12333267,11.07666667,325.7999967,378.93333,90.6083311675,14.986666665
6,6.25,13.274583335,0.083,0.47,-1.48475,-2.59,1.4075,414.6048738,14.15988671,95.3992214225,69.22666667,104.9166627,16.16666667,328.76667,383.0000033,88.7499999975,14.966666665
6,6.75,14.08333333,0.08675,0.4555000075,-4.3430002,2.02700005,11.86525,414.202130375,14.4564430325,95.41082764,104.649999975,140.76666915,21.9583326675,333.00833165,389.525001675,85.099998,14.95
6,7.25,15.225000005,0.106,0.44250001,-7.57650015,6.0925,32.1665005,408.851247825,14.58253932,95.4298915875,164.749999175,218.3083358,32.24166692,337.408327475,394.491674175,78.13750067,14.93
6,7.75,16.37833321,0.14300001,0.57099998,-11.45375,13.759,61.43475,407.3328531,14.47630257,95.403572085,212.1166733,268.01666335,37.791667,340.5666733,401.26666335,71.77666858,14.9291666675
6,8.25,17.430833375,0.17200001,0.741,-13.094,20.3625,78.004,404.211869,14.15735144,95.387081145,237.7833367,315.61666,42.703332835,343.51666,406.33332665,66.171667835,14.9258333325
6,8.75,18.124583875,0.19,0.910500005,-14.768,40.047001,95.501999,401.9782962,13.89214061,95.37570572,295.26667335,370.39999335,50.510000665,347.2666617,411.58332835,60.6575006675,14.93583333
6,9.25,18.7958336725,0.22,0.940000015,-16.1190005,32.624,121.051,400.31458735,13.5867169725,95.353370665,313.16666665,387.96666335,54.4366665,354.43333335,414.04999835,56.80000017,14.9433333325
6,9.75,19.24000067,0.253,1.046,-17.89700025,63.346001,141.7192475,398.081561025,13.4772229825,95.35410118,301.24167165,369.716672475,53.6891674175,356.3333358,419.4750008,53.32333367,14.875
6,10.25,19.9483335825,0.2669999975,1.00300007,-17.433001,68.051003,166.26801,396.4077922,13.74685086,95.36136627,358.15000335,447.616665,62.675000165,361.4,422.34999,50.4249997525,14.97
6,10.75,20.3787498375,0.264499995,1.1595,-18.18025,57.165,171.5305075,395.3593249,14.05084268,95.334365845,417.0333317,525.11666,72.491666935,365.73333165,424.88333,48.1258319175,14.975
6,11.25,20.6837505,0.334500005,1.3955,-18.09375,71.474,185.10375,393.625030975,13.3506524875,95.34207153,425.5999925,539.816674175,73.61333283,370.316662525,428.1833333,45.8391676675,14.9933333325
6,11.75,21.282083335,0.30875,1.592,-17.2244995,55.18774975,172.736995,393.096044125,13.7182308225,95.34060669,394.2666633,507.9666667,74.106665,370.9333367,430.86667,42.9791655,15.0024999975
6,12.25,21.5304162075,0.32575,1.269750025,-17.53375,64.435501,199.051,392.0354003,13.04512852,95.3314209,389.96667,508.1,74.750001,373.33333335,432.049995,41.7750004975,15.0433333325
6,12.75,21.9245829525,0.3452500025,1.44725,-18.6425,64.91999925,201.5745,392.185969125,12.9125726625,95.3198261275,424.50000335,538.80000335,81.028334335,374.18334,434.9666633,40.9333337525,15.25583333
6,13.25,22.1950000825,0.3165,1.64625,-17.2144995,63.413,193.0335,391.4421945,13.515015335,95.307609555,408.96666835,526.43333335,76.558335165,373.466675,433.93333335,40.734999335,15.4291666675
6,13.75,22.6162496225,0.31475,1.428,-17.4705,51.224,196.7075,390.56651625,13.9172784825,95.2892036475,386.11666835,499.98333165,75.97333267,374.66666665,435.150005,38.0866673325,15.635
6,14.25,22.38499979,0.333000005,1.6545,-15.484,47.4545005,172.866505,389.760339325,13.12246243,95.2810420975,340.66667165,437.53333335,65.451667165,373.56667165,433.69999665,37.3858350025,15.7024999975
6,14.75,22.53000021,0.33875,1.68775,-14.464,31.6155005,150.4342575,389.139020775,14.243333355,95.2934131625,295.26666665,387.183335,59.095001165,375.7833333,433.06666165,37.768334,15.8850000025
6,15.25,22.2016665,0.323,1.5319999,-13.5665,25.231001,140.44849,389.38289235,13.676762645,95.297283175,253.299995,342.56667,50.984999335,375.65,431.88334,37.73333233,15.965
