DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_4_1,CH4_1_6_1
2,14.75,3.62091487220841,-6.25149916318787,0.258798633420103,0.404937973115836,-0.0136603854994246,0.415300248880671,9.3142262622284,-0.0792243391358388,0.643317346073419,100.415283948842,1.70294306792438,1.2208512839165,2.92,2.45,1.38,1.13,0.58,-6.4614,-6.265,-6.2208,-5.7566,-6.23865,-5.791,-14.8087,96.08424,52.55,1.4776,-3.14,-4.79,-4.93,-4.715,-2.43,90.45,311.74,281.4,71.765,236.9,292.4,298.8,302.55,610.195,621.525,635.48,217.15,175.115,160.17,145.4,1.01,2.345,1.775,0.002,0.179,0.4855,1.097,1.2595,1.7,2.1115,2.945,3.75,-0.2955,-0.006,0.077,0.474,0.9665,1.272,2.238,2.636,3.8235,-0.3575,-0.0585,0.057,0.3835,0.8575,0.803,1.491,2.2975,3.1865,-0.575,-0.6465,-0.231,0.119,0.7615,0.8505,2.096,2.741,3.783,-0.124,-0.103,0.3125,-0.2,1.013,1.247,2.087,2.873,3.795,-3.366,-2.203,-1.865,152.675,2.15717238602684,2.20961513421286,2.31218876085183,2.20772529067233,2.23815445645295,2.28828884801354,2.4374784796509,419.268872866268,424.71989336843,423.172858015241,422.905605639752,421.678789298595,425.317088644027,423.566256587174,424.615432213262,421.853289032025,424.58386810481,422.978593938619,424.671288048723,423.376772467609,2029.61163414671,2015.11454887501,2020.73789373628,2033.79136004497
2,15.25,3.62504834811254,-6.29642186823702,0.214867654959183,0.378483185503308,-0.0294663603845645,0.424937114830601,7.86178168596708,-0.223186674654631,0.638435477024632,79.8164058403839,-0.765534698089769,1.16847582183566,2.83,2.365,1.31,1.065,0.61,-6.51675,-6.539,-6.4399,-5.8306,-6.25715,-6.1124,-14.98945,96.089825,52.305,1.452,-3.555,-4.92,-5.125,-5.29,-2.435,75.25,240.75,221.85,55.705,238.35,290.3,298.1,302.95,457.26,459.28,473.59,157.96,133.305,122.645,111.035,0.755,1.87,1.325,0.004,0.179,0.4855,1.0965,1.258,1.6995,2.111,2.945,3.7495,-0.294,-0.005,0.077,0.479,0.966,1.269,2.237,2.6355,3.8225,-0.3555,-0.0505,0.06,0.3835,0.856,0.803,1.49,2.297,3.186,-0.5745,-0.644,-0.2315,0.1195,0.7605,0.85,2.089,2.74,3.783,-0.123,-0.1005,0.314,-0.2,1.0125,1.243,2.0925,2.872,3.794,-3.339,-1.821,-1.708,104.99,2.21416133675235,2.22926478427242,2.54969495018119,2.21997241369766,2.24572239240347,2.32586769871593,2.45522342025936,419.123678728471,423.822651163275,422.015042406175,422.37799442334,421.252127075815,424.306367185332,423.508351911128,424.009609685329,421.651084000138,423.687102452254,422.440186331951,424.78478996706,422.346272122886,2027.50762080938,2015.11592757693,2038.21966905681,2028.28366285044
2,15.75,3.54325817776816,-6.49753742681509,0.156517670310759,0.312780440078706,-0.0572757442330097,0.256557990670531,6.73124257495533,0.0292178340539013,0.59923970363171,54.8949331381198,-1.69656134939705,1.09951736000282,2.7,2.24,1.21,0.995,0.5,-6.5732,-6.4435,-6.45115,-5.8855,-6.4785,-6.20015,-15.32105,96.09225,52.2,1.4819,-4.095,-5.64,-5.465,-5.485,-2.315,60.4,179.125,157.95,38.895,235.15,289,297.8,303.15,322.175,330.63,363.09,107.97,90.03,83.9,75.63,0.545,1.315,0.815,0.005,0.179,0.486,1.121,1.26,1.699,2.1105,2.944,3.749,-0.29,-0.004,0.0785,0.472,0.961,1.27,2.2425,2.635,3.822,-0.3545,-0.049,0.06,0.3835,0.856,0.8025,1.49,2.2965,3.1855,-0.578,-0.639,-0.231,0.12,0.76,0.8505,2.088,2.7395,3.782,-0.122,-0.1005,0.315,-0.2,1.013,1.2435,2.0915,2.8695,3.796,-3.333,-1.9905,-1.741,61.39,2.11109726351522,2.23293403136675,2.54544422312574,2.12766977028256,2.26721193538949,2.40853086907505,2.39323117199621,419.051490787257,423.958182089068,421.90745919102,422.058344221967,421.440118458026,425.006356406818,423.298452474452,423.859983779383,421.520253150714,423.55941163974,421.959966960839,424.850773869295,423.832053208808,2033.335617186,2015.70376110076,2027.41679826587,2032.56589621649
2,16.25,3.42116404486306,-6.63503133130803,0.116674622165425,0.38936354324401,0.01617302076919,0.442191360257289,5.31606617837888,-0.0446998839046475,0.57945095561903,33.3311581351604,-5.12462991214662,1.04890708173299,2.53,2.145,1.15,0.95,0.515,-6.4596,-6.2885,-6.45505,-6.02875,-6.3806,-6.31845,-15.3372,96.084405,52.91,1.4442,-4.61,-6.31,-6.295,-5.7,-2.28,44.15,107.66,93.2,23.81,233.4,288.15,297.95,303,189.375,185.69,204.365,62.08,52.815,51.04,46.96,0.405,1,0.405,0.067,0.181,0.486,1.105,1.26,1.699,2.11,2.933,3.748,-0.285,-0.001,0.0785,0.472,0.9655,1.267,2.242,2.6345,3.8205,-0.3515,-0.0475,0.061,0.382,0.857,0.803,1.492,2.296,3.185,-0.577,-0.635,-0.232,0.12,0.7585,0.8505,2.087,2.7385,3.781,-0.124,-0.099,0.3155,-0.205,1.013,1.246,2.0915,2.8715,3.797,-3.308,-1.92,-1.715,19.555,2.08378686805267,2.10352280733974,2.35293841977064,2.01447843304473,2.12505055731523,2.15665070859388,2.31933927083698,419.216868762283,424.955922809536,422.090055884158,422.213836930586,421.539454960728,425.749598869134,423.101665700078,424.898568012747,421.695550049961,423.950567750754,421.629019855886,425.687643746417,423.467015538496,2031.46709860238,2018.37584867113,2030.3396962415,2026.29092063572
2,16.75,3.15274738683693,-6.70830339897648,0.0968384315200084,0.315284912068728,0.0962433616238172,0.473309679720524,3.76040544112991,-0.103979142897209,0.524435437073187,8.43610996524661,-9.25567499289461,0.934602017911419,2.35,1.985,1.03,0.805,0.465,-6.6526,-6.3495,-6.58665,-6.205,-6.5513,-6.5027,-15.88225,96.08953,55.04,1.3896,-5.02,-7.05,-7.085,-6.29,-2.49,27.3,45.295,39.8,11.03,228.95,285.45,298.25,302.9,85.1,79.73,84.58,29.31,24.795,22.45,23.455,0.27,0.56,0.075,0.007,0.181,0.486,1.161,1.259,1.6985,2.11,2.932,3.748,-0.281,-0.001,0.0785,0.469,0.959,1.267,2.2415,2.637,3.82,-0.351,-0.046,0.061,0.382,0.857,0.8025,1.4915,2.2955,3.1845,-0.575,-0.634,-0.232,0.12,0.7575,0.8505,2.0935,2.738,3.78,-0.122,-0.0995,0.316,-0.205,1.0135,1.246,2.085,2.871,3.797,-3.3655,-2.078,-1.707,-10.645,2.11327882266847,2.18879732165171,2.46582349414169,2.18456058311511,2.21002571099803,2.40332340299845,2.27208082501826,419.267813916905,424.209966139101,421.976291338598,422.292014417934,421.257713734583,425.053243233054,423.347247957753,424.28286337911,421.604719689843,423.751672516807,422.369703174532,425.710401258808,424.02757965659,2027.31293503312,2016.16167500683,2030.42533490935,2027.97480353968
2,17.25,3.10075453749532,-7.09292172083704,0.123980452687348,0.263010860908945,0.10148629195625,0.365499501019681,1.74749243544942,-0.431369097738372,0.456051531349953,-8.17780180851912,-12.7632960351581,0.858321106062774,2.25,1.84,0.9,0.71,0.41,-7.0134,-6.733,-7.0263,-6.5577,-7.05775,-6.87645,-16.86905,96.09585,56.055,1.2983,-5.49,-7.65,-7.475,-6.945,-2.495,9.25,7.2,11.6,2.845,225.85,281.8,296.2,302.5,19.245,18.035,18.75,7.38,5.16,4.485,5.605,0.15,0.185,-0.09,0.005,0.181,0.486,1.113,1.257,1.699,2.1095,2.932,3.747,-0.2785,-0.001,0.077,0.473,0.959,1.2665,2.241,2.636,3.819,-0.3525,-0.046,0.062,0.382,0.856,0.803,1.4895,2.2955,3.1845,-0.5685,-0.6315,-0.2305,0.12,0.7565,0.8505,2.099,2.738,3.779,-0.12,-0.0985,0.317,-0.199,1.013,1.246,2.085,2.87,3.794,-3.334,-1.891,-1.6705,-44.845,2.1193637548537,2.12450958242556,2.41576756178844,2.01567319381994,2.11838323120299,2.15467072347993,2.17123219765029,419.295173015762,424.334982568422,422.445332617723,422.362292087826,421.908582693733,425.002059170658,423.265633275528,424.194828831681,422.037286432907,424.167002997091,421.767500115162,425.91766545756,423.881498950145,2031.01939599909,2014.22025707146,2031.20461676105,2026.23675359922
2,17.75,3.02021092065788,-7.66429582180578,0.133324459718408,0.205245118991388,0.15211945529753,0.381925409343835,1.28244257741751,-0.461603803135329,0.417923203908122,-10.1319112527577,-13.8261392252638,0.723146397350524,2.05,1.72,0.84,0.62,0.445,-7.26855,-7.266,-7.34075,-6.8684,-7.5481,-7.7084,-17.3972,96.105095,59.25,1.24245,-5.845,-7.895,-8.01,-7.305,-2.67,1.3,-1.4,6.05,0.44,229.7,279.5,295,301.8,0.98,1.07,1.165,0.425,0.36,0.08,0.2,0.1,0.12,-0.16,-0.005,0.179,0.485,1.1375,1.2525,1.698,2.103,2.92,3.746,-0.275,0.001,0.077,0.4705,0.9565,1.2665,2.24,2.6325,3.817,-0.351,-0.045,0.062,0.383,0.8515,0.802,1.491,2.293,3.182,-0.568,-0.632,-0.229,0.118,0.752,0.8505,2.085,2.7365,3.778,-0.121,-0.0965,0.318,-0.202,1.0125,1.243,2.082,2.867,3.792,-3.364,-2.053,-1.684,-65.88,2.14077402198568,2.09347682527113,2.30598713546321,1.9106023114169,2.07199013526731,2.10080051420523,2.21739885624491,419.090390017714,424.393692577946,422.382995582265,422.301413155357,421.286366841803,425.317310948198,423.597118944358,424.956107229333,422.025646023894,425.167082676478,424.479457511336,427.090343055562,426.392619734017,2031.66387225561,2015.85046209811,2029.49342827723,2028.95024041181
2,18.25,2.85338779457649,-8.15222319725302,0.140134136102821,0.162231940844911,0.202752618638811,0.398351317667989,0.523051041743093,-0.491838508532286,0.35481300927157,-11.2629282916573,-14.4964086669165,0.672343104978347,1.98,1.6,0.75,0.535,0.465,-7.7065,-7.7585,-8.0197,-7.4132,-8.4336,-8.68495,-17.9285,96.12945,60.94,1.1464,-6.79,-8.63,-8.61,-7.82,-2.82,0.7,-3.13,6.05,0.24,225.7,277.9,295.2,301.4,0,0.04,0.11,0.09,0.1,-0.16,-0.06,0.1,0.12,-0.16,0.068,0.182,0.485,1.1125,1.253,1.698,2.1085,2.931,3.746,-0.276,0.002,0.077,0.48,0.958,1.266,2.2395,2.632,3.8175,-0.3555,-0.046,0.0625,0.384,0.8555,0.802,1.491,2.2945,3.183,-0.5885,-0.64,-0.2295,0.121,0.7545,0.8505,2.085,2.736,3.778,-0.12,-0.0945,0.3175,-0.203,1.013,1.2425,2.084,2.869,3.793,-3.2875,-1.789,-1.639,-66.285,2.08443806735945,1.94116043141889,2.05168533633379,1.93634828011271,1.98327859859223,1.96818357804021,2.07548508908911,419.44110330279,424.790461611842,422.336521304991,422.719885620447,421.977048263403,425.459123529339,423.196431914378,425.071528224821,421.572517317668,425.832256425498,422.024618971608,427.96934571569,426.718025692718,2032.98059201665,2013.52685924121,2033.55813719631,2027.07689287134
2,18.75,2.89746064821838,-8.52466254120475,0.137031756438217,0.195345771331051,0.253385781980091,0.414777225992143,0.497738453835666,-0.522073213929243,0.35500679053352,-12.1928865259806,-10.456148644665,0.644893131569673,1.91,1.59,0.73,0.505,0.44,-8.1776,-8.2665,-8.4839,-7.6758,-8.7237,-9.24395,-18.1804,96.15569,62.295,1.0644,-7.09,-8.59,-8.75,-8.04,-2.775,0.6,-2.935,6.05,0.16,225.35,276.15,295.75,301.7,-0.01,0.02,0.1,0.09,0.1,-0.16,-0.07,0.09,0.12,-0.16,0.066,0.182,0.4855,1.104,1.2525,1.697,2.108,2.9305,3.745,-0.2755,0.002,0.077,0.4805,0.9575,1.266,2.239,2.631,3.817,-0.3595,-0.0495,0.0625,0.384,0.855,0.802,1.4905,2.2935,3.183,-0.5885,-0.636,-0.229,0.118,0.7535,0.8505,2.0905,2.735,3.777,-0.12,-0.093,0.318,-0.204,1.0125,1.242,2.083,2.8775,3.7925,-3.3175,-1.801,-1.6,-61.985,1.91601498413182,1.90654998088448,2.06597911462505,1.8831219885878,1.88204242140542,1.90899282555658,1.92891490334054,419.677473859015,425.280000266031,423.389307979974,423.193557501878,422.056246752596,425.67859600663,423.704073305695,425.44755126289,424.206996098466,427.095837043929,426.19474131282,428.282016936856,427.196240846882,2033.81811331986,2015.8914537171,2031.71744644519,2029.16458808213
2,19.25,2.92428559567753,-8.75981666762544,0.148813885898564,0.192388923578883,0.136539194532289,0.492314255489733,0.216020966272933,-0.201921526082074,0.352562038511316,-14.903063255686,-9.64205057227327,0.671144592570692,1.94,1.68,0.76,0.525,0.42,-8.7165,-8.594,-8.9367,-8.311,-9.25245,-9.6325,-18.74135,96.1647,63.39,1.00155,-7.54,-8.75,-8.89,-8.15,-2.975,0.65,-2.615,6.05,0.135,228,274.4,295.85,300.15,-0.01,0.02,0.1,0.08,0.1,-0.16,-0.07,0.09,0.12,-0.165,0.142,0.1805,0.486,1.127,1.248,1.6965,2.108,2.93,3.745,-0.2745,0.003,0.078,0.488,0.954,1.269,2.238,2.6305,3.816,-0.363,-0.0515,0.0635,0.3835,0.855,0.802,1.488,2.295,3.182,-0.5875,-0.6315,-0.2285,0.119,0.7525,0.8505,2.084,2.734,3.7765,-0.12,-0.093,0.3185,-0.205,1.013,1.242,2.084,2.8685,3.792,-3.285,-1.9195,-1.596,-54.54,1.87023009846202,1.87721098112196,1.9857467357228,1.9071490937652,1.91847882214251,1.89301273865104,1.98636101697086,419.760670747498,425.144055786136,423.516366198798,423.482486546462,422.214303259335,425.773718036046,423.890495685533,425.428771976466,423.243826304193,427.199514376946,425.06432810354,428.880069149423,427.845484375664,2032.0734027539,2017.60681062066,2036.62755992262,2029.50533260712
2,19.75,3.06612899661717,-9.28942020986662,0.134110047238524,0.237060303665924,0.0332306054292768,0.325287642716171,0.336155644791574,-0.731391941780135,0.385845088717577,-14.4337626522865,-9.51057289407753,0.688284452473198,2.11,1.82,0.75,0.54,0.42,-9.0792,-9.08,-9.2672,-8.9101,-9.84085,-10.1011,-19.26935,96.16105,64.47,0.9279,-7.78,-9.15,-9.47,-8.195,-3.03,0.6,-2.695,6.05,0.13,222.7,273.15,295.65,298.7,-0.01,0.02,0.1,0.08,0.1,-0.16,-0.07,0.095,0.12,-0.16,0.144,0.18,0.486,1.1115,1.248,1.6965,2.1085,2.9295,3.744,-0.2725,0.004,0.0785,0.488,0.9535,1.268,2.238,2.633,3.816,-0.3615,-0.053,0.063,0.384,0.8545,0.8015,1.487,2.295,3.182,-0.5795,-0.6285,-0.2285,0.119,0.7515,0.851,2.083,2.734,3.777,-0.117,-0.094,0.3185,-0.207,1.013,1.242,2.084,2.876,3.7915,-3.371,-2.0025,-1.635,-56.845,1.87778768937516,1.93156083348781,2.0344859977315,1.8777974671304,1.93359498684663,1.86454600407599,1.99364546834139,419.823547528183,425.433593367422,423.838331337833,423.629176448227,422.33575240116,426.060425769541,424.253171832594,426.079188274923,424.046519119482,427.033851880152,425.211435455118,429.160870954561,427.099562559941,2028.60145613852,2019.26900497831,2031.50276185105,2031.20331392007
2,20.25,3.01371117887522,-9.50242689352712,0.135689863960077,0.220318819200268,0.15251905502607,0.432223626421817,0.225495380114667,-0.692453505887064,0.362408152107585,-14.4910116477372,-8.71433563746299,0.676285390052908,2.06,1.67,0.78,0.545,0.42,-9.4598,-9.473,-9.56475,-9.3131,-10.3585,-10.4544,-19.67555,96.17135,66.22,0.9008,-8.03,-9.5,-9.465,-8.335,-3.235,0.6,-2.59,6.05,0.1,223.8,271.8,295.85,298.1,-0.01,0.02,0.1,0.09,0.1,-0.16,-0.06,0.1,0.12,-0.165,0.146,0.177,0.4865,1.1105,1.248,1.6965,2.1075,2.929,3.7435,-0.2715,0.004,0.079,0.4925,0.9525,1.267,2.237,2.632,3.815,-0.361,-0.055,0.0625,0.3835,0.8545,0.8015,1.487,2.294,3.1815,-0.5735,-0.6265,-0.2285,0.1215,0.7505,0.851,2.081,2.7335,3.776,-0.113,-0.093,0.3185,-0.2085,1.013,1.245,2.0875,2.8765,3.791,-3.285,-1.9035,-1.604,-51,1.86581926482088,1.88107943557336,1.93069526004575,1.85806314721534,1.91751550815711,1.84558732988783,1.95897508451224,419.85975976034,425.563205045341,423.512256164843,423.518556787498,422.417538739253,426.281919582014,424.226203130283,426.153237409426,423.743012622583,427.266297506582,425.640902780373,429.084085846967,428.401608144579,2030.81810554114,2014.32641349865,2029.20512786954,2028.66166317104
2,20.75,2.95723610934053,-10.0486590643015,0.146459447807091,0.252206038301167,0.068133315124873,0.447984102975014,-0.01031165615494,-0.358695807546328,0.373872269076077,-14.369183225779,-8.70833302747247,0.664398086918408,1.95,1.68,0.77,0.52,0.39,-9.7685,-9.639,-9.93515,-9.7295,-10.5022,-10.71755,-19.49115,96.17922,67.995,0.82575,-8.3,-9.855,-10.03,-8.41,-3.51,0.6,-2.52,6.05,0.085,224.85,271.45,295.35,297.75,-0.01,0.02,0.1,0.09,0.1,-0.16,-0.06,0.09,0.11,-0.17,0.068,0.181,0.487,1.1105,1.252,1.696,2.1075,2.939,3.7425,-0.273,0.004,0.0785,0.489,0.9555,1.267,2.232,2.632,3.8145,-0.3625,-0.0595,0.0625,0.384,0.8545,0.8015,1.489,2.292,3.181,-0.5675,-0.6255,-0.228,0.122,0.7495,0.851,2.087,2.7325,3.776,-0.1095,-0.094,0.3185,-0.209,1.013,1.244,2.0875,2.8765,3.7905,-3.278,-1.8545,-1.584,-49.19,1.93452671164244,1.85018879319411,1.851434881813,1.8332542935128,1.88343623152411,1.81644179501744,1.91827138293568,419.773608527951,425.477279186643,423.813629739811,423.27847489958,422.595990985577,426.020062118614,424.101100724843,425.96757972309,423.831151153845,427.538943579951,425.713358331702,430.192704449525,427.326011568809,2029.79062034505,2016.99487248164,2030.31272159689,2029.93077336538
2,21.25,2.88521535393491,-10.1787545631711,0.14247735588471,0.245064727765591,0.197903739704247,0.366959082793125,-0.0632480664864286,-0.416223989563744,0.35106437453011,-16.2391692992217,-7.32916389928542,0.655397327478328,2.01,1.63,0.72,0.495,0.41,-9.9582,-9.9995,-10.1587,-9.88165,-10.7167,-10.9053,-18.92695,96.17696,68.915,0.7484,-8.655,-10.22,-10.35,-9.15,-3.485,0.6,-2.505,6.05,0.08,224.55,269.4,294.7,297.7,-0.01,0.02,0.09,0.09,0.1,-0.16,-0.06,0.09,0.115,-0.17,0.069,0.18,0.487,1.11,1.252,1.696,2.107,2.939,3.742,-0.2745,0.004,0.078,0.493,0.952,1.2655,2.231,2.6285,3.814,-0.365,-0.061,0.0625,0.384,0.8535,0.8015,1.486,2.29,3.178,-0.563,-0.6245,-0.228,0.1225,0.748,0.851,2.081,2.7325,3.774,-0.109,-0.098,0.319,-0.209,1.0135,1.238,2.082,2.868,3.79,-3.266,-1.937,-1.5945,-51.025,1.92423278183545,1.88587881172871,1.91186472483192,1.83499989086191,1.8737090250441,1.82738794552063,1.89054117440059,419.959429830631,425.434519273668,423.711466946404,423.071728974493,422.681701681596,426.065377258074,424.038776543846,426.069102577417,423.957670182665,427.781039065981,425.547638948482,430.611082280694,429.291599020039,2029.82564945486,2026.36225778596,2031.29077145479,2026.11576720608
2,21.75,2.73192407608592,-10.5818877490195,0.12982541423247,0.300744467781378,0.108974035392503,0.4310213918345,0.138083096254309,-0.441268495504538,0.305899492250219,-14.9865658344051,-6.36553514627839,0.627001834983285,1.875,1.56,0.69,0.45,0.47,-10.1858,-10.366,-10.4449,-9.83475,-10.94725,-10.90005,-18.8421,96.19251,70.305,0.6881,-8.5,-10.52,-10.435,-9.17,-3.59,0.6,-2.495,6.05,0.11,224.4,269.65,294.15,297.45,-0.01,0.02,0.1,0.08,0.1,-0.16,-0.06,0.09,0.11,-0.17,0.0695,0.18,0.487,1.11,1.256,1.696,2.1065,2.938,3.7415,-0.2715,0.003,0.078,0.498,0.952,1.265,2.2355,2.628,3.8135,-0.3695,-0.063,0.063,0.384,0.8535,0.8015,1.486,2.289,3.178,-0.562,-0.6235,-0.228,0.1225,0.747,0.851,2.086,2.7315,3.773,-0.11,-0.097,0.319,-0.21,1.0135,1.238,2.0865,2.868,3.7895,-3.313,-1.798,-1.57,-48.135,2.00721630672126,1.89326507287995,1.90617394465996,1.85015115939168,1.93533222476649,1.79821741221625,1.86347652790174,419.749799423879,425.556903530479,424.241218196134,423.365353262181,422.899269530061,426.331875495042,424.405555934784,427.012321751248,423.973228799096,427.76693084646,426.088567611536,430.554840009929,427.245252325399,2030.37746283162,2020.10774977718,2028.85116259524,2026.03306154861
2,22.25,2.73082182060414,-10.548693901794,0.129902216073181,0.243266914768298,-0.0117330061698653,0.369591478234083,-0.246577546319261,-1.06828291306925,0.310855460200936,-13.9546574532836,-6.04069511668659,0.598533354997338,1.92,1.59,0.61,0.415,0.48,-10.2289,-10.563,-10.50255,-10.07765,-11.07025,-11.1344,-18.90965,96.21198,71.87,0.6618,-8.6,-10.32,-10.32,-8.84,-3.825,0.6,-2.5,6.05,0.095,224.45,268.95,294.6,298.05,-0.01,0.02,0.1,0.08,0.095,-0.16,-0.07,0.09,0.11,-0.17,0.0705,0.18,0.487,1.102,1.255,1.696,2.106,2.927,3.741,-0.2695,0.001,0.08,0.498,0.954,1.265,2.24,2.627,3.8125,-0.3725,-0.0645,0.063,0.383,0.8535,0.8015,1.486,2.289,3.177,-0.5585,-0.623,-0.228,0.123,0.746,0.851,2.0855,2.731,3.7725,-0.11,-0.093,0.3195,-0.2105,1.0135,1.2335,2.086,2.867,3.789,-3.2655,-1.916,-1.596,-47.805,1.91919692395616,1.89130009072519,1.91472065441258,1.87563055166029,1.88747913611946,1.78099351154836,1.865934888732,420.048627966502,426.027353179951,423.512524522985,423.254699318783,422.769998012273,426.466355027868,424.405906770765,426.86791256359,424.472010624759,428.029410381943,426.893266012166,430.753951758419,429.456228753516,2030.22119353778,2024.38028072408,2030.27143434541,2025.26484074914
2,22.75,2.71881689827642,-10.9811564385456,0.136290103209799,0.240258103726553,-0.00461142727911696,0.307046888837439,-0.243581095037878,-0.474964912172735,0.303932327850109,-14.3290506223051,-5.79500791041821,0.58848081966232,1.93,1.58,0.6,0.425,0.49,-10.6448,-10.753,-10.6962,-10.5327,-11.2983,-11.3221,-19.47665,96.17698,72.08,0.61225,-8.57,-10.75,-10.85,-9.355,-4.175,0.7,-2.245,6.05,0.07,226.4,268,293.6,298.65,-0.01,0.02,0.1,0.08,0.095,-0.16,-0.06,0.09,0.11,-0.17,0.071,0.18,0.4875,1.126,1.255,1.695,2.106,2.926,3.742,-0.2705,5e-04,0.08,0.4945,0.957,1.2665,2.239,2.627,3.8125,-0.3785,-0.066,0.063,0.384,0.853,0.8015,1.488,2.29,3.1795,-0.5565,-0.624,-0.2275,0.1225,0.745,0.851,2.085,2.731,3.772,-0.106,-0.0915,0.32,-0.208,1.014,1.238,2.0855,2.874,3.789,-3.307,-1.9255,-1.6025,-43.62,1.88334014033455,1.87980994717994,1.89568106047588,1.83293649582205,1.82506713715891,1.74738717168827,1.76375970182015,419.83426591753,425.745817889204,423.94392632773,423.473531559392,422.863031732847,426.11035360118,424.301884395486,427.02785731786,424.019679202116,427.938307819674,427.510152784493,430.780220218246,428.227989913504,2030.14441380411,2019.49944411343,2026.88240467184,2026.45449086645
2,23.25,2.74752583888695,-11.2263278330392,0.133951170955878,0.271122737812832,0.218285947474815,0.461999986008145,-0.180352527228084,-0.537458935696288,0.301364322775121,-13.1508091765938,-4.39257251263933,0.565753117944144,1.995,1.65,0.67,0.46,0.52,-10.88975,-10.981,-10.7075,-10.65655,-11.4801,-11.47785,-19.50085,96.18505,72.75,0.5733,-9.02,-11.06,-10.98,-9.66,-4.185,0.65,-1.945,6.05,0.015,226.8,266.1,293.25,297.85,-0.01,0.02,0.09,0.08,0.1,-0.16,-0.06,0.09,0.11,-0.17,0.072,0.1795,0.4875,1.121,1.2505,1.695,2.106,2.9255,3.7415,-0.2735,-5e-04,0.079,0.483,0.957,1.268,2.2335,2.626,3.8115,-0.379,-0.067,0.063,0.383,0.853,0.801,1.485,2.29,3.179,-0.555,-0.6345,-0.228,0.1225,0.744,0.851,2.078,2.73,3.771,-0.1025,-0.0915,0.323,-0.207,1.014,1.241,2.08,2.8745,3.79,-3.339,-1.963,-1.6275,-38.76,1.87704501043667,1.84639584525655,1.92748422322289,1.8150420698628,1.84668999138155,1.77054152032528,1.77618626169413,419.873511286951,425.92379639682,423.362798273695,423.473472183241,422.41050181234,426.328894579178,424.161823507179,426.807691730352,424.221067545368,428.526366195815,425.670267805047,430.576425457773,431.077244433241,2027.70428471578,2020.71604206994,2029.91434705591,2026.63421301079
