DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,NETRAD,PPFD_IN,PPFD_OUT,PPFD_BC_IN,TA,RH,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,PA
2,19.75,-1.7921,-8.836875,-6.3065,-103.1399,0.02255,-1.96175,370.651175,339.3596,-80.4625,0,0,0,-14.26775,58.46425,0,-8.602,-3.61765,-3.08825,-4.1973,-2.8304,-0.670525,-3.4261,-4.18915,-5.399425,-5.763125,-5.487175,-4.828975,-6.827425,-7.70375,97.062325
2,20.25,-2.3988,-1.855975,-8.76225,-93.09395,0.03785,-2.325,366.862,339.089,-78.7875,0,0,0,-14.58075,58.6125,0,-8.4685,-3.95575,-3.26115,-4.31205,-2.8584,-0.742075,-3.27905,-4.150525,-5.081225,-5.526625,-5.4373,-4.98415,-7.02535,-7.67975,97.051675
2,20.75,-1.8411,-13.3636,-2.933025,-164.26925,0.0356,-0.77575,366.98075,339.2484,-80.6325,0,0,0,-15.07075,60.9955,0,-8.285,-3.59495,-2.93305,-4.3152,-3.0022,-0.70925,-3.3663,-4.1912,-5.0989,-5.62615,-5.530175,-4.896625,-7.20825,-7.65475,97.024125
2,21.25,-1.8534,-13.39915,-13.224,-127.913,0.02725,-0.95075,370.9126,339.0356,-80.3975,0,0,0,-15.368,59.1515,0,-8.5065,-3.85865,-3.0033,-4.3086,-3.0274,-0.733675,-3.368325,-4.18895,-5.178125,-5.76035,-5.1108,-4.9402,-7.4015,-7.67525,97.0021
2,21.75,-1.81615,-2.4723,-5.46325,-113.41,0.03765,-6.597925,371.728075,338.999,-80.7425,0,0,0,-15.97975,60.46575,0,-8.63375,-3.6335,-3.266375,-4.306375,-2.9156,-0.737775,-3.281275,-4.05645,-4.7985,-5.47185,-5.043125,-4.851125,-7.6235,-7.745,96.983175
2,22.25,-1.378625,-2.221,-3.708,-118.02475,0.022125,-1.8717,371.887275,339.4978,-80.7975,0,0,0,-16.21175,59.96725,0,-8.6625,-3.677125,-3.2055,-4.320875,-2.9624,-0.7224,-3.268925,-4.1642,-5.024625,-5.451775,-5.047575,-5.04745,-7.82225,-8.041,96.94105
2,22.75,-1.74625,-3.4073,-3.40975,-100.429,0.03,-1.617525,371.87405,339.9402,-79.7875,0,0,0,-16.3285,57.67075,0,-8.6975,-3.378,-2.95025,-4.298125,-2.84655,-0.728125,-3.366075,-4.13955,-5.001625,-5.763,-5.0767,-4.9236,-8.16425,-8.41175,96.9186
2,23.25,-1.693,-4.168925,-5.10125,-97.4133,0.0153,-5.674225,371.835325,339.165825,-78.585,0,0,0,-16.34375,58.0805,0,-8.51125,-3.7785,-3.230375,-4.308,-2.7981,-0.751825,-3.38705,-4.13835,-4.849025,-5.51485,-5.1909,-4.813925,-8.36875,-8.6795,96.866825
2,23.75,-1.836525,-3.535,-29.40375,-101.79825,0.032125,-2.83875,371.927975,340.051325,-78.105,0,0,0,-16.4455,58.515,0,-8.61125,-3.6145,-3.087125,-4.30775,-2.968125,-0.7363,-3.4059,-4.12685,-4.883725,-5.584225,-5.212475,-4.854225,-8.6395,-8.9485,96.820025
3,0.25,-0.945,-1.08725,-8.19625,-129.0611,0.016825,-0.3995,365.246,390.5104,-82.1325,0,0,0,-12.325,60.3235,0,-7.8075,-2.3384,-1.8362,-3.5364,-2.1843,-0.971125,-2.3709,-2.3006,-4.602,-4.614475,-4.8764,-5.9103,-5.222925,-3.270975,96.94645
3,0.75,-0.92945,-0.9375,-9.48475,-134.08955,0.0159,-0.45,374.2306,390.3818,-79.82,0,0,0,-12.67975,59.4195,0,-8.16625,-2.484175,-1.859,-3.5828,-2.18165,-1.070125,-2.36085,-2.36665,-4.703725,-4.478525,-4.900475,-5.9139,-5.4114,-3.688275,96.98865
3,1.25,-0.869,-9.18475,-16.886,-98.527675,0.0106,-5.6248,368.1636,390.6228,-81.255,0,0,0,-12.61725,57.78275,0,-8.0435,-2.3361,-1.8504,-3.55415,-2.0858,-1.065625,-2.395,-2.3385,-4.760325,-4.840825,-4.89775,-6.038925,-5.76145,-3.868525,97.03245
3,1.75,-0.98385,-4.204,-12.54545,-85.7684,0.010425,-7.7278,383.3676,390.443,-82.3625,0,0,0,-12.671,58.0725,0,-8.2565,-2.336725,-1.8526,-3.5932,-2.123025,-1.11575,-2.386825,-2.36685,-4.77135,-4.662425,-4.1531,-5.8336,-5.791675,-4.036525,97.054375
3,2.25,-0.75905,-4.16225,-5.36675,-87.3098,0.02065,-2.3948,377.2768,390.4052,-80.0875,0,0,0,-12.78325,57.7695,0,-7.98175,-2.4986,-1.8554,-3.6408,-2.2768,-1.11925,-2.3665,-2.3532,-4.7765,-4.527,-4.401575,-5.92955,-5.7174,-4.066275,97.061125
3,2.75,-0.71355,-1.827275,-3.10525,-78.9052,0.01665,-4.2796,381.341,390.3886,-79.3175,0,0,0,-12.95725,57.28925,0,-8.24425,-2.54375,-1.9918,-3.7184,-2.0128,-1.1692,-2.43125,-2.36675,-4.845525,-4.7016,-4.5082,-5.89015,-5.78915,-4.0761,97.070275
3,3.25,-0.5698,-29.954,-13.72645,-84.1372,0.020075,-4.634,383.27225,390.0668,-76.91,0,0,0,-12.97,58.6215,0,-8.15375,-2.4809,-1.8956,-3.806,-2.036875,-1.2662,-2.39885,-2.38625,-4.902,-4.4858,-4.283575,-5.813,-5.929025,-4.0406,97.061275
3,3.75,-1.3548,-6.540625,-13.66775,-58.83,0.013125,-6.5965,367.1264,389.776,-78.0325,0,0,0,-13.07325,59.924,0,-7.86425,-2.407225,-1.909925,-3.8144,-2.42435,-1.37575,-2.40155,-2.403425,-4.918,-4.6948,-4.713,-5.914,-6.04345,-4.141375,97.060475
3,4.25,-0.576675,-32.817,-23.465025,-53.6335,0.0223,-3.0074,383.4134,389.7316,-78.44,0,0,0,-13.26,61.063,0,-7.79875,-2.5341,-2.031675,-3.8176,-2.3528,-1.33075,-2.429175,-2.35085,-4.89095,-4.8126,-4.434,-5.779075,-6.226375,-4.4192,97.073075
3,4.75,-1.61725,-18.4009,-57.45,-75.58705,0.031,-11.8472,344.1656,390.072,-80.075,0,0,0,-13.38075,60.88375,0,-7.71925,-2.43685,-1.989875,-3.7392,-2.4702,-1.40105,-2.4163,-2.386225,-4.9185,-4.601,-4.52,-5.5972,-6.3634,-4.635675,97.1367
3,5.25,-0.738375,-4.049,-21.4234,-64.433,0.02525,-2.449575,347.3854,389.8824,-75.5425,0,0,0,-13.463,60.58875,0,-8.039375,-2.501325,-2.088525,-3.7962,-2.29525,-1.39435,-2.436325,-2.400125,-4.9295,-4.851625,-4.1446,-5.57295,-6.4263,-4.803325,97.17615
3,5.75,-0.5969,-5.52875,-61.867,-87.1106,0.02025,-11.9702,382.8068,390.5744,-75.155,0,0,0,-13.832,60.95325,0,-7.98475,-2.563375,-2.0734,-3.7608,-2.53685,-1.34555,-2.455375,-2.4002,-5.016,-4.76,-3.7458,-5.4864,-6.575,-4.7564,97.22125
3,6.25,-1.5129,-27.604,-30.5276,-96.3958,0.024425,-6.5792,314.436675,390.402,-74.81,0,0,0,-14.10625,60.43125,0,-7.65775,-2.4826,-1.998925,-3.7838,-2.3661,-1.38405,-2.4366,-2.4482,-4.95775,-4.823,-4.8172,-5.588775,-6.681325,-4.8935,97.25605
3,6.75,-1.0227,-20.3846,-28.8215,-85.2856,0.0199,-2.4692,325.6345,389.838,-69.78275,0,0,0,-14.3955,61.3785,0,-7.84325,-2.39275,-2.087775,-3.8896,-2.44775,-1.11895,-2.48635,-2.4022,-4.89655,-5.0025,-3.71155,-5.3132,-6.86435,-5.03795,97.3033
3,7.25,-0.553175,-23.901,-27.06525,-89.498575,0.019775,-5.404,343.5976,390.0278,-47.73905,4.866025,0,0,-14.39025,60.72,0,-7.073225,-2.72505,-2.133025,-3.638125,-2.355925,-0.8782,-2.45365,-2.438,-4.836,-4.8149,-4.45755,-5.82265,-6.8968,-5.204625,97.325675
3,7.75,-1.9252,-22.4522,-15.987775,-118.9464,0.016125,-2.423,349.44135,390.3568,-12.36905,20.37115,2.25225,0,-13.46975,58.04925,0,-6.7239,-2.8974,-2.339675,-2.90955,-2.317,-1.17275,-2.434825,-2.47145,-5.34525,-4.906,-4.96295,-5.647875,-6.6969,-5.269175,97.322775
3,8.25,-4.3134,-63.9133,-5.6405,-93.56965,0.0296,-3.0772,349.42545,390.6274,-3.194175,42.41475,3.800025,0,-12.02875,51.1405,0.001,-5.669075,-2.9996,-2.37175,-2.86795,-2.3596,-1.1866,-2.4095,-2.4954,-5.1782,-5.031275,-5.46,-5.442675,-6.474,-5.307225,97.3431
3,8.75,-5.747425,-35.586,-18.88,-124.4818,0.066825,-7.9156,348.391075,390.2956,-5.626975,59.341925,4.311025,0,-11.4035,47.57475,0.1245,-5.975225,-3.1983,-2.209975,-2.850725,-2.0494,-1.164,-2.4657,-2.438525,-5.41375,-4.939675,-5.407375,-4.876675,-6.1215,-5.358325,97.328425
3,9.25,-4.501625,-10.88695,-20.5948,-124.173,0.126425,-8.901675,350.507725,390.3718,-16.2796,76.435,5.87075,0,-10.28225,42.1095,0.2885,-4.202525,-3.265875,-2.238525,-2.979625,-2.3746,-1.23565,-2.464075,-2.4482,-5.3985,-5.047375,-5.086825,-4.676175,-6.0074,-5.160675,97.3135
3,9.75,-5.38135,-22.5134,4.2805,-96.6628,0.147025,-8.45915,350.560325,389.691525,-24.21325,103.35,6.73365,0,-9.3755,37.6025,0.3725,-4.7709,-3.2684,-2.2344,-2.087525,-2.227125,-1.1755,-2.4558,-2.4593,-4.91605,-5.1156,-4.773,-4.91925,-5.9155,-5.107325,97.31505
3,10.25,-5.1455,-9.08165,-5.08025,-103.2654,0.1974,-6.1906,344.479,388.9088,-7.221625,119.928075,6.9139,0,-8.99425,37.38375,0.4275,-4.471725,-3.180675,-2.208175,-1.8606,-2.166375,-1.3507,-2.456275,-2.471925,-4.61235,-4.90085,-4.67125,-4.6494,-5.7384,-4.9551,97.3012
3,10.75,-6.1179,-6.769,9.426125,-28.757,0.2252,-7.7774,350.398,388.6634,-2.65372499999999,164.9675,7.63,0,-8.434,34.82225,0.42905,-4.097875,-3.4373,-2.2086,-2.2221,-2.145,-1.246425,-2.40805,-2.485625,-4.64975,-5.1507,-5.022075,-4.93165,-5.546375,-4.719875,97.3408
3,11.25,-5.13895,-7.2492,-5.34265,-49.659025,0.1774,-6.115875,348.702175,388.58525,-7.502425,168.976225,8.8905,0,-8.013,34.963,0.50345,-4.61275,-3.429075,-2.384175,-2.1976,-2.2116,-1.35425,-2.423275,-2.410075,-4.88825,-5.3958,-4.82925,-4.777425,-5.288325,-4.6065,97.403
3,11.75,-5.854075,-8.44025,-6.525225,-9.80205000000001,0.1705,-5.273175,341.87035,388.43425,8.83172500000001,180.479175,10.50125,0,-7.8585,34.46825,0.5077,-4.39495,-3.368775,-2.077025,-2.5604,-2.3008,-1.280825,-2.4354,-2.409,-4.9241,-5.00685,-4.752025,-4.7699,-5.1332,-4.485,97.4096
3,12.25,-4.9882,-10.114,-13.3732,-50.586,0.18205,-5.4622,348.435825,388.26925,28.68075,205.1196,11.05725,0,-7.1185,34.49875,0.461225,-4.484925,-3.134225,-2.27225,-2.1424,-2.299,-1.283525,-2.382225,-2.422975,-5.062825,-5.066325,-4.437075,-4.8955,-4.99565,-4.19475,97.4188
3,12.75,-4.9342,-5.1285,0.305250000000003,-42.45055,0.153325,-1.780125,354.25205,388.32775,29.176,210.6125,10.6665,0,-6.789775,32.6075,0.549775,-4.25315,-3.4102,-2.27335,-2.39265,-2.23565,-1.206925,-2.4228,-2.438175,-5.1085,-5.1755,-4.759275,-5.001325,-4.629625,-3.945575,97.404025
3,13.25,-5.94415,-6.030225,10.3027,-39.992,0.138375,-2.3991,370.044575,388.1055,41.84025,215.2475,12.50275,0,-6.9813,33.069,0.65195,-4.496875,-3.3672,-2.17275,-2.41535,-2.2487,-1.342975,-2.3571,-2.358775,-5.003,-5.4532,-4.973725,-5.2244,-4.32835,-3.73965,97.421725
3,13.75,-5.798,-5.619,5.85425,-31.776825,0.14,-4.448625,365.519075,388.039,36.10225,198.0275,11.1215,0,-7.088175,33.638,0.612375,-4.751775,-3.3044,-2.04585,-2.370825,-2.25955,-1.3023,-2.393825,-2.36035,-5.062625,-5.2897,-4.80035,-5.117275,-4.335875,-4.059775,97.302475
3,14.25,-5.307225,-11.28,-0.9385,-7.6561,0.1328,-6.2211,379.684625,387.033,10.36325,158.4825,7.37425,0,-7.0371,32.6695,0.5992,-4.35035,-3.2084,-2.0076,-1.931975,-2.242,-1.185925,-2.380625,-2.363075,-4.97135,-5.22005,-4.6326,-5.25,-4.398575,-3.736975,97.27365
3,14.75,-5.260925,-17.277475,5.1885,-10.905075,0.1536,-1.613525,378.814225,387.9375,9.3305,132.15715,7.910375,0,-7.14925,31.7215,0.627,-4.479375,-3.23095,-2.19525,-1.6826,-2.071175,-1.36505,-2.39645,-2.459325,-5.10205,-4.9994,-4.895375,-5.2463,-4.269325,-3.46965,97.261975
3,15.25,-4.460475,-12.612625,6.4809,-3.46525,0.133575,-2.63045,379.905625,387.57425,2.32215,102.359175,6.393925,0,-7.9675,32.2005,0.4765,-4.23995,-3.09045,-2.49015,-1.727625,-2.0485,-1.34705,-2.377675,-2.4362,-5.2058,-5.19355,-4.745,-5.218825,-4.134975,-3.215975,97.2267
3,15.75,-4.4725,-27.431175,4.44215,-13.70385,0.144175,-2.9668,379.9109,383.3155,-0.0986999999999987,86.343825,6.138775,0,-8.05125,32.19075,0.4605,-4.3726,-3.134525,-2.157275,-1.848775,-2.135425,-1.2919,-2.385425,-2.4194,-5.03755,-5.139675,-4.298625,-5.3031,-4.012925,-3.053675,97.19235
3,16.25,-4.173175,-10.889475,5.2486,-6.692225,0.130675,-6.3779,380.120625,386.328,2.11425,76.5025,4.5941,0,-9.063,31.58825,0.453,-4.4838,-3.074625,-2.2571,-1.890075,-2.1104,-1.168975,-2.3526,-2.3355,-5.1495,-5.195275,-4.27405,-5.13655,-3.960225,-2.9214,97.146725
3,16.75,-3.1043,-19.6992,4.9323,-40.245575,0.1388,-2.03675,380.255425,387.518,-6.716275,58.29975,4.35855,0,-9.24925,32.5435,0.2935,-5.5476,-2.8134,-2.04095,-1.8748,-2.10375,-1.28905,-2.3468,-2.4316,-5.1358,-4.9761,-4.24175,-4.7382,-3.842425,-2.892375,97.126775
3,17.25,-3.2184,-3.481,-2.5226,-84.887,0.0202,-4.045425,380.0515,388.0855,-21.21475,43.845225,4.150325,0,-9.2785,35.40825,0.303,-5.694,-2.85595,-2.173375,-1.806825,-2.0442,-1.3201,-2.3213,-2.336175,-5.2125,-4.8659,-3.883075,-4.085,-3.869525,-2.892375,97.1286
3,17.75,-2.1572,-15.08175,-2.070225,-51.91925,0.104,-5.978375,375.83525,388.344225,-41.64125,25.28075,3.07325,0,-9.55375,37.2675,0.1655,-6.2028,-2.8724,-2.053925,-2.0526,-1.96065,-1.16395,-2.34705,-2.32755,-5.467625,-4.9744,-4.92015,-5.324175,-4.1422,-2.8476,97.1534
3,18.25,-1.2672,-7.55875,2.82895,-70.59705,0.1064,-3.93875,372.9664,388.651375,-71.3875,2.26575000000001,0,0,-10.2295,40.654,0.0455,-5.9828,-3.411025,-2.2667,-2.4835,-2.1585,-1.2201,-2.32455,-2.2922,-5.1605,-4.9682,-4.859775,-5.80425,-4.43705,-2.718525,97.1682
3,18.75,-1.6064,-7.3828,-1.4844,-113.87,0.0534,-3.389,376.5172,388.853875,-82.1325,0,0,0,-10.2845,47.64175,0.0155,-6.0136,-3.118775,-2.332675,-3.04875,-2.10335,-1.2008,-2.32185,-2.3697,-4.3216,-4.8636,-4.8695,-6.025775,-4.384075,-2.60825,97.1671
3,19.25,-1.146725,-2.355175,-27.5369,-112.206625,0.008,-5.1485,381.064825,388.998,-85.5075,0,0,0,-10.47375,49.322,0.0277,-7.286,-2.764825,-2.29865,-3.2482,-2.3453,-1.1148,-2.3182,-2.3422,-5.4464,-4.7955,-5.6332,-5.4811,-4.28715,-2.604975,97.146825
3,19.75,-1.2602,-2.0816,-0.604575,-112.3038,0.016,-0.8694,381.67615,389.274375,-86.0075,0,0,0,-10.86075,50.22,0,-7.0106,-2.6428,-2.395,-3.3623,-2.0969,-1.0387,-2.3428,-2.2934,-5.76625,-4.9671,-5.68,-4.89405,-4.21865,-2.6042,97.117675
3,20.25,-1.46925,-2.17685,-1.3304,-95.6444,0.0268,-1.7512,375.7552,389.49015,-84.555,0,0,0,-11.2315,52.43475,0,-7.552,-2.419025,-2.236575,-3.4986,-2.2064,-1.13975,-2.305725,-2.27525,-5.9395,-4.7435,-5.986175,-5.07395,-4.3872,-3.123275,97.08115
3,20.75,-1.275525,-1.122,-6.645575,-104.397725,0.0114,-13.369,382.438225,389.48195,-83.7,0,0,0,-11.43425,54.37975,0,-7.758,-2.369275,-1.910625,-3.4955,-2.033,-1.0668,-2.3114,-2.25875,-4.5863,-4.685,-5.864,-5.6419,-4.1921,-3.143625,97.009825
3,21.25,-0.763,-0.74775,-6.85315,-119.024325,0.015,-1.096,382.5684,389.335025,-84.0325,0,0,0,-11.52425,55.085,0,-7.826,-2.2874,-1.8544,-3.5104,-2.054475,-1.00845,-2.2561,-2.29685,-4.6403,-4.8306,-6.014375,-5.969825,-4.42155,-3.161175,96.940175
3,21.75,-1.0202,-3.449,-20.650625,-103.306075,0.0174,-0.8006,382.6399,389.406625,-83.2775,0,0,0,-11.43825,55.9545,0,-7.5114,-2.3074,-1.7878,-3.5033,-2.2497,-0.98025,-2.2964,-2.23705,-4.5458,-4.6232,-5.14,-5.862,-4.203225,-3.176025,96.87475
3,22.25,-1.4793,-5.9865,-5.2152,-74.254,0.029,-10.6244,374.3806,389.281475,-84.265,0,0,0,-11.55075,57.19375,0,-7.5955,-2.303325,-1.8714,-3.5326,-2.2695,-0.99875,-2.271,-2.3215,-4.700025,-4.6419,-5.1435,-6.0404,-4.43485,-3.176475,96.8366
3,22.75,-0.81275,-1.141,-8.6394,-117.1868,0.0216,-4.822625,362.79965,389.76415,-82.7425,0,0,0,-11.93425,54.8425,0,-7.61625,-2.34335,-1.831,-3.5455,-2.0853,-1.055375,-2.3054,-2.2894,-4.7429,-4.62555,-5.3404,-5.8663,-4.7554,-3.21045,96.878875
3,23.25,-1.073025,-3.70575,-15.2497,-125.7436,0.014,-2.432425,359.442775,390.0719,-83.4,0,0,0,-11.941,54.018,0,-7.74375,-2.314225,-1.8194,-3.54375,-1.981,-0.99375,-2.313775,-2.315875,-4.7262,-4.6799,-5.2322,-5.9743,-4.9339,-3.101875,96.8958
3,23.75,-0.8514,-4.598125,-8.86075,-121.334125,0.0108,-0.5576,264.649875,390.241175,-83.5775,0,0,0,-12.40325,54.796,0,-7.632,-2.32715,-1.9162,-3.5444,-2.014625,-1.096125,-2.32,-2.329275,-4.6746,-4.6701,-4.6649,-5.9596,-5.048075,-3.247575,96.915175
4,0.25,0.119,-5.625575,-3.7206,-89.135625,0.02215,-7.358,321.3853,323.686,-83.05,0,0,0,-4.433075,39.528,0,-4.702625,-1.375425,-0.955275,-1.29035,-1.447125,-1.113,-1.4021,-1.282,-3.45155,-2.09115,-2.15825,-2.623575,-3.5104,-5.351825,97.4395
4,0.75,-3.223275,-22.6006,-5.2663,-83.656925,0.02905,-2.513,311.5807,324.0773,-81.32,0,0,0,-4.6351,41.16475,0,-4.582325,-1.344375,-0.8832,-1.11065,-1.42735,-1.169575,-1.3658,-1.2942,-4.484825,-2.5696,-1.962475,-2.339725,-3.673225,-5.466775,97.355125
4,1.25,-0.25775,0.00765000000000001,-2.559825,-83.1768,0.0343,-1.25295,321.303925,324.4705,-80.7975,0,0,0,-4.660475,42.1735,0,-4.3876,-1.32955,-0.94475,-1.217125,-1.4572,-1.17,-1.392175,-1.2678,-3.57285,-2.3385,-2.125625,-2.347,-3.881975,-5.548225,97.467375
4,1.75,-0.419975,-11.2486,-2.6595,-90.5742,0.0154,-0.61925,323.670225,323.6546,-78.7075,0,0,0,-4.801225,41.07025,0,-4.529,-1.34095,-0.9528,-1.2108,-1.48575,-1.16615,-1.400575,-1.287525,-4.7506,-2.2795,-2.6078,-2.62385,-4.07805,-5.549225,97.48525
4,2.25,-0.104075,0.026775,-8.778625,-88.81065,0.03415,-0.769775,326.15035,323.39145,-80.4275,0,0,0,-5.051125,42.51475,0,-4.5124,-1.613,-0.8566,-1.3104,-1.4406,-1.12,-1.383275,-1.296875,-4.7195,-2.41875,-2.4965,-2.7395,-4.108375,-5.598225,97.49925
4,2.75,-1.2445,-3.491,-2.930725,-84.75675,0.03315,-4.145875,326.0602,323.7428,-78.98,0,0,0,-5.1559,43.3535,0,-4.758825,-1.3794,-0.9258,-1.2276,-1.4516,-1.1765,-1.3924,-1.2681,-4.5148,-2.60085,-1.909,-2.79865,-4.2336,-5.719425,97.52075
4,3.25,-1.4863,-4.79,-20.685,-104.1674,0.02745,-3.5775,325.9098,323.87905,-81.7775,0,0,0,-5.1318,44.31875,0,-4.3708,-1.496425,-0.8187,-1.238775,-1.4726,-1.101,-1.396175,-1.2751,-4.4256,-2.49555,-2.12325,-2.73735,-4.2376,-5.7572,97.54675
4,3.75,-0.2645,-2.076,-24.1615,-110.3048,0.038,-13.304825,322.2291,324.21825,-81.085,0,0,0,-5.2573,47.0175,0,-4.763,-1.4608,-0.819725,-1.22905,-1.46075,-1.07485,-1.387,-1.28975,-4.6955,-2.520775,-1.911,-2.9936,-4.267525,-5.941125,97.588
4,4.25,-0.206925,0.180675,-31.011125,-83.1194,0.016225,-2.8574,323.282425,324.7241,-80.5,0,0,0,-5.271075,46.119,0,-4.6883,-1.5358,-0.6396,-1.01715,-1.4522,-1.0882,-1.3837,-1.2993,-4.76665,-2.4981,-1.9584,-2.922225,-4.4463,-5.9717,97.63825
4,4.75,-0.442125,-4.506725,-8.76435,-114.390375,0.01365,-0.9133,323.4172,325.38715,-82.72,0,0,0,-5.4172,46.7345,0,-4.330625,-1.4892,-0.7364,-1.037,-1.3075,-1.09045,-1.381,-1.307075,-4.46325,-2.5217,-2.122,-3.1095,-4.52155,-5.980275,97.681375
4,5.25,-1.458875,-2.49025,-6.095125,-97.6227,0.02075,-10.2913,324.0455,324.8607,-82.4875,0,0,0,-5.258075,45.7025,0,-4.3997,-1.5538,-0.896175,-0.99375,-1.36075,-1.0236,-1.389925,-1.2785,-5.197325,-2.340475,-1.904625,-3.108,-4.659525,-6.0789,97.72175
4,5.75,-1.72325,-1.527275,-1.07285,-79.009875,0.02105,-2.8,322.648325,324.7875,-81.155,0,0,0,-5.346875,47.4545,0,-4.307775,-1.607025,-0.9017,-0.9953,-1.2289,-0.853775,-1.4186,-1.2757,-4.110625,-2.443225,-1.801,-3.092675,-4.723175,-6.14435,97.7585
4,6.25,-1.8982,-5.5978,-6.9668,-73.18275,0.03305,-1.92465,322.0729,323.032,-65.0655,0,0,0,-5.567225,50.5145,0,-4.2243,-1.4659,-0.618775,-0.917625,-1.496,-1.1197,-1.403075,-1.27965,-4.011,-2.47455,-2.366625,-2.971,-4.76195,-6.016925,97.80025
4,6.75,-3.2881,-3.1275,-1.922,-45.03805,0.040375,-5.7304,322.883625,322.02045,-35.41525,7.265175,0.75225,0,-5.2645,49.8115,0,-3.854875,-1.6006,-0.9416,-1.154625,-1.3911,-1.14795,-1.39,-1.287,-3.9405,-2.475625,-2.16705,-2.234625,-4.705975,-5.701925,97.8495
4,7.25,-6.2438,-5.99955,-0.294324999999999,-49.8575,0.03755,-4.71295,322.3912,321.84155,-16.271,17.58625,1.45575,0,-4.74455,45.82375,0.010925,-4.346,-1.5612,-1.030975,-1.276125,-1.1471,-1.19075,-1.4084,-1.2653,-3.219,-2.47,-2.4099,-1.1258,-4.786825,-5.62855,97.8735
4,7.75,-9.23385,-9.2831,-0.338,-45.276425,0.0984,-4.600525,321.334875,321.3851,-9.78025,33.29265,2.475,0,-4.101725,41.87075,0.09145,-3.43205,-1.697,-0.9385,-1.2665,-1.239,-1.168,-1.42405,-1.243225,-3.408825,-2.517975,-2.805675,-0.92475,-4.6786,-5.483925,97.87475
4,8.25,-10.02685,-10.03125,4.686825,-35.35135,0.091,-1.0847,321.414875,320.01015,-5.784275,65.083075,3.692,0,-3.377975,38.90125,0.3276,-3.045625,-1.4116,-0.940975,-1.30575,-0.982,-1.1051,-1.4257,-1.29175,-3.8268,-2.50995,-2.867575,-1.416575,-4.639925,-5.120375,97.878
4,8.75,-14.5918,-14.8144,11.3692,-30.581875,0.1728,-0.942925,321.6605,319.77495,-3.144,80.4625,5.040575,0,-3.245425,34.917,0.404675,-2.8308,-1.7874,-0.846425,-1.350125,-0.889,-1.2655,-1.42625,-1.296125,-4.184225,-2.351225,-2.23275,-1.42105,-4.44915,-4.8805,97.87275
4,9.25,-14.1709,-16.12165,1.25885,-26.356575,0.2085,-1.110875,319.0161,318.5522,20.56575,117.6625,6.4815,0,-2.6761,32.84475,0.443075,-2.821925,-1.8625,-1.05765,-1.304,-0.892,-1.1505,-1.41175,-1.27575,-4.2309,-2.5594,-2.17725,-1.047,-3.8207,-4.675825,97.84175
4,9.75,-16.79195,-16.7665,12.035,-17.31125,0.2497,-0.512275,318.8774,318.6864,24.44225,125.8325,8.1585,0,-2.49155,29.502,0.542375,-3.081375,-1.86395,-1.201825,-1.3165,-0.797425,-1.391,-1.4392,-1.2941,-3.772375,-2.3801,-2.214,-0.967275,-2.719375,-4.550825,97.83075
4,10.25,-15.745175,-15.58435,6.6714,-12.338,0.227075,-0.685,318.9222,318.80245,17.54475,165.01385,7.8315,0,-2.403825,27.79275,0.53285,-4.6885,-1.807525,-0.997775,-1.255125,-0.5521,-1.58725,-1.4179,-1.3022,-3.4089,-2.3068,-2.444,-0.8514,-2.596175,-4.3161,97.8132
4,10.75,-17.1809,-19.688,7.9055,-14.6484,0.268625,-2.7493,318.3392,318.13685,27.6345,145.5125,8.1935,0,-1.999225,26.67725,0.60395,-4.61405,-1.78625,-0.9989,-1.2893,-0.2645,-1.707625,-1.421225,-1.279,-2.38725,-2.56425,-2.438,-0.973575,-2.403025,-3.9162,97.7786
4,11.25,-19.373675,-21.35015,9.4027,-3.4804,0.2874,-2.46925,317.93575,317.76315,38.73725,166.4525,7.90425,0,-1.71725,26.17325,0.5735,-4.4662,-1.4377,-1.03085,-1.1758,-0.41915,-1.774875,-1.421875,-1.28185,-2.3544,-2.33735,-2.39275,-1.1415,-2.2443,-3.88335,97.7533
4,11.75,-19.767175,-19.413,8.0293,-9.20715,0.3129,-3.2968,317.6249,317.43575,23.27175,163.6675,8.054,0,-1.7802,24.0995,0.491075,-4.5964,-1.688425,-1.0136,-1.27745,-0.52565,-1.72685,-1.392,-1.31965,-3.62255,-2.378625,-2.118,-0.904625,-2.057075,-3.87725,97.7179
4,12.25,-21.902475,-22.2701,13.7397,-9.9033,0.3077,-1.6697,317.5385,317.4756,35.5465,196.2955,9.38425,0,-1.51945,23.567,0.632275,-4.1184,-1.545175,-1.0324,-1.1151,-0.3517,-1.719425,-1.3764,-1.3003,-3.138725,-2.352975,-1.980625,-0.91125,-2.0563,-3.878025,97.6792
4,12.75,-18.329,-22.1521,20.96055,-14.52895,0.3031,-0.7035,316.7894,318.4872,35.254,167.915,8.35025,0,-1.4432,22.89375,0.629225,-4.503225,-1.592875,-0.994975,-1.1237,-0.62335,-2.135325,-1.38495,-1.286375,-2.9956,-2.3025,-2.2064,-1.3537,-2.02675,-3.754025,97.6312
