DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,5.25,425.595,0.59528325,-3.728125,-1.61078,5.81601390225,10.123061535,303.8,312.1,-4.9195,100.04625,0,0,95.60793832,0,2.1085,1.311308942,-0.1146631,5.25425,4,6.2455,4.79975,6.5,4.88725,6.083,6.83775,3.434,4.049,4.749,5.177,5.577,5.964,6.251,6.843,7.635,3.29075,3.84975,4.57825,4.975,5.354,5.74,6.067,6.50225,7.38375,0.540175,0.718343445,2.936730502
1,5.75,426.017,0.4900635,-3.7900027775,-2.66277,5.7413174905,11.0431,303.4,312.2,-5.264,100.0635,0,0,94.913574565,0,2.35575,1.147217612,-0.11146819,5.27525,4,6.225,4.75425,6.5,4.9,6.075,6.825,3.46375,4.044,4.764,5.157,5.56725,5.949,6.266,6.84825,7.635,3.1575,3.8155,4.55825,4.975,5.334,5.74,6.06625,6.50225,7.38375,0.52688525,0.67078174225,2.94874
1,6.25,426.76,0.723325,-3.7338410415,-2.17605,5.63109615325,9.54836716175,303.6,312.2,-5.4875,100.06525,0,0,94.6157069575,0,2.456,1.206619746,-0.14000885,5.283,3.99175,6.2335,4.85,6.5,4.8335,6.075,6.7085,3.409,4.009,4.744,5.157,5.562,5.959,6.25625,6.83325,7.635,3.06375,3.84475,4.55325,4.98025,5.334,5.735,6.06125,6.50225,7.38375,0.526739304,0.66087043175,2.786545
1,6.75,425.652,0.511687,-4.071,-1.968815,5.724088804,8.46539,301.3,311.7,-5.669,100.0945,0.414,0.037,94.27773761,5e-04,2.316,1.135340585,-0.09419181,5.28725,3.97925,6.22075,4.79975,6.5,4.825,6.075,6.70425,3.37475,4.004,4.709,5.152,5.562,5.959,6.25625,6.843,7.635,2.985,3.85475,4.56825,4.96525,5.31825,5.735,6.061,6.518,7.38375,0.506703,0.69664223,2.7811955345
1,7.25,427.29875,0.4941265,-3.88053333375,-1.65804,5.7313458435,9.447195,303.9,311.6,-1.445,100.093,16.3925,2.4055,94.5938978125,9.4175,3.116,1.349818937,-0.07921798,5.267,3.97925,6.225,4.783,6.5,4.82075,6.067,6.67075,3.355,3.964,4.709,5.152,5.54625,5.944,6.25625,6.81225,7.635,2.916,3.84975,4.57325,4.96525,5.31325,5.735,6.061,6.518,7.38375,0.50899825,0.70673785075,2.83696
1,7.75,427.90825,0.511432,-4.094297222,1.50482,5.7367176675,9.544875,305.3,312.6,10.815,100.097,110.375,17.005,94.439306775,80.2875,12.405,1.341177632,-0.14305715,5.27525,3.96275,6.225,4.77925,6.5,4.81675,6.075,6.658,3.35,3.934,4.709,5.14125,5.52625,5.949,6.266,6.823,7.635,2.867,3.86,4.57325,4.96,5.31325,5.735,6.061,6.518,7.38375,0.53106088275,0.76056089125,2.91498
1,8.25,428.665857875,0.333796,-3.6677983335,9.4081625,5.79202760675,13.71405,304.5,313,56.59,100.11275,244.525,40.345,93.7247684275,148.9,22.625,1.28667759675,-0.15314768,5.233,3.91275,6.271,4.85,6.5,4.7625,6.075,6.658,3.35975,3.939,4.674,5.152,5.562,5.944,6.287,6.843,7.635,2.8575,3.855,4.583,4.96,5.329,5.735,6.046,6.533,7.38375,0.56226125,0.7644506285,3.012135
1,8.75,426.414,0.184685,-3.830099097,24.441275,5.792987582,17.3624,302.7,315.3,130.25,100.152,416.75,63.08,92.60095236,250.05,35.925,1.718566806,0.005241043,5.271,3.929,6.28725,4.867,6.5,4.73775,6.083,6.6875,3.37475,3.939,4.65825,5.147,5.54625,5.959,6.2765,6.833,7.635,2.89675,3.855,4.593,4.94,5.31325,5.735,6.061,6.53825,7.37875,0.597922,0.8968465955,3.16879
1,9.25,423.435,-0.0481439,-3.6832918055,48.31985,5.553362367,27.87435,300.8,316.6,190.7,100.222,542.575,76.52,92.8144700925,301.8,43.55,1.377529331,0.5080227,5.25425,3.979,6.3,4.8665,6.5,4.72075,6.09575,6.683,3.37975,3.944,4.65325,5.13625,5.557,5.949,6.2765,6.823,7.61925,2.9755,3.87,4.608,4.94,5.31825,5.735,6.061,6.5435,7.3785,0.59419,1.05428897175,3.21548
1,9.75,427.304,-0.0195183775,-2.8803662965,81.243425,5.912743862,30.79135,301.7,318,250.5,100.236,690.175,89.1,92.4416650875,358.775,52.075,1.651928543,0.6982155,5.267,3.996,6.3,4.82475,6.5,4.733,6.079,6.7335,3.38475,3.954,4.61825,5.13125,5.557,5.959,6.266,6.802,7.61925,3.07375,3.875,4.573,4.92,5.334,5.735,6.061,6.5435,7.3785,0.648432,1.2563990165,3.55552
1,10.25,427.629367175,-0.37585575,-2.98649479175,110.36858,5.975489856,37.118975,301.5,319.9,299.7,100.23075,791.675,103.425,91.7487784325,455.925,55.65,2.13745775375,1.5259325,5.2165,3.933,6.28725,4.858,6.5,4.7,6.083,6.7,3.3895,3.954,4.62825,5.13125,5.552,5.959,6.266,6.8125,7.635,3.113,3.825,4.543,4.92,5.334,5.735,6.061,6.5335,7.3785,0.643104,1.41811840775,3.62664
1,10.75,426.275,-0.53415975,-2.92325,122.47,5.96266123275,36.59325,301.4,323.1,332.55,100.22425,867,110.4,91.81150161,488.225,57.0775,2.61464290225,1.9995635,5.2085,3.9,6.225,4.87075,6.5,4.7085,6.083,6.7,3.4485,3.974,4.62325,5.13125,5.557,5.944,6.266,6.7915,7.635,3.3895,3.865,4.538,4.92,5.334,5.735,6.06625,6.5335,7.36275,0.652599,1.56427207225,3.68834
1,11.25,424.014,-0.503947,-3.00975,160.14525,5.817343488,38.204225,301.8,323.8,344.675,100.186,900.75,109.275,88.5671143225,512.4,60.7,2.841478962,2.11547775,5.217,3.917,6.217,4.8415,6.5,4.7,6.083,6.66275,3.5775,3.984,4.583,5.106,5.552,5.959,6.28175,6.80725,7.6245,3.508,3.9145,4.513,4.8545,5.339,5.735,6.0815,6.523,7.3835,0.660586,1.7068304785,3.79477
1,11.75,424.9155,-0.637376,-2.329318519,171.436,5.7849868045,39.24055,302,325.3,351.525,100.14925,909.25,110.975,87.2454463275,525.575,73.98,3.1258660525,2.45438325,5.2125,3.9,6.2,4.8665,6.5,4.7,6.067,6.6795,3.706,3.994,4.583,5.106,5.572,5.949,6.266,6.80725,7.635,3.637,3.974,4.523,4.8545,5.329,5.735,6.0815,6.533,7.3835,0.670018,1.8415920075,4.133445
1,12.25,423.5555,-0.7928005,-2.346392778,182.5656717,5.873619998,39.5116,305.825,327.375,341.4,100.121,913,109.2,87.50534912,523.3,72.7325,3.098557981,2.64170875,5.22525,3.917,6.2,4.81225,6.5,4.7,6.075,6.683,3.766,4.014,4.583,5.116,5.572,5.939,6.28175,6.7915,7.635,3.8155,4.054,4.523,4.8445,5.339,5.735,6.1025,6.523,7.3835,0.6740578025,2.01092165,3.87091
1,12.75,422.51525,-0.80808825,-1.7354238885,168.633,5.788428278,40.75145,302.7,329.075,316.3,100.065,852,102.8,87.32846656,480.5,61.625,3.302219426,2.804057,5.22525,3.9,6.2,4.88725,6.48725,4.7125,6.067,6.617,4.014,4.064,4.61825,5.13625,5.572,5.939,6.266,6.802,7.635,4.044,4.1735,4.563,4.91,5.334,5.735,6.09225,6.518,7.36275,0.674777,2.128550857,3.95413
1,13.25,420.91312625,-0.5970045,-2.350212963,165.706,5.890731906,41.07315,303.6,328.325,290.8,100.018137325,788.2,99.6,88.02223048,451.1,56.275,4.66277272175,3.07597375,5.20425,3.9,6.2,4.917,6.483,4.72075,6.0585,6.65,4.1135,4.094,4.643,5.14625,5.572,5.944,6.256,6.781,7.635,4.153,4.233,4.568,4.895,5.349,5.735,6.09725,6.513,7.36275,0.716946,2.141834169,4.30727261125
1,13.75,423.88536395,-0.47213625,-2.002478507,154.94289305,6.0388643885,35.2303937,302.975,328.8,242.6,100.00245,697.6,89.9,86.52316256,403.4,61.625,4.04423923425,3.10724775,5.217,3.917,6.2,4.95,6.5,4.725,6.067,6.767,4.1535,4.1335,4.65325,5.13125,5.557,5.939,6.266,6.781,7.635,4.1335,4.253,4.568,4.89,5.349,5.72,6.09725,6.513,7.36275,0.691157,2.222914067,4.092185
1,14.25,422.795,-0.5006325,-2.2676944445,127.982,6.1821327605,31.73514784,302.6,328.075,190.4,99.9602,586.6,80.7,85.35221663,341.5,48.125,4.81276670825,3.23448425,5.217,3.95,6.2,4.9295,6.5,4.725,6.067,6.8,4.1235,4.163,4.669,5.13125,5.557,5.92325,6.266,6.7915,7.635,4.1535,4.263,4.583,4.89,5.349,5.71425,6.09225,6.518,7.36275,0.70641265225,2.366475699,4.042535
1,14.75,421.108,-0.26976125,-1.771994028,89.8388,6.2767550865,28.40665,303.175,327.475,135.9,99.968825,450.8,63.21,86.6121387,271.7,38.25,4.55292600475,3.08284575,5.23775,4,6.217,4.892,6.5,4.725,6.083,6.81675,4.1335,4.223,4.6435,5.106,5.5415,5.939,6.266,6.79675,7.6245,4.173,4.293,4.553,4.8445,5.3385,5.714,6.1025,6.513,7.3735,0.699178,2.267896668,4.02926669925
1,15.25,419.896774275,-0.059921775,-1.9361907985,68.02585,6.229909004,23.90895,302.675,326.7,79.3,99.9638,315.7,49.74,86.96696352,196.9,29.555,5.0515030525,3.0656765,5.267,4,6.2,4.975,6.5,4.783,6.05825,6.767,4.11375,4.313,4.674,5.14125,5.53625,5.92325,6.266,6.781,7.635,4.173,4.383,4.588,4.89,5.354,5.714,6.09225,6.513,7.3785,0.690508156,2.198544831,4.00511857
1,15.75,419.19325,0.3102575,-2.0076808795,33.522,6.233591735,22.0363,302.075,323.225,32.405,99.9679,177.675,32.285,88.0810197075,106.775,16.865,4.91186761,2.872927,5.25025,4.017,6.175,5.05,6.5,4.79575,6.05,6.77475,4.13375,4.328,4.694,5.14625,5.531,5.92325,6.266,6.7705,7.635,4.10875,4.413,4.588,4.885,5.369,5.699,6.10725,6.513,7.3785,0.654993,1.96026029325,3.8491360175
1,16.25,419.83175,0.57818775,-2.074465348,17.718625,6.208422908,18.1033,300.95,320.55,6.63075,100.004,75.48,14.0325,88.0694603125,45.5525,8.42,3.770110408,2.525617,5.267,4.02475,6.18775,5.05,6.5,4.8,6.05425,6.77075,4.124,4.348,4.729,5.14625,5.531,5.92325,6.246,6.7915,7.61925,4.10875,4.428,4.608,4.885,5.369,5.694,6.10725,6.513,7.3735,0.648452,1.729925145,3.61548
1,16.75,420.212,0.65473625,-2.2085,5.09903,6.180163144,14.0825,300.675,318,-4.2755,100.022,20.6775,3.26525,87.8773593325,8.7075,2.516,3.780064344,1.927646,5.24175,4.06275,6.17075,5.083,6.5,4.8,6.071,6.79975,4.029,4.333,4.729,5.14625,5.531,5.918,6.256,6.7915,7.614,4.064,4.428,4.608,4.89,5.369,5.694,6.10725,6.513,7.3735,0.613535021,1.56069306375,3.63839
1,17.25,419.62425,1.0970075,-2.707211111,-2.33857,6.171306487,11.21175,302.45,316.425,-8.56,100.04425,1.459,0.2095,90.4050938375,0.106,1.65725,4.1797998815,1.861003,5.2585,4.08775,6.15825,5.067,6.5,4.8,6.083,6.85,3.91475,4.328,4.729,5.13125,5.501,5.918,6.2355,6.7915,7.614,3.86475,4.383,4.628,4.89,5.369,5.694,6.10725,6.513,7.3785,0.5584015,1.442673772,3.456215
1,17.75,421.60425,0.96484225,-2.608220122,-2.8291,6.00346374375,12.2529,302.175,315.55,-8.2025,99.9848,0,0,90.57043199,0,1.68825,3.118223919,1.63899,5.2585,4.096,6.171,4.983,6.5,4.8,6.05825,6.79975,3.81,4.308,4.749,5.1365,5.516,5.918,6.2355,6.7915,7.61925,3.72575,4.333,4.64825,4.91,5.374,5.694,6.10725,6.513,7.3735,0.579147815,1.3433130385,3.511299662
1,18.25,421.674,0.93895126725,-2.8803369445,-3.508625,6.119994006,10.906075,300.975,314.925,-8.09,100.0225,0,0,92.7711967,0,1.983,3.4097085175,1.342317,5.26275,4.0665,6.15,4.92475,6.5,4.8,6.05425,6.79975,3.726,4.278,4.749,5.1515,5.501,5.918,6.23025,6.781,7.614,3.63175,4.288,4.669,4.93,5.369,5.679,6.102,6.513,7.3885,0.589446,1.2906481595,3.4789101415
1,18.75,420.97575,0.8258525,-2.71385203125,-4.0855725,6.1498223735,11.0917,301.525,315.35,-7.951,100.05125,0,0,92.54019366,0,1.992,3.25115549175,1.033551,5.2375,4.0375,6.15,4.92475,6.5,4.79175,6.05,6.79975,3.726,4.263,4.754,5.1515,5.516,5.918,6.21525,6.78625,7.635,3.513,4.248,4.679,4.95,5.354,5.679,6.10725,6.513,7.38925,0.57779075,1.257705496,3.506365
1,19.25,420.39,0.707886,-3.1501022225,-2.922065,6.029663213,11.01385,302.4,316.2,-7.783,100.051,0,0,92.8471913175,0,2.255,3.152336393,0.8591148,5.24175,4.05025,6.15,4.94575,6.5,4.8,6.03725,6.79975,3.711,4.278,4.764,5.1365,5.531,5.918,6.23025,6.78625,7.61925,3.404,4.208,4.684,4.97,5.354,5.684,6.10725,6.513,7.38925,0.587207,1.1916297075,3.3773
1,19.75,422.50775,0.80247625,-2.9648782405,-3.7041,6.03462150525,9.2743675,302.85,316,-7.891,100.041,0,0,92.705024445,0,2.068,2.97314741825,0.9828076,5.229,4.0545,6.15,4.91275,6.5,4.79575,6.02475,6.85,3.671,4.303,4.769,5.1515,5.53625,5.918,6.23025,6.80725,7.614,3.37,4.153,4.684,4.99,5.354,5.679,6.10725,6.49725,7.38925,0.588391,1.2208587415,3.454635
1,20.25,421.84125,0.855404,-2.619357361,-2.633675,5.908286002,12.2889622225,301.95,315.075,-7.756,100.085,0,0,92.9205516375,0,2.029,2.35263256625,0.7683029,5.2375,4.02475,6.15,4.89575,6.5,4.8,6.0375,6.85,3.632,4.293,4.774,5.1515,5.53625,5.918,6.21,6.80725,7.61925,3.27075,4.109,4.679,5.005,5.354,5.679,6.10725,6.49725,7.38925,0.58353225,1.15906410825,3.531665828
1,20.75,420.197572725,0.772018372,-3.35017812525,-6.0313625,5.808339612,11.947025,303.55,314.5,-8.21,100.07,0,0,92.836091795,0,2.14475,2.164580647,0.751514,5.183,4.04175,6.15,4.9,6.49575,4.8,6.033,6.72475,3.592,4.243,4.754,5.1515,5.54125,5.898,6.21525,6.80725,7.614,3.256,4.054,4.66325,5.01025,5.339,5.694,6.10725,6.49725,7.389,0.600654,1.05947790225,3.60639
1,21.25,419.88214585,0.8721735,-3.01063194475,-3.421055,5.7467061175,12.031003155,302.525,313.7,-8.35,99.96415,0,0,92.8709674375,0,2.05,2.4071146895,0.6850294,5.25025,4,6.15,4.9,6.483,4.8,6.05,6.7,3.55275,4.223,4.744,5.14625,5.53625,5.88725,6.23025,6.80725,7.614,3.20175,4.009,4.65825,5.00025,5.339,5.694,6.09225,6.49725,7.389,0.567449,0.9854894135,3.39748
1,21.75,421.179,0.68621575,-3.04601458325,-3.24579,5.74909678225,11.653025,302.75,313.425,-8.08,100.02925,0,0,93.5035952525,0,1.962,2.264705702,0.6323022,5.27075,4,6.15,4.89575,6.49575,4.8,6.017,6.7,3.55275,4.223,4.724,5.14625,5.50625,5.88725,6.225,6.80725,7.614,3.09325,3.969,4.65325,4.98025,5.32825,5.694,6.09225,6.49725,7.40425,0.5804295,0.99573977625,3.343715
1,22.25,421.808,0.71482,-3.314079514,-2.48248,5.7573720455,11.4749557625,301.6,312.75,-7.321,100.03,0,0,93.6752492125,0,2.218,2.14429749675,0.4596303,5.2705,4,6.15,4.89175,6.49575,4.8375,6.04175,6.7,3.533,4.188,4.724,5.167,5.496,5.88725,6.23025,6.828,7.614,3.074,3.939,4.63825,4.96525,5.31325,5.694,6.09225,6.48225,7.405,0.622343,1.037638989,3.5069875
1,22.75,420.62531485,0.7217235,-3.70907222225,-2.7305225,5.7837123075,12.06470002,301.875,312.275,-7.269,100.0495,0,0,95.3842508225,0,2.204,2.11380140525,0.3288701,5.25025,4,6.15,4.867,6.5,4.82475,6.033,6.7,3.533,4.168,4.704,5.172,5.501,5.903,6.225,6.823,7.614,3.0935,3.905,4.63325,4.98025,5.30825,5.699,6.09225,6.48225,7.38925,0.588736,0.9738443725,3.329065
1,23.25,421.52175,0.75452025,-2.8824574075,-1.809665,5.848771218,12.2038882475,301.875,312.2,-6.759,100.057,0,0,95.320962795,0,2.054,2.045687808,0.3447167,5.25025,3.99575,6.15,4.85,6.5,4.8,6.029,6.7,3.503,4.163,4.689,5.167,5.511,5.88725,6.21525,6.80725,7.614,3.13275,3.885,4.613,4.96,5.30825,5.70425,6.09225,6.492,7.38925,0.56673275,0.971854224,3.288515
1,23.75,421.447376,0.629400534,-3.16523437525,-2.53457,5.792950374,12.135140415,301.9,312.125,-7.262,100.0285,0,0,95.3775451175,0,2.349,1.999558721,0.2032141,5.25025,3.98325,6.15,4.8585,6.5,4.8,6.017,6.7,3.45375,4.14375,4.684,5.187,5.496,5.903,6.225,6.78075,7.614,3.0445,3.87,4.613,4.975,5.30825,5.71925,6.09225,6.477,7.384,0.545538,0.9133975775,3.224245
2,0.25,423.462303625,0.546938,-2.5665122915,-3.19982,5.665996011,4.495581313,301.175,320.8,-4.91675,100.14475,0,0,90.93088031,0,2.6725,2.073696277,1.310676,3.2,2.204,3.725,3.8,4.7085,3.2,4.2585,5.2625,2.192,2.72,3.2215,3.617,4.009,4.388,4.724,5.228,6.005,2.348,2.975,3.3795,3.66175,3.8745,4.253,4.583,5.0055,5.765,0.51821275,1.069558872,3.13292497425
2,0.75,423.750874175,0.89845905575,-2.56494166675,-7.5078825,5.830798129,6.515125,302.375,319.375,-4.9295,100.134,0,0,92.085690565,0,2.6625,1.946446618,1.290766,3.2,2.14975,3.7165,3.8165,4.7165,3.2085,4.267,5.25425,2.10475,2.74,3.2215,3.612,4.009,4.388,4.729,5.228,6,2.27,3.039,3.33475,3.647,3.845,4.243,4.583,5.0055,5.775,0.547669,1.0141194935,3.10787017
2,1.25,423.253,0.606035,-2.70610625,-5.71248,5.91054783275,6.057242773,302.025,319.125,-3.804,100.13625,0,0,91.73134561,0,2.984,2.1215529385,1.561503,3.2,2.1455,3.7335,3.8085,4.725,3.2,4.25,5.2295,2.01175,2.71,3.21675,3.627,3.994,4.368,4.724,5.228,6,2.18725,3.05375,3.325,3.647,3.845,4.228,4.553,4.99525,5.775,0.522499,1.004390681,3.14521
2,1.75,422.34,0.666369,-2.7415,-5.07644,5.921859128,7.20317,307.825,319.6,-3.74,100.1265,0,0,90.6725596,0,2.8215,2.2848022505,1.505623,3.2,2.0955,3.7335,3.7915,4.7165,3.1835,4.25,5.22075,1.9435,2.71475,3.22675,3.612,3.989,4.388,4.744,5.228,6.005,2.075,3.06375,3.31,3.647,3.86,4.228,4.553,5.01025,5.775,0.54333525,0.989748166,3.1526125
2,2.25,421.6895,0.67679833,-2.666784259,-7.9627675,5.97404487725,4.9926825,308.675,320,-4.529,100.13025,0,0,91.3007711,0,2.6455,2.45721425275,1.36084575,3.1915,2.08725,3.7335,3.825,4.7,3.1665,4.258,5.18325,1.9145,2.705,3.22175,3.627,3.989,4.373,4.709,5.228,6,1.9735,3.0735,3.28575,3.59725,3.86,4.228,4.568,4.99525,5.76,0.56169375,0.977429831,3.1918675
2,2.75,421.363,0.633974,-2.89875,-3.2299345575,5.5367944505,7.103535,311.1,320.05,-4.24,100.16627925,0,0,91.604759565,0,2.7195,1.322589343,1.08440075,3.2,2.06275,3.7415,3.8,4.7085,3.15,4.2415,5.17925,1.92875,2.69075,3.212,3.627,3.989,4.368,4.724,5.233,6.02,1.94375,3.08325,3.25075,3.58725,3.86,4.213,4.583,5.01025,5.775,0.555821,0.975853004,3.30246
2,3.25,422.978,0.65760775,-2.61775,-4.845375,5.7833593045,5.89826,311.575,320.925,-3.333,100.0725,0,0,91.2273108,0,2.613,1.60586835475,1.151727,3.1915,2.07475,3.7165,3.8165,4.7085,3.15,4.267,5.1375,1.98275,2.69075,3.197,3.627,4.009,4.358,4.709,5.233,6,2.00775,3.0885,3.2115,3.587,3.86,4.19875,4.583,4.99025,5.775,0.56238225,0.959829002,3.0388075
2,3.75,423.45375,0.607542,-2.939,-3.3507825,5.77006683175,8.61631433125,312.55,320.05,-2.645,100.1,0,0,91.26900462,0,2.371,2.07148561725,1.100573,3.2,2.07475,3.75,3.825,4.7085,3.167,4.283,5.1375,2.02175,2.6615,3.16775,3.632,4.004,4.373,4.724,5.228,5.98925,2.09,3.05875,3.17725,3.567,3.86,4.198,4.583,4.99,5.775,0.54597475,0.945297507,2.9446575
2,4.25,423.82075,0.71391145125,-2.61275,-3.610694896,5.610366714,6.1003725,308.375,319.875,-2.658,100.114,0,0,91.783691565,0,2.37,2.06035605,0.654245,3.2,2.046,3.7335,3.8,4.7,3.175,4.275,5.1375,2.06075,2.6615,3.16275,3.647,3.984,4.358,4.709,5.233,6,1.91975,3.02975,3.15225,3.56225,3.855,4.18375,4.59325,5.005,5.775,0.53634,0.9266465005,3.12854
2,4.75,425.79975,0.66980677225,-2.60325,-3.842625,5.615101379,7.90547577525,298.6,318.675,-2.424,100.145,0,0,92.00328267,0,2.463,2.004814307,0.7948748,3.2085,2.0545,3.7165,3.7915,4.7165,3.175,4.267,5.15025,2.04575,2.6665,3.172,3.627,3.989,4.353,4.729,5.228,5.98425,1.7935,2.97075,3.15225,3.543,3.855,4.183,4.598,5.005,5.775,0.548337,0.903645966,3.03386
2,5.25,425.008,0.618775564,-2.856287037,-4.782605,5.598957796,7.21688,298.825,314.775,-2.882,100.144,0,0,92.33516865,0,2.379,1.803225772,0.7873577,3.2,2.025,3.725,3.8165,4.7,3.175,4.2415,5.1205,2.08,2.6515,3.16275,3.612,4.004,4.373,4.724,5.228,6,1.74425,2.90675,3.19225,3.538,3.85,4.183,4.598,4.99,5.775,0.552502,0.8913807585,3.20874
2,5.75,427.427,0.500743,-2.711529514,-1.599705,5.54995127,8.31339,297.9,314.475,-2.586,100.16,0,0,92.680985895,0,2.3605,1.480615722,0.558784275,3.1915,2.02525,3.7085,3.8,4.7085,3.2,4.2585,5.12925,2.0605,2.65625,3.13275,3.632,3.984,4.368,4.729,5.233,6,1.64275,2.867,3.25075,3.528,3.85,4.198,4.60825,5.005,5.775,0.542708,0.8837637635,3.20138
