DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,18.25,0.22,1.55,5.795,7.265,41.785,-5.375,0.24,-82.25,-0.51,-5.56,1.68,0.095,3.32
1,18.75,0.2,1.51,5.86,7.36,36.9,-5.36,0.3,-83.855,-0.89,-6.22,3.39,0.15,3.41
1,19.25,0.21,1.57,5.88,7.29,36.115,-5.545,0.275,-84.865,-2.2,-3.11,1.255,0.09,3.68
1,19.75,0.205,1.63,5.685,7.065,36.03,-5.52,0.15,-84.35,-1.99,-4.12,3.13,0.065,3.43
1,20.25,0.2,1.55,5.86,7.055,36.53,-5.515,0.23,-83.66,-1.52,-4.855,0.51,0.14,3.78
1,20.75,0.2,1.475,5.99,7.32,32.95,-5.805,0.53,-85.375,-4.36,-3.41,0.69,0.055,3.49
1,21.25,0.18,1.425,6.075,7.24,32.68,-5.87,0.32,-85.875,-1.69,-2.7,0.6,0.07,3.55
1,21.75,0.17,1.52,6.045,7.335,32.28,-5.875,0.5,-85.305,-2.25,-3.99,0.69,0.085,3.34
1,22.25,0.19,1.57,6.105,7.43,32.085,-5.985,0.435,-86.145,-2.21,-3.77,0.095,0.07,3.47
1,22.75,0.18,1.495,6.265,7.55,31.13,-5.9,0.27,-85.13,-3.29,-3.03,0.07,0.04,3.29
1,23.25,0.19,1.505,6.025,7.4,31.015,-5.765,0.1,-87.21,-1.79,-3.12,0.46,0.09,3.15
1,23.75,0.19,1.37,5.885,7.53,30.01,-5.795,0.365,-85.2,-1.13,-2.13,-0.28,0.03,3.41
2,0.25,0.2,1.46,2.76,5.79,42.085,-5.56,0.025,-83.635,-0.7,-2.78,1.23,0.08,3.015
2,0.75,0.2,1.53,2.61,5.57,40.54,-5.355,-0.01,-84.145,-2.2,-2.44,1.08,0.08,3.17
2,1.25,0.2,1.55,2.89,5.14,41.535,-5.385,-0.145,-85.155,-1.435,-2.3,0.865,0.11,2.905
2,1.75,0.19,1.46,2.76,5.3,40.665,-5.43,-0.11,-84.19,-2.295,-2.335,0.27,0.04,2.98
2,2.25,0.215,1.575,2.75,5.04,38.58,-5.485,-0.2,-84.57,-0.28,-4.39,1.335,0.1,2.9
2,2.75,0.21,1.59,3.03,5.11,36,-5.725,-0.035,-86.075,-4.475,-3.675,0.59,0.085,3.08
2,3.25,0.21,1.69,2.92,4.915,35.08,-5.72,0.205,-85.55,1.36,-2.21,-0.13,0.07,3
2,3.75,0.195,1.6,2.745,5.22,36.87,-5.82,0.09,-85.32,0.38,-2.28,1.12,0.07,3.02
2,4.25,0.19,1.665,2.935,5.26,36.26,-5.75,-0.085,-86.42,-0.165,-2.725,0.075,0.05,2.92
2,4.75,0.21,1.51,2.955,5.41,35.77,-5.655,0.005,-86.645,-1.565,-2.61,1.04,0.05,3.15
2,5.25,0.2,1.555,2.875,5.24,35.16,-5.735,0.09,-85.87,-0.89,-3.37,0.64,0.055,3.035
2,5.75,0.21,1.545,2.84,5.42,35.85,-5.515,0.145,-84.72,0,-3.46,0.48,0.08,3.14
2,6.25,0.22,1.58,2.81,5.83,33.2,-5.435,0.15,-85.895,-1.035,-2.87,0.36,0.09,2.87
2,6.75,0.19,1.585,2.675,5.23,35.31,0.675,1.355,-83.09,0.25,-1.73,-0.26,0.04,2.985
2,7.25,0.19,1.495,2.67,5.24,33.84,21.24,8.41,-75.555,3.49,-2.05,1.68,-0.04,2.91
2,7.75,0.22,1.36,2.82,5.43,32.855,127.48,19.525,-13.28,2.075,3.59,5.665,-0.415,3.105
2,8.25,0.26,1.245,3.4,5.52,33.325,235.76,32.74,42.5,3.5,10.96,16.95,-2.36,2.92
2,8.75,0.31,1.345,3.84,5.565,34.39,338.06,34.465,75.375,2.26,33.875,28.85,-3.62,2.905
2,9.25,0.31,1.595,4.115,5.81,38.565,327.76,43.14,136.29,1.345,58.06,51.3,-5.25,2.985
2,9.75,0.36,1.74,4.045,6.18,37.64,431.02,49.585,127.83,3.005,76.15,55.97,-5.87,2.945
2,10.25,0.38,1.82,3.825,6.53,40.4,332.815,59.26,164.675,-0.135,103.985,67.845,-6.48,2.895
2,10.75,0.38,2.045,4.1,6.72,45.345,411.66,65.88,350.42,-3.99,113.39,76.04,-6.33,2.935
2,11.25,0.43,2.165,4.475,6.61,47.645,626.5,68.745,387.95,2.545,144.89,77.945,-7.39,2.895
2,11.75,0.47,2.27,4.605,6.68,50.97,682.41,73.845,420.34,2.58,151.87,82.88,-7.72,3.195
2,12.25,0.46,2.33,4.355,6.48,55.86,683.53,73.765,426.655,1.73,151.29,77.26,-6.795,2.91
2,12.75,0.44,2.33,4.165,6.63,58.525,641.43,72.84,399.85,4.715,140.18,66.74,-6.79,2.98
2,13.25,0.435,2.3,3.97,6.215,63.24,607.81,71.37,385.08,3.225,142.6,73.83,-6.72,2.915
2,13.75,0.47,2.35,3.99,6.39,62.155,548.62,68.76,356.36,2.375,146.19,66.805,-6.935,2.93
2,14.25,0.46,2.28,3.63,6.16,66.24,468.53,65.21,281.07,4.8,132.545,65.94,-6.49,3.11
2,14.75,0.43,2.19,3.845,6.19,65.245,420.17,57.475,241.19,2.835,113.43,68.91,-6.03,2.91
2,15.25,0.41,2.08,3.59,6.34,67.66,349.66,49.8,186.81,2.48,89.4,62.56,-5.32,3.22
2,15.75,0.39,1.95,3.575,6.46,66.85,246.665,41.265,114.97,0.255,64.5,40.59,-4.045,2.91
2,16.25,0.345,1.83,3.455,5.845,70.51,155.64,29.935,49.345,2.54,33.905,24.15,-2.62,3.1
2,16.75,0.26,1.51,3.37,5.85,70.66,77.03,18.78,5.46,2.35,9.93,11.74,-1.29,3.15
2,17.25,0.24,1.51,3.07,5.78,69.72,24.46,8.97,-35.26,1.78,0.53,5.06,-0.39,3.25
2,17.75,0.23,1.49,2.9,6.05,65.27,-0.04,0.69,-70.86,2.745,-2.63,3.9,0.07,3.18
2,18.25,0.215,1.505,3.06,5.86,65.26,-4.49,-0.09,-76.69,0.23,-4.9,2.9,0.19,3.06
2,18.75,0.2,1.39,3.4,5.86,61.65,-4.85,0.13,-79.47,1.98,-4.49,1.7,0.21,3.19
2,19.25,0.21,1.46,3.45,5.72,56.85,-5.1,0.14,-80.26,1.77,-4.445,0.98,0.22,3.21
2,19.75,0.21,1.5,3.3,5.675,53.9,-5.11,0.03,-83.21,0,-3.105,0.72,0.12,2.88
2,20.25,0.19,1.52,3.01,5.94,50.41,-5.43,0.1,-82.88,-0.38,-3.9,1.55,0.145,3.22
2,20.75,0.2,1.53,3.29,6.085,51.46,-5.4,0.2,-82.58,-0.28,-3.35,1.08,0.1,2.97
2,21.25,0.2,1.52,3.2,5.95,48.395,-5.53,0.03,-82.52,-1.56,-2.88,0.98,0.12,3.2
2,21.75,0.21,1.55,3.16,5.855,48.2,-5.4,-0.11,-83.12,-1.68,-3.35,1.04,0.11,3.02
2,22.25,0.21,1.52,3.16,5.915,46.74,-5.41,-0.04,-82.18,-2.33,-3.13,-0.68,0.14,3
2,22.75,0.2,1.48,3.18,5.96,46.38,-5.36,-0.3,-80.44,-1.41,-2.97,-0.02,0.11,3.07
2,23.25,0.19,1.495,3.49,5.405,45.06,-5.25,-0.17,-81.91,-2.46,-3.79,0.97,0.07,3.05
2,23.75,0.2,1.44,2.98,5.64,42.45,-5.46,0.04,-81.43,-3.07,-3.265,0.16,0.06,2.93
3,0.25,0.2,1.385,4.13,6.08,56.09,-5.455,-0.06,-80.285,-2.83,-2.07,0.1,0.06,4.92
3,0.75,0.185,1.345,4.085,5.96,52.62,-5.155,0.16,-82.115,-4.385,-3.035,0.865,0.1,4.61
3,1.25,0.19,1.4,3.98,5.87,51.53,-5.425,0.275,-82.09,-2.355,-2.28,1.375,0.09,4.94
3,1.75,0.18,1.375,3.82,5.99,49.57,-5.065,0.275,-80.855,-2.37,-2.93,-0.52,0.07,4.97
3,2.25,0.18,1.47,3.96,5.94,48.43,-4.99,0.15,-80.74,-3.77,-1.3,1.31,0.05,4.855
3,2.75,0.18,1.49,4.04,6.04,47.98,-5.135,0.305,-81.83,-1.705,-2.525,1.915,0.07,4.58
3,3.25,0.2,1.38,4.18,6.005,46.23,-5.315,0.185,-81.69,-2.015,-1.715,0.815,0.07,4.62
3,3.75,0.2,1.43,4.05,5.935,43.565,-5.28,0.46,-81.465,-2.985,-2.19,1.45,0.03,4.21
3,4.25,0.18,1.485,4.05,5.985,40.99,-5.24,0.425,-82.18,-2.185,-2.57,0.855,0.07,4.5
3,4.75,0.18,1.39,4.12,5.78,40.32,-5.56,0.37,-81.945,-2.505,-1.6,-0.235,0.035,4.41
3,5.25,0.19,1.41,4.1,5.9,41.64,-5.45,0.62,-82.645,-1.165,-2.625,0.19,0.02,4.52
3,5.75,0.18,1.39,3.89,5.81,40.45,-3.755,0.645,-81.725,-1.935,-2.32,0.105,0.055,4.5
3,6.25,0.17,1.4,3.83,5.975,38.29,5.46,2.86,-74.34,-1.765,-2.48,0.33,0.06,4.275
3,6.75,0.19,1.35,3.92,6.065,38.215,71.095,11.525,-49.97,0,-0.535,2.085,-0.19,4.455
3,7.25,0.235,1.105,4.26,6.26,38.41,171.455,25.14,-0.78,-0.605,8.79,7.725,-1.375,4.535
3,7.75,0.275,1.225,4.69,6.26,38.39,296.66,36.885,71.66,1.895,26.125,24.92,-3.715,4.35
3,8.25,0.31,1.39,4.73,6.615,40.3,410.19,42.98,166.475,2.6,53.23,38.585,-5.03,4.525
3,8.75,0.34,1.595,4.97,6.49,43.43,526.93,48.74,256.205,1.905,74.35,53.3,-5.9,4.185
3,9.25,0.37,1.94,5.17,6.725,46.61,616.015,54.35,280.17,-1.085,94.43,65.445,-6.395,4.125
3,9.75,0.425,2.13,5.15,7.06,48.89,585.725,65.02,299.455,3.39,132,73.73,-7.29,4.175
3,10.25,0.48,2.29,5.12,6.94,51.75,631.585,73.28,285.575,0.28,170.99,94.355,-8.655,4.095
3,10.75,0.485,2.42,5.155,6.905,55.5,470.81,81.83,302.57,2.205,181.55,83.15,-8.59,4.325
3,11.25,0.5,2.56,5.315,6.945,58.59,649.66,84.79,520.67,8.7,204.11,101.255,-9.35,4.44
3,11.75,0.51,2.675,5.17,7.035,60.42,806.2,85.92,543.865,6.04,207.86,87.775,-9.405,4.495
3,12.25,0.55,2.66,5.36,7.12,64.74,785.7,86.42,522.015,6.21,219.99,99.57,-9.83,4.89
3,12.75,0.53,2.68,5.11,6.99,67.54,746.155,82.665,496.67,5.12,215.17,88.9,-9.94,4.755
3,13.25,0.54,2.66,5.055,7.125,66.445,726.21,83.71,495.63,7.09,210.73,86.485,-9.565,5.32
3,13.75,0.51,2.6,4.91,6.92,68.225,588.67,76.025,398.175,6.79,198.265,80.445,-8.99,5.405
3,14.25,0.54,2.54,5.02,6.89,68.875,549.475,72.035,366.02,6.91,192.73,73.065,-8.78,5.31
3,14.75,0.505,2.39,4.86,6.88,69.45,444.545,65.2,297.005,5.11,163.98,63.855,-7.91,5.25
3,15.25,0.48,2.28,4.91,6.73,71.76,363.67,53.715,229.26,2.185,149,58.13,-7.62,5.415
3,15.75,0.43,2.21,4.76,6.625,71.82,276.36,43.265,156.205,2.745,102.2,46.615,-5.71,5.52
3,16.25,0.425,2.08,4.7,6.7,74.02,201.465,35.055,105.12,4.035,73.05,33.76,-4.91,5.24
3,16.75,0.35,1.965,4.5,6.48,74.21,134.115,24.05,53.49,4.145,32.595,27.53,-3.43,5.685
3,17.25,0.29,1.71,4.4,6.37,75.92,80.395,17.815,9.07,2.415,12.275,19.33,-1.655,5.58
3,17.75,0.23,1.49,4.25,6.23,70.77,22.485,8.815,-31.715,2.27,0.095,4.52,-0.16,5.57
3,18.25,0.23,1.65,4.17,6.36,70.77,-0.82,0.835,-68.66,3.37,-4.61,0.97,0.24,5.52
3,18.75,0.22,1.62,4.19,6.35,66.855,-4.625,-0.02,-73.555,1.51,-4.28,1.96,0.19,5.705
3,19.25,0.2,1.51,4.3,6.395,67.76,-4.665,-0.055,-75.155,-1.83,-2.8,2.945,0.1,5.355
3,19.75,0.2,1.46,4.28,6.22,66.61,-4.665,-0.325,-75.95,-0.55,-3.475,1.71,0.14,5.5
3,20.25,0.19,1.425,4.31,6.4,64.19,-4.89,-0.03,-78.215,-2.29,-3.045,2,0.06,5.185
3,20.75,0.2,1.42,4.31,6.235,60.79,-5.235,-0.24,-79.74,-3.925,-2.655,0.645,0.1,5.73
3,21.25,0.19,1.36,4.23,6.24,59.96,-5.06,-0.12,-80.11,-3.99,-2.09,1.34,0.07,5.05
3,21.75,0.18,1.47,4.12,6.165,58.43,-5.16,-0.34,-79.59,-3.965,-2.27,0.85,0.075,5.06
3,22.25,0.18,1.4,4.06,6.15,57.36,-5.155,-0.49,-78.935,-4.015,-2.5,0.41,0.08,5.25
3,22.75,0.17,1.29,3.9,6.115,55.84,-5.245,-0.38,-80.4,-5.185,-1.82,0.09,0.11,5.075
3,23.25,0.18,1.36,4.03,6.35,55.895,-5.01,-0.285,-80.18,-4.93,-1.5,-0.54,0.075,5.135
3,23.75,0.18,1.36,4.09,6.085,54.015,-5.295,-0.175,-81.31,-4.29,-2.78,0.71,0.095,5.42
4,0.25,0.19,1.37,4.62,6.17,60.57,-5.68,-0.21,-82.2,-5.32,-2.13,0.6,0.07,7.12
4,0.75,0.175,1.3,4.655,6.22,57.91,-5.61,-0.17,-81.69,-8.4,-2.22,-0.27,0.05,6.66
4,1.25,0.2,1.44,4.6,6.29,56.61,-5.56,-0.26,-82.96,-7.95,-2.58,-0.67,0.11,7
4,1.75,0.19,1.4,4.56,6.2,56.7,-5.73,-0.37,-83.31,-7.25,-2.81,0.45,0.14,7.24
4,2.25,0.18,1.41,4.67,6.14,55.73,-5.78,-0.06,-83.37,-6.42,-1.97,0.42,0.07,6.86
4,2.75,0.18,1.37,4.73,6.19,56.89,-5.54,0,-83.27,-7.38,-1.615,0.21,0.08,7.22
4,3.25,0.2,1.36,4.49,6.18,52.485,-5.55,0.13,-82.34,-7.835,-2.385,0.84,0.14,7.185
4,3.75,0.19,1.41,4.49,5.985,51.59,-5.72,0.11,-84.04,-6.9,-1.525,0.535,0.08,6.945
4,4.25,0.185,1.505,4.69,6.06,49.01,-5.69,0.21,-83.11,-7.52,-2.6,-0.215,0.09,7.15
4,4.75,0.18,1.565,4.56,6.21,49.18,-5.68,0.3,-82.86,-6.86,-2.445,0.62,0.07,7.07
4,5.25,0.19,1.515,4.48,6.115,51.46,-1.51,1,-81.76,-5.88,-2.72,0.475,0.09,6.73
4,5.75,0.2,1.56,4.51,6.105,49.22,23.17,4.67,-73.35,-6.54,-2.365,1.315,0.03,6.88
4,6.25,0.22,1.27,4.74,6.21,49.435,116.63,13.74,-47.73,-4.02,2,4.79,-0.48,6.64
4,6.75,0.24,1.22,4.86,6.2,49.355,228.66,26.07,20.09,-4.13,13.56,19.26,-2.25,6.7
4,7.25,0.28,1.31,5.02,6.3,50.36,350.13,36.86,100.03,-3.97,36.2,44.8,-4.3,6.72
4,7.75,0.32,1.55,5.25,6.51,51.26,470.84,47.02,198.86,-2.17,63.58,66.945,-5.44,6.55
4,8.25,0.355,1.77,5.3,6.65,55.91,579.02,54.61,304.45,-1.06,89.415,80.4,-6.435,6.82
4,8.75,0.39,2.05,5.43,6.57,58.01,663.28,62.76,386.67,1.77,128.21,87.51,-7.035,7.01
4,9.25,0.45,2.26,5.61,6.96,61.41,750.54,71.12,463.43,2.86,159.17,101.82,-7.56,6.22
4,9.75,0.48,2.51,5.615,7.12,64.01,792.59,73,456.93,7.03,191.93,101.02,-8.425,6.67
4,10.25,0.52,2.6,5.75,7.31,67.765,690.84,83.225,362.22,14.52,227.73,111.49,-9.3,6.9
4,10.75,0.53,2.76,5.625,7.24,69.29,576.92,85.49,206.34,16.205,240.93,109.73,-9.08,6.82
4,11.25,0.57,2.775,5.32,7.255,70.68,568.35,90.135,641.27,20.88,247.4,113.08,-9.365,7.02
4,11.75,0.57,2.88,5.77,7.21,72.03,929.08,90.11,645.24,19.69,251.04,112.395,-9.325,7.19
4,12.25,0.59,2.835,5.79,7.31,73.115,819.57,91.27,589.42,19.845,247.655,119.29,-9.505,7.49
4,12.75,0.61,2.89,5.645,7.17,75.68,760.89,86.86,535.39,17.63,255.59,103.405,-10.08,7.71
4,13.25,0.59,2.81,5.73,7.365,74.79,724.14,84.66,494.73,18.32,219.795,94.445,-9.16,7.63
4,13.75,0.56,2.83,6.12,7.69,75.2,709.48,81.76,487.99,21.64,209.92,107.22,-9.295,7.47
4,14.25,0.6,2.8,6.08,7.46,75.15,610.95,76.93,423.56,12.99,205.6,99.395,-8.54,7.63
4,14.75,0.56,2.81,6.1,7.51,73.235,543.66,68.93,374.43,5.49,177.83,95.59,-7.22,7.73
4,15.25,0.55,2.69,5.855,7.46,74.215,477.83,62.63,308.76,16.19,165.48,83.93,-6.55,7.75
4,15.75,0.55,2.625,5.755,7.63,73.515,400.48,53.79,246.51,10.75,136.19,68.66,-6.16,7.72
4,16.25,0.49,2.5,5.715,7.455,75.105,306.5,44.4,178.68,-2.72,104.6,63.46,-5.565,7.72
4,16.75,0.44,2.37,5.555,7.29,76.17,228.89,35.22,118.08,4.37,71.87,44.99,-3.84,7.68
4,17.25,0.35,2.14,5.39,7.13,75.62,158.44,27.76,60.31,5.01,40.2,34.17,-2.14,8.04
4,17.75,0.29,1.9,5.135,6.93,74.745,75.69,18.34,3.8,7.77,12.285,19.525,-0.845,7.85
4,18.25,0.23,1.71,4.945,6.66,70.04,15.79,6.65,-45.34,4.11,-1.26,4.67,0.12,8.2
4,18.75,0.25,1.8,4.91,6.62,66.86,-2.47,0.32,-77.39,0.55,-5.705,2.36,0.15,7.96
4,19.25,0.22,1.65,4.765,6.63,69.325,-5.12,0.13,-79.74,0.35,-5.94,3.63,0.25,7.84
4,19.75,0.24,1.53,4.815,6.635,70.02,-5.25,-0.1,-79.86,-1.74,-4.73,1.47,0.195,7.68
4,20.25,0.2,1.54,5.035,6.85,66.32,-5.23,-0.19,-80.93,-4.19,-2.73,0.31,0.12,7.52
4,20.75,0.2,1.57,5.055,6.66,65.1,-5.42,-0.23,-81.62,-5.77,-3.575,2.39,0.13,7.48
4,21.25,0.19,1.515,4.895,6.63,64.33,-5.54,-0.04,-82.19,-5.93,-2.17,-0.71,0.105,7.78
4,21.75,0.175,1.51,4.96,6.475,64.975,-5.61,-0.06,-82.53,-7,-2.87,0.94,0.12,7.7
4,22.25,0.18,1.48,4.895,6.54,62.85,-5.36,-0.26,-81.86,-8.22,-2.49,0.37,0.11,7.61
4,22.75,0.18,1.43,4.615,6.47,62.72,-5.35,-0.33,-80.86,-7.31,-2.075,0.73,0.09,7.61
4,23.25,0.18,1.345,4.595,6.48,61.23,-5.42,0,-82.57,-9.04,-2.41,1.15,0.12,7.57
4,23.75,0.17,1.305,4.65,6.34,60.43,-5.51,-0.45,-82.92,-7.43,-3.07,1.26,0.14,7.36
5,0.25,0.16,1.255,8.29,9.925,53.95,-5.29,-0.95,-85.91,-14.495,-1.085,-0.6,0.055,11.105
5,0.75,0.17,1.24,8.06,9.93,53.125,-5.415,-0.96,-85.755,-15.08,-1.86,-0.36,0.08,11.015
5,1.25,0.17,1.27,8.145,9.895,53.04,-5.29,-0.975,-86.51,-15.025,-1.305,0.77,0.09,10.795
5,1.75,0.16,1.33,8.26,9.65,52.92,-5.39,-0.43,-86.415,-12.645,-1.85,0.5,0.09,10.97
5,2.25,0.17,1.305,8.02,9.71,52.97,-5.53,-0.32,-86.135,-13.04,-1.525,-0.18,0.06,10.52
5,2.75,0.17,1.325,8.175,9.56,52.545,-5.5,-0.215,-86.385,-13.945,-1.515,0.46,0.09,10.315
5,3.25,0.18,1.23,8.175,9.51,50.225,-5.525,-0.795,-84.93,-13.18,-2.21,0.18,0.11,10.35
5,3.75,0.18,1.34,7.96,9.425,48.755,-5.315,-0.575,-86.67,-12.86,-2.15,0.48,0.085,10.505
5,4.25,0.18,1.305,7.71,9.42,47.95,-5.16,-0.61,-86.855,-13.075,-1.865,-0.08,0.11,10.19
5,4.75,0.17,1.26,7.64,9.02,47.61,-0.13,0.01,-83.57,-13.61,-2.15,0.665,0.05,10.1
5,5.25,0.17,1.22,7.39,8.915,46.57,27.075,2.335,-73.275,-12.89,-1.39,0.375,0.06,10.125
5,5.75,0.19,1.14,7.76,9.33,48.355,127.15,9.49,-57.515,-8.7,2.14,4.48,-0.54,10.025
5,6.25,0.22,1.12,7.9,9.41,47.35,234.455,18.28,9.85,-9.875,14.94,21.06,-2.42,10.225
5,6.75,0.25,1.2,8.05,9.45,46.58,350.96,27.615,96.54,-7,33.47,49.055,-4.67,9.985
5,7.25,0.295,1.41,8.395,9.71,49,469.32,37.405,189.915,-5.625,55.28,81.99,-6,9.695
5,7.75,0.34,1.68,8.735,10.07,50.41,581.765,47.98,278.21,-6.62,88.64,84.64,-6.5,9.95
5,8.25,0.38,1.985,8.9,10.25,53.8,688.805,57.85,371.375,-2.39,124.77,113.95,-7.24,9.92
5,8.75,0.42,2.24,8.97,10.4,55.105,783.445,63.09,470,4.28,152.45,115.175,-7.59,9.98
5,9.25,0.47,2.46,9.125,10.74,57.955,866.13,67.585,567.57,20.415,200.135,123.5,-9.08,9.865
5,9.75,0.51,2.65,8.95,10.72,60.22,934.57,73.32,635.27,32.425,240.85,135.29,-9.45,10.185
5,10.25,0.56,2.79,9.125,10.8,60.945,882.99,75.84,624.525,51.245,268.67,152.14,-9.76,10.28
5,10.75,0.6,2.95,9.16,10.965,61,853.785,79.035,354.585,58.42,313.78,150.475,-10.9,10.8
5,11.25,0.62,2.965,9.42,11.11,62.81,585.465,80.905,732.3,51.665,314.45,156.81,-10.73,10.98
5,11.75,0.65,3.07,9.455,11.105,64.03,1025.23,87.425,730.725,39.98,328.05,153.105,-10.52,11.135
5,12.25,0.64,3.1,9.38,11.04,64.87,1000.83,87.96,720.555,31.585,321.74,151.74,-10.51,11.43
5,12.75,0.66,3.1,9.605,11.22,64.03,954.495,87.18,695.75,26.675,338.84,153.37,-10.62,11.355
5,13.25,0.63,3.13,9.76,11.1,64.14,892.785,85.405,636.205,22.165,315.79,136.2,-10.64,11.52
5,13.75,0.67,3.1,9.77,11.3,63.57,812.155,81.155,579.72,21.025,301.23,138.935,-10.2,11.845
5,14.25,0.67,3.14,9.91,11.32,63.99,751.03,76.75,531.265,6.995,299.965,128.6,-9.88,12.175
5,14.75,0.67,3.055,10.045,11.31,63.15,713.325,72.21,493.605,7.015,287.05,118.2,-9.35,12.065
5,15.25,0.63,2.91,10.02,11.21,61,635.4,63.54,427.855,33.635,235.66,115.325,-7.86,12.16
5,15.75,0.6,2.82,10.005,11.25,60.54,564.03,57.03,386,-12.83,211.68,103.17,-7.89,12.405
5,16.25,0.58,2.795,9.895,11.175,59.54,478.275,49.635,303.165,-3.735,183.765,98.785,-6.38,12.375
5,16.75,0.53,2.59,9.76,11.02,60.68,365.125,41.12,217.095,4.385,130.98,83.935,-4.83,12.945
5,17.25,0.48,2.48,9.44,10.745,59.13,258,31.525,122.555,4.475,80.35,59.89,-3.31,12.555
5,17.75,0.38,2.27,8.985,10.49,59.41,157.755,21.03,46.135,0.74,42.34,44.01,-1.635,12.89
