DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
1,5.75,99.7175,-12.866,86.42325,0,0.627555,279.263,292.31845,-2.875725,0.010215075,0,4.91262708333333,0.1941075,-0.8284225,-0.3861125,-17.163,-3.925025,-6.2743,457.4113
1,6.25,99.7225,-12.803,86.56175,0,0.597725,279.511175,289.8221,-1.631675,0.0090873,0,4.8404875,0.1941075,-0.82309,-0.37048,-17.163,-3.954175,-6.387,457.4113
1,6.75,99.725,-12.415,86.56025,0,0.6296725,280.456725,290.30985,-0.401975,0.009040525,0,4.76834791666667,0.1941075,-0.8145525,-0.3786325,-17.163,-3.977225,-6.48225,457.4113
1,7.25,99.7,-12.1215,86.79575,0,0.597345,281.391525,289.433725,-0.463795,0.01106125,0,4.69620833333333,0.1941075,-0.8084525,-0.38468,-17.163,-4.0128,-6.4809,457.4113
1,7.75,99.735,-12.2775,87.364,0.003810625,0.70027,281.18005,298.07995,-1.552025,0.265485,0.187635,4.62406875,0.1941075,-0.81466,-0.3666675,-17.163,-4.032625,-6.525575,457.4113
1,8.25,99.73,-11.9665,87.3425,3.4679,3.828675,281.1088,302.34005,-2.360125,8.115725,7.252325,4.55192916666667,0.1941075,-0.8124875,-0.3621,-17.163,-4.060025,-6.603025,457.4113
1,8.75,99.785,-11.0725,86.96525,35.11975,24.90625,280.946175,301.660425,-0.632975,52.223,45.28025,4.47978958333333,0.1941075,-0.8060025,-0.3684275,-17.163,-4.09585,-6.63805,457.4113
1,9.25,99.8025,-10.388,86.79525,96.12275,68.591,281.777375,304.546175,2.123625,132.26,118.565,4.40765,0.1941075,-0.795735,-0.3491025,-17.163,-4.12065,-6.6252,457.4113
1,9.75,99.7675,-9.83345,86.57475,156.5625,115.3975,283.61245,306.91605,8.0157,240.36,223.7225,5.3812,0.1941075,-0.7822375,-0.3380725,-17.163,-4.20145,-6.60285,457.4113
1,10.25,99.7825,-9.2377,85.98475,215.3,157.065,286.3953,314.172075,11.8225,371.9425,333.4175,5.38765,0.2444975,-0.7805,-0.3068775,-14.93125,-4.2676,-6.642675,459.1925
1,10.75,99.8075,-8.818975,85.107,260.405,194.095,288.61775,314.9929,17.924275,466.3475,423.285,5.7647,0.247205,-0.776775,-0.2982475,-11.8676,-4.29405,-6.514075,454.4938
1,11.25,99.85,-8.4831,85.05675,297.335,227.33,291.3033,316.23205,18.869925,566.76,505.305,5.44565,0.2458475,-0.7831725,-0.2979175,-8.526875,-4.293875,-6.292125,457.19365
1,11.75,99.8725,-8.227475,84.15575,323.045,241.8,293.420575,327.453825,21.884725,635.425,567.12,5.11955,0.2590225,-0.7757325,-0.291495,-8.34315,-4.337425,-6.106075,458.470825
1,12.25,99.835,-8.299525,83.244,344.4225,253.96,293.7734,328.687875,25.99485,653.685,594.865,5.1973,0.27754,-0.769665,-0.29166,-9.6428,-4.38605,-5.832825,459.0873
1,12.75,99.8225,-8.121125,81.40425,373.6275,274.7175,294.373325,327.632375,23.2172,708.59,644.13,5.062975,0.248105,-0.7589025,-0.26454,-9.702975,-4.418275,-5.6899,459.2139
1,13.25,99.8175,-7.985475,81.47975,351.29,263.105,294.67265,335.456525,16.217025,662.355,617.44,5.34215,0.227275,-0.76156,-0.3169075,-6.5696,-4.30325,-5.5511,459.3968
1,13.75,99.835,-8.0525,81.72275,315.51,240.3125,295.198525,334.35595,16.569075,640.6825,573.5325,5.353425,0.245925,-0.746095,-0.328035,-6.64905,-4.243525,-5.41235,459.6831
1,14.25,99.785,-7.789825,81.879,273.8,215.9475,294.95455,339.778375,14.287125,553.375,506,5.63065,0.233,-0.7592075,-0.3621525,-5.158075,-4.091475,-5.259575,460.037
1,14.75,99.74,-7.6334,82.09375,227.5225,179.1025,292.774425,340.803675,7.17415,480.9925,417.9275,6.058175,0.28998,-0.756765,-0.3617175,-4.196575,-3.91505,-5.191625,449.546325
1,15.25,99.73,-7.50505,81.975,172.4,144.8275,291.652275,326.547775,2.31575,358.4275,319.7325,5.5332,0.28754,-0.7787425,-0.354685,-3.5718,-3.778425,-5.076325,449.614075
1,15.75,99.7625,-7.420975,82.329,112.6975,95.238,291.15385,323.342975,-0.2608475,219.0625,201.6825,5.6595,0.30602,-0.7849025,-0.361585,-5.456075,-3.607375,-4.973375,460.077625
1,16.25,99.76,-8.235775,83.84725,57.8425,49.92475,289.7921,329.267975,-2.527575,124.6025,108.0925,5.6771,0.2673,-0.7888375,-0.3775275,-15.243,-3.560175,-4.996425,460.231825
1,16.75,99.775,-8.967,85.1025,19.0775,18.14225,288.2303,316.78915,-6.299375,48.07275,41.497,5.7031,0.238085,-0.79929,-0.396545,-16.54675,-3.561575,-4.9962,460.3028
1,17.25,99.7675,-9.5079,86.22475,2.0637,2.723725,287.3147,315.803875,-6.500075,6.686725,5.510625,4.9664,0.217635,-0.8083425,-0.4030925,-17.0855,-3.4761,-4.988575,460.131175
1,17.75,99.7825,-9.8647,86.214,0,0.76314,286.6803,315.6659,-6.12665,0.2382025,0.0981935,5.5538,0.23094,-0.816805,-0.38397,-15.08,-3.4376,-4.97185,460.3929
1,18.25,99.7575,-9.875975,87.016,0,0.633075,286.072225,315.58125,-5.690875,0.02029225,-0.00032845,5.4908,0.1983125,-0.8157925,-0.379255,-15.86415,-3.433325,-4.9634,462.748975
1,18.75,99.6975,-9.8145,87.49325,0,0.749065,285.613325,314.945925,-5.752675,0.01500975,-0.0002463525,4.9844,0.15782,-0.810565,-0.3740025,-9.69525,-3.527925,-4.997275,463.8213
1,19.25,99.68,-9.741775,87.1095,0,0.6130225,285.2714,312.9963,-3.152575,0.015043,0,5.339125,0.11017,-0.8085725,-0.373015,-10.44,-3.62765,-5.141925,464.9792
1,19.75,99.6475,-10.437975,87.442,0,0.6612525,285.125925,315.533675,-3.79015,0.01281875,0,5.688,0.129,-0.8131825,-0.3470625,-11.412,-3.6615,-5.099,465.547
1,20.25,99.6525,-10.470625,87.296,0,0.7985725,283.26825,316.399375,-2.9166,0.0153505,-0.000328685,5.5786,0.1578,-0.8120775,-0.35051,-11.726,-3.64905,-5.0574,469.1251
1,20.75,99.66,-10.476,86.695,0,0.7680225,282.142525,315.58755,-2.996775,0.01462625,-0.0002463525,5.70115,0.16257,-0.8028675,-0.3673875,-12.185,-3.654075,-5.049775,465.051175
1,21.25,99.675,-10.63275,86.94175,0,0.67834,282.030125,315.425175,-3.1836,0.01214225,0,6.1077,0.116495,-0.799725,-0.3672275,-12.764,-3.636225,-5.01635,467.97975
1,21.75,99.7075,-10.3925,86.64075,0,0.7066,282.186475,314.82745,-2.840875,0.01494425,0,5.504125,0.1223325,-0.8117775,-0.373335,-12.59475,-3.63995,-5.03055,465.8649
1,22.25,99.705,-10.452,86.59525,0,0.72519,279.0235,305.686775,-2.442025,0.014967,0,1.87865,0.07274625,-0.81446,-0.38739,-11.7295,-3.624975,-5.167825,465.8649
1,22.75,99.7375,-11.3275,86.75825,0,0.7382775,281.4924,301.4501,-2.102175,0.01517175,0,5.67045,0.0738045,-0.80607,-0.3937575,-11.665,-3.63555,-5.18265,465.8649
1,23.25,99.7575,-11.63375,87.07725,0,0.7732325,279.9263,307.785325,-2.50715,0.01184,0,1.5162,0.01,-0.8089925,-0.385495,-10.738,-3.684175,-5.2318,465.8649
1,23.75,99.77,-11.5805,86.78075,0,0.6846325,279.51215,300.3476,-2.31805,0.0138525,0,1.3318,0.01,-0.8145725,-0.3766025,-10.738,-3.721525,-5.2281,465.8649
2,0.25,99.3925,-10.816,85.038,0,0.8371075,258.03725,285.357475,-2.203625,0.01156175,-0.00016418,2.31305,0.1941075,-3.8293,-3.486,-17.163,-5.22895,-5.8607,457.4113
2,0.75,99.3575,-10.6395,85.27275,0,0.79714,261.54625,287.537725,-1.75055,0.01413425,0,1.151725,0.1941075,-3.83065,-3.48955,-17.163,-5.3671,-5.8,457.4113
2,1.25,99.3075,-10.4975,84.90975,0,0.81283,263.718375,280.7532,-1.76664,0.01172475,-0.000164235,3.366075,0.1941075,-3.83995,-3.51645,-17.163,-5.5113,-5.9154,457.4113
2,1.75,99.3225,-10.76425,85.5225,0,0.8250075,259.090025,282.43585,-4.69745,0.01432525,-0.000164235,3.8428875,0.1941075,-3.8541,-3.51715,-17.163,-5.65845,-5.9846,457.4113
2,2.25,99.3475,-11.204,86.09425,0,0.7824675,261.596125,282.162075,-7.136375,0.01305125,0,4.3197,0.1941075,-3.8594,-3.5221,-17.163,-5.7998,-6.17585,457.4113
2,2.75,99.38,-10.8635,86.26325,0,0.7762125,261.715025,284.6831,-5.20375,0.0115875,-0.00016425,4.7965125,0.1941075,-3.8624,-3.5096,-17.163,-5.9029,-6.42855,457.4113
2,3.25,99.35,-10.982,86.5845,0,0.82909,261.805875,291.0212,-5.6859,0.01075175,0,5.273325,0.1941075,-3.85235,-3.50045,-17.163,-6.03685,-6.35385,457.4113
2,3.75,99.3575,-11.094,85.85675,0,0.8134175,261.3919,283.447025,-4.24065,0.01172275,0,5.20118541666667,0.1941075,-3.8578,-3.5017,-17.163,-6.16105,-6.39225,457.4113
2,4.25,99.355,-11.31825,85.1675,0,0.8163025,259.990725,280.84735,-4.1987,0.01289025,0,5.12904583333333,0.1941075,-3.8447,-3.49865,-17.163,-6.2664,-6.4232,457.4113
2,4.75,99.3775,-11.4005,85.37,0,0.84157,256.416725,284.592675,-4.868475,0.011632,0,5.05690625,0.1941075,-3.84715,-3.502,-17.163,-6.4076,-6.45305,457.4113
2,5.25,99.41,-11.4565,84.81425,0,0.776635,256.73125,282.2268,-4.608425,0.00991795,0,4.98476666666667,0.1941075,-3.8507,-3.4938,-17.163,-6.53475,-6.65445,457.4113
2,5.75,99.4425,-11.32925,84.9415,0,0.87302,256.1646,282.929175,-6.314675,0.009598475,0,4.91262708333333,0.1941075,-3.8412,-3.50545,-17.163,-6.66365,-6.7787,457.4113
2,6.25,99.4025,-11.48425,85.493,0,0.7986975,256.984225,282.430925,-4.67115,0.01422975,0,4.8404875,0.1941075,-3.8381,-3.49545,-17.163,-6.80905,-7.18945,457.4113
2,6.75,99.3875,-10.56375,86.047,0.132335,0.818845,257.903075,285.079075,-1.173545,0.056289,0,4.76834791666667,0.1941075,-3.84615,-3.5014,-17.163,-6.96465,-7.3096,457.4113
2,7.25,99.3725,-10.4085,85.29325,1.043325,1.820325,260.456275,278.3061,-0.5966,2.393425,1.838,4.69620833333333,0.1941075,-3.84715,-3.49995,-17.163,-6.9649,-7.4598,457.4113
2,7.75,99.385,-10.10935,85.73975,25.26575,20.578,262.82845,275.180175,0.2220525,50.67775,25.4745,4.62406875,0.1941075,-3.8346,-3.49515,-17.163,-6.96625,-7.7717,457.4113
2,8.25,99.3825,-9.601975,85.95125,75.232,60.0975,265.357025,274.9364,2.7855,161.24,112.765,4.55192916666667,0.1941075,-3.8261,-3.46655,-17.163,-6.97255,-7.96665,457.4113
2,8.75,99.375,-9.052825,85.79675,152.1075,119.6875,268.295,281.9852,7.825125,327.845,226.115,4.47978958333333,0.1941075,-3.8141,-3.47425,-17.163,-6.9697,-8.01135,457.4113
2,9.25,99.3575,-8.744925,85.431,246.32,186.3425,274.207425,298.44785,11.698525,492.765,367.43,4.40765,0.1941075,-3.8347,-3.45405,-17.163,-6.96045,-7.94165,457.4113
2,9.75,99.34,-7.606425,84.67225,319.45,243.6825,276.2819,314.84475,19.18575,671.46,499.4,4.5202,0.1941075,-3.80385,-3.42935,-17.163,-6.9454,-7.96955,457.4113
2,10.25,99.3975,-7.25775,83.97475,392.4225,298.465,273.45575,327.07765,26.44895,849.9725,639.7,4.556975,0.2444975,-3.8298,-3.44045,-14.93125,-6.91905,-7.9286,459.1925
2,10.75,99.44,-7.040625,83.49875,435.7325,331.785,275.417225,342.993825,38.585475,907.54,734.89,4.3747,0.15024,-3.8122,-3.3955,-12.103,-6.87705,-7.907,458.2351
2,11.25,99.4625,-6.671125,82.11825,493.645,368.3025,280.313625,346.173825,41.6146,1053.175,846.745,3.7349,0.18747,-3.7929,-3.410175,-11.29885,-6.7211,-7.861,460.778575
2,11.75,99.43,-6.2983,82.427,525.1175,400.25,285.0126,346.369625,37.8555,1166.05,950.985,4.12485,0.17788,-3.78515,-3.4127,-8.6149,-6.688,-7.8317,458.931925
2,12.25,99.3975,-5.938525,82.04275,523.92,396.755,286.7345,359.61835,39.143375,1127.65,990.825,4.76995,0.1838925,-3.77555,-3.4015,-7.905175,-6.5879,-7.5965,458.52605
2,12.75,99.4025,-5.9392,81.8725,539.185,415.4425,287.11425,374.890075,38.709225,1198.375,1004.5,4.613,0.1767075,-3.7706,-3.3795,-7.688025,-6.6214,-7.6948,459.584525
2,13.25,99.36,-5.8271,81.15725,562.565,421.965,289.22815,369.586975,45.536175,1233.575,993.93,4.6263,0.18046,-3.7664,-3.40595,-7.3505,-6.46345,-7.5431,459.37245
2,13.75,99.365,-5.618275,81.2935,520.83,402.3325,288.388475,370.425725,38.141575,1163.725,954.955,4.55745,0.19428,-3.76025,-3.40065,-7.016,-6.3119,-7.5315,460.32
2,14.25,99.4025,-5.721925,80.01625,482.5375,376.155,287.433825,371.1869,36.824325,1063.675,889.015,4.4369,0.191325,-3.73225,-3.3978,-6.7275,-6.505025,-7.1973,459.9793
2,14.75,99.435,-6.121075,79.35225,427.265,332.7275,287.53025,380.310875,25.2518,934.865,781.7875,4.207,0.19814,-3.7335,-3.3784,-6.86665,-6.326175,-7.096625,449.546325
2,15.25,99.4275,-6.19945,80.09,369.2775,289.73,286.11295,385.124075,7.85865,791.4425,672.645,4.3724,0.20942,-3.75035,-3.332075,-6.8415,-6.18915,-7.07575,449.614075
2,15.75,99.445,-6.254275,79.928,306.63,241.835,285.801425,372.475,2.8539,670.52,547.475,4.58365,0.2248325,-3.728125,-3.33335,-6.785175,-6.069275,-6.9797,459.554825
2,16.25,99.485,-6.202325,81.7195,227.38,186.8,284.63355,367.3563,-3.859675,480.8525,411.99,4.65735,0.210225,-3.753625,-3.338175,-7.0258,-5.93465,-6.8473,460.09295
2,16.75,99.5,-6.423975,82.06975,145.015,121.035,278.591525,359.910975,-5.997325,320.025,259.3425,4.4138,0.16787,-3.792525,-3.328975,-6.6732,-5.82435,-6.7648,460.377
2,17.25,99.4975,-6.9252,83.094,72.21625,64.25025,273.41585,346.0805,-16.3992,157.42,118.8175,3.672025,0.1535725,-3.8228,-3.34735,-8.43025,-5.66955,-6.67935,461.787075
2,17.75,99.5,-7.44005,83.66825,18.62075,17.59825,267.4856,341.669325,-22.2143,43.60725,31.235,3.7723,0.10855,-3.84465,-3.41405,-10.438,-5.519925,-6.604275,462.6082
2,18.25,99.515,-8.246325,85.194,0.382385,1.8884,266.29395,328.152275,-31.995025,2.1381,1.911075,3.610375,0.1554375,-3.903925,-3.542975,-9.156375,-5.408475,-6.496525,462.748975
2,18.75,99.5,-9.005825,84.84175,0,0.8779525,267.4853,319.51035,-32.446175,0.0309625,0,3.735125,0.15782,-3.921975,-3.5609,-9.69525,-5.30835,-6.402425,463.8213
2,19.25,99.425,-9.72085,85.31075,0,0.88734,264.3571,315.50285,-29.85605,0.0171975,-0.00032836,3.1752,0.11017,-3.9249,-3.55615,-10.44,-5.2016,-6.295225,464.9792
2,19.75,99.405,-9.89875,85.064,0,0.8583325,263.47335,317.474025,-23.845625,0.0237025,-0.0003283925,4.01705,0.129,-3.936175,-3.5605,-11.412,-5.13145,-6.190975,465.547
2,20.25,99.4075,-10.4501,85.575,0,0.808025,263.509825,318.17455,-20.171,0.01493175,-8.213e-05,3.491,0.1578,-3.9247,-3.550425,-11.726,-5.04545,-6.105875,469.1251
2,20.75,99.375,-10.762025,84.86725,0,0.88137,262.997475,310.006975,-20.7217,0.012613,0,3.61675,0.16257,-3.913075,-3.55715,-12.185,-4.96995,-6.00185,465.051175
2,21.25,99.4075,-10.654875,84.76075,0,0.96165,259.45295,308.574075,-16.1183,0.016735,0,2.741,0.116495,-3.901975,-3.554225,-12.764,-4.936775,-5.90525,467.97975
2,21.75,99.445,-10.2925,85.04825,0,0.82657,258.345675,301.49865,-16.240825,0.01446375,0,2.035175,0.1223325,-3.892775,-3.55285,-12.59475,-4.919225,-5.8253,465.8649
2,22.25,99.4175,-10.22625,86.329,0,0.9177325,260.796375,301.0028,-6.429125,0.0118445,0,1.87865,0.07274625,-3.884825,-3.56175,-11.7295,-4.907,-5.758725,465.8649
2,22.75,99.3975,-10.5165,86.32425,0,0.9983175,265.039775,293.8072,-6.13815,0.01763675,-0.00030381,1.8895,0.0738045,-3.8716,-3.556775,-11.665,-4.908825,-5.704725,465.8649
2,23.25,99.385,-11.305,85.43925,0,0.85657,264.0072,289.14555,-10.6055,0.01638425,0,1.5162,0.01,-3.864475,-3.5431,-10.738,-4.903625,-5.800925,465.8649
2,23.75,99.365,-11.4865,85.595,0,0.9095525,262.713475,289.119275,-4.8692,0.01038685,0,1.3318,0.01,-3.8584,-3.53555,-10.738,-5.0197,-5.941525,465.8649
3,0.25,98.8975,0.1467525,93.56275,0,1.238375,316.725,362.67855,-6.5569,0.0196205,-0.00032864,4.038825,0.29342,-0.596925,-0.7520225,1.4748925,0.96218,0.2718275,452.5669
3,0.75,98.88,0.04647975,93.51225,0,1.227475,316.4235,360.092975,-3.64655,0.0192815,-0.0007136325,3.8602,0.26544,-0.59519,-0.745355,1.01727,0.911435,0.2682975,453.3529
3,1.25,98.87,0.105941,93.22075,0,1.34245,316.160825,359.598275,-2.57465,0.017285,-0.0003285675,3.972775,0.278885,-0.5888575,-0.7359175,0.63868,0.7170475,0.2633825,453.7095
3,1.75,98.87,-0.174215,92.88825,0,1.2662,316.1421,358.0193,-2.464025,0.01512425,-0.00032862,4.28385,0.313745,-0.5868425,-0.7345225,0.51762,0.750685,0.2646025,453.8629
3,2.25,98.9075,-0.335995,92.901,0,1.206475,316.0543,356.274075,-2.761275,0.01587225,-0.0003280425,4.11675,0.3083375,-0.5998625,-0.742755,0.1610525,0.7363,0.263175,453.7686
3,2.75,98.91,-0.162285,92.58475,0,1.25685,316.706325,357.162825,-2.01215,0.0136955,-8.20825e-05,3.8633,0.3381425,-0.5965425,-0.7377375,0.56474,0.6620725,0.26622,453.638725
3,3.25,98.95,-0.1327775,92.057,0,1.299775,316.485225,356.8104,-1.82265,0.01557325,-0.0003287475,4.1663,0.3363,-0.595115,-0.7385525,0.484,0.62611,0.2478625,453.816525
3,3.75,98.9775,-0.12512625,92.47025,0,1.209475,316.4339,349.7702,-2.227875,0.01223025,-0.00032841,4.14475,0.324205,-0.593035,-0.7461225,1.713125,0.62026,0.2476675,454.1186
3,4.25,98.995,-0.2327225,91.609,0,1.298,316.66145,356.70795,-2.028875,0.01637325,-0.00032856,4.48925,0.358015,-0.59303,-0.748085,1.576595,0.453705,0.240805,453.38
3,4.75,98.9475,-0.24918,91.8765,0,1.201375,316.55515,355.159725,-2.3067,0.01554025,-8.2205e-05,4.4057,0.36619,-0.5883325,-0.75541,1.543135,0.4476775,0.2313775,452.0064
3,5.25,98.9025,-0.26968,92.108,0,1.213575,316.49735,352.097675,-2.048725,0.0165715,-0.0003280375,3.9772,0.32576,-0.588395,-0.752215,0.36223,0.445685,0.0844225,451.74005
3,5.75,98.8625,-0.261205,92.1835,0,1.2751,316.454975,350.72685,-2.1618,0.064419,0,4.0617,0.2980125,-0.5876975,-0.7493025,-1.723325,0.463585,-0.0887645,452.0859
3,6.25,98.82,-0.159036,92.1555,0.8534775,1.823775,316.359,359.68265,-2.06565,3.5867,1.39215,4.2121,0.29875,-0.5879325,-0.751695,-1.7667,0.4449575,-0.15203825,452.4308
3,6.75,98.84,0.01746675,92.8705,16.143,9.0292,316.20355,355.87125,-2.35505,37.528,14.9845,4.047475,0.274515,-0.588405,-0.74375,-0.992,0.423685,-0.05186325,453.3318
3,7.25,98.81,0.1802725,92.4705,59.29875,36.57375,316.37945,362.57865,0.255495,121.8675,78.66775,4.053275,0.2614625,-0.5909675,-0.7340975,-0.982525,0.3996275,0.2712575,453.177025
3,7.75,98.755,0.5381425,92.133,140.2175,75.59425,316.589175,379.761175,16.8558,281.075,180.425,4.24585,0.3087475,-0.60658,-0.71364,0.1287475,0.456065,0.9283775,452.78625
3,8.25,98.745,0.816675,92.2915,231.245,135.87,317.9396,385.424125,63.745225,466.71,295.7075,4.97015,0.366915,-0.5972425,-0.6920825,1.605375,0.50949,1.289225,451.9634
3,8.75,98.745,1.1088,92.086,327.3525,196.1075,320.772525,395.03585,121.074725,670.95,445.645,5.581775,0.4026775,-0.604845,-0.692575,3.1668,0.52368,1.275975,450.85495
3,9.25,98.73,1.435675,91.4555,409.175,246.5975,324.917875,399.8475,181.60685,851.53,553.965,5.6015,0.42873,-0.619375,-0.70046,4.490925,0.8432825,1.4103,450.8895
3,9.75,98.7575,1.730925,90.2655,486.55,288.875,328.624225,402.878375,214.726325,1033.9,704.86,5.4467,0.414775,-0.592765,-0.7055675,4.90605,1.00258,2.03185,450.0678
3,10.25,98.81,2.02665,90.1825,526.9375,330.995,334.2526,407.553775,268.55025,1122.65,797.38,5.48415,0.4098775,-0.5933325,-0.73006,4.7739,1.0019425,2.0892,448.94395
3,10.75,98.88,2.274525,88.42125,614.4575,384.885,337.710825,424.1107,342.816825,1316.45,970.88,5.7784,0.43239,-0.642755,-0.732595,5.1367,1.25955,2.4009,449.962975
3,11.25,98.9175,2.815925,88.67475,670.7075,418.56,341.463175,429.83515,354.327575,1413.85,1099.9,5.83325,0.450215,-0.61589,-0.738115,4.8961,1.41085,3.0222,449.952675
3,11.75,98.9325,3.008925,87.84725,665.1675,451.995,343.294675,434.279975,389.011,1417.825,1163.35,6.01135,0.46154,-0.61969,-0.73631,4.88475,1.8823,4.2417,449.8474
3,12.25,98.9075,2.62525,85.7755,700.74,468.065,346.5804,441.0589,397.78525,1500.775,1227.75,6.366275,0.4633025,-0.585725,-0.74665,4.2975,2.9723,7.73735,449.326825
3,12.75,98.8825,2.900925,85.43025,723.63,473.5275,350.604975,441.70805,421.517625,1580.775,1199.65,6.11005,0.468905,-0.58845,-0.719295,4.641975,3.59075,6.82795,449.0061
3,13.25,98.8975,3.034575,85.793,709.23,480.155,354.61275,437.0693,400.61085,1584.15,1234.7,6.3836,0.461155,-0.55622,-0.667055,5.6763,3.474,4.8345,449.4193
3,13.75,98.92,3.2023,85.45925,673.83,469.64,354.586575,434.0318,398.034025,1489.925,1223.35,6.17065,0.484325,-0.555755,-0.70179,5.73715,2.96375,5.57045,449.332025
3,14.25,98.905,3.127075,84.10025,634.9825,427.73,354.508775,438.1831,349.82275,1395.825,1089.75,5.982,0.43405,-0.537875,-0.692185,6.01225,3.13845,5.20895,449.478575
3,14.75,98.965,3.190025,82.4675,592.4975,388.0925,350.698875,446.3879,318.558225,1274.35,970.37,5.5291,0.43131,-0.51998,-0.677675,5.9287,3.15805,7.7155,449.546325
3,15.25,98.97,2.88665,82.3115,523.39,336.1625,344.88055,440.24045,275.19575,1158.725,844.815,5.757925,0.372535,-0.522415,-0.65498,6.0496,3.19435,10.56885,449.614075
3,15.75,99.0125,2.626025,84.6895,451.5625,278.04,343.88415,436.501725,211.46185,975.9225,688.185,5.5192,0.385025,-0.512415,-0.634745,5.75095,2.6924,8.2143,449.681825
3,16.25,98.99,2.272375,84.52875,355.2575,236.5375,341.93025,434.221725,159.347525,778.8175,581.03,5.5127,0.3900875,-0.50558,-0.616985,5.607775,2.54275,8.08675,449.6905
3,16.75,98.9725,1.8408,84.29425,291.5525,169.435,338.149475,429.52225,101.390175,625.485,395.12,5.2842,0.40216,-0.508635,-0.62789,5.4507,2.55835,7.6874,449.65445
3,17.25,98.97,1.630425,85.49025,197.735,108.77,330.303125,425.10165,39.981475,418.1025,235.85,5.139575,0.36266,-0.5181,-0.637445,6.6347,2.5811,6.69675,449.711825
3,17.75,98.9425,1.301725,86.4675,98.1665,57.05025,324.264375,421.67535,-4.53425,216.475,118.34,4.557775,0.28018,-0.52525,-0.647075,6.2719,2.62615,1.89455,449.670425
3,18.25,98.9175,0.99814,88.423,41.9755,19.3465,319.641,414.43125,-9.410175,89.12275,43.722,4.0523,0.26483,-0.529205,-0.682255,6.1301,1.78125,0.76217,449.7771
3,18.75,98.8975,0.855815,89.16925,7.0275,4.143025,319.0236,397.8504,-13.151175,19.85275,6.3758,3.473275,0.22145,-0.52933,-0.687165,4.1866,1.29855,0.236265,449.6201
3,19.25,98.88,0.6216,89.426,0,1.304475,317.768425,384.484475,-15.5647,0.65813,0.123795,2.919875,0.17988,-0.586065,-0.743215,3.79145,1.44415,0.27463,451.8112
3,19.75,98.8575,0.53213,90.92375,0,1.466175,317.238525,387.006625,-11.68185,0.02501325,-0.0061378,3.5181,0.1819475,-0.587745,-0.74313,2.6788,1.0424,0.284205,452.4423
3,20.25,98.8475,0.44708,91.792,0,1.520125,316.765525,384.24625,-13.9989,0.01794975,-0.0057425,3.918975,0.2629175,-0.58075,-0.73527,1.89685,1.21055,0.287435,452.4107
3,20.75,98.825,0.4131475,92.147,0,1.38075,316.7453,379.516825,-8.50585,0.0199795,-0.00656285,4.166425,0.25804,-0.58858,-0.739685,1.502225,1.2638,0.294415,453.0712
