DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_1_1_3,TA_1_1_2,TS_1_5_1
1,0.25,377.9887963,0.01657816225,-13.43,-10.105,-20.533603075,2.23218022,0.339587975,215.2,268,-67.7,98.29656335,-0.5785,-0.11125,71.1625,-0.0464677705,-0.65110445525,-0.2485345555,-1.81675,0.143,-0.15887137,-9.845,-2.31325,-1.08325,-0.2,-0.00575,4.4,-1.917,-0.817,-0.05425,1.19925,3.625,-10.7275,-8.85467861625,0.155085868,0.406373942633904,0.45941016675,0.347436899072965,2.3255905395,0.165037156225872,3.345,-8.01575,-0.2
1,0.75,378.265267,0.086665633,-14.0275,-10.5225,-19.52518558,2.215994228,-0.142429609,216.4,267.7,-68.5575,98.29989985,-0.5745,-0.11875,71.65,-0.05044576,-0.74521572875,-0.2888219295,-1.8785,0.191,-0.162130947,-9.845,-2.41275,-1.08775,-0.2,0.00075,4.4,-2.02275,-0.8385,-0.067,1.16325,3.62075,-10.6775,-8.93806360825,0.1537749825,0.41834461012796,0.446372189,0.328841591318027,2.3556303505,0.151762037662927,3.142,-8.293564,-0.2
1,1.25,377.92684485,0.01667983775,-15.6837675,-13.10667,-20.58435706,2.22997760025,-0.212092242,212.225,267,-67.895,98.308542295,-0.5705,-0.119,71.5425,-0.0395393135,-0.651386586,-0.21992236325,-1.882,0.163,-0.152175875,-9.915,-2.39925,-1.1,-0.2,-0.03325,4.38725,-2.14675,-0.87525,-0.0625,1.18725,3.625,-10.6625,-9.23784962175,0.147194741,0.426500565176108,0.43650631075,0.335857392832365,2.3717893325,0.173874476250886,3.016,-8.33329075,-0.2
1,1.75,378.29283895,-0.011473074,-14.72299,-12.971685,-20.621000725,2.12517155325,-0.1642184235,213.15,265.9,-66.685,98.3085218225,-0.5405,-0.1245,71.9375,-0.040712647,-0.5962296095,-0.23250130325,-1.85475,0.127,-0.13573660775,-10.2025,-2.4385,-1.10075,-0.2,-0.0085,4.4,-2.23375,-0.90025,-0.07075,1.1915,3.6205,-10.91,-9.16390092825,0.1529209745,0.427650851009606,0.423801695,0.326133684091559,2.27888501225,0.161764695905675,2.981,-8.2953895,-0.2
1,2.25,378.2014022,-0.0163052135,-14.92075,-12.916185,-18.74359201,2.12502406275,-0.58311659,214.025,267.1,-65.9,98.3047531525,-0.543,-0.11425,72,-0.037246595,-0.62760247075,-0.188379136,-1.837,0.132,-0.13818779425,-10.045,-2.49125,-1.10075,-0.2,0.008,4.3915,-2.36525,-0.925,-0.075,1.1915,3.59625,-10.76,-9.1443866875,0.151071133,0.433826036281196,0.427740663,0.333226641901134,2.2755542575,0.170970364910042,2.889,-8.46759575,-0.2
1,2.75,378.828084525,-0.04423572,-15.58995,-13.18295,-17.66408795,2.115924658,-0.47755739525,212.55,266.6,-65.34,98.300092025,-0.544,-0.10375,71.7725,-0.024332467,-0.5560806025,-0.21139878625,-1.8735,0.153,-0.1385586645,-10.2975,-2.4545,-1.1255,-0.2,0.0095,4.4,-2.4585,-0.925,-0.075,1.1625,3.592,-10.6775,-9.15060959975,0.140654841,0.396349037876808,0.407271134,0.327803775191803,2.29172089725,0.165041175517519,2.4,-8.6956545,-0.2
1,3.25,379.347084325,-0.0090730305,-15.695,-13.21734,-18.013898085,2.156618535,-0.648505651,215.7,267.5,-64.315,98.335872045,-0.536,-0.10825,72.4525,-0.044600984,-0.6359977315,-0.2392280195,-1.85475,0.157,-0.1425603265,-10.4075,-2.48775,-1.1675,-0.2,-0.00375,4.4,-2.4745,-1.03125,-0.075,1.1795,3.6125,-10.8625,-9.515119877,0.147619494,0.397050812648284,0.392488901,0.338548072032058,2.23278297,0.151821285842092,1.8,-9.0075,-0.2
1,3.75,378.7723926,0.0051651296,-15.8275,-13.23504,-17.300646975,2.1026607585,-0.359946439,215.375,268.2,-65.51,98.35644843,-0.559,-0.102,72.99,-0.0292306825,-0.599316311,-0.198496078,-1.82825,0.165,-0.1491734055,-10.76,-2.5045,-1.19525,-0.2,0,4.4,-2.3485,-1.151,-0.08325,1.18725,3.61675,-10.92,-9.5226724685,0.14708109225,0.388184817873696,0.38945950475,0.335167717800757,2.2726110775,0.158247859696547,1.795,-9.24614475,-0.2
1,4.25,379.7964569,0.0078451365,-16.7545,-13.29669,-17.1498977975,2.11939895675,-0.118422068,217.3,266.45,-64.02,98.333147805,-0.551,-0.10175,72.95,-0.020160477,-0.63044498675,-0.2131934265,-1.782,0.131,-0.151229463,-10.825,-2.51575,-1.23825,-0.2,0.0295,4.4,-2.35425,-1.26425,-0.0795,1.18725,3.5875,-10.9375,-9.68981625275,0.1375003025,0.390456478229616,0.37580599125,0.321882414727791,2.17204119875,0.156934273898396,0.946,-9.5153685,-0.2
1,4.75,381.0095446,-0.06261637,-17.1705825,-13.36143,-17.04971094,2.165340063,-0.0193677935,218.2,266,-62.17,98.38548826,-0.5185,-0.11525,73.495,-0.0357551785,-0.682290041,-0.227589943,-1.89225,0.118,-0.15692319325,-10.9875,-2.4995,-1.28675,-0.2,0.00775,4.39925,-2.38325,-1.4,-0.0915,1.2035,3.58775,-11.055,-10.00726056,0.13973894225,0.39916349657753,0.36576097,0.314050495939745,2.156015174,0.14887146469354,0.504,-9.7392315,-0.2
1,5.25,380.899519875,-0.06562409575,-17.2025,-13.40019,-17.6859429875,2.120298442,0.1246506235,215.6,266,-63.72,98.37888691,-0.533,-0.1025,74.2575,-0.0542466945,-0.620452715,-0.2506217635,-1.956,0.151,-0.14695481375,-11.045,-2.52025,-1.267,-0.2,0.01175,4.388,-2.5005,-1.4045,-0.096,1.18725,3.6125,-11.25,-10.35153826,0.13897465,0.406135856580037,0.354728451,0.316935474505458,2.275047699,0.154029896448709,0.382,-10.28755,-0.2
1,5.75,380.819000325,-0.100404081,-17.11766,-13.54002,-17.871775235,2.088680498,-0.55927806825,219.625,265,-61.285,98.39802577,-0.5305,-0.0975,73.5775,-0.052470755,-0.724927533,-0.224063403,-1.938,0.139,-0.141822176,-11.1725,-2.517,-1.2875,-0.2,0.01275,4.4,-2.5425,-1.4205,-0.1375,1.1795,3.5915,-11.51,-10.30858134,0.13873574075,0.390873965620633,0.3605253215,0.312152682192545,2.325696723,0.157150749282337,0.428,-10.4755375,-0.2
1,6.25,381.1788398,-0.015228352,-17.25484,-13.73905,-16.7770800025,1.997790936,-0.5676793865,211.675,264.7,-59.93,98.40018405,-0.54,-0.0895,73.54,-0.0385503955,-0.62450666,-0.243425023,-1.9805,0.173,-0.14499934425,-11.1875,-2.47475,-1.283,-0.2,0.0045,4.40425,-2.5705,-1.4255,-0.1,1.1865,3.55325,-11.4075,-10.49857142,0.138866663,0.403510619438944,0.32754441725,0.354825595187269,2.36608857,0.160281698892918,0.705,-10.529885,-0.2
1,6.75,382.452529,-0.02510026025,-17.545,-14.113165,-15.8160654,1.9332583055,-0.464985,218.95,265.7,-57.95,98.40152799,-0.245,5e-04,73.635,-0.0385555475,-0.549293195,-0.209926926,-1.57825,0.248,-0.1405576945,-11.1325,-2.52175,-1.27925,-0.2,-0.00825,4.4,-2.60025,-1.42075,-0.163,1.1865,3.5715,-11.3975,-10.6358322175,0.136658842,0.399912168638548,0.350798487,0.327401054306874,2.280239227,0.156396441828797,0.972,-10.6548975,-0.2
1,7.25,383.6861064,-0.03807979625,-18.0775,-14.13607,-14.61181009,1.88929318725,0.341991055,215.225,266.5,-53.64,98.4113869825,7.23675,1.01575,73.1825,-0.00891138075,-0.39834207,-0.09496919475,3.365,1.352,-0.1571307475,-11.3825,-2.559,-1.28025,-0.2,-0.00825,4.4,-2.59125,-1.425,-0.17525,1.176,3.57875,-10.68,-10.528156695,0.1476796185,0.426849851358525,0.352825056,0.33176132925249,2.34847436175,0.162828854351345,2.137,-10.62171,-0.2
1,7.75,381.6015659,-0.117592652,-18.38,-14.73813,-12.393860365,2.00897000125,0.9083399455,217.15,267.9,-16.16,98.43410065,37.3025,6.5205,72.335,-0.0243597125,-0.160280831,-0.05183105875,18.665,5.556,-0.162316142,-11.3525,-2.6575,-1.32475,-0.2,-0.0045,4.40425,-2.54925,-1.3995,-0.19575,1.17525,3.52525,-10.565,-10.66214109,0.15445559725,0.445476755847036,0.36490108425,0.362971939686803,2.464883226,0.174967102622179,3.474,-10.288117,-0.2
1,8.25,382.667494425,-0.284613266,-18.6225,-14.05222,-9.043530757,2.115805865,2.267350574,214.875,271.3,8.6,98.468272065,94.4,14.41,70.99,-0.00450313125,0.145540999,0.03762111,47.1325,12.55,-0.180927851,-10.96,-2.62875,-1.3,-0.2,-0.04125,4.4,-2.4785,-1.36275,-0.2,1.2,3.56725,-10.06,-10.7908931,0.1710913925,0.476929593843501,0.40668696075,0.400777588186455,2.58540953,0.19640766642448,4.027,-9.85646575,-0.2
1,8.75,383.449711275,-0.418401365,-18.495,-13.3949,-3.74268526,2.22564172,5.7351069595,209.425,274.2,24.52,98.51530923,163.5,26.1025,69.9275,-0.03055640175,0.500298165,0.036569337,77.99,23.52,-0.195922559,-10.26,-2.5695,-1.34575,-0.2,-0.01725,4.40825,-2.48725,-1.3615,-0.2,1.18725,3.55325,-8.805,-9.9879814465,0.200596423,0.559552065704636,0.52833755,0.44194874668024,2.8548026975,0.215533000850289,5.057,-8.96014525,-0.2
1,9.25,383.598705925,-0.4413454865,-17.265,-13.1542875,-0.48995386975,2.28003994025,8.9858661985,206.7,277.4,36.755,98.5090520275,219.675,34.6525,68.13,-0.07069104575,0.4811693245,0.02284076225,105.275,29.31,-0.217322277,-9.56,-2.46225,-1.32975,-0.2,-0.01225,4.4,-2.398,-1.3,-0.2,1.19925,3.525,-8.2975,-9.30497248875,0.20771494,0.5825464504216,0.611097632,0.520773611018657,3.143156146,0.232584326011467,6.194,-8.1771345,-0.2
