DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
2,12.75,-27.107,95.626,3.9602,101.55,245.96,222.6,20.394,139.96,87.739,197.8,204.77,0.08283,-26.313,-10.353,-10.133,-10.157,-9.99,-2.9113,0.0334735
2,13.25,-27.281,95.346,3.9858,101.5,246.04,214.9,16.441,146.12,90.764,193.13,204.92,0.090713,-26.189,-10.313,-10.06,-10.09,-9.9733,-2.9113,0.017587
2,13.75,-26.474,95.683,3.779,101.55,249.01,216.81,19.288,137.26,96.075,192.2,206.34,0.088688,-25.509,-10.283,-10.023,-10.053,-9.9567,-2.9765,0.014656
2,14.25,-26.535,95.585,3.5761,101.5,210.07,186.6,13.115,98.795,73.299,192.87,208.14,0.092064,-25.921,-10.26,-10.007,-10.023,-9.94,-2.9415,-0.03749
2,14.75,-26.421,96.155,3.4844,101.5,195.505,172.635,13.502,93.161,69.644,187.97,209.08,0.089233,-25.779,-10.1835,-10.015,-10.00015,-9.93335,-2.8843,-0.0748355
2,15.25,-26.421,97.1555,3.42195,101.5,153.56,139.32,3.9839,71.046,55.109,187.5,209.57,0.086053,-25.757,-10.183,-10.0435,-10.01335,-9.92665,-2.9022,-0.0378035
2,15.75,-26.421,96.784,3.5118,101.5,103.14,100.8,0.035682,53.892,41.918,188.03,206.98,0.0836265,-25.992,-10.017,-10.077,-10.027,-9.92,-2.8647,-0.093798
2,16.25,-26.936,96.889,3.6569,101.5,68.706,64.72,-1.8037,35.544,28.837,187.2,207.54,0.084897,-26.234,-9.9833,-10.09,-10.073,-9.9167,-2.8279,-0.078256
2,16.75,-27.27,97.19,3.616,101.5,33.819,31.88,-4.4274,22.844,16.281,188.42,207.24,0.078901,-26.755,-10.073,-10.057,-10.093,-9.9233,-2.8647,-0.11139
2,17.25,-27.729,98.014,3.73,101.5,11.895,11.04,-11.86,7.965,6.753,192.03,205.95,0.0739955,-26.907,-10.167,-10.033,-10.073,-9.94,-2.8411,-0.075847
2,17.75,-27.8015,98.326,3.96445,101.5,1.968,1.88405,-16.564,1.752,3.0697,188.58,204.94,0.071755,-26.971,-10.11985,-9.97485,-9.8915,-9.71665,-2.85715,-0.0967295
2,18.25,-28.075,97.892,3.95,101.4,0.24535,0.26419,-14.517,0,0.271975,188.45,206.105,0.072351,-27.168,-9.9933,-9.9833,-9.77,-9.4967,-2.8494,-0.087936
2,18.75,-28.088,98.295,3.646,101.5,0,0,-15.08,0,0.020118,188.5,205.86,0.071089,-27.3235,-9.9967,-9.96,-9.8033,-9.5133,-2.8458,-0.074884
2,19.25,-27.794,97.835,3.766,101.5,0,0,-13.491,0,0.010066,186.39,206.445,0.068769,-27.076,-10.003,-9.9333,-9.84,-9.54,-2.7539,-0.10552
2,19.75,-27.855,93.9215,4.3001,101.5,0,0,-13.317,0,0,191.52,207.19,0.069128,-27.163,-10.1585,-10.01,-9.9117,-9.76335,-2.7606,-0.1062805
2,20.25,-27.9045,92.421,4.21675,101.4,0,0,-11.337,0,0.020132,189.3,206,0.076003,-27.389,-10.17665,-10.01165,-9.9133,-9.7617,-2.7839,-0.10552
2,20.75,-28.5115,93.277,4.2068,101.45,-0.0018587,0,-8.3574,0,0,191.95,204.1,0.069845,-27.613,-10.525,-10.2615,-10.05985,-9.94665,-2.8148,-0.111384
2,21.25,-28.72,93.877,4.2033,101.45,0,0,-6.4702,0,0,192.605,203.705,0.071138,-28.1055,-10.52,-10.19,-9.9333,-9.91,-2.7853,-0.1055255
2,21.75,-28.775,93.871,4.2646,101.45,0,0,-6.0428,0,0,191.51,204.51,0.073996,-28.206,-10.547,-10.213,-9.9567,-9.8867,-2.7847,-0.075462
2,22.25,-28.3905,87.7795,4.5665,101.4,0,0,-5.9363,0,0,191.31,204.74,0.076122,-27.783,-10.16165,-10.12815,-10.0765,-9.96485,-2.7918,-0.099659
2,22.75,-28.3885,87.337,4.65235,101.5,0,0,-6.4675,0,0.020131,191.73,204.7,0.075332,-27.593,-10.14515,-10.11165,-10.06,-9.94985,-2.79395,-0.0967295
2,23.25,-28.235,83.517,5.2268,101.5,-0.012,0,-5.6138,0,0,191.2,204.56,0.070404,-27.845,-10.13165,-10.09685,-10.0485,-9.94165,-2.7845,-0.0850045
2,23.75,-28.59,86.0125,4.1109,101.5,-0.015,0,-6.699,0,0,194.525,205.72,0.071869,-28.1365,-8.628,-8.5892,-8.48285,-8.2405,-2.74985,-0.0967295
3,0.25,-23.965,98.172,3.797,101.5,0,0,-22.594,0,0,196.3,212.6,0.117945,-24.764,-12.217,-12.227,-12.04,-11.85,-2.1926,0
3,0.75,-24.215,97.852,3.8626,101.5,0,0,-22.944,0,0,192.95,215.55,0.102918,-24.266,-12.22,-12.207,-12.057,-11.843,-2.2295,-0.0029312
3,1.25,-24.415,98.149,3.651,101.5,0,0,-24.616,0,0,193.41,214.56,0.090241,-24.133,-12.223,-12.197,-12.06,-11.84,-2.224,-0.02345
3,1.75,-24.02,97.9055,3.5216,101.5,0,0,-24.115,0,0,193.47,215.52,0.116485,-24.231,-12.233,-12.177,-12.063,-11.84,-2.235,0
3,2.25,-23.9575,98.35,3.62235,101.5,0,0,-23.03,-0.021651,0,195.71,214.08,0.115565,-24.04,-12.183,-12.1015,-12.0315,-11.8,-2.2461,-0.014656
3,2.75,-23.955,98.506,3.57655,101.5,0,0,-20.749,0,0,194.02,213.76,0.11321,-23.778,-12.175,-12.095,-12.0365,-11.8,-2.24335,0
3,3.25,-24.175,98.66,3.58,101.5,0,0,-19.279,0,0,191.11,216.11,0.080846,-23.427,-12.197,-12.13,-12.09,-11.86,-2.2461,-0.037008
3,3.75,-24.203,98.544,3.5806,101.5,0,0,-20.14,0,0,192.49,217.19,0.087652,-23.519,-12.17,-12.11,-12.1,-11.85,-2.2461,-0.011725
3,4.25,-24.519,98.655,3.582,101.5,0,0,-18.051,0,0,193.91,216.74,0.084961,-23.523,-12.16,-12.1,-12.103,-11.857,-2.2019,-6.7492e-15
3,4.75,-23.843,98.5625,3.4339,101.5,0,0,-17.428,0,0,191.73,216.54,0.085636,-23.799,-12.1515,-12.072,-12.053,-11.785,-2.224,-0.014656
3,5.25,-23.475,98.385,3.3192,101.5,0,0,-16.236,0,0,191.085,217.935,0.0872975,-23.67,-12.123,-12.06,-12.003,-11.723,-2.235,-0.017587
3,5.75,-23.7595,98.2145,3.48495,101.5,0,0.0380575,-14.798,0,0.030198,188.115,214.025,0.08643,-23.9525,-12.115,-12.0335,-11.925,-11.7165,-2.2102,-0.011725
3,6.25,-23.955,97.987,3.4947,101.5,0.569805,0.60813,-17.8445,0,0.44348,188.185,214.48,0.082457,-23.638,-12.11,-12.03,-11.925,-11.72,-2.224,-0.0205185
3,6.75,-23.8675,97.8665,3.79735,101.5,3.34465,3.16045,-19.7065,1.462825,2.8295,186.35,213.755,0.096499,-23.4725,-12.1135,-12.0235,-11.93,-11.725,-2.2102,-0.0374175
3,7.25,-23.3555,96.8375,3.85125,101.5,16.8845,15.576,-14.175,10.1484,7.6397,189.915,215.13,0.098086,-23.2355,-12.1135,-12.0165,-11.9335,-11.73,-2.224,-0.011725
3,7.75,-23.5175,96.332,3.54795,101.65,48.095,48.2365,-5.6652,33.572,20.781,190.38,212.14,0.10448,-23.793,-12.177,-12.055,-12.032,-11.8115,-2.2516,-0.03802
3,8.25,-23.2185,96.952,3.37315,101.65,104.05,100.018,3.2087,62.465,39.986,190.56,212,0.092469,-23.052,-12.1535,-12.058,-12.0235,-11.815,-2.224,0.0117247
3,8.75,-23.46,95.812,3.599,101.65,179.49,174.45,14.7465,100.724,63.912,189.805,211.505,0.10815,-24.158,-12.133,-12.043,-12.003,-11.767,-2.2295,0
3,9.25,-22.977,94.345,3.4126,101.55,261.31,248.4,23.5405,141.675,89.8795,185.77,213.76,0.10799,-22.854,-12.137,-12.027,-11.987,-11.777,-2.2295,0.064486
3,9.75,-22.414,94.167,3.5212,101.5,323.8,301.4,36.5815,183.29,118.065,186.73,213.815,0.110555,-22.643,-12.137,-11.99,-11.983,-11.783,-2.2461,0.058624
3,10.25,-21.42,94.229,3.4528,101.5,393.39,357.51,44.608,217.685,140.65,187.545,214.385,0.11707,-22.4935,-12.14,-11.967,-11.967,-11.787,-2.2406,0.017587
3,10.75,-21.36,92.567,3.5962,101.5,459.06,429.71,58.722,271.495,165.565,186.84,217.475,0.131475,-21.948,-12.157,-11.957,-11.953,-11.78,-2.2406,0.037683
3,11.25,-21.36,91.983,3.807,101.5,517.29,492.78,61.9405,308.755,194.705,187.66,218.335,0.13558,-21.707,-12.153,-11.973,-11.943,-11.773,-2.235,0.017587
3,11.75,-21.36,91.268,3.9186,101.5,567.55,514.4,68.6965,337.415,208.38,187.32,220.16,0.1551,-21.222,-12.173,-11.997,-11.933,-11.78,-2.2295,-0.011725
3,12.25,-21.39,91.049,3.973,101.55,601.51,550.74,75.903,348.03,217.585,185.7,220.52,0.17385,-20.628,-12.173,-11.977,-11.92,-11.773,-2.2406,0.0058624
3,12.75,-20.067,89.05,3.957,101.6,612.68,565.51,78.2575,365.12,224.94,188.765,221.435,0.18681,-20.6315,-12.127,-11.973,-11.92,-11.78,-2.2406,-0.0058624
3,13.25,-19.299,90.22,3.5956,101.6,617,563.01,78.5285,329.535,222.815,190.445,221.39,0.19248,-20.6035,-12.123,-11.987,-11.923,-11.79,-2.2295,0
3,13.75,-19.347,90.218,3.53,101.7,601.31,540.22,75.9895,343.62,214.535,186.055,221.365,0.19902,-20.497,-12.113,-11.99,-11.923,-11.8,-2.2185,0
3,14.25,-19.925,90.788,3.6484,101.7,589,516.43,78.9515,350.15,207.225,185.84,222.895,0.20489,-20.7375,-12.117,-11.99,-11.933,-11.82,-2.224,-0.0058624
3,14.75,-19.538,90.362,3.8143,101.7,543.89,478.88,65.8475,302.755,191.47,187.575,223.36,0.195745,-20.54,-12.123,-11.99,-11.933,-11.823,-2.224,-0.037586
3,15.25,-19.271,89.299,3.7282,101.7,494.2,434.1,57.8585,298.95,178.53,187.54,224.385,0.19292,-20.9095,-12.12,-11.997,-11.94,-11.83,-2.213,0
3,15.75,-19.3,88.149,4.1691,101.7,437.2,388.32,52.3385,258.675,152.84,186.33,226.775,0.19025,-20.582,-12.11,-12.007,-11.943,-11.843,-2.1798,-6.7816e-15
3,16.25,-18.63,90.329,4.0307,101.65,362.5,319.69,42.944,210.93,125.43,186.965,226.995,0.17969,-20.9345,-12.117,-12.007,-11.933,-11.847,-2.1688,0.0058624
3,16.75,-18.94,90.571,3.69,101.65,289,251.38,30.3605,169.3,99.832,185.9,226.72,0.17074,-21.7255,-12.117,-12.013,-11.913,-11.847,-2.1633,-0.011725
3,17.25,-19.14,92.024,3.6012,101.65,209.32,178.23,17.732,112.775,73.4545,187.545,226.17,0.15674,-21.9535,-12.127,-12.023,-11.91,-11.85,-2.2185,-0.02345
3,17.75,-19.555,92.847,3.458,101.65,127.18,114.06,1.9923,72.0255,42.2105,184.99,225.96,0.14638,-21.769,-12.17,-12.0915,-11.9385,-11.848,-2.22125,-3.3885e-15
3,18.25,-20.165,93.652,3.677,101.6,69.331,61.235,-13.4185,33.68,24.078,185.515,228.745,0.11364,-21.376,-12.143,-12.027,-11.93,-11.82,-2.224,-0.0058624
3,18.75,-20.68,94.817,3.4397,101.7,22.981,21.036,-22.607,15.007,9.6767,185.605,227.215,0.11582,-21.141,-12.15,-12.027,-11.937,-11.817,-2.1909,-0.017587
3,19.25,-21.115,96.549,3.5236,101.645,4.532,4.145,-28.5875,3.5263,2.83935,185.93,229.22,0.11481,-21.099,-12.147,-12.027,-11.957,-11.817,-2.1743,-0.017587
3,19.75,-21.335,96.461,3.9104,101.6,0.68472,0.6585,-29.5335,0,0.96617,190.41,227.435,0.11941,-20.945,-12.14,-12.023,-11.967,-11.817,-2.224,-0.029312
3,20.25,-21.33,96.575,3.404,101.6,0.0037166,0.024,-22.992,0,0.0201165,188.655,225.51,0.11019,-20.8115,-12.147,-12.03,-11.977,-11.827,-2.224,0
3,20.75,-21.28,96.926,3.357,101.6,0,0,-26.0855,0,0,186.78,223.405,0.11478,-20.8525,-12.153,-12.03,-11.98,-11.827,-2.2295,-3.30755e-15
3,21.25,-21.805,98.003,3.4972,101.5,0,0,-24.3855,0,0,190.045,224.255,0.097202,-21.1385,-12.163,-12.03,-11.98,-11.827,-2.224,-0.02345
3,21.75,-22.21,97.637,3.649,101.5,0,0,-20.1705,0,0,194.6,225.94,0.12637,-21.145,-12.173,-12.03,-11.987,-11.833,-2.1798,-0.011725
3,22.25,-22.99,97.152,3.801,101.5,0,0,-22.955,0,0,192.83,224.72,0.1177,-21.2455,-12.19,-12.037,-11.987,-11.837,-2.1798,-0.0058624
3,22.75,-23.49,97.564,3.8325,101.5,0,0,-22.9675,0,0,194.92,223.345,0.12729,-21.5155,-12.17,-12.033,-11.987,-11.843,-2.2295,-0.0058624
3,23.25,-23.445,97.765,3.6311,101.5,0,0,-22.52,0,0,192.26,219.65,0.12587,-21.8415,-12.15,-12.033,-11.983,-11.833,-2.2295,0
3,23.75,-23.5085,97.8245,3.64275,101.55,0,0,-21.4615,0,0,196.86,218.3,0.11312,-22.046,-12.17,-12.1,-12.01,-11.8265,-2.19365,-0.011725
