DOY2,HR2,FC_1_1_1,LE_1_1_1,H_1_1_1,SW_IN_1_1_1,VPD_1_1_1,RH_1_1_1,TA_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,PA,LW_IN_1_1_1
1,6.25,0.30799915,10.901115,9.2464755,0.0027552165,0.5154915,81.56389,-5.676939,0.31304265,413.9643,2.236969,1.472456,97.7817,254.6
1,6.75,0.5040977,8.041462,7.483808,0.02493974,0.5107782,81.6944,-5.667908,0.328825,414.8979,2.207861,1.45819,97.7364,253.035
1,7.25,0.85188975,8.824897,7.791722,1.728408,0.5031528,81.9944,-5.838562,0.3409731,416.26055,2.116744,1.505733,97.7385,252.55665
1,7.75,0.6711996,11.1689,11.14016,15.50295,0.5019015,82,-6.028351,0.3215881,413.83495,2.251683,1.3582105,97.75719,252.625
1,8.25,0.4308724,10.74813,12.89406,49.62019,0.5174255,81.21389,-5.684637,0.33159775,415.72845,2.2918,1.600191,97.7562,253.325
1,8.75,0.56418455,13.43032,12.21286,92.014505,0.5270738,79.59722,-5.26443,0.34579085,416.4313,2.3094,1.620781,97.775,253.9183
1,9.25,0.198728065,15.59511,11.135005,138.00365,0.5765243,78.05556,-5.23188,0.359065,415.4525,2.428099,1.764003,97.8114,254.085
1,9.75,0.11129905,19.97404,17.38062,197.61495,0.6125574,76.4611,-4.882172,0.37900125,414.7606,2.475564,1.7199935,97.8163,249.71835
1,10.25,-0.1797253,16.653125,14.047685,228.85295,0.6938512,74.2111,-4.732758,0.3884013,415.6335,2.517232,1.865051,97.8173,251.755
1,10.75,-0.05554439,16.81937,12.41497,293.08405,0.7545061,72.2083,-4.385665,0.4249096,414.3874,2.527553,2.1015785,97.78968,247.89
1,11.25,-0.029258015,10.982895,9.527527,293.55215,0.8206733,70.9444,-4.255768,0.4360128,413.0365,2.523372,2.144743,97.7743,250.90165
1,11.75,-0.45819915,22.55223,14.13142,310.30365,0.8916044,70.24445,-4.073888,0.43628905,411.7796,2.541682,2.118034,97.7366,255.29
1,12.25,-0.4548252,18.002195,12.16647,305.00435,0.97263445,70.05975,-3.902953,0.445187,411.6178,2.619973,2.048904,97.69082,259.035
1,12.75,-1.0446282,22.1148,15.86644,324.46225,1.0259485,69.3917,-3.707942,0.418482,411.0559,2.601048,2.127696,97.66115,256.22
1,13.25,-0.028457165,16.508345,6.6639995,295.00695,1.0359265,68.6236,-3.4271475,0.4284975,411.51295,2.6256785,2.295786,97.6341,257.77
1,13.75,0.016729475,24.38478,9.0139585,269.3754,1.1080425,67.79025,-3.068076,0.4289117,410.765,2.7313085,2.2303825,97.62385,257.73665
1,14.25,0.007573605,23.01151,1.625764,213.46005,1.159467,67.65415,-2.9407915,0.4074416,411.2829,2.732716,2.043258,97.628325,254.31665
1,14.75,-0.1215057,21.90104,3.8477975,167.64435,1.167809,67.0861,-2.791053,0.427615,411.1263,2.651741,2.1318635,97.6012,257.15835
1,15.25,-0.1775105,26.00426,2.92777,117.12685,1.150013,66.741665,-2.86765,0.4052361,411.25815,2.627587,2.0785245,97.58855,258.46335
1,15.75,0.346009,23.02374,-2.887919,73.387825,1.1479005,67.1764,-2.888455,0.3980415,411.3874,2.583028,2.0085175,97.58114,259.09165
1,16.25,-0.1310674,24.96576,-0.6499336,31.0052,1.088705,68.075,-3.091293,0.37045115,411.7224,2.5866455,1.8600405,97.61213,257.34
1,16.75,1.0755315,24.118615,-5.193803,5.2054325,1.04625,68.94115,-3.225478,0.36463065,412.7831,2.5513195,1.730281,97.62767,259.33495
1,17.25,0.7067233,21.73528,-3.669574,0.27195755,1.022369,69.980575,-3.3559315,0.3212546,413.54395,2.5321045,1.639474,97.65906,259.78665
1,17.75,1.036384,16.00754,-7.055163,0.0040295875,0.9755076,70.775,-3.6730955,0.3180007,413.7865,2.554196,1.659915,97.66015,258.43835
1,18.25,0.4080657,24.77896,-8.284139,0.0016602975,0.93276795,70.76525,-3.6140135,0.31210155,413.90945,2.62858,1.755851,97.6948,253.17
1,18.75,0.018936455,19.39608,-6.391756,0.0022595075,0.9015844,72.1097,-3.6175605,0.3525016,414.1573,2.607672,1.7019105,97.691445,253.3117
1,19.25,0.5117444,11.35321,-3.783027,0.001616143,0.8803832,72.81945,-3.776325,0.33136275,413.625,2.501571,1.692524,97.687,251.49665
1,19.75,0.8922932,15.68403,-7.057088,0.00120202,0.8450488,72.99445,-3.980463,0.32202715,413.1762,2.575418,1.591905,97.675315,247.765
1,20.25,0.57871635,22.801015,-9.431477,0.0017798395,0.8202975,73.8472,-4.0463865,0.2950387,412.6715,2.4778735,1.5241235,97.6704,247.44
1,20.75,-0.100841755,17.10952,-2.513529,0.0015320915,0.80356865,74.8764,-4.3024125,0.31714775,412.21775,2.448422,1.5879165,97.671745,249.54
1,21.25,0.084611655,10.724745,-2.994089,0.002349891,0.74398675,75.1694,-4.587976,0.3343661,411.83295,2.3714375,1.61422,97.6769,249.57
1,21.75,0.03915274,14.53069,-2.96021,0.002370323,0.74103875,76.5014,-4.727131,0.33716295,412.6843,2.5269675,1.469817,97.675255,250.86165
1,22.25,0.525192,15.79506,-1.6223855,0.0020151755,0.7401832,76.4889,-4.936666,0.31907525,411.5732,2.3919015,1.5198915,97.6898,252.41
1,22.75,0.1672856,16.340125,1.486327,0.002249254,0.7038372,76.4222,-4.9740275,0.3279243,412.7718,2.3362365,1.515812,97.6995,250.925
1,23.25,0.238245,14.606175,0.7279753,0.0020690865,0.6648801,77.38055,-5.0356885,0.31518935,410.9293,2.321714,1.4570675,97.701,250.3667
1,23.75,-0.2644764,20.04783,-2.15137785,0.0023433165,0.6505897,77.70555,-5.013778,0.3590714,410.22665,2.334659,1.406111,97.69751,250.99
2,0.25,1.27143,6.511706,-24.1608,0.01797112,0.88950765,72.06525,-4.5285055,0.2873261,421.5695,2.108909,1.4462285,97.7819,254.58165
2,0.75,1.294531,6.233582,-26.02892,0.01699297,0.85025495,73.863875,-4.6004265,0.29631545,421.4247,2.1233715,1.4106805,97.76787,256.50165
2,1.25,1.308454,7.2206105,-20.87569,0.02664538,0.84980675,74.8972,-4.6929115,0.2726668,420.8672,2.111993,1.460185,97.7486,256.845
2,1.75,0.855984,9.0085325,-13.18301,0.018799975,0.8720493,75.2806,-4.978668,0.2788683,420.9423,2.12794,1.492792,97.7807,256.95665
2,2.25,0.93412025,6.336702,-22.160565,0.01732651,0.8206673,77.0806,-5.1764415,0.28818925,420.632,2.119924,1.579296,97.8036,255.61
2,2.75,0.9725735,5.158366,-16.35875,0.015896295,0.7784338,77.3417,-5.212064,0.281068,419.3177,2.151516,1.5902965,97.8205,252.73335
2,3.25,0.3647444,8.601383,-17.463195,0.01994205,0.7370429,77.3917,-5.31366,0.2667279,420.1108,2.147329,1.464319,97.8292,254.80335
2,3.75,1.2159125,2.294103,-14.01125,0.01805711,0.739367,77.6167,-5.414612,0.27405315,420.2946,2.02634,1.518596,97.80177,253.36665
2,4.25,1.4549,4.605326,-13.96157,0.023588665,0.7312529,78.0861,-5.6083375,0.2767028,420.2976,1.991679,1.714523,97.82666,253.9083
2,4.75,1.121658,5.484139,-13.574675,0.018496145,0.6936233,78.7222,-5.762146,0.2646086,420.5554,1.948264,1.569887,97.83393,254.4883
2,5.25,0.9915888,4.609914,-17.5951,0.022644205,0.683954,78.975,-6.022644,0.28153395,421.7157,1.960971,1.6915845,97.8174,254.295
2,5.75,0.9167101,5.3699585,-13.71421,0.023458595,0.6492634,78.7667,-6.089868,0.29975665,421.8578,1.974292,1.709017,97.7875,251.69
2,6.25,0.9660513,4.920329,-5.895738,0.1151903,0.6196578,79.418055,-5.9802095,0.3080936,421.1497,2.041149,1.779435,97.76755,251.80665
2,6.75,0.7430565,4.198677,-9.9811625,1.872508,0.6415365,79.44305,-5.9368585,0.2925121,421.218,2.006951,1.67794,97.76935,249.6383
2,7.25,1.04721775,4.1233975,-9.609021,17.14984,0.64887185,79.30695,-5.9090825,0.2907485,421.9009,2.0415415,1.6741055,97.79492,249.38665
2,7.75,1.598768,5.699191,-8.411782,52.898335,0.6963081,78.76942,-6.053257,0.2957775,425.0489,2.057848,1.807294,97.81864,248.98
2,8.25,1.152337,4.846623,-6.272631,116.6468,0.70533395,77.78333,-5.779816,0.3149985,423.4347,2.050894,2.0370085,97.82213,248.13
2,8.75,0.61745125,11.12714,0.2999847,186.69765,0.7320594,76.58194,-5.582992,0.3328381,424.0927,2.030761,2.210857,97.8385,249.90835
2,9.25,-0.058127877,13.435165,1.547316,255.94235,0.7844433,73.1056,-5.336657,0.35147675,423.136,2.02389,2.161915,97.8723,250.93335
2,9.75,0.142750755,24.355355,7.239506,317.16175,0.8725261,71.7194,-4.940387,0.3642913,423.6481,2.023947,2.355894,97.8456,251.8533
2,10.25,0.056086775,14.510125,6.036141,365.7043,0.9613637,70.4361,-4.334161,0.4039917,421.8799,2.0825045,2.425676,97.85204,251.8833
2,10.75,0.1899948,29.37603,7.147652,408.4284,1.026185,67.6,-3.9814425,0.40101765,420.91195,2.2150005,2.368872,97.85719,253.47165
2,11.25,0.2242465,24.44446,11.81835,435.84185,1.150597,66.5833,-3.472879,0.41659155,420.7151,2.2670355,2.329795,97.848,254.7733
2,11.75,0.09465289,26.70312,14.841295,481.8723,1.260094,66.05,-3.2414105,0.44558555,418.6341,2.2668415,2.35251,97.8396,251.10165
2,12.25,0.71087765,28.44209,-0.3013413,489.1187,1.321972,64.85,-2.8943175,0.4449735,420.36,2.2689595,2.3571345,97.8053,250.82165
2,12.75,-0.25390565,24.73889,7.97378,486.5898,1.420371,64.26389,-2.8955205,0.4467247,419.14195,2.285538,2.457458,97.76266,251.58835
2,13.25,-0.09811958,23.566325,5.167457,449.5771,1.479467,63.26389,-2.4092105,0.434341,418.1051,2.2666315,2.301466,97.73928,252.63665
2,13.75,0.01744509,27.86303,0.989673605,407.24025,1.542353,63.21111,-2.252219,0.4235227,416.8947,2.346214,2.4093515,97.71172,251.25335
2,14.25,0.6350965,23.50072,-1.571907,369.2166,1.662571,62.5389,-2.1396255,0.4187064,417.5582,2.26635,2.285156,97.70558,251.375
2,14.75,0.5442657,23.41306,-12.4813465,306.0258,1.59605,61.7611,-2.171564,0.3863997,418.9149,2.285478,2.144753,97.7067,253.325
2,15.25,-0.1738267,21.49131,-23.8097,260.3134,1.651495,61.4917,-2.163075,0.38734365,418.68635,2.337598,2.0840855,97.7066,249.28
2,15.75,0.9178881,14.5787,-8.184146,194.48965,1.680781,60.5889,-2.032762,0.3802423,418.38005,2.28981,1.856093,97.7118,246.89335
2,16.25,0.74557055,15.74229,-16.81415,115.37815,1.660836,59.9333,-1.9770225,0.3668949,417.8693,2.385711,1.71233,97.7034,250.01165
2,16.75,0.80710245,13.32501,-11.525453,53.560125,1.576019,60.9111,-1.9106535,0.3495263,418.2917,2.3600225,1.503458,97.7256,247.35835
2,17.25,1.090343,11.82984,-27.23685,11.857775,1.499245,61.38611,-2.050874,0.3311428,419.2298,2.3411345,1.372313,97.7093,251.02
2,17.75,1.79761,12.291135,-20.65326,0.79027985,1.409041,63.1222,-2.329332,0.30416275,419.1898,2.404361,1.312458,97.72187,253.17165
2,18.25,1.357211,14.49195,-17.226655,0.02779642,1.323202,64.03472,-2.449375,0.3105248,420.2207,2.219066,1.270724,97.72909,252.6167
2,18.75,1.594669,8.6932315,-11.974225,0.002324544,1.2928935,64.73335,-2.586199,0.29244275,419.45725,2.2521775,1.220892,97.75211,247.8333
2,19.25,1.205019,10.5612,-17.241515,0.0016694245,1.251636,65.725,-2.7193495,0.3147567,420.50235,2.1874525,1.337926,97.7579,249.59
2,19.75,1.350204,10.8987125,-22.219865,0.0020813275,1.2045625,66.45275,-2.7587855,0.29651035,421.28875,2.096517,1.369751,97.741625,248.95
2,20.25,1.282261,11.55239,-22.50334,0.004853373,1.1965075,66.41945,-2.9004665,0.29338205,420.5217,2.138039,1.438011,97.74015,247.76
2,20.75,1.063153,6.0060605,-23.71527,0.0041499125,1.1502125,67.65554,-3.0888215,0.3214084,421.34375,2.0605755,1.484961,97.7432,248.4633
2,21.25,0.8887618,8.6189985,-14.71625,0.006590679,1.106959,68.37085,-3.503544,0.32692015,421.8578,2.1267965,1.3712,97.77125,249.4666
2,21.75,1.241747,6.404317,-23.905325,0.009111297,1.043317,69.56945,-3.557983,0.32008405,420.3146,2.151486,1.439816,97.7737,249.92
2,22.25,1.121822,7.935877,-16.05891,0.0041913345,1.0350645,70.28195,-3.597443,0.3068768,419.937,2.157061,1.351979,97.782155,249.2066
2,22.75,0.8847371,8.7406305,-23.502485,0.006235877,1.00233,71.0625,-3.923024,0.3182517,421.91185,2.05698,1.5319045,97.7833,249.96
2,23.25,1.3560715,10.71399,-29.12171,0.011632955,0.9461441,71.3111,-4.1468465,0.3131407,421.5819,2.0539355,1.380417,97.80325,250.12
2,23.75,1.450808,8.091289,-15.01148,0.02428577,0.89411495,71.49585,-4.411173,0.3012588,422.1994,1.992623,1.372626,97.819915,251.7333
3,0.25,0.59937025,27.90317,-7.419843,0.17767935,1.692523,69.641675,1.0566407,0.26933355,423.50075,2.9515185,1.25285,97.77593,269.56
3,0.75,-0.263785,34.95652,-6.672675,0.16522375,1.6469665,70.42775,0.88272095,0.2829071,424.90105,2.8738855,1.182167,97.767155,268.25
3,1.25,0.62792875,25.02241,-12.58347,0.13936015,1.5692765,69.98334,0.71736145,0.27838325,425.2565,2.971093,1.326232,97.7604,267.15
3,1.75,0.4871938,20.01964,-12.123065,0.1404324,1.541373,70.716655,0.81365365,0.2744556,424.44565,2.913776,1.354342,97.743155,262.1933
3,2.25,0.49958045,30.92226,-11.51705,0.1446447,1.4635735,71.50415,0.6446206,0.2451988,423.4797,3.021545,1.334606,97.731215,266.05
3,2.75,0.7532735,25.49707,-7.289124,0.13379595,1.4449945,72.1236,0.47898865,0.2442905,424.2355,2.8577985,1.396135,97.72357,265.8933
3,3.25,0.66668785,34.56591,-11.0352255,0.132335,1.3785235,72.8028,0.38446045,0.283381,425.37725,2.910352,1.368101,97.7156,263.85
3,3.75,0.05915785,21.51319,-7.2061605,0.14632665,1.314778,73.268035,0.4051666,0.2768112,425.3432,2.9175375,1.3840575,97.7283,268.5133
3,4.25,0.28690345,23.35819,-2.770583,0.1482685,1.3059695,73.86805,0.3005652,0.26145175,426.0348,2.9527375,1.317131,97.72451,264.67
3,4.75,-0.2377425,21.91778,-5.666378,0.1600534,1.2158355,74.55135,0.1167064,0.2787306,426.5424,3.0341485,1.319356,97.731915,260.1433
3,5.25,0.3987457,20.34014,-5.830389,0.14913115,1.1912625,75.8806,0.020523072,0.25942855,425.46165,3.011777,1.316427,97.752415,264.77
3,5.75,-0.31465595,17.96391,4.392777,0.9676113,1.1907185,76.26665,0.2290344,0.29598325,427.1769,2.892133,1.279728,97.77931,266.4933
3,6.25,0.73219645,17.94688,-5.8387285,7.365461,1.172974,77.13053,0.1838472,0.29348545,427.8568,2.982547,1.406868,97.79995,262.67
3,6.75,0.2440356,13.276735,-3.760758,37.196845,1.1695505,77.41665,0.02541119,0.3030421,429.1516,2.7498925,1.4810445,97.83635,265.43
3,7.25,-0.06622486,29.79529,-2.223703,102.5607,1.2166635,76.38196,-0.028518677,0.3089226,429.2138,2.9544675,1.616973,97.842785,264.1
3,7.75,0.3487458,21.3536,-3.715327,192.7557,1.2879225,74.2958,0.20958515,0.3325777,429.5739,2.942141,1.578974,97.8533,267.2
3,8.25,-0.1190007,18.956305,-1.396384,269.297,1.423002,72.233315,0.52642945,0.3518839,428.9811,2.9246665,1.642286,97.86178,268.6167
3,8.75,-0.4298891,37.43437,-4.337864,354.63175,1.5319675,71.01525,1.04119855,0.3661015,427.06405,2.819446,1.7309295,97.87145,268.46
3,9.25,-0.6024329,21.889585,6.4250275,439.82165,1.734955,68.2759,1.3713535,0.37970565,425.9788,3.033289,1.929667,97.8754,264.05665
3,9.75,-0.4864132,34.710585,-3.137302,524.25455,2.00059,64.825,1.621918,0.4177652,425.1503,3.0060175,2.021088,97.87025,270.4
3,10.25,-0.11466751,28.90949,0.1101473,586.21535,2.2588315,62.03475,1.984085,0.4207003,425.0334,3.0149035,2.073571,97.883,271.0433
3,10.75,-0.03816503,22.920355,1.610728,626.6724,2.460688,60.7972,2.523157,0.447404,423.5937,3.056396,1.975335,97.8729,275.4833
3,11.25,0.1487629,32.600425,-7.836555,675.8079,2.747696,58.969875,2.7781345,0.44760125,423.3863,3.066887,2.0581235,97.85769,276.36
3,11.75,-0.7706579,51.62524,1.136034,684.7052,2.938001,57.475,3.2142545,0.44557325,422.8534,2.99185,1.933411,97.84789,275.9717
3,12.25,-0.7389466,41.55588,-10.990016,687.27835,3.1413,55.41667,3.5222165,0.4383794,422.46245,3.0781895,2.012268,97.8149,279.385
3,12.75,-0.4531738,29.45467,-0.6495967,648.5761,3.305812,55.72778,3.7598725,0.4403851,421.69335,3.245498,1.948084,97.7947,281.305
3,13.25,-0.8844806,28.685865,-0.1994145,614.42645,3.3846495,54.454175,3.555893,0.4533814,421.772,3.1617655,1.877893,97.7724,279.15665
3,13.75,-0.41807255,45.12811,-8.674014,531.58565,3.5315115,52.6514,3.897507,0.4455307,422.1123,3.2155915,2.019601,97.743,282.97
3,14.25,-0.4814353,35.626625,-9.5226305,450.77875,3.567543,51.705565,4.070084,0.44034785,422.03875,3.255385,1.999229,97.725345,284.01
3,14.75,-0.112343825,40.96332,-11.977635,430.16225,3.5137545,52.24025,4.1861605,0.4299513,422.2809,3.0773185,2.042249,97.6869,282.04835
3,15.25,-0.6412658,40.861105,-15.15621,365.10815,3.572954,51.62225,4.298035,0.4239457,422.30435,3.180503,2.0268505,97.68341,283.45165
3,15.75,-0.3112602,24.96018,-16.35628,307.7968,3.6895035,50.8583,4.4261475,0.4067257,422.2882,3.110716,2.049598,97.681955,282.8
3,16.25,-0.17895275,29.93373,-26.662205,222.0404,3.663121,50.21525,4.5180055,0.3706004,422.3353,3.08821,2.0248795,97.686305,280.60165
3,16.75,0.3143083,31.4676,-29.80218,135.52,3.64667,51.51115,4.469513,0.36349215,422.1747,3.0913755,2.169053,97.7005,279.84
3,17.25,0.02412343,27.57471,-30.16156,64.916315,3.5217855,52.31274,4.4260385,0.3297935,422.1858,3.1312095,1.857506,97.709165,281.34665
3,17.75,0.1520655,31.50605,-17.83087,19.5353,3.362377,53.97222,4.282715,0.2952933,422.0991,3.152877,1.5929105,97.7216,278.42
3,18.25,0.5703327,20.062715,-20.34669,2.0118625,3.059521,55.35555,3.9290215,0.2791817,423.4745,3.2055235,1.3754275,97.73475,275.45505
3,18.75,-0.10708068,22.80873,-26.77772,0.2117027,2.917161,56.394445,3.717034,0.2797599,423.3256,3.172682,1.5002345,97.7493,273.9217
3,19.25,0.51439025,32.026845,-16.82721,0.19221515,2.815743,57.5986,3.541489,0.2978787,424.4449,3.2087605,1.3526515,97.75342,274.7933
3,19.75,0.5958881,19.63815,-15.67031,0.1906283,2.7672055,58.63195,3.2183075,0.28778535,425.18895,3.267004,1.354057,97.742695,271.0417
3,20.25,0.51982325,31.804005,-15.89871,0.19407285,2.502523,61.5411,3.0156865,0.2741454,425.1575,3.2614855,1.294621,97.77255,275.56165
3,20.75,0.2093271,32.93653,-21.781515,0.22609515,2.322178,62.1972,2.3794405,0.29649375,426.53245,3.194515,1.4492045,97.7725,272.67995
3,21.25,1.441439,18.77866,-15.52593,0.21977475,2.3125735,63.84305,2.330017,0.28037695,424.8645,3.103472,1.230041,97.784465,270.89835
3,21.75,0.6796291,35.127425,-10.913127,0.2249773,2.1998225,64.62085,2.1108095,0.2755749,425.04445,3.0752075,1.249276,97.791,270.52
3,22.25,1.01250675,28.15945,-9.459452,0.21965135,2.126517,65.97919,2.1520235,0.2773078,425.19185,3.0734685,1.318369,97.773345,271.26005
3,22.75,0.48820155,28.23232,-13.564905,0.22779715,2.0063135,67.8278,1.99057,0.2830281,424.9024,3.0996475,1.3239715,97.775875,272.4433
3,23.25,0.6647645,22.78723,-6.80985,0.2014512,1.8917615,68.470835,1.8280795,0.3018538,426.0133,2.9868555,1.426936,97.74035,273.96165
3,23.75,-0.3534006,40.166055,-20.84195,0.2148516,1.778964,69.30418,1.589704,0.2796816,424.57755,2.960415,1.297029,97.74945,272.69665
4,0.25,0.14575685,85.082065,25.15595,0.224501,2.637842,69.39895,6.0493205,0.3459263,423.63045,3.9930955,1.692362,97.601,291.29835
4,0.75,0.1036726,75.20709,19.40965,0.22931815,2.5017535,69.49725,5.919678,0.3455158,423.9158,3.9252925,1.7472995,97.57892,291.62835
4,1.25,-0.2910951,72.62097,23.91931,0.2210543,2.440301,70.74025,5.91774,0.3489346,422.9279,3.9862615,1.6288155,97.56225,287.9517
4,1.75,-0.681705,81.146295,24.648495,0.2160743,2.3627625,72.766155,5.593722,0.3312436,424.41155,3.854354,1.580775,97.56065,287.6016
4,2.25,-0.4159474,85.16178,25.7278,0.22123215,2.327939,73.2972,5.3354335,0.33432435,423.88815,3.7463195,1.609729,97.57255,288.16165
4,2.75,-0.859195,84.71081,32.92623,0.20718165,2.2502005,73.32115,5.104477,0.31390825,425.1489,4.059386,1.566254,97.5653,291.0183
4,3.25,-0.39305955,77.26142,32.056895,0.2195147,2.1494805,74.27225,4.978611,0.33307095,426.0571,3.9590255,1.766961,97.5738,289.1417
4,3.75,-0.301656,71.897885,25.18053,0.2124563,1.9945565,75.72505,4.8296535,0.3239822,425.47855,3.725112,1.671652,97.59265,285.865
4,4.25,-0.46287705,56.5211,31.968455,0.2171114,1.959731,75.3946,4.725586,0.3448408,427.2581,3.727841,1.618333,97.59349,287.075
4,4.75,-1.542763,72.44023,25.33422,0.47115655,1.804889,76.001515,4.639283,0.33026145,427.5964,3.80804,1.66798,97.60055,286.5
4,5.25,-0.247519,85.64426,26.42204,3.353872,1.8301095,76.847,4.5231765,0.3256413,426.9513,3.927248,1.686497,97.6259,285.815
4,5.75,-0.8210119,66.6798,33.03688,23.624015,1.809837,76.24511,4.5449675,0.2956344,428.994,3.997646,1.763134,97.632345,285.8067
4,6.25,-1.0273766,74.046965,22.780535,78.648775,1.8600265,76.678765,4.646229,0.3280033,427.46945,4.0558555,1.841197,97.662,285.00665
4,6.75,-0.9154588,58.117275,32.70796,147.8137,1.81279,76.1835,4.6988705,0.32098,430.9624,4.012291,1.884985,97.6731,288.18
4,7.25,-0.15653725,56.28521,28.99652,232.8307,2.010766,74.39445,4.868881,0.38004275,432.2214,4.02944,1.892962,97.6925,288.8817
4,7.75,-0.8033193,60.917475,27.04014,326.31165,2.326289,72.2778,5.145813,0.3803748,425.5263,3.8480515,1.957202,97.6834,290.95835
4,8.25,-0.845739,49.27432,17.85036,422.35295,2.4925045,69.7422,5.55661,0.3885902,424.9418,4.0284435,2.024487,97.681,292.96335
4,8.75,-0.8597288,86.31293,25.5876,514.52905,2.9266055,67.18865,6.2011565,0.4090974,423.5306,3.945948,2.092636,97.6859,295.31835
4,9.25,-0.6859806,70.83495,21.337215,534.1906,3.167114,63.869265,6.696191,0.4048416,421.52895,3.940604,2.076838,97.6966,300.92165
4,9.75,-0.70200245,93.35874,19.12669,574.781,3.5954275,60.9418,7.09639,0.452098,420.24495,3.9904245,2.257308,97.69355,304.39665
4,10.25,-0.55206,86.69712,16.05421,611.15495,3.969993,59.64613,7.5726775,0.4544976,419.2322,3.9039305,2.28254,97.67495,302.9533
4,10.75,-0.4637333,67.09556,5.789527,655.9517,4.44045,57.9,8.3976135,0.485638,418.37,3.915839,2.4075395,97.6584,304.315
4,11.25,-0.83083565,73.55678,1.41288445,673.5458,4.9738,55.5222,8.8748475,0.508183,418.9972,3.969051,2.582515,97.650445,306.8533
4,11.75,-0.7048169,96.786975,-17.759985,654.15405,5.2905425,52.0737,9.0431195,0.48493345,418.4496,3.943101,2.500057,97.632,304.995
4,12.25,-0.4998579,85.44955,-11.562,690.77895,5.550257,50.769,9.31073,0.50334365,417.12735,3.944741,2.665861,97.6212,306.3283
4,12.75,-1.0494965,104.08865,-2.5798215,706.3521,5.757355,47.5833,9.503906,0.4983767,417.3593,3.93327,2.513265,97.601,308.9217
4,13.25,-0.48302975,87.2197,-0.6373661,640.60275,5.9995485,48.13637,9.670441,0.48498,416.6629,3.932562,2.563578,97.5839,308.16335
4,13.75,-0.5548913,97.86923,-4.046841,589.8783,6.0927055,48.362235,9.7248685,0.507661,416.87205,3.914802,2.699502,97.553,311.7433
4,14.25,-0.5106463,96.06661,-6.861991,492.51115,5.891367,47.1,9.848282,0.4830525,418.1506,4.065452,2.53726,97.5139,311.89165
4,14.75,-0.3411821,99.9933,-9.27142,403.90495,6.159781,46.9778,10.38153,0.48487165,418.2138,3.965281,2.6742,97.49605,315.58835
4,15.25,-0.1763791,119.99025,-16.167935,373.02575,6.0249585,47.1,10.40135,0.4722275,418.27565,4.055895,2.506442,97.483605,311.69335
4,15.75,0.10164965,109.40465,-12.8266,296.56995,6.2462705,46.519165,10.661575,0.4318653,417.3521,4.136919,2.4267115,97.4967,313.78
4,16.25,-0.093038655,112.2375,-5.619962,242.437,6.269597,48.1188,10.669405,0.4442284,417.0401,4.130272,2.438921,97.52868,313.66
4,16.75,-0.011854965,99.16926,-3.691479,173.7472,6.123424,47.73235,10.552885,0.4366738,417.19735,4.152693,2.59456,97.533265,311.3
4,17.25,-0.4835983,109.02695,-13.96444,110.56595,6.0099415,48.6383,10.529195,0.4093253,417.3807,4.035193,2.5166115,97.54485,309.05165
4,17.75,-0.2349547,100.39407,-6.406236,64.657645,5.484392,50.9806,10.370695,0.3977037,417.7989,4.320488,2.374716,97.54965,307.98165
