DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,0.0475,0,0.10425,-0.9,-21.2,391.76,392.3,392.93,395.05,-10.4575,-10.7425,-11.0275,-11.06,73.6,75.1,76.6,82.9,-3.14,-2.435,-2.25,-1.65,-3.4075,-2.52,-2.635,-1.5625,-0.7125,-0.54,-0.335,0.7525,0,0,-57.2,217.8,260.125,2.16,1.74,1.7075,97.07,0.1
1,1.5,0.1,0,0.1075,-1.2,-20.2,391.8575,392.13,392.7225,394.37,-10.885,-10.925,-11.28,-11.14,74.225,75.925,77.5,83.3,-3.21,-2.4475,-2.33,-1.67,-3.5,-2.6575,-2.735,-1.64,-0.71,-0.5475,-0.3325,0.75,0,0,-55.425,217.625,258.35,2.195,1.81,1.7625,97.05,0.1
1,2.5,0.1,0,0.1055,-0.8,-19.5,392.355,392.645,393.4,394.995,-10.995,-11.18,-11.53,-11.4475,74.55,76,78,83.2,-3.29,-2.5675,-2.4125,-1.725,-3.67,-2.835,-2.8725,-1.7025,-0.7225,-0.55,-0.3325,0.75,0,0,-55.85,219.4,257.575,2.2275,1.84,1.83,97.05,0.1
1,3.5,0.04,0,0.108,-1,-20.5,392.45,392.99,394,395.945,-11.1875,-11.415,-11.865,-11.765,75.625,76.825,78.6,83.8,-3.42,-2.6975,-2.48,-1.8,-3.715,-2.93,-3.0175,-1.7625,-0.735,-0.5475,-0.3325,0.74,0,0,-55.375,219.4,256.525,2.13,1.785,1.8,97.04,0.02
1,4.5,0.09,0,0.1115,-1,-20.25,392.6,393.0275,393.7975,395.1875,-11.455,-11.6075,-11.77,-11.95,76.225,77.025,78.6,84.35,-3.57,-2.725,-2.57,-1.84,-3.8075,-3.08,-3.035,-1.84,-0.7325,-0.5525,-0.335,0.74,0,0,-54.55,218.55,255.975,2.1925,1.84,1.87,97.01,0.1
1,5.5,0.0825,0,0.1175,-0.975,-19.5,392.48,393.365,393.79,395.03,-11.47,-11.58,-11.6375,-12.005,76.3,77.625,79.1,84.6,-3.68,-2.84,-2.6025,-1.8975,-3.92,-3.09,-3.0775,-1.88,-0.73,-0.5625,-0.335,0.74,0,0,-54.1,219.35,256.5,2.17,1.79,1.7925,97.0025,0.1
1,6.5,0.06,0,0.11,-0.9,-19.9,392.6325,393.1625,393.71,394.8,-11.5375,-11.7425,-11.895,-12.1875,76.125,77.525,79.1,84.675,-3.77,-2.9575,-2.7,-1.9675,-4.08,-3.235,-3.19,-1.93,-0.7425,-0.57,-0.3425,0.74,0,0,-53.325,217.05,255.575,2.18,1.78,1.81,97.03,0.1
1,7.5,0.06,0,0.114,-0.925,-21.5,393.05,393.355,393.93,395.01,-11.82,-12.005,-12.05,-12.125,76.3,77.25,79,84.2,-3.9,-3.0625,-2.77,-1.9875,-4.4025,-3.34,-3.245,-1.935,-0.7525,-0.6,-0.3525,0.74,0.6,0.9,-52.55,217.225,255.025,2.25,1.8425,1.8625,97.04,0.1
1,8.5,0.11,-0.1,0.117,0.975,-14.125,393.31,393.5275,394.09,394.7,-11.635,-11.735,-11.6375,-11.4225,74.925,75.7,77.5,83.025,-3.82,-3.1425,-2.855,-2.03,-4.365,-3.445,-3.355,-1.9425,-0.765,-0.62,-0.345,0.74,32.2,11.8,-16.9,214.225,260.025,2.12,1.79,1.7925,97.0725,0.1
1,9.5,0.23,-0.2,0.156,5.775,-2.175,392.87,393.14,393.2275,393.89,-10.1825,-9.9575,-9.7075,-9.0875,70.625,70.9,72.3,78.225,-3.37,-2.9075,-2.78,-2.06,-3.55,-3.2325,-3.2,-1.975,-0.7625,-0.63,-0.3525,0.74,107.5,32.7,25.9,216.325,270.525,2.73,2.4,2.4,97.14,0.1
1,10.5,0.22,-0.2,0.177,10,5.3,392.44,392.5225,392.6,393.075,-9.11,-8.9225,-8.4075,-7.625,66.325,66.225,66.9,72.3,-2.8,-2.65,-2.685,-2.0175,-2.76,-2.78,-2.86,-1.975,-0.755,-0.63,-0.36,0.74,178.8,52.825,54,219.275,279.025,3.13,2.83,2.8525,97.15,0.1
1,11.5,0.34,-0.2,0.184,12.9,8.575,391.385,391.42,391.5525,392.475,-8.1775,-7.99,-7.4375,-6.32,60.9,61,61.4,66.2,-2.305,-2.305,-2.3875,-1.93,-2.16,-2.41,-2.5875,-1.87,-0.76,-0.63,-0.365,0.73,238.15,61.45,78.5,221.65,287.3,3.25,2.89,3.08,97.1025,0.2
1,12.5,0.3825,-0.1,0.1935,14.4,11.5,390.65,390.6675,390.7725,392.2175,-7.4475,-7.1775,-6.555,-5.6,57.55,57.1,57.775,60.6,-1.91,-2.0175,-2.13,-1.84,-1.64,-1.995,-2.2675,-1.7625,-0.76,-0.63,-0.3675,0.73,278.2,67.125,91.15,223.45,291.75,3.41,3.165,3.24,97.01,0.3
1,13.5,0.3175,-0.1,0.198,13.775,7.525,390.4575,390.6,390.84,391.7575,-6.91,-6.81,-6.24,-5.04,54.25,53.8,54.625,58.2,-1.62,-1.75,-1.93,-1.74,-1.35,-1.69,-2.055,-1.6325,-0.75,-0.61,-0.3675,0.7225,259.9,60.65,84.6,227.2,293.525,3.52,3.2175,3.2575,96.94,0.3
1,14.5,0.36,-0.1,0.195,11.2,4.225,390.32,390.3825,390.4325,391.39,-6.3725,-6.1625,-5.765,-4.875,51.925,51.6,53.2,57.125,-1.4125,-1.6,-1.78,-1.63,-1.17,-1.51,-1.82,-1.5375,-0.75,-0.6,-0.365,0.7225,213.35,47.3,60.775,227.225,291.725,3.6525,3.275,3.2975,96.9225,0.315
1,15.5,0.3,0,0.195,6.9,-3.6,390.025,390.19,390.23,391.21,-6.4375,-6.2425,-5.8525,-5.245,51.1,51.125,52.8,57.85,-1.385,-1.495,-1.7025,-1.56,-1.17,-1.41,-1.72,-1.445,-0.7325,-0.5975,-0.355,0.7225,131.425,32.425,26.925,226.525,286.55,3.48,3.1025,3.19,96.9225,0.3
1,16.5,0.21,0,0.1475,2.275,-16.7,390.11,390.16,390.33,390.9075,-6.7775,-6.6725,-6.41,-6.26,54.65,54.1,56.6,62.325,-1.68,-1.5275,-1.6225,-1.49,-1.315,-1.38,-1.68,-1.39,-0.7225,-0.58,-0.355,0.7225,46.5,12.85,-18.6,223.5,279.85,3.06,2.68,2.76,96.95,0.2
1,17.5,0.01,0,0.09975,-0.1,-20.65,390.55,390.855,391.73,392.78,-7.5675,-7.43,-7.7,-7.665,59.175,59.8,62.6,70.225,-1.83,-1.6075,-1.625,-1.48,-1.62,-1.465,-1.73,-1.34,-0.71,-0.57,-0.36,0.7225,1.2,1.1,-63.575,221.4,272.05,2.4925,2.0425,2.1,96.9525,0.1
1,18.5,0.05,0,0.09,-0.6,-20.05,391.09,391.605,392.1775,393.56,-7.9275,-8.0175,-8.525,-8.8575,63.725,64.775,67.3,75.65,-1.96,-1.6575,-1.6425,-1.44,-1.97,-1.62,-1.84,-1.32,-0.71,-0.56,-0.36,0.7225,0,0,-63.175,218.35,267.025,2.385,1.92,1.9525,97,0.1
1,19.5,0.02,0,0.096,-0.8,-20.5,391.3,391.8425,392.6725,393.79,-8.33,-8.585,-9.24,-9.385,67,68.125,71.3,79.15,-2.08,-1.7875,-1.74,-1.48,-2.195,-1.65,-1.95,-1.32,-0.7,-0.56,-0.3625,0.72,0,0,-61.1,218.85,265,2.34,1.89,1.9025,97.03,0.1
1,20.5,0.03,0,0.087,-0.6,-22.3,391.375,391.9425,392.785,393.8225,-8.9125,-9.2775,-9.58,-9.6325,68.825,70.2,73.1,80,-2.31,-1.87,-1.81,-1.47,-2.47,-1.9125,-2.03,-1.33,-0.69,-0.5575,-0.37,0.72,0,0,-60.4,217.85,264.8,2.36,1.825,1.825,97.0325,0.1
1,21.5,0.01,0,0.089,-1.1,-22.4,391.2825,392.05,393.24,394.42,-9.7475,-9.745,-9.73,-10.0725,70.45,71.825,75.1,81.425,-2.525,-2,-1.8825,-1.53,-2.81,-2.03,-2.12,-1.33,-0.69,-0.56,-0.3625,0.72,0,0,-59.35,216.15,262.825,2.23,1.8,1.76,97.0425,0
1,22.5,0.0775,0,0.094,-0.6,-21.475,391.75,392,392.795,394.76,-9.9775,-10.225,-10.4,-10.5,71.1,72.8,75.1,81.9,-2.6625,-2.205,-2.04,-1.5575,-2.98,-2.22,-2.24,-1.36,-0.695,-0.5675,-0.3575,0.7225,0,0,-58.975,217.425,260.4,2.26,1.7875,1.82,97.0425,0.1
1,23.5,0.06,0,0.09575,-0.9,-23.1,391.725,392.11,393.01,394.78,-10.115,-10.2325,-10.74,-10.545,72.6,73.6,75.8,82.2,-2.86,-2.31,-2.13,-1.5925,-3.07,-2.4125,-2.425,-1.45,-0.6925,-0.565,-0.3625,0.715,0,0,-58.525,217.475,260.925,2.23,1.8175,1.79,97.07,0.1
