DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1,TAU_1_1_1,TAU_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PA_1_2_1,PPFD_IN_1_1_2,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1
1,5.25,1.83,425.0026195,2.35945975,0.925066,4.81780375,9.55578275,0.1601795,-5.814,13.589984,0.423462,2.769,0.26625,0.3172635,0.66801925,0.5814545,8.77,3.1675,93.375,99.9,10.207,10.47725,10.88025,11.362,12.06775,-8.2755,-17.93175,0,0,0,0,0.52085,330.907,345.03275,0.677,1.1482,452.247344,6.805769,1.000121,9.6680585,0.17833625,0.2210375,11.5445,0.3358275,0.501745,0.064905375,0.08267375,0.26828725,0.2714985,7.31,1.18905,94.2,-0.021116,0.0018848325,10.7175,10.8475,11.085,11.57,12.29,10.2375,10.58,10.8725,11.385,12.115,10.6125,10.7575,11.06,11.4825,12.245,10.5825,10.775,11.0075,11.4775,12.21,-7.000005,-8.39628,-8.137305,-5.17292,-4.2319175,-10.264995,-14.97389,99.94,0.677,99.84,339.61,344.985,-3.63
1,5.75,1.939679,425.186829,2.32972025,0.911125,5.4403605,9.5146885,0.15063275,-5.254,13.4815,0.443565,2.74280675,0.2524265,0.31104575,0.6614055,0.5803015,8.67,3.24,93.7,99.9,10.178,10.46,10.853,11.337,12.065,-8.65,-18.777,0,0,0,0,0.72919,330.674,343.773,0.677,1.12956,454.297364,6.832405,1.336835,9.761298,0.195466,0.467655,11.439,0.34519925,0.48433,0.0604145,0.07726175,0.27785575,0.26210175,7.2,1.19535,94.2,-0.014841,0.001728,10.69,10.82,11.065,11.5575,12.2875,10.1925,10.515,10.84,11.3575,12.1075,10.5725,10.7475,11.045,11.4825,12.24,10.5375,10.7575,10.995,11.47,12.215,-7.23348,-8.560665,-8.06157,-5.2670475,-4.4000175,-10.275555,-14.4895,99.9375,0.677,99.8375,337.4,343.67,-3.795
1,6.25,1.853,426.436041,2.3452975,0.994139,5.46015425,9.27639,0.1509045,-5.286889,13.397,0.413521,2.718,0.2575,0.320936,0.6523025,0.539907,8.633,3.2725,93.325,99.9,10.1515,10.434,10.841,11.325,12.065,-8.766,-16.888,0.00585,0.00075,0,0.0108,1.66672,330.131,343.58,0.677,1.0172725,452.88508075,6.5856465,2.0157,9.67549975,0.172091,0.30582,11.349,0.34110875,0.48835,0.061539,0.077437,0.267904,0.267045,6.9045,1.2175,94.4,-0.02033775,0.00170744,10.655,10.7875,11.0525,11.5475,12.2875,10.1275,10.4425,10.8275,11.33,12.0975,10.555,10.75,11,11.4575,12.2475,10.5,10.7525,10.97,11.4575,12.2075,-7.416015,-8.28669,-8.1835875,-5.230215,-4.3832075,-9.88185,-14.1442,99.935,0.677,99.845,338.475,342.93,-3.36
1,6.75,1.9282525,425.4484605,2.27951875,0.371792,5.5227875,9.385364,0.14871125,-4.287,13.387588,0.417133,2.744,0.259243,0.32344625,0.6734235,0.57698575,8.633,3.14075,93,99.9,10.145,10.38925,10.8125,11.3215,12.06725,-8.735,-9.137,0.904275,1.1745,0.249,1.6011,2.030615,333.242,343.52075,0.677,0.99444375,453.1072565,6.480489,1.35204,9.7762635,0.1829235,0.486925,11.3605,0.3451555,0.482583,0.0596931,0.08116,0.264609,0.263346,6.9355,1.180025,94.3,-0.01329475,0.0015735,10.6275,10.745,11.04,11.54,12.29,10.0875,10.3825,10.81,11.3,12.0875,10.51,10.7125,10.95,11.4425,12.24,10.4775,10.7325,10.9525,11.4275,12.1975,-7.246215,-8.08437,-7.96059,-5.312065,-4.345385,-8.840105,-13.7127,99.975,0.677,99.875,339.025,344.76,-3.445
1,7.25,1.615262,424.07395525,2.6613705,0.8977705,4.29125,9.4825305,0.18328725,-4.28,13.3015,0.42268475,2.6795,0.269,0.327257,0.690651,0.577927,8.44,3.185,93.4,99.9,10.127,10.348,10.777,11.335,12.073,-8.6655,-15.899,5.3075,13.566,0.994,5.4792625,2.811,330.8585,343.5025,9.16,1.1025,453.324478,6.5816815,1.18685,9.565427,0.16683625,0.45207775,11.421,0.32174075,0.4537,0.06197,0.088676,0.264917,0.273481,6.97,1.1512,94.4,-0.0109276,0.001779,10.615,10.705,11.0225,11.5275,12.2975,10.0425,10.365,10.775,11.2925,12.0775,10.475,10.71,10.92,11.4425,12.24,10.45,10.705,10.9275,11.4075,12.1975,-7.16556,-7.89048,-8.406585,-5.7090375,-4.311765,-8.86868,-13.2058,99.9875,9.245,99.8875,338.745,345.615,-1.73
1,7.75,1.76825,426.26285375,2.10668675,0.7944795,5.493,9.4420695,0.148457,-4.83578,12.85175,0.45607,2.5905,0.265,0.320936,0.660303,0.594979,8.56,3.2975,93.385,99.9275,10.103,10.362,10.758,11.313,12.047,-8.286,-4.61075,42.69425,86.76,7.8435,40.159,12.4962,330.93525,345.04025,55.825,0.9549675,452.0129475,6.636369,2.31303875,9.565549,0.20677175,0.711825,11.378,0.347367,0.48626,0.064753925,0.08978075,0.269432,0.28595375,7.00775,1.16935,94.5,-0.011581075,0.00117875,10.5875,10.6775,11.0025,11.5175,12.29,9.9525,10.335,10.7425,11.285,12.06,10.4375,10.6775,10.915,11.425,12.24,10.3875,10.6625,10.9175,11.3975,12.195,-7.093395,-7.397325,-8.12889,-5.508505,-4.429435,-8.245725,-12.7052,99.9975,80.875,99.895,336.455,347.84,7.325
1,8.25,1.93758125,424.709033,2.29348075,-0.0784025,9.082091,9.4561315,0.16895075,-2.275,12.6665,0.399373,2.455,0.27275,0.34022,0.68392225,0.58778825,8.99,3.6025,92.45,100,10.113,10.36,10.745,11.298,12.043,-6.805,21.798,114.2575,241.4715,20.7039,108.9,23.69482,329.623,348.9765,107.55,0.84406025,444.44361175,5.7775955,4.5517,9.820495,0.29795075,1.7647,11.58275,0.535938,0.492735,0.0767895,0.110206,0.291822,0.288495,7.5025,1.31705,94.2,-0.026246,0.00093875,10.57,10.64,10.975,11.5,12.29,9.9375,10.2875,10.6875,11.2675,12.05,10.3925,10.6275,10.8975,11.3875,12.2325,10.345,10.6,10.895,11.365,12.18,-6.821715,-6.5754,-8.0994375,-5.4471175,-4.1730825,-5.852735,-12.33351,100.02,221.9,99.9075,338.13,349.24,37.31
1,8.75,2.32125,425.387713,2.257565,-1.4799095,23.711,9.768452,0.2334345,4.01645525,12.8631215,0.371484,2.23925,0.317,0.378813,0.743297,0.586941,9.69,4.075,92.1,100,10.208,10.405,10.725,11.28,12.04,-3.655,74.316,194.0355,421.571,34.215,191.468025,34.318175,331.573,355.3435,166.65,0.87173,435.812834,5.839888,11.973,10.39253,0.451836,3.958025,12.45575,0.79337575,0.57665,0.094923,0.131913,0.327536,0.338762,8.3775,1.91185,93.5,-0.030001,-0.0007215,10.5825,10.64,10.95,11.49,12.2875,9.99,10.275,10.6275,11.24,12.0275,10.3625,10.56,10.885,11.355,12.22,10.325,10.5675,10.865,11.3075,12.165,-6.032145,-4.564845,-6.7193775,-5.09107,-3.2317225,-1.58222,-11.01672,100.065,379.675,99.95,343.585,356.64,139.97
1,9.25,1.9795,423.946,2.419185,-1.60103475,40.514391,10.065376,0.2815935,25.264,13.2895,0.42104375,2.06825,0.344,0.411096,0.768115,0.687023,10.6425,4.55,91.4,100,10.32975,10.455,10.758,11.265,12.031,-0.361,134.3885,271.325,593.12,46.314,270,41.341745,333.9495,362.418,225.15,0.82915,429.765902,4.640311,27.53635,10.710321,0.5350165,8.262825,13.643,0.65387475,0.660222,0.12110975,0.1589325,0.38326575,0.41363275,9.755,3.0758,92.725,-0.036528,-0.00497498,10.5875,10.6725,10.955,11.49,12.28,10.08,10.3175,10.6075,11.225,12.0175,10.3525,10.5575,10.8675,11.3325,12.22,10.355,10.58,10.86,11.3125,12.1625,-4.843545,-2.20866,-3.2439825,-4.3830675,-1.8953275,8.903375,-7.58885,100.0575,532.725,99.9475,352.115,369.225,171.89
1,9.75,0.875,422.2009015,2.13666425,-0.91080875,55.05,10.50022025,0.2876805,59.904,13.8810785,0.422788,2.15319225,0.371211,0.452769,0.820975,0.749667,11.37,4.97,89.3,100,10.43725,10.54725,10.775,11.26925,12.0335,2.6585,191.078,344.18375,744.59045,56.333,339.7892625,48.94345,334.108,369.655,281.3,0.28238,426.173964,2.218644,32.553,10.7120845,0.386754,13.50525,14.5735,0.39747925,0.74186,0.141906,0.18076,0.433693,0.486251,10.89,4.0757,90.9,-0.04457275,-0.0052314725,10.6275,10.6925,10.98,11.49,12.2875,10.1825,10.375,10.6175,11.215,12.0175,10.4475,10.6075,10.885,11.335,12.2425,10.435,10.6125,10.87,11.305,12.18,-3.51486,1.12119,-0.7952175,-3.4663475,-0.2395425,19.67895,-4.6652,100.0775,678.5,99.98,354.62,380.495,203.465
1,10.25,0.377,419.924504,1.865753,-0.263056,61.5935,10.6744385,0.280789,88.1055,14.337483,0.4219,2.32562725,0.383,0.489109,0.839643,0.793725,11.8,5.3285,88.2,100.0325,10.5625,10.651,10.805,11.2575,12.025,6.332,239.635,403.379,875.194,64.137,399.442675,55.135465,335.269,376.6815,349.4,0.008861,425.21326175,1.721087,34.623,10.8353755,0.3355325,20.744,15.021,0.419917,0.85972,0.149103,0.20268,0.500729,0.549773,11.73,4.872,89.3,-0.0731139,-0.006092005,10.6775,10.71,11.0025,11.4875,12.28,10.3075,10.4475,10.655,11.2075,12.0175,10.55,10.6925,10.8975,11.345,12.23,10.515,10.6725,10.8975,11.3075,12.1675,-2.160705,3.544815,1.6198875,-2.8524725,0.57154,29.179425,4.3656,100.1075,788.975,100.0075,355.41,392.43,239.75
1,10.75,-0.252,420.306798,1.984764,-0.063514,65.89,10.816049,0.284944,114.605,14.808,0.42832425,2.4735,0.433,0.52915,0.911043,0.888257,12.3575,5.62,87,100,10.7465,10.718,10.86,11.2585,12.023,11.4875,280.79,454.24375,983.217,69.943,447.976375,61.66864,338.544,383.10775,387.675,-0.01767225,423.062222,1.66158725,37.871,11.016687,0.33608275,30.618,15.198325,0.434416,0.93041,0.15976,0.2265405,0.55588475,0.59149775,12.655,5.73295,87.175,-0.0905645,-0.006969,10.7075,10.7725,11.02,11.495,12.285,10.555,10.5375,10.69,11.19,12.0175,10.575,10.675,10.915,11.3425,12.225,10.59,10.7375,10.91,11.285,12.165,-0.632505,10.59651,3.83724,-1.579705,2.916535,37.298475,13.61896,100.105,884,100.0025,356.9,404.67,282.095
1,11.25,-0.229,418.847877,1.68751425,-0.126264,71.1375,11.029246,0.27045025,132.6925,15.20780025,0.44845275,2.425,0.43393625,0.55552975,0.9352805,0.9154225,12.7875,6,86,100,10.9095,10.8525,10.886,11.2615,12.024,16.76425,312.876,491.451,1066.3325,75.047,482.4159125,66.35629,337.5065,389.03225,422.975,-0.037001,422.9724485,1.56927175,41.46825,11.116616,0.339128,38.39575,15.5601415,0.559527,1.00113,0.1721355,0.238772,0.5937965,0.635078,13.485,6.45565,85.575,-0.0934812,-0.0084560525,10.7475,10.8325,11.0375,11.4975,12.3,10.7475,10.67,10.755,11.175,12.0075,10.5825,10.67,10.9075,11.315,12.2225,10.7175,10.8125,10.91,11.255,12.1475,1.235295,23.604,11.5243525,0.6916325,4.1394625,44.383575,24.60144,100.075,967.75,99.975,355.67,414.12,307.38
1,11.75,-0.47025,417.0228715,1.486201,-0.21526725,73.134,11.16296775,0.2642435,148.941,15.544348,0.46747325,2.59725,0.4613105,0.576845,0.94644025,0.9730105,13.065,6.245,85.8,100,11.123,11.008,10.95,11.265,12.023,22.34575,331.437,515.02725,1110.7555,79.395,504.6913125,71.517,337.223,393.336,430.95,-0.084529,421.74723825,1.525775,42.2605,11.19348925,0.334064,46.3285,15.9805,0.511893,0.99694,0.17563,0.245794,0.606515,0.659697,14.1425,6.997375,84.625,-0.102182,-0.008523,10.8375,10.8775,11.06,11.52,12.315,11.05,10.815,10.79,11.1275,11.9875,10.605,10.7075,10.915,11.29,12.2225,10.88,10.88,10.915,11.245,12.135,4.08369,30.83694,20.3937525,4.15798,6.1398525,47.46,35.11312,100.02,1012.75,99.9225,358.2,419.61,317.655
1,12.25,-0.67425,417.27571375,1.532842,-0.196125,69.445,11.2279775,0.25636775,152.613,15.88,0.4674395,2.7075,0.46675,0.58668725,1.0016225,0.9986235,13.4725,6.42,85.025,99.9,11.277,11.137,11.012,11.267,12.02,26.2015,331.2275,518.3945,1116.1015,80.151,506.57625,71.5253425,336.5115,395.8975,430.6,-0.07732775,421.171175,1.6415895,42.4646325,11.3966305,0.32759925,52.138,16.34843025,0.515451,1.03935,0.1734565,0.2487295,0.6284825,0.681453,14.47,7.4994,83.525,-0.0763096,-0.01005,10.885,10.9075,11.0875,11.545,12.3025,11.29,11.06,10.8875,11.1475,12.01,10.8575,10.8525,10.98,11.3075,12.2375,11.0975,11.06,11.0125,11.2475,12.175,7.42875,34.55457,23.0024025,8.094965,7.2913375,48.109675,43.30504,99.9975,1041,99.89,359.145,424.865,321.985
1,12.75,-0.29983075,416.39574725,1.3314275,-0.0873435,67.85509575,11.4955575,0.25168475,157.95375,16.2415,0.452768,2.76,0.4625,0.582666,1.0292285,0.990604,13.7425,6.69,84.525,99.9,11.55,11.287,11.083,11.297,12.035,27.79675,321.88675,513.7585,1094.346,79.773,497.6397,72.18981,333.461,396.907,421.65,-0.063125,421.1070925,1.387468,42.226,11.5136715,0.32071,53.239,16.4685,0.5289245,1.07287625,0.176979,0.251252,0.65489175,0.67059875,14.8625,7.882625,82.525,-0.101403,-0.0104315,10.945,10.955,11.1075,11.5525,12.2875,11.5225,11.205,11.015,11.18,12.01,11.01,11.065,11.0425,11.3325,12.2275,11.2525,11.14,11.0725,11.2575,12.1475,10.45968,35.469225,26.9742975,10.5423175,6.67357,46.214175,49.46396,99.9575,1000.5,99.85,357.345,426.4425,307.405
1,13.25,-0.23515375,415.7408095,1.3345485,-0.110875,70.78575,11.564957,0.24085425,148.635,16.56,0.449168,2.8275,0.483,0.595819,1.055462,1.006479,14.1575,6.9885,82.6,99.9,11.736,11.435,11.17,11.314,12.03,28.7055,301.041,491.69425,1045.203,79.206,474.56125,71.918735,330.0525,398.065,404.9,-0.06939175,420.908967,1.505705,42.09261,11.552382,0.33158725,53.42873625,16.8295,0.51816,1.064355,0.1850605,0.254391,0.6511075,0.676217,14.9775,8.119,80.95,-0.12092925,-0.01033075,11.005,11.01,11.1375,11.555,12.2875,11.69,11.3425,11.1225,11.2075,12,11.1225,11.1175,11.105,11.345,12.23,11.375,11.25,11.15,11.275,12.1625,13.316565,34.887555,27.7779175,12.5435125,5.9549425,43.03605,52.42144,99.94,980.5,99.84,356.4675,423.7675,283.375
1,13.75,-0.25612425,415.672905,1.330147,0.0057465,64.082683,11.555999,0.236069,134.825,16.753,0.412311,2.82463,0.4915,0.593296,1.066542,1.0310095,14.49,7.2935,82.4,99.8,11.93025,11.563,11.29775,11.36225,12.0335,27.1925,266.329,458.4255,966.5345,77.13255,442.5436125,67.4796,328.8565,395.462,389.25,-0.0831789,420.328284,1.329822,37.6435,11.57293275,0.300842,46.54675,17.0335,0.51184925,1.069,0.18066,0.25249,0.638138,0.677717,15.065,8.24095,80.75,-0.1099845,-0.007109,11.09,11.065,11.165,11.5575,12.2875,11.85,11.5275,11.245,11.2675,12.0075,11.3075,11.3125,11.2,11.4125,12.2475,11.54,11.3975,11.255,11.3525,12.1675,14.70468,27.1446,24.496065,13.329275,7.7326,38.230725,53.25176,99.905,916.75,99.795,351.525,421.15,262.5025
