DOY2,HR2,USTAR,TA,WS,FC,H,LE,H2O,CO2,SW_IN,LW_IN,SW_OUT,RH,TS,PA
3,1.75,0.14125,3.561083338,1.4885,2.318,0.482,10.25475,7.218042141,452.7733619,-0.868999997,316.0333367,1.058333327,95.94999933,6.175,99.85325
3,2.25,0.14,3.51370835875,1.489,1.99825,3.273,8.395,7.39713953125,447.6120228,-0.892666657,315.36667,1.130000033,97.0999995,6.17125,99.85025
3,2.75,0.175,3.44854167925,1.38575,2.48625,-0.389,6.65675,8.150230253,454.8736982,-0.856999997,314.89999,1.259000033,97.166665335,6.115,99.852875
3,3.25,0.14275,3.561760388,1.316,1.88875,1.962,11.6435,7.509627919,455.5608492,-0.591333317,316.4999967,1.172,96.699999335,6.0775,99.85175
3,3.75,0.1615,3.1093125005,1.34,2.298,-0.735,16.352,8.50745178175,456.24562195,-0.65866665,317.3333233,1.209999967,96.91666667,6.075,99.84925
3,4.25,0.147,3.062739588,1.40125,2.239,1.663,10.317,8.523857749,442.1913704,-0.768333317,317.06667,1.186666633,96.533332835,6.075,99.862625
3,4.75,0.166,3.3142916505,1.31475,1.955,0.9995,13.18875,8.6272054435,442.9624667,-0.832333333,316.5666733,1.18433337,97.0499987525,6.1,99.8825
3,5.25,0.13,4.1903541755,1.403,1.8235,1.28375,10.3795,8.626648135,442.5856064,-0.56400001,315.76667,1.237333367,96.63333442,6.1,99.909375
3,5.75,0.161,3.8983645965,1.305,2.078,0.81525,13.669,8.810199021,442.4043002,-0.80066667,314.89999,1.162,97.36666633,6.1,99.940875
3,6.25,0.1625,3.708343754,1.3975,2.2105,1.2545,20.1045,8.70827811475,441.860810375,-0.008666697,314.6666567,1.3521666665,97.766667665,6.02625,99.94025
3,6.75,0.1485,3.741666667,1.3495,1.70975,0.61075,14.59325,8.599873685,440.8064703,12.65533373,312.2333367,4.4969999,97.5083330825,6.01,99.959625
3,7.25,0.173,3.8772812625,1.3725,1.384,3.701,15.63,8.737604214,453.2470765,79.81333433,312.13334,11.83766663,97.399999,5.98875,99.9655
3,7.75,0.191,3.970656258,1.5665,1.321,7.624,26.9275,8.4637371165,447.0646563,170.1333367,313.4999967,39.11666567,93.7916677525,5.9325,99.9805
3,8.25,0.183,4.655697909,1.66125,2.077,17.8675,33.651,8.8819435,445.038256825,265.06666,312.1666767,61.02666733,89.30000067,5.8,100.006625
3,8.75,0.18025,5.2163333125,1.5745,1.014,33.602,48.698,9.5924591115,436.941425375,367.73333,311.6999933,72.18333433,85.34166517,5.75,100.010625
3,9.25,0.207,6.072760411,1.51625,0.3485,60.72675,64.539,9.932946676,432.1804993,447.8333333,314.4666633,79.39666467,79.36499917,5.575,100.01575
3,9.75,0.209,6.7747916585,1.49825,0.2485,71.044,72.5025,8.80312486975,427.70850305,526.3000067,315.2000033,84.2358314975,77.836665,5.31625,100.01
3,10.25,0.23475,8.0868230005,1.81725,0.071,110.597,104.4245,11.95974418,425.835277275,605.9666733,315.6666667,88.5999985,74.015834165,5.5,100.00925
3,10.75,0.263,7.895749963,1.80725,-0.15,125.1885,110.53,12.03807099,426.4370448,661.6999933,320.7999967,93.949998,70.39,5.44625,100.001125
3,11.25,0.286,9.0171352415,1.648,0.04025,146.2765,116.853,10.7909738025,425.19882375,704.8333333,318.23334,102.7166662,68.445000835,5.9,99.949
3,11.75,0.2835,9.30235425,1.54925,0.2815,148.67625,111.735,9.9561564315,424.771249825,744.591673325,320.41667,117.98333335,68.7283325,5.9,99.902
3,12.25,0.27675,9.9067707775,1.869,-0.0955,163.422,117.7055,9.4961500405,425.21873355,766.5499942,320.64999665,127.5833333,67.178334335,5.8,99.877375
3,12.75,0.315,10.028447979,1.9915,-0.25225,180.51975,113.53175,10.03863078675,424.7618404,770.883327475,324.6083267,120.424999975,69.14750092,5.8,99.83525
3,13.25,0.284,10.5172083375,1.775,-0.033,181.71,121.066,10.1544092,424.0626243,751.69166165,326.69166,107.300000025,69.03333267,5.875,99.7835
3,13.75,0.313,10.8894270825,2.0845,-0.00125,170.20925,128.86425,9.938166029,423.608749475,715.88333585,323.30000835,104.1,71.52083058,5.82875,99.774875
3,14.25,0.31575,10.9069166675,2.135,-0.01925,148.63625,122.543,10.24858077725,423.076669125,674.225000825,324.008329975,97.49999933,69.11749942,5.9,99.7335
3,14.75,0.295,11.04802084,1.894,0.123,134.18925,97.942,10.38882814,422.5372313,588.7833392,323.483324975,95.43333467,67.4749997475,5.925,99.703375
3,15.25,0.287,11.2558854225,1.86,0.034,95.9045,114.2045,10.575159415,421.80208095,516.49166415,324.9499975,103.7666673,68.23666567,6.1,99.673
3,15.75,0.289,11.2599375025,1.804,0.2395,77.208,90.54,9.5433660715,423.3086787,437.724998325,327.70000665,92.24666467,68.9658330025,6.1,99.662125
3,16.25,0.2905,11.2886458375,1.72925,0.507,51.644,78.144,10.085440039,423.61698495,365.058335025,324.6750033,55.47,71.66749817,6.125,99.654125
3,16.75,0.269,10.866250005,1.614,0.3795,25.794,54.74475,9.8530927035,424.10174315,271.658332475,324.0750025,34.04999833,74.2116665025,6.1625,99.6585
3,17.25,0.24425,10.61140625,1.4625,0.95875,10.07375,43.163,9.8452560235,424.5510373,170.22499835,322.283332525,22.73333267,75.05249917,6.29625,99.67025
3,17.75,0.229,9.802916671,1.45725,1.45775,-1.091,23.8525,10.198279365,423.261531475,74.5191656675,326.8833317,11.82933297,75.16333533,6.35,99.69
3,18.25,0.223,8.885291596,1.284,1.86925,-3.5585,19.47625,10.306383735,424.59090735,14.9670834425,322.491667475,2.880000067,75.529999335,6.40375,99.693
3,18.75,0.22275,8.25084377525,1.335,2.319,1.34075,16.756,8.64313419625,430.152418875,-0.356749998,326.258338325,0.563000003,78.488334665,6.5,99.70575
3,19.25,0.178,7.423989588,1.2935,2.623,0.23925,15.756,8.995437054,434.2335095,-0.930083322,325.808336675,0.66599999,79.5683312475,6.5,99.73225
3,19.75,0.1775,7.049333359,1.38075,2.875,-0.07575,21.064,8.96505871,429.8356191,-1.090416669,322.950007525,0.708666667,84.20000067,6.515,99.761875
3,20.25,0.183,6.5691146045,1.391,2.6035,0.67575,20.80175,9.4162534245,435.5032552,-1.19916664975,320.025,0.72474998175,86.900000335,6.56375,99.7835
3,20.75,0.198,6.2539479215,1.3825,2.509,1.566,19.772,8.6281633465,433.8621739,-1.0628333365,321.958335025,0.63391666075,87.4666685,6.575,99.768625
3,21.25,0.17775,6.2245521,1.45025,2.34575,0.06375,18.578,9.118422951,442.071313725,-0.914500013,323.70833415,0.8231666565,89.33333217,6.57375,99.78525
3,21.75,0.2085,6.0653958505,1.382,2.013,-0.229,14.251,8.952163153,444.8116474,-0.90524999275,327.44166835,0.761916658,89.40000167,6.6,99.791125
3,22.25,0.173,5.837916679,1.3235,2.30875,-0.2525,17.358,8.720937808,441.3048954,-0.9625000275,325.2999992,0.8261666485,90.2833334975,6.45,99.78025
3,22.75,0.188,6.01560415,1.513,2.274,-0.796,14.831,9.0588447535,450.64373635,-1.06508336075,323.574994975,0.9459999985,91.84999967,6.45,99.786625
3,23.25,0.17675,5.87077085025,1.433,2.181,0.126,7.442,8.4932355185,450.46763775,-1.065416669,322.416661675,0.900333315,93.16666667,6.49,99.778625
3,23.75,0.191,5.3335208835,1.586,2.2365,1.24925,12.856,8.292062507,449.2262613,-0.99924998775,323.1083325,1.028333352,93.633334,6.46,99.780375
4,0.25,0.128,8.5165207875,1.15025,3.413,2.059,13.304,8.278819106,444.6285627,-0.79399999975,343.20833585,1.53808333325,99.2500017525,12.775,99.344125
4,0.75,0.136,8.172791684,1.17325,3.06375,0.502,15.1915,8.426301379,449.1729412,-0.988166653,346.108331675,1.489833292,99.108332335,12.7,99.34125
4,1.25,0.16925,8.20364582525,1.09275,3.19625,0.925,13.33675,7.987343562,446.3546468,-0.7135833245,344.558332525,1.368999975,99.30000117,12.685,99.359625
4,1.75,0.13525,8.300718813,1.18975,3.266,1.126,16.8275,8.688494461,451.5045691,-0.7617500075,344.1916633,1.3338333585,99.2916679175,12.6075,99.365875
4,2.25,0.154,8.2895625255,1.196,3.42,0.83,13.414,8.667088458,445.4606469,-0.792583321,338.025002475,1.3491666835,99.783332835,12.58,99.3825
4,2.75,0.15,8.2825624125,1.1765,2.8775,1.85,11.6895,8.736035519,444.198953875,-0.83433333525,341.783332525,1.386499985,99.533332665,12.4,99.388625
4,3.25,0.129,7.87812505025,1.157,2.819,1.8235,9.698,8.27165881525,444.587261275,-0.6150833375,346.8000083,1.3443333335,99.8166655,12.3,99.392375
4,3.75,0.135,7.653750004,1.16275,3.1665,1.76625,13.10175,8.84731828025,448.397894825,-0.65874999975,344.7833342,1.4233333335,99.499998835,12.335,99.40625
4,4.25,0.1055,7.4989896045,1.10025,2.929,0.857,11.9775,8.36810211075,446.932639725,-0.813,345.4,1.34033332475,99.52500017,12.175,99.418
4,4.75,0.1355,7.68762500475,1.082,3.071,1.325,10.162,7.710752795,451.0881011,-0.7701666465,338.8000017,1.288750033,99.750000585,12.175,99.43575
4,5.25,0.13,7.608562538,1.113,2.38,1.094,11.318,8.698076856,446.537343,-0.275166667,339.83333335,1.387833342,99.9500001675,12.175,99.45775
4,5.75,0.117,7.644958363,1.092,2.48,1.1295,10.518,8.631432692,446.8748617,8.4173335165,340.06667,2.732333333,100,12.2,99.466875
4,6.25,0.1205,7.960874959,1.1585,2.498,1.82825,12.09175,8.676840819,451.3016357,39.548332835,342.21667,6.765333467,100,12.16,99.495875
4,6.75,0.131,7.96779166675,1.18875,1.8745,3.57425,14.66825,8.9200493055,447.94106865,93.18499967,342.616665,17.967999915,98.033334,12.15,99.48925
4,7.25,0.15575,9.16225,1.19475,0.97675,8.7665,26.61725,9.4794588995,452.61471275,195.3666667,347.36666835,41.388334,96.91666667,11.98,99.4745
4,7.75,0.19175,10.18355207,1.237,1.19,20.6635,44.736,9.233593092,445.7064077,294.8833333,348.61667,54.44999967,93.03333267,11.9,99.480625
4,8.25,0.252,10.764312505,1.42925,0.447,30.3835,55.3645,9.44828083,435.28859925,376.88332835,348.21667,64.346668415,91.683332915,11.75,99.468875
4,8.75,0.219,11.9612187525,1.196,-0.326,45.494,71.93,8.93554226,428.9272961,477.3333233,347.71666335,70.3458320025,86.83333275,11.75,99.4715
4,9.25,0.265,12.388375,1.319,-1.175,60.47175,92.322,8.4229807995,426.8800066,544.01666415,349.641667475,83.6766665,83.4916660025,11.7525,99.46975
4,9.75,0.279,13.371906245,1.4135,-1.4585,77.619,99.06275,8.435110512,427.09817915,658.60000085,352.1583275,82.733332165,80.043333665,11.7,99.483
4,10.25,0.293,14.08040625,1.60575,-2.151,85.779,131.283,9.5918049705,425.074045525,691.90832665,345.0499933,87.391666,78.791666665,11.75,99.471
4,10.75,0.347,14.8071250025,1.787,-1.645,104.988,130.121,11.09290713,425.8435619,711.158335025,347.90833665,95.008334835,74.430000335,11.6,99.439
4,11.25,0.3545,15.65543734,1.7955,-1.6505,117.5415,146.8595,9.6750960875,425.4484792,795.0249992,347.858325,104.84499985,73.50166567,11.65,99.42
4,11.75,0.38825,16.5207499975,1.76325,-2.61225,127.12425,175.73725,9.8517211675,424.32639875,812.9166708,348.88333335,114.83666535,70.3950005,11.56,99.3985
4,12.25,0.387,17.0997288375,1.58375,-2.5585,141.34675,182.0895,8.949950036,423.7252843,853.333333325,350.616665,130.19999965,68.516667665,11.62,99.364
4,12.75,0.3875,17.1376250025,1.722,-2.6055,159.366,201.01225,8.9733979795,424.42039245,871.9916683,344.6499933,128.966665,68.838333,11.68,99.41
