DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,399.14395,0.8323785,-9.347291,12.2720675,3.279071,3.36345925,0.241397725,72.00987,3.116884,93.7581525,-8.522912,0.1165436,2.3949995,6.34544225,0.4031309,0.786850625,1.072529,0.460022175
1,0.75,399.273,0.8033945,-7.5169185,11.43557,2.832351,3.220855,0.222815,71.95301,3.139579,93.75623,-10.09897425,0.12320825,2.483333,6.528075,0.3878812,0.8510782,1.037706,0.44239
1,1.25,399.3465,0.8469465,-8.61934475,13.06055,2.9234615,3.1877355,0.252181525,72.215675,3.062512,93.74994,-10.0771495,0.14732825,2.52,6.31808475,0.417422925,0.788032825,1.031979,0.471863925
1,1.75,399.4029,0.787197,-8.39623775,15.6382275,2.915998,3.054257,0.2600947,74.854,3.20194,93.7119325,-12.19462,0.114227,2.5,6.4993395,0.4575859,0.83226975,1.1142055,0.4957454
1,2.25,399.394575,0.759411,-7.022776,12.7137725,2.92321675,3.04964775,0.245529875,71.86727,3.219931,93.703135,-12.45715,0.1303985,2.4891665,6.65104825,0.436016825,0.842311575,1.1534485,0.493446875
1,2.75,399.2449,0.73892275,-11.21639,13.677865,2.85948225,3.0454085,0.23111015,71.8032625,3.239023,93.6667075,-11.59076,0.142462,2.42416625,6.256524,0.44890065,0.87764875,1.06141,0.49631465
1,3.25,399.123475,0.786124,-15.71517,14.29648,2.8239835,3.0664565,0.2349196,71.2001975,3.298263,93.6776925,-12.629085,0.14063845,2.44,5.99151725,0.43555605,0.85904035,1.0337335,0.463908475
1,3.75,399.4192,0.755918,-12.3655875,12.0634375,2.91929675,3.06179025,0.2407521,72.493855,3.314501,93.6642,-11.52802,0.14231485,2.45,6.22095075,0.4224772,0.836078875,1.190919,0.45526555
1,4.25,399.9929,0.7714095,-11.64593,15.641085,2.725154,2.767846,0.240883325,73.12115,3.221566,93.68932,-15.81359,0.140903775,2.45,6.287928,0.4452955,0.879865575,1.11080725,0.470505475
1,4.75,399.7037,0.79725775,-9.619911,16.3304725,2.751756,2.927209,0.2185109,72.5191325,3.2020865,93.69598,-11.120655,0.118950125,2.6,6.337084,0.4647614,0.8034664,1.055228,0.4788328
1,5.25,399.37005,0.79326525,-11.10197,14.72971,3.11985675,2.99105575,0.238929925,73.70962,3.218051,93.685265,-12.34827,0.12327838,2.6925,6.155523,0.43585465,0.872339125,1.10884225,0.475905525
1,5.75,399.71045,0.818568,-10.83625,14.1166475,3.0160095,3.09933275,0.249487425,71.1112775,3.21125825,93.69101,-11.6717225,0.108416675,2.7216665,6.222796,0.4341098,0.8757165,1.090701,0.453415425
1,6.25,399.5634,0.76849275,-11.910765,18.0832075,2.9491715,3.01134,0.247154225,70.9714625,3.21726975,93.67058,-12.381225,0.1172296,2.7466665,5.99197625,0.428498925,0.879430275,1.09545975,0.46894795
1,6.75,400.0762,0.694784,-11.9564425,18.34143,3.040438,3.0380705,0.24359925,71.0330825,3.174999,93.690195,-16.0480925,0.19792145,2.6683335,6.2888225,0.43435015,0.873284375,1.05753275,0.4790595
1,7.25,400.303325,0.779604,-15.61908,14.60125,2.94627775,3.161664,0.2566252,71.567465,3.1751495,93.7017225,-12.49323,4.104145,2.61749975,6.257578,0.4403719,0.8416705,1.070196,0.4705389
1,7.75,400.2505,0.742544,-8.4657955,17.5837425,2.8770265,3.040276,0.2172382,71.59616,3.1860435,93.68486,-6.438582,29.12944,2.615,6.116402,0.4243425,0.7892606,1.052457,0.4697826
1,8.25,400.258625,0.62708675,-7.362666,18.73818,2.6977855,2.8435625,0.2079845,72.1618875,3.19846875,93.670015,2.011541,88.19147,2.12,6.68053675,0.441563725,0.833082825,1.08056225,0.50152
1,8.75,400.820975,0.6230545,-2.88633,21.9929,2.94651,2.926137,0.2223253,71.81877,2.96177275,93.64526,16.950765,202.129775,1.993333,6.931134,0.4434197,0.8808208,1.09929,0.4930738
1,9.25,400.1165,0.59738925,3.58828225,26.7266575,3.0777135,3.0614775,0.2184702,72.79035,3.048372,93.62589,41.16385,288.9947,2.0583335,6.63636025,0.473166925,0.935577075,1.12616525,0.514561175
1,9.75,400.0059,0.5625065,17.9457125,32.99717,3.255478,3.19669975,0.24050595,70.22636,3.199709,93.667375,69.180005,390.5731,2.146667,6.9080505,0.49525,0.9386008,1.19349,0.53476675
1,10.25,400.6164,0.522078,29.4308675,39.6301675,3.4096485,3.50544425,0.259336425,70.1995275,3.23583375,93.6676,99.9107,453.1629,2.3475,6.79169225,0.4894465,0.9547848,1.16609975,0.5111945
1,10.75,400.0831,0.40761375,31.7477175,44.9569925,3.61819125,3.757356,0.3066971,70.43002,3.297112,93.625095,127.34585,530.10995,2.6,6.6360305,0.47224665,0.92053075,1.1276915,0.5016016
1,11.25,399.852775,0.5464975,38.75428,49.39306,3.58377025,3.656624,0.27900345,69.58963,3.323593,93.5857375,132.25775,517.5601,2.72,6.621786,0.4886121,0.9569043,1.191538,0.50263945
1,11.75,399.629325,0.506588,36.66118,55.3243675,4.0417515,4.10400275,0.3256568,67.2124125,3.44812475,93.5546575,131.8087,499.30195,2.81,6.89504375,0.4738405,0.905953975,1.1923135,0.5027789
1,12.25,398.695925,0.515191,44.39909,54.1840975,4.15118975,4.452535,0.3360728,67.224875,3.44423875,93.53435,128.51265,510.65815,2.936667,6.764663,0.48831255,0.97628595,1.1855555,0.49301065
1,12.75,398.9753,0.5403735,36.81517,48.796155,4.3866915,4.5646385,0.29208885,67.13822,3.5247895,93.5209575,122.2624,486.2677,3.123333,6.404857,0.46994205,0.968336,1.1346315,0.4929994
1,13.25,399.56685,0.5189175,40.88178,46.7679975,4.36338525,4.527189,0.2942021,67.3821975,3.7251585,93.52168,101.587035,446.828075,3.3366665,6.59019,0.48445755,1.0085895,1.186731,0.50120435
1,13.75,398.8022,0.546353,32.63034,51.9714725,4.2104475,4.54360275,0.2752696,65.54246,3.763235,93.5229525,78.627645,364.59915,3.499167,6.2776655,0.463641675,1.0097215,1.18803425,0.49885895
1,14.25,398.7085,0.602662,23.12335,39.2977975,4.36423725,4.72327,0.25648665,64.5492225,3.7756715,93.5409475,56.91475,312.2565,3.608333,6.161907,0.4603304,0.92795655,1.1649295,0.4829151
1,14.75,398.448875,0.64843575,12.02835,33.901905,4.2206215,4.561744,0.21380675,65.3812125,3.77455875,93.5625425,34.191055,230.5493,3.7,6.0605425,0.46584675,0.92171025,1.151256,0.4661116
1,15.25,398.123875,0.7464995,-1.34925575,26.98372,4.145702,4.35428775,0.20844495,64.901475,3.67863025,93.5721425,15.428205,148.2861,3.65000025,6.378781,0.4581117,0.881637125,1.08785975,0.47668205
1,15.75,398.4002,0.732788,-5.872748,18.9021575,3.9926235,4.1924055,0.2555437,65.6615,3.6043085,93.568025,0.49370335,73.218725,3.6,6.182622,0.4268921,0.82868365,1.046443,0.45985935
1,16.25,397.978,0.8828595,-8.971979,16.65343,3.796309,4.06599575,0.274345425,67.95545,3.445857,93.53858,-7.90416075,26.0323925,3.59,6.0327445,0.401930275,0.849434825,1.1167585,0.444747225
1,16.75,398.0679,0.768758,-7.6590765,15.22254,3.615792,3.726888,0.3165732,70.10059,3.3663605,93.54852,-11.273085,3.05605975,3.233333,6.169179,0.418992,0.8499177,1.085545,0.460827
1,17.25,399.3512,0.9081,-13.121725,15.2352525,3.450689,3.587961,0.2957592,71.48829,3.201004,93.57116,-12.437765,0.29413065,3.073333,5.881132,0.4252481,0.8566113,1.048862,0.4520941
1,17.75,398.257225,0.857248,-9.95476625,15.128895,3.29208,3.410303,0.3005598,71.67637,3.15917,93.58666,-10.8291925,0.176257625,2.943333,5.846341,0.4008332,0.8804,1.024778,0.4559018
1,18.25,398.856725,0.870142,-7.62773125,13.24737,3.128234,3.3972685,0.3092338,71.4603,3.31110425,93.62032,-8.78160175,0.157010975,2.751667,6.077572,0.41834265,0.85248825,1.0236495,0.45776885
1,18.75,398.243075,0.778451,-9.091187,13.87228,3.073001,3.2883305,0.28054105,71.549895,3.2517955,93.638155,-10.27485,0.141943675,2.6783335,5.943157,0.4222686,0.83975545,1.027516,0.45797965
1,19.25,398.962225,0.782652,-11.1097375,16.81541,3.198197,3.395131,0.28263615,71.5897925,3.40198075,93.64205,-11.4693575,0.171825575,2.623333,5.851561,0.41660925,0.84574535,1.01000075,0.43760365
1,19.75,399.279225,0.845066,-14.8568925,17.02321,3.21898275,3.4863045,0.32532595,71.72984,3.38607925,93.6451125,-11.19327,0.1516896,2.5825,5.727479,0.408488675,0.8826499,1.065855,0.4191396
1,20.25,398.9088,0.868995,-13.47794525,15.02175,3.3132615,3.4967175,0.271089275,71.6182975,3.420488,93.6602425,-9.511393,0.1067651,2.515,5.67669775,0.421273525,0.895481175,1.0525148,0.441163425
1,20.75,398.506025,0.7873445,-12.29715,19.2413175,3.307688,3.540112,0.2965226,72.53127,3.079592,93.69112,-10.0312085,0.1208197,2.47,5.815406,0.4052435,0.8158104,0.989708,0.4488663
1,21.25,399.2094,0.87480375,-9.2607625,19.0122525,3.514635,3.64662125,0.28029905,72.62415,3.309065,93.69576,-10.1216295,0.11793055,2.40083325,5.83801875,0.39692005,0.853052075,0.997607325,0.44123325
1,21.75,398.8967,0.80525,-7.48895775,17.80963,3.26748225,3.58110775,0.25103375,71.62758,3.194937,93.689335,-12.10789,0.1044641,2.32916675,6.01964925,0.405046025,0.805709275,0.98800405,0.459152275
1,22.25,398.7127,0.7587315,-11.1013625,13.3884,3.323795,3.672276,0.2576381,72.015555,3.322463,93.68066,-11.5774325,0.0988123575,2.3,6.069102,0.4248267,0.786267,1.017079,0.4296489
1,22.75,398.7118,0.72752,-9.4813955,12.653065,3.157073,3.384935,0.2996773,72.5237,3.23588875,93.67477,-12.1938825,0.09958479,2.3,6.17363,0.4162981,0.7743964,1.001482,0.470008
1,23.25,398.436925,0.7862695,-8.87973575,14.273305,3.195589,3.399286,0.2959963,72.66618,3.0731015,93.68408,-13.461945,0.0955413325,2.3,6.236856,0.4363752,0.7863759,1.134886,0.4689453
1,23.75,398.87815,0.759423,-9.69366075,16.00874,3.15273025,3.24565825,0.25042905,70.87881,3.02458975,93.630515,-10.666795,0.09251667,2.41500025,6.346367,0.422355725,0.8141854,1.069445,0.458559275
2,0.25,398.6338,0.836352,-11.7648025,9.9506285,2.408326,2.279762,0.3348096,68.4177,3.0364545,93.65734,-15.809035,0.054931245,1.54083325,5.445325,0.380965,0.8073233,1.002915,0.4101578
2,0.75,399.02765,0.71535725,-7.438149,9.3826195,2.234378,2.289203,0.2785591,67.365245,2.957309,93.63116,-15.14602,0.062677,1.51999975,5.504056,0.3702345,0.762886,0.9531997,0.3909667
2,1.25,398.901125,0.6972365,-12.30928,11.308551,2.35487,2.382311,0.2913162,67.25836,3.03274,93.65347,-13.91907,0.06957276,1.45,5.526562,0.3656565,0.7273244,0.9810987,0.3979438
2,1.75,399.0382,0.742076,-16.48839,11.755805,2.568942,2.594961,0.2940422,68.0108175,3.07321425,93.6824,-14.63974,0.06721584,1.45,5.438368,0.3759389,0.7534982,0.9273913,0.4123152
2,2.25,399.11865,1.03876,-13.363045,9.909932,2.612828,2.618997,0.2958304,67.61062,3.0853275,93.69111,-13.04604,0.06495667,1.37416675,5.291056,0.384177,0.8363534,1.01055,0.4038665
2,2.75,399.058425,0.75895,-13.49898,13.0230525,2.458937,2.632084,0.2811804,68.218365,3.05162175,93.68255,-11.06727,0.06652572,1.35833325,5.466204,0.3917794,0.8356743,1.061142,0.3965125
2,3.25,398.6342,0.7334615,-10.79132,11.9906075,2.349742,2.22702425,0.275247275,68.94311,2.877173,93.6473125,-9.70060925,0.073258045,1.4,5.27141075,0.381826675,0.7900111,0.981377075,0.3853041
2,3.75,399.194625,0.659018,-9.87857875,9.4389995,2.14333125,2.26603025,0.2499166,66.53098,2.863705,93.6443175,-9.8031305,0.07222761,1.4,5.20047175,0.381315425,0.731630975,1.026189,0.399725025
2,4.25,399.34255,0.674503,-12.86048,18.097715,2.149071,2.3326175,0.25010555,66.59467,2.77046525,93.638825,-13.115205,0.06240583,1.43250025,5.908968,0.42239855,0.8740788,1.042731,0.43939295
2,4.75,398.87845,0.8565095,-10.7599225,11.316135,2.1815165,2.12029225,0.261220275,67.80108,2.75726,93.6552575,-13.61472,0.0677817,1.3,6.27697025,0.4573979,0.836243675,1.116737,0.463201875
2,5.25,399.0583,0.84351725,-14.77909,12.63082,2.07557625,1.98173125,0.27863835,67.762045,2.775784,93.6742675,-13.1563925,0.0711398725,1.3,6.11729025,0.454216625,0.8196067,1.15146825,0.45852975
2,5.75,398.8316,0.7783075,-12.4477825,11.41485,2.100042,2.002049,0.2805268,66.721915,2.7189505,93.68001,-14.79177,0.07153015,1.3,5.940192,0.4360416,0.804676,1.101411,0.4425557
