DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN
2,3.75,410.9403945,9.410272,2327.546793,1.265067,24.963671,-17.478653,-4.19659,4.1135495,1.310632,0.119409,-0.0121175,0.453181,0.129654,101.84,90.602,5.9536,0.919792,11.638247,0.298065,10.0022,10.498,11.212333,11.667333,11.672,-58.040141,-0.001869,-0.007619,-2.41
2,4.25,410.827518,9.024254,2280.84601,1.125509,31.696233,-17.4278755,-6.120085,3.368326,1.4467675,0.1058555,-0.01238,0.416697,0.132234,101.85,90.975,5.8397,0.87867,11.4485465,0.300833,9.87875,10.3866665,11.09925,11.6095,11.6756665,-58.8735915,0,-0.00381,-2.355
2,4.75,409.5698915,9.04327,2381.859178,0.934047,23.434109,-17.538925,-4.173688,4.828471,1.5040525,0.1196485,-0.014514,0.413723,0.128687,101.86,90.5905,5.6734,0.864427,11.3838645,0.29316,9.7791,10.2676,11.017033,11.588667,11.670333,-56.9327465,0,-0.001905,-2.37
2,5.25,408.424511,8.809419,2349.95274,1.053371,25.256868,-17.387255,-4.4540565,4.968494,1.347833,0.11084,-0.0116865,0.416641,0.118041,101.87,91.2715,5.6306,0.846684,11.033931,0.315109,9.647167,10.179333,10.927567,11.543667,11.679333,-56.360563,0,-0.001905,-2.3
2,5.75,409.6998125,8.727676,2430.153364,1.06439,27.258973,-17.472476,-3.083791,3.9372755,1.4426355,0.109654,-0.009267,0.395365,0.120353,101.875,91.154,5.5756,0.873359,11.172089,0.31046,9.5393835,10.0783665,10.811883,11.504333,11.6825,-54.2757045,0,-0.001905,-2.21
2,6.25,407.8555665,8.546621,2366.2099775,0.9985905,24.5016815,-17.689579,-2.879281,3.278073,1.377491,0.118262,-0.013116,0.406186,0.13609,101.9,91.5165,5.39605,0.819736,10.817929,0.296318,9.4051,9.9671,10.743467,11.482,11.681,-54.373944,0,0,-2.13
2,6.75,408.588738,8.352591,2372.344497,1.080239,23.1851225,-17.257681,-3.62055,3.319999,1.402272,0.109579,-0.0112705,0.4365495,0.1269375,101.91,91.668,5.5142,0.820909,10.783287,0.2968925,9.342,9.920467,10.742533,11.480333,11.694333,-50.841549,4.51028,0.281905,0.34
2,7.25,411.076975,8.539614,2336.158548,0.8998885,18.863087,-16.989701,-2.81904,4.136481,1.318931,0.109889,-0.0107245,0.412969,0.1293025,101.95,91.753,5.5456,0.8108,10.7005865,0.300748,9.274833,9.878633,10.671,11.455667,11.675,-30.200704,53.42243,3.102857,24.48
2,7.75,412.310076,8.614591,2227.154943,0.8935115,21.998792,-15.772971,-1.787469,8.868753,1.521841,0.125592,-0.0154075,0.4213175,0.151664,101.97,90.1465,6.0907,1.023646,10.926934,0.319848,9.4233665,9.9335,10.597875,11.447833,11.694,9.4933095,174.6121495,10.3590475,81.975
2,8.25,412.510769,9.139395,2137.5944685,0.878573,25.745152,-14.130876,-0.236596,15.612417,1.889695,0.145031,-0.032096,0.463703,0.188684,101.98,87.659,7.0984,1.315431,12.070823,0.3102605,9.53855,10.104033,10.5748835,11.44,11.709833,61.597183,352.1682245,18.0009525,165.29
2,8.75,407.20669,9.385702,2096.072972,0.61606,26.948594,-9.0421075,3.9885295,30.266258,2.338213,0.174333,-0.035688,0.5460085,0.216864,102.015,84.3525,8.0827,1.702775,13.005674,0.2827115,9.7527335,10.1286335,10.6188335,11.418,11.7138335,120.7992955,545.084112,27.4038095,256.095
2,9.25,407.272437,9.499063,2053.33672,0.708559,22.201341,-4.744017,13.228471,45.0577645,2.655599,0.1737505,-0.03782,0.606158,0.226278,102,80.759,8.8005,2.135296,13.8655265,0.299677,10.0204,10.3108665,10.6615165,11.399,11.7145,180.3697185,711.130841,37.5285715,328.95
2,9.75,404.4102185,9.841659,2046.615276,0.934479,31.220464,0.237218,21.3505295,66.886105,2.5812,0.192405,-0.042943,0.672163,0.247333,102,77.498,9.5579,2.6244495,14.466072,0.327589,10.276333,10.575667,10.7065,11.385333,11.723,237.971831,890.205607,52,407.51
2,10.25,401.637352,9.938238,2010.3033785,0.7814925,26.902389,5.5816065,32.400039,92.127023,2.667257,0.206652,-0.048379,0.73826,0.265584,102.015,74.174,10.452,3.30957,15.0742785,0.349344,10.6839,10.6374915,10.79145,11.3585,11.7221665,293.78169,1033.186916,70.9438095,480.5
2,10.75,402.17081,10.108605,1996.5286775,0.879403,34.025703,10.151914,41.641163,99.139409,2.889177,0.2232955,-0.056289,0.7864585,0.2803745,102.03,70.766,11.284,3.969268,15.788169,0.3956765,10.933333,10.908333,10.829667,11.351,11.736333,347.640845,1165.28972,79.137143,534.51
2,11.25,400.168425,10.1481435,1987.094771,1.085182,35.446448,14.383314,48.62918,115.0045245,2.762176,0.2273005,-0.052377,0.830153,0.2851415,101.99,67.7645,12.011,4.476631,16.3889035,0.417018,11.209667,11.082667,10.972667,11.326,11.735,379.746479,1258.186916,81.885714,581.49
2,11.75,399.436631,10.3464295,1975.045351,1.09522,39.017558,20.44281,47.313431,149.8694,2.8320145,0.2456915,-0.049832,0.880509,0.289028,101.96,64.833,12.607,5.252314,16.832861,0.446067,11.631667,11.48,11.06,11.304333,11.74,402.232394,1328.056075,88.779048,615.69
2,12.25,398.003725,10.2540225,1968.553864,0.931252,40.423347,24.07302,54.755645,150.865298,2.984963,0.235796,-0.0499485,0.885741,0.288888,101.93,61.934,13.129,5.920657,17.236009,0.456237,12.097667,11.705667,11.132333,11.337,11.710333,399.922535,1327.439252,89.171429,606.04
2,12.75,396.9846355,10.486067,1959.969375,1.11382,37.2389385,26.892886,51.5244735,163.967088,2.797877,0.241388,-0.05456,0.86676,0.29409,101.88,59.33,13.739,6.6227235,17.742414,0.4265945,12.486,11.991,11.318667,11.367667,11.721,381.65493,1291.308411,87.689524,594.57
2,13.25,396.635508,10.377071,1959.49033,1.116638,32.72141,28.364903,47.9013965,164.6725095,2.774083,0.237692,-0.0537465,0.886577,0.283157,101.85,57.878,14.1455,7.131362,18.064993,0.416882,12.819,12.233833,11.5016665,11.39,11.715167,376.309859,1285.2616825,88.8419045,589.5
2,13.75,395.872084,10.469693,1958.080703,1.191872,39.18641,29.299929,49.744112,160.218222,2.766988,0.2478815,-0.051258,0.886359,0.276172,101.825,56.462,14.687,7.6476325,18.3894205,0.415071,12.966,12.4785,11.64,11.3645,11.6939165,337.7676055,1186.5700935,85.652381,554.065
2,14.25,395.610649,10.648452,1955.09206,0.931023,37.841014,30.479828,41.588861,160.618336,2.763687,0.238239,-0.050975,0.8920785,0.2728265,101.8,55.2565,15.066,7.966436,18.991878,0.387928,13.338,12.685,11.852667,11.408,11.687667,281.098592,1077.813084,84.405714,502.49
2,14.75,395.627695,10.721982,1950.064177,1.0542035,39.676795,29.571895,31.8452915,147.889776,2.7274875,0.2351895,-0.051123,0.8536665,0.273545,101.79,55.727,15.144,7.990513,18.9050875,0.3514545,13.548667,12.869333,11.95,11.424333,11.661333,224.06338,931.420561,75.900952,439.8
2,15.25,395.878556,10.744781,1949.511534,1.016506,42.893347,27.544118,25.175213,134.153254,2.6970705,0.2251075,-0.046037,0.7464025,0.2579375,101.78,54.441,15.199,8.1582905,19.1082395,0.285781,13.746667,12.9515,12.124,11.462333,11.655,163.028169,768.635514,66.780952,361.9
2,15.75,396.320019,10.8414245,1953.111719,1.040386,41.8587675,23.145901,17.731571,115.93657,2.698572,0.217065,-0.0452195,0.739828,0.251176,101.76,54.7055,15.312,8.087991,19.297069,0.235824,13.872333,13.141667,12.263333,11.499,11.682333,99.359155,570.579439,54.885714,265.59
2,16.25,395.692143,10.7636005,1962.194569,1.0334745,46.6431955,19.314426,6.902775,96.91184,2.672608,0.195397,-0.042736,0.6164705,0.229774,101.76,56.29,15.2805,7.72131,19.300535,0.19926,14.001,13.2345,12.350333,11.5865,11.7018335,35.628521,371.7850465,38.400952,172.09
2,16.75,396.35248,10.885954,1963.97876,0.895549,35.5595075,16.5292,1.34055,70.1327755,2.455361,0.167309,-0.035364,0.507706,0.210651,101.755,58.5255,14.697,6.808198,19.172303,0.202423,14.058667,13.3315,12.472,11.667667,11.694667,-6.903169,201.588785,22.3390475,95.165
2,17.25,396.972529,11.156637,2002.14483,0.8950025,33.8559675,12.538619,-1.6478385,41.952489,1.970885,0.140715,-0.024446,0.426648,0.174959,101.765,63.78,13.592,5.631552,18.699062,0.256508,13.853,13.1975,12.461333,11.626333,11.735667,-46.71338,67.46729,7.093333,30.48
2,17.75,401.618069,11.1475605,2105.438195,1.1812865,33.9899185,7.730392,-3.510471,21.436218,1.683302,0.119661,-0.01301,0.4133725,0.135353,101.755,69.0265,12.42,4.3777055,17.917022,0.342735,13.570333,13.189667,12.527667,11.696333,11.726667,-68.264789,7.11028,0.47619,-0.34
2,18.25,405.971662,11.485345,2143.2904945,1.403168,37.194114,2.129941,-5.199962,16.663344,1.451535,0.1116,-0.0114105,0.393286,0.1225385,101.79,73.582,11.256,3.5279385,17.0024305,0.3518095,13.4025,13.145,12.5431665,11.797333,11.70125,-70.591549,0,0,-3.345
2,18.75,409.378042,11.1183035,2215.2108175,1.306968,41.1131525,-1.0897085,-3.914156,13.519075,1.5111755,0.1131915,-0.010401,0.409516,0.124503,101.79,77.201,10.3975,2.983685,16.5669395,0.325543,13.1906665,12.938,12.5825,11.856,11.6925835,-67.3542255,0,-0.001905,-3.315
2,19.25,412.3354455,11.0789035,2300.941196,1.510102,31.4440325,-5.029051,-3.236951,11.080323,1.53711,0.1116275,-0.010541,0.41308,0.129325,101.8,79.0445,9.7688,2.597078,16.113597,0.292713,12.9578335,12.9220835,12.557833,11.9018335,11.685,-66.4172535,0,-0.00381,-3.085
2,19.75,414.071488,10.659554,2272.3956495,1.249248,36.525642,-7.507955,-3.131858,10.4573635,1.3936225,0.105725,-0.0114365,0.3980555,0.1201705,101.8,81.1475,9.2401,2.212743,15.776058,0.284974,12.6783335,12.7385,12.5116665,11.922167,11.6855835,-65.130634,0,-0.00381,-3.045
2,20.25,413.437449,10.59861,2197.96575,1.4542205,29.732117,-9.717217,-2.541307,9.51899,1.447271,0.115807,-0.0138085,0.408605,0.124642,101.825,82.403,9.0154,2.025054,15.301138,0.285079,12.450333,12.618,12.465333,11.925667,11.673333,-63.71831,0,-0.007619,-2.89
2,20.75,415.013524,10.7711025,2212.4005945,1.310856,28.756594,-11.362949,-2.357409,8.870382,1.615085,0.120429,-0.012698,0.4147885,0.1295795,101.85,83.144,8.7346,1.874565,14.929397,0.274949,12.236333,12.478333,12.376,11.950333,11.677333,-63.674648,0,-0.009524,-2.81
2,21.25,412.785804,10.542122,2286.0402735,1.364443,33.794839,-12.8179295,-4.567872,8.2319685,1.7196355,0.1204395,-0.0147525,0.401271,0.131018,101.86,84.06,8.2931,1.754492,14.669044,0.274214,11.997667,12.3376665,12.2925,11.9503335,11.664,-63.0838025,0,-0.005714,-2.73
