DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
1,5.25,1.5,7.761,-4.02,-1.24225,-0.747,-1.64925,-2.02575,-1.45975,-1.5674,-1.5979,-2.0775,401.857865,6.682,87.654,4.14765,0.353835,3.6875,2.76233,2.964925,92.1,0,0,0,0,299.5425,319.1,-6.652,0.61025,0.86025,1.36125,1.64,2.3645,3.641,0.6905,1.521065,1.324575,0.8603,4.42,0.838164,1.4835325,-8.501465,413.38075,4.6042925,1.8821375,0.49951425,4.3321,0.425823,2.2289925,1.2303425,86.80335,0,0,0,303.99525,-2.54509,87.872475,315.95575
1,5.75,1.286,7.667,-2.413,-1.247,-0.737,-1.65625,-2.054,-1.451,-1.5674,-1.598025,-2.07749,401.935,6.64438,87.64,4.2453,0.38222,3.65395,2.713,2.947,92.28275,0,0,0,0,298.068335,318.45,-7.10133,0.60775,0.86525,1.34775,1.62025,2.35325,3.633,0.676,1.5271,1.309,0.84896,4.3367575,0.97047575,4.028345,-2.9659225,413.507,5.09293,2.396115,0.42873425,4.817095,0.4314275,2.0267225,1.414725,87.96335,0,0,0,305.05025,-2.1650975,87.825,315.3
1,6.25,1.26775,8.6231,-4.05465,-1.253,-0.7475,-1.6705,-2.06475,-1.488,-1.5674,-1.5981,-2.07757,401.4775,6.6236,87.664,4.17845,0.394615,3.6651,2.6818275,2.91815,92,0,0,0,0,296.685,318.9750025,-7.05,0.599,0.8775,1.357,1.6295,2.35525,3.632,0.72,1.587015,1.3872,0.87772,4.5097525,0.843273,0.914527,-3.85373,413.053,4.42083,0.683052,0.420495,5.0445375,0.382431,1.8958,1.49414,88.16165,0,0,0,303.3755,-2.33099,87.890025,315.52075
1,6.75,1.43346,6.94867,-4.02523,-1.25625,-0.7845,-1.674,-2.1085,-1.4725,-1.5674,-1.598325,-2.077445,401.2075,6.609675,87.678,3.82125,0.3780725,3.6896,2.626975,2.89015,92.3249975,0,0,0,0,298.3225,318.7075,-6.67335,0.6045,0.879,1.358,1.6195,2.3615,3.62775,0.690865,1.626625,1.360275,0.86915,4.3446,0.7117885,1.86052,-5.349555,413.2495,4.782705,1.6115365,0.4946005,5.481165,0.43717,2.311545,1.6671325,87.2242,0,0,0,303.3,-2.4118725,87.9,315.36575
1,7.25,1.360205,8.3489,-4.448,-1.26225,-0.7995,-1.686,-2.1245,-1.3895,-1.567405,-1.60265,-2.0775925,401.11,6.68,87.641,3.9468,0.392,3.575025,2.5485,2.71525,92.43333,0,2.584725,0,0,299.0333325,318.735,-6.46125,0.612,0.9225,1.359,1.6465,2.3605,3.64,0.708,1.572685,1.376825,0.862965,4.3165475,0.8617975,2.2598925,-4.4095375,413.06975,4.859755,1.174263,0.41843825,4.60354,0.329117,1.88528,1.19455,87.304975,0.8157085,0,0,302.5,-2.21645,87.9,315.2325
1,7.75,1.01475,8.96,-2.95,-1.261,-0.8115,-1.701,-2.1295,-1.346,-1.5674075,-1.6027,-2.077675,401.75,6.6129,87.65575,3.8221,0.3649,3.5159775,2.433825,2.5862,92.233,21.725,17.286,5.991925,1.67025,300.015,318.181665,-4.627475,0.6235,0.8595,1.351,1.638,2.363,3.64025,0.66722,1.5663,1.3715575,0.847975,4.2223,1.1063925,2.4112275,-5.93547,412.932,4.6556125,1.19058475,0.4003705,5.1344,0.3904785,2.291015,1.16170775,86.976675,25.6459,8.29575,4.79262,300.81525,-2.4154425,87.914175,315.2205
1,8.25,0.9945,10.03075,-2.0855,-1.26425,-0.8215,-1.715,-2.1015,-1.3945,-1.5674075,-1.5982,-2.0777075,401.8925,6.62175,87.7,3.885375,0.362975,3.5075,2.515075,2.841025,92,96.775,73.11825,57.7869175,16.16825,299.81,318.978335,6.252025,0.618,0.8625,1.335,1.6115,2.355,3.63825,0.6925725,1.49995,1.35232,0.826255,4.1282,0.9544835,4.155875,-5.775705,412.9645,4.850575,1.91085,0.4857065,4.699115,0.381065,2.16136,1.521335,86.497525,109.50425,65.906825,37.842675,305.59075,3.3187325,87.925,315.52825
1,8.75,0.733,15.22353,4.54,-1.26025,-0.752,-1.717,-2.077,-1.434,-1.5674,-1.598125,-2.0777525,401.5025,6.6845,87.7,3.86435,0.339705,3.76,2.6775,3.0614975,91.7,228.7499975,131.93,130.8683325,29.093,299.495,321.161665,36.9075,0.595,0.847,1.331,1.59,2.332,3.61975,0.675025,1.524395,1.3773875,0.848525,3.996275,0.55367575,7.39162,-0.286174,413.465,4.97291,2.804785,0.38023925,5.010945,0.3886365,2.1802025,2.0504575,85.957525,223.244,146.50375,80.87955,302.2075,29.622275,87.925,317.0755
1,9.25,0.828,24.25275,15.82375,-1.25825,-0.659,-1.72525,-2.06625,-1.339,-1.5672525,-1.598,-2.077425,401.295,6.78075,87.7,4.2972,0.33278,4.5,3.0440025,3.400825,91.3,364.35,190.23,200.0925,36.8367475,299.7075,323.476665,82.523,0.59275,0.91725,1.3115,1.56575,2.309,3.6165,0.737955,1.6511,1.3833,0.9153,4.248,0.71528,10.7766,0.308677,414.29,5.41421,3.9916,0.397312,6.063125,0.43269,3.686635,3.07933,84.526925,383.01075,208.70075,124.119,301.475,49.0924,87.9,317.88675
1,9.75,0.6,32.70875,36.831035,-1.2395,-0.568,-1.70675,-1.994,-1.3,-1.5672,-1.5976925,-2.0774,400.905,6.844675,87.7,4.51655,0.33675,4.73245,3.345175,3.7809975,91.32475,493.6250025,241.1175,262.3625,43.17,299.5625,325,134.8,0.59625,0.85525,1.2805,1.54525,2.283,3.597,0.7759375,1.67925,1.485725,0.970245,4.415,0.66255525,14.724575,7.690385,414.3885,5.26016,3.6961575,0.26232325,5.233855,0.4306385,3.85105,3.0956,85.205,507.727,287.205,153.265,306.095,75.9661,87.9,318.6175
1,10.25,0.6,45.7275,59.871,-1.237,-0.435,-1.686,-1.952,-1.146,-1.5672,-1.5976025,-2.0773925,400.575,6.871,87.744,4.920675,0.347275,5.3032825,3.8057,4.171925,90.9,598.3749975,273.69,318.52,49.145,301.38,327.298335,180.5525,0.602,0.838,1.273,1.52,2.261,3.58525,0.8134,1.7765,1.5223,1.03638,4.5958,0.61896,20.928325,10.92382,414.53225,5.4470825,4.147595,0.257259,5.24807,0.43960825,3.709805,3.122355,83.7302,549.7685,301.69025,208.31775,305.3505,96.259925,87.919975,319.20975
1,10.75,0.3725,52.93125,86.2525,-1.22825,-0.327,-1.684,-1.938,-1.089,-1.5671825,-1.5976,-2.077325,400.17758,6.8829925,87.741,5.1434,0.372,5.35,4.0971775,4.477175,90,695.175,315.6833325,366.24,54.9075,302.6975,330.381665,221.8833325,0.667,0.817,1.2375,1.5255,2.2365,3.578,0.82517,1.8391,1.535935,0.9998,4.695,0.74498775,22.041225,10.287925,414.425,5.54456,4.0825675,0.25746475,5.344,0.43414225,3.799565,3.0877975,82.309725,520.61425,346.78175,231.6815,307.56175,115.91225,87.975,320.33175
1,11.25,0.21,56.7155,101.89,-1.21725,-0.17425,-1.675,-1.912,-1.001,-1.56718,-1.5976,-2.076925,399.95,6.891,87.7,5.50945,0.38157,6.01,4.40235,4.7387,89.38,764.8166675,358.63,396.35,58.091,301.6225,331.755,250.03,0.6405,0.8365,1.2385,1.55075,2.234,3.5615,0.86154,1.87665,1.5754,1.085985,4.827225,0.71109825,22.14825,23.7021,414.342,5.730815,4.0321225,0.298159,4.792405,0.4240705,4.2931775,3.6594425,82.21375,627.0695,418.63025,232.171,308.0705,162.27725,87.975,322.09575
1,11.75,0.28,60.539,120.155,-1.191,-0.0145,-1.669,-1.8865,-0.955,-1.5671,-1.5976,-2.076805,399.65,6.935,87.7,5.93826,0.409,6.384455,4.717,5.12475,88.432,812.63333,377.1,420.11,58.8595025,302.27,333.455,269.1249975,0.6645,0.856,1.2345,1.5455,2.1845,3.55625,0.87125,1.866585,1.62134,1.06665,4.648825,0.5771695,30.94275,34.3169,414.1255,5.755105,4.39067,0.3169885,4.8093725,0.4620115,4.1496725,3.46272,80.929425,753.40825,459.45925,226.72025,304.76675,211.905,87.957525,323.326
1,12.25,0.1855,54.8345,127.825,-1.18,0.0755,-1.6025,-1.889,-0.628,-1.5669375,-1.5974,-2.0767125,399.9875,6.93408,87.676,6.304875,0.400495,6.61677,5.0675,5.3631675,88.2,827.725,387,423.2,59.0885,300.6074975,335.183335,273.843335,0.6385,0.825,1.2225,1.497,2.1555,3.5395,0.867,1.9046,1.648,1.1022,5.089,0.71294725,40.3104,35.0795,414.052,5.6186125,4.5240925,0.368041,5.475605,0.52297,4.3782175,3.8841325,81.28745,776.40025,462.80925,290.66775,307.2445,226.57625,87.9,324.4185
1,12.75,0.16963,56.0045,123.62,-1.17425,0.215,-1.598,-1.9025,-0.562,-1.5669,-1.5973,-2.0767,400.55,6.98,87.641,6.39962,0.39165,6.74,5.2521075,5.68635,87.7416675,809.7,370.5516675,411.5999975,56.714,301.985,335.15,263.02,0.70075,0.85375,1.259,1.508,2.19075,3.553,0.9,1.876,1.6223,1.07,4.977075,0.71664325,38.962525,40.59285,413.97525,5.65031,4.81278,0.32472275,5.59242,0.53061725,4.5682825,4.1682775,82.08345,796.4325,475.941,243.37075,306.9585,231.73075,87.875825,325.028
1,13.25,0.09,55.328,114.51,-1.1775,0.145,-1.56875,-1.8775,-0.5115,-1.5669,-1.5973,-2.0766,401.175,6.982,87.636,6.4187,0.3677225,6.9125,5.432475,5.82085,87.475,752.86667,360.998335,383.0175,53.768,300.35,336.01,239.55,0.7205,0.8975,1.2975,1.504,2.218,3.57025,0.901445,1.877575,1.627625,1.09775,4.895,0.5862675,33.477075,35.48265,414.16425,5.6722725,5.396605,0.294948,5.719205,0.505248,4.77036,4.83781,83.450025,691.2635,446.10725,247.65825,308.625,202.953,87.875,322.67325
1,13.75,0.27,48.1205,108.1325,-1.0885,0.12425,-1.56325,-1.843,-0.475,-1.5669,-1.5972,-2.0767,400.7375,7.057625,87.6,6.616175,0.3550525,7.040325,5.8809,6.02215,88.4082525,699.6,328.115,353.49,50.873,301.9416675,336.2,216.5,0.7135,0.896,1.3085,1.5165,2.216,3.59825,0.8960575,1.91575,1.7457725,1.092015,5.10279,0.5589725,39.71595,33.0696,413.9355,5.805165,5.224225,0.2640535,6.74316,0.4449885,4.7965175,4.577095,82.39365,714.57275,432.2885,194.982,306.04175,205.86075,87.875,322.92275
1,14.25,0.19655,46.749,86.3558875,-1.0685,0.118,-1.565,-1.84825,-0.47425,-1.5669,-1.59685,-2.07655,401.1825,7.0571025,87.59925,6.8122,0.323475,7.1808,5.9770025,6.165775,88.067,612.925,285.551665,305.155,46.303,300.2475,336.33,172.2,0.73375,0.9365,1.32675,1.54125,2.2425,3.611,0.912,1.961,1.69387,1.13465,5.23575,0.609938,28.70885,17.69075,413.577,5.722025,5.55447,0.237016,6.13836,0.4487555,4.730065,4.662275,81.5874,599.79825,411.30775,209.634,297.172,176.64725,87.875,321.729
1,14.75,0.42,38.582,67.91775,-0.913,0.07875,-1.567,-1.8275,-0.4515,-1.5669,-1.597,-2.0766,401.5025075,7.0623,87.6,6.61415,0.2765725,6.94,5.762325,6.0314975,88.367,509.4,238.85,248.085,40.927,298.53,335.67,121.8425,0.757,0.928,1.351,1.5295,2.248,3.6085,0.905,1.9681,1.685,1.1274,5.1785,0.5429615,19.00245,14.8011,413.343,5.70841,5.52504,0.2435035,5.63602,0.410857,4.9538575,4.65187,82.0965,513.87675,320.05425,139.753,294.211,130.7895,87.875,321.30725
1,15.25,0.36,28.9125,41.6135,-0.8215,0.063,-1.569,-1.8255,-0.43725,-1.566905,-1.5971,-2.0767,401.515,7.05825,87.6,6.4440025,0.24959,6.5886,5.625925,5.73733,88.00825,354.9,185.43,171.43,34.909,296.89,334.2175,65.649,0.7775,0.951,1.398,1.5595,2.29625,3.6215,0.8804725,1.8547,1.5728,1.06,5.155,0.66244475,18.80565,10.8571,413.233,5.62475,5.4035125,0.225692,5.95247,0.42713,4.9568025,4.6289925,82.2789,370.4015,241.256,100.836925,294.834,91.003275,87.875,320.7865
1,15.75,0.447,22.9845,16.77183,-0.84475,-0.027,-1.542,-1.8085,-0.4455,-1.56692,-1.5971,-2.0767,401.28,6.98845,87.6115,6.456,0.2338075,6.43,5.376475,5.51775,88.9,222.4,131,107.7475,25.16,297.5,332.57,27.8940825,0.782,0.985,1.421,1.601,2.332,3.631,0.846,1.76577,1.49262,1.0059,4.95925,0.642906,18.21535,6.704355,413.249,5.59147,5.369645,0.2578755,5.95094,0.455133,4.81616,4.481225,82.199575,237.534,153.67225,60.689,294.03725,34.303875,87.875,318.5865
1,16.25,0.66191,15.1701675,2.0438,-0.94475,-0.109,-1.5485,-1.82375,-0.447,-1.5669325,-1.5971,-2.076725,400.98,6.9448,87.6085,6.0802,0.2384,5.83,5.110575,5.322325,89.4,105.3,79.758,50.243,13.93,298.815,330.6275,3.9,0.81,1.01075,1.452,1.64375,2.35875,3.6575,0.7945,1.7248,1.48412,0.97464,4.79165,0.681934,10.2166,-1.041051,413.218,5.58453,4.96489,0.272155,5.2161,0.382065,4.4937475,4.1105275,83.7025,92.25145,71.58145,22.750975,293.46575,4.562075,87.875,318.38975
1,16.75,0.80497,12.85875,-2.4661,-0.92275,-0.211,-1.5385,-1.838,-0.444,-1.5671225,-1.5973,-2.077005,401.3525,6.9465,87.604,5.710025,0.27915,5.5815,4.74715,4.923,90.34975,34.09,30.1625,10.9345,3.128975,298.695,327.27,-7.6593,0.823,1.031,1.482,1.658,2.403,3.6775,0.76,1.66925,1.412975,0.92952,4.76,0.80021375,6.11539,0.34007175,413.322,5.67704,4.89091,0.35202525,4.85289,0.3844635,4.3063975,4.011815,85.0692,31.337475,19.284225,7.127115,301.4285,-1.334525,87.875,317.93325
1,17.25,1.24253,9.126,-2.9765,-0.91875,-0.293,-1.541,-1.8525,-0.502,-1.567185,-1.5976,-2.077185,400.7825,6.8695,87.61675,5.582525,0.2758125,5.326685,4.605775,4.62567,91.1085,2.4,2.99875,0,0,299.255,325.5674975,-9.99,0.8375,1.0255,1.5005,1.6885,2.4285,3.698,0.74,1.6561,1.4148475,0.928865,4.633985,0.9642245,3.209365,-1.9309725,413.24825,5.59033,4.4640925,0.3950185,4.78734,0.41761275,4.0452425,3.7060575,84.629175,2.2566,0,0,308.7685,-2.4235775,87.875,317.9705
1,17.75,1.35309,7.6,-2.88879,-1.0905,-0.4015,-1.593,-1.8805,-0.529,-1.5672,-1.5976,-2.0774,401.48,6.83895,87.644,5.507025,0.28588,5.225,4.5841,4.677,90.8,0,0,0,0,297.595,324.8325,-10.5,0.814,1.0235,1.4935,1.6825,2.4305,3.696,0.75,1.6045,1.4343,0.9019,4.3946,0.7175725,3.591975,-1.327695,413.0425,5.522045,4.25874,0.339685,4.3988175,0.3533775,3.447715,3.1581525,85.540025,0,0,0,304.3655,-3.66733,87.890025,318.266
1,18.25,1.204,7.78,-2.972175,-1.16575,-0.5185,-1.6,-1.8865,-0.8135,-1.5672,-1.5976,-2.0774,401.2832675,6.88784,87.6525,5.55192,0.2903175,5.212785,4.470075,4.533,91.118,0,0,0,0,299.565,323.6625,-10.036,0.7825,1.003,1.4725,1.6555,2.43,3.665,0.717,1.5887125,1.392675,0.893085,4.51925,0.76578375,1.5548875,-5.4043475,413.08925,5.49238,4.25056,0.44341525,4.769035,0.40143,3.5021425,3.23286,86.2858,0,0,0,299.619,-5.090205,87.825,318.2235
1,18.75,1.2,8.636,-3.1915,-1.0605,-0.53975,-1.635,-1.87725,-0.8315,-1.5672,-1.597615,-2.0774,401.34083,6.9507,87.648,5.4395,0.29401,4.92,4.4064175,4.476,90.95,0,0,0,0,298.535,323.4175,-10.592,0.75,0.9855,1.46325,1.65075,2.3935,3.652,0.728,1.6622,1.39325,0.94813,4.64,1.1171575,3.47274,-0.4426025,413.36325,5.4442925,4.068365,0.450081,4.23406,0.39618025,3.14091,2.655135,86.905,0,0,0,303.27825,-2.36385,87.835,318.95275
1,19.25,1.185,8.989475,-4.2227,-1.18375,-0.577,-1.623,-1.889,-0.859,-1.5672125,-1.5977,-2.0774,401.41,6.974495,87.672,5.2651,0.294575,4.775,4.1395025,4.295,90.6,0,0,0,0,295.93,322.841665,-10.92333,0.741,0.959,1.451,1.638,2.366,3.6415,0.7567025,1.67357,1.45178,0.9363375,4.59175,0.656706,2.613075,1.713505,413.829,5.543865,3.81753,0.5042925,4.517515,0.409895,2.77235,2.34838,86.64,0,0,0,306.5115,-4.0788,87.9,318.87025
1,19.75,1.232,9.3662875,-4.03988,-1.17225,-0.572,-1.6335,-1.911,-0.916,-1.567285,-1.597725,-2.0774,400.78272,6.872625,87.662,5.17135,0.306135,4.757955,4.02285,4.15733,90.5,0,0,0,0,295.4000025,322.8374975,-10.47,0.717,0.924,1.424,1.619,2.344,3.631,0.75,1.6816725,1.44105,0.933785,4.56,0.804652,1.57636,0.9528845,412.8355,5.41985,3.89217,0.4811065,5.16914,0.401904,2.4275675,2.3992425,85.42335,0,0,0,299.56,-5.7803475,87.95,318.67025
1,20.25,1.377545,8.2578,-3.82,-1.163,-0.596,-1.642,-1.921,-0.987,-1.5672025,-1.5978,-2.0774,401.2125,6.87886,87.651,5.1378,0.3002075,4.61,3.93265,4.159,90.7585,0,0,0,0,294.9675,322.5558325,-11,0.689,0.91,1.424,1.604,2.351,3.6265,0.7445,1.637535,1.4598,0.95424,4.64,0.79223025,3.4991875,4.0875995,412.55225,5.4417175,4.07934,0.497578,4.679345,0.36142775,2.4422525,2.3951975,83.377425,0,0,0,300.629,-6.0914225,87.8975,319.0195
1,20.75,1.35755,8.50105,-4.2275,-1.18525,-0.613,-1.652,-1.924,-0.988,-1.5672275,-1.597825,-2.0774,401.358025,6.8467,87.669,5.0211,0.308825,4.4182725,3.768,4.008,90.1655,0,0,0,0,294.63,322.315,-11.76333,0.687,0.882,1.413,1.588,2.334,3.6225,0.765,1.7149,1.4728,0.95191,4.6953625,0.85360675,1.79763,-3.699835,412.63225,5.11603,4.3351875,0.4706415,5.6349125,0.44248675,2.12263,2.00223,83.2167,0,0,0,294.663,-5.0685,87.9,318.35825
1,21.25,1.3,8.4025,-3.859975,-1.19875,-0.61,-1.667,-1.929,-1.029,-1.5672125,-1.597925,-2.0774,401.38567,6.8229875,87.6645,5.0784575,0.2986425,4.565,3.966975,4.096,90.535,0,0,0,0,296.48,321.8625,-11.4,0.645,0.889,1.407,1.577,2.33,3.6305,0.751095,1.726575,1.436775,0.9331325,4.475,0.841804,2.968305,1.23631725,412.477,5.242685,4.00503,0.49947425,5.130835,0.42337325,2.41197,2.0114,83.0467,0,0,0,294.43,-4.61263,87.9067,317.65275
1,21.75,1.35331,8.6863875,-3.61475,-1.20425,-0.6165,-1.651,-1.9575,-1.117,-1.567215,-1.597925,-2.07741,402.185,6.74325,87.6585,5.18695,0.308625,4.5475,3.92615,3.9933,90.433,0,0,0,0,294.39,321.9825,-11.04467,0.6505,0.909,1.3695,1.5905,2.3445,3.618,0.760795,1.71185,1.46176,0.973015,4.51825,0.8815905,1.931575,0.81249325,412.81175,5.4157275,3.89221,0.45016025,5.01308,0.412848,2.18397,1.95253,83.5067,0,0,0,294.417,-3.5982,87.9,317.14825
1,22.25,1.44975,7.54575,-3.23855,-1.20025,-0.6575,-1.658,-1.9335,-1.1015,-1.56722,-1.5981,-2.0774,401.4926875,6.7201,87.66475,4.981405,0.34438,4.62,3.83425,3.8823,90.067,0,0,0,0,295.25,321.6750025,-11.5,0.645,0.93,1.361,1.5945,2.336,3.613,0.7846675,1.8116,1.49579,1.0006,4.69,0.8591255,1.590475,-2.2854125,413.2435,5.340415,3.129575,0.5733435,4.9831025,0.466169,2.45807,2.18827,84.5367,0,0,0,293.217,-2.506,87.9,317.06725
1,22.75,1.607365,8.03725,-2.37144,-1.214,-0.672,-1.636,-1.947,-1.212,-1.56722,-1.5979,-2.07745,401.995,6.791,87.673,4.938295,0.318525,4.54664,3.8954975,3.964,90.75,0,0,0,0,297.23333,321.355,-11.876,0.642,0.961,1.356,1.595,2.336,3.6265,0.7692975,1.6714,1.4446,0.9531,4.70108,0.9438075,2.8212175,1.49351025,412.6055,5.2686975,4.1700275,0.48799825,5.5700625,0.549118,2.5829,2.58407,86.11,0,0,0,295.853,-1.94113,87.9,316.91775
