DOY2,HR2,CO2,FC,G_1,H,H2O,LE,NEE,NETRAD,PA,PPFD_IN,SC,SW_IN,RH,SW_OUT,TA,TS_1_1_1,TS_2_1_1,USTAR,VPD,WS,CO2_SIGMA,CH4,FCH4,SCH4,H2O_SIGMA,G_2,SH,SLE,T_SONIC,T_SONIC_SIGMA,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,U_SIGMA,V_SIGMA,W_SIGMA
1,5.25,405.3525,0.4591319,-6.83,-12.239,15.0077,17.691,1.005,-21.015,101.8652,0,0.0139095,0,77.45314,2.4,16.12835,18.99,19,0.124626,3.94623710617243,1.159,0.0546671747943864,2157.549,5.902632,0.203062,5.65190233461266,-7.14,-0.1858616,-0.16157045,17.0296112173215,0.138895371621877,21.275,21.54,21.84,19.74,19.74,20.04,20.09,19.61,0.461140672756735,0.360660050381547,0.202338196445125
1,5.75,403.51,0.4453708,-7.23,-13.4885,15.274,15.54,0.892,-20.425,101.9,0,0.0132516,0,76.8883755246153,2.24,16.161,18.92,18.93,0.1195313,4.062203,1.2,0.0485757449762739,2174.38596613767,5.738999,0.3609481,5.25838221258673,-7.34,-0.1239374,-0.101431,16.7038,0.130564658311505,21.225,21.525,21.825,19.66,19.68,20,20.03,19.565,0.475909445167881,0.372962464599321,0.21159445270037
1,6.25,404.0925,0.47676985,-7.46,-11.4827,15.026,20.6083,0.8865,-19.33,101.9,0,0.0189217,0,77.1234864658554,2.2,16.2175,18.86,18.89,0.1280265,4.0448285,1.2,0.0582160421853931,2166.36,7.48561,0.150856,5.58970972883455,-7.625,-0.0493214,-0.109618,16.692,0.142399087075725,21.19,21.495,21.83,19.685,19.63,19.915,19.97,19.43,0.472008083246865,0.372283731153803,0.205774885474219
1,6.75,406.146,0.578225238092261,-7.74,-9.668814,15.1233,22.6037,0.863,-18.63,101.9466,0.3,0.0228456,0.3,76.87631,2.33,16.31,18.78,18.8,0.144,4.1423775,1.23,0.0684461101889654,2170.102,10.2376,0.04912395,5.88837583718974,-7.905,-0.01403275,-0.21639975,16.7165,0.168283094813472,21.16,21.475,21.82,19.595,19.56,19.86,19.99,19.345,0.524780318492527,0.397901777737987,0.21508485655121
1,7.25,407.57,0.631,-7.84,-8.005,15.141,27.07235,0.884,-9.865,102,20.75,0.02463489,10.2,76.829975,3.3,16.508848429213,18.72,18.8,0.151,4.07482363081722,1.25,0.05884607038707,2162.66,7.2504,-0.1709174,6.38674408442987,-8.12,0.2994615,0.016959905,16.941,0.16806189336075,21.145,21.49,21.86,19.49,19.58,19.91,19.945,19.29,0.552994575018598,0.438448400612889,0.25322302422963
1,7.75,407.49,0.179435,-7.9,1.9136805,15.65195,36.5925,0.4065,17.31,102,126.4,0.001301282,60.8486972125201,77.7705093669788,13.43,17.22345,18.81,18.91,0.183,3.9,1.331,0.0643807503784225,2143.511,7.80204,-0.568398,6.94984941643328,-8.36,1.087955,0.26904275,17.661,0.283877966739231,21.315,21.675,22.035,19.495,19.68,20.09,20.055,19.415,0.598273950425438,0.460658616486353,0.258848896653016
1,8.25,407.6565,-0.296,-8.1,11.081,16.6674,45.93909,0.059,62.805,102,309.9,-0.058,143.3849,78.7577780970116,25.25,18.7225,18.98,19.2,0.23137995,4.23,1.792,0.0598613397778566,2118.367,11.312,-1.520998,8.2369242327537,-8.61,1.469795,0.4864545,18.56,0.350139972011194,21.395,21.825,22.16,19.69,19.81,20.275,20.21,19.61,0.67664792298947,0.592656692968656,0.309519342931285
1,8.75,403.6135,-0.74428975,-8,24.3201,17.976,62.534,-0.491,123.1,102.0499,507,-0.1315,220.45,77.31907,39.5,20.2,19.1,19.36,0.282,4.93,2.291,0.0664890742902368,2100.456,11.3143,-1.61952,8.02008907328403,-8.71,1.56243,0.493137,19.97505,0.369534821775329,21.42,21.835,22.25,19.69,19.855,20.36,20.15,19.72,0.806195373711949,0.669186336664722,0.351806694380966
1,9.25,400.2105,-0.9935,-7.69,40.2325,18.53447,80.7873,-0.977,193.15,102.101,704,-0.106,306.3,73.6945,47.451,21.5310500000001,19.33,19.47,0.331,6.1,2.833,0.0594157589136009,2078.5815,9.7867625,-1.168815,8.29619229361945,-8.515,1.43360450178304,0.424928,21.1916,0.366987600814537,21.405,21.855,22.185,19.77,19.86,20.295,20.21,19.995,0.903025179631047,0.778499699978638,0.392876560919355
1,9.75,397.368,-1.1566524345499,-7.3,57.8152275456349,18.39655,90.8994,-1.2065,258.8,102.101,850.5,-0.06227641,378.3,70.054,48.55,22.683,19.47,19.52,0.3773938,7.31144053608466,3.3065,0.0532306302799431,2053.449,7.552665,-0.768708,8.86604759743596,-8.12,1.120203,0.04879285,21.97075,0.380988686847137,21.3,21.77,22.14,19.81,19.92,20.24,20.28,20.13,1.02045168569213,0.876385031551637,0.426512477157189
1,10.25,395.46065,-1.325,-6.552,76.395,18.45465,102.975,-1.504,325.4,102.101,1010,-0.0359801,450.665795079464,66.968,54.5,23.4015,19.465,19.495,0.4092785,8.529013,3.7075,0.052193869371795,2040.864,8.22369,-0.4906122,9.09955178653365,-6.794,0.9089315,-0.00694398,22.4242,0.409950911377555,21.18,21.59,22.06,19.97,19.88,20.17,20.42,20.35,1.03464012290888,0.945237912907426,0.447531615312825
1,10.75,393.9476,-1.4120015,-5.5,85.536,18.21814,112.1376,-1.4445,377.95,102.101,1099.5,-0.02807732,503.85,64.951,54.601,23.61,19.56,19.58,0.4208044,9.51190020915847,3.7,0.0509930093248084,2032.588,7.789777,-0.30661105,8.45526965236628,-6.287,0.715073228666219,0.0456164,22.7657,0.423834602515486,21.05,21.55,21.98,20.25,20.11,20.22,20.52,20.58,1.11214837139655,0.980828221453686,0.455842077917342
1,11.25,392.965,-1.574,-4.5,93.1365,17.96549,117.8345,-1.599,406.6,102.027,1150,-0.02275764,536.8,63.8435,52.6,24.1685,19.69,19.67,0.423,10.3,3.735,0.0501903277534626,2021.4755,7.4550665,-0.18742955735368,8.74988571105643,-5.663,0.6231055,0.051408935,23.1735,0.454654540535674,20.95,21.4,21.9,20.49,20.24,20.35,20.66,20.82,1.09951722565554,1.0008110069645,0.460216051314606
1,11.75,392.5648,-1.7,-3.17,103.8113,18.007,127.638053251659,-1.75,432.7,102,1225,-0.015,566.785892017389,62.539,54.3005,24.5,19.9,19.83,0.420828,10.8,3.9,0.0523058181290176,2017.525,7.879224,-0.24112,8.79080236067165,-4.425,0.5803426,0.0679451,23.561,0.454169284290062,20.92,21.33,21.81,20.63,20.49,20.61,20.74,20.99,1.06436741776513,1.04008172755798,0.441141360563709
1,12.25,392.556915195629,-1.609495,-2.066,99.3986,18.01095,131.15825,-1.522,441.1,101.9417,1267,-0.0094832555,556.5,62.192,50.601,24.78,20.03,19.9,0.4204415,11.2627313031189,3.81,0.0533861405235479,2014.284,7.3002835,-0.1345975,8.83171901028687,-3.668,0.383043502672044,0.11521,23.73715,0.447416025640566,20.87,21.24,21.73,20.93,20.7,20.75,20.83,21.33,1.0753775351283,1.01166101164291,0.443820531839993
1,12.75,392.316,-1.5755,-1.15,102.79025,17.902,130.6746,-1.5375,449.7,101.9,1253,-0.0138975497020601,577.8,61.502,48.8505,24.97,20.3,20.03,0.423795268318611,11.52,3.801,0.0523509019161149,2012.1075,5.88978330456259,-0.10464,8.87263565990209,-2.843,0.2967675,0.202182,23.999,0.460346608546213,20.78,21.15,21.66,21.13,20.9,20.91,20.9,21.66,1.0924724252813,1.03567852155,0.447878331692883
1,13.25,391.973053515498,-1.600594,-0.274,100.6016,17.989,129.756,-1.546,417.9,101.83925,1165.5,-0.0096632,532.5,60.66993,39.601,24.9,20.43,20.17,0.4254148,11.88,3.801,0.0500864411337762,2007.16,7.13333,-0.07222386,8.91355230951732,-2.103,0.208192,0.202877,24.04,0.427277914580941,20.78,21.09,21.56,21.35,21.13,21.12,21,21.85,1.07636635434097,1.03415182637754,0.43080680124622
1,13.75,392.164,-1.37919,0.4555,91.2640829823817,18.03285,124.7967,-1.325,387.55,101.801,1035.65,-0.00201285,485.4,61.1805642392642,31.351,25.0025,20.7,20.325,0.422584,12,3.7205,0.0482713165347704,2000.0325,6.87594009478584,-0.08447434,8.95446895913254,-1.264,0.3066295,0.03767124,24.37235,0.432289685979858,20.81,21.025,21.49,21.555,21.315,21.22,21.025,21.97,1.0759499973224,1.00604745859774,0.438962496348055
1,14.25,392.1306,-1.3602845,1.2795,86.1854,18.009,121.8016,-1.1985,365.35,101.801,1012.5,-0.004419515,476.25,61.04532,35.2005,24.9045,20.82,20.45,0.41172845,12.18,3.7035,0.0467196553104905,2002.71,5.85313,-0.0661573456816759,8.99538560874777,-0.2935,0.0844793,0.108162133526002,24.33145,0.422071557914058,20.765,20.99,21.435,21.745,21.53,21.35,21.16,22.19,1.05332098902094,0.989429454750307,0.438888469381909
1,14.75,392.283619100115,-1.2493724308222,2.0855,76.761,17.974,111.695,-1.1775,305.05,101.801,870.5,-0.006,405.9,61.1726221903587,28.2,24.8575,21,20.67,0.410515,11.915,3.663,0.0441477475257762,2000.564,6.48909411957347,-0.06927899,8.99274285971253,0.622,-0.005469894,0.255507,24.162,0.383513024081873,20.82,20.985,21.41,21.935,21.67,21.525,21.285,22.33,1.04130903061026,0.98133068712336,0.428915383774403
1,15.25,392.0547899153,-1.043713,2.891,58.67405,17.76825,102.301531203579,-1.029,264.85,101.801,748,-0.008,356.692185596656,62.2826349055446,22.8,24.7,21.135,20.715,0.402996617756302,11.67,3.539,0.0403324096836768,1997.22,6.13064,-0.009885587,8.9901001106773,1.5735,-0.234296,0.003011045,24.210256756856,0.325854261902465,20.84,20.955,21.38,21.95,21.795,21.62,21.435,22.38,1.0111083028044,0.923912874680291,0.42501623498403
1,15.75,392.131943066047,-0.8158775,3.565,43.391,17.7251,91.2687735774172,-0.765,198.75,101.801,614.75,-0.012,284.5,62.7160185242803,19.45,24.425,21.235,20.715,0.388,11.3194,3.4985,0.0358039104009604,2000.914,5.67645966553114,-0.0396928,8.05616658219032,2.3015,-0.414214,0.0824467,24.088,0.293951730731425,20.835,20.965,21.37,21.89,21.85,21.65,21.515,22.38,0.967776833779358,0.87351325118741,0.409499694749581
1,16.25,391.924,-0.5129494,4.1,26.30822,18.136,74.5322863531738,-0.523,125.9,101.801,445.5,-0.0110733414920837,200.25,64.034,11.5,24,21.275,20.785,0.369,10.924305,3.383,0.0300631003058567,2003.056,5.553202,0.052293,9.00708680997025,3.131,-0.6586773,0.11916425,23.837,0.248175961447076,20.87,20.955,21.285,21.95,21.925,21.705,21.565,22.315,0.902640626163037,0.796669944205252,0.39740281830908
1,16.75,391.5047,-0.195,4.5855,8.7340585,18.1558,59.09998,-0.14,57.27,101.801,260.45,-0.013,123.542292562996,65.3338908464843,8.2505,23.408,21.195,20.7,0.342721309013063,9.975,3.0845,0.0273831543968504,2006.377,5.194742,0.1633725,8.53500146455758,3.817,-0.988694,0.3116646,23.32095,0.209022008410598,20.895,20.935,21.27,21.93,21.88,21.73,21.53,22.13,0.830625535479011,0.680996408659068,0.364014558860241
1,17.25,391.59,0.2328277,4.7245,-6.81643,18.348,39.2,0.2455,-0.047,101.8139,118.7,-0.001,53.75,67.8551657791205,4,22.646,21.165,20.64,0.2900655,9.101818,2.637,0.0232887097109307,2014.15750667542,4.8601305,0.3872493,7.84469884699215,4.1995,-1.16226,0.3326409,22.5747,0.210558922869585,20.93,20.935,21.245,21.805,21.84,21.665,21.425,22.02,0.721526121458167,0.541471901564394,0.311635530695164
1,17.75,392.135,0.449,4.417,-14.013,18.4088,27.1384,0.8825,-43.5,101.8496,28.15,0.0168301850187701,11.8,71.4462890797766,3.535,21.59625,21.05,20.45,0.2112835,7.75923726214047,1.908,0.0397717236237003,2022.84,3.23715,0.494617,7.06552893140125,4.2245,-1.63823,0.08769347,21.76115,0.244338658423099,20.95,20.98,21.235,21.795,21.72,21.505,21.3,21.82,0.560298377196087,0.410956128173056,0.236463621237537
1,18.25,393.4015,0.3092195,4.11,-15.162,18.15348,22.605,1.02,-56.4,101.8912,0,0.05995293,0.2,73.4859735635056,3.6,20.658340720431,20.9,20.36,0.153,6.52385355836013,1.434,0.0430682322639702,2043.72,4.95272,0.772928,6.5118353787546,4.048,-0.87674985,0.113519310882627,21.0644,0.215581523286734,20.97,21.01,21.28,21.68,21.66,21.46,21.2,21.63,0.429950345970323,0.347781540625721,0.189068479657504
1,18.75,395.618,0.3137925,3.429,-15.632,17.772,28.0765,1.058,-54.88,101.9,0,0.104616,0,74.9395,3.8,19.8761,20.82,20.35,0.121,5.74450458272477,1.26,0.0493439965953306,2061.61278206162,4.723089,0.8887615,6.33722738178592,3.092,-0.478773076758141,-0.1865067,20.303686404638,0.176483502212349,21.08,21.1,21.37,21.59,21.59,21.48,21.35,21.5,0.356678394560179,0.314635074288468,0.167379049103016
1,19.25,397.879,0.3434865,2.664,-15.006,17.699595,28.6596,1.0335,-52,101.9,0,0.087296485,0,76.7927,3.55,19.15,20.8,20.4,0.104,5.2,1.194,0.0469589067644489,2073.13,4.53184,0.7573795,6.0121501977246,2.634,-0.4662005,-0.2324215,19.851,0.161913521235271,21.15,21.14,21.44,21.5,21.47,21.48,21.37,21.39,0.356844363833871,0.324083322619354,0.148837159338654
1,19.75,400.245,0.378321,1.773,-13.3075,17.4071642438619,26.9309,1.195,-49.6,101.9285,0,0.0902902,0,78.25433,3.335,18.77,20.75,20.36,0.102164396891927,4.8,1.19,0.0500024255474328,2090.1125,4.1776745,0.571947304166905,5.97926944387656,1.902,-0.3729229,-0.4021873,19.4902,0.144230369521283,21.19,21.22,21.48,21.41,21.4,21.43,21.4,21.2,0.362874633999126,0.326072997962113,0.162042895555467
1,20.25,401.2657,0.3814305,0.981,-12.91031,17.2505,27.2845,1.063,-47.68,101.92905,0,0.04272039,0,78.07223,3.3,18.4,20.67,20.23,0.104,4.60389621008591,1.167,0.0476529117683274,2107.3485,5.17472351750301,0.775387391559955,6.69286933982728,1.41,-0.3504275,-0.194418,19.049,0.149429537155161,21.27,21.29,21.49,21.3,21.25,21.35,21.37,21.08,0.353515204764944,0.321462283946344,0.163422703441107
1,20.75,401.8561,0.390451,0.2245,-12.22,16.7695,28.9546,1.0935,-44.44,101.97665,0,0.0475175,0,78.4754913615757,3.155,18.08,20.535,20.25,0.102,4.47,1.17,0.050697512497862,2115.46,5.37603,0.4826546,6.39423177559275,0.564,-0.324411,-0.194352,18.8648,0.141545257779977,21.36,21.37,21.53,21.12,21.17,21.23,21.33,20.98,0.382087686271097,0.339130839279613,0.165264757283578
1,21.25,403.4066,0.4304265,-0.505,-12.6976,16.559,25.5996817964626,0.997,-41.6,101.98435,0,0.0305482631041071,0,77.767,2.94,17.8779,20.435,20.16,0.103598,4.443791,1.146,0.0585976023400275,2133,6.31514,0.64171571700333,6.04172160894558,0.177,-0.345448,-0.105221,18.722,0.135499077487635,21.37,21.37,21.58,21.03,21.06,21.23,21.24,20.84,0.380217700797846,0.323553704970288,0.172387934612606
1,21.75,403.430494309709,0.364078101519194,-1.2195,-13.3063,16.44098,24.567,0.911,-38.01,102,0,0.01541092,0,77.4810455556666,2.815,17.788,20.33,20.055,0.1051232,4.4,1.1355,0.0498945888849683,2140.97,5.670049,0.25926920246227,5.69769865075163,-0.491,-0.285382,-0.180664,18.57065,0.141624079873445,21.38,21.44,21.61,20.94,20.95,21.08,21.17,20.74,0.384433204340943,0.331745885515386,0.177916966334652
1,22.25,403.2375,0.5005,-1.874,-14.54209,16.21265,20.736,0.9755,-35.19,102,0,0.0129162,0,77.38321,2.7,17.45,20.3,20.01,0.104501,4.44,1.1395,0.0562743280723991,2160.445,7.64199,0.6113432,5.82755046316234,-1.09,-0.277782,-0.02570686,18.324,0.143635124811864,21.4,21.42,21.62,20.75,20.8,20.98,21.12,20.68,0.386212793947697,0.308697509430342,0.163321697335662
1,22.75,403.462,0.451934,-2.422,-14.9926,15.925,24.649,1.058,-34.58,101.98765,0,0.021,0,76.97732,2.73,17.29,20.165,19.945,0.1117894,4.41,1.1385,0.0508519674883169,2152.557,7.6523355,0.3324225,5.25806998812302,-1.638,-0.2246371,-0.145707,18.160488385518,0.145052921376993,21.41,21.44,21.66,20.76,20.7,20.92,21.07,20.62,0.378996042195694,0.317885828561136,0.176302977853467
1,23.25,403.5302,0.38358095,-2.785,-14.161,15.5965291187145,19.6253,0.924,-32.3,101.95565,0,0.0183457,0,77.0787662380208,2.6,17.1775,20.08,19.93,0.111,4.4510025,1.1645,0.0468543487842911,2228.822,11.13032,0.796094,6.13674425082225,-2.238,-0.18208645,-0.0633049132900118,18.3270090411715,0.137890898901994,21.41,21.47,21.66,20.62,20.6,20.84,21.02,20.49,0.392059287515584,0.342336113614181,0.174655543791029
1,23.75,404.337,0.42418885,-3.156,-14.69123,15.46355,20.82185,0.903,-30.67,101.9226,0,0.004482802,0,77.5166481526063,2.615,17.091,19.985,19.86,0.1075,4.32,1.1465,0.0496294267546987,2124.99,6.051102,-6.488155,5.73569605479211,-2.827,-0.2242138,-0.247996154890178,18.526,0.140402814145403,21.38,21.49,21.67,20.49,20.56,20.76,20.92,20.41,0.417412865158706,0.351602047775607,0.183526428614519
2,0.25,413.108985851274,0.454095,-1.9165,-11.52275,17.57085,17.7651,1.219,-29.48,101.9,0,0.01120806,0,80.801571693236,2.12,18.7995,20.52,20.445,0.09687375,3.88,1.0495,0.0596303055179804,2088.47552412843,5.68252887320821,0.46255294624709,5.87875837230958,1.3295,-0.134757612588242,0.02162317,20.3255,0.142521191406752,22.32,22.135,21.965,21.885,21.83,21.865,22.115,21.675,0.309034504500068,0.278544096801088,0.131154740508554
2,0.75,413.719,0.472289,-2.401,-12.7360868488802,17.555395,16.3335,1.183,-28.595,101.9,0,0.02318811,0,80.9745,2.18,18.56,20.415,20.385,0.098167925,3.782142,1.088,0.0552775957331573,2098.95,6.354254,0.30388975,5.96902923430603,0.5895,-0.1844786,-0.07176753,20.236,0.143405090565154,22.35,22.115,21.99,21.735,21.7,21.775,22.075,21.59,0.30878698159087,0.28864969210462,0.139064014036702
2,1.25,413.168,0.418328,-2.85,-12.158995,17.55974,15.4985,1.0615,-27.55,101.9,0,0.01578485,0,81.040355,2.16,18.416,20.28,20.295,0.0990037,3.7,1.059,0.0518128362474011,2098.95,6.25474,0.3001605,5.61198895223431,-0.0065,-0.281629,-0.0265159557811049,19.989,0.145303131418425,22.305,22.105,22.005,21.64,21.575,21.71,22,21.475,0.321780981414378,0.273960224310387,0.131970830110294
2,1.75,412.350157889044,0.376865021944182,-3.225,-10.8080358519041,17.544,14.5640524608215,1.0545,-26.675,101.9,0,0.026,0,80.9,2.2,18.26,20.12,20.2,0.09412245,3.69,1.0525,0.055048160732217,2102.01922627452,7.14384,0.442987425656475,5.67645969053994,-0.326,-0.187986002891318,-0.1268181,19.971,0.135626103682145,22.27,22.1,22.015,21.53,21.475,21.57,21.93,21.33,0.294865053880584,0.269387805960107,0.129409002778014
2,2.25,413.609,0.437354,-3.555,-11.4112823203807,17.23332,18.361466069953,1.19,-25.85,101.8716,0,0.022,0,80.407,2.16,18.0416,20.02,20.11,0.09479916,3.7,1.051,0.0538233963997071,2115.96120953866,5.08477437261195,0.36561995,5.74282160614449,-0.7885,-0.229622,-0.168551,19.9608862330965,0.136761567361218,22.22,22.115,21.995,21.425,21.41,21.53,21.8,21.165,0.29918185030169,0.252059665072026,0.129869040228474
2,2.75,413.081,0.54,-4.01,-8.6255355,17.11,16.781,0.927,-24.96,101.82055,0,0.015,0,80.6498416390149,2.175,17.9141,19.995,20.08,0.09220624,3.6481955,1.0105,0.0481741839578005,2135.90359329307,4.87575881287909,0.45966078672825,5.2596647153835,-1.3195,-0.153494,-0.2278415,19.8018,0.133849168843142,22.22,22.13,22.02,21.28,21.295,21.465,21.75,21.045,0.308407587455302,0.269473931948899,0.125862782425942
2,3.25,414.615,0.4425222,-4.36,-10.761105,17.09015,15.2452663541557,0.891,-24.37,101.801,0,0.01310645,0,80.758,2.185,17.83535,19.9,19.98,0.09612795,3.67170684329696,1.04,0.0550047270695892,2130.5255,6.567309,0.32573205,5.38404309046649,-1.9055,-0.128575,-0.0976818,19.79475,0.137927661074811,22.185,22.135,22.06,21.14,21.205,21.415,21.7,20.94,0.300593537478008,0.261148157537732,0.134128087020119
2,3.75,415.044,0.473775,-4.5855,-10.630865,17.123,12.45385,0.973,-22.885,101.801,0,0.0104427820042771,0,80.62,2.1,17.8385,19.79,19.9,0.09683939,3.58,1.099,0.0510843758455267,2129.105,5.908657,0.026207555,5.18710902141067,-2.502,-0.116248,-0.1405085,19.5935,0.135420398171631,22.16,22.115,22.05,21.07,21.07,21.33,21.635,20.89,0.316835164043549,0.277083428441842,0.135608418274282
2,4.25,413.05145,0.533513,-4.748,-11.6517,17.0316,13.521,0.994,-22.1,101.801,0,0.0139727637516336,0,80.5196274016815,2.1,17.765,19.73,19.805,0.0978107,3.6,1.0655,0.0564446631666803,2120.21,7.917381,0.325864,5.13511111814493,-2.8995,-0.121146376418012,-0.022739645,19.3555,0.136353827824088,22.135,22.13,22.06,20.99,20.995,21.24,21.57,20.815,0.30636408289254,0.274914968295087,0.134641802870675
2,4.75,415.3735,0.4617641,-4.9315,-11.7581628846002,16.8170581921814,14.772037477096,0.935,-21.725,101.8238,0,0.009108685,0,80.32727,2.2,17.6785,19.66,19.745,0.0977657,3.67051503047557,1.0175,0.0526256591407652,2135.096,4.23748177968681,0.663022,4.89753460273035,-3.311,-0.0930721,-0.190091,19.198,0.138790446378308,22.09,22.125,22.065,20.89,20.895,21.22,21.495,20.72,0.3130962541741,0.253617675018518,0.132437102703224
2,5.25,415.632,0.467124,-5.335,-10.3236231408984,16.6365,12.8936568215716,1.0565,-20.715,101.8568,0,0.01,0,79.97936,2.2,17.6352,19.595,19.66,0.096,3.64,1.0735,0.0583418374753487,2134.078,4.91825,0.2120517698561,5.12595748023865,-3.8505,-0.1517615,-0.1338406,18.8801,0.132968354639625,22.04,22.105,22.075,20.85,20.81,21.14,21.425,20.63,0.29892494544486,0.273714429442171,0.131481235355047
2,5.75,415.947,0.440374,-5.59,-10.8454,16.519,11.4375,1.035,-20.09,101.9,0,0.003931413,0,79.548695,2.14,17.57195,19.515,19.65,0.095,3.73981980381529,1.07,0.0586040101016987,2158.971,6.06356305580442,0.536894,5.13770483179334,-4.102,-0.04941025,-0.0749785037447401,18.83215,0.134589979927663,22.015,22.1,22.07,20.74,20.775,21.01,21.38,20.555,0.294173329127118,0.259490554070077,0.131332902009187
