DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1
4,0.75,1.713,404.612439,1.706878,0.249611,3.305,10.372586,0.0790285,-13.5695,14.846,0.284605,2.147,0.167,0.216795,0.497996,0.432435,10.89,3.05,75,99.1,14.74,14.965,15.188,15.38,15.103,-16.6355,-60.144,0,0,0,0,0,289.086,356.2,0,1.4899,433.635893,6.3064635,1.5868,10.88423,0.108515,0.0441405,12.126,0.1734685,0.24528,0.043124,0.050486,0.178855,0.152345,8.74,1.5716,86.6
4,1.25,2.032,404.343293,1.705231,0.2519305,2.598,10.289281,0.079689,-14.324,14.726,0.275681,2.137,0.162,0.214476,0.496991,0.417133,10.76,3.045,75.38,99.1,14.655,14.863,15.113,15.327,15.103,-16.868,-59.424,0,0,0,0,0,286.8275,355.48,0,1.6012,433.49336,6.329762,1.58115,11.108741,0.1070575,-0.0696835,11.9725,0.165156,0.25204,0.042895,0.049305,0.175659,0.149429,8.575,1.4521,87.5
4,1.75,2.072,405.70721,1.684913,0.2138405,2.741,10.275122,0.074284,-14.006,14.5665,0.273861,2.134,0.171,0.225832,0.498999,0.423084,10.56,2.88,75.5,99.1,14.567,14.775,15.045,15.288,15.103,-16.731,-58.92,0,0,0,0,0,289.19,355.767,0,1.433,432.80177,6.12908,1.5835,11.001248,0.109275,-0.0022425,11.82,0.164076,0.24678,0.041415,0.050493,0.177443,0.150343,8.37,1.36955,87.5
4,2.25,1.873,406.395114,1.702032,0.575764,2.953,10.120144,0.073519,-13.551,14.388,0.281069,2.1075,0.1735,0.223607,0.500998,0.441021,10.37,2.81,76.22,99.095,14.493,14.695,14.99,15.277,15.103,-16.872,-58.849,0,0,0,0,0,288.084,355.842,0,1.4984,435.96292,6.263605,1.3824,10.918492,0.101868,0.10906,11.777,0.162537,0.23965,0.04112,0.049925,0.176856,0.151476,8.255,1.32325,88
4,2.75,2.102,407.478605,1.724325,0.284375,2.7225,10.170201,0.082353,-14.3275,14.212,0.2872265,2.1325,0.169,0.225832,0.5113705,0.419524,10.2,2.77,76.7,99.085,14.413,14.617,14.928,15.252,15.105,-17.0945,-58.129,0,0,0,0,0,289.2725,354.382,0,1.5289,434.176833,6.000327,1.481,10.84579,0.097537,0.107695,11.749,0.160885,0.24616,0.041878,0.050016,0.178709,0.154784,8.12,1.30135,88.3
4,3.25,2.146,407.440198,1.7047025,0.067222,2.838,10.0063945,0.0791435,-14.296,14.059,0.273861,2.168,0.178,0.221359,0.50892,0.426615,10.09,2.65,76.79,99.06,14.34,14.56,14.883,15.208,15.115,-17.353,-57.805,0,0,0,0,0,288.721,353.118,0,1.46535,435.801269,6.227074,1.3622,10.637919,0.099225,0.0156555,11.582,0.153678,0.25224,0.041442,0.049742,0.171359,0.152902,7.935,1.2794,88.7
4,3.75,1.9315,408.454053,1.861547,-0.1008195,2.7745,9.970708,0.07857,-13.277,13.966,0.277489,2.1355,0.164,0.214476,0.501996,0.4283685,9.97,2.54,78.2,99.027,14.283,14.508,14.833,15.178,15.113,-17.499,-57.554,0,0,0,0,0,288.318,352.868,0,1.4611,434.518245,5.8792535,1.3804,10.63968,0.093377,0.11627,11.4525,0.1621465,0.23828,0.04181,0.048914,0.170824,0.155599,7.83,1.22075,88.95
4,4.25,1.976,407.390518,1.975142,0.046972,2.748,9.812381,0.082896,-13.212,13.873,0.3,2.128,0.165,0.214476,0.494975,0.426615,9.78,2.46,78.7,99.02,14.21,14.45,14.782,15.158,15.115,-17.656,-57.626,0,0,0,0,0,288.303,352.123,0,1.31435,437.459026,5.858048,1.1833,10.4234395,0.096061,0.0240105,11.251,0.150715,0.2382,0.040435,0.047835,0.172754,0.155251,7.705,1.1477,89.2
4,4.75,2.084,407.3385,1.995482,0.278042,2.925,9.882228,0.082764,-13.807,13.856,0.289828,2.119,0.164,0.219089,0.497996,0.41833,9.7,2.445,78.58,99.087,14.133,14.383,14.74,15.125,15.1185,-17.6675,-57.05,0,0,0,0,0,285.367,349.884,0,1.3441,436.821856,5.769252,1.1508,10.561919,0.096389,0.0970665,11.226,0.159181,0.243095,0.0444625,0.049983,0.169272,0.1524335,7.555,1.11075,89.6
4,5.25,1.866,408.37518,1.989907,0.31384,2.301,9.663677,0.078461,-12.849,13.623,0.292403,2.081,0.1575,0.207364,0.4924425,0.4068165,9.59,2.31,78.6,99.099,14.07,14.333,14.69,15.095,15.1135,-17.864,-55.359,2.791,7.0255,0.567,3.048975,1.874,286.978,351.397,1.438,1.3679,437.307493,5.580474,0.99346,10.32084,0.0873245,0.10674,11.103,0.152816,0.24312,0.039781,0.048176,0.17191,0.149405,7.49,1.0397,89.8
4,5.75,1.721,407.820983,2.03103,-0.544181,2.554,9.650278,0.08861,-13.311,13.414,0.306594,2.068,0.162,0.214476,0.503984,0.424264,9.7,2.285,78.4,99.1,14.035,14.268,14.637,15.057,15.1035,-17.4785,-41.4745,15.706,37.984,2.647,16.65675,4.58,287.648,352.245,28.58,1.2705,435.086996,5.46734,1.0384,10.426855,0.104878,0.098555,11.108,0.161075,0.24456,0.038652,0.047676,0.174141,0.159195,7.45,1.0189,90.2
4,6.25,1.436,408.1543655,1.865497,-2.429194,6.4705,9.687421,0.108432,-8.757,13.197,0.248998,1.8455,0.181,0.230217,0.5172035,0.424264,9.81,2.495,77.6,99.1,14.012,14.238,14.595,15.025,15.093,-16.325,-16.043,69.781,151.55,11.531,70.3,15.6585,287.4715,358.086,89,0.508605,427.642295,5.258338,1.9952,10.751089,0.1847455,0.022868,11.439,0.249261,0.27899,0.0399365,0.0511555,0.184544,0.1743115,7.87,0.99112,90.1
4,6.75,1.245,407.125476,1.984175,-4.057646,19.4255,9.9615545,0.1710535,-2.3975,13.377,0.246982,1.625,0.213,0.268328,0.538516,0.450555,10.37,2.9,75.3,99.1,14.02,14.223,14.56,14.978,15.0765,-13.39,21.5465,156.262,340.76,24.575,157.7,30.572,288.5225,364.926,134.8,-0.25746,417.3262495,5.248858,10.3565,11.176832,0.321733,2.252,11.873,0.4235445,0.33583,0.068552,0.0900175,0.2194525,0.2261835,9.38,1.3609,86.5
4,7.25,-1.5035,403.9163995,2.106205,-5.009875,44.06,10.3359315,0.225188,19.312,13.71,0.321713,1.4355,0.2565,0.334664,0.5796545,0.519615,11.1,3.47,73,99.2,14.045,14.25,14.503,14.942,15.06,-9.731,96.87,258.051,563.566,36.5135,259.4493,45.659,290.487,371.951,171.7,-1.1636,406.482562,3.057176,28.187,11.323926,0.3741405,7.488,12.943,0.446038,0.434415,0.10158,0.1330975,0.2891565,0.3170245,10.905,2.16565,78.2
4,7.75,-4.768,399.355662,1.619801,-3.318028,64.897,10.471662,0.247922,53.175,14.177,0.34641,1.427,0.287,0.392428,0.62849,0.612372,11.77,3.85,70.2,99.2,14.21,14.308,14.5,14.92,15.06,-4.7125,204.747,357.853,785.659,46.503,362.4417,56.6825,294.333,378.222,206.5,-1.8864,399.4430155,1.85444,36.286,11.307343,0.368216,13.659,13.7265,0.406865,0.49876,0.122875,0.1644975,0.361621,0.414801,12.05,3.2445,71.2
4,8.25,-7.0775,396.2972815,1.340668,-1.6450065,87.474,10.507863,0.266619,88.378,14.628,0.382099,1.5075,0.3125,0.4444095,0.7046275,0.694976,12.44,4.385,67.46,99.2,14.295,14.368,14.53,14.907,15.068,0.4365,293.631,458.648,1012.319,55.766,462.64545,68.75,297.531,385.105,247.8,-2.3979,397.3736765,1.563992,38.5555,11.3475615,0.3731855,16.123,14.443,0.435114,0.55183,0.131805,0.181188,0.4266845,0.471105,12.94,4.25175,66.35
4,8.75,-8.706,395.28347,1.321485,-1.367722,111.969,10.731928,0.2994115,119.756,15.121,0.422492,1.657,0.348,0.4924425,0.7605915,0.76387,13.03,4.9,65.27,99.2,14.415,14.455,14.56,14.883,15.07,5.724,369.566,551.33415,1215.697,64.083,554.0121,79.949,303.25,393.436,264.1,-2.47485,396.0663505,1.460375,45.52,11.4468075,0.40825,17.823,15.1115,0.408093,0.60083,0.13552,0.192964,0.479969,0.511683,13.64,5.06535,64.055
4,9.25,-9.567,394.068027,1.310315,-1.301368,133.684,10.682447,0.3219525,145.659,15.562,0.460435,1.829,0.373,0.52345,0.813634,0.842615,13.57,5.6,63.09,99.2,14.58,14.56,14.582,14.873,15.063,10.701,442.6045,633.49515,1406.976,69.565,638.69175,86.923,307.6315,400.999,275.5,-2.762,395.610521,1.456769,53.787,11.381647,0.4350725,22.401,15.767,0.3998745,0.66433,0.13852,0.206141,0.511928,0.561587,14.325,5.86395,61.91
4,9.75,-10.189,391.92518,1.1358165,-1.107583,154.1435,10.7662175,0.3440505,169.407,16.2705,0.49295,1.9265,0.405,0.559464,0.877496,0.9146035,14.08,6.2,60.855,99.203,14.72,14.652,14.617,14.86,15.06,15.362,517.982,713.121,1579.457,75.425,715.1814,95.46,310.814,408.567,291.3,-3.1818,394.304822,1.4371015,60.82,11.529907,0.473522,28.629,16.186,0.439022,0.712785,0.14201,0.220069,0.5506545,0.601452,15.145,6.4865,59.295
4,10.25,-10.3075,390.2913145,1.109766,-1.114389,171.4055,10.887221,0.3591715,185.3755,16.6785,0.510882,2.067,0.419,0.585662,0.927362,0.986408,14.8,6.91,58.72,99.214,14.865,14.762,14.663,14.857,15.063,20.137,561.148,778.131,1711.24,79.773,773.5464,101.7285,315.497,417.157,313.1,-3.5195,392.1134545,1.483292,71.138,11.775523,0.512721,35.016,16.743,0.479051,0.733845,0.152355,0.23004,0.5837465,0.631918,15.9,7.3072,56.725
4,10.75,-10.33,389.392022,1.124522,-0.9534445,182.776,10.953513,0.380363,194.905,17.238,0.522494,2.17,0.4425,0.601664,0.998995,1.0215185,15.42,7.61,56.9,99.2,15.078,14.91,14.742,14.858,15.058,24.6265,604.6725,832.206,1829.457,83.743,824,105.557,316.3595,424.444,347,-3.4153,390.396293,1.5156655,80.398,11.786188,0.5532435,42.503,16.95,0.5115415,0.77879,0.15504,0.239835,0.618918,0.656308,16.68,8.164,54.425
4,11.25,-10.659,387.285504,1.11259,-0.905903,196.588,10.914192,0.407255,196.537,17.78,0.539444,2.259,0.453,0.619677,1.039711,1.060189,15.93,8.29,54.785,99.2,15.38,15.165,14.875,14.855,15.047,30.171,636.687,870.70815,1910.852,86.389,859.38705,109.721,317.4545,429.512,361.4,-3.4755,388.8673425,1.502488,89.8855,11.8440395,0.599902,45.018,17.479,0.526417,0.814135,0.1539,0.248301,0.637048,0.670589,17.47,9.0105,51.98
4,11.75,-11.126,387.4467855,1.106768,-0.7092845,210.1505,10.808176,0.408177,207.242,18.302,0.53479,2.365,0.485,0.629285,1.081665,1.100454,16.425,8.955,53.23,99.2,15.629,15.441,14.985,14.886,15.0315,38.526,643.161,887.3528,1950.326,88.469,876.87605,111.039,319.343,434.176,365.85,-3.5401,389.4859145,1.456083,95.169,11.7237195,0.6277075,50.804,17.7465,0.5586055,0.83262,0.15992,0.252834,0.65274,0.679698,18.25,10.269,49.75
4,12.25,-10.609,387.023787,1.106055,-0.5864305,212.519,10.617645,0.434549,203.479,18.685,0.517687,2.406,0.488,0.640312,1.117587,1.131813,16.99,9.74,51.04,99.2,15.9275,15.6525,15.178,14.9175,15.009,42.0285,646.399,890.655,1945.736,89.414,876.65355,112.949,320.5725,436.149,358.5,-3.5515,389.3886845,1.406156,99.3555,11.8284555,0.660877,48.582,18.427,0.570026,0.83077,0.161425,0.256697,0.656814,0.687168,18.88,11.2,47.78
4,12.75,-10.16,386.766956,1.1017185,-0.631639,208.586,10.4363855,0.428991,200.093,18.969,0.517687,2.4505,0.4945,0.63561,1.142363,1.1278295,17.45,10.275,49.215,99.1815,16.1935,15.841,15.3235,14.932,14.988,44.792,629.492,880.119,1914.728,91.682,862.4997,114.302,321.7795,439.4685,391.9,-3.34605,388.8275855,1.3320715,101.59,11.864061,0.663096,47.5765,18.931,0.532438,0.840105,0.15818,0.25424,0.6728595,0.697879,19.22,11.971,46.05
4,13.25,-9.45,386.8024305,1.095392,-0.4777915,205.601,10.3502215,0.435678,190.983,19.51,0.490918,2.467,0.484,0.638749,1.151086,1.184694,17.9,10.85,47.364,99.1,16.439,16.0895,15.4715,14.968,14.982,46.977,604.012,852.484,1849.0505,90.17,832.8816,111.075,321.8,439.277,382.7,-3.2132,387.774677,1.2996825,101.18,11.76204,0.664922,46.534,19.293,0.528129,0.84864,0.15886,0.260169,0.681689,0.700071,19.59,12.39,44.85
4,13.75,-9.051,386.787008,1.0838,-0.3559095,196.466,10.286576,0.425252,186.407,19.755,0.476445,2.466,0.486,0.623699,1.136662,1.165333,18.33,11.41,45.84,99.1,16.631,16.246,15.599,15.0175,15.0005,46.207,566.184,806.37505,1750,87.524,788.17815,105.6615,320.809,439.256,344.2,-3.1149,387.214202,1.271646,100.5,11.561035,0.662549,40.6855,19.732,0.492291,0.86147,0.158005,0.255985,0.6732715,0.706261,19.86,12.935,43.35
4,14.25,-8.57,386.5546025,0.946917,-0.340417,187.891,10.097122,0.409319,160.481,20.002,0.451664,2.428,0.468,0.6062175,1.16297,1.130487,18.59,11.88,44.075,99.1,16.8175,16.369,15.702,15.0815,15.015,41.748,518.702,752.584,1617.296,81.664,731.305575,100.873,321.247,436.1805,330.55,-2.9768,387.016235,1.2350745,94.278,11.443717,0.650955,36.37,20.04,0.464457,0.844335,0.157865,0.249096,0.666772,0.673836,20.02,13.495,42.03
4,14.75,-8.0525,386.463944,0.808691,-0.292097,173.237,10.03689,0.399156,146.233,20.19,0.4219,2.417,0.474,0.609098,1.134901,1.129159,18.815,12.515,43.29,99.0875,16.874,16.4475,15.785,15.161,15.02,34.3375,457.5155,682.5015,1455.426,74.858,656.24985,93.794,322.735,432.261,299.8,-2.886,387.506685,1.1794355,90.605,11.345368,0.64155,29.698,20.13,0.426169,0.86032,0.14983,0.246664,0.659955,0.660863,19.85,14.075,41.73
4,15.25,-7.343,386.604251,0.797249,-0.195833,152.611,9.968755,0.371962,128.817,20.4185,0.3853565,2.4185,0.4665,0.589067,1.1224975,1.11198,18.96,12.89,42.43,99.0235,16.8425,16.4875,15.854,15.229,15.0225,28.018,386.185,600.5975,1283.9495,67.297,581.249925,86.611,321.401,429.557,275.7,-2.6585,386.562571,1.168653,83.5165,11.185197,0.5947185,24.1435,20.1415,0.3841615,0.848275,0.14711,0.2405215,0.629623,0.642849,19.86,14.143,41.24
4,15.75,-6.42,387.0442825,0.795534,-0.150333,132.302,9.8112185,0.353307,103.926,20.4615,0.339116,2.365,0.45,0.557225,1.0700465,1.045705,18.94,13.015,41.455,99,16.839,16.473,15.9075,15.2865,15.0225,22.083,307.84,505.982,1088.5655,58.79,493.9,73.807,321.571,424.208,238.45,-2.3567,385.567768,1.109662,75.567,11.014471,0.569146,16.55,20.246,0.329939,0.81833,0.14226,0.228202,0.606778,0.607248,19.6,13.956,41.29
4,16.25,-4.983,386.778622,0.7873185,-0.047944,105.146,9.905783,0.314197,76.8925,20.463,0.281069,2.283,0.4325,0.5267825,1.0331975,0.972882,18.97,12.965,41.335,99,16.8055,16.4945,15.9675,15.348,15.03,16.877,220.898,405.1835,859.2685,49.149,389.6073,61.835,318.817,416.963,227.05,-1.9545,385.410797,1.032913,61.903,11.095021,0.5151675,9.0908,20.1675,0.278478,0.78099,0.13421,0.217189,0.565659,0.581154,19.35,13.585,42.16
4,16.75,-3.473,386.058135,0.778971,0.056604,81.846,9.995983,0.280053,45.035,20.3845,0.216795,2.36,0.415,0.495984,0.956033,0.863133,18.83,12.77,42.02,99,16.759,16.48,15.9975,15.4035,15.033,12.649,132.7565,298.9065,634.302,37.807,287.6922,50.072,316.928,410.0895,203.8,-1.33305,385.38284,0.8982295,46.004,11.003927,0.4593215,1.328,20.1175,0.2297805,0.751295,0.125095,0.2005605,0.5114,0.50773,18.95,12.908,42.84
4,17.25,-1.9455,386.149875,0,0.2608125,57.7315,10.1406035,0.2464095,19.8945,20.24,0.158114,2.23,0.3775,0.447214,0.847939,0.756307,18.605,12.095,42.64,99,16.627,16.4585,16.004,15.438,15.053,6.6865,53.561,198.9065,417.7325,25.52,189.54655,36.539,315.329,404.197,158.4,-0.467575,385.724041,0.811,35.743,11.3466095,0.422045,-1.7611,19.692,0.234832,0.701415,0.108455,0.1794175,0.441791,0.4451455,18.44,12.426,44.58
4,17.75,-0.368,385.939618,0,0.786444,34.12,10.273681,0.204146,-1.053,20.0695,0.13784,2.108,0.3165,0.3755,0.740945,0.6152235,18.275,11.445,45.267,99,16.52,16.387,15.997,15.463,15.065,3.006,-9.1755,102.386,210.82,13.611,98.541625,22.2775,311.5595,396.525,113.6,0.505715,386.925568,1.431631,20.724,11.463362,0.3939555,-5.1593,19.1475,0.295918,0.53732,0.087929,0.143101,0.361359,0.343671,17.81,11.341,47.86
4,18.25,0.364,386.464776,0.770038,1.895778,14.8,10.341254,0.158789,-5.734,19.717,0.164317,1.861,0.2355,0.2872265,0.594138,0.493457,17.385,10.19,48.65,99,16.402,16.305,16.017,15.503,15.08,-0.5005,-49.64,31.809,68.831,4.1925,31.875075,8.1915,310.2315,389.0625,49.395,1.49185,396.189279,4.302146,10.014,11.940077,0.3762815,-2.4157,18.0765,0.3881175,0.30619,0.0612735,0.094885,0.264419,0.237544,16.63,9.7095,54.09
4,18.75,0.857,387.118131,0.774681,2.779,8.984,10.665631,0.129242,-7.909,19.36,0.202485,1.901,0.1835,0.242899,0.52345,0.460433,16.27,8.71,52.475,99,16.246,16.21,16.0075,15.5375,15.0905,-3.804,-69.352,0,0,0,0,0,306.953,382.336,0,2.36895,400.5310405,7.180108,6.622,11.9516945,0.305258,-1.8192,16.937,0.4206185,0.23256,0.049023,0.071275,0.190245,0.174537,15.05,7.6095,61.73
4,19.25,1.14,387.374358,0.783404,2.235597,7.096,10.7069,0.138978,-9.8745,18.79,0.230217,1.986,0.1935,0.240832,0.53619,0.47592,15.51,7.81,55.28,99,16.099,16.0725,15.95,15.546,15.0915,-6.3495,-68.561,0,0,0,0,0,304.561,377.718,0,2.2861,406.067967,7.7042985,5.17455,11.979568,0.2519485,-1.1722,16.0475,0.3054675,0.22246,0.04697,0.064497,0.179382,0.175841,13.705,5.95715,66.68
4,19.75,1.208,388.163676,1.079004,1.4976735,4.8435,10.768179,0.134586,-11.6515,18.345,0.244949,1.9165,0.1755,0.221359,0.532917,0.4842515,15,7.155,57.675,99.1,15.955,15.955,15.887,15.563,15.088,-8.441,-67.482,0,0,0,0,0,302.737,374.649,0,2.3741,408.459067,7.923482,4.2471,11.760856,0.2406585,-0.614975,15.354,0.2598155,0.21295,0.044269,0.057004,0.178527,0.17265,12.83,4.8672,69.65
4,20.25,1.288,390.338527,1.1150035,1.544042,4.461,10.85995,0.127955,-12.036,17.82,0.256905,1.834,0.168,0.214476,0.512835,0.484768,14.52,6.37,60.79,99.1,15.8365,15.8765,15.844,15.564,15.0825,-10.116,-65.251,0,0,0,0,0,301.414,372.154,0,2.1382,413.7751215,8.308874,3.81155,11.7149065,0.218193,-0.42867,14.875,0.2467395,0.22399,0.043029,0.052014,0.174694,0.162552,12.185,4.1864,72.5
4,20.75,1.112,390.5326365,1.336595,1.301625,5.19,10.8231645,0.1293735,-12.268,17.3885,0.262679,1.782,0.158,0.202485,0.5074445,0.468508,13.88,5.62,63.375,99.1,15.698,15.782,15.79,15.558,15.0875,-11.3835,-64.532,0,0,0,0,0,299.676,369.55,0,2.1642,419.851836,8.493289,3.2908,11.703082,0.210398,-0.479845,14.379,0.24005,0.22945,0.042374,0.049371,0.167314,0.155457,11.665,3.66115,75.2
4,21.25,1.482,394.487154,1.5023895,1.541931,5.0255,10.7305695,0.1118335,-11.86,16.948,0.266458,1.753,0.161,0.2,0.486826,0.457164,13.35,4.94,66.175,99.1,15.58,15.695,15.715,15.55,15.0965,-12.3105,-64.1,0,0,0,0,0,297.8635,366.418,0,1.96345,423.022296,8.432919,2.8989,11.6462635,0.1898025,-0.36606,13.9,0.22412,0.23198,0.042587,0.05001,0.174431,0.152902,11.05,3.16535,77.65
4,21.75,1.4065,396.8009625,1.537239,1.270083,4.255,10.7311265,0.100149,-10.748,16.503,0.272945,1.8275,0.1515,0.2,0.4914265,0.4364625,12.88,4.565,68.22,99.1,15.445,15.557,15.645,15.555,15.105,-13.2665,-63.165,0,0,0,0,0,295.819,365.141,0,1.8706,425.011361,8.00978,2.57515,11.602158,0.165043,-0.38625,13.581,0.203515,0.23021,0.044067,0.04959,0.171581,0.149409,10.525,2.77225,79.5
4,22.25,1.651,399.044675,1.558295,0.707521,4.264,10.696712,0.0968155,-10.984,16.039,0.280177,1.916,0.153,0.198742,0.5034875,0.4306965,12.47,4.265,69.44,99.1,15.323,15.452,15.595,15.55,15.113,-13.766,-62.446,0,0,0,0,0,294.243,363.331,0,2.0103,426.923886,7.512372,2.204,11.396484,0.153656,-0.17321,13.256,0.183426,0.234625,0.043817,0.050316,0.173941,0.1513205,10.22,2.49785,80.95
4,22.75,1.7315,400.7959855,1.6728075,0.931236,3.401,10.633162,0.0914695,-12.1735,15.7635,0.281069,2.0645,0.16,0.212132,0.500999,0.4248525,12.09,3.91,71,99.1,15.192,15.365,15.545,15.538,15.117,-14.5095,-61.438,0,0,0,0,0,292.8875,362.078,0,1.8886,430.341747,7.235504,2.129,11.320153,0.1396695,0.005179,12.992,0.1757795,0.23169,0.0435435,0.0497985,0.174714,0.153992,9.76,2.26175,82.5
4,23.25,1.9835,402.579689,1.6725405,0.7918265,3.9095,10.5459865,0.089236,-13.6,15.412,0.272029,2.07,0.164,0.212132,0.498999,0.43589,11.69,3.73,72.2,99.1,15.112,15.275,15.473,15.513,15.122,-15.2595,-61.438,0,0,0,0,0,291.5555,360.273,0,1.66,431.55922,7.04735,1.9376,11.315752,0.1387215,0.001325,12.752,0.1709795,0.23893,0.04312,0.051084,0.171418,0.154965,9.5,2.0421,83.4
4,23.75,1.9915,405.2914105,1.5727875,0.3785,3.513,10.5141315,0.0838195,-14.994,15.192,0.279285,2.1555,0.171,0.214476,0.490408,0.4283685,11.36,3.5,73,99.1,15.038,15.172,15.4,15.477,15.135,-15.6385,-60.863,0,0,0,0,0,291.1995,358.677,0,1.50195,432.813089,6.693394,1.8705,11.153606,0.1209945,0.050989,12.476,0.165216,0.247,0.042422,0.049479,0.174078,0.157677,9.28,1.88595,84.7
5,0.25,1.156,404.025543,1.337567,0.936125,2.3315,11.816395,0.079264,-11.011,17.122,0.260768,1.96,0.146,0.189737,0.463681,0.41833,13.53,4.6,71.7,98.9,17.822,18.09,18.353,18.34,17.662,-15.117,-62.518,0,0,0,0,0,294.373,364.5195,0,1.53595,427.159582,5.781538,1.6597,12.1249365,0.112415,0.3366,13.643,0.165387,0.19569,0.042052,0.046536,0.159267,0.141982,11.13,2.60865,81.3
5,0.75,1.203,405.713699,1.346159,0.575104,2.473,11.646535,0.073092,-12.116,16.7355,0.256905,1.9625,0.142,0.187083,0.467974,0.4,13.26,4.23,72.8,98.9,17.71,17.948,18.29,18.3,17.67,-15.4875,-61.834,0,0,0,0,0,294.623,364.097,0,1.3538,427.8561685,5.4667645,1.3816,12.0621545,0.1106885,0.33825,13.382,0.164627,0.185935,0.0429405,0.0473685,0.161463,0.1424345,10.94,2.4075,82.35
5,1.25,1.3155,404.8826445,1.363858,0.5580695,2.0485,11.667729,0.075557,-11.3045,16.594,0.256905,1.9745,0.134,0.184391,0.463681,0.397492,12.89,4.04,73.9,98.9,17.553,17.872,18.205,18.258,17.675,-15.567,-60.719,0,0,0,0,0,292.51,362.1915,0,1.5623,430.092441,5.453909,1.5118,11.983496,0.102026,0.36746,13.139,0.156831,0.18946,0.042179,0.047335,0.155705,0.143896,10.575,2.2677,83.3
5,1.75,1.3385,404.285582,1.355629,0.2214515,2.167,11.496952,0.071134,-12.023,16.262,0.258844,1.9965,0.14,0.187083,0.462601,0.392428,12.8,3.85,74.9195,98.9,17.439,17.7525,18.121,18.2265,17.6775,-15.7725,-60.359,0,0,0,0,0,291.179,361.3495,0,1.4259,430.8268835,5.5609415,1.1403,11.7566235,0.0984845,0.38679,12.952,0.149963,0.19101,0.0421485,0.0463755,0.1562115,0.1428395,10.355,2.09175,84.4
5,2.25,1.4185,406.25803,1.522161,0.449347,1.859,11.420616,0.072944,-11.999,16.061,0.272029,1.9725,0.142,0.192354,0.471696,0.4031125,12.49,3.555,75.8,98.9,17.334,17.656,18.029,18.199,17.6815,-16.0395,-59.568,0,0,0,0,0,291.779,360.314,0,1.4369,430.7122415,5.393547,1.2139,11.7171535,0.09833,0.26864,12.851,0.150453,0.198555,0.040921,0.045973,0.155905,0.1403565,10.14,1.92745,85.4
5,2.75,1.4415,407.242582,1.543716,0.487889,1.769,11.4353785,0.072859,-11.1375,15.842,0.260768,1.8855,0.142,0.184391,0.464758,0.396232,12.14,3.31,76.94,98.9,17.2385,17.556,17.9485,18.1615,17.6825,-16.254,-58.956,0,0,0,0,0,290.442,359.963,0,1.3824,432.206985,5.449754,1.24975,11.670644,0.093465,0.27532,12.678,0.145582,0.19511,0.040841,0.047119,0.159944,0.144489,9.93,1.701,86.45
5,3.25,1.259,407.5853935,1.556216,0.4206945,1.72,11.462152,0.074329,-10.072,15.645,0.266458,1.939,0.14,0.181659,0.446094,0.392428,11.93,3.2,78.1,98.9,17.1275,17.445,17.864,18.12,17.6825,-16.377,-58.705,0,0,0,0,0,290.478,358.611,0,1.25815,432.226098,5.1689565,1.1472,11.55446,0.091067,0.266325,12.465,0.1409165,0.19742,0.0406145,0.0456985,0.1574945,0.138416,9.645,1.58395,87.1
5,3.75,1.4875,408.512854,1.558631,0.144194,1.951,11.280266,0.071671,-10.785,15.482,0.262679,1.899,0.134,0.180272,0.4376065,0.388587,11.79,2.995,78.8,98.9,17.0185,17.35,17.7765,18.0755,17.683,-16.4815,-58.057,0,0,0,0,0,291.5315,357.4805,0,1.40925,436.1304715,5.058215,1.07345,11.6429295,0.0890425,0.438985,12.3575,0.139569,0.1998,0.041484,0.045724,0.157032,0.1400715,9.415,1.4771,87.8
5,4.25,1.431,408.544962,1.68231,0.098396,1.435,11.3050665,0.072148,-11.288,15.196,0.262679,1.903,0.1405,0.181659,0.4533205,0.391152,11.39,2.85,79.15,98.9,16.9075,17.26,17.69,18.033,17.685,-16.4995,-58.057,0,0,0,0,0,291.86,357.22,0,1.34665,435.562876,5.1145415,1.027,11.598162,0.0896255,0.3348,12.258,0.140567,0.19952,0.038796,0.045058,0.155077,0.137495,9.245,1.395,88.4
