DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,SW_OUT,LW_IN,LW_OUT,NETRAD
1,5.25,0.6265295,11.53409525,6.77776975,37.5098,447.31879175,6.2369418,2411.031575,0.357818,3.489477,1.08967642499999,-0.257400000000001,100,98.02839145,2.470575,15.74824,48.043175,23.91975,2586.715875,2325.39015,1.570625,3.66105,4.4448,4.706775,5.48985,7.44815,8.23925,1.6439,308.0068665,308.9056388,11.892
1,5.75,1.0205175,9.028287625,7.7952865,29.102,448.60495,6.175043,2463.87775,0.35554095,3.4953193,1.05851312499998,-0.341400000000001,100,98.0443522,2.47035,15.74824,32.568925,69.0405,2724.367,2248.26485,0.718425,3.657125,4.44575,4.701875,5.487875,7.44715,8.23925,1.3172,309.4815794,309.1895794,13.904
1,6.25,0.423445,8.558616875,7.32455719999999,26.5892,450.71355205,6.261792925,2436.538175,0.35519,3.2432968,1.77192379999999,-0.401400000000001,100,98.119708925,2.470025,15.74824,20.8095,17.85555,2700.82175,2135.15115,0.55645,3.657075,4.4418,4.7028,5.484875,7.445175,8.21,1.187975,308.4807945,309.1867945,13.2695
1,6.75,0.464417725,7.526341,8.089671,38.86845,448.128875,6.70166499999999,2427.698,0.3493905,3.2729286,0.75584225,-0.416650000000006,100,98.134944025,2.47025,15.74824,23.895125,16.833275,2646.119,2134.9611,0.832925,3.654,4.449,4.706,5.487,7.416,8.21,1.27045,308.6866086575,309.4145279475,11.6265
1,7.25,0.4132335,8.842676125,6.73029424999998,26.941475,445.425625,6.411135925,2294.8496,0.345169025,3.3311194,0.487258599999997,-0.402325000000001,100,98.12050485,2.469,15.74824,19.60525,15.424,2594.46575,2201.006675,0.856549999999999,3.651,4.45,4.704,5.485,7.414,8.21,1.597075,308.565361535,310.0952029225,11.394
1,7.75,1.21378179999999,7.47111822500001,8.22601634999999,25.7705,450.5415,6.391486575,2369.5892,0.3557616,3.436223,0.734050825000003,-0.421275000000005,100,98.1249906,2.46475,18.26882628875,23.0656,17.2948,2633.0785,2170.4554,3.512325,3.65,4.444,4.706,5.483,7.411,8.21,4.123625,309.2954941025,310.895468855,11.31375
1,8.25,0.75841585,7.9917017,6.9031615,28.4914,449.05255,6.65530705,2325.626,0.3555501,3.6056187,0.908119599999999,-0.458975,100,98.130931,2.4605,44.8652249999999,21.315675,15.91325,2614.5475,2082.9942,18.01825,3.648,4.444,4.704,5.488,7.41,8.21075,14.5965,309.2157759,311.368224235,11.02
1,8.75,1.159194,8.6578284,11.0944808,35.3456,444.1976,6.534227875,2299.6262,0.349404,3.539555,1.167037,-0.395,100,98.128695425,2.461,105.8275,24.83385,18.7364,2503.663375,2076.718725,43.133,3.647,4.441,4.696,5.489,7.447,8.2105,31.72175,309.11507572,311.92556876,14.08975
1,9.25,0.545405149999998,15.016671975,18.3131472,25.78045,436.0487,6.54369425,2259.7602,0.3698846,3.7164178,1.187871275,-0.294900000000003,100,98.1000815,2.460925,173.35,30.31965,22.1454,2514.4695,2075.94,78.0035,3.645975,4.4387,4.69265,5.485575,7.447975,8.2105,56.37575,309.13242108,312.2459318975,31.8635
1,9.75,0.40858775,10.91660855,16.736646225,47.4109,439.4993908,6.92031355,2214.556,0.4153242,3.7636709,1.50122,-0.174600000000001,100,98.0852675,2.46025,262.063,37.52775,21.03095,2814.30629999999,2094.674175,120.775,3.64495,4.44,4.694,5.48465,7.453,8.23,78.13975,308.74900327,312.077526545,47.05675
1,10.25,0.617500450000001,12.6160882,25.62995045,26.711675,438.6520763,7.0238024,2223.103675,0.38812425,3.84190475,1.6379536,0.451199999999997,100,98.074633575,2.4588,480.02,81.31585,17.767525,3038.7775,2077.0064,223.3325,3.64975,4.44015,4.6988,5.4824,7.44965,8.229,119.8775,308.0343464,311.9053464,95.46
1,10.75,0.47992455,15.040919,39.91342025,25.322,436.6619383,6.8493995,2252.93675,0.41073295,3.886044325,2.0876812,1.03257500000001,100,98.06752465,2.457625,631.65,20.513625,17.818,2756.5835,2078.18575,404.8875,3.656175,4.442425,4.700975,5.48935,7.4524,8.2285,244.815,309.019277615,311.4076069,196.09
1,11.25,0.4437701,18.2980122,44.8224075,31.82775,431.29655,6.86894415,2246.659475,0.3939792,3.887718,2.4549497,1.38799999999999,100,98.060203625,2.45715,729.0110093,89.7978,16.3247,2661.3855,2077.7069,442.13,3.660875,4.444275,4.700975,5.490275,7.455475,8.2285,278.6825,310.59996659,311.26542544,223.09
1,11.75,0.47095445,19.018976825,55.4451025,26.094625,430.66965,7.2713949,2345.90855,0.41309795,3.958586025,2.87002959999999,1.9355,100,98.0367586,2.449875,801.578494425,39.9654,17.0444,2281.541425,2072.805,496.8825,3.656375,4.439375,4.69125,5.4785,7.44725,8.22775,307.075,309.14702275,311.324029345,167.2375
1,12.25,0.526151349999997,20.21571875,51.1929998499999,39.6544499999997,429.585236375,7.21049615,2187.38575,0.41387815,4.016425325,3.1186535,2.270325,99.5225,97.981185825,2.446,799.91161015,29.4195,20.3877,2215.53825,2095.2234,474.545,3.6491,4.43105,4.68415,5.4711,7.4432,8.2275,314.915,309.07898939,310.9930744,175.83
1,12.75,0.44603831,20.910126125,45.3388454,39.1782999999999,430.1218794,6.91576665,2237.812,0.43107,4.013014,3.515214,2.75575,99.415,97.96768785,2.4449,808.01767565,31.0965,17.76815,2221.924,2089.1817,468.515,3.64555,4.42765,4.67945,5.46685,7.43765,8.227,318.15,305.85183179,311.35819119,148.27
1,13.25,0.290444,18.832006875,48.85844755,32.32495,429.275025,6.97633675,2275.0058,0.4213916,3.9569018,4.20358755,2.957,99.1375,98.0101592,2.4456,791.28,106.0154,20.160325,2222.16375,2080.8492,441.445,3.6447,4.42665,4.67715,5.465,7.4328,8.2185,309.12,306.3132615625,312.620917475,129.0075
1,13.75,0.46340675,20.11943945,47.2794325,41.6172000000001,427.37925,6.9539224,2295.60045,0.40655495,4.1713152,4.040443325,2.971475,98.7525,97.9877558,2.4433,739.28,29.714375,17.47275,2168.433625,2070.47315,407.0375,3.6448,4.4259,4.67725,5.4668,7.43095,8.2185,290.265,306.84958991,312.70820061,114.5
1,14.25,0.574286125,18.83939245,41.41351075,24.6388,427.4385941,6.97033295,2281.5235,0.425905449999999,3.9954528,4.3256032,3.27875,98.545,97.976177,2.443,683.252572125,28.0432,16.9827,2207.8419,2068.981,366.8375,3.64265,4.42445,4.67935,5.46975,7.4284,8.2185,263.145,307.75861186,313.42682684,109.785
1,14.75,0.560597,16.1357596,31.75800275,34.1210999999999,427.6200904,7.012742,2304.3776,0.392660375,4.125003875,4.5626683,3.362625,98.3,97.97966615,2.4422,578.4975,28.4352,16.91985,2248.1026,2072.1582,309.3125,3.6388,4.4209,4.6758,5.4662,7.42655,8.2185,224.27,308.22380199,315.30913562,86.87
1,15.25,0.464891875,12.8567832,20.3845879,24.59475,426.36345,6.9941694,2202.25755,0.3920296,4.089337125,4.51635495,3.484025,98.5075,97.999738,2.4434,473.0925,30.49345,16.5368,2237.886725,2100.91705,230.9625,3.6379,4.41945,4.6707,5.4645,7.4206,8.2185,180.87,309.64074409,315.73763011,51.295
1,15.75,0.3884795,11.7941772,12.9480916,28.5222,427.543675,7.01057075,2153.72925,0.3823718,3.7420944,4.39130599999999,3.27649999999998,98.8,98.025156125,2.444,365.5525,28.8957,16.2794,2270.053625,2105.419,161.9625,3.6395,4.4205,4.669625,5.465375,7.42025,8.22625,132.385,310.07117848,316.2125050625,36.9969999999999
1,16.25,0.5677021,11.40044915,10.03200585,28.3868,427.94805,6.869305,2271.27935,0.3630922,3.7500216,3.48800235,2.69829999999998,98.91,98.0197446,2.439375,247.345,32.762725,17.584575,2304.47625,2104.8245,84.8,3.64025,4.420375,4.675875,5.465125,7.419375,8.2275,79.283,310.1753425425,316.8085028525,17.0135
1,16.75,0.564976075,9.84402252499999,10.38814125,41.456525,429.15541355,6.952229575,2262.58925,0.374797975,3.901791875,2.8384222,2.1489,98.92,97.9984874,2.435375,141.46625,54.31005,17.12485,2238.8079,2123.896475,24.72,3.6315,4.4155,4.66725,5.4595,7.41575,8.21875,24.962,310.570513705,316.8760752825,20.9095
1,17.25,0.559017125,11.9445496749999,7.69686519999998,39.2513999999999,431.481925,6.7477768,2250.1652,0.3569239,3.7140792,1.89503925,1.15879999999999,99.5,97.9939702,2.428,47.97725,77.931275,34.1557999999999,2308.8118,2146.2998,1.397425,3.625625,4.409375,4.66575,5.460625,7.414625,8.2175,3.16675,311.62858092,314.191392935,17.527
1,17.75,0.741528549999995,16.190194425,9.474871875,31.758875,433.673757475,6.6448396,2222.7771,0.37853205,3.802885525,1.49013125,0.746599999999979,99.61,98.0083304,2.42475,16.841375,37.57975,19.0315,2307.7397,2209.06675,0.599449999999999,3.632,4.41475,4.66775,5.4625,7.4145,8.2175,1.6689,311.55899941,312.84740216,15.236
1,18.25,0.699049475,8.3121866,6.60189557499999,25.561,437.9794,6.9739745,2209.997375,0.37391155,3.740469875,1.24868342499999,0.7135,100,98.026227,2.42625,15.74824,36.802875,96.3352999999997,2481.6302,2163.3788,0.63835,3.6359,4.4188,4.6708,5.4662,7.4149,8.218,1.198,312.059783965,312.937933965,13.378
1,18.75,0.862978075,7.34772460000001,5.16774929999998,54.2501499999999,443.724216,7.01143705,2226.452,0.3795853,3.7962438,1.31130719999999,0.824375,100,98.02103205,2.4274,15.74824,76.5702000000001,85.4160000000001,2498.1723,2195.346275,0.516975,3.6369,4.4189,4.6718,5.4651,7.4172,8.2185,1.6827,311.903342425,312.728342425,13.8195
1,19.25,0.8071168,5.9362387,7.57113659999999,28.59575,438.181675,6.82715395,2286.530425,0.381439,3.7974336,1.0674346,0.53125,100,98.015332225,2.4291,15.74824,29.027875,24.93505,2462.894875,2221.357925,0.612449999999998,3.6361,4.418,4.6708,5.4641,7.4143,8.2185,1.24765,312.25602391,313.21242391,10.9895
1,19.75,0.706858699999997,9.8312761,4.91091555,35.1954249999999,440.5442,6.6188426,2352.92865,0.358429125,3.788793325,0.766925575000002,0.285125,100,98.014034375,2.4274,15.74824,26.0006,57.9537999999998,2434.9515,2255.487825,1.1268,3.6326,4.4146,4.6672,5.4597,7.418,8.21775,2.12825,311.741300185,312.728500185,13.127
1,20.25,0.4767104,9.158781,9.8043051,43.3987000000001,442.537221125,6.40167295,2290.416,0.3734863,3.7043182,0.387526125000001,0.207,100,97.996411425,2.4308,15.74824,22.351725,18.1366,2479.054,2315.46795,1.08615,3.629,4.411,4.6638,5.4544,7.4193,8.21775,1.84235,311.78090804,312.83085804,13.6885
1,20.75,0.8704753,6.16145135,7.1386645,38.1566,446.74,6.60245375,2355.4952,0.34241165,3.74107525,1.00086555,0.292,100,97.9884863,2.4319,15.74824,27.04005,18.5465,2499.12825,2342.024,1.18194999999999,3.628,4.4101,4.6628,5.4508,7.4166,8.217,1.7832,311.782193295,312.649543295,12.1595
1,21.25,0.623319899999996,10.342525,7.63491664999999,45.69755,443.672,6.646646025,2377.036,0.3409515,3.727566,0.894251699999999,0.117625,100,97.9773828,2.43245,15.74824,22.106125,17.45925,2494.626375,2325.7881,1.13845,3.6276,4.4102,4.6627,5.4499,7.4165,8.218,1.2319,311.34353268,312.41868268,13.02
1,21.75,0.81268965,7.93812199999999,7.076869,37.961875,442.182089825,6.436521875,2474.8215,0.353574,3.63916585,0.934487849999999,0.21075,100,97.98362745,2.4332,15.74824,34.73,17.100175,2495.60575,2371.866625,2.20935,3.6272,4.4102,4.6624,5.449,7.418,8.2155,1.84545,310.847235845,311.742222255,12.1765
1,22.25,0.571607475,5.82658689999999,5.86100905000001,37.79925,445.1718,6.72708439999999,2412.6615,0.351679,3.89497,0.8146507,0.091575000000001,100,97.985432075,2.4324,15.74824,27.77635,18.26815,2488.917625,2302.169575,1.43955,3.62945,4.4126,4.6645,5.4509,7.4217,8.2155,1.6416,310.6272664,311.1189847,10.6695
1,22.75,0.636071925,8.28394014999997,7.37987525,28.94915,446.800656875,6.6120707,2408.477075,0.3614813,3.53898835,1.31588095,0.0937750000000004,100,97.99251,2.424,15.74824,26.7095,18.005,2538.49275,2383.84945,1.3059,3.62925,4.4125,4.66435,5.4497,7.41975,8.215,1.42935,310.6821469,311.0721469,9.69184999999999
1,23.25,0.452290625000001,6.826347,6.675442875,33.704025,453.0556,6.57324075,2375.66605,0.355281975,3.4151058,0.825880049999993,-0.108274999999999,100,97.98992065,2.4216,15.74824,27.511275,29.6218,2630.036375,2453.2384,0.92855,3.62915,4.41215,4.66415,5.45055,7.4168,8.2175,1.42035,310.6013482,310.6293482,10.773
1,23.75,0.856087974999999,8.0863405,4.581492,31.30515,451.0915,6.667606875,2352.994375,0.370571925,3.54652255,0.596521924999997,-0.238649999999999,100,97.99768815,2.4228,15.74824,39.6625,18.5229,2547.87475,2328.22055,1.09355,3.62785,4.4098,4.6639,5.4505,7.4149,8.2155,1.2484,310.2429677,310.4447213,9.79089999999998
2,0.25,0.560747,10.1590145,7.31307969999999,33.4266,437.4181504,7.13778674999999,2271.08905,0.332439925,3.771922,2.65571479999999,1.56725,98.705,98.0590344,1.4738,15.74824,22.708125,26.64565,2178.691,2144.279525,0.82375,2.2958,3.1047,3.3208,4.09025,6.132775,7.5237,1.8645,322.11800202,323.0449627,4.45829999999996
2,0.75,0.6184274,10.5336836,4.624560325,25.165375,436.656264,7.054114375,2269.029,0.360751999999999,3.6589507,2.2449325,1.2955,98.61,98.0929618,1.4717,15.74824,50.39525,14.0145,2199.831075,2160.7565,0.725249999999999,2.294925,3.1036,3.3188,4.08945,6.131775,7.52325,2.2112,319.88841321,320.33338192,3.17149999999998
2,1.25,0.962275,11.539503125,6.9597126,37.4737999999999,435.8113064,6.965365475,2240.443275,0.3429236,3.446404175,2.67878825,1.2138,99.105,98.1391256,1.47065,15.74824,25.235475,36.31025,2209.86205,2181.7379,0.57035,2.297225,3.104275,3.319675,4.091975,6.131775,7.521925,2.434,318.72077781,319.1135017,0.715999999999998
2,1.75,0.581159649999999,7.80588584999999,7.94350869999997,22.73145,436.5295,7.1293629,2199.6694,0.3416794,3.676184,2.35444940000001,1.02065,98.72,98.136545,1.47145,15.74824,39.73765,29.5854999999999,2204.53415,2197.2977,1.214225,2.298575,3.104275,3.318925,4.0912,6.131775,7.52205,3.0429,317.31012927,318.67640261,4.99189999999997
2,2.25,0.566170274999999,12.299469375,7.027744225,40.9914499999999,436.935973375,7.1835271,2194.5028,0.341277075,3.7828038,2.10344629999999,1.06385,98.8,98.1500664,1.4716,15.74824,39.928625,26.222,2238.9819,2175.122,1.61725,2.2989,3.105275,3.31615,4.0942,6.13165,7.52095,2.91929999999999,315.57313536,317.80543651,6.79779999999997
2,2.75,0.5947912,10.77316155,5.07382720000001,28.0415,435.123259475,6.869227125,2213.271975,0.3444299,3.54641995,1.904893,0.95,98.73,98.157925,1.4651,15.74824,22.91845,18.4887,2263.71055,2190.436375,1.62825,2.29335,3.10315,3.316475,4.09055,6.1312,7.523375,2.4378,313.29452551,317.05012194,5.10649999999999
2,3.25,0.8351472,14.44810785,3.0436192,26.21692,435.9600447,6.8516598,2189.2585,0.3615812,3.5269472,2.2028141,0.8782,98.905,98.1653508,1.46395,15.74824,20.9508,30.777625,2288.599025,2201.811,0.863549999999996,2.293675,3.103825,3.318125,4.08755,6.129975,7.52935,2.5136,312.7041808,316.73380911,2.74079999999999
2,3.75,0.858063125,12.000724725,5.70681127499999,28.73,435.7300755,6.654754025,2164.3447,0.34457925,3.608491125,2.0576415,0.686150000000001,99.005,98.177064,1.46415,15.74824,53.998,59.8320999999998,2300.973175,2219.9412,0.897249999999998,2.29555,3.104275,3.3209,4.087325,6.128425,7.53045,1.9589,311.74433315,317.01362436,4.94684999999999
2,4.25,0.866987,8.6123993,6.17679259999999,35.263575,437.3375,6.53326325,2191.3443,0.3680465,3.59453175,2.098320425,0.638450000000001,99.115,98.1657336,1.4642,15.74824,51.5961,16.386125,2271.063925,2246.7088,1.5076,2.293225,3.10405,3.32,4.084975,6.12765,7.529,2.0115,311.71104785,316.92684863,7.21369999999997
2,4.75,0.731260125,10.5226867,7.13277664999999,38.8741499999998,438.21065105,6.53089375,2187.245625,0.3736182,3.7184924,1.9852545,0.8011,99.605,98.1598908,1.4642,15.74824,38.572525,17.82935,2287.16285,2235.369475,1.452675,2.290575,3.10215,3.316575,4.081875,6.12565,7.528225,1.9514,310.41559484,316.65619425,5.296525
2,5.25,0.5341602,12.2988579999999,5.24227899999999,23.7415,438.84800825,6.654578625,2192.1685,0.36019125,3.65405535,1.62558634999998,0.550050000000001,99.52,98.159652025,1.4641,15.74824,72.2175,68.4907499999998,2364.991975,2290.723075,1.199225,2.29115,3.1016,3.314825,4.07935,6.12375,7.527675,1.8214,309.74760712,314.87510032,7.89159999999997
2,5.75,0.794532275,10.8148789,4.933667375,24.150375,438.3962795,7.5265146,2177.969275,0.3493178,3.6525012,1.60829785000001,0.410050000000002,99.805,98.14417995,1.4641,15.74824,60.0217749999998,62.408625,2367.304475,2290.664025,1.3942,2.28695,3.100725,3.316275,4.07925,6.122875,7.52635,2.0097,310.11850521,313.48437339,7.21099999999996
2,6.25,0.609176,13.0802764,6.693242225,26.14535,439.8446369,7.7328794,2195.5077,0.368838675,3.7102492,1.46920959999999,0.47,99.9,98.117485675,1.46585,15.74824,18.955625,17.426,2377.412825,2213.104725,1.0792,2.28805,3.0953,3.31715,4.08235,6.121875,7.526575,1.8466,310.93825364,312.209183,4.62157499999999
2,6.75,0.706497875,12.848789525,4.063112,27.774625,448.968675,7.66295189999999,2190.853975,0.3431376,3.6058589,1.723660525,0.40265,99.505,98.088392175,1.4658,15.74824,31.24705,34.7523999999999,2328.6097,2261.87975,2.1888,2.287475,3.096075,3.310375,4.0829,6.120425,7.5258,2.4197,311.52843352,313.73171128,6.20105
2,7.25,0.7165565,9.428268125,4.70035415,31.2273,447.99725,8.766393025,2188.3872,0.349498,3.62394,1.32078929999999,0.0754000000000019,99.51,98.1015744,1.4638,33.8221151625,37.287075,34.8636,2352.442725,2313.98535,12.46,2.285125,3.092625,3.3046,4.081,6.119425,7.524475,10.029,311.1489635,313.2851547,9.34177499999999
2,7.75,0.59592475,6.941751825,9.71547969999999,26.9356,437.57089365,7.67202259999999,2206.288125,0.3612631,3.466845,1.684853875,0.22575,99.7,98.121672425,1.46455,90.227805545,33.808725,34.4325999999999,2365.78885,2268.3552,39.2845,2.28335,3.091825,3.308025,4.079325,6.11965,7.52425,25.783,309.90479412,312.10563508,14.986
2,8.25,0.642237849999998,9.93591449999996,8.80236659999999,21.9965,438.623146725,7.656052875,2164.19515,0.39139335,3.79974255,1.195888425,0.39785,100,98.15772375,1.4654,149.3075,41.0964,14.561225,2321.987575,2157.5837,75.379,2.288125,3.09195,3.3118,4.080775,6.119425,7.5227,51.552,307.69887284,314.31624445,24.07625
2,8.75,0.664578274999999,10.8734586,12.4320185,27.807575,441.127122925,7.71193909999999,2157.385,0.375693975,3.937497575,1.37499275,0.616950000000001,99.51,98.20089285,1.4683,240.7175,20.360075,16.315575,2212.2514,2159.88625,128.41,2.289675,3.09185,3.314125,4.08155,6.11765,7.523475,72.699,306.87390276,315.18815721,42.473
2,9.25,0.5153062,16.648827,26.375361875,21.394,433.1827,7.335051425,2093.67185,0.4012844,4.04114,2.10253839999999,1.02175,99.215,98.235862725,1.46775,354.81,19.8011,15.65145,2137.585475,2059.9805,166.725,2.2888,3.095075,3.312575,4.080225,6.11755,7.521925,97.59,306.49959605,318.83017335,68.355
2,9.75,0.61690475,17.5676811,55.95743745,24.1746,431.19975,7.16567449999999,2088.2565,0.394983125,4.13857325,2.60097635,1.52015,98.9,98.20757625,1.4651,647.452,42.212375,15.08235,2109.8875,2053.3418,374.01,2.292475,3.098175,3.311375,4.081675,6.118875,7.516725,185.59,305.09687316,321.29794381,175.85
2,10.25,0.953061,25.378117,78.82073,24.96029,426.95375,7.20783649999999,2093.1682,0.430588,4.335528,3.05355475,2.34465,99.3,98.19370225,1.46415,884.175,22.001,16.31625,2131.4214,2048.26365,525.5,2.29215,3.099825,3.308725,4.0788,6.1181,7.5154,341.12,301.67081908,326.50964369,290.44
2,10.75,0.42676925,35.3380732,119.059562825,30.921075,425.34375,7.03729975,2092.5949,0.43152955,4.33151295,4.205425,2.53240000000001,98.905,98.174516175,1.4707,1023.207498275,61.9332499999999,15.71175,2127.8121,2047.744125,570.58,2.300525,3.0986,3.3143,4.088825,6.120975,7.518175,378.86,302.36267331,330.50064556,308.64
2,11.25,0.465044725,38.905709,105.5913982,32.232825,424.3445,7.076827375,2088.204075,0.4410783,4.5057183,4.813,3.17737499999999,98.4075,98.1357037,1.4682,1115.907610025,56.276625,15.57825,2089.564425,2045.0494,607.965,2.2973,3.09915,3.313375,4.08625,6.120875,7.5196,411.71,302.13376226,334.04069175,348.015
2,11.75,0.39833795,49.2928688249999,129.2278775,37.16695,424.56065,7.315451425,2079.398,0.485828125,4.667295375,5.103725,3.95655000000001,97.035,98.1062121,1.466,1167.025,26.3497,17.796625,2090.004,2048.17375,633.86,2.29585,3.0986,3.309375,4.0828,6.119,7.5177,433.44,301.96646798,338.52910571,362.56
2,12.25,0.43263565,57.895316875,136.480458475,37.127015,423.6905,7.23324815,2078.56525,0.49375815,4.44816725,6.26092277499997,4.36,96.85,98.075608575,1.466,1204,73.7083000000001,18.107475,2104.655175,2044.8748,645.65,2.2934,3.0986,3.30725,4.080025,6.11555,7.514375,441.9125,303.4924317125,338.8668058125,373.625
2,12.75,0.4706262,57.98680185,132.368066875,34.71445,423.73575,7.21485525,2085.092375,0.452759,4.471004,5.97002499999999,5.08955,95.6,98.03228915,1.46485,1213.05,61.1219499999999,24.905125,2093.2204,2041.161575,639.4,2.29095,3.096925,3.3017,4.0778,6.11765,7.513375,442.5125,316.8615987875,341.0153984375,374.4875
2,13.25,0.570729675,77.824790775,150.265831,39.387825,423.9504818,7.37257055,2104.037825,0.4730199,4.396536575,5.9277752,5.63515,94.9075,97.98434455,1.464275,1186.125,92.6072499999992,19.957575,2086.898525,2040.14725,616.3,2.289,3.0956,3.2996,4.0794,6.1138,7.5142,431.725,303.90023427,342.88050417,377.5125
2,13.75,0.4222036,52.8516620000001,131.91298425,36.433111,424.74402165,7.18094864999999,2098.716875,0.459038,4.4845,6.95252039999999,6.428875,94.3375,97.969920125,1.463975,1154,23.8638,15.62,2088.585025,2040.6005,584.225,2.291,3.093,3.3016,4.078,6.1102,7.5114,414.5875,304.91958017,345.26530103,339.3875
2,14.25,0.542569375000001,63.1784505,114.6249947,34.1407025,424.199,7.20237925,2093.096075,0.46494,4.3126356,7.5534721,6.69455000000001,94.4,97.859151625,1.4658,1081.005,25.283375,15.4195,2090.2449,2038.0321,535.305,2.291375,3.093375,3.302125,4.0771,6.109875,7.515825,377.89,327.85593262,346.25500105,325.17
2,14.75,0.505258849999999,56.2213355,98.20813695,30.796255,423.1675553,6.91138825,2092.57895,0.4340386,4.67444155,7.89264999999999,7.24475,95.01,97.92164115,1.46665,1002.025,26.48765,16.91665,2089.1808,2038.1571,473,2.288275,3.09735,3.300575,4.077,6.1102,7.5145,342.8125,323.1559777125,346.5758274625,267.2375
2,15.25,0.392572399999999,47.55183965,76.867343625,27.674625,423.665525,7.102684625,2081.74435,0.465076,4.66617,8.0630126,7.32555,96.125,97.9006926,1.46635,900.08225,22.925,16.9856,2081.3296,2042.343675,407.6125,2.2875,3.09525,3.297475,4.075875,6.1072,7.5104,300.95,323.1314581625,346.8974428375,229.4125
