DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O,NETRAD_1_1_1,NETRAD_1_2_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,5.25,0.627,0.4985,0.378,-20.557,0.509,0.0125,416.556,391.99,389.62,3.779,-19.39,-2.3575,-0.5095,0.1855,271.8,296.2025,0,0,0,-3.475,-3.811,-3.7365,84.3,87.8,90.35,2.387,99.2265,0.712,0.019,0.239,0.9925,2.634,4.237,0.08,0.252,0.71,1.229,2.457,4.478,-2.305,-2.577,0.6015,0.9662
1,5.75,0.614,0.5415,0.566,-20.043,0.519,0.033,416.582,391.875,389.24,3.805,-19.405,-2.1385,-0.5345,0.221,272.25,296.1925,0,0,0,-3.5485,-3.784,-3.6945,83.8,87.9,90.3,2.403,99.26,0.718,0.03,0.241,0.994,2.6245,4.234,0.0815,0.248,0.7175,1.218,2.455,4.48,-2.315,-2.549,0.6142,0.957
1,6.25,0.605,0.555,0.485,-20.222,0.502,0.008,416.785,391.82,389.23,3.7765,-19.8,-2.326,-0.4695,0.228,270.3,295.5,0,0,0,-3.553,-3.9,-3.802,84.3,87.9,90.5,2.336,99.272,0.7065,0.039,0.243,0.992,2.624,4.238,0.082,0.244,0.721,1.209,2.454,4.478,-2.323,-2.574,0.59335,0.9455
1,6.75,0.631,0.5115,0.404,-18.67,0.519,0.041,416.963,391.435,388.265,3.7635,-18.232,-2.454,-0.437,0.2055,268.4,295.3,0,0,0,-3.663,-3.989,-3.816,84.5,87.7,90.7,2.3765,99.2875,0.701,0.032,0.235,0.989,2.623,4.237,0.078,0.238,0.692,1.207,2.447,4.482,-2.325,-2.597,0.62475,0.9571
1,7.25,0.587,0.449,0.4475,-18.569,0.504,0.05,416.941,391.99,387.72,3.719,-17.8,-2.486,-0.362,0.181,268.553,294.8,0,0,0,-3.76,-4.116,-4.045,84.3,87.8,90.6,2.4105,99.2855,0.698,0.028,0.233,0.9855,2.622,4.229,0.081,0.235,0.703,1.1945,2.442,4.478,-2.329,-2.59,0.61595,0.9564
1,7.75,0.658,0.541,0.414,-18.3415,0.501,0.0395,416.566,392.285,388.12,3.714,-15.546,-2.498,1.888,0.4465,268.7,294.5,4.914,0.082,0.075,-3.913,-4.125,-4.077,84.6,87.9,90.6,2.381,99.313,0.707,0.0295,0.232,0.983,2.619,4.224,0.076,0.231,0.6925,1.2125,2.443,4.4775,-2.337,-2.595,0.5969,0.9442
1,8.25,0.668,0.61,0.652,-15.14,0.515,0.0445,416.838,392.35,388.24,3.711,-3.158,-3.354,17.14,2.5275,269.556,294.3,35.115,1.378,0.938,-3.8,-4.074,-4.02,84.65,87.8,90.8,2.357,99.316,0.702,0.0145,0.2265,0.9785,2.631,4.224,0.0755,0.224,0.6935,1.207,2.441,4.474,-2.362,-2.602,0.6047,0.9592
1,8.75,0.548,0.499,1.4905,-2.925,0.526,-0.0185,416.6435,392.02,388.225,3.648,18.04,-4.262,47.34,5.9605,271.8,294.8,92.05,4.29,2.2945,-3.815,-4.007,-4.012,84.2,87.3,90.6,2.429,99.3205,0.698,0.005,0.226,0.981,2.63,4.23,0.075,0.223,0.6925,1.203,2.442,4.4705,-2.36,-2.553,0.6253,1.0034
1,9.25,0.631,0.6215,3.115,11.623,0.573,-0.013,417.1125,392.02,388.95,3.69,50.965,-4.763,88.6,10.876,272.25,296.05,170.1,8.48,4.019,-3.4275,-3.608,-3.86,83.3,86.2,90.1665,2.537,99.336,0.6985,-0.008,0.227,0.979,2.622,4.224,0.067,0.2155,0.696,1.209,2.429,4.471,-2.372,-2.559,0.6888,1.0521
1,9.75,0.591,0.62,5.132,30.433,0.611,-0.0575,416.959,392.355,388.9,3.6905,88.4,-5.006,133.6,16.09,271.7,298.1,246.3,13.37,5.611,-3.17,-3.177,-3.556,81.8,84.7,88.6,2.612,99.343,0.697,-0.014,0.2255,0.967,2.6115,4.222,0.057,0.206,0.6925,1.213,2.42,4.462,-2.351,-2.554,0.7177,1.14485
1,10.25,0.563,0.654,7.567,48.3995,0.651,-0.088,417.202,391.77,387.83,3.647,120.6,-5.249,170.4,20.579,271.2,299.1,314.8,17.565,6.956,-2.975,-2.917,-2.916,80.1,82.3,87.2,2.7945,99.36,0.6955,-0.0135,0.2225,0.9625,2.616,4.222,0.058,0.21,0.695,1.2145,2.426,4.46,-2.3485,-2.5455,0.7488,1.207
1,10.75,0.5625,0.624,10.029,70.688,0.68,-0.0685,416.8705,391.62,387.73,3.68,153,-5.723,208.1,25.21,268.3,300.6,385.2,21.1975,7.813,-2.738,-2.692,-2.547,78.6,80.425,84.9,2.85,99.344,0.705,-0.018,0.221,0.966,2.617,4.222,0.055,0.209,0.697,1.215,2.424,4.461,-2.319,-2.527,0.79265,1.2661
1,11.25,0.501,0.672,11.375,82.102,0.703,-0.12,416.319,391,388.02,3.715,172.8,-5.498,233.5,27.01,271.7,301.3,451.3,24.25,8.954,-2.576,-2.558,-2.431,77.1,78.7,82.9,2.9105,99.3275,0.707,-0.008,0.22,0.9605,2.63,4.2225,0.057,0.203,0.701,1.22,2.433,4.47,-2.288,-2.5445,0.8053,1.2827
1,11.75,0.522,0.6105,12.2285,104.026,0.702,-0.0935,415.977,390.405,388.4,3.724,190.7,-5.9735,242.8,29.17,274.25,302.05,473.9,25.435,9.6695,-2.475,-2.374,-2.32,75.45,77.575,81.2,2.94,99.295,0.7115,-0.0125,0.218,0.9555,2.6275,4.2215,0.053,0.2,0.686,1.2135,2.4295,4.464,-2.262,-2.451,0.8319,1.31105
1,12.25,0.5,0.577,12.753,108.63,0.717,-0.057,416.325,390.11,387.66,3.7585,194,-3.926,250.6,29.14,274.9,302.7,487,25.08,10.311,-2.288,-2.27,-2.186,74.65,77.1,80.5,2.9595,99.2715,0.712,-0.019,0.215,0.948,2.655,4.219,0.046,0.1965,0.699,1.2115,2.422,4.4595,-2.1915,-2.414,0.8353,1.3431
1,12.75,0.485,0.5825,12.5185,108.0425,0.7305,-0.0855,415.649,389.91,387.27,3.692,193.2,-4.58,253.083,29.155,274.9,302.7,488.2,25.57,11.179,-2.212,-2.171,-2.0335,74.2,76.3,80.5,3.0115,99.234,0.715,-0.002,0.212,0.952,2.665,4.2155,0.0475,0.197,0.693,1.214,2.418,4.458,-2.15,-2.407,0.8432,1.3372
1,13.25,0.491,0.522,12.623,104.7405,0.733,-0.064,415.497,389.79,386.96,3.703,184.4,-4.6805,239.9,27.74,272.974,302.9,465,23.86,9.94,-2.148,-2.024,-1.8735,73.7335,75.8,79.8165,3.055,99.206,0.717,0.004,0.21,0.946,2.6645,4.2175,0.0525,0.198,0.702,1.21,2.411,4.456,-2.135,-2.3825,0.8544,1.3492
1,13.75,0.5725,0.5735,11.999,90.357,0.733,-0.0535,415.858,389.71,386.905,3.6505,156.2,-4.786,212.4,23.98,273.1,303.4,418.4,21.06,10.947,-2.071,-1.978,-1.8445,72.9,75.551,79.3,3.056,99.178,0.719,0.003,0.2155,0.94,2.6565,4.2155,0.0605,0.1975,0.701,1.206,2.419,4.456,-2.122,-2.346,0.84795,1.3347
1,14.25,0.548,0.581,11.126,74.921,0.722,-0.026,415.578,389.46,386.6,3.672,137.4,-3.5375,190.4,21.31,272.8,303.4,370.8,18.43,8.271,-2.129,-2.053,-1.895,73.55,75.7,79.8,3.03,99.167,0.724,0.013,0.213,0.934,2.656,4.216,0.079,0.2035,0.701,1.206,2.416,4.46,-2.073,-2.312,0.8342,1.3146
1,14.75,0.563,0.583,10.113,64.2,0.689,-0.029,415.6085,389.64,386.515,3.7325,111.4,-2.904,161.8,17.79,271.6,302.9,310.2,15.2595,6.5005,-2.159,-2.037,-1.8185,73.9,76.25,79.8,2.991,99.166,0.72,0.01,0.2105,0.9325,2.65,4.211,0.077,0.197,0.691,1.2,2.4035,4.46,-2.048,-2.286,0.7974,1.28365
1,15.25,0.556,0.524,7.487,42.47,0.673,-5e-04,415.51,389.74,386.8,3.731,79.4,-3.1885,128.6,13.92,270.7,303.2,250.12,11.945,5.0935,-2.099,-2.013,-1.9315,73.8,76.45,80.6,2.934,99.1735,0.731,0.016,0.214,0.9305,2.652,4.21,0.077,0.195,0.7035,1.1775,2.4015,4.452,-2.0735,-2.26,0.80065,1.2565
1,15.75,0.5435,0.4895,6.151,24.778,0.655,0.019,415.671,389.735,386.955,3.7815,44.55,-2.85,87.05,9.5875,270,302.6,169.098,7.75,3.8055,-2.2655,-2.1875,-2.002,74.9,77.1,81.6,2.8935,99.197,0.7365,0.0145,0.215,0.934,2.663,4.208,0.077,0.194,0.7015,1.185,2.4075,4.4525,-2.0595,-2.259,0.767,1.2036
1,16.25,0.584,0.4935,3.933,8.244,0.616,0.0455,415.782,390.245,386.74,3.794,12.65,-2.453,49.406,5.456,269.132,301.35,97.45,4.1435,2.196,-2.379,-2.3805,-2.1735,76.7,78.4,82.6,2.66,99.206,0.736,0.013,0.2275,0.934,2.6385,4.207,0.084,0.1905,0.701,1.193,2.404,4.453,-2.054,-2.269,0.7264,1.138
1,16.75,0.552,0.457,2.537,-7.225,0.5785,0.051,415.8895,389.885,386.97,3.807,-8.2055,-2.124,18.14,2.378,269.55,300.45,37.96,1.165,0.642,-2.515,-2.593,-2.425,77.6,79.6,84.1,2.595,99.2225,0.737,0.006,0.231,0.934,2.6545,4.2095,0.071,0.1865,0.697,1.1905,2.4035,4.449,-2.069,-2.271,0.6906,1.0733
1,17.25,0.581,0.434,1.35,-15.63,0.5495,0.0715,416.051,389.85,386.89,3.831,-21.331,-1.687,1.855,0.499,267.6,299.1,0,0,0,-2.764,-2.81,-2.613,79,81.3,85.1,2.45,99.2295,0.7375,0.0105,0.226,0.935,2.646,4.203,0.079,0.19,0.694,1.193,2.403,4.4525,-2.07,-2.275,0.6472,1.0255
1,17.75,0.5365,0.418,0.72,-17.274,0.505,0.046,416.049,390.39,387.12,3.782,-26.385,-1.468,-0.4525,0.179,268.8,297.95,0,0,0,-2.8295,-3.0065,-2.926,80.4,82.3,86.3,2.3315,99.243,0.7395,0.019,0.236,0.9365,2.582,4.206,0.081,0.186,0.6895,1.192,2.399,4.459,-2.0885,-2.273,0.5887,0.9151
1,18.25,0.591,0.434,0.74,-16.455,0.504,0.05,416.0765,390.53,386.98,3.763,-24.245,-1.907,-0.4735,0.231,270.2,297.7,0,0,0,-2.9685,-3.224,-2.9825,80.6,83.45,87.1,2.2715,99.249,0.7345,0.0245,0.234,0.9395,2.5825,4.2035,0.0815,0.187,0.6865,1.1885,2.396,4.454,-2.1205,-2.287,0.5866,0.93175
1,18.75,0.59,0.474,0.789,-18.134,0.491,0.049,416.2665,390.41,387.49,3.808,-23.315,-1.8635,-0.493,0.215,269.85,297.7,0,0,0,-2.932,-3.3655,-3.047,80.35,84.25,88.175,2.269,99.268,0.736,0.027,0.2255,0.939,2.5595,4.205,0.0805,0.192,0.6795,1.186,2.398,4.457,-2.157,-2.312,0.5776,0.93595
1,19.25,0.621,0.5245,0.548,-19.471,0.498,0.0575,415.7995,390.645,388.205,3.829,-22.765,-2.1495,-0.4355,0.184,269.25,298.1,0,0,0,-2.964,-3.3385,-3.1575,80.4,84,88.45,2.3,99.278,0.747,0.023,0.2375,0.941,2.5525,4.2015,0.0685,0.195,0.6765,1.184,2.405,4.455,-2.191,-2.332,0.591,0.9483
1,19.75,0.5935,0.501,0.8395,-21.159,0.506,0.0285,415.6175,390.57,388.665,3.826,-22.77,-2.2825,-0.432,0.2055,268.8,297.65,0,0,0,-2.974,-3.3405,-3.1815,80.9,84.4,88.8,2.2925,99.2755,0.752,0.02,0.227,0.9425,2.57,4.1945,0.085,0.197,0.6745,1.183,2.397,4.4495,-2.1985,-2.342,0.5985,0.9558
1,20.25,0.587,0.447,0.805,-20.125,0.509,0.044,415.914,390.675,388.65,3.8,-22.38,-2.452,-0.511,0.203,269.7,297.1,0,0,0,-3.0375,-3.3855,-3.1835,82.1,85,89.4415,2.352,99.27,0.755,0.0145,0.239,0.9435,2.559,4.1925,0.0805,0.199,0.673,1.182,2.397,4.453,-2.1965,-2.3465,0.6164,0.94685
1,20.75,0.618,0.48,0.668,-19.219,0.5035,0.0265,415.9605,390.785,388.87,3.8115,-22,-2.554,-0.509,0.174,270.1,296.9,0,0,0,-3.14,-3.326,-3.3155,82.4,84.9,89.6,2.325,99.274,0.734,0.019,0.236,0.946,2.565,4.198,0.082,0.201,0.6745,1.1865,2.4035,4.454,-2.213,-2.349,0.6163,0.9312
1,21.25,0.5855,0.478,0.774,-21.234,0.515,0.06,416.072,391.09,389.255,3.817,-20.75,-2.282,-0.479,0.1845,270.1,297.2,0,0,0,-3.228,-3.542,-3.285,82.5,85.3,89.7,2.4015,99.281,0.738,0.02,0.243,0.947,2.5705,4.191,0.062,0.198,0.67,1.1885,2.3905,4.445,-2.2295,-2.3565,0.6215,0.9624
1,21.75,0.6,0.479,0.533,-21.643,0.4955,0.057,416.0395,391.06,389.53,3.854,-22.53,-2.2465,-0.466,0.172,270,297,0,0,0,-3.25,-3.569,-3.3565,82.8,86,90,2.398,99.275,0.739,0.009,0.2485,0.947,2.569,4.19,0.066,0.194,0.6705,1.187,2.394,4.4445,-2.248,-2.379,0.6185,0.93335
1,22.25,0.561,0.468,0.433,-21.507,0.4925,0.036,415.9775,391.18,389.635,3.856,-21.85,-2.206,-0.4615,0.19,270.1,296.5,0,0,0,-3.222,-3.557,-3.514,82.9,86.5,89.5,2.32,99.269,0.733,0.012,0.219,0.944,2.546,4.19,0.065,0.191,0.668,1.1855,2.393,4.445,-2.258,-2.3735,0.58985,0.9332
1,22.75,0.587,0.489,0.5815,-22.444,0.495,0.031,415.9765,391.34,389.485,3.8335,-22.115,-2.314,-0.48,0.2,268.25,296.7,0,0,0,-3.2345,-3.611,-3.558,83.05,86.5,89.4,2.347,99.263,0.723,0.009,0.214,0.947,2.538,4.201,0.068,0.188,0.678,1.187,2.3925,4.4425,-2.268,-2.378,0.5968,0.90925
1,23.25,0.539,0.479,0.547,-20.623,0.488,0.031,416.223,391.295,390.025,3.85,-22.19,-2.236,-0.5255,0.245,270.15,296.575,0,0,0,-3.2265,-3.573,-3.5745,83.2,86.4,89.7,2.324,99.253,0.7105,0.001,0.21,0.941,2.5395,4.197,0.06,0.189,0.66,1.1885,2.393,4.44,-2.263,-2.381,0.5746,0.8962
1,23.75,0.557,0.498,0.446,-21.167,0.469,0.031,416.397,391.515,389.675,3.818,-21.73,-2.254,-0.4945,0.247,271.6,296.65,0,0,0,-3.37,-3.623,-3.637,83.4,87.1,89.7,2.306,99.251,0.708,-0.002,0.205,0.943,2.557,4.189,0.059,0.188,0.666,1.181,2.392,4.4425,-2.272,-2.373,0.55625,0.8623
2,0.25,0.429,0.3255,0.3125,-20.394,0.457,0.04,408.734,392.82,389.07,3.485,-31.5,-2.941,-0.677,0.273,261.5,294.6,0,0,0,-3.641,-3.944,-4.197,80.35,84.5,89,2.186,99.266,0.374,-0.29,-0.1435,0.442,1.68,3.1365,-0.346,-0.275,-0.0285,0.218,1.3595,3.1845,-1.388,-1.753,0.544,0.822
2,0.75,0.431,0.354,0.267,-20.8425,0.46,0.0545,408.982,393.01,389.24,3.467,-27.39,-3.213,-0.631,0.218,263.8,294.3,0,0,0,-3.7135,-4.01,-4.171,80.2,84.7,88.8,2.219,99.279,0.373,-0.2885,-0.1415,0.439,1.655,3.1405,-0.3445,-0.277,-0.0335,0.22,1.36,3.181,-1.384,-1.762,0.5509,0.8561
2,1.25,0.295,0.096,0.2955,-20.671,0.449,0.058,414.262,392.59,389.36,3.4265,-26.22,-3.198,-0.656,0.2455,263.1,294,0,0,0,-3.7005,-4.072,-4.175,80.7,85.3,89,2.231,99.2665,0.357,-0.2845,-0.141,0.4425,1.6485,3.134,-0.3445,-0.277,-0.0305,0.2205,1.358,3.1825,-1.387,-1.762,0.5426,0.83995
2,1.75,0.428,0.344,0.1785,-20.2725,0.449,0.0205,409.32,392.83,388.985,3.46,-24.31,-3.2235,-0.659,0.212,263.4,294,0,0,0,-3.6515,-4.093,-4.144,81.15,85.4,89,2.279,99.2675,0.3575,-0.2855,-0.141,0.4435,1.6585,3.1355,-0.346,-0.278,-0.0325,0.224,1.3585,3.182,-1.386,-1.757,0.539,0.8458
2,2.25,0.466,0.339,0.204,-19.917,0.457,0.056,409.392,393.12,389.04,3.433,-24.46,-3.2025,-0.619,0.1865,264.7,293.7,0,0,0,-3.824,-4.05,-4.279,81.3,85.55,89.15,2.2335,99.2895,0.367,-0.2885,-0.142,0.4425,1.659,3.139,-0.3465,-0.277,-0.034,0.224,1.359,3.1795,-1.39,-1.779,0.5394,0.8465
2,2.75,0.472,0.3635,0.112,-21.2925,0.4675,0.051,409.63,393.06,389.71,3.479,-24.29,-3.315,-0.573,0.1855,264.91,293.7,0,0,0,-3.837,-4.2195,-4.272,81.9,85.7,89.6,2.212,99.2845,0.359,-0.281,-0.142,0.4505,1.6735,3.133,-0.347,-0.276,-0.0325,0.2235,1.36,3.177,-1.412,-1.799,0.55445,0.8527
2,3.25,0.432,0.34,0.2,-21.722,0.454,0.036,409.936,393.3,388.759,3.474,-23.53,-3.269,-0.554,0.205,265,293.6,0,0,0,-4.04,-4.288,-4.275,82.5,85.8,89.6,2.219,99.26,0.3525,-0.284,-0.143,0.4455,1.678,3.14,-0.3525,-0.28,-0.034,0.223,1.358,3.1725,-1.416,-1.805,0.54555,0.8635
2,3.75,0.492,0.365,0.1485,-22.5385,0.449,0.039,409.671,393.12,389.05,3.442,-24.74,-3.3015,-0.544,0.209,264.1,293.2,0,0,0,-4.08,-4.361,-4.379,82.65,86.4,89.6,2.232,99.2475,0.354,-0.284,-0.141,0.437,1.675,3.135,-0.36,-0.28,-0.035,0.22,1.356,3.173,-1.415,-1.804,0.5386,0.8483
2,4.25,0.484,0.351,0.1585,-21.52,0.431,0.014,409.562,393.11,389.535,3.439,-23.91,-3.2495,-0.525,0.196,264.8,293,0,0,0,-4.2415,-4.4275,-4.451,83,86.5,89.8,2.19,99.2325,0.354,-0.286,-0.1415,0.434,1.6725,3.137,-0.364,-0.282,-0.033,0.22,1.356,3.172,-1.413,-1.817,0.5272,0.8288
2,4.75,0.508,0.4195,0.128,-22.2335,0.427,0.0605,409.4575,393.67,390.44,3.4625,-26.42,-3.152,-0.527,0.173,263.5,293,0,0,0,-4.291,-4.4285,-4.424,82.85,86.8,89.7,2.191,99.234,0.361,-0.285,-0.143,0.436,1.664,3.14,-0.369,-0.281,-0.034,0.224,1.353,3.173,-1.416,-1.812,0.5252,0.81755
2,5.25,0.473,0.387,0.1535,-20.494,0.432,0.0445,409.452,393.54,390.38,3.475,-25.51,-3.0915,-0.6,0.178,263.7,292.4,0,0,0,-4.3225,-4.474,-4.679,82.9,86.85,89.7,2.206,99.234,0.354,-0.284,-0.143,0.44,1.6755,3.135,-0.367,-0.281,-0.032,0.227,1.352,3.172,-1.407,-1.813,0.5332,0.8138
2,5.75,0.4915,0.414,0.179,-21.414,0.4535,0.064,409.732,393.88,390.42,3.454,-21.55,-3.032,-0.532,0.172,265.8,292,0,0,0,-4.3565,-4.5165,-4.705,83.4,87.1,89.7,2.148,99.235,0.348,-0.284,-0.145,0.448,1.67,3.139,-0.37,-0.279,-0.036,0.232,1.355,3.169,-1.433,-1.818,0.5357,0.82485
2,6.25,0.463,0.3315,0.095,-19.9115,0.43,0.0435,409.9245,393.68,390.4,3.4375,-22.2,-2.8585,-0.538,0.172,264.5,291.7,0,0,0,-4.4575,-4.613,-4.758,83.4,87.2,89.45,2.158,99.232,0.348,-0.285,-0.1505,0.448,1.671,3.135,-0.369,-0.28,-0.037,0.232,1.353,3.171,-1.438,-1.826,0.51955,0.8152
2,6.75,0.502,0.3465,0.184,-20.3315,0.441,0.0625,409.635,393.77,390.315,3.386,-23.05,-3.06,-0.372,0.173,265.7,290.925,0,0,0,-4.427,-4.748,-4.795,83.5,86.8,89.4,2.194,99.229,0.341,-0.286,-0.152,0.447,1.664,3.138,-0.368,-0.278,-0.037,0.232,1.355,3.169,-1.435,-1.818,0.53155,0.82785
2,7.25,0.493,0.372,0.248,-18.705,0.444,0.062,409.493,393.82,390.806,3.3595,-19.1,-3.1255,1.9625,0.7515,265.7,290.8,4.208,0,0.01,-4.437,-4.811,-4.795,83.45,87,89.5,2.146,99.2355,0.341,-0.285,-0.152,0.445,1.639,3.136,-0.368,-0.28,-0.035,0.2335,1.353,3.162,-1.443,-1.84,0.529,0.8334
2,7.75,0.517,0.41,0.334,-12.932,0.455,0.0635,409.9845,393.71,390.5785,3.3605,-1.326,-3.518,20.56,3.325,265.4,291.5,38.86,1.678,0.805,-4.5455,-4.7715,-4.856,83.2,87.3,89.6,2.189,99.258,0.333,-0.286,-0.15,0.444,1.661,3.136,-0.37,-0.279,-0.034,0.231,1.354,3.157,-1.452,-1.846,0.54905,0.8435
2,8.25,0.492,0.447,1.114,-1.499,0.507,0.0335,409.803,394.21,390.75,3.367,24.08,-4.2025,62.86,8.93,265.3,292.5,119.8,5.7855,2.3825,-4.3995,-4.649,-4.78,82.6,86.4,89.35,2.2565,99.277,0.325,-0.288,-0.153,0.453,1.646,3.134,-0.372,-0.281,-0.036,0.2295,1.353,3.161,-1.455,-1.837,0.5735,0.9088
2,8.75,0.545,0.549,2.716,18.083,0.5435,-0.007,410.2425,394.265,390.31,3.3595,70.251,-4.162,117,15.19,265.1,294.7,223.8,11.69,4.35,-4.029,-4.164,-4.464,81,84.6,88.5,2.353,99.2935,0.322,-0.286,-0.1485,0.452,1.641,3.127,-0.3725,-0.28,-0.0365,0.235,1.3545,3.158,-1.475,-1.844,0.6398,1.0005
2,9.25,0.579,0.7065,5.081,42.649,0.606,-0.072,410.454,393.9,389.525,3.4125,119.3,-3.446,176.6,21.92,264.7,296.9,341.7,17.915,6.3975,-3.738,-3.663,-3.98,78.9,82.1,87.5,2.566,99.288,0.325,-0.287,-0.1475,0.446,1.645,3.122,-0.378,-0.281,-0.038,0.236,1.355,3.16,-1.473,-1.839,0.7078,1.1264
2,9.75,0.6315,0.714,8.694,75.073,0.639,-0.104,410.29,393.48,389.28,3.4305,176.6,-2.5325,249,29.78,266.2,298.6,473.3,24.75,7.74,-3.279,-3.181,-3.437,76.8,79,84.15,2.7055,99.308,0.322,-0.286,-0.146,0.45,1.6395,3.125,-0.376,-0.281,-0.036,0.237,1.351,3.1585,-1.44,-1.827,0.73035,1.1913
2,10.25,0.545,0.639,10.097,109.126,0.675,-0.1,410.579,393.17,389.359,3.4425,218.121,-1.8455,291.7,34.46,266.7,300.6,566.3,30.065,8.988,-2.942,-2.672,-2.857,74.4,76.4,80.55,2.7965,99.305,0.333,-0.287,-0.142,0.45,1.6485,3.131,-0.377,-0.28,-0.035,0.236,1.352,3.159,-1.439,-1.826,0.77245,1.24065
