DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_SIGMA_1_1_1,H2O_SIGMA_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
1,0.25,0.809725,2.99515,3.305225,4.18655,31.689725,0.00753898600000002,7.52302,27.193415,9.15370999999996,10.891938,12.5208075,5.155756,3.402966,0.8932122,19.75638,18.50778,101.7412,100,5.03599775,458.807825,18.587495,1.84391,1.413428,1.0286,0.5831062,1.657204,0.617704378425005,4.2845302,1.818404125
1,0.75,0.915475,3.301525,3.903975,6.71205000000001,30.8086,0.00470122625,6.96323375,52.5379649999999,10.78962725,8.443526,18.3580149999999,3.608449,3.3042,0.933910125,19.924675,18.0415,101.716125,100,5.180603,458.2012,18.3541,1.86180625,1.33008625,0.98535125,0.6822255,1.180385975,1.869098602,4.2845302,1.69207725
1,1.25,0.7668,3.0714,4.0148,0.657999999999997,18.721,0.005062135,5.03552625,85.3150199999997,36.7228824999999,15.2453125,21.6322399999999,2.76607399999999,3.3797525,0.9397825,19.4047875,18.4468625,101.71925,100,5.57224299999999,467.7253,18.86734,1.97524,1.38504125,1.023505,0.671500125,1.74758075,1.5126453279,4.2845302,1.775993
1,1.75,0.8652,3.3792,2.9874,0.655799999999997,13.2602,0.00863384699999998,4.658685,132.101175,5.80883425,13.1723049999999,37.4956925000001,4.839091,3.3642005,0.860988174999997,19.4120725,18.4945125,101.7308,100,5.41136825,426.600175,19.6185975,1.87072725,1.47614925,1.06933825,0.674449074999997,1.150093775,3.0761834685,4.2845302,1.9151460625
1,2.25,0.91,3.42275,3.7215,1.302,17.99275,0.00281034074999998,3.45340424999999,39.7435974999999,6.370624,15.84676,16.6052674999999,3.2088,2.999902,0.782468049999999,19.5496,18.7209025,101.70665,100,5.89475699999999,404.2554,18.253485,1.59181975,1.24378425,0.850870099999999,0.815398975,1.172142,0.94394236,4.2845302,1.7038151
1,2.75,0.7472,2.8936,2.9792,0.941999999999999,14.6138,0.00477198400000004,6.064402,59.96224,5.1670885,8.42112449999999,21.394635,6.078771,3.139382,0.8488002,20.02836,19.26244,101.6872,100,6.59499999999999,416.54975,19.666985,1.634966,1.247734,0.9628428,0.682636400000002,0.945506674999997,1.32850153325,4.2845302,1.6595559
1,3.25,0.740925,2.575625,5.891575,4.41489999999999,17.63415,0.002651594,5.14715000000001,76.3666875,10.9065285,12.1086625,63.4936,7.875025,3.150652,0.8610586,19.47028,18.73026,101.6516,100,5.08807375,426.158399999999,20.371825,1.67378,1.273576,0.9345514,0.797806200000001,1.21426109999999,3.40416973275,4.2845302,1.731644525
1,3.75,0.740974999999999,2.43125,4.542925,-0.360100000000001,11.025775,0.00264435625,1.96621125,26.4632525,12.29932,13.10784,32.5133575,4.10160649999998,3.3950425,0.846795125,19.5890875,18.0063125,101.6265,100,4.428653,456.5435,20.37445,1.76113625,1.25501,0.92274225,0.55442375,1.563875,0.831691746624997,4.2845302,1.7165503
1,4.25,0.7298,2.53285,6.36175,5.15580000000001,11.48285,0.004382604,6.27381200000004,47.5954299999994,16.0661675,14.7128,15.22259,2.47580174999999,3.404928,0.8845314,19.04766,17.58574,101.62,100,4.4688645,477.57745,19.7800275,1.80501,1.273934,0.9515556,0.5615424,1.725038,0.767766495224999,4.2845302,1.7172713125
1,4.75,0.7017,2.5752,4.0173,0.248199999999999,15.7921,0.011083086,7.93450800000001,49.3383799999999,12.932875,19.4965374999999,22.79769,3.242101,2.99961,0.7930152,19.51376,18.29936,101.623,100,4.532109,519.759125,18.46716,1.64869,1.160516,0.8610006,0.627707,1.71845375,1.500334805,4.2845302,1.920939
1,5.25,0.6713,2.400975,2.941775,0.738074999999999,15.5805,0.0073187,7.12392125,34.359235,14.2523725,15.97106,24.08153,4.047447,3.3605,0.869784625,19.2751625,17.7958625,101.611375,100,5.73877475,487.92785,19.0100475,1.73090875,1.248705,0.970348625,0.5447565,1.81772925,1.3050509564,4.2845302,1.68103615
