DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.907695,-0.315155,11.337,0.983025,-0.0175555527494385,0.287203307355304,417.891189420211,5.25039565394629,0.0795249871917262,1.35622429123035,3.71793725,0.950251343072735,0.824974047293727,0.372834396539478,99.46948,91.49457,1.495,1.9736,0.06603392,0.06316333,0,1.61611375,305.7955,318.162,-6.73614,4.28277525,0.2971227,1.342578,1.401395,2.433486,-5.741465,-4.675286,-5.90366175,-4.569287,0.113112938116116,0.241617566419153
1,0.75,0.839205,-0.4860425,9.80065,0.89753,-0.0187340377048019,0.273215467284768,418.351526860007,5.31019080641633,0.0816871367755188,1.31800828382052,3.6020515,0.875875871595943,0.766544049739764,0.37607013798628,99.45458,92.4442,1.561325,1.755075,0.069126225,0.061367645,0,1.631937,309.1522,318.244025,-5.0022655,3.6929175,0.3062344,1.31405925,1.364106,2.39640275,-5.79014075,-4.69981975,-5.96700425,-4.68280725,0.179759810657327,0.139439694053663
1,1.25,0.80971,-0.29985,9.8145,0.90174,-0.0168591849399335,0.284299743713225,418.027685228419,5.11411974743304,0.086901828074092,1.55301597013345,3.7176035,0.881133496746909,0.820243495204221,0.375406222103938,99.47903,92.39944,1.48215,1.806725,0.0677356275,0.067264865,0,1.733294,308.537625,319.1333,-5.9507165,4.22583,0.283627775,1.3334935,1.35971875,2.40041975,-5.71065275,-4.75704675,-6.35397425,-4.67454125,0.427458322280125,0.20381952822831
1,1.75,0.881775,-0.33893,11.2535,1.002465,-0.0145737022498707,0.295293294867177,418.153524145109,4.93142412213232,0.0757270830920688,1.21259964214863,3.76005,0.955735338213859,0.82068546091956,0.388105088850439,99.4818,92.96196,1.446925,1.903075,0.06852127,0.06453989,0,1.625478,308.55825,318.870675,-5.049263,3.70128,0.2915918,1.27975275,1.36103175,2.37244575,-5.7568795,-4.86789325,-6.348071,-4.640702,0.410787129445221,0.112304762601394
1,2.25,0.768,0.335915,12.0535,0.82179,-0.0163131435962594,0.288385670196649,417.876120072784,5.04788089413974,0.0751509269693368,1.14911500313656,3.781202,0.89390009061052,0.828242345778071,0.397565321630072,99.4784175,93.2454825,1.2641,1.631975,0.06990432,0.06232875,0,1.6879135,308.1357,318.108575,-4.8560105,3.712848,0.2933828,1.23784525,1.348927,2.3294455,-5.70584525,-4.83099675,-6.063825,-4.56478675,0.300921384912904,0.147313134264434
1,2.75,0.84955,0.90052,11.598,0.9121175,-0.0179916536589732,0.286187687288383,417.62989227653,5.19430840472487,0.0782122449632719,1.48336037897508,3.76924,0.961066758129544,0.863804009227396,0.391928457488028,99.474925,92.918195,1.2738,1.6299,0.068942465,0.062807095,0,1.75697,307.4024,318.19055,-4.6673195,3.804772,0.30377975,1.17827,1.3476295,2.3110395,-5.7617245,-4.7140125,-6.060498,-4.572159,0.308545065285879,0.0558675026347313
1,3.25,0.76585,0.37385,11.501,0.83052,-0.0217431057453772,0.285179258402712,417.284480953958,5.3961522251754,0.0797815749531658,1.35800486790993,3.77535575,0.948519396696538,0.878905228610896,0.39988892542687,99.481805,92.9853075,1.301575,1.57695,0.0687144325,0.06122529,0,1.6247495,307.7851,317.9575,-4.9252755,3.55990075,0.2823071,1.06899975,1.30730175,2.24785375,-5.5945775,-4.754147,-5.76776575,-4.577685,0.259101246058561,0.261293706751757
1,3.75,0.8122,0.6537,11.582,0.817615,-0.0138290319742867,0.272583563784174,417.833245965143,5.36033613964472,0.0795943853663096,1.19663654041269,3.614797,0.926190668286656,0.86881859209581,0.382746671340271,99.50352,93.09496,1.1759,1.581,0.0708411,0.06424596,0,1.716501,306.5456,317.7283,-4.840208,3.51299,0.2815456,1.058414,1.317809,2.225187,-5.511932,-4.865828,-6.325511,-4.679742,0.186151508075751,0.109979291799334
1,4.25,0.84166,0.49452,11.4435,0.8598,-0.0200513497646013,0.279304049380993,417.474863050968,5.35441064092812,0.0723664066746007,1.29932278115896,3.633646,0.926867682884637,0.844168566666213,0.382082452567756,99.46726,93.35856,1.194,1.5763,0.07158712,0.06616126,0,1.582462,308.8438,317.5468,-4.705198,3.662343,0.2912927,1.034093,1.317931,2.189999,-5.498838,-4.74358,-6.502192,-4.653706,0.139504711381978,-0.0460721943658896
1,4.75,0.7892,0.30529,11.475,0.835515,-0.0169287768855463,0.274161795549809,418.026403483118,5.26204606612195,0.0772864469631514,1.0513194285534,3.677063,0.93419948606992,0.800970607042536,0.389193864569526,99.467295,93.30622,1.2316,1.652,0.071356205,0.063741075,0,1.681297,308.0915,317.9247,-4.532781,4.167207,0.2738951,1.0120568,1.331127,2.184721,-5.6107015,-4.855267,-5.9981165,-4.5604495,0.396071967565045,0.126032384756336
