DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
2,20.75,419.9989045,10.0085255,2076.562521,1.239816,22.037591,-12.8947795,9.2105915,1.8376325,0.2096205,-0.058936,0.4960005,0.263426,15.8645995,0.2703385,101.74,79.14,10.345,2.6236105,11.646667,11.6,11.73,11.82,11.83,-71.6594925,0,0
2,21.25,421.5295915,9.971646,2062.400797,1.177975,21.558385,-14.791708,9.209923,1.9675615,0.194344,-0.055736,0.520405,0.2667215,15.607759,0.258799,101.76,79.8,10.24,2.526919,11.57,11.58,11.7275,11.7825,11.8325,-70.492958,0,0
2,21.75,421.517094,9.921982,2073.309102,1.099873,23.160676,-15.183553,9.778662,1.994621,0.197332,-0.059236,0.512729,0.268053,15.250662,0.253829,101.77,80.88,10.16,2.413749,11.57,11.6,11.7525,11.8025,11.8275,-69.901329,0,0
2,22.25,421.350377,9.894036,2078.103227,1.2011005,23.374111,-14.6848435,10.296755,1.9730835,0.2056625,-0.0625805,0.507802,0.276084,15.1396615,0.248414,101.78,80.64,9.96,2.315955,11.52,11.59,11.755,11.805,11.8225,-70.492958,0,0
2,22.75,420.304111,9.904946,2087.296828,1.103224,22.042975,-14.1709185,9.114687,1.941051,0.1990875,-0.055515,0.503312,0.269289,15.0952595,0.245993,101.76,81.1,9.85,2.216879,11.486667,11.59,11.7725,11.8175,11.83,-69.929577,0,0
2,23.25,421.1346965,9.6121565,2072.1967655,1.0812235,22.1110855,-14.8718475,10.096361,1.911512,0.20043,-0.0609775,0.527894,0.2742,14.970051,0.256338,101.75,81.72,9.72,2.164538,11.48,11.59,11.785,11.82,11.8425,-69.393731,0,0
2,23.75,420.8676325,9.583012,2070.2516045,1.1364105,20.8553845,-13.796248,11.9668845,1.967731,0.2039585,-0.060498,0.543187,0.270723,14.845994,0.24455,101.75,82.7,9.47,2.104664,11.445,11.535,11.82,11.825,11.865,-69.0793875,0,0
3,0.25,417.565577,10.822172,2025.914305,1.641293,32.937424,-17.274662,19.977938,2.587106,0.281596,-0.103491,0.583913,0.357418,16.643521,0.2037935,101.63,78.48,11.17,2.678475,13.42,13.515,13.6966665,13.3475,13.165,-70.915493,0,0
3,0.75,416.5699065,10.9361095,2017.549731,1.4645945,39.3825195,-15.429337,19.101595,2.498123,0.273091,-0.093297,0.5983475,0.3427535,16.367035,0.201556,101.62,79.15,11.04,2.607141,13.341667,13.465,13.71,13.345,13.155,-69.014085,0,0
3,1.25,416.995235,10.954243,2030.858389,1.605028,37.876946,-14.774457,18.8216655,2.312255,0.239835,-0.077297,0.5440285,0.315589,16.315107,0.207814,101.62,79.91,10.94,2.578839,13.3366665,13.435,13.6966665,13.365,13.1525,-70.28169,0,0
3,1.75,418.295672,10.8632235,2041.091886,1.577546,39.639908,-14.5517485,20.284022,2.294673,0.240999,-0.081574,0.572827,0.3075995,16.032523,0.207676,101.61,80.78,10.69,2.4752285,13.2866665,13.39,13.6916665,13.3875,13.16,-70,0,0
3,2.25,417.8160275,10.638162,2038.545683,1.54723,39.492396,-13.8587445,17.18222,2.279318,0.234171,-0.072514,0.559722,0.301996,16.020568,0.210245,101.605,80.885,10.645,2.3776,13.225,13.34,13.6966665,13.385,13.1625,-69.366197,0,0
3,2.75,416.694857,10.463798,2037.8984305,1.618751,49.164305,-16.133137,19.3815935,2.27965,0.23844,-0.0767615,0.566491,0.300763,15.908498,0.2129695,101.6,81.5,10.5,2.285427,13.1816665,13.31,13.6858335,13.3925,13.1675,-69.894366,0,0
3,3.25,418.0406115,10.5028255,2042.140137,1.641862,41.94606,-14.6359835,18.681104,2.369246,0.247679,-0.078927,0.569039,0.312444,15.714644,0.211213,101.6,82,10.34,2.218047,13.1016665,13.285,13.6958335,13.395,13.14,-69.084507,0,0
3,3.75,418.0537085,10.593685,2044.778556,1.576203,35.175285,-12.1679015,17.528077,2.103214,0.237782,-0.079538,0.534147,0.311648,15.442962,0.220929,101.6,82.4,10.09,2.168024,13.09,13.265,13.69,13.3825,13.1725,-70.893986,0,0
3,4.25,417.816012,10.337106,2040.939437,1.424259,39.8701545,-12.111616,17.484123,2.110002,0.213533,-0.063519,0.538659,0.274311,15.351216,0.206432,101.6,83.1,10.03,2.119863,13.045,13.215,13.683333,13.3875,13.175,-67.229433,0,0
3,4.75,418.734841,10.312544,2051.8046205,1.5509395,39.25584,-11.1245855,15.4115215,1.848727,0.214764,-0.061971,0.540664,0.2668,15.316721,0.21597,101.62,83.3,9.98,2.038073,12.99,13.18,13.6866665,13.36,13.165,-68.6158795,0,0
3,5.25,419.205487,10.2887925,2057.122393,1.730171,39.720778,-10.114013,15.664158,1.732687,0.204249,-0.058984,0.526933,0.2667225,15.212795,0.2053265,101.63,83.5,9.84,1.945618,12.94,13.125,13.68,13.315,13.1675,-68.658554,0,0
3,5.75,418.721643,10.278796,2053.503515,1.59002,41.828299,-9.853133,15.728074,1.751001,0.192797,-0.050996,0.496722,0.248751,15.068445,0.218688,101.66,84.6,9.63,1.833834,12.906667,13.065,13.6875,13.32,13.1475,-66.9785115,0.189753,0
3,6.25,420.3094475,10.286072,2060.7728745,1.4976655,38.911354,-6.583804,17.2905355,1.581811,0.186554,-0.0496715,0.496524,0.246695,14.950235,0.205649,101.69,84.7,9.58,1.798498,12.86,13.05,13.7033335,13.33,13.16,-54.598978,11.005693,0.75188
3,6.75,420.125935,10.486692,2061.1392375,1.304871,42.12509,-3.492991,22.15376,1.698713,0.187256,-0.054987,0.491931,0.260417,14.897632,0.194542,101.7,84.5,9.76,1.841765,12.835,13.04,13.6725,13.305,13.1525,-22.359155,78.747628,8.646617
3,7.25,419.9771765,10.5647825,2060.679768,0.912138,41.685612,4.675765,32.412461,1.779585,0.210382,-0.067005,0.546738,0.279667,15.149719,0.206599,101.7,82.9,10.33,2.141106,12.813333,12.97,13.615,13.295,13.135,18.296355,223.224584,25
3,7.75,418.507805,10.774128,2037.890657,0.591289,38.568618,14.840952,43.322001,2.200816,0.250886,-0.08073,0.604613,0.3190955,15.658126,0.2470345,101.73,79.45,10.91,2.675668,12.8166665,12.93,13.59,13.29,13.1325,75.263019,399.3655655,47.556391
3,8.25,416.673326,10.7338555,2023.7894335,0.281182,40.918511,29.8696275,51.756782,2.336276,0.284471,-0.106738,0.665429,0.343029,16.247044,0.287805,101.75,76.2,11.63,3.312574,12.8316665,12.91,13.5808335,13.265,13.1525,135.533126,514.800759,61.56015
3,8.75,414.37513,10.856625,2005.515654,0.154048,40.162614,48.8663495,61.1703855,2.552318,0.304208,-0.119708,0.687092,0.370639,16.81781,0.353138,101.77,72.54,12.15,3.812093,12.853333,12.89,13.5625,13.265,13.1525,226.803298,760.822898,74.342105
3,9.25,411.903895,10.66268,1997.249142,0.032356,40.422013,60.342453,65.381187,2.695071,0.331704,-0.139411,0.783139,0.404989,17.348974,0.393721,101.78,68.55,12.8,4.395759,12.8883335,12.915,13.558333,13.28,13.1475,307.7112675,999.14611,81.954887
3,9.75,410.535359,10.6473055,1989.2515175,0.000128,41.492932,75.043104,68.236633,2.813953,0.3333115,-0.134625,0.836041,0.402199,18.029989,0.455857,101.79,66.29,13.51,5.079342,12.935,12.93,13.563333,13.33,13.155,385.136382,1173.3396585,89.473684
3,10.25,410.182003,10.7135065,1987.168257,0.045929,39.970961,89.8540835,74.060907,2.856613,0.332646,-0.135103,0.87474,0.421037,18.563067,0.47158,101.77,63.685,14.055,5.865372,13.026667,12.96,13.5475,13.315,13.15,445.8808915,1344.364937,92.293233
3,10.75,409.969751,10.5301345,1979.720376,0.087073,42.290455,94.534249,81.8548955,2.850273,0.3452625,-0.14259,0.894687,0.413849,18.802332,0.520485,101.77,60.92,14.64,6.553761,13.056667,12.99,13.5525,13.33,13.205,492.384861,1457.305503,97.086466
3,11.25,407.293799,10.419725,1973.952939,0.0876,47.885514,100.568931,89.605631,2.7453295,0.337789,-0.133322,0.9199475,0.420896,19.2994615,0.517217,101.75,57.935,15.14,7.3241055,13.25,13.06,13.56,13.37,13.205,521.830986,1531.309298,101.879699
3,11.75,406.525032,10.8493915,1966.6262315,0.253958,44.56046,97.967649,91.359102,2.8263845,0.337241,-0.132791,0.9259395,0.432974,19.681101,0.527113,101.73,56.63,15.49,7.755903,13.36,13.09,13.5833335,13.395,13.1875,549.511413,1586.6585425,102.631579
3,12.25,406.119916,10.720524,1960.2490155,0.215287,47.263289,97.337568,94.8772815,3.0029175,0.3569645,-0.154087,0.939016,0.4379145,19.966151,0.52457,101.7,53.91,15.97,8.279148,13.52,13.13,13.576667,13.41,13.185,542.6846545,1595.820335,97.838346
3,12.75,405.525645,10.614478,1959.5498515,0.1865025,50.013725,107.495077,91.431797,3.0018305,0.3632475,-0.154058,0.969588,0.432312,20.3370075,0.52997,101.68,52.77,16.41,8.78586,13.81,13.19,13.563333,13.37,13.17,529.542001,1573.647371,93.233083
3,13.25,404.5026795,10.615156,1960.830007,0.160618,53.011017,105.955514,98.950184,2.922546,0.368063,-0.1562885,0.971785,0.441946,20.5792595,0.531482,101.64,50.325,16.845,9.309389,13.97,13.29,13.566667,13.4425,13.1775,495.9112305,1481.216458,86.278195
3,13.75,404.8720335,10.3503,1958.280807,0.298043,53.437687,93.8411565,95.811194,3.0589065,0.36491,-0.163358,0.937672,0.4501805,20.787351,0.5000445,101.61,49.435,17.035,9.5914245,14.073333,13.34,13.576667,13.51,13.22,472.354463,1402.27704,82.894737
3,14.25,404.07257,10.3548725,1957.903756,0.3310355,54.323628,90.062092,94.900761,3.0866655,0.365575,-0.158043,0.911509,0.4416885,20.964732,0.499074,101.59,48.21,17.305,9.873969,14.17,13.39,13.59,13.53,13.21,409.334442,1266.0341555,75
3,14.75,403.795867,10.36993,1956.061769,0.3316175,52.057857,86.469349,91.1311235,3.2585455,0.3747,-0.1775545,0.893974,0.4556105,21.082068,0.450898,101.56,47.79,17.38,10.010164,14.295,13.49,13.631667,13.5725,13.25,361.1267605,1140.986717,69.736842
3,15.25,403.522429,10.415574,1959.9538385,0.380931,51.5883695,74.6095405,85.867178,3.334304,0.389459,-0.182443,0.860724,0.450815,21.221841,0.383126,101.545,47.875,17.265,9.952972,14.3083335,13.625,13.64,13.585,13.255,287.3009505,972.820637,63.157895
3,15.75,403.941881,10.705702,1956.847795,0.569711,50.637933,55.4930085,85.4101055,3.307287,0.378737,-0.1718785,0.81691,0.451711,21.25091,0.341375,101.52,48.79,17.245,9.8999665,14.3066665,13.74,13.6633335,13.6125,13.2725,194.6478875,786.148008,49.62406
3,16.25,403.6394045,10.658774,1960.480682,0.701277,50.454807,34.322196,74.820457,3.312424,0.378208,-0.17778,0.779357,0.451609,21.0336,0.2611,101.5,50.34,16.995,9.4334,14.3616665,13.83,13.7275,13.6525,13.2825,124.7887325,603.577818,38.533835
3,16.75,404.352262,10.862242,1965.938103,0.846703,50.0844895,21.8728685,64.3463105,3.2092955,0.372675,-0.172492,0.731286,0.442493,20.7896975,0.213743,101.5,52.53,16.66,8.854632,14.3766665,13.89,13.7566665,13.67,13.2775,62.042254,410.056926,28.947368
3,17.25,404.2924,10.868426,1975.797961,1.03563,49.804824,4.368625,49.3305215,3.08993,0.3397055,-0.142018,0.678797,0.418423,20.4364185,0.1907455,101.5,55.15,16.295,7.8303975,14.36,13.905,13.805,13.68,13.2925,1.170244,220.3036055,18.984962
3,17.75,405.1827155,11.210184,1988.05203,1.098172,43.785302,-5.829307,33.780349,2.923531,0.322571,-0.131137,0.623487,0.4009155,19.959483,0.227306,101.5,59.23,15.715,6.902472,14.3516665,13.925,13.8483335,13.71,13.3275,-46.843886,76.7552185,7.894737
3,18.25,407.4003945,11.41567,2007.244394,1.433475,38.62587,-13.407482,26.522271,2.7220465,0.28629,-0.102868,0.605541,0.368505,19.329693,0.251547,101.5,63.875,14.84,5.9710175,14.325,13.98,13.8816665,13.71,13.3425,-71.619718,9.108159,0.93985
3,18.75,408.750081,11.672575,2017.378367,1.616848,37.620525,-17.8291885,21.863451,2.6177085,0.2600995,-0.091725,0.563986,0.32848,18.8433915,0.25412,101.505,68.465,13.985,5.072577,14.295,13.98,13.92,13.675,13.33,-76.302817,0,0
3,19.25,410.6345395,11.619036,2029.476549,1.559315,38.2332355,-19.465555,21.090468,2.656543,0.2706905,-0.0929495,0.562733,0.339641,18.4567485,0.243797,101.515,71.18,13.425,4.3174885,14.1966665,13.935,13.8966665,13.6525,13.3275,-74.507042,0,0
3,19.75,410.832818,11.50359,2027.122876,1.568752,36.975947,-18.165773,21.3958775,2.6657945,0.270558,-0.09824,0.584051,0.3434605,18.193301,0.235926,101.535,72.895,13.035,3.9504605,14.1333335,13.9,13.8733335,13.6175,13.3225,-73.838028,0,0
3,20.25,411.845254,11.369854,2023.351354,1.6683295,39.945459,-18.379623,24.982949,2.640488,0.2720135,-0.094683,0.5765755,0.3490755,17.741861,0.235209,101.56,74.575,12.795,3.6447845,14.1033335,13.895,13.865,13.5925,13.335,-73.169014,0,0
3,20.75,413.2330535,11.441851,2023.5876685,1.541818,37.13135,-19.10594,24.997409,2.6571185,0.2691655,-0.097715,0.582606,0.343417,17.5867075,0.221544,101.59,74.97,12.58,3.507631,14.1316665,13.88,13.8566665,13.58,13.33,-74.225352,0,0
3,21.25,413.115698,11.333509,2027.3916995,1.690047,36.911481,-19.226724,23.879604,2.638645,0.269028,-0.0957345,0.572899,0.343797,17.391645,0.228338,101.6,75.6,12.42,3.319554,14.0516665,13.855,13.85,13.605,13.32,-72.228758,0,0
3,21.75,414.321035,11.2216765,2028.167987,1.671311,38.388075,-19.984543,23.6302615,2.6448875,0.2884795,-0.106267,0.5691395,0.3523425,17.271218,0.2151175,101.61,76.325,12.155,3.1316365,13.965,13.865,13.8466665,13.595,13.315,-71.478873,0,0
3,22.25,414.085479,11.156563,2029.611966,1.569362,36.596387,-19.859152,20.957309,2.696097,0.2740345,-0.103402,0.585548,0.3554315,17.045932,0.209057,101.61,76.905,11.935,3.075226,13.9,13.835,13.8316665,13.555,13.3175,-73.556338,0,0
3,22.75,415.0290585,10.9918345,2019.493948,1.607377,36.035781,-21.0409345,23.729358,2.7356475,0.289769,-0.117182,0.595969,0.372466,16.9704215,0.212498,101.615,77.19,11.665,3.0058455,13.8316665,13.83,13.8191665,13.5425,13.3175,-73.309859,0,0
3,23.25,416.1022445,10.9112365,2016.935635,1.630043,32.102892,-20.447315,24.2460615,2.7380755,0.279638,-0.109678,0.5660135,0.3731345,16.818641,0.2091745,101.625,77.995,11.665,2.873287,13.74,13.805,13.825,13.535,13.32,-71.267606,0,0
3,23.75,416.765705,10.922688,2020.66141,1.528462,38.325238,-19.501091,21.307872,2.703506,0.278587,-0.097437,0.613032,0.367642,16.760075,0.206826,101.62,78.42,11.5,2.759053,13.645,13.76,13.831667,13.51,13.3125,-71.619718,0,0
4,0.25,409.404295,11.80376,1995.2148255,2.290022,78.479851,-29.712669,38.3971495,3.927027,0.439354,-0.237425,0.7757205,0.5333365,17.657784,0.183088,101.45,74.02,12.86,3.738481,16.61,16.7,16.553333,16.14,15.72,-78.14051,0,0
4,0.75,409.9875825,11.831688,2000.718382,2.1690895,76.6033,-29.913968,37.5309635,3.94575,0.43003,-0.225731,0.802912,0.520149,17.518737,0.190655,101.45,74.45,12.67,3.6134055,16.5,16.63,16.565,16.14,15.73,-78.967857,0,0
4,1.25,409.866714,11.773979,2002.5882045,2.164289,78.0330105,-29.3713345,37.603323,3.932189,0.432269,-0.230936,0.797038,0.524749,17.371967,0.18781,101.44,74.905,12.54,3.4980315,16.383333,16.58,16.57,16.155,15.73,-78.943662,0,0
4,1.75,409.542412,11.725494,2004.617617,2.312811,76.377005,-29.5843405,37.39471,3.773878,0.421827,-0.234726,0.802814,0.524543,17.325277,0.182167,101.42,74.945,12.47,3.419868,16.34,16.55,16.56,16.16,15.7425,-79.225352,0,0
4,2.25,409.701342,11.694827,2004.764207,2.099937,75.2607,-27.30271,34.699583,3.694472,0.417813,-0.212373,0.752376,0.505223,17.176876,0.182436,101.41,76,12.18,3.298088,16.3,16.53,16.55,16.155,15.74,-78.380282,0,0
4,2.75,409.7196615,11.675621,2005.8888665,1.9815055,71.352267,-27.295604,32.415063,3.672916,0.419113,-0.2130295,0.760326,0.500729,17.141453,0.176506,101.41,76.105,12.14,3.223991,16.22,16.49,16.533333,16.16,15.75,-79.894366,0,0
4,3.25,410.131857,11.6425945,2007.955002,2.002681,77.3567885,-26.040864,31.425975,3.475033,0.401166,-0.1971265,0.746537,0.488902,16.977157,0.1743875,101.41,76.23,12.02,3.1235985,16.186667,16.44,16.515,16.15,15.75,-78.239437,0,0
4,3.75,410.5118785,11.555845,2011.661386,2.009418,73.719252,-25.8642365,30.73603,3.445634,0.384945,-0.180556,0.729542,0.4768775,16.923283,0.17827,101.41,76.905,11.97,3.054977,16.116667,16.39,16.5,16.12,15.755,-77.816901,0,0
4,4.25,411.147365,11.619588,2010.996056,2.109844,74.803632,-25.622184,27.984437,3.311359,0.382227,-0.178664,0.709187,0.465777,16.78793,0.1726725,101.42,77.835,11.73,2.950706,16.05,16.32,16.485,16.13,15.755,-78.9084505,0,0
4,4.75,411.416306,11.598699,2014.333097,2.036044,73.232139,-24.7463805,26.557111,3.384275,0.377252,-0.176171,0.7280365,0.4641955,16.525267,0.1800715,101.43,79.22,11.67,2.7894965,15.973333,16.24,16.46,16.125,15.75,-79.647887,0,0
4,5.25,411.3335855,11.6373675,2008.895927,1.829423,74.150586,-23.3580235,25.788943,3.312171,0.379615,-0.181854,0.6997345,0.4631175,16.47473,0.174355,101.45,79.27,11.43,2.770278,15.92,16.17,16.46,16.14,15.755,-76.267606,1.9326665,0.18797
4,5.75,410.987988,11.63743,2021.015315,1.737804,76.2573,-20.147306,27.920698,3.110946,0.353869,-0.155207,0.6765275,0.440917,16.30978,0.165999,101.46,78.815,11.53,2.747078,15.86,16.15,16.415,16.07,15.755,-55.293643,37.658566,3.947368
4,6.25,411.467497,11.679253,2008.913826,0.943392,79.5523815,-6.854723,33.2564175,3.206938,0.379093,-0.1739,0.712114,0.43925,16.375301,0.144939,101.49,78.035,11.91,2.945316,15.81,16.12,16.386667,16.1,15.735,-17.119646,158.444023,17.481203
4,6.75,412.078776,11.804723,2006.359481,-0.098083,78.3387985,8.238369,44.7781755,3.263642,0.390028,-0.189471,0.747893,0.474264,16.663114,0.186839,101.51,75.625,12.405,3.3486225,15.77,16.07,16.333333,16.04,15.7,47.9338215,349.14611,39.097744
4,7.25,411.547532,11.697957,1993.453313,-1.2493295,79.509366,28.698126,60.0887635,3.543987,0.424294,-0.2283855,0.815266,0.493343,17.165296,0.240683,101.53,73.165,12.93,3.8990755,15.75,16.05,16.325,16.02,15.69,127.450854,563.685152,53.195489
4,7.75,410.8971235,11.6980215,1985.504775,-1.922174,98.734154,54.059984,74.713832,3.756276,0.444456,-0.244493,0.850355,0.523593,17.577464,0.31462,101.555,69.665,13.53,4.62142,15.75,15.99,16.295,16.02,15.69,219.295775,786.337761,73.120301
4,8.25,410.3215365,11.683477,1980.2361935,-2.796568,90.917793,75.4874455,87.443168,3.725119,0.45072,-0.2539455,0.881217,0.529055,18.146647,0.365095,101.545,66.34,14.065,5.1941,15.78,15.98,16.275,16.06,15.71,302.253521,989.184061,79.887218
4,8.75,409.915579,11.586167,1974.193131,-2.908528,87.395177,98.1770245,99.593202,3.867185,0.450978,-0.240886,0.905852,0.527352,18.6231995,0.4412645,101.56,63.93,14.66,5.8480565,15.8,15.98,16.255,16.07,15.72,391.338028,1158.728653,82.424812
4,9.25,408.329149,11.5275335,1967.8627515,-3.144627,90.720298,117.310088,116.852067,3.864277,0.462653,-0.26086,0.950986,0.538505,19.06413,0.494272,101.58,60.75,15.26,6.623808,15.85,15.97,16.25,16.09,15.72,467.804738,1394.686907,86.090226
4,9.75,407.740166,11.543381,1960.981857,-3.757652,91.17627,129.921935,128.649831,3.794676,0.46288,-0.261222,0.972833,0.546138,19.580795,0.5317945,101.59,59.3,15.9,7.260433,15.976667,15.96,16.24,16.09,15.71,537.019934,1573.647371,89.097744
4,10.25,406.266487,11.720976,1961.47121,-3.568576,88.837718,138.338501,136.637108,3.782825,0.459765,-0.248514,0.9750725,0.5373375,20.113699,0.5242025,101.58,56.38,16.375,7.929897,16.11,15.98,16.2366665,16.11,15.7125,594.20364,1713.472486,93.045113
4,10.75,405.010532,11.6038395,1957.303607,-3.6861755,97.6182355,141.794315,146.125304,3.767562,0.466215,-0.260209,0.973247,0.544363,20.626364,0.5484945,101.57,55.36,16.88,8.4382465,16.29,16.03,16.2233335,16.1175,15.725,639.0420815,1831.119545,95.864662
4,11.25,404.337688,11.647999,1954.46022,-3.836324,98.144899,143.006817,155.843662,3.729438,0.459435,-0.247835,0.987617,0.528318,21.064807,0.5454235,101.56,53.6,17.32,8.994469,16.45,16.06,16.2108335,16.105,15.73,665.492958,1916.508539,99.81203
4,11.75,403.95734,11.59226,1954.0867085,-3.8092975,103.272907,153.1785805,157.901179,3.6184515,0.454478,-0.242361,0.992255,0.520029,21.6128315,0.589649,101.53,51.855,17.96,9.8251705,16.53,16.14,16.2216665,16.1625,15.7425,680.12175,1958.254269,100.281955
4,12.25,403.242477,11.669873,1949.342178,-3.76155,105.9567945,150.838671,170.3517885,3.560953,0.4559505,-0.243505,1.0260235,0.5286185,22.1262625,0.5798945,101.505,49.68,18.5,10.7001415,16.683333,16.23,16.2416665,16.165,15.7325,682.98161,1973.434535,96.804511
4,12.75,402.6832855,11.7174235,1946.837714,-3.84393,107.097431,159.315245,184.371282,3.756246,0.45567,-0.2524875,1.043613,0.535003,22.40999,0.5796975,101.5,47.45,18.9,11.309199,16.88,16.28,16.2925,16.1475,15.7425,670.842993,1946.86907,91.353383
4,13.25,402.628333,11.582816,1948.099467,-3.5393275,98.683204,160.764034,182.9137505,3.8179015,0.4695445,-0.259413,1.0164815,0.5514155,22.679338,0.559111,101.47,46.67,19.16,11.75394,17.0633335,16.35,16.336667,16.15,15.745,645.774648,1882.352941,88.721805
4,13.75,402.31449,11.773944,1947.351225,-3.1968175,103.179354,147.9075505,185.81074,3.9403865,0.4949465,-0.292221,1.025954,0.568637,22.8230385,0.5283565,101.44,45.33,19.46,12.295294,17.1933335,16.445,16.37,16.185,15.745,601.408451,1772.296015,84.210526
4,14.25,402.299763,11.6785395,1948.3602125,-2.884029,109.590776,139.4967745,178.00521,4.253413,0.502226,-0.296835,1.0264175,0.581443,23.0042435,0.499001,101.42,45.375,19.69,12.3231085,17.3,16.52,16.39,16.195,15.745,550.10936,1635.673624,82.894737
4,14.75,401.717073,11.9126715,1947.6250495,-2.694051,108.8410065,131.475208,172.0397045,4.413452,0.503041,-0.29471,1.0124085,0.5898785,23.148413,0.4568395,101.39,45.55,19.7,12.636165,17.47,16.56,16.38,16.23,15.7575,482.045959,1469.641166,75.7518795
4,15.25,401.038351,11.986612,1949.094171,-2.184016,111.722651,104.517601,164.053513,4.521641,0.519634,-0.317116,1.020024,0.610779,23.01918,0.393471,101.37,45.845,19.61,12.2153575,17.49,16.62,16.4225,16.2375,15.76,403.873239,1297.1537,67.481203
4,15.75,401.603162,12.055065,1950.109979,-2.128297,97.294439,84.89963,149.140569,4.557373,0.53397,-0.3387925,0.988149,0.613508,22.831558,0.333933,101.36,46.475,19.57,11.679056,17.53,16.68,16.475,16.25,15.7725,326.478873,1083.870968,60.526316
4,16.25,400.998748,12.103141,1950.2298775,-1.534757,94.7095785,60.615689,132.695309,4.552361,0.512256,-0.307098,0.9564075,0.6074055,22.69274,0.2956115,101.35,48.555,19.3,11.374078,17.6,16.74,16.5225,16.2625,15.7875,232.535211,870.3567295,52.913534
4,16.75,400.518647,12.194145,1953.3715345,-0.884942,99.54879,40.7000495,119.8689415,4.46396,0.505397,-0.3051025,0.940955,0.606929,22.399873,0.246705,101.345,50.245,18.88,10.643942,17.66,16.79,16.53,16.2775,15.8075,147.529947,660.8159395,43.7030075
4,17.25,400.394096,12.528137,1958.869225,-0.305141,92.278963,15.7112565,95.882521,4.43846,0.499158,-0.296037,0.925918,0.5967685,21.97511,0.216436,101.34,52.435,18.29,9.927526,17.663333,16.88,16.5308335,16.2725,15.8175,54.000632,426.9449715,33.176692
4,17.75,401.203591,12.625972,1967.421858,0.7471545,88.654736,-5.6191275,75.28838,4.233196,0.474706,-0.268175,0.867285,0.565061,21.475812,0.225396,101.32,55.875,17.585,8.590779,17.666667,16.93,16.55,16.2875,15.825,-8.991279,237.096774,19.924812
4,18.25,402.127303,12.654911,1971.202593,1.770843,86.2085725,-20.437414,60.2987685,4.144097,0.456965,-0.249684,0.8299495,0.551252,20.904375,0.221411,101.32,58.91,16.7,7.5579575,17.703333,16.96,16.58,16.32,15.84,-55.105228,73.624288,6.390977
4,18.75,403.313173,12.663108,1983.6272045,2.366849,84.267585,-27.537275,52.0505175,3.784586,0.427325,-0.222731,0.790881,0.515292,20.374884,0.25419,101.32,62.13,15.91,6.627951,17.71,16.99,16.586667,16.31,15.845,-78.521127,7.969639,0.56391
4,19.25,405.337829,12.648869,1994.586466,2.6047265,81.298054,-32.840183,47.41306,3.686241,0.419542,-0.215001,0.772403,0.514309,19.768677,0.2334065,101.34,65.125,15.34,5.9586095,17.56,16.99,16.583333,16.3,15.835,-82.957746,0,0
4,19.75,405.832399,12.575219,1999.6288205,2.622623,78.909966,-33.823612,47.418952,3.773814,0.416784,-0.2106155,0.774485,0.503177,19.542227,0.219592,101.365,67.605,14.86,5.480434,17.48,16.96,16.593333,16.29,15.835,-82.464789,0,0
4,20.25,407.310521,12.574726,1995.495268,2.544191,81.295552,-33.9094695,44.310495,3.855925,0.434074,-0.226861,0.767681,0.523591,19.164461,0.213414,101.4,69.01,14.68,4.9732365,17.44,16.95,16.593333,16.27,15.82,-80.1760565,0,0
4,20.75,408.9982215,12.332705,1999.600757,2.4362735,80.113175,-33.769011,45.0856395,3.862915,0.4252,-0.217327,0.757392,0.514023,18.895024,0.19661,101.41,69.32,14.24,4.825534,17.32,16.94,16.625,16.2575,15.805,-79.894366,0,0
4,21.25,409.453447,12.245827,2002.328863,2.6251225,83.67527,-34.264727,43.6358725,3.752006,0.419621,-0.211937,0.757493,0.505615,18.685535,0.1934575,101.42,70.465,13.99,4.691682,17.21,16.94,16.63,16.27,15.805,-80.352113,0,0
4,21.75,409.895322,12.155319,2001.20075,2.5224175,78.788487,-34.206248,43.530785,3.876534,0.434164,-0.228251,0.768031,0.5220535,18.469537,0.192397,101.435,70.69,13.69,4.540726,17.173333,16.94,16.625,16.27,15.795,-80.300608,0,0
4,22.25,409.925246,12.11049,2002.708413,2.412381,79.393714,-34.2057205,42.17841,3.804937,0.447374,-0.238998,0.770945,0.518818,18.380292,0.18338,101.44,71.255,13.55,4.296863,17.08,16.94,16.65,16.27,15.795,-81.0081155,0,0
4,22.75,410.304147,12.077138,1999.1528445,2.4196065,78.066387,-33.227038,42.6426765,3.938467,0.43847,-0.2356305,0.788416,0.531552,18.203121,0.179866,101.43,72.07,13.43,4.202691,16.956667,16.93,16.665,16.26,15.79,-79.929577,0,0
4,23.25,409.654963,12.0725665,1998.936925,2.392532,73.5520075,-32.931512,40.9970895,4.011762,0.447824,-0.246449,0.826697,0.5406155,18.114399,0.1824165,101.44,72.485,13.27,4.0088305,16.88,16.88,16.626667,16.26,15.795,-79.827751,0,0
4,23.75,409.368655,12.037305,1993.323974,2.343228,70.909854,-31.705211,38.62187,4.063425,0.44966,-0.24427,0.807071,0.546056,17.90139,0.1794145,101.45,72.81,13.07,3.8580385,16.77,16.79,16.6341665,16.235,15.79,-79.9295775,0,0
