DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,18.25,0.307402723,-0.334649,-2.1562465455,0,-21.945,-0.462,74.374,0.07731915,99.3,0.399917,-0.9631,0,-0.747,0.15407,-7.6261483335,-7.783215,-8.138665,-9.288335,-7.6339073125,-8.8947925,446.34
1,18.75,0.16374,-0.2025325,-0.98897,0,-21.985,-0.457,74.60185,0.07985,99.3,0.4518335,-0.9640668335,0,-0.739,0.205223,-7.5912683335,-7.8399,-8.04465,-9.299,-7.4753425,-8.8844075,446.36
1,19.25,0.2353395,-0.3063135,-1.370979111,0,-22.0235,-0.4744666665,74.3172,0.07785,99.3,0.4461333335,-1.403635,0,-0.7245,0.167401426,-7.7918983335,-7.78887,-7.9578,-9.383835,-7.4989325355,-8.8332,446.88
1,19.75,0.2559425,-0.281179,-1.316109569,0,-21.810333335,-0.496,74.66835,0.0829,99.241666665,0.652233,-1.5475816665,0,-0.7244,0.1439635,-7.9240333335,-7.746665,-8.005565,-9.3995,-7.6240725,-8.810475,446.5005
1,20.25,0.1963675,-0.254751,-1.9375222065,0,-21.8605,-0.4751666665,74.54435,0.0812,99.23835,0.5645335,-1.29783,0,-0.7435,0.144785274,-7.96865,-7.66907,-8.0199516665,-9.41483,-7.59825,-8.7608175,446.81
1,20.75,0.110415,-0.06865,-1.058845,0,-22.224,-0.506,74.867,0.0688,99.26666667,0.531367,-1.3841,0,-0.753,0.14539,-7.9572,-7.58477,-8.0407,-9.32933,-7.32347,-8.759044899,446.56
1,21.25,0.169383,-0.1403235,-1.217015046,0,-22.459,-0.499966667,75.099,0.0787,99.2665,0.4553,-1.12167,0,-0.734,0.16311,-7.79047,-7.5268,-8.130333333,-9.291333333,-7.30635,-8.72825,445.75
1,21.75,0.237391,-0.125969,-1.678615,0,-22.804,-0.495,75.2077,0.0774,99.2033,0.48485,-1.10437,0,-0.747,0.20322,-8.02623,-7.49617,-8.064466667,-9.182,-7.226765,-8.689715,445.21
1,22.25,0.1065695,-0.00845,-0.939867,0,-22.674,-0.51,75.1297,0.0730384,99.2333,0.553533333,-1.092233333,0,-0.741833333,0.182760702,-7.92447,-7.44773,-8.08233,-9.19,-7.23105,-8.672,445.645
1,22.75,0.15933,-0.0355,-2.516038256,0,-22.403,-0.495,75.081,0.07919075,99.3,0.5736,-1.230133333,0,-0.732,0.148232313,-7.8125,-7.4111,-8.0416,-9.086,-7.2603,-8.545,445.75
1,23.25,0.352584,-0.285361,-1.115420053,0,-22.1125,-0.5115,75.1717,0.0715,99.26455,0.5290333335,-1.178215,0,-0.7165,0.21007,-7.471015,-7.26442,-8.0003683335,-9.048835,-7.179275,-8.518585,446.15
1,23.75,0.145498,-0.13273,-0.692756108,0,-22.1295,-0.4995,75.42565,0.0798,99.27265,0.542133,-1.252835,0,-0.754,0.193407,-7.447865,-7.23267,-8.0466983335,-9.09,-7.27005,-8.4814075,446.1435
2,0.25,0.253018,-0.103875,-3.96148,0,-18.377,-0.3313,75.9907,0.07915,99.3,0.201967,0.0498667,0,-0.484,0.2292125,-3.55133,-3.746666667,-4.574,-4.84333,-3.525666667,-4.6815,439.87
2,0.75,0.26205,-0.201746,-2.46428,0,-18.228,-0.349,76.6237,0.0849149,99.2933,0.182233,0.00313333,0,-0.499,0.24409,-3.526310345,-3.57337931,-4.39433,-4.767,-3.377827587,-4.70985,439.58
2,1.25,0.0689,-0.0387227,-2.648852191,0,-18.05,-0.331,75.5627,0.0936,99.3,0.2044,0.670867,0,-0.459,0.2401,-3.544633333,-3.7896,-4.49783,-4.8375,-3.66465,-4.737885,440.73
2,1.75,0.11099815,0.00817,-2.0252,0,-18.5415,-0.328,75.65385,0.08015,99.30665,0.16895,0.40295,0,-0.4815,0.222707418,-3.5810516665,-3.8317833335,-4.54068,-4.8587483335,-3.67763096,-4.6551000005,440.795
2,2.25,0.148262,0.0154,-3.44218,0,-18.339,-0.326,75.422,0.089,99.3496,0.3060498335,-0.0792166835,0,-0.4985,0.27217,-3.596335,-3.910616667,-4.6117316665,-4.8517,-3.7280583335,-4.705725,440.75
2,2.75,0.166469485,-0.0473,-3.05893,0,-18.6525,-0.3505,75.23635,0.08434465,99.3437,0.39445,-0.2803165,0,-0.501,0.215565,-3.5859166665,-3.88055,-4.6362683335,-4.859785,-3.689983334,-4.705249167,440.67
2,3.25,0.246508,-0.06425,-2.2512891525,0,-18.929,-0.332,75.4307,0.08285,99.3433,0.410533,-0.0394667,0,-0.502,0.2259545275,-3.554266667,-3.829166667,-4.57207,-4.89067,-3.677033334,-4.7106,439.3
2,3.75,0.182055,-0.0891,-4.0070805875,0,-19.005,-0.356,75.03666667,0.0839,99.3567,0.433067,-0.0414,0,-0.511,0.313320863,-3.514633333,-3.806233333,-4.61047,-4.859333333,-3.65605,-4.684015,439.416
2,4.25,0.181898,0.0072,-2.337111824,0,-18.97,-0.368,75.3557,0.0844,99.3406,0.408133,-0.130033,0,-0.5149,0.448839456,-3.502233333,-3.785566667,-4.5745,-4.853033333,-3.65695,-4.7288,439.6945
2,4.75,0.1888555,-0.0164193,-2.8773630255,0,-19.126,-0.38,75.299,0.0867,99.3391,0.3921,-0.153467,0,-0.517,0.4075258065,-3.460333333,-3.792933333,-4.578,-4.84623,-3.710642626,-4.729215,439.125
2,5.25,0.121263,-0.0234,-2.995176474,0,-19.495,-0.371,75.32433333,0.0862,99.3,0.2946,0.0117333,0,-0.502,0.237564634,-3.4684,-3.785033333,-4.59137,-4.807433333,-3.704522854,-4.73897,440.21
2,5.75,0.23271,-0.123576889,-2.26785,0,-19.887,-0.351,75.034,0.08285,99.3,0.3345831665,-0.0464333,0,-0.513,0.32389,-3.447466667,-3.779366667,-4.60993,-4.831633333,-3.739015,-4.75475,439.685
2,6.25,0.101867,0.0913,-2.97823,0,-19.674,-0.354,75.8237,0.0811,99.29835,0.304167,-0.2874,0,-0.487,0.39112,-3.524633333,-3.771166667,-4.62727,-4.7944,-3.6725,-4.74703,440.015
2,6.75,0.157175838,-0.046,-2.5764999635,0,-19.279,-0.379,75.623,0.0877473,99.3,0.388933,-0.1743,0,-0.507,0.521963,-3.520333333,-3.749833333,-4.605,-4.84753,-3.73682,-4.74038,439.28
2,7.25,0.184694,-0.0338,-3.16645,0,-19.407,-0.378,75.7533,0.0931,99.2834,0.324267,-0.189233,0,-0.531,0.46902,-3.5487,-3.8113,-4.5839,-4.802666667,-3.729435,-4.74423,439.61
2,7.75,0.189224,0.04045,-4.26404,0,-19.32266667,-0.361,75.5273,0.0901739,99.275016665,0.455067,-0.4444,0,-0.506,0.421499014,-3.534066667,-3.762,-4.5772,-4.84987,-3.732665,-4.751215,440.26
2,8.25,0.159682,0.000445,-3.866410501,0.1172,-19.671,-0.350766667,76.0013,0.0967,99.285,0.950433333,-0.763033,0.179367,-0.515,0.403055,-3.519166667,-3.791166667,-4.566566667,-4.85567,-3.7505,-4.72055,441.164
2,8.75,0.1406427025,-0.01086,-3.75551,1.0309,-19.407,-0.389,75.427,0.09425,99.3,3.65873,-2.0953,2.28369,-0.536,0.439454,-3.5046,-3.8232,-4.53427,-4.79247,-3.669516667,-4.70957,441.9035
2,9.25,0.1046963565,0.00756,-1.472095,4.5825,-18.752,-0.401,75.61466667,0.0934,99.3,11.5992,-5.446866667,9.85491,-0.556433333,0.533037,-3.498966667,-3.807366667,-4.53283,-4.882066667,-3.728635,-4.718635,442.64
2,9.75,0.0926,0.1180795,-3.95083,11.06306667,-17.63733333,-0.483,75.26833333,0.104894,99.3,26.884,-11.239,22.7931,-0.619,0.78379,-3.4789,-3.810066667,-4.5391,-4.868233333,-3.72877,-4.700565,442.77
2,10.25,0.188794,0.08615,-2.71911,24.70876667,-16.682,-0.513,74.6383,0.11169265,99.3,49.3597,-18.7013,40.79456333,-0.648,0.885244986,-3.473966667,-3.803033333,-4.52503,-4.844833333,-3.6228,-4.69485,443.27
2,10.75,0.159756,-0.138205,-3.4664677895,39.102,-16.298,-0.545,73.27366667,0.1108054615,99.3,78.9963,-29.7583,67.1053,-0.675,0.9381162875,-3.461466667,-3.800766667,-4.53867,-4.8261,-3.644816667,-4.694035,442.7
2,11.25,0.134171,-0.04035,-3.335112262,52.0003,-15.687,-0.539,71.94733333,0.106757075,99.3,100.87,-39.5817,95.8795,-0.69,1.065220649,-3.560333333,-3.8191,-4.5219,-4.817066667,-3.6781,-4.7094,441.12
2,11.75,0.116147237,0.0991,-4.039285,64.3683,-15.265,-0.509,70.04866667,0.118725,99.31835,120.247,-48.281,114.644,-0.648,1.1780418435,-3.466033333,-3.8001,-4.54557,-4.8688,-3.702083334,-4.69108,440.62
2,12.25,0.05655,0.4307675,-3.5089043135,73.948,-14.674,-0.474,69.122,0.122488,99.30835,137.1,-52.061,126.334,-0.614,1.274425,-3.4801,-3.8031,-4.52027,-4.808066667,-3.687616667,-4.67865,439.95
2,12.75,0.134224,0.7027635,-4.215085,78.7067,-14.048,-0.452,68.4473,0.12598,99.3,144.93,-53.0677,142.749,-0.589,1.26035,-3.508833333,-3.79967,-4.5221,-4.8228,-3.724633334,-4.672216667,440.478
2,13.25,0.0806,0.678669,-3.6622757645,71.499,-14.097,-0.426,67.0905,0.134035317,99.3299,139.1635,-59.1138,143.5825,-0.599,1.28,-3.632135,-4.0252483335,-4.6087683335,-4.95292,-3.7556483335,-4.738551667,440.342
2,13.75,0.121111,0.724333,-3.066220059,70.83285,-13.7685,-0.3800333335,66.6755,0.123809,99.31,137.65166665,-52.83215,146.112,-0.571,1.21933,-3.6734983335,-3.9862816665,-4.6482833335,-4.96625,-3.7509675,-4.7765075,439.8135
2,14.25,0.107332,0.6139825,-3.33335,62.114983335,-13.393,-0.37015,65.82485,0.1227535,99.3,124.3585,-50.1375,129.3587,-0.5325,1.252115,-3.683635,-3.9714833335,-4.6498833335,-4.958985,-3.745375,-4.8525825,438.916
2,14.75,0.0813,0.186375,-3.95906,53.964,-13.3315,-0.36,65.38235,0.1162475,99.2567,100.76333335,-37.04765,98.7608,-0.4995166665,1.1483900285,-3.717646818,-3.9932333335,-4.660985,-4.9532316665,-3.7404658335,-4.850451667,437.3035
2,15.25,0.094,0.5371916195,-3.74248,47.07,-13.2885,-0.3285,65.8785,0.108238678,99.2667,82.7265,-28.7227,79.83285,-0.472,1.0223008905,-3.7297465515,-3.9841683335,-4.66875,-4.94865,-3.746475,-4.8435008335,437.9385
2,15.75,0.07665,0.05355,-3.64024,35.175,-13.819833335,-0.3095,66.42935,0.101463,99.21665,60.47715,-20.4115,60.59837,-0.4594833335,1.021238873,-3.7545333335,-3.9562833335,-4.6726,-4.935815,-3.7334408335,-4.8997566665,437.42
2,16.25,0.1537142325,0.0404,-3.71145,18.0675,-13.982,-0.268,68.13535,0.091,99.2133,33.7498,-10.074335,33.30195,-0.4125,0.88053,-3.7487483335,-3.94155,-4.651365,-4.9525666665,-3.573482437,-4.8100491665,436.02
2,16.75,0.222747512,-0.0591,-3.739385,8.62357,-14.665666665,-0.2055,70.3375,0.08664405,99.2067,15.64185,-3.821435,15.53985,-0.354,0.66106136,-3.7721833335,-3.915385,-4.63147,-4.9147,-3.3920468515,-4.729024167,436.21
2,17.25,0.2794965,-0.196602,-3.726715,2.6405816665,-15.098,-0.1625,72.6082,0.0684,99.2133,5.21597,-0.4330668335,5.18597,-0.2945,0.3891729605,-3.7623016665,-3.8927666665,-4.609415,-4.9218516665,-3.324900815,-4.723775,435.44
2,17.75,0.18761551,-0.29438,-2.96034,0.679033,-15.698,-0.16145,74.4325,0.06665,99.24385,0.679283,0.1561835,0.754077,-0.311,0.26487,-3.744685,-3.8856,-4.59765,-4.954,-3.4298384585,-4.690996049,435.89
2,18.25,0.214795,-0.1443035,-1.896673298,0,-16.1665,-0.192,74.7755,0.0640361,99.2213,0.0686,1.59835,0.0381324,-0.337,0.179514,-3.7279016665,-3.9174,-4.6140333335,-4.944,-3.720515,-4.889543078,436.828
2,18.75,0.2914678205,-0.1232780325,-2.257886656,0,-16.7445,-0.2105,75.567983335,0.07957225,99.278333335,0,1.162365,0,-0.38045,0.15835,-3.72412,-3.839535,-4.606215,-4.9377333335,-3.7664106905,-4.9880964085,437.47
2,19.25,0.241498,-0.2903845,-3.562875,0,-17.069,-0.2625,75.5565,0.08051705,99.3,0.02128335,1.102785,0,-0.398,0.1891547255,-3.7191166665,-3.8623183335,-4.5688516665,-4.9345333335,-3.7500233335,-5.092666667,437.672
2,19.75,0.2500135,-0.205300118,-3.6684,0,-17.107,-0.286,75.87835,0.0814,99.3,0.1321835,0.788,0,-0.43,0.209102,-3.687415,-3.86675,-4.57203,-4.9345483335,-3.7704321395,-5.0109025,438.37
2,20.25,0.229655,-0.0388723,-3.39437,0,-17.1215,-0.31915,76.370516665,0.0899,99.32835,0.1307835,0.53275,0,-0.4395,0.2321,-3.65845,-3.8631683335,-4.5564516665,-4.92225,-3.764816667,-4.9791475,438.035
2,20.75,0.359356,-0.265211,-3.6747659765,0,-17.611,-0.3405,76.10035,0.0845,99.4,0.2296665,0.1242665,0,-0.4795,0.26769,-3.6724816665,-3.8622183335,-4.57307,-4.88775,-3.770625,-4.7869741665,437.86
2,21.25,0.123085,0.0679,-3.69414,0,-17.658,-0.372,75.9767,0.0831,99.37,0.268367,-0.390733,0,-0.4945,0.274726469,-3.65655,-3.831885,-4.591165,-4.900665,-3.7655825,-4.844066667,438.04
2,21.75,0.254915516,-0.3643105,-5.484355,0,-17.461,-0.3355,75.76435,0.0823,99.3533,0.2520001665,0.3895335,0,-0.4939166665,0.26454,-3.662165,-3.817765,-4.615815,-4.89407,-3.772525,-4.8743925,438.1
2,22.25,0.231997,-0.0678928,-3.3533,0,-17.708333335,-0.323,75.34365,0.0829,99.37,0.2588668335,0.4311835,0,-0.4537333335,0.293301,-3.6386166665,-3.8197483335,-4.6145183335,-4.900035,-3.723041667,-4.85135,438.44
2,22.75,0.123217004,-0.10334,-3.108647025,0,-18.183,-0.321,75.735,0.0852,99.3,0.2467501665,0.4324,0,-0.44,0.22406,-3.5761,-3.7905,-4.554333333,-4.89223,-3.69627,-4.787883334,438.732
2,23.25,0.1644955,0.053,-2.9600254265,0,-18.051,-0.326,75.6267,0.08295,99.31545,0.2395335,-0.34995,0,-0.4622666665,0.2497938735,-3.5990683335,-3.7829166665,-4.5753516665,-4.83973,-3.647025,-4.790934167,439.48
2,23.75,0.132657914,-0.03257725,-2.788124597,0,-18.1815,-0.3285,75.8705,0.07915,99.3,0.1457,0.1708835,0,-0.4803666665,0.214385,-3.5882,-3.755715,-4.593965,-4.870235,-3.564440039,-4.7277825,439.662
3,0.25,0.281339,-0.1393,-2.762395304,0,-11.84166667,-0.131766667,75.8393,0.0784,99.26985,0.6981,-15.1047,0,-0.204,0.153396,-2.22133,-2.68167,-2.34933,-2.778,-2.4575,-2.66575,438.555
3,0.75,0.298845,-0.124302,-2.75726,0,-12.291,-0.135,76.4937,0.0759,99.3,0.697666667,-13.8243,0,-0.191333333,0.20897,-1.60648,-1.88907,-2.22903,-2.5198,-1.891066957,-2.621224138,437.37
3,1.25,0.218455,-0.0572,-1.90839,0,-12.093,-0.112,76.0823,0.07525,99.3,0.747567,-13.977,0,-0.189,0.1800666715,-1.63303,-2.0632,-2.4496,-2.88813,-1.952614909,-2.847585,438.08
3,1.75,0.188245,-0.087,-2.0194361955,0,-12.278,-0.113,76.487,0.0723,99.3,0.7314,-12.144,0,-0.178,0.15333,-1.6876,-2.1078,-2.53607,-3.0048,-2.16283,-2.810045648,437.47
3,2.25,0.2101237685,-0.1829845,-1.91297,0,-12.305,-0.154,76.5963,0.0715,99.29165,0.736233,-10.86166667,0,-0.194,0.172918,-1.69503,-2.22163,-2.545,-3.02987,-2.197315,-2.919366667,439.015
3,2.75,0.248550277,-0.1859794595,-1.20289,0,-12.406,-0.139,76.6927,0.07345,99.3,0.682367,-11.37533333,0,-0.189,0.1460065,-1.70497,-2.21507,-2.55273,-3.04343,-2.229756114,-2.8394,438.39
3,3.25,0.388223926,-0.353857,-3.26514,0,-12.48,-0.132,76.9137,0.0837,99.295,0.661267,-10.3684,0,-0.202,0.158997004,-1.71537,-2.24607,-2.5612,-3.0415,-2.025266667,-2.8242,438.75
3,3.75,0.248749,-0.153332514,-2.28939,0,-12.589,-0.155,76.99533333,0.071,99.3,0.7379,-8.97753,0,-0.2172,0.15168,-1.71677,-2.24007,-2.56223,-3.0605,-2.049483334,-2.86966238,438.2855
3,4.25,0.198766708,-0.0988085,-1.73167,0,-13.058,-0.144,77.7183,0.075713,99.2929,0.602033,-7.69087,0,-0.2156,0.1572563095,-1.71867,-2.23543,-2.53767,-3.0762,-2.17792,-2.9244,439.805
3,4.75,0.343443,-0.2297835,-2.862505,0,-13.112,-0.15,77.7027,0.08325,99.29085,0.7349,-11.8816,0,-0.218,0.172855,-1.67913,-2.24257,-2.5706,-3.0645,-2.012285,-2.862976712,439.5405
3,5.25,0.200541,-0.0745,-2.388115761,0,-13.626,-0.164,77.2967,0.0776,99.2815,0.633,-9.05553,0,-0.22,0.1886625175,-1.69797,-2.2412,-2.55657,-3.0587,-2.16728,-2.916733334,439.955
3,5.75,0.3534,-0.118231,-3.62364,0,-13.76,-0.161666667,78.4553,0.0802,99.27,0.6928,-9.6488,0,-0.223,0.151141,-1.70817,-2.2599,-2.557,-3.0511,-2.160335,-2.91395,438.763
3,6.25,0.2865622705,-0.177858,-3.08673,0,-13.586,-0.177,77.8377,0.08385,99.2859,1.1196,-8.60853,0.0230841,-0.23,0.183076244,-1.71143,-2.249966667,-2.54363,-3.04503,-2.27716503,-2.9067,439.4005
3,6.75,0.234095,0.0111,-2.0854411075,0.279633,-12.945,-0.201,77.4027,0.085,99.29665,1.59017,-9.867833333,0.971892,-0.274,0.192215,-1.74227,-2.251433333,-2.53967,-3.05373,-2.37167,-2.957349797,438.73
3,7.25,0.249146211,0.09375,-1.31578,4.04367,-12.669,-0.212,77.1233,0.0757,99.3,6.50847,-8.38073,9.14533,-0.274,0.1694500155,-1.71297,-2.274733333,-2.53127,-3.0354,-2.481551714,-3.001865,439.89
3,7.75,0.241351,-0.0482,-2.28521,18.4531,-12.533,-0.2598,77.38,0.0755,99.3,21.236,-9.77357,33.7559,-0.288,0.295578162,-1.69707,-2.2772,-2.52927,-3.03513,-2.343835,-2.991365,437.73
3,8.25,0.178787,0.2357640535,-3.427620266,42.715,-11.281,-0.320966667,76.179,0.0721,99.3291,49.363,-13.28,77.7995,-0.374,0.47524,-1.69483,-2.2897,-2.52977,-3.0309,-2.262986855,-2.822865,436.865
3,8.75,0.0965,0.055577,-3.56895,75.9935,-9.2646666665,-0.4135,73.34085,0.0809,99.3384,87.775333335,-19.7904,140.678,-0.4655,0.746581,-1.723685,-2.3111,-2.5451,-3.00065,-2.215587751,-2.797375,438.03
