DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,5.25,-1.2734425,0.94863475,1.4774,0.3939445,0.206213579,0.0185,0.00634,397.5495,1.0386796075,7.4712525,0.080057881,0.739535,0.663255,0.203148,3.27747,0.20502975,7.69186,0.650221,6.728,60.4375,86,5.79286368675,2.2385,2.3585,4.416,-11.67722,-15.837775,-0.001325417,-0.03309,-48.49125,0.000512588,-0.12177
1,5.75,-0.938476,1.54314,1.57897,0.315373,0.192733,0.0167,0.006,397.85575,1.0598595675,7.47439,0.0773147125,0.75231425,0.69107375,0.1984945,3.38394,0.195168,7.33257,0.66407825,6.3635,63.68,86,5.673494674,2.048,2.168,4.279,-12.67857,-15.9231025,-0.0014218,-0.024271,-47.439911985,0.0003985285,-0.12301
1,6.25,-1.385235,0.773452,1.639215,0.4600455,0.244819,0.0193,0.00752,397.49375,1.0999158175,7.47444,0.0820042985,0.821889,0.694927,0.20499,3.44742,0.22493575,7.2253,0.621447,5.98275,61.5775,86,5.444701166,1.80475,1.9555,4.0365,-13.169,-15.6186925,-0.000788399,-0.028318,-47.708,0.001774108,-0.1218065
1,6.75,-1.40656,1.154,1.69545,0.346477,0.223269,0.0186,0.00633,397.2045,1.13369082,7.3714275,0.07999317,0.766091,0.64871225,0.19953725,3.404945,0.1995155,6.8998885,0.71170925,5.6365,62.0075,86,5.565447585,1.81125,1.84375,3.9685,-12.42003,-15.359,0.3546895,0.039517,-48.2815,0.5997876,-0.0555857
1,7.25,-1.639295,1.156205,2.00692,0.390082,0.247007,0.01625,0.00791,397.5475,1.142613425,7.39244,0.085763873,0.83230175,0.73377025,0.19526225,3.28963323225,0.2042775,6.59036,0.67668275,5.73675,64.7675,86,5.416094502,1.69225,1.71875,3.82725,-12.444,-16.0064425,8.4089,1.7748,-41.058,23.778135,2.967
1,7.75,-0.029,1.21358,3.4866575,0.43647675,0.184864,0.018,0.00437,397.33975,1.097835755,7.310865,0.103854187,0.8320965,0.7219685,0.21132425,3.171565,0.2081565,6.652695,0.65881925,6.18575,63.1775,86,5.345633928,1.76525,1.71175,3.74475,-11.653,-14.10425,95.862,26.28409,26.3625,169.1182,22.715
1,8.25,18.6046,2.35786,9.8028725,0.634492,0.0246,0.0365,-0.009225,398.017,0.97531203,7.68022,0.146907755,0.84159,0.755279,0.262153,2.80732,0.246019,7.2393025,0.6420425,7.2375,58.84,86.1,5.50800569375,2.46025,2.1565,3.649,-7.62843425,-9.716058,200.08405,41.95621,113.23,373.65,42.27
1,8.75,46.598775,4.96177,15.502825,1.49395,-0.137807,0.074,-0.01635,398.35325,0.8589051275,7.701675,0.126355937,0.9097875,0.814754,0.30938875,2.665409356,0.27651275,8.08435,0.53512175,8.625,54.8625,86.1,6.41279786225,4.115,4.437,3.881,5.04273125,-0.59018,290.64015,57.20492,188.87,572.997725,68.9142
1,9.25,75.737475,5.434725,21.0259,0.95068775,-0.14722375,0.0973,-0.02365,398.534,0.81482016,7.988505,0.1438972275,0.89197325,0.88139425,0.36523525,2.882785,0.3238685,8.349165,0.5090865,9.105,51.36,86.1,7.3179153705,5.976,7.4385,4.20275,22.3490525,11.235,376.77825,73.688915,259.95,751.023225,94.8745
1,9.75,108.8315,4.3946675,24.85975,0.9159195,-0.2763835,0.07555,-0.032275,398.9605,0.894066439,7.9157775,0.14644955775,0.99288375,0.93075825,0.40296775,2.77808,0.3635885,8.99194,0.58015975,9.575,49.8,86.1,7.488792603,7.63125,10.565,4.654,39.36622,22.88325,461.265,90.9237375,324.3616,931.20115,119.205875
1,10.25,138.98425,4.158575,30.50875,0.611059,-0.4173515,0.062725,-0.035875,399.38,0.9837935835,7.892325,0.1333653675,1.0434575,1.010825,0.45270975,3.557775,0.374778,9.626095,0.62146725,10.35,46.49,86.1,8.063076136,9.305,13.1825,5.16325,53.904165,34.573,524.8,104.985,382.525,1065.0115,139.5375
1,10.75,165.4825,4.17092,31.471975,0.481609,-0.503049,0.059,-0.03785,399.409,1.054971941,7.8356225,0.139260116,1.0996675,1.08692,0.469905,3.64414,0.403044,10.5551,0.6687385,11.045,43.56,86.1,8.65739698475,11.53,14.58,5.559,67.38062,45.20119,583.2958,116.59,428.8,1184.90975,155.534
1,11.25,186.4495,4.291815,36.08465,0.440067,-0.53690275,0.0448,-0.0417,399.6575,1.131439886,7.77364,0.1526287965,1.1697325,1.16814,0.4901615,3.8899125,0.41085375,10.9185,0.7080925,11.815,42.055,86.1,9.4714100805,13.635,16.995,6.229,76.391075,53.55425,622.06525,125.214725,462.75,1261.9,168.076325
1,11.75,208.82225,3.6452125,37.7617,0.38424675,-0.65447,0.0412,-0.05375,399.8445,1.1824456575,7.725915,0.15671010225,1.2533475,1.2589925,0.518843,4.1719625,0.449664,11.786125,0.750852,12.4825,40.0975,86,10.11084549,15.335,18.0525,7.15525,83.6799775,56.55975,645.02775,131.50145,481.7,1306.4,176.4375
1,12.25,214.3075,3.6800925,36.2231,0.28200375,-0.685206,0.03065,-0.0551,399.36025,1.18950153,7.73032,0.142098723,1.29581,1.29699,0.537776,4.2897025,0.45623875,12.2665,0.75682,13.185,38.375,86,10.70038166,16.9775,18.67,7.7415,86.825195,59.84258,651.28,135.727575,493.95,1316.133,181.437025
1,12.75,227.433,3.36049,36.9025,0.346067,-0.610187,0.0245,-0.0646,399.47625,1.2331501325,7.66755,0.1363993355,1.32734,1.39405,0.540035,4.3729925,0.4764425,12.7833,0.774463,13.9025,36.57,85.9,11.35584779,18.465,19.25,8.5425,88.27827,64.845225,645.19545,132.724725,490.55,1313.154,179.8089
1,13.25,225.108,3.04961,37.2608,0.26633375,-0.671117,0.01635,-0.060875,399.8655,1.22048919975,7.778175,0.14910824675,1.4025875,1.36994,0.54928175,4.452375,0.474747,13.2704,0.77624075,14.4925,36.685,85.9,11.99721637,19.6675,19.3325,9.2375,86.4325075,65.40929,620.085,128.62455,475.1,1242.9,171.965
1,13.75,216.42,2.76908,34.60145,0.327149,-0.60378075,0.0141,-0.067775,399.89375,1.20090099,7.753325,0.16412832425,1.38329,1.4223825,0.54502775,4.60308,0.476866,13.662575,0.7424825,14.8225,34.745,85.8,12.6059712675,20.6875,19.9775,10.0825,82.43621,63.18333,585.255,122.645,446.85,1176.281,165.084575
1,14.25,193.86375,2.44362,31.604775,0.36874,-0.682008,0.0105,-0.062275,399.613,1.126671774,7.63108,0.141601933,1.428615,1.4315625,0.55503025,4.68695561475,0.48588125,14.123875,0.704247,15.32,34.63,85.8,13.124175485,21.295,19.935,10.94,76.1399,60.28156,527.89155,113.9211,414.05,1058.171,151.773275
1,14.75,171.013,2.100595,29.606875,0.25009575,-0.6103235,0.008475,-0.068525,398.92,1.0516272,7.73285,0.1314384555,1.4004575,1.4109475,0.532201,4.7193475,0.48101,14.384875,0.64859875,15.315,34.28,85.8,13.5210869675,21.225,19.59,11.825,64.56299,57.3748,467.09805,99.80475,342.2,916.6749,132.25545
1,15.25,148.13325,1.76479,25.11975,0.41614125,-0.4972745,0.00053275,-0.058675,399.665,0.9276284,7.7412875,0.112736068,1.369065,1.367315,0.54249025,4.74804,0.48835225,14.5723,0.578052,15.63,33.75,85.8,13.976932605,20.6175,18.9575,12.8325,52.64915,47.9438,390.3129,85.36812,283.825,754.3533,110.47595
1,15.75,110.6415,1.4012025,21.84355,0.379239,-0.371189,-0.002195,-0.0605,399.90275,0.7729893,7.68551,0.12095917,1.3043725,1.25252,0.52389825,4.86721,0.4749075,14.7021,0.47151,15.68,32.47,85.8,14.1109419125,19.795,16.92,13.28,42.4045925,36.119975,304.05215,67.71167,212.175,573.2775,84.7655975
1,16.25,70.22905,0.854752,17.0885,0.5786165,-0.142627,0.00061,-0.0491,398.91475,0.587522505,7.7096675,0.1091053585,1.2211775,1.1311125,0.484902,4.7642225,0.4383425,14.443325,0.3554205,15.3575,34.39,85.8,14.124,18.315,16.09,13.63,29.61829,20.4206,206.7113,52.64875,122.1,389.7148,59.70101
1,16.75,28.7762,0.46250175,11.1128,0.556287,0.00071,0.001587,-0.03505,399.18425,0.43815958875,7.78858,0.107912492,1.12039,0.93863275,0.4384905,4.5049975,0.38725725,14.10235,0.26857525,14.795,35.74,85.8,14.0316892775,16.7225,15.1525,13.3625,17.7938875,7.9807,122.77935,38.656,31.6225,212.769625,43.71695
1,17.25,1.88838,-0.407007,4.78863,0.7178745,0.1465345,0.001445,-0.0109,399.30475,0.52806653825,7.7596175,0.0960324535,1.02555,0.787394,0.37947,3.99033,0.32325125,13.3101175,0.370882,13.445,39.77,85.8,13.473,14.945,13.325,12.935,5.259391,-2.735714,41.7511725,23.621,-38.1025,62.4444575,20.81
1,17.75,1.1950525,-1.6875725,1.759685,0.81594,0.2086785,-0.003425,-0.00487,398.93425,0.712526979,7.73427,0.076947667,0.865854,0.768764,0.315643,3.6971575,0.268015,12.4879,0.4763075,11.8325,44.8775,85.8,12.0542957575,13.13,11.44,12.115,-4.902259,-10.03,2.004225,0.53553,-64.334,3.36335,0.67976
1,18.25,-1.7568,-1.92839,2.34546,0.692657,0.28748,-0.00712,-0.0056725,398.5605,0.884579905,7.7022375,0.097275798,0.81569125,0.722533,0.28085125,3.774875,0.248572,11.5693,0.55196825,10.5825,47.355,85.8,10.515423085,11.42,9.845,11.3225,-8.9732,-14.46525,0.00778127175,-0.020932,-61.618,0.008240607,-0.1158713
1,18.75,-2.93974,-1.287065,2.8969825,0.5700385,0.349504,-0.00049225,-0.00281,398.7475,1.0409937675,7.6198425,0.092749441,0.747228,0.645836,0.280693,3.7466025,0.2363475,11.29175,0.635281,9.8525,48.7125,85.9,9.18058827575,10.2375,8.7075,10.4775,-11.35981,-16.36546,-0.00121965575,-0.029978,-63.333,0.0005805585,-0.1206048
1,19.25,-2.87496,-0.00513,3.699205,0.4968,0.39570225,0.004465,-0.004385,398.5665,1.07814272325,7.564615,0.095779575,0.7374845,0.65381425,0.27532325,3.870645,0.23296825,11.025375,0.631516,9.7375,49.8,85.9,8.53587557,9.1025,7.90825,9.8675,-12.77508,-17.265,-0.00117911275,-0.03252046,-60.924,0.00073806425,-0.12298
1,19.75,-3.60501,0.68206375,2.725391941,0.5006185,0.383598,0.002695,-0.00465,397.9795,1.0451708475,7.6413825,0.0873624435,0.720305,0.669343,0.253007,3.893395355,0.23973425,10.96145,0.649931,9.4275,50.1275,85.9,8.43018085625,8.305,7.29725,9.275,-12.79189,-17.44363,-0.00123455,-0.029737,-58.205,0.00083768875,-0.11473
1,20.25,-3.33108,0.68591975,3.0550725,0.454482,0.4080265,0.007355,0.00109075,398.07525,1.10853627,7.837385,0.093233567,0.7363055,0.647497,0.26074225,3.9679575,0.231899,10.8957025,0.71322525,9.1575,50.185,85.9,8.43875,7.62775,6.7895,8.7225,-13.21991,-17.672,-0.00113760025,-0.022363,-55.569,0.0010010095,-0.11825
1,20.75,-3.0285825,0.66529725,2.515385,0.513551,0.3320925,0.0085975,0.00061575,397.92975,1.07412696,7.80962359225,0.08893914375,0.7529075,0.70484375,0.24640675,3.982355,0.2278255,10.661825,0.70715525,9.1175,51.285,85.9,8.073642136,7.07775,6.31825,8.315,-12.66111,-16.95476,-0.00096796275,-0.023075,-54.32105167,0.0013216435,-0.1170678
1,21.25,-3.4057375,0.5794045,2.9315975,0.5760045,0.4490015,0.010125,0.00179,398.00575,1.133734615,7.831135,0.0927332735,0.75124475,0.661525,0.2493355,4.0113125,0.22644,10.40705,0.73054,8.915,51.7325,85.9,7.82045,6.63525,6.06525,7.8735,-12.401,-17.167,-0.001038654,-0.029024,-53.412,0.00137301925,-0.11235
1,21.75,-4.1739775,0.50033525,2.133685,0.553068,0.38250125,0.01155,0.00179,398.099,1.04614856,7.9683675,0.089248506,0.811255,0.71012,0.259032,3.971295,0.23008925,10.2627,0.656517,8.625,52.825,85.9,7.71616467275,6.23875,5.817,7.44025,-12.15182,-16.76542,-0.00100299625,-0.026656,-52.898,0.0015255575,-0.1170809
1,22.25,-4.1438575,1.13615,2.18654,0.42383925,0.421764,0.012125,0.00229,398.291,1.191719482,7.8472925,0.09752296625,0.802375,0.668596,0.260391,4.018395,0.21089975,10.277725,0.726533,8.64,52.1825,85.9,7.846333577,5.97775,5.60525,7.05425,-12.076675,-16.56149,-0.0008322475,-0.024509,-52.169,0.0012473215,-0.1230022
1,22.75,-3.8828975,0.51459025,2.34804,0.46536825,0.391965,0.01445,0.0021375,398.181,1.05931138,7.7780825,0.093145428,0.75246875,0.672609,0.241792,3.94417,0.2314905,9.9289575,0.68797425,8.335,53.1275,85.9,7.5635,5.706,5.24,6.80625,-11.5435,-16.667,-0.000868717,-0.026648,-52.14094559,0.00143215,-0.1218062
1,23.25,-2.7944175,0.764922,2.04217,0.4943405,0.34031125,0.01245,0.00237,397.894,1.13323896,7.792635,0.08253219075,0.807442,0.703343,0.254472,3.92571,0.2295145,9.7846925,0.712858,8.1325,53.47,85.9,7.43168654325,5.36225,4.6895,6.57275,-11.6446175,-16.586,-0.0009672885,-0.028793,-49.49,0.001724711,-0.1170536
1,23.75,-2.83584,0.777767,2.0736,0.41899825,0.3128745,0.012,0.00409,397.86,1.02575358,7.760975,0.077858637,0.7713745,0.640494,0.259113,3.8366925,0.226477,9.73792,0.651855,8.21,56.645,85.9,7.32107407325,5.08925,4.6895,6.33125,-11.8797625,-16.4072,-0.00081575575,-0.030224,-51.401,0.00211112275,-0.123
2,0.25,-3.9758,0.5134445,2.89684,0.597404,0.401779,0.0154,0.003835,395.162,1.09414584,7.756145,0.0883144925,0.8046205,0.675093,0.283952,4.004355,0.24772575,12.62035,0.6909585,10.7275,48.8625,85.5,9.2855,8.315,7.1335,9.9375,-10.17498,-16.64725,-0.001162875,-0.03053856,-55.594,0.0007560125,-0.1312342
2,0.75,-4.24963,0.6311225,2.56151,0.5171975,0.3600925,0.01275,-0.002415,395.141,1.105536096,7.79683,0.0910021595,0.7833055,0.6893425,0.277561,4.01243,0.2392375,12.518925,0.689419,10.4575,50.54,85.5,8.933675095,8.035,6.8145,9.775,-10.251,-16.351,-0.001126025,-0.03315071,-55.5935,0.0009352525,-0.123035
2,1.25,-2.5357975,0.6514565,2.4733325,0.536075,0.37769675,0.01735,-0.0011575,395.44875875,1.1080211525,7.8492,0.09719086525,0.76119275,0.70527675,0.26979975,3.9177,0.237463,12.344,0.68276675,10.2925,51.4375,85.5,8.8076197495,7.777,6.5495,9.5375,-10.204,-16.4265,-0.00112455,-0.031780115,-55.28225,0.0009039375,-0.1216553
2,1.75,-3.71913,0.9958285,2.0878975,0.46793025,0.38417825,0.012975,0.0018025,395.55475,1.16770101925,7.67803,0.09644104,0.7760655,0.7366205,0.27396625,3.92978,0.244638,12.092,0.68567075,10.1,51.64,85.5,8.77325,7.55925,6.31625,9.3275,-9.764201,-16.42425,-0.001116105,-0.03433668,-55.42025,0.00089681375,-0.12538
2,2.25,-4.062345,0.84505475,2.5761875,0.4451055,0.388563,0.011175,0.00185,395.17325,1.1312122725,7.74559,0.084872393,0.77694575,0.6974445,0.2668605,3.99951,0.235545,11.8484,0.64450875,9.55,52.14,85.5,8.38945,7.33925,6.1175,9.1475,-10.092,-16.96075,-0.001140084,-0.03315359,-54.2525,0.000786753,-0.1242047
2,2.75,-3.14253,0.55796725,2.073365,0.541461,0.364838,0.015375,0.00302,395.3635,1.0937352,7.77176,0.09160471975,0.80048825,0.68104275,0.24900925,4.05133,0.237965,11.8021,0.6716105,9.61,53.5925,85.5,8.06516206725,7.17225,5.904,8.935,-10.3515,-16.64775,-0.0011644115,-0.033317045,-52.17625,0.0005853675,-0.1241902
2,3.25,-2.930265,0.70738325,2.111855,0.5424755,0.314973,0.013625,0.00374,395.41725,1.1403679275,7.74693,0.096677234,0.75877725,0.67558325,0.259864,3.95786,0.220139,11.5557,0.6690665,9.5775,53.75,85.5,7.99380931,6.91175,5.57625,8.8275,-10.39744,-16.461,-0.0012318,-0.033315835,-51.24625,0.000467966,-0.12267155
2,3.75,-0.9806465,1.112925,1.72429,0.584334,0.290872,0.0198,0.0037175,395.407,1.027600905,7.75019,0.090764199,0.75898675,0.67230675,0.2461935,3.68972,0.220549,11.4059,0.634278,9.1325,55.18,85.5,7.8780317735,6.7775,5.521,8.57,-10.32475,-16.1475,-0.00127222525,-0.033508,-50.357,0.000276035,-0.127735
2,4.25,-1.90801,0.93572575,1.5675325,0.553546,0.290078,0.0134,0.004885,395.334,1.0465739675,7.77946,0.08314263675,0.7296655,0.6863645,0.23751275,3.68111,0.216402,11.1265,0.6194915,9.1725,56.2375,85.5,7.8012585535,6.32625,5.4125,8.29,-10.0462225,-16.36275,-0.001278175,-0.033998315,-50.46,0.00023819125,-0.1263751
2,4.75,-2.060585,0.8679915,1.71189,0.436859,0.3017155,0.01995,0.006265,395.6405,1.0070777425,7.81824,0.090695701,0.73070875,0.6582595,0.217348,3.55994,0.206901,10.9613,0.599437,8.7925,56.165,85.5,7.55965,6.194,5.1655,8.12,-10.26425,-16.8475,-0.00128194725,-0.034511885,-51.74025,0.0002770375,-0.1217949
2,5.25,-3.1721025,0.6182495,1.4271675,0.41278,0.3471215,0.013525,0.003765,395.529098075,0.9857388875,7.87074,0.090183565,0.802045,0.66653025,0.2375045,3.58188,0.200636,10.8272,0.60096425,8.39,56.82,85.5,7.70674007775,6.06875,4.98375,7.95925,-10.59,-17.28875,-0.00131326525,-0.03323069,-52.32725,0.00023705,-0.12299335
2,5.75,-2.5630725,0.94262525,2.422745,0.509956,0.333959,0.017675,0.006745,395.56408435,1.102239085,7.82439,0.095268058,0.78574775,0.68356725,0.2411825,3.75027,0.219,10.5516,0.625615,8.105,56.6325,85.525,7.425988238,5.83875,4.67025,7.74275,-10.149,-17.00864,-0.00125785,-0.035222935,-50.7685,0.00038811225,-0.12240105
2,6.25,-1.4646225,0.709557,1.83048,0.47743175,0.28289,0.015575,0.0059275,395.8274197,1.09129275,7.81564,0.08268134,0.75071575,0.676091,0.22992525,3.72335,0.206869,10.5152,0.6195755,8.13,58.7325,85.6,7.1011,5.6635,4.49125,7.63925,-10.04779,-16.24675,0.040392,-0.017255,-49.329,0.06621825,-0.10996445
2,6.75,-1.68475,1.171365,2.347385,0.46336925,0.347821,0.01735,0.0033325,395.890615025,1.2367234375,7.73286,0.089634854,0.77671425,0.6900205,0.24689475,3.677439686,0.221969,10.29192,0.71711625,8.1425,59.3625,85.6,6.837125,5.437,4.42275,7.39975,-9.750553,-16.01425,5.29024175,1.060624,-42.86525,10.5583375,1.3824895
2,7.25,-1.36642,1.216575,2.868555,0.541637,0.259033,0.018875,0.003955,395.82325,1.03481995,7.81335,0.095586794,0.741167,0.6511795,0.2554205,3.63916,0.226113,10.1552,0.61502275,8.475,59.2025,85.6,6.9275,5.42975,4.29925,7.22025,-9.71635,-14.33875,54.89525,13.384,-7.459,97.8655425,13.593105
2,7.75,6.999855,2.02805,8.29911,0.66256025,0.12563875,0.0333,-0.0051825,395.94354365,1.079385925,7.89543,0.145896293,0.84459675,0.70938225,0.31985475,3.29549,0.25868,10.2902,0.70187425,9.515,57.475,85.6,6.9728015095,5.63075,5.07625,7.18175,-6.901275,-11.5905,181.7587,37.4397675,107.175,291.675,35.2359825
2,8.25,43.481125,4.21497,15.21355,1.100255,-0.0194,0.0694,-0.0148,396.206,0.8601363525,8.11821,0.171034743,0.968828,0.83880225,0.374073,3.52684,0.350539,11.1522,0.54956325,11.135,52.585,85.625,7.8973,6.7385,7.4205,7.275,-1.2699,-5.885675,284.50925,53.44256,200.85,509.73515,62.44
2,8.75,78.634425,5.6516775,22.38005,1.237905,-0.184161,0.0848,-0.023275,396.36875,0.788284791,8.09459,0.149292935,1.023105,0.949261,0.42788175,3.96144,0.391194,12.0141,0.5014075,12.135,48.42,85.7,8.918315249,8.88,11.095,7.615,10.78,6.2017675,386.54285,72.2571425,281.45,742.61525,93.4715
2,9.25,117.61175,4.3653475,28.6206,0.536226,-0.237098,0.0823,-0.0319,396.75361705,0.880283565,8.30914,0.150881631,1.07827,1.06979,0.463012,4.37735,0.412238,12.5428,0.556227,13.0675,45.3375,85.7,9.715451258,11.04,14.47,8.065,30.32271,20.4865,481.59635,93.82616,352.165,948.76135,125.8619
2,9.75,154.98575,4.14921,32.94265,0.718015,-0.4022075,0.0584,-0.0404,396.99675,1.0185874725,8.16344,0.1451428,1.16151,1.1328,0.484254,4.55856,0.4487152,13.30145,0.643821,13.79,42.04,85.7,10.2774121625,13.57,17.615,8.3675,48.0844625,33.6625,570.33,112.79,415.15,1129.559,152.0893
2,10.25,188.721,4.07973,38.744225,0.588142,-0.5098735,0.0503,-0.0468,397.107,1.134959899,7.8865975,0.170815502,1.242,1.2877,0.518886,4.562705,0.47096825,14.1537,0.730883,14.77,39.63,85.7,10.9334431,15.9,20.24,8.915,61.94145,44.93775,635.693575,127.943025,476,1287.575,174.352925
2,10.75,223.585,4.097865,41.4353,0.34834425,-0.680738903,0.046,-0.065725,397.157,1.23776184,7.9839,0.16519393,1.37456,1.38558,0.55322375,4.85499,0.487948,14.8977,0.7787675,15.5375,37.26,85.6,11.814194695,18.2,23.32,9.44,73.088795,54.16375,694.44,139.875,513.25,1395.15525,190.6385
2,11.25,249.177,3.77635,38.1437,0.192712,-0.8025085,0.0419,-0.075125,397.527,1.3185391,7.79372,0.17685072825,1.4196925,1.5085725,0.5720945,5.04257,0.507827,15.3859,0.82837125,16.18,35.475,85.6,12.66672863,20.22,25.975,10.015,82.489,60.97475,738.136,149.535,538.075,1487.37575,204.55245
2,11.75,273.238,3.3665325,42.5746,0.41272475,-0.908871,0.03665,-0.089625,397.3325582,1.39578979,7.77888,0.17101501975,1.5813375,1.577365,0.61112275,5.38164,0.552237,15.911,0.8728145,16.8575,32.815,85.6,13.6725,21.975,27.11,10.73,88.2554575,65.88375,766.35,157.7889,581.375,1546.718,214.1152
2,12.25,283.175,3.491235,42.4978,0.29779325,-1.03707,0.028775,-0.10002775,397.3517171,1.4331506,7.69208,0.17965276425,1.63889,1.6893,0.64268875,5.45279,0.573307,16.3205,0.902476,17.3975,30.8675,85.5,14.3125,24.175,28.13,11.815,91.82556,69.32725,774.96,159.31485,571.05,1552.90425,216.49385
2,12.75,285.623,3.204795,41.39405,0.310468,-1.1113825,0.017375,-0.11349375,397.0640714,1.43390016,7.56427,0.15200756725,1.65051,1.7719675,0.6527975,5.85801,0.585198,16.8635,0.899415,17.9225,29.1825,85.45,14.96,25.52,28.365,12.7625,92.7268075,67.23925,766.1677,159.485,575.275,1555.73425,216.32775
2,13.25,289.989,2.6907575,40.78245,0.37162075,-1.135385,0.012675,-0.1147445,397.2657789,1.44237885,7.56038,0.16073022,1.71351,1.795785,0.67506425,6.25473,0.610232,17.3613,0.90427575,18.4425,28.4425,85.4,15.24335425,26.6,29,13.5925,90.571785,66.06025,743.214,158.00075,567.475,1501.26175,213.853
2,13.75,280.875,2.664625,37.47795,0.4975375,-1.138635,0.012975,-0.1259075,397.213625175,1.4018897,7.6040875,0.18026996175,1.7405025,1.8381925,0.69616875,6.42381859,0.638548,17.866375,0.88774825,18.9825,27.86,85.4,16.1027538525,27.3625,29.625,14.375,85.84373,61.89675,701.645375,149.0775,534.4,1412.078,201.12825
