DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,5.25,2.903885875,25.1594,12.32356,2.12849625,1.81090125,0,450.3878393625,8.6155394896,91.56368,8.0158091354,1.33710017105,7.004578,7.59874275,8.16,97.4288,0,0,0,329.1375,335.5575,10.6555,4.268,4.036,3.7355,4.40625,4.9025,6.07,0.961736,2.128149,2.1767605,1.15191675,6.19427499999999
1,5.75,3.5805,39.32685,15.855,2.09061499999999,1.53107149999999,0,450.325,8.54303149999999,91.5528305,7.456542,1.276229,7.1729215,6.56824999999999,7.5019,97.8836,0,0,0,331.6305,335.235,10.5965,3.8965,4.04805,3.814,4.37025,4.90675,6.11245,0.868038,2.325677,2.0325,1.1505545,4.5775220113
1,6.25,2.73665,19.3625,10.755,2.12672,0.2392,0,449.53,8.63579145202499,91.56875,7.76056,1.1,7.736258,6.48475,7.87919999999999,97.687625,0,0,0,333.160001,336.291332,10.928,3.87,3.819,3.842625,4.3175,4.915,6.10625,0.95975,2.34952,2.08972,1.22005497,5.04875
1,6.75,2.2855,24.7485,18.9125,1.8873255,1.15357049999998,-0.0233467499999996,447.4411048,8.635992,91.578072,7.5379835708,1.444222,7.3964065,7.17120000000001,8.20705,97.78885,0,0,0,333.85,335.4605,10.809,4.026425,3.66205,3.80955,4.25825,4.8855,6.10425,0.987175999999999,2.5121225,1.891,1.1224595,4.8669447702
1,7.25,2.5098325,26.084549,10.694825,1.759788,1.36726899999998,-0.150000000000006,448.36472363,8.5827687413,91.58885025,7.533533413375,1.1017375,7.336129,7.32079225,8.14765,97.832,8.349,0,0,331.80175,335.01524775,12.2855,3.918,3.59999999999998,3.7603,4.2338,4.8805,6.0934,0.92953375,2.078452,1.847991673125,1.07795875,4.72327871525
1,7.75,2.84009999999999,28.0500385,13.358617458,1.065165,1.02513625,-0.808030749999999,449.4,8.32332416895,91.62739,7.53628243712499,1.06075,7.6169735,6.867,7.36965,97.6483,50.8,45.9163,35.00225,330.21,333.365,11.88,3.729825,3.5555,3.6603,4.189075,4.869,6.08265,0.955873,2.117849,1.84080025,1.11549675,4.663
1,8.25,2.0555,24,33.66517,1.8809,1.50348,-0.55,448.73536224,8.3948071975,91.6529125,7.96631546789999,1.1366495,7.7900825,7.0007,7.3511,96.76156,174.0475,142.1465,40.685,328.898335,340.70975,74.2480000000001,3.5,3.58,3.532875,4.116,4.835,6.0535,0.968427999999999,2.29,2.152,1.112264,5.08
1,8.75,2.6473217,33.37735,58.3504140000001,1.84268349999999,3.40857274999995,0,447.225,8.7633445119,91.6621,7.6033935,1.13810125,7.93179675,7.15194,7.8422,96.6455975,336.95416775,238.75,61.61,332.84,351.4,129.35,3.4577,3.356625,3.4045,4.051225,4.751,5.965,0.945395999999998,2.07875,2.06625,1.08317875,5.3878202255
1,9.25,3.03225,41.982106,99.09650175,3.19212025,7.98249,0.0225000000000051,441.54145325,9.384487,91.6326,8.084499657,1.144598,9.32349225,7.14654,7.992,96.53,492.11525,313.181,85.792,338.13,371.6645,174.539,3.7192,3.56075,3.355,4.073025,4.642,5.93465,0.98427075,2.25134725,1.871983,1.10674975,4.990375
1,9.75,3.168,58.762262,117.29629325,8.617719,15.3984105,0.837046999999996,441.103004,9.55652811,91.607975,9.358883772475,1.016804,9.6393455,7.76835,8.6934325,96.0835,638.1583325,373.4775025,108.74075,345.82825,374.5695,223.3015,4.63225,3.91185,3.433,4.0666,4.636,6.19720000000001,0.975198999999999,2.271792,2.022,1.239072,5.836
1,10.25,2.38125,74.958135,134.622305,10.251031,29.771083,1.2838535,439.70698,9.745,91.5965,10.24652775,0.93,11.199256,8.02593225,9.1735,95.685,774.316,425.044,130.23,344.8035,384.34875,259.5108,5.676,4.3688,3.512,4.0265,4.65805,6.01165,1.153475,2.5,2.21274792875,1.37548284025,6.023353182475
1,10.75,2.9054125,85.8004225,158.78599225,17.655238,32.428862,1.77852,437.6797885,9.65163475,91.56575,11.14652259,1.09816625,13.018674,9.573,10.142875,95.7275,881.668668,472.178,145.4,353.346,385.8975,303.2975,7.1372,4.938,3.6972,4.0051,4.60675,5.9999,1.180169950675,2.59812625,2.20018875,1.3404425,5.826539756975
1,11.25,2.1476875,89.1252499999999,171.344175,31.3395775,45.441995,2.39634375,438.149066825,9.667285,91.5548,11.472825,0.886775,13.9356375,9.77122175,10.084575,95.51,953.875,499.0568315,159.48,347.724,383.274,331.332,8.18,5.648375,3.9188,4.03025,4.56475,5.969125,1.16692,2.655290775,2.32303,1.34460368,6.0228
1,11.75,2.2918475,77.2111664279999,182.6591805,34.989444,51.753102,3.0401175,436.675449,9.79915780865,91.526,12.747341,0.82320775,14.301199,10.649974,11.164,95.397,1005.335,526.5495,162.60625,347.37833525,387.91875,360.11875,9.12,6.628,4.581025,4.0578,4.63015,6.11349999999999,1.0885,2.482380275125,2.300279564075,1.3106525,6.15579999999998
1,12.25,2.26957879999999,83.5633999999999,171.2228244375,38.823975,60.805843,4.3074225,435.680716,9.947661803675,91.499,13.693856,0.790495,14.9668535,11.49506,12.5834,95.434,1037.9425,543.5595,174.1255,346.8661645,402.081,368.0419275,9.55675,7.350075,4.3296,4.041325,4.58155,6.06112499999999,1.09602825,2.3839588323,2.273,1.3036885,5.90157499999999
1,12.75,2.36975,90.63893,174.19651028,43.4290417500001,70.289797,5.0008255,436.46353,10.118046452,91.43795,13.9533585,0.958509,15.5025,12.0048575,13.52495,95.61675,1061.466664,527.526,168.54333175,345.3775,397.0475,362.65075,10.93025,7.7714,5.05465,4.0764,4.64925,6.0081,1.099125,2.4988335,2.248,1.2392703418,5.4327876235
1,13.25,2.48845,89.792,166.69739225,42.6398919999999,65.24456175,5.805,434.37979,10.20226757975,91.42,14.2882785,0.596396884275,16.042695,12.74588575,13.7519,95.45991575,996.53336,513.31,163.587,345.9735,399.702,346.576,11.64375,8.1255,5.183075,4.0215,4.522725,6.00442499999999,1.0024585639,2.3329509146,2.185661384525,1.2225885,5.1875010363
1,13.75,1.8025,80.4732000000001,152.932825,45.7782775,55.378815,6.000189,434.469462,10.227461,91.380975,14.283608,0.699147521699999,16.3164475,12.9545,14.6385,95.9475,889.936,471.933334,139.18175,347.98925,411.78,317.034,10.5852,8.193,5.57005,4.089,4.5717,6.47239999999999,1.046396,2.47984,2.107277,1.208,5.115325
1,14.25,1.40925,70.0904,140.5658,41.7162,47.730476,6.00077,435.62621825,10.283708,91.353375,14.76818775,0.6473405,16.04461,13.38175,15.425,95.6108325,831.15580675,432.51,127.35,349.0191675,405.12,275.52125,10.268,8.098,5.84055,4.2598,4.6055,6.50674999999999,0.989587999999999,2.329887,2.16475,1.2257065,5.0476913672
1,14.75,1.38825,58.341,119.6132,35.149688,36.661388,6.00216,435.194629675,10.256043,91.34055675,14.87427125,0.62249,15.908373,13.9488,15.746,95.8276,714.6825,366.335,107.66075,346.56341575,396.725,223.7325,10.9578,8.3498,5.7647,4.4595,4.6818,6.49459999999999,1.063524,2.437178648875,2.006026,1.285,5.3549
1,15.25,2.0195725,50.1766999999999,94.094231,30.973725,32.384764,6.4339225,434.5504077875,10.225613,91.3545,14.7321955,0.826999999999996,15.2307005,14.1771695,15.9608,95.8445,558.4875225,296.55901,77.7359,344.92083,390.964,165.645,11.6455,8.64424999999999,5.99075,4.36724999999999,4.76175,6.529675,0.952018499999999,2.1186225,2.049262728175,1.15938155285,4.89566688535
1,15.75,1.75,39.1681,53.7227644999999,26.85424725,26.8650015,7.01769,433.1125,10.0909425,91.362,14.30255592175,0.860197749999997,14.346096,13.6425,15.638,95.865,411.94500225,220.80225,51.41416875,342.65417,388.7725,108.9523345,11.51625,8.795525,6.0484,4.46075,4.7445,6.542125,0.9000292488,2.0775,1.969240176825,1.119,4.7649
1,16.25,2.682,34.0046,31.04683183125,20.6969,20.23311975,6.996535,433.890551,9.9712319432,91.367,13.664402,1.022092,12.38177625,13.22915,15.438025,96.015,243.51667,131.768335,34.785825,342.47167,381.625,53.3088425,9.6885,8.18925,6.0509,4.603475,4.7305,6.556025,0.818875,1.952,1.876008,1.002,4.782875
1,16.75,2.7162125,29.7507345,29.49085886425,14.811225,14.616875,6.30753,433.448672,10.000094906,91.36525,12.55814085,1.31891,10.83408625,11.961,14.03835,96.1843,90.3932019999998,44.267334,22.1025,339.89166775,364.9455,20.3279999999999,8.088125,7.53375,5.993,4.75125,4.70875,6.433125,0.84822175,2.116262932,2.039128541,1.099047668,5.130621607125
1,17.25,2.04380815,24.8043249999998,29.2518249999999,10.94425,11.33473,6.0009,434.94335125,9.7982055716,91.38685,11.553383372,1.21733,9.46639299999999,10.8139,11.969,96.6011,18.1829,5.2569175,1.24175,351.70975,357.248,12.276,7.1325,6.72325,5.865,4.8345,4.72,6.4685,0.873745999999999,2.0361134124,1.9366985864,1.0015941872,4.8636
1,17.75,2.004,30.6893,25.281974,6.627531,7.588873,5.99993,436.4571115,9.85263653875,91.4098565,10.61368,1.25013,8.32496,9.7697,10.754675,96.49575,0.329378249999998,0,0,345.48,354.5645,11.18349675,6.5581,6.204,5.713875,4.86015,4.726,6.51529999999999,0.8820125,2.208536930125,1.89125,1.13158875,5.3235
1,18.25,2.52,17.263125,17.887588,5.31954,6.83513,5.3677625,441.26,9.6927555,91.4247655,9.3278605,1.3350655,7.876572,9.01044999999999,9.8826,96.5,0.0438496749999995,0,0,344.2745,348.82525,12.39775325,6.211,5.949,5.507,4.865,4.7325,6.546,0.943556654575,2.104596,1.97853549665,1.1651107983,4.90784999999999
1,18.75,3.42225,21.98315,18.7875125,5.31992625,5.3893055,4.1571205,442.300765,9.5920069306,91.44400925,9.2923619292,1.373892,7.469927,8.74965,9.5992,96.90722,0.00768328500000076,0,0,343.4561695,347.71958375,12.48458,5.635475,5.818025,5.53035,4.914225,4.71925,6.293175,0.9683910538,2.30304375,2.122182,1.1594377952,5.3889426847
1,19.25,2.14475,29.45545,12.712165,3.81303,2.4442075,3.23609,445.0464351475,9.428934,91.45414375,9.00059346069999,1.271,7.1370925,8.45214999999999,9.31499999999999,96.023331,0.00431672500000028,0,0,342.66,348.88625,12.57037425,5.085,5.4875,5.426875,4.95,4.71,6.317,0.931931999999999,2.0925,1.926,1.160006,5.0585562172
1,19.75,3.996987075,31.9259999999999,13.51638275,3.56468149999999,3.2418115,2.582235,445.354335,9.3,91.459745,8.833955994,1.1499,7.0600605,8.0791,9.64360000000001,96.490666,0.0212329999999999,0,0,341.54875,348.119,11.058501,4.87395,5.28669999999999,5.339,4.9313,4.72,5.99139999999999,0.995364999999999,2.33325,2.082375,1.19,5.16445
1,20.25,2.9842175,30.542437,14.34705,3.06485000000001,3.92972,1.999915,445.65,9.37619,91.4688245,8.00888,1.337,7.4971695,8.180325,9.45701499999999,96.80625,0,0,0,342.01391475,346.31,10.724666,4.72279999999999,5.03439999999999,5.286075,4.8713,4.742,6.01614999999999,0.981,2.737714,2.0735275,1.3052585,5.37590141580001
1,20.75,4.22983999999999,21.90242475,18.09968375,3.67432799999999,4.719688,1.45907,443.29759155,9.41330088645,91.5,8.28438275,1.05994175,7.235935,8.67352499999999,9.36875,96.925165,0.0173668000000001,0,0,343.615,346.04075,10.14149825,4.81559999999999,4.97639999999999,5.189125,4.8618,4.771,6.08404999999999,0.95035,2.3488025,2.31314275,1.206284,5.17218803395
1,21.25,3.30308,23.294675,17.3720999999999,4.202916,5.59435299999999,1.33457149999999,446.1,9.44812274545,91.50114775,8.27675049999999,1.10188475,7.28477725,8.646275,9.3699,97.071575,0.057875,0,0,341.122,346.50175,10.14741475,5.2643,4.9849,5.144525,4.839,4.777,6.11895,0.9388,2.351902,2.57629925,1.22925,5.29846249999999
1,21.75,4.99099999999999,31.82217,14.2284999999999,3.289482,4.14803,1.000837,446.5416885475,8.99575213155,91.514017,8.30314399999999,1.198368,6.2457255,8.72765,9.33435,97.058275,0.0760416499999994,0,0,336.4866675,345.4085,8.56955925,5.07505,4.796,5.140575,4.7978,4.792,5.9177,0.932938999999999,2.306556,2.58122,1.200862,5.14909999999999
1,22.25,3.69074499999998,22.33463,12.7145555,2.1282,4.2397,1.1004775,446.790666025,8.787995501025,91.512397,7.54451025,1.07543,5.93911375,8.0556225,8.767555,97.4059,0.00386669999999993,0,0,335.353363,344.3975,8.90849700000001,4.898,4.672,4.9475,4.76825,4.8025,5.92025,0.9206025,2.2031775,2.62480125,1.161973,4.80714999999999
1,22.75,3.671,35.9935999999999,7.42602550000001,1.83247825,4.49608499999999,0.982631249999999,447.968284035,8.79,91.51012025,7.381056,1.227866,6.2954125,8.221,8.60175,97.354475,0,0,0,335.4751665,341.103,8.102463,4.61765,4.49565,4.8289,4.7442,4.8165,5.931325,1.0271841633,2.389336303975,2.436576,1.353706,5.48099999999999
1,23.25,3.436125,34.515,12.468725,2.197702,3.74623500000001,0.910009000000005,447.60103358,8.6900611611,91.5161875,7.23161660899998,1.6051545,6.50025199999999,7.75542999999998,8.732625,97.15265,0.0199335499999993,0,0,337.50667,339.342,9.78833,4.56195,4.40079999999999,4.769525,4.7266,4.828,5.9425,0.997265,2.39541975,2.18275,1.298623,5.456375
1,23.75,4.23499999999999,26.32127,12.284349,2.63726,4.721924,0.965317,446.722295,8.4,91.527875,8.36742175000001,1.095085,6.68693349999999,8.047505,8.768125,97.256625,0,0,0,336.2,339.8345,10.4565,4.442,4.1876,4.679825,4.7339,4.82,5.9458,0.955795999999999,2.52493225,2.257385,1.22197,5.24
2,0.25,2.545,24.871,13.6420239999999,1.0642985,1.0239115,1.00027,446.295,8.505,91.5096,10.008824,1.25707025,8.5525375,7.89265,8.81056750000001,97.97595,0.0472750749999998,0,0,333.8675,343.89833,11.7975,4.73545,5.0484,5.92995,6.4706,5.8772,5.91,0.9761265,2.35425175,2.011608348225,1.21021475,5.1455
2,0.75,3.17415,28.92879425,21.8610250000001,1.064239,0.390249999999998,1.00021,445.8725,8.361416931975,91.51235,9.8586675,1.2487325,8.5641125,8.101175,8.942,98.1651,0.0431002999999999,0,0,333.154,342.9061665,11.306,4.63405,4.88525,5.73469999999999,6.37685,5.8801,5.8905,0.980582,2.35198,2.12327122525,1.20307,5.171707946975
2,1.25,4.239,23.63367125,13.871647,1.0641875,1.025395,1.0002175,447.0456303,8.26032857274999,91.4854,9.530566,1.085,8.6545655,7.997325,8.1999,98.669475,0.071333375,0,0,331.478,344.2415,11.6415,4.61375,4.708975,5.590975,6.3163,5.892925,5.883,1.0005260005,2.166486293975,1.9626733263,1.203561,4.9418
2,1.75,3.165625,27.755048,15.2780260775,1.06445,0.674860999999998,1.00021,449.065,7.933463021475,91.4145,10.1592735315,1.3880735,8.8865875,8.24625,8.365,98.84885,0.0619169,0,0,333.845,344.115003,11.9881665,4.54025,4.65705,5.46065,6.1841,5.88275,5.882,0.986742999999999,2.356546,2.093563831,1.206129,5.003306336125
2,2.25,3.518,26.5761,12.839786395,1.0644495,0.0324614999999996,1.00021,447.857827345,8.05,91.4145,10.07056475,1.3725,8.95126,8.2270825,8.06554999999999,98.9202,0.044041625,0,0,334.635,344.2775,11.42775,4.54907499999999,4.593225,5.43205,6.133675,5.8767,5.8815,0.983065000000001,2.35051625,2.089871,1.2702785,5.31811
2,2.75,2.7173215,29.1486499999998,28.278137745,1.073384,0.298893249999996,1.00058575,447.4781667175,8.053663803125,91.38,9.98499999999999,1.3695,8.5661,8.32619999999999,8.05625,98.981675,0.051083375,0,0,336.0525,343.33,11.1795,4.520375,4.5734,5.07,5.9035,5.857525,5.91175,0.984365,2.3955,2.11465,1.2147605,5.2178475222
2,3.25,3.051626,26.2009999999999,11.2512399999999,1.5963825,1.025225,0.963195,447.27625597,8.1375,91.4035,10.23802,1.44625,7.87258425,7.98999999999999,8.34729999999999,98.9679,0.0293335749999997,0,0,337.05925,342.315,10.69875,4.633625,4.548125,4.993,5.82675,5.852175,5.90225,0.914953,2.144953525875,1.93875,1.10209125,4.70646825
2,3.75,3.3730545,32.46008,8.29840849999999,1.064612,0.758664999999998,0.940603499999998,447.175402125,8.00532459125,91.417,9.53679224999999,1.563092,7.42922425,8.71499999999999,8.7836,99.0574,0.0715998,0,0,337.75574775,344.5800005,10.9555,4.63039999999999,4.5308,4.896,5.7496,5.8668,5.912,0.97657,2.266375,1.9175635,1.1446165,4.9
2,4.25,3.63425,22.5474,15.22,1.06445,0.904088499999998,1.000639,447.005,8.090834793975,91.4175,9.626975669325,1.428322,7.656911,8.83675025,8.93515,99.032375,0.022249875,0,0,338.9445,344.39749725,11.3171645,4.58325,4.59135,4.7905,5.72175,5.86925,5.8875,0.997349999999999,2.345887,2.107711,1.2244049062,5.234148015925
2,4.75,2.6845,27.38836,9.078,1.06445,1.003765,1,446.6295224975,7.81249999999998,91.4255,9.6263469303,1.414825,7.99062775,8.22715025,8.35915,98.9775,0.0245331000000005,0,0,340.6875,342.14941725,12.08141725,4.53935,4.63115,4.727,5.6595,5.87,5.9025,0.981062,2.368525,2.0745,1.1990915,4.9982820794
2,5.25,2.90199999999999,20.76094825,14.221162,1.06445125,1.02968125,1.0000875,447.1291699425,7.88420682499997,91.43,9.24473162984999,1.45315,8.09454425,7.99615,8.079,99.0275,0.0114000000000004,0,0,337.05025,341.65417,13.08,4.517375,4.51775,4.70275,5.616325,5.8676,5.909,0.90595,2.1137485,1.879704,1.10828647685,4.5459
2,5.75,2.52275,31.9772500000001,9.16496100757499,1.0645095,1.00445375,0.950010249999989,448.445,7.7,91.4255,8.57488547902498,1.315,7.65895425,7.579,7.5675,99.0646,0.0529085250000001,0,0,336.393,343.696,12.526,4.30885,4.394275,4.67125,5.5443,5.861,5.901,0.920425,2.1985,1.818404,1.099,4.9100712872
2,6.25,2.7428,29.395953,24.7950000000001,1.2625155,1.0254515,1,449.52,7.74,91.44,8.395811241225,1.352462,7.35526375,7.0376665,7.43,99.1356,0,0,0,336.7955,343.446664,12.528664,4.31415,4.22914999999999,4.62999999999999,5.478,5.8725,5.8975,0.925139999999999,2.098096,1.813,1.082319,4.990526
2,6.75,2.76025,37.6794999999999,14.909186,1.74441925,1.0254005,0.997551999999999,448.54,7.84,91.464,8.20418524999999,1.382,7.688209,6.4385,7.0875,99.0964,8.41,1.2584,0,336.249,342.619998,13.396664,4.33155,4.24134999999999,4.62875,5.4,5.864925,5.90275,0.957425,2.20689725,1.939484,1.068,4.935
2,7.25,2.24250000000001,30.39,14.795184,1.07095175,1.03849625,1,448.115,8.56999999999999,91.486,8.4532925,1.21,8.46455375,6.73755,7.02,99.1114,92.0535499999999,52.9905,35.32,337.205,344.656,16.52,4.60945,4.47184999999999,4.61,5.38275,5.834475,5.9,0.9836647415,2.22,1.944558333,1.15,5.030902609
2,7.75,2.88767787499999,34.1224,65.191648,0.976856750000001,2.62317,0.924999999999983,447.615,8.39,91.513925,8.82201787759999,1.2295,9.415654,6.9505,7.48925,98.652,253.08,133.904,47.442,333.95833125,350.504,55.872,4.42589999999999,4.55085,4.61225,5.359125,5.793875,5.8955,0.972020999999999,2.3683546185,1.9986925,1.17871175,5.3236843869
2,8.25,2.619,42.69189942125,85.7146999999999,1.064252,13.877393,0.924999999999983,439.7413,8.9525,91.5212,9.162,1.2581935,9.60619475,7.8663665,8.24425,98.28,456.0415,234.074,77.84,336.6305,353.100002,134.666666,4.57085,4.5454,4.484,5.3497,5.74565,5.82275,1.03222775,2.329599,2.098,1.1746645,5.331595368825
2,8.75,3.12127,54.4575845,131.270469,2.79012199999997,31.5699954999999,1,435.8375,8.9,91.5345,9.6296515,1.2712035,10.00698525,8.315,8.6705,97.5789,615.45458625,328.795,103.756,340.677,356.15416375,192.97875,5.127875,4.827875,4.6224,5.2425,5.715,5.7525,1.095366,2.6180018759,2.2395,1.3165,5.7580462038
2,9.25,3.7,63.6965,148.83990707,10.638322,79.8788704999999,1.91042,432.984751235,8.985,91.52675,10.06052201,1.1335175,10.740807,8.78535,9.42,97.39975,801.82408425,420.1835,143.46475,342.04925,364.86475,265.17525,6.114225,5.158925,4.69325,5.2763,5.72,5.7753,1.068975,2.455075,2.1227925,1.304505,5.635098017
2,9.75,2.2505368,86.3981465000001,187.58394725,27.5899999999999,88.7133479999999,2.68665,431.17958638,9.05,91.516,10.97076,1.051972,11.87261825,9.109025,10.207375,97.326375,978.8416655,505.6575,162.800003,343.085,370.64775,333.10908025,7.16375,5.553125,4.947125,5.26,5.705,5.761,1.093249,2.542455,2.225562401625,1.3175372241,5.89341245875
2,10.25,1.77928375,80.17125,219.8209215,42.34476375,125.7117075,3.13482725,430.34763486,9.06999999999999,91.512,11.625,0.8354535,13.01708,10.013998,10.5592,96.29075,1112.066666,569.852002,193.9366375,344.674,377.293,402.0725,8.428,6.37,5.2135,5.24185,5.708875,5.83,1.040228,2.46875,2.163620794525,1.27575,5.583
2,10.75,1.593,118.2926465,251.856504,81.4778575,124.97789,3.7725,429.22867726,9.28,91.4945,12.865997,0.76757325,14.12761925,10.691,11.4712,96.4414675,1228,637.302,208.72703,348.445,388.37375,445.45375861,10.573,7.305,5.34,5.244625,5.72925,5.84,1.069545,2.48625075,2.273,1.305984566425,5.54
2,11.25,1.1575,112.5585,271.4105075,99.834476,146.21956,4.1533665,428.411948015,9.65499999999999,91.482,13.08828063375,0.812382,14.25439575,11.3192,12.3895,95.13,1325.7,685.094,230.7555005,350.75,393.702,459.362,12.3755,8.44925,5.5489,5.2359,5.747,5.84,1.0845205,2.544,2.2548133886,1.308334,5.77949999999999
2,11.75,1.47655675,119.66625,285.9017105,113.61406,137.73352,5.455108,428.75310625,9.68999999999999,91.467,13.854461227,0.82506,14.93574475,12.21375,13.39,94.5665,1359.48333,695.08391475,241.353333,346.95334,404.12875,496.75775,14.14275,9.7985,5.906575,5.2196,5.726,5.908,1.1062485,2.5855,2.26960733665,1.3126375,6.020410255
2,12.25,1.6732673,129.7924,294.662334,106.836075,124.645075,6.000095,428.8865359075,9.671543831175,91.42105,14.0845,0.8584835,15.410615,12.801775,13.502,94.495675,1381.3183475,718.9945,232.1675,348.988,406.065,505.30250075,15.41025,10.4935,6.47945,5.36175,5.727,5.91295,1.1477195,2.551,2.3592305,1.3255,5.66
2,12.75,1.331,120.19875,274.487752745,106.837563,87.574324,6.26799099999999,428.57073909,9.8976911943,91.380525,14.420651024,0.740564486175,16.1074875,13.63825,14.3885,94.32555,1369.05,699.95950175,233.30666,344.58,413.952,490.46675,16.304,11.22,6.875125,5.438,5.7394,5.9472,1.14568025,2.57049575,2.387418,1.34102775,5.9
2,13.25,1.2285925,103.210775,272.569955,95.88526825,63.998751,6.74432150000001,428.75223109,9.703664258025,91.341,14.58550825,0.7565235,16.96922025,13.60135,14.781425,93.25695,1322.7066835,687.005,215.6745,348.58324925,413.04,482.1675,16.75,12.22525,7.299125,5.450775,5.71775,5.89,1.1697815,2.59,2.326519632075,1.36215275,5.740875
2,13.75,0.916565799999999,130.6342,268.2092225,88.38661775,59.00459625,7.74069375,429.09335652,9.58812279747501,91.28485,14.815712,0.73372,16.97755725,13.9485,14.794675,93.61285,1229.05,635.2435015,190.964,351.8913,412.19,436.125,17.194,12.5675,7.69894999999999,5.61415,5.716975,5.92,1.08,2.625,2.39,1.337505,5.6560946038
2,14.25,1.3562805,92.919,243.15723625,72.37072225,49.4971322500001,8.18215925000001,429.188708625,9.439555841325,91.2615,15.27465,0.74255675,17.110167,14.277,14.790575,93.854,1162.41583175,626.8825,169.85425,351.08675,406.8335,417.78125,17.0905,12.8035,8.11134999999999,5.79875,5.78775,6.00875,1.04865,2.3760445,2.34649625,1.23895233265,5.50153849999999
