DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1,PA_1_1_1
1,0.25,2.1565120807,15.00629227225,21.50436711625,1.377445741125,426.5369375,5.03215495,6.02193999999999,5.88965999999999,100,3.516851134275,5.21169,6.37076,2.6509325,3.2781525,7.7487,1.51742,0.55433375,4.60684,3.3198125,2.263885,2.64309,97.85
1,0.75,3.39112663362501,18.971682846,11.4786066828,1.35909075,425.171829125,5.26913608695,5.81134249999998,5.47899999999999,100,3.40206317069999,5.60964,6.384355,2.7814675,3.6056875,8.72565,1.53149,0.55296425,6.042621,3.32563875,2.2641575,2.641595,97.85
1,1.25,2.5202100519,13.7202962365,14.22792103,1.4414336,425.1565675,4.9238635,5.33235999999999,5.27460999999999,100,3.42665301095,5.37896,6.399795,2.61288,3.10312,8.36795,1.53611,0.54967775,6.55368300000001,3.32365375,2.264005,2.6434575,97.85
1,1.75,2.6447939442,19.84528618,14.054100899,1.37555495,425.675305,5.2540265,4.9842825,4.79874999999999,100,3.35221258612499,5.87463,6.37384,2.69643,3.170257712475,8.7562,1.527185,0.553047,5.87731750000001,3.33168875,2.2634975,2.6404375,97.87
1,2.25,2.390256075125,37.2765464499999,21.57058695975,1.316723325,425.367175,4.616695921625,4.74889,4.59498999999999,100,3.47496628627499,5.03031,6.37618,2.6877425,3.072485,8.58475,1.546695,0.5514445,4.28415,3.34604875,2.2628625,2.6395175,97.9625
1,2.75,2.34473485105,20.57167024875,16.4347192865,1.252756950875,425.49777,4.72530265,4.590825,4.34512,100,3.3885386654,5.10816,6.370015,2.6255075,3.12415656375,8.4568,1.53779,0.5363775,5.037985,3.36389375,2.262185,2.6385225,97.96
1,3.25,3.585484295,25.178881044,22.092250428,1.32138078995,425.1004502625,4.75793347575,4.9906575,4.7953,100,3.219238855575,5.46372,6.380375,2.6974175,3.6188,8.5015,1.5453175,0.549222,4.9283525,3.331665,2.26189,2.638115,97.87
1,3.75,2.086196074375,28.0380526019999,23.92798381875,1.25830638015,425.20862,4.5977504,4.1275625,4.59406999999999,100,3.2657287906,5.01953,6.37339,2.618175,3.40186,8.6864,1.5495725,0.549286499999999,5.7406875,3.3240725,2.26074,2.63671,97.79
1,4.25,1.7766314286,19.99417826,11.759365986,1.31222384445,424.7060625,4.4594445976,4.55652,4.3575,100,3.26150905629999,5.46417,6.475755,2.7369625,3.3649675,8.78485,1.5565025,0.53587725,5.26797525,3.34177625,2.259435,2.6358625,97.795
1,4.75,1.733694969975,11.843721504,14.4303554225,1.312003425,425.408,4.694855497025,4.331475,4.2396,100,3.2075323146,5.15152,6.455235,2.73136,3.1536525,8.7779,1.548235,0.545979,5.35658250000001,3.35623125,2.254535,2.631465,97.7
1,5.25,2.95011700625,11.056556954,12.856701372,1.341761,426.598605,4.53784074119999,4.409075,4.12832,100,3.18716432045,5.13682,6.440145,2.6662375,3.1280875,8.77475,1.5451825,0.548333,6.4759345,3.36194,2.2502525,2.6248825,97.785
1,5.75,2.213473984325,5.25394386719996,19.887422057,1.2552658,426.01532,4.41680525,4.4757825,4.30525,100,3.221825974,4.872,6.503265,2.75999,3.15237,8.82085,1.5602875,0.547445999999999,5.5619955,3.362335,2.2436225,2.615755,97.695
1,6.25,2.9066306236,9.839242449625,10.740397094775,1.2601818565,425.40837,4.863948,4.56860499999999,4.36814,100,3.01886932655,5.25927,14.1438,10.716875,5.0992725,9.4569,1.577135,0.54239525,6.45951500000002,3.3475825,2.2351575,2.6095275,97.6975
1,6.75,1.57779147475,14.439855431,18.484797002,1.3029402613,426.188895,4.796095125,3.80834,3.57546,100,2.9214693821,5.55942,16.0869,12.185275,5.405945,9.79165,1.6072275,0.552325,6.56111925000001,3.3821425,2.2216425,2.606935,97.7
1,7.25,1.581933801,28.533462147,11.735486448,1.4335644228,425.1285525,4.8548438,4.088525,3.63557,100,2.8397762541,5.31399,28.51975,12.877025,12.55935,10.177,20.96675,16.5769,6.83260875000001,8.57361124999998,2.2091725,2.60562,97.7
1,7.75,2.014073841375,41.0840575004999,26.85139438,1.45656399395,426.2388653175,5.041831,4.7567,4.42231999999999,100,2.9621777679,5.66665,85.94015,17.639125,46.777225,14.8665,75.45215,69.60625,17.4501425,26.3641875,2.2031875,2.6065275,97.705
