DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,6.25,440.047143,8.427949,2476.603541,1.0787735,6.5815485,-11.585278,-0.931042,5.010473,1.665029,0.13816,-0.016952,0.398251,0.154462,102.051,95.25,5.739,0.467332,14.85939,0.183784,10.085,10.93,11.03,11.35,11.79,9.63,10.27,11.33,10.685,11.775,10.015,10.2,11.0033335,11.555,11.975,-28.0228055,0,0,-2.277433,0.763126,311.6515365,341.244245,-0.363196
1,6.75,440.1037995,8.2131635,2417.422864,0.7337415,2.1986575,-12.376438,-2.040913,3.892839,1.764186,0.148448,-0.0202615,0.424401,0.150271,102.062,95.4,5.5205,0.4189475,14.728256,0.1810085,9.98,10.86,10.98,11.33,11.775,9.59,10.225,11.3,10.565,11.75,9.975,10.135,10.97,11.56,11.95,-27.174562,0,0,-1.966874,0.793651,311.0826845,341.1963375,-0.242131
1,7.25,437.922686,8.324617,2465.291407,1.1184665,4.382186,-12.921993,-0.9255795,5.243019,1.698382,0.142794,-0.0156995,0.446684,0.15755,102.086,95.85,5.6575,0.383366,14.608171,0.177209,9.905,10.835,10.92,11.305,11.765,9.52,10.185,11.28,10.48,11.76,9.905,10.105,10.88,11.55,11.925,-21.8117305,6.157635,0.358852,1.380368,0.976801,311.5587185,340.455554,5.3874095
1,7.75,439.164642,8.22601,2458.677674,0.8589885,6.206119,-12.989769,-0.032979,6.0156555,1.8203135,0.145477,-0.021076,0.4288435,0.174928,102.11,95.6,5.579,0.379202,14.2829765,0.1918745,9.84,10.8,10.875,11.31,11.76,9.53,10.16,11.25,10.41,11.78,9.86,10.03,10.8,11.53,11.93,-3.32794,49.876847,2.8110045,23.2250825,2.136752,311.5058675,340.6639115,43.7046
1,8.25,444.091645,8.112292,2466.1407205,1.150205,4.400781,-11.599537,1.627872,8.28619,1.8468475,0.1592495,-0.0269545,0.4247585,0.1910085,102.147,95.3,5.767,0.423339,14.2638755,0.2109645,9.81,10.77,10.825,11.31,11.76,9.51,10.12,11.22,10.47,11.74,9.82,9.97,10.7,11.51,11.94,30.979517,138.9162565,7.177033,68.123722,3.9961995,314.904328,341.980612,97.820823
1,8.75,446.789074,8.589383,2474.110735,0.7988215,4.8683875,-10.471369,5.622604,14.829039,1.908683,0.167899,-0.031659,0.466577,0.1992405,102.158,92.9,6.322,0.693264,14.2278845,0.236588,9.908,10.73,10.8,11.28,11.76,9.56,10.1,11.17,10.4,11.71,9.84,9.87,10.730667,11.51,11.94,81.5412675,241.995074,12.7990435,132.898773,6.8393265,317.1165395,344.550163,137.772397
1,9.25,446.607315,8.774955,2485.6487505,1.060949,4.4494475,-8.127648,9.7944005,17.83074,2.0042275,0.169221,-0.032489,0.470533,0.2108925,102.1825,89.6,6.901,1.052711,14.7175145,0.258383,10.14,10.76,10.795,11.23,11.77,9.69,10.1,11.12,10.42,11.69,9.97,9.84,10.72,11.51,11.95,128.441287,396.059113,18.779904,204.0388545,10.19536,311.073714,348.385173,165.496368
1,9.75,447.4346035,8.980218,2355.416595,0.496964,2.9079655,-6.568748,15.20108,25.421815,2.0614775,0.1918765,-0.037379,0.4892355,0.217229,102.203,86.6,7.667,1.542514,15.019697,0.282823,10.36,10.76,10.82,11.2,11.78,9.9,10.25,11.11,10.58,11.67,10.22,9.96,10.69,11.48,11.95,184.583364,547.167488,26.854067,284.9182,12.210012,305.9735215,352.521944,207.627119
1,10.25,439.553549,9.166316,2317.3319405,0.310289,3.143675,-5.848009,16.25266,32.1273185,2.1790375,0.198113,-0.037828,0.493814,0.2344595,102.2185,83.1,8.11,1.987043,15.537024,0.307423,10.53,10.77,10.77,11.2,11.78,10.2,10.38,11.09,10.6,11.68,10.38,10.06,10.71,11.47,11.96,216.196964,627.4014775,32.057416,333.742331,14.445648,300.29379,356.211388,218.5230025
1,10.75,435.169619,9.359334,2306.807435,0.692466,5.188151,-3.529288,18.201637,39.401872,2.078549,0.202939,-0.043279,0.517164,0.237566,102.217,79.295,8.79,2.423588,16.090517,0.315139,10.61,10.78,10.795,11.18,11.79,10.42,10.53,11.09,10.69,11.67,10.66,10.32,10.86,11.44,11.96,257.6812295,723.891626,37.320574,388.803681,17.765568,301.345132,360.519629,242.7360775
1,11.25,433.391719,9.639646,2277.4152325,0.4659,6.5544675,-1.256481,23.204271,39.6063635,2.134866,0.204985,-0.0471105,0.543258,0.242503,102.194,77.34,9.47,2.913974,16.614013,0.299479,10.74,10.8,10.795,11.16,11.8,10.67,10.64,11.12,10.8,11.69,10.86,10.59,10.912333,11.44,11.97,294.635821,803.0172415,39.772727,438.650307,19.047619,300.819251,363.45595,240.6174335
1,11.75,431.758308,9.750235,2248.2790285,0.60256,7.257292,1.246791,26.22711,45.339098,2.0517225,0.191071,-0.040887,0.560926,0.2449025,102.146,76.085,9.985,3.1995975,16.9745675,0.310026,10.85,10.82,10.8,11.15,11.77,10.88,10.77,11.1,10.8,11.7,11.06,10.76,10.96,11.45,11.96,311.5980765,852.0320195,44.8564595,447.852761,23.443223,300.22506,366.887528,258.898305
1,12.25,429.037541,9.853236,2212.196543,0.636823,6.010655,3.9185915,31.388138,46.4756155,2.060163,0.203878,-0.043702,0.5930225,0.2540125,102.109,73.24,10.48,3.592778,17.1943375,0.313937,10.99,10.915,10.925,11.13,11.78,11.14,10.97,11.18,10.89,11.67,11.24,11.01,11.05,11.42,11.98,328.0528155,884.359606,50.598086,468.3026585,26.760563,303.2780505,369.270931,263.135593
1,12.75,427.0218805,10.0791265,2193.893956,0.508389,6.9609335,6.3264615,31.316854,54.219542,2.0298485,0.19591,-0.0393495,0.565937,0.253551,102.06,71.09,11.12,4.134782,17.731237,0.356575,11.16,11.02,10.91,11.11,11.78,11.42,11.12,11.2,10.94,11.64,11.4,11.26,11.13,11.43,11.99,328.4765255,890.147783,55.502392,481.083845,27.960928,300.588823,372.609839,261.380145
1,13.25,424.777012,9.982784,2170.1626615,0.525044,8.432533,8.837493,31.830769,54.7348385,2.0174495,0.2005905,-0.0444965,0.574258,0.244424,102.02,69.27,11.715,4.677532,18.043286,0.331564,11.44,11.09,10.94,11.11,11.77,11.66,11.34,11.26,11.02,11.7,11.64,11.48,11.27,11.43,11.96,302.1933645,859.544335,56.1004785,458.07771,28.844434,301.924701,374.5374495,235.59322
1,13.75,423.5218105,10.0867975,2156.9615495,0.507728,6.3850005,11.1709985,26.356705,51.266113,1.83953,0.190476,-0.036125,0.579007,0.238156,101.9685,67.445,12.2,4.876881,18.5172,0.319648,11.585,11.255,10.97,11.135,11.75,11.895,11.475,11.285,11.13,11.76,11.79,11.605,11.375,11.39,11.965,282.45925,818.719212,62.440191,447.8298975,34.981685,300.403379,378.061978,218.46247
1,14.25,422.464709,10.29644,2136.329703,0.5195545,7.137038,12.242169,20.6888535,49.930541,2.20658,0.20037,-0.0356825,0.57859,0.243457,101.956,66.445,12.62,5.197116,18.922856,0.273333,11.73,11.365,10.98,11.15,11.76,11.98,11.57,11.33,11.275,11.775,11.905,11.71,11.47,11.395,11.97,203.0435935,627.1551725,55.681818,329.7801635,30.1393835,302.0873005,377.9709075,219.9152545
1,14.75,422.667651,10.252886,2142.536686,0.405204,4.715217,13.25184,18.561766,46.8240655,2.28122,0.190145,-0.0387115,0.554692,0.22439,101.968,65.05,12.72,5.288434,19.091973,0.234907,11.9,11.465,11.05,11.17,11.755,12.115,11.78,11.33,11.35,11.785,12.08,11.81,11.59,11.385,11.965,178.4808155,602.2167485,53.8875595,319.5296525,33.7873395,302.729313,377.5693945,181.355932
1,15.25,420.9877545,10.1280235,2136.771546,0.696913,7.3722025,12.7057975,11.850148,43.912231,2.200743,0.183836,-0.033165,0.553142,0.219245,101.97,64.35,12.79,5.416087,19.286201,0.20634,11.98,11.555,11.08,11.2,11.765,12.245,11.895,11.325,11.43,11.78,12.205,11.935,11.685,11.395,11.95,114.7528435,485.6527095,49.700957,260.8290785,30.09768,298.3018325,376.70247,154.72155
1,15.75,419.660901,10.194929,2126.83081,0.63864,5.662495,10.601842,6.5887825,37.714013,2.072538,0.168956,-0.030932,0.482456,0.195359,101.9695,65.095,12.76,5.383789,19.405326,0.1742045,12.06,11.61,11.15,11.205,11.76,12.23,11.925,11.38,11.54,11.775,12.29,12.045,11.75,11.415,11.94,55.7778715,336.8226605,35.2272725,181.492843,23.687424,294.078291,374.7892475,130.266344
1,16.25,420.2574865,10.4940365,2141.277112,0.677776,5.8429985,7.296172,0.206508,29.6560445,2.055973,0.161542,-0.026341,0.450117,0.173346,101.956,66.405,12.7,5.129789,19.537777,0.1570685,11.96,11.625,11.21,11.275,11.785,12.165,11.83,11.41,11.495,11.76,12.25,12.095,11.745,11.485,11.96,4.998176,171.674877,20.215311,98.5940695,14.102564,290.534797,372.165699,95.883777
1,16.75,420.5057445,10.5697905,2150.8181755,0.6314425,4.137845,5.515126,-2.122472,13.357916,1.807095,0.125458,-0.016777,0.382555,0.143126,101.958,68.29,12.275,4.4708005,19.795591,0.172402,11.765,11.635,11.23,11.245,11.78,12.015,11.7,11.445,11.445,11.78,12.065,12.1,11.75,11.56,11.975,-42.056953,57.019704,5.143541,30.240286,4.700855,291.570327,368.615791,43.341404
1,17.25,421.165161,10.684356,2168.158972,0.565613,3.5778265,4.403092,-2.684177,5.975783,1.507005,0.122254,-0.0111875,0.360163,0.118313,101.9505,73.52,11.755,3.6822815,19.679491,0.168881,11.845,11.63,11.21,11.265,11.745,11.99,11.72,11.435,11.48,11.78,11.965,11.995,11.735,11.565,11.99,-71.5188475,5.6650245,0.478469,0.128447,1.294949,289.53031,366.1331685,5.084746
1,17.75,425.309874,10.571879,2203.93968,0.727357,2.656513,3.745233,-2.5775785,4.831167,1.440206,0.104897,-0.0093715,0.344855,0.116342,101.9755,75.805,11.11,3.344286,19.20416,0.20334,11.715,11.63,11.27,11.295,11.765,11.815,11.72,11.45,11.565,11.775,11.96,11.95,11.74,11.56,11.995,-74.2696615,0,0,-3.578732,1.098901,289.1750065,364.3345925,-0.242131
1,18.25,427.307373,10.441156,2201.4423925,0.66755,3.5641335,2.771027,-2.911103,6.508025,1.474458,0.121654,-0.008173,0.366229,0.118179,101.9705,78.93,10.715,2.954635,18.812961,0.187429,11.72,11.66,11.3,11.33,11.765,11.825,11.745,11.47,11.605,11.775,11.895,11.955,11.74,11.555,11.975,-69.6653725,0,0,-3.20911,1.098901,289.619261,362.382085,-0.363196
1,18.75,430.916505,10.280341,2217.567866,0.795808,2.7207705,0.823142,-2.079749,5.4771375,1.526465,0.107795,-0.0109795,0.35623,0.117326,101.983,79.4,10.135,2.5391785,18.560357,0.196519,11.68,11.6,11.345,11.35,11.79,11.7,11.66,11.46,11.61,11.77,11.89,11.92,11.74,11.56,11.96,-68.251207,0,0,-3.2149845,1.098901,288.822936,360.596996,-0.363196
1,19.25,433.5086915,10.301713,2238.944859,0.88787,3.018812,0.1565005,-3.070124,4.6764905,1.450547,0.1234275,-0.0108445,0.362825,0.1261295,102.007,81.45,10.09,2.247243,18.244802,0.196523,11.585,11.6055,11.36,11.35,11.79,11.59,11.6,11.47,11.585,11.755,11.775,11.818,11.715,11.545,11.95,-66.21295,0,0,-3.10559,1.098901,288.9818475,358.8644975,-0.363196
1,19.75,434.548451,10.218294,2242.513499,0.990379,3.373924,-0.891815,-3.5654995,4.822076,1.6267415,0.1340345,-0.014185,0.363339,0.1344835,102.025,82.9,9.56,2.016774,18.1403765,0.1872215,11.52,11.65,11.365,11.32,11.78,11.53,11.61,11.5,11.55,11.75,11.75,11.83,11.75,11.51,11.92,-64.1965005,0,0,-3.00207,1.037851,288.311108,357.584334,-0.363196
1,20.25,438.3395795,10.16147,2237.299886,0.850304,2.859215,-1.7051995,-3.6990165,5.385605,1.753532,0.127585,-0.015592,0.376851,0.142136,102.031,84.2,9.31,1.8806035,17.720738,0.164068,11.46,11.66,11.355,11.33,11.77,11.44,11.57,11.51,11.47,11.71,11.56,11.742,11.75,11.51,11.92,-60.3388615,0,0,-2.811861,1.098901,293.555586,357.0120985,-0.363196
1,20.75,436.4858805,10.0983285,2252.237527,0.83438,2.529938,-2.748002,-3.079375,4.147916,1.617479,0.128193,-0.014414,0.400402,0.137447,102.046,85.3,9.07,1.759943,17.70625,0.1872185,11.36,11.65,11.395,11.34,11.77,11.36,11.5,11.53,11.5,11.71,11.49,11.69,11.71,11.5,11.91,-58.125305,0,0,-2.760736,1.037851,293.373673,356.5504725,-0.363196
1,21.25,440.2787965,9.9401915,2260.329914,1.136732,3.900954,-3.9139265,-3.267566,4.877091,1.60432,0.1288745,-0.0153285,0.3980785,0.138672,102.0475,85.7,8.71,1.666223,17.3977935,0.173234,11.34,11.63,11.415,11.34,11.77,11.26,11.43,11.56,11.46,11.73,11.45,11.63,11.73,11.55,11.91,-59.9008765,0,0,-2.795031,1.037851,292.901818,355.7417465,-0.363196
1,21.75,440.85476,9.889945,2287.0549725,1.164217,1.5544485,-4.4444355,-3.5874235,4.257086,1.7471175,0.134627,-0.016143,0.372922,0.145911,102.053,87.6,8.46,1.4315545,17.1355295,0.1974925,11.27,11.61,11.415,11.36,11.77,11.22,11.4,11.58,11.48,11.72,11.35,11.49,11.74,11.55,11.91,-59.269382,0,0,-2.862986,1.037851,293.946804,354.923979,-0.363196
1,22.25,440.617085,9.793533,2292.06475,1.215325,3.996824,-4.908763,-3.766097,3.700798,1.659302,0.1380215,-0.017568,0.35883,0.153293,102.065,88.4,8.24,1.4081955,16.926878,0.177165,11.28,11.58,11.4,11.39,11.77,11.15,11.38,11.6,11.44,11.72,11.29,11.41,11.67,11.56,11.92,-57.2813525,0,0,-2.795031,1.037851,295.458105,353.990183,-0.363196
1,22.75,441.211433,9.7973465,2350.442492,1.020662,2.850512,-5.537349,-3.550383,4.317517,1.682677,0.1320875,-0.0149215,0.366204,0.139259,102.07,88.9,8.12,1.2397295,16.792394,0.159507,11.29,11.55,11.375,11.41,11.76,10.99,11.28,11.61,11.34,11.73,11.19,11.42,11.68,11.56,11.93,-53.3338395,0,0,-2.5306745,1.098901,296.691528,352.13213,-0.363196
1,23.25,442.7343105,9.513958,2331.433486,0.970126,1.859122,-5.792809,-3.100413,4.795979,1.745691,0.125777,-0.0155965,0.380458,0.150178,102.08,89.7,7.931,1.141975,16.888313,0.163879,11.255,11.52,11.39,11.43,11.755,10.945,11.23,11.585,11.38,11.795,11.185,11.305,11.625,11.625,11.935,-54.3104535,0,0,-2.658487,1.037851,294.388679,350.877343,-0.363196
1,23.75,440.85997,9.44629,2356.42295,0.97067,6.616752,-6.2507075,-2.799035,4.722425,1.655421,0.141358,-0.017298,0.398371,0.156384,102.09,90.9,7.69,0.9879585,16.741043,0.16335,11.165,11.4,11.355,11.455,11.785,10.875,11.21,11.58,11.335,11.805,11.11,11.255,11.565,11.64,11.93,-53.272059,0,0,-2.484472,0.915751,292.300853,349.894655,-0.363196
2,0.25,434.121372,8.25431,2219.85255,0.974654,10.271066,-22.186954,-6.145295,4.810091,1.854548,0.135077,-0.0153145,0.414783,0.151433,101.877,79.025,7.519,2.126749,15.966628,0.270803,9.87,11.16,11.5,12.01,12.195,9.16,10.23,11.77,11.12,12.34,9.64,10.02,11.09,12.12,12.34,-72.201945,0,0,-2.898551,1.343101,270.77352,342.063491,-0.363196
2,0.75,435.732698,7.920371,2276.8765115,0.672323,5.9051995,-22.067477,-6.5537955,4.413913,1.621872,0.126303,-0.0132345,0.403436,0.149138,101.88,79.425,7.101,1.994631,15.579386,0.289741,9.74,11,11.39,12,12.195,9.12,10,11.68,11.07,12.34,9.61,9.81,10.94,12.03,12.36,-71.1776355,0,0,-2.855206,1.404151,269.4790785,340.287353,-0.363196
2,1.25,437.908729,7.827432,2318.2579395,0.6566445,7.6893385,-23.121983,-4.939768,3.803144,1.5539,0.122859,-0.01238,0.404431,0.146099,101.8745,80.7,6.859,1.861976,15.334819,0.271103,9.58,10.88,11.36,11.98,12.195,8.98,9.78,11.65,10.97,12.36,9.49,9.66,10.84,12.03,12.365,-69.0494335,0,0,-2.811861,1.343101,269.0158025,339.973725,-0.363196
2,1.75,441.999362,7.797036,2348.011595,0.874311,5.8899995,-23.084856,-5.631064,3.576005,1.7359725,0.133646,-0.013908,0.426576,0.140448,101.875,82.4,6.599,1.7486935,15.141487,0.263183,9.42,10.77,11.23,11.95,12.18,8.83,9.57,11.56,10.85,12.36,9.47,9.54,10.82,12.03,12.375,-68.0423765,0,0,-2.795031,1.436826,272.631073,339.009809,-0.363196
2,2.25,440.4589145,7.7049535,2380.873029,0.714917,6.9430085,-22.967788,-5.681281,4.296789,1.650782,0.1279915,-0.015726,0.388947,0.1353145,101.865,82.3,6.4765,1.639798,14.849769,0.248113,9.33,10.71,11.14,11.94,12.15,8.7,9.46,11.56,10.74,12.32,9.39,9.46,10.7,11.95,12.385,-66.5476975,0,0,-2.752321,1.406301,273.6454265,337.887727,-0.363196
2,2.75,441.737589,7.519779,2393.083036,0.894613,6.9389455,-23.325169,-4.853312,3.1751885,1.6811075,0.1264855,-0.0130045,0.431572,0.1325825,101.839,82.65,6.2365,1.4850175,14.588408,0.2739595,9.22,10.57,11.08,11.87,12.145,8.47,9.37,11.48,10.68,12.32,9.19,9.37,10.61,11.92,12.38,-65.6186345,0,0,-2.691511,1.343101,275.2405945,337.315209,-0.363196
2,3.25,441.01521,7.3668695,2400.272579,0.983055,10.3440565,-24.4597,-6.737067,2.527709,1.513242,0.1395975,-0.013199,0.4202695,0.1324085,101.826,83.4,5.977,1.5451995,14.5150455,0.2601405,9.04,10.44,11.03,11.81,12.15,8.28,9.26,11.38,10.63,12.32,8.91,9.24,10.45,11.9,12.375,-64.8483355,0,0,-2.691511,1.404151,272.1403745,336.649559,-0.363196
2,3.75,440.2827925,7.2422035,2390.383737,1.004442,9.16722,-24.340674,-5.2165695,1.97331,1.541883,0.126297,-0.011272,0.4068875,0.1199795,101.83,83.6,5.7525,1.478449,14.231891,0.260329,8.93,10.31,10.99,11.81,12.135,8.19,9.16,11.32,10.5,12.31,8.84,9.23,10.24,11.84,12.38,-62.9270715,0,0,-2.674999,1.408451,273.8651605,334.452858,-0.363196
2,4.25,439.940599,7.2076285,2409.0546155,1.040074,8.665244,-24.363208,-5.460055,4.606083,1.571974,0.1294215,-0.013919,0.360554,0.125606,101.831,84.45,5.5995,1.434032,14.1853345,0.236958,9.03,10.21,10.9,11.77,12.13,8.14,9.06,11.26,10.34,12.33,8.68,9.15,10.15,11.79,12.385,-63.0594975,0,0,-2.587992,1.587302,273.549897,334.140283,-0.363196
2,4.75,439.134923,7.140075,2391.6572355,1.0304735,8.70982,-23.7542,-5.355162,3.012843,1.6637655,0.1268125,-0.0122925,0.3971965,0.1350285,101.837,84.9,5.4245,1.296794,13.885345,0.261159,8.86,10.05,10.83,11.74,12.165,8.14,8.92,11.26,10.34,12.33,8.64,9.01,10,11.74,12.37,-65.3052745,0,0,-2.700561,1.404151,273.272644,333.593374,-0.363196
2,5.25,438.243637,7.131594,2347.197852,1.013491,9.5919125,-23.539634,-6.846688,4.188966,1.7226245,0.1358655,-0.015281,0.4356285,0.1301255,101.848,85,5.4645,1.2754895,13.687738,0.269913,8.75,9.94,10.77,11.73,12.145,7.952,8.86,11.21,10.26,12.32,8.58,8.98,9.91,11.65,12.38,-61.1899885,0,0,-2.587992,1.465201,274.349523,332.444764,-0.363196
2,5.75,440.899627,7.053808,2361.690147,0.91981,7.8681725,-24.20436,-5.50378,3.294569,1.7171975,0.1281825,-0.013461,0.3746085,0.134783,101.86,85.05,5.2555,1.2981095,13.599249,0.2604865,8.59,9.86,10.72,11.69,12.145,7.752,8.8,11.16,10.13,12.32,8.47,8.88,9.82,11.62,12.37,-57.976535,0,0,-2.6494365,1.221001,274.213359,330.921135,-0.363196
2,6.25,439.314323,6.907033,2367.124337,0.818459,6.464574,-24.4236095,-4.944104,2.687911,1.552153,0.118672,-0.011132,0.3832695,0.122071,101.88,84.85,5.154,1.2920915,13.517373,0.246147,8.41,9.79,10.65,11.65,12.16,7.65,8.72,11.05,10,12.31,8.35,8.78,9.75,11.61,12.365,-56.7562965,0,0,-2.709611,1.404151,274.9141935,329.7571275,-0.363196
2,6.75,438.152233,6.7907795,2363.8191155,1.132624,6.243704,-25.45198,-4.8525275,3.0026435,1.3845945,0.1234895,-0.009754,0.3998535,0.112827,101.909,85.2,4.9115,1.267217,13.419176,0.273685,8.32,9.71,10.56,11.57,12.15,7.611,8.63,10.99,9.86,12.3,8.35,8.72,9.68,11.55,12.375,-52.964287,3.2635465,0.1794255,-0.720192,1.65953,275.5173005,329.77539,2.542373
2,7.25,436.450457,6.898068,2408.7077135,0.946652,9.126936,-25.0392375,-4.50582,5.027066,1.614035,0.1131105,-0.010527,0.3982185,0.1350335,101.943,85.05,5.0085,1.2950595,13.020683,0.253132,8.31,9.65,10.52,11.52,12.1,7.6,8.51,10.93,9.74,12.28,8.2,8.57,9.65,11.5,12.38,-22.408087,43.288177,2.631579,21.0165565,3.1161325,274.1964945,331.257166,35.35109
2,7.75,438.897082,7.142812,2448.161776,0.729428,8.7919485,-22.4317935,-1.993994,10.5961085,1.7069535,0.135571,-0.019071,0.409377,0.147172,101.963,84.25,5.532,1.431116,13.1529185,0.2591615,8.31,9.57,10.44,11.49,12.135,7.586,8.44,10.85,9.73,12.2,8.19,8.52,9.56,11.41,12.375,27.447072,167.364532,8.014354,86.400818,6.776557,272.198761,333.5096105,96.610169
