DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE
1,8.25,-0.08,-0.224,-43.6485,-2.2135,-2.013,-2.582,-2.813,-2.9265,-2.09195,-2.66375,-2.67535,377.119045,4.148,85.62464,-2.55001,0.138075,-2.885,-3.389025,-3.1065,69.736,35.2,29.208,15.725,2.20225,227.62,295.2,-30.94225,-0.08,0.1025,0.346,0.7945,1.532,2.83575,0.1407125,0.5101,0.48746,0.21306,1.306475,-0.519
1,8.75,-0.551,0.84186,-29.448,-2.22525,-1.94,-2.5825,-2.808,-2.965,-2.0913,-2.6636,-2.6854,377.1713375,4.2133,85.65975,-2.307,0.12681,-2.295,-3.2243225,-2.882675,68.3765,76.675,66.7449975,37.865,5.86,229.49,297.53,5.03125,-0.085,0.103,0.344,0.8,1.53,2.836,0.18,0.52145,0.4918425,0.2442825,1.239,-1.25675
1,9.25,-1.064355,2.92525,-18.0520775,-2.22575,-1.90825,-2.567,-2.793,-2.92,-2.090575,-2.663575,-2.640925,377.25,4.282,85.6860825,-1.886845,0.13425,-2.00819,-2.8098325,-2.756,66.7885,119.85,103.2525,59.7295,9.5348575,231.8175,300.2,28.3195,-0.076,0.1045,0.3465,0.798,1.53175,2.827,0.1990975,0.50961,0.5035,0.287335,1.24915,-1.77125
1,9.75,-1.676,5.461205,-8.717775,-2.20725,-1.843,-2.54775,-2.76625,-2.909,-2.0902,-2.6633975,-2.6102,377.1,4.354615,85.71825,-1.56996,0.1483,-1.770285,-2.7017475,-2.454825,65.36825,172.175,126.493335,90.81825,14.257,233.64,302.63,50.42175,-0.05525,0.1105,0.3465,0.799,1.5315,2.821,0.235185,0.5393875,0.5158175,0.3234475,1.3001,-2.458
1,10.25,-2.6875,9.4430075,-1.845,-2.20725,-1.81,-2.5615,-2.754,-2.897,-2.0899,-2.663185,-2.5977,376.95,4.36136,85.6978275,-1.428875,0.15406,-1.5125425,-2.477575,-2.121925,63.5265,217.225,143.55,112.125,17.947,234.0575,304.3,70.72925,-0.038,0.116,0.352,0.805,1.548,2.83525,0.257,0.5818,0.563865,0.37,1.2813,-3.0941
1,10.75,-3.1625,13.508,7.455465,-2.18025,-1.7225,-2.54,-2.7265,-2.872,-2.0899,-2.6631,-2.5974,376.9,4.427865,85.72013,-1.12645,0.172065,-1.21415,-2.164675,-1.7918,60.476,273.5325025,152.5,136.9,21.69,233.7375,305.86667,83.155,-0.0215,0.1295,0.36,0.801,1.5515,2.834,0.297365,0.6391,0.60756,0.42354,1.3015,-3.673
1,11.25,-3.45625,12.659,16.520055,-2.13525,-1.665,-2.5095,-2.71775,-2.84925,-2.0897,-2.662885,-2.5972,376.513605,4.41735,85.71742,-0.950225,0.1848725,-1.05,-1.97833,-1.748,58.9425,291.3,164.525,144.62,23.23825,236.5,307.375,96.9825,-0.00375,0.13625,0.36725,0.81225,1.5465,2.841,0.3165125,0.64152,0.644,0.44494,1.44525,-3.817725
1,11.75,-3.963875,14.16,23.65,-2.09625,-1.606,-2.51,-2.685,-2.799,-2.0897,-2.6627,-2.597,376.3,4.45992,85.7,-0.7549,0.18675,-0.787,-1.6177,-1.40675,56.2265,323.55,174.3975,161.565,25.264,238.798335,308.755,110.875,0.0115,0.149,0.367,0.8185,1.556,2.865,0.3388525,0.697355,0.6555,0.4789675,1.5390325,-4.3675
1,12.25,-3.621,13.978,24.71366,-2.07725,-1.55675,-2.50025,-2.675,-2.75575,-2.0896,-2.6627,-2.5969,376.3,4.47225,85.67,-0.61751,0.18875,-0.70445,-1.477,-1.165475,55.0265,336.925,175.185,167.7,25.307,240.635,309.89,114.88,0.04,0.1595,0.3665,0.805,1.54,2.8695,0.352745,0.721085,0.695515,0.477515,1.59615,-4.275575
1,12.75,-3.658,14.04125,22.427,-2.0655,-1.56,-2.49,-2.66975,-2.74425,-2.0896,-2.6627,-2.59685,376.3,4.500365,85.65926,-0.35757,0.1839,-0.33679,-1.384425,-1.121,55.03125,306.9,176.34,155.63,23.163,242.37,310.53,105.08,0.04825,0.17375,0.39025,0.82075,1.54975,2.8725,0.3525,0.743,0.71915,0.49085,1.619565,-3.99
1,13.25,-3.80975,15.46591,19.717,-2.071,-1.52875,-2.48025,-2.6335,-2.7495,-2.0896,-2.6627,-2.5968,376.1,4.4826,85.6374625,-0.304935,0.181675,-0.18323,-1.343775,-1.0333,54.5155,305,176.23,150.845,22.557335,241.083335,310.62,96.63333,0.055,0.178,0.399,0.8245,1.5685,2.877,0.3430375,0.753745,0.7193125,0.496955,1.643,-4.0965
1,13.75,-3.13775,13.793,17.8375475,-2.04425,-1.52375,-2.47975,-2.6205,-2.726,-2.0896,-2.6627,-2.5968,376,4.524,85.62,-0.3307,0.17115,-0.2913275,-1.192225,-0.93,53.8325025,259.75,161.52,126.8875,20.5745,238.84,311.02,81.9,0.0535,0.179,0.403,0.8325,1.582,2.8835,0.35225,0.745275,0.710135,0.475805,1.66035,-3.3988
1,14.25,-2.97,10.53025,11.9715,-2.05025,-1.523,-2.4795,-2.617,-2.72625,-2.0896,-2.6627,-2.5968,375.3,4.59425,85.6082025,-0.1258675,0.163475,-0.34435,-1.09625,-0.9874225,53.6085,224.975,141.5,112.54,17.193335,237.6358325,310.485,63.939,0.061,0.187,0.4045,0.835,1.57325,2.8845,0.321715,0.7168,0.66759,0.44257,1.6115,-3.29
1,14.75,-2.7495,8.2877625,1.51731,-2.02725,-1.51525,-2.47425,-2.6045,-2.696,-2.0896,-2.6627,-2.5968,375.986455,4.6197,85.5890475,-0.28299,0.14207,-0.47,-1.1305575,-0.9678325,53.9765,179.5,127.63,90.2500025,14.245,238.285,310.385,46.9425,0.0615,0.189,0.4115,0.835,1.5905,2.89975,0.31681,0.6971,0.639,0.4147,1.6307,-2.9511
1,15.25,-2.04,6.239075,-6.58435,-2.00175,-1.514,-2.481,-2.61325,-2.6985,-2.0896,-2.6627,-2.5968,376.22728,4.539,85.621945,-0.3985775,0.1262275,-0.65,-1.3945,-1.196,55.8325,132.05,104.3,64.6089175,9.9933,237.695,309.5391675,22.2615,0.0655,0.18925,0.40875,0.8315,1.574,2.8735,0.2959,0.664455,0.610195,0.37594,1.4797,-2.177375
1,15.75,-1.2975,3.509925,-17.05,-2.01675,-1.5385,-2.474,-2.619,-2.6885,-2.0896,-2.6627,-2.5968,375.667105,4.55025,85.6803575,-0.61036,0.1107025,-1.08,-1.522525,-1.37725,56.597,85.51,75.9,41.2415,6.239575,240.075,308.18,-7.323175,0.064,0.185,0.41,0.834,1.569,2.878,0.26,0.6281,0.56505,0.34314,1.534,-1.355
1,16.25,-0.71,0.773255,-31.5145,-2.016,-1.537,-2.47175,-2.61475,-2.708,-2.0896,-2.6627,-2.5968,375.3,4.5487375,85.677165,-0.7817,0.112,-1.22835,-1.7945825,-1.5380025,59.067,39.1,36.2285825,15.34875,2.51935,239.4166675,306.7175,-44.4105,0.0545,0.1815,0.41225,0.84025,1.56725,2.87575,0.2068175,0.564,0.50457,0.27218,1.497,-0.58325
1,16.75,-0.18,0.002,-40.549,-2.01975,-1.557,-2.4755,-2.605,-2.685,-2.0896,-2.6627,-2.5968,375.8,4.585,85.650315,-0.81552,0.134475,-1.445475,-1.87125,-1.74785,61.13975,7.563835,5.5420025,0,0,238.77,304.855,-70.9065,0.043,0.18,0.41,0.837,1.563,2.8785,0.17105,0.51257,0.470185,0.2218625,1.47865,0.3835
1,17.25,0.06,-0.479,-49.76,-2.01325,-1.6145,-2.487,-2.614,-2.692,-2.0897,-2.6627,-2.5968,375.6,4.566255,85.6415,-0.9400325,0.1363825,-1.471615,-2.082075,-1.87315,62.5085,0,0,0,0,239.1,303.1574975,-77.3115,0.0345,0.1765,0.4095,0.839,1.57,2.881,0.15751,0.4919625,0.4301825,0.2043725,1.56,0.7485
1,17.75,0.096,-0.78145,-52.024,-2.03425,-1.6635,-2.504,-2.62,-2.7165,-2.0897,-2.6628775,-2.5969,375.7,4.5409125,85.63575,-1.083775,0.13807,-1.675,-2.051025,-1.949,62.5385,0,0,0,0,237.5,302.33,-77.6185,0.0195,0.1665,0.4015,0.833,1.5745,2.874,0.15449,0.507425,0.456215,0.198245,1.550055,0.7779125
1,18.25,0.1203225,-0.973,-53.91,-2.04925,-1.6815,-2.502,-2.6325,-2.7175,-2.0897,-2.6629,-2.596975,375.725,4.4538725,85.63575,-1.091825,0.13393,-1.77241,-2.064975,-2.11935,62.7194175,0,0,0,0,236.41,301.925,-77.72,0.0075,0.161,0.3975,0.8415,1.57,2.877,0.15014,0.4862675,0.4509225,0.204015,1.4675125,0.771
1,18.75,0.1,-0.403575,-54.0585,-2.05275,-1.738,-2.5095,-2.63875,-2.73075,-2.0899,-2.663,-2.5971,376.1,4.42975,85.633995,-1.3374,0.13315,-1.8319,-2.2600775,-2.1565,63.74,0,0,0,0,233.71,300.8825,-76.546,0.0015,0.156,0.39325,0.8355,1.56925,2.87625,0.14936,0.4696,0.42813,0.20014,1.4575,0.76825
1,19.25,0.08,-0.38625,-55.61675,-2.056,-1.866,-2.509,-2.64,-2.732,-2.089975,-2.6631,-2.5972,376.1,4.387225,85.61,-1.348,0.1383,-1.77,-2.3835,-2.20765,62.427,0,0,0,0,233.54,299.5725,-76.2,-0.006,0.153,0.389,0.829,1.562,2.8705,0.143475,0.48067,0.457325,0.1997075,1.4431,0.77775
1,19.75,0.114,-0.707,-52.079,-2.04425,-1.89,-2.506,-2.641,-2.76,-2.090075,-2.6631,-2.59735,376.2,4.4396,85.652,-1.35546,0.1379,-1.76,-2.368025,-2.17565,64.445,0,0,0,0,232.6525,299.69,-76.6995,-0.019,0.145,0.385,0.827,1.556,2.8625,0.13993,0.4746075,0.459075,0.1981775,1.3965,0.72075
1,20.25,0.074,-0.373925,-52.64051,-2.052,-1.866,-2.518,-2.637,-2.826,-2.090175,-2.6631375,-2.59745,376.2228425,4.38765,85.63,-1.367625,0.1386375,-1.9704,-2.4225575,-2.19265,64.96,0,0,0,0,230.375,298.6825025,-75.336665,-0.023,0.141,0.385,0.824,1.55,2.8595,0.148,0.46286,0.44363,0.20662,1.483,0.754
1,20.75,0.13,-0.6452625,-54.4961,-2.07225,-1.855,-2.5205,-2.654,-2.832,-2.0901,-2.6632,-2.59775,376.234205,4.3663,85.635,-1.51985,0.137125,-2.2625,-2.507825,-2.31665,64.505,0,0,0,0,231.12,298.79,-76.728335,-0.029,0.138,0.384,0.82,1.544,2.856,0.15,0.46729,0.45215,0.1963,1.574,0.72775
1,21.25,0.08505,-0.3505,-52.9635,-2.0895,-1.852,-2.5165,-2.677,-2.841,-2.0902,-2.6633,-2.597975,376.34341,4.35359,85.59025,-1.407225,0.13966,-2.151025,-2.550335,-2.41585,63.71667,0,0,0,0,230.315,297.7325,-74.8585,-0.035,0.13,0.378,0.819,1.541,2.8495,0.135,0.4677275,0.45365,0.1768725,1.4263,0.7455
1,21.75,0.1,-0.36025,-52.58425,-2.08875,-1.8755,-2.531,-2.7085,-2.844,-2.090475,-2.6633,-2.598,376.397225,4.3283475,85.62,-1.520575,0.137155,-1.9725,-2.4850725,-2.3942,64.2280825,0,0,0,0,231.67,297.425,-72.795,-0.036,0.1255,0.3785,0.8155,1.537,2.844,0.135,0.4524875,0.46078,0.178825,1.46825,0.79975
1,22.25,0.1,-0.7255875,-53.2745,-2.12,-1.8805,-2.515,-2.6985,-2.849,-2.0903,-2.6634,-2.598,376.4,4.3172675,85.6139,-1.5733,0.1453,-2.00965,-2.577475,-2.45035,64.39,0,0,0,0,231.6425,298.0775,-74.5475,-0.043,0.128,0.373,0.8115,1.5335,2.835,0.13795,0.45743,0.449265,0.18847,1.3985,0.76775
1,22.75,0.13,-0.279655,-55.88,-2.11725,-1.934,-2.508,-2.714,-2.882,-2.090575,-2.663475,-2.5981,376.4907525,4.324,85.59822,-1.675,0.14592,-2.25839,-2.6339225,-2.494015,64.11,0,0,0,0,232.2325,297.2675,-73.4245,-0.042,0.127,0.374,0.811,1.535,2.842,0.13164,0.4586,0.43527,0.183995,1.42,0.72025
1,23.25,0.1375,-0.3873825,-54.170525,-2.12275,-1.934,-2.5075,-2.714,-2.9,-2.0903,-2.6634925,-2.5981,376.4930875,4.30585,85.599,-1.644,0.1379,-2.33551,-2.65975,-2.47785,65.28,0,0,0,0,232.8175,297.1824975,-73.709,-0.044,0.128,0.37,0.808,1.535,2.8395,0.1315,0.4713,0.457985,0.181325,1.5,0.721
1,23.75,0.2,-0.65351,-55.24,-2.123,-1.958,-2.506,-2.731,-2.908,-2.090475,-2.663375,-2.598175,376.587015,4.33676,85.6005,-1.596725,0.14887,-2.25,-2.701775,-2.4935,65.6,0,0,0,0,232.4475,296.9525,-72.23,-0.048,0.125,0.364,0.813,1.529,2.839,0.143575,0.4782725,0.460775,0.19085,1.453,0.719
2,0.25,0.10375,-0.4885,-52.14475,-1.9235,-1.9915,-2.35175,-2.4835,-2.919,-1.04532,-2.6636825,-1.5596,377.6,4.20105,85.98744,-2.4999,0.13089,-2.72,-3.411485,-3.12665,68.1775,0,0,0,0,225.6249975,295.06,-78.52,-0.05775,0.09,0.29625,0.694,1.3555,2.52225,0.136,0.48925,0.47025,0.1859,1.61055,0.64
2,0.75,0.111,-0.478,-49.3883825,-1.929,-1.98575,-2.327,-2.476,-2.918,-1.5673,-2.70398,-2.428875,377.55,4.23186,85.99969,-2.5718,0.1195,-2.77785,-3.476835,-3.2135,68.576665,0,0,0,0,226.09,294.8,-78.39,-0.06175,0.083,0.30025,0.6915,1.35475,2.51925,0.1254025,0.48014,0.43901,0.1787,1.67675,0.64575
2,1.25,0.0734,-0.296745,-49.18975,-1.9305,-1.9715,-2.349,-2.474,-2.916,-1.9772675,-2.88985,-2.5982325,377.8,4.1815075,85.9823425,-2.7177,0.126365,-2.91,-3.5505,-3.188,68.6852525,0,0,0,0,225.345,294.39,-79.3265,-0.061,0.088,0.297,0.688,1.357,2.515,0.13,0.4777,0.436125,0.187145,1.64,0.61275
2,1.75,0.1,-0.6319325,-49.57,-1.9315,-1.9725,-2.338,-2.476,-2.921,-2.08987,-3.071,-2.5987625,377.85,4.14672,85.97108,-2.7325,0.12802,-3.01,-3.55985,-3.323,69.31175,0,0,0,0,225.3375025,294.28,-77.904,-0.063,0.084,0.297,0.685,1.35,2.514,0.139,0.48737,0.4432,0.19231,1.63,0.6365
2,2.25,0.031,-0.715,-48.4660775,-1.936,-1.971,-2.339,-2.481,-2.921,-2.0899575,-3.195425,-2.5991,377.65,4.0733,85.975,-2.94885,0.12629,-3.16,-3.612925,-3.30225,69.67,0,0,0,0,224.5,293.4275,-77.7899975,-0.069,0.083,0.293,0.682,1.352,2.513,0.1415,0.47319,0.45337,0.200555,1.65,0.6145
2,2.75,0.06025,-0.499185,-46.322,-1.937,-1.977,-2.329,-2.483,-2.924,-2.0906,-3.169375,-2.5991,377.7,4.083,85.95625,-2.9381,0.13198,-3.25,-3.6729975,-3.3854975,69.73,0,0,0,0,226.23,293.2075025,-76.3,-0.069,0.072,0.291,0.679,1.35,2.511,0.132,0.4831325,0.44232,0.1889,1.586975,0.595
2,3.25,0.06,-0.46394,-47.761,-1.94925,-1.991,-2.334,-2.48,-2.929,-2.09065,-3.1956,-2.5991,377.8,4.07775,85.9396175,-3.10535,0.126145,-3.26334,-3.662525,-3.49825,69.103,0,0,0,0,227.1,293.0475,-76.1825,-0.07,0.074,0.292,0.676,1.348,2.509,0.1605,0.493315,0.47799,0.202705,1.63235,0.58075
2,3.75,0.104,-0.34825,-48.74136,-1.96075,-2.016,-2.352,-2.493,-2.935,-2.0906,-3.1151975,-2.599025,377.5,4.06006,85.94,-3.015,0.12212,-3.21,-3.79625,-3.49325,69.283,0,0,0,0,226.1475,292.1825,-76.8925,-0.073,0.077,0.292,0.675,1.346,2.505,0.14,0.4878,0.478315,0.1952,1.619,0.59775
2,4.25,0.1,-0.5456,-47.335,-1.9585,-2.0155,-2.35125,-2.48175,-2.932,-2.09065,-2.835725,-2.599025,377.925,4.017125,85.91731,-3.2044,0.1286,-3.492225,-3.9223325,-3.65133,69.517,0,0,0,0,225.8575,291.255,-76.2949975,-0.076,0.069,0.294,0.676,1.342,2.504,0.13575,0.48645,0.47665,0.1798,1.58576,0.595
2,4.75,0.07425,-0.506,-49.421,-1.96025,-2.0165,-2.36475,-2.48875,-2.93225,-2.090325,-2.835775,-2.603325,377.875,4.017125,85.9064525,-3.3774,0.13101,-3.5475,-3.9018575,-3.711,69.77667,0,0,0,0,225.5175,291.875,-75.6482475,-0.079,0.069,0.293,0.674,1.344,2.502,0.15,0.516025,0.454365,0.1926,1.663925,0.593
2,5.25,0.076175,-0.63468,-50.3175,-1.963,-2.01725,-2.36775,-2.47875,-2.9295,-2.090325,-3.1952,-2.599225,377.625,4.037,85.9214075,-3.3896,0.128885,-3.4675775,-4.0165,-3.887,70.377,0,0,0,0,224.74,291.3675,-75.65675,-0.086,0.064,0.29,0.671,1.341,2.499,0.13,0.4919775,0.460275,0.18869,1.529575,0.599
2,5.75,0.04,-0.5717175,-51.39725,-1.97875,-2.01825,-2.388,-2.49125,-2.93175,-2.0906,-3.195425,-2.60355,377.7,3.98769,85.9324325,-3.3966,0.128675,-3.40505,-3.96025,-3.893,71.095,0,0,0,0,226.45,292.0333325,-74.6925,-0.088,0.062,0.289,0.666,1.334,2.498,0.14962,0.5032175,0.4454275,0.19525,1.406025,0.5905
2,6.25,0.08135,-0.467805,-51.08125,-1.974,-2.01875,-2.3945,-2.49525,-2.92725,-2.0906,-3.1969,-2.6187,377.25,3.937575,85.938,-3.529,0.12685,-3.595,-4.057,-3.923,70.3,0,0,0,0,226.165,291.315,-74.50925,-0.089,0.055,0.29,0.669,1.331,2.494,0.1365,0.46722,0.4473,0.19042,1.487825,0.58825
2,6.75,0.03,-0.53281,-50.6165,-1.99625,-2.01875,-2.39975,-2.48725,-2.935,-2.0906,-3.19625,-2.6316,377.475,3.91991,85.921,-3.47818,0.1301125,-3.67155,-4.05255,-3.925,70.227,0,0,0,0,226.655,290.2225,-72.87525,-0.093,0.052,0.289,0.669,1.329,2.49,0.126,0.4709975,0.4829,0.185535,1.414025,0.54575
2,7.25,-0.0265,-0.471,-44.273615,-2.001,-2.0225,-2.397,-2.48725,-2.931,-2.090425,-3.19625,-2.65755,378.1,3.9083,85.92525,-3.59145,0.1305,-3.68405,-4.288275,-3.89,70.847,5.3,4.074575,0,0,229.065,290.7058325,-63.2,-0.095,0.046,0.285,0.67,1.325,2.488,0.133025,0.5023,0.4498,0.19005,1.39,-0.04278075
2,7.75,-0.2315,-0.59959,-34.21625,-1.99975,-2.0185,-2.4055,-2.50275,-2.936,-2.090525,-3.16415,-2.6489,377.7,3.97625,85.9355,-3.45,0.1211,-3.59945,-4.165775,-3.651,69.147,36.3,31.387,17.18775,2.245,228.125,291.665,-30.2917475,-0.097,0.045,0.286,0.671,1.324,2.486,0.1498675,0.50815,0.47609,0.2081,1.43905,-0.98625
2,8.25,-0.70125,1.4998,-21.059,-1.99325,-2.01675,-2.37625,-2.49925,-2.934,-2.0905,-3.1687,-2.6879,377.4,3.9535,85.9545,-3.250575,0.1213175,-3.2835,-3.890675,-3.547,67.22,92.983335,82.34,50.2658325,7.601,229.615,293.7225,9.527225,-0.099,0.048,0.283,0.676,1.322,2.482,0.18,0.52288,0.497885,0.2405,1.434,-1.763
2,8.75,-1.472,5.14125,-6.9625,-1.99975,-1.9685,-2.354,-2.499,-2.93675,-2.0903,-2.857925,-2.603625,377.35,4.007675,85.955,-3.0803,0.12964,-2.6644,-3.6578575,-3.144,65.518,155.4,120.9025,84.5282475,12.1935,231.07,296.255,39.33825,-0.093,0.054,0.285,0.675,1.325,2.475,0.2223125,0.5481,0.48935,0.302715,1.3555,-2.574825
2,9.25,-2.43275,11.317395,5.9012,-1.999,-1.936,-2.37,-2.475,-2.925,-2.08975,-2.6653,-2.5986,377.2,4.0225,85.95725,-2.70534,0.15397,-2.45,-3.455025,-2.7253,63.317,220.25,147.7375,114.045,17.473,230.083335,298.96,66.04875,-0.0765,0.06975,0.28175,0.67325,1.3205,2.4715,0.2534275,0.60447,0.561295,0.3579975,1.327,-3.39125
