DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.710685863643845,0.390873087619616,9.18614941584753,2.1946488655457,0.710376002011435,25.5862197751187,4.33105281060862,1.389642443636,427.099154268587,12.8070801601484,487.506861741771,12.951248432308,426.392209684308,488.104811142593,12.8636601621956,425.664029249988,489.05727939382,12.8577521698752,426.209703059682,489.005845248665,12.8804962355576,426.3254077801,9.79545553529191,11.0465357665959,0.715856381042633,8.13075,7.3525,3.3635,11.0924225,10.924225,10.940185,10.7814125,10.16413,97.5154755,96.54775,6.16493499999999,9.13125,10.16075,9.83125,2.1025,-0.18825,3.5025,0.77025,352.035,374.4725,353.0625,369.5525,0.24,0.0702499999999999,0.17,0.14,2.648,-0.0197500000000001,-0.0197500000000001,-0.07,7.767475,8.267575,7.928725,8.259275,8.35075,7.9944,8.0126,7.9426,7.9286,8.1524,8.63575,8.8743,8.41415,8.457875,8.49955,8.970775,8.981375,8.713525,8.37425,8.52925,7.78315,8.5432,8.1857,8.28425,0.898199999999995,1.367,1.633,-2.26875
1,0.75,0.829869006793447,0.187344898450712,13.4754069443395,0.981267952463324,0.70554194304358,12.4785453280272,4.92868188308613,1.45451747532122,427.60656977743,12.4317191895113,485.539727341185,12.6581851363911,425.309532658294,486.592296938387,12.647300605963,425.58750501,486.428285421219,12.6524574395421,426.365192409091,486.443659687324,12.5961650782163,426.826054768311,9.93624802474233,11.0826258663759,0.61195441035657,7.77775,7.355,3.40125,10.819835,10.733275,10.5675125,10.5061875,10.298375,97.5114575,98.88,5.90402,9.755,10.18275,9.8875,2.005,-0.301,3.405,1.11125,349.18,373.875,349.76,368.655,0.23,0.07,0.16025,0.14,2.692,-0.02,-0.02,-0.07,7.58982499999999,8.236325,7.893625,8.2697,8.358825,7.86585,7.9407,7.917025,7.895425,8.17515,8.483875,8.825125,8.297775,8.405675,8.510075,8.81935,8.64935,8.683625,8.334325,8.54665,7.6084,8.33025,8.170725,8.303475,-1.0897,0.672924999999997,0.722199999999998,-2.07975
1,1.25,0.829999373872642,0.171665860303976,9.03580449966602,2.49466377005494,0.712076962730154,17.9743824792062,5.34200488599224,1.62854023273479,427.896179947988,12.2244535580929,485.471737993805,12.41746172953,426.823672931185,486.021271236283,12.3614264709248,427.245082501871,486.50540049446,12.3106397638774,427.189695504196,486.728220054505,12.3421680983421,425.561954130426,9.71216019740301,11.2490845144395,0.755595905208842,7.29825,7.1125,3.40025,10.4877375,10.3451,10.186005,10.0557375,9.66527,97.510835,97.2875,5.922595,9.8425,10.11,9.94275,2.2025,-0.167500000000001,3.6025,0.971999999999999,346.4575,373.4475,347,368.44,0.23,0.08,0.15,0.14,2.652,-0.0197500000000001,-0.02,-0.0697500000000001,7.50377499999999,7.9389,7.85365,8.28005,8.365475,7.8064,7.6984,7.9,7.863,8.1816,8.3711,8.774125,8.269175,8.351425,8.517625,8.705225,8.561075,8.65305,8.342525,8.561,7.54714999999999,8.029775,8.163475,8.319925,-1.50495,0.300699999999981,0.389399999999985,-2.49900000000002
1,1.75,0.780637672932067,0.265603411679442,4.98716927177752,0.804962253019197,0.660900659611456,22.3320038650295,4.56856992855886,1.59708694641111,427.724667167324,11.9520814557706,484.687981426264,12.3510047142336,427.161294239037,485.810188261018,12.3739979181666,427.117638291793,486.208784548748,12.3603522040588,426.531141455669,486.339288248227,12.3874661479493,427.154323091264,9.7778235352004,11.7340114411411,1.0390323050328,7.351,6.6175,3.4115,10.5927775,10.5785,10.2501125,10.1599375,9.843135,97.48762275,97.4325,5.711815,9.76025,10.09325,9.98175,2.2,-0.0872500000000001,3.6,0.628249999999997,351.875,375.61,361.8175,370.5075,0.23025,0.0902499999999999,0.16,0.14,2.686,-0.02,-0.02,-0.07,7.58182499999999,7.6292,7.86535,8.266625,8.3701,7.8684,7.5816,7.8926,7.8162,8.194,8.40975,8.4785,8.2455,8.357525,8.522175,8.7728,8.562625,8.62325,8.2993,8.5714,7.63002499999999,7.73934999999999,8.154225,8.320975,1.10449999999999,1.0878,1.4418,-0.782000000000003
1,2.25,1.10024741103992,0.48158325615299,6.45831302690162,0.517036625806502,0.770107496566154,13.6668760628637,5.07987118120736,1.50493372388147,427.636272683618,11.4404529592297,487.587405775237,11.4352335590611,426.719472130262,487.717084213763,11.6252101324454,427.537024207637,488.804704774835,11.7686147042214,427.860179736569,489.689001318625,11.6939677511452,427.902549133971,9.81247455828168,11.8478307527298,0.984564249883642,7.53025,6.945,3.29775,10.217575,10.551125,10.001945,9.79935,9.499685,97.490183,98.4955,5.3049175,9.4545,10.23025,9.85775,2.105,-0.1055,3.6025,0.771999999999999,355.935,372.9875,356.695,368.185,0.23,0.11,0.16,0.14,2.64,-0.02,-0.02,-0.07,7.50084999999999,7.55062499999999,7.884875,8.2123,8.3737,7.8742,7.5496,7.8872,7.7692,8.2046,8.327375,8.43555,8.222775,8.366475,8.5257,8.652825,8.517375,8.59705,8.24975,8.57975,7.701025,7.61712499999999,8.105025,8.3156,0.69525,0.7356,1.0136,-1.654
1,2.75,0.793839553644557,0.497766271813372,10.5594437608603,1.35445085230887,0.669543012579767,21.9056202564542,4.74641148102622,1.67258234802379,427.309713657698,11.2795584414307,486.764944869195,10.8562595133529,428.593111982099,488.038816094795,10.8856246814603,428.960130685174,487.126323505169,10.878764095845,428.884517175755,486.58339505692,10.8551718050144,428.375465078125,9.14840649192766,11.7745744505284,1.06114951049395,7.07775,6.82799999999999,3.25425,9.81155749999999,10.530075,9.79932,9.7585975,9.55697,97.491697,100.36025,5.470585,9.316,10.24675,9.89399999999999,2.1025,-0.065,3.5,0.714999999999998,360.725,372.785,358.5775,367.935,0.22025,0.0802499999999999,0.17,0.14,2.806,-0.02,-0.02,-0.07,7.55979999999999,7.51269999999999,7.89945,8.196925,8.376275,7.9324,7.5348,7.8822,7.7242,8.2174,8.27545,8.37865,8.19905,8.3496,8.526225,8.6264,8.467675,8.5729,8.25575,8.585125,7.768275,7.58842499999999,8.07585,8.30745,0.458900000000003,0.751999999999995,0.995799999999997,-1.815
1,3.25,1.12903197371932,1.04095934535709,17.8747606118553,1.60353465910313,0.681212035248723,25.8147259827715,3.94731043199721,1.56273862949379,429.091870295413,11.3558259628257,486.010161744324,10.5865027513573,428.294452982427,487.052919095105,10.5956004061886,428.394195228525,487.013021627243,10.5847446367084,429.100406775991,486.576490979555,10.6123106396011,428.930434078733,9.65380451418743,11.5845519237673,0.822305195482255,7.46325,6.891,3.39225,9.9662875,10.395,9.98602,9.79997,9.71554,97.4915285,100.49975,5.2937275,9.8905,10.62025,10.2655,2.1025,-0.22575,3.505,0.8225,352.6625,371.95,355.4975,367.085,0.21025,0.0702499999999999,0.16,0.13,2.856,-0.01,-0.0297500000000001,-0.07,7.575275,7.5276,7.909125,8.1922,8.379775,8.024,7.5568,7.8778,7.7104,8.2292,8.275625,8.361475,8.202575,8.334125,8.5238,8.402,8.479925,8.54835,8.25835,8.589425,7.464075,7.6463,8.052825,8.2973,1.376125,2.654,2.401,-3.57900000000001
1,3.75,1.44428366169631,0.153395907887282,15.6027651475087,1.31970558168498,0.637576653600822,17.3012140011003,6.74212651096071,1.69443703800884,428.220376629302,11.4698342579543,488.234204088781,10.3097091615506,428.235482162082,488.49243590278,10.2722367653794,427.373640183947,487.727862011827,10.2749784933564,429.088468431712,487.948063504121,10.2771974947712,429.433543357101,9.91358924864678,11.1963869751515,1.05750025716556,7.73825,7.03699999999999,3.33125,9.9559425,10.119725,9.8712575,9.8641725,9.78951,97.49186275,101.08125,5.0282425,9.78575,10.50225,10.341,2.1025,-0.2925,3.5025,0.681,351.055,371.95,350.54,366.895,0.22,0.122249999999999,0.16025,0.14,3.114,-0.0197500000000001,-0.02,-0.0797500000000001,7.712225,7.581425,7.9197,8.18805,8.376375,7.8726,7.6072,7.8726,7.6998,8.2216,7.934425,8.378375,8.208975,8.341975,8.521325,8.319975,8.31305,8.494325,8.255975,8.59155,7.622425,7.668925,7.996525,8.285375,1.57734999999999,1.62779999999999,1.69379999999999,-2.89625
1,4.25,1.29143969681644,0.189424317669917,17.1575850894444,0.930458354368475,0.659541235900634,19.203386575559,6.04019104248381,1.40001836858745,429.728348424763,11.5601299998507,487.514251903456,9.98224648929635,426.974396881383,487.389532511001,9.98747592598365,427.574443664238,488.218644286825,10.0010858749267,428.495516151695,488.097190060349,9.69765816246959,428.508514877664,10.0000281107295,11.164077362783,0.699430161577611,7.66825,6.998,3.53025,9.940815,10.003175,9.82827,9.8280825,9.66907,97.46473825,99.515,4.77506,9.39849999999999,10.13925,10.4,2,-0.155000000000001,3.5,0.701499999999999,349.0475,371.12,350.0825,366.6775,0.22,0.0802499999999999,0.16,0.13,3.17,-0.0197500000000001,-0.02,-0.0795000000000002,7.77375,7.59835,7.9244,8.1801,8.375875,7.895725,7.61185,7.869025,7.689,8.2116,7.988575,8.114225,8.20655,8.3497,8.512925,8.2005,8.137475,8.41945,8.24775,8.591375,7.854425,7.6784,7.985025,8.271675,0.17702499999999,0.491899999999985,0.875899999999981,-4.85150000000002
1,4.75,1.36852832217689,0.259917397219448,22.5321307894206,1.01412623048486,0.626100157543816,6.22515832993503,6.06442385981902,1.39524208861408,429.796405374056,11.5283151115574,486.399436511602,9.80372401734852,426.896238257992,487.01267737474,8.8642433159139,427.278818376332,486.675133143346,9.72936667084156,428.296393285229,486.728560432733,9.57884590237757,427.68743785884,10.3423922840174,10.953514623094,0.868477102739479,7.649,7.117,3.57325,9.8533475,9.924275,9.771855,9.8093425,9.48566,97.4490045,99.1325,5.2070175,8.82299999999999,9.75749999999999,9.834,2.1025,-0.148500000000001,3.6,0.671999999999999,350.0525,367.4775,354.2625,365.805,0.22025,0.08,0.16,0.13025,2.87,-0.02,-0.02,-0.0797500000000001,7.703275,7.6341,7.919275,8.157575,8.375325,7.799975,7.606275,7.8616,7.688,8.20595,7.960725,7.880925,8.19285,8.355125,8.507425,7.96795,8.15735,8.3256,8.23565,8.590225,7.9029,7.794625,7.9761,8.255975,1.291,1.888325,1.9065,-3.0415
