DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,TS_1,TS_2,G_1,G_2
2,1.75,100.18,0.635539249999999,91.2467,0.881457749999999,1.58915,312.33195,343.930955,6.0725925,0.038048575,-0.033947,7.25376,-2.5405675,-2.9569825,-3.703175,-2.340025
2,2.25,100.14,0.723732249999999,90.8777,0.7476305,1.3935825,311.56398,343.16662,5.9088375,1.23943875,-0.027257,7.33557,-2.502175,-2.9054875,-3.65575,-2.3598
2,2.75,100.13775,0.686497424999998,90.78495,0.68747125,0.976769,310.170585,343.08238,4.8025075,0.316035374999999,-0.0286505,7.2221875,-2.5140325,-2.9322475,-3.65875,-2.379525
2,3.25,100.13325,0.684077249999998,90.5873,0.48391525,1.2414225,308.905525,369.5893625,5.41279249999999,0.04513655,-0.02889325,7.600745,-2.526535,-2.9605975,-3.679175,-2.390275
2,3.75,100.13,0.629811249999997,90.665475,0.61652425,1.36322,307.7312325,370.680385,8.48941,0.86445425,-0.02881275,7.09945,-2.5317875,-2.97268,-3.686075,-2.3907
2,4.25,100.12775,0.397958749999998,90.858225,0.59414175,1.48716,305.6892525,369.972215,7.1144425,0.5794375,-0.02829475,7.038555,-2.51673,-2.9577425,-3.68975,-2.389425
2,4.75,100.16325,-0.170335750000001,91.04735,0.559358,1.468085,304.64815,359.5909725,8.52368749999999,0.812878499999999,-0.02363475,7.17488,-2.51433,-2.961975,-3.697,-2.382775
2,5.25,100.16325,-0.420817,91.461575,0.64918925,1.3716275,302.949355,367.5001325,8.394825,0.631678,-0.030307,7.78265,-2.52903,-2.987955,-3.670325,-2.376925
2,5.75,100.16325,-0.813997000000001,92.042175,0.43618675,1.3729,302.35739,352.1328325,5.0804575,0.85962875,-0.024022025,7.48446,-2.535005,-3.003675,-3.699225,-2.375825
2,6.25,100.1465,-1.25567275,92.35355,0.37884475,1.39383,302.596785,335.3451725,7.0752275,1.0429045,-0.0290945,7.50178,-2.5381975,-3.006435,-3.727375,-2.37865
2,6.75,100.14775,-0.159183000000001,92.222375,0.59271025,1.3280875,306.30137,338.3145225,7.3806775,1.04056375,0.2034625,7.1808,-2.535,-3.00823,-3.758075,-2.379775
2,7.25,100.13325,-0.893504,91.078775,4.3909825,5.02486,302.9227075,348.2527225,7.552475,12.059275,10.163075,7.6848225,-2.5363525,-3.01667,-3.800325,-2.3945
2,7.75,100.14425,-1.448435,91.07115,58.88295,42.112075,299.4766525,357.982815,8.8308,122.59225,69.15725,8.0727,-2.5382175,-3.0179375,-3.8098,-2.39305
2,8.25,100.1985,-2.2031025,91.0232,142.029,108.49475,296.5424775,366.530305,11.7864925,313.9005,194.265,8.11635,-2.5476975,-3.0291025,-3.86555,-2.412875
2,8.75,100.2085,-1.866485,90.955625,228.83075,174.13925,298.0024025,360.61444,23.571385,522.36375,357.98,7.9247625,-2.5573275,-3.04137,-3.914725,-2.442
2,9.25,100.19975,-1.1206925,90.95775,307.6495,250.7305,299.7881325,371.644485,41.57054,721.19775,586.97,7.50091,-2.55298,-3.0300025,-3.969175,-2.4573
2,9.75,100.17775,-0.57053425,90.79355,388.8855,286.52275,302.1889525,381.18207,50.8051775,927.486,724.1675,7.45488,-2.5515075,-3.0236025,-4.02875,-2.491375
2,10.25,100.18875,-0.1354177,90.09675,466.155,327.4535,304.314055,400.3337425,64.759575,1111.8625,808.6425,7.17819,-2.5608825,-3.0181025,-4.094275,-2.559775
2,10.75,100.20875,0.44121825,90.320525,515.8915,366.499,309.4557525,404.2591925,79.9326749999999,1217.635,926.4625,7.27393,-2.5606375,-3.0266,-4.16225,-2.594825
2,11.25,100.24325,0.492313,90.780475,595.97025,404.221,309.313705,410.124635,105.41557,1307.7025,1015.675,7.5717175,-2.5603425,-3.03701,-4.26735,-2.599225
2,11.75,100.26875,0.80855275,89.477125,587.6725,438.91625,311.773645,426.418295,81.0715825,1377.625,1105.85,7.41876,-2.56927,-3.0324075,-4.36215,-2.603525
2,12.25,100.30425,1.04298,89.32045,594.15125,446.49625,314.1261425,421.996925,76.1204375,1436.645,1114.05,7.5330225,-2.5538925,-2.9928075,-4.480825,-2.613525
2,12.75,100.3065,1.55217,88.143475,611.10725,461.043,315.72503,426.22047,72.4116375,1444.1525,1140.825,7.8539075,-2.5649675,-3.003955,-4.467575,-2.620275
2,13.25,100.301,2.259775,88.7133,598.4745,455.87075,315.991785,430.48732,80.4292325,1418.2375,1145.775,8.043725,-2.5564325,-2.968735,-4.460225,-2.625475
2,13.75,100.2855,2.152665,89.351675,590.4425,446.36975,316.395665,429.3740775,67.77785,1386.7225,1088.95,8.03373,-2.55738,-2.96796,-4.42405,-2.631775
2,14.25,100.301,1.9233875,89.1686,547.5165,419.9435,316.18238,432.3385975,62.4988725,1282.23,1017.725,8.059905,-2.566625,-3.00914,-4.392725,-2.638325
2,14.75,100.30875,1.74936,87.42365,527.29475,394.156,315.6431775,426.7508625,50.8730425,1212.24,955.4725,7.7694825,-2.5608025,-2.985925,-4.381775,-2.65005
2,15.25,100.3375,1.97149,87.45955,453.31725,337.188,314.8858425,423.2734525,39.3890525,1055.8925,783.903,7.566965,-3.4071725,-3.8582725,-4.3631075,-2.656735
2,15.75,100.32325,1.485848875,88.021575,379.9465,288.33125,313.22438,419.006835,30.0442475,877.3645,679.2965,7.42988,-3.408175,-3.8645975,-4.3449775,-2.6679025
2,16.25,100.3565,0.987083249999995,88.6421,290.9325,227.13075,310.8198375,415.8450025,20.555215,672.594,513.037,7.6532575,-3.4053725,-3.8569375,-4.336855,-2.6821675
2,16.75,100.3765,0.587211749999996,88.596875,214.47425,170.27025,310.23353,395.0409225,11.0720275,498.8525,393.353,8.03818,-3.4024625,-3.8411725,-4.3190675,-2.6935925
2,17.25,100.37325,0.661194499999996,88.740225,114.40875,100.320625,311.8024125,386.9337675,3.933375,269.3515,180.124,7.80495,-3.3926525,-3.8215325,-4.2940875,-2.7079325
2,17.75,100.351,0.500343249999996,90.02905,47.149,44.4055,311.212645,377.8813075,-0.493801,107.29025,77.821025,7.51162,-3.38175,-3.7908375,-4.2868175,-2.68915
2,18.25,100.3155,0.260675499999997,90.0711,3.9248175,5.5916825,310.6363525,367.36447,-0.2583085,10.469875,9.56728999999999,7.23037,-3.371705,-3.7773925,-4.247985,-2.65938
2,18.75,100.28325,-0.198442500000004,91.645825,0.14692125,1.272195,308.12473,358.18201,-0.459335500000001,0.27710575,0.14591875,7.078835,-3.3638175,-3.7664825,-4.20581,-2.6315625
2,19.25,100.23875,-0.147402500000004,93.412075,0.15164175,1.4551575,307.7759525,355.91404,0.202460499999999,0.0624716,-0.025384275,6.885265,-3.3680825,-3.77458,-4.1587625,-2.61377
2,19.75,100.171,0.140927749999997,93.105725,0.117666125,1.6365325,307.266545,360.5843775,1.2794425,0.075946025,-0.029788,7.23288,-3.37054,-3.783245,-4.1007725,-2.5911625
2,20.25,100.11875,0.568543299999998,92.48075,0.2795415,1.2065025,306.9567825,360.8134625,-0.56016025,0.046408975,-0.0246111,7.43755,-3.3824125,-3.80008,-4.045575,-2.5483975
2,20.75,100.08425,0.564573249999998,91.506525,0.1923265,1.255075,307.528945,370.3694025,-1.24433,0.242431074999999,-0.0270154,7.421285,-3.383605,-3.7956825,-4.00107,-2.51098
2,21.25,100.05325,0.345903499999998,91.24725,0.706319499999999,1.459985,307.072915,369.73512,-0.837965250000001,0.043762,-0.0345459,7.51664,-3.356695,-3.76443,-3.9601425,-2.4783525
2,21.75,100.0355,0.0439669999999987,91.523275,0.26550475,1.30427,306.7102075,361.7755825,-0.50011575,0.05102805,-0.0290474,7.166175,-3.3341475,-3.7504675,-3.922375,-2.4485125
2,22.25,100.05325,-0.157845750000001,91.763075,0.31848775,1.4547275,306.6651325,359.4391625,-0.391007500000001,0.0396235,-0.02774955,7.752635,-3.329055,-3.7658125,-3.8905125,-2.4218925
2,22.75,100.08775,-0.0437461225000001,91.75675,0.434761999999999,1.306005,306.5531375,355.21555,1.7610875,0.0698213499999999,-0.03067605,7.356795,-3.329545,-3.7732425,-3.863575,-2.3953525
2,23.25,100.144,-0.0760639000000003,91.0985,0.39950575,1.2781075,307.5091275,352.99221,2.74364,0.048621075,-0.02148045,6.84878,-3.31793,-3.766985,-3.821205,-2.372665
2,23.75,100.13625,-0.0962477250000002,90.929625,0.35536725,1.2195825,310.9637875,351.9770225,2.65344324999999,0.04722065,-0.027040425,7.0462175,-3.322485,-3.7851275,-3.7924175,-2.352935
3,0.25,99.5355,4.5775875,98.695075,0.29997075,2.470605,323.786425,395.1547175,4.4373225,0.03516715,-0.012109875,6.00536,-0.2618635,-0.25529925,6.82645499999998,5.95644499999998
3,0.75,99.571,4.1161725,98.75675,0.583165749999999,2.48158,321.81381,392.4325325,3.50092,0.026484675,-0.012703675,5.950575,-0.25949125,-0.25367325,4.2062475,3.72897
3,1.25,99.581,3.83271,98.8598,0.49556675,2.29972,321.242685,392.441405,5.9852125,0.02770825,-0.011660575,6.040595,-0.25966575,-0.24979875,3.56437249999999,3.21303749999999
3,1.75,99.59425,3.8472825,98.86785,0.45420125,2.2264475,321.50193,389.4332725,6.245085,0.0367539,-0.00980972500000001,5.5993125,-0.2629655,-0.25597175,3.7934825,3.3790375
3,2.25,99.5855,3.63302,98.918075,0.3406105,2.3743475,321.52573,400.4578425,6.22018,0.035349125,-0.0163373,5.87013,-0.25829175,-0.253377,4.2583875,3.69668
3,2.75,99.6155,3.61475,98.978175,0.32151775,2.11741,322.7525275,396.1070375,8.04416249999999,0.031959275,-0.015256575,5.70302,-0.2658605,-0.25621225,5.56544249999999,4.77867999999999
3,3.25,99.59775,3.810195,99.000375,0.23441125,2.3713325,323.4413225,397.94413,7.41939999999999,0.028360175,-0.012010725,5.43578,-0.264496,-0.259062,6.22032249999998,5.09201249999999
3,3.75,99.62775,3.7214575,99.02335,0.28770875,2.27765,324.20251,396.5853675,7.1029825,0.028666325,-0.00934078250000001,5.59928,-0.267961,-0.260895,5.79827249999998,4.54979749999999
3,4.25,99.64,4.519735,99.002675,0.306954,2.1638025,327.11924,394.33463,6.19069749999999,0.0274529,-0.014384425,5.57812,-0.265848,-0.25695075,7.17249249999997,5.89929499999998
3,4.75,99.65325,4.93399,99.00165,0.3260205,2.23405,328.3586025,390.5961275,6.80209749999999,0.0319877,-0.0109770475,5.7964,-0.2652565,-0.25261975,8.92300749999996,7.78844249999997
3,5.25,99.6055,4.795535,98.998475,0.3112085,2.3145975,327.0166075,396.5471125,5.5979075,0.03420225,-0.011399575,6.238725,-0.26390225,-0.2555165,6.19940999999998,5.78696749999999
3,5.75,99.6165,4.3336075,98.96975,0.3692385,2.579685,326.2171225,400.4403,5.83928,0.31831225,0.17862,5.599085,-0.2655385,-0.247787,5.17938249999999,4.33204749999999
3,6.25,99.65175,4.1296625,98.9923,4.363815,5.1229375,326.2423775,394.3714725,5.6929975,12.816775,9.5421525,5.4081375,-0.2663775,-0.25633925,7.28827999999997,5.61025749999999
3,6.75,99.66375,4.1140725,99.00105,47.25715,35.715525,326.7182225,399.684005,6.125685,84.6569,68.998,5.44648,-0.2569245,-0.26513925,8.19049499999996,7.48378999999997
3,7.25,99.65025,4.32866,99.00725,132.0315,85.332325,328.7526775,404.6871125,26.577085,245.51075,197.24975,5.5751525,-0.250544,-0.2422065,16.37845,8.43663749999996
3,7.75,99.6315,4.815985,99.001925,209.4405,142.05,332.195245,416.35048,67.7563625,432.657,359.8915,5.97635,-0.251011,-0.2371055,26.078325,14.918625
3,8.25,99.57825,5.52063,98.882125,311.536,198.6395,338.055055,420.873725,143.172215,644.4615,528.94475,5.97312,-0.2559125,-0.23144425,41.3974249999999,31.8873749999999
3,8.75,99.5505,6.17909,98.728575,369.905,254.1545,342.43691,438.046805,193.00395,838.58625,692.689,6.27705,-0.25955025,-0.23313525,66.7020499999999,36.005125
3,9.25,99.5195,6.725955,98.194525,457.17525,304.99175,345.4295725,458.2722925,268.3051475,1038.5375,844.67,6.53909,-0.259937,-0.2387625,100.52975,50.6962749999999
3,9.75,99.51175,7.13054,97.813975,525.99075,353.327,350.5704875,476.327055,336.75518,1230.62,978.28975,6.62043,-0.2655445,-0.226396,64.7813249999999,36.782325
3,10.25,99.51075,7.7123325,97.475475,597.5705,397.823,356.9207125,480.7608425,409.160175,1392.9475,1097.6375,6.82527,-0.265612,-0.23392175,81.417875,54.5510249999999
3,10.75,99.52425,9.5827775,96.7723,663.72225,438.428,372.480085,472.5806525,475.022415,1529.14,1195.575,7.0272275,-0.26978475,-0.20648425,133.337,80.629425
3,11.25,99.51325,10.5879575,95.85685,713.427,466.60825,379.2038925,493.666205,510.40625,1639.7575,1267.65,7.34498,-0.2659755,-0.22139,153.32275,98.9650999999998
3,11.75,99.5155,11.16909,95.573025,749.586,486.58075,383.5482225,490.8997175,542.888785,1710.4725,1316.975,7.36049,-0.2681705,-0.2473725,143.34875,125.25575
3,12.25,99.5255,11.6033975,95.49995,771.102,505.23225,388.71678,490.11038,562.825175,1755.0725,1345.445,8.308975,-0.2666535,-0.228427,152.2415,138.017
3,12.75,99.5265,12.159525,95.56275,780.14725,519.02175,391.361385,501.5737225,578.55265,1773.565,1345.06,9.5348725,-0.2737,-0.233707,142.6705,132.519
3,13.25,99.50775,12.64265,95.984375,772.7525,505.04125,393.00377,502.70948,575.123275,1742.585,1318.945,9.80666,-0.2691975,-0.2198775,154.918,126.22
3,13.75,99.49,13.2329,95.39685,752.665,493.98775,391.28753,502.711205,556.3965,1685.4975,1291.005,9.6553625,-0.259012,-0.2048585,147.714,116.1975
3,14.25,99.50775,13.57595,95.239,713.31025,470.584,388.66829,503.940905,511.505575,1596.21,1202.825,9.7795525,-0.2490665,-0.18771,130.029,109.9625
3,14.75,99.54,13.7991,95.629975,665.69,433.3515,384.857185,501.6597625,472.317675,1473.3275,1101.44,10.1125625,-0.255511,-0.210319,112.917,107.1465
3,15.25,99.6255,13.946625,96.07985,605.35275,383.17225,383.38949,493.2010025,416.315425,1336.3825,995.055,9.36089,-0.2526705,-0.2276435,100.0966,92.5216
3,15.75,99.68875,13.9472,96.426575,530.61625,334.94725,377.788405,497.1435725,347.76725,1166.3325,868.2945,9.185035,-0.246156,-0.227913,78.26515,75.86805
3,16.25,99.7275,14.004,96.939625,448.1005,286.50575,373.9844175,478.3194425,263.418325,974.7165,728.1835,8.54471,-0.250854,-0.244719,58.20915,66.46945
3,16.75,99.7475,14.01065,96.96065,355.43875,238.99,371.3583525,480.1413625,181.548905,771.78025,593.291,8.1575,-0.239625,-0.2612795,46.8335,47.87415
3,17.25,99.73525,13.705225,97.12895,261.74175,173.24875,363.77565,473.71637,94.76858,566.4335,420.759,7.96249,-0.2355605,-0.25527,31.7837,34.117
3,17.75,99.713,12.810275,97.455875,167.336,115.173,355.5840875,455.3825225,20.9032725,362.7,263.489,7.72814,-0.2350145,-0.2565675,24.0387,20.27315
3,18.25,99.68075,11.56834,97.988425,79.064725,59.186125,350.13349,441.68249,4.04601999999999,157.90675,120.004,7.62996999999999,-0.2417995,-0.2726545,16.7409,13.4375
3,18.75,99.64075,10.04125,98.34535,16.848625,14.615775,344.6275775,423.69024,-0.739134750000001,38.3608,28.0114,6.9365525,-0.2453485,-0.2765385,7.292715,5.13464999999998
3,19.25,99.59525,8.79998,98.4957,0.25845025,2.574705,339.1876725,414.304005,-1.33143,2.4480925,1.38925,6.79863499999999,-0.2483245,-0.2763195,6.76784,4.15936499999999
3,19.75,99.55075,7.7688625,98.4481,0.18212375,2.604455,332.9485425,405.046675,-0.325457000000001,0.037231625,-0.0104544,6.29293999999999,-0.2453425,-0.2708345,7.49232,2.28481
3,20.25,99.503,7.1024825,98.386675,0.1413195,2.54666,332.1254225,409.3083625,0.0650049999999992,0.030746375,-0.0135415,6.3085625,-0.2425165,-0.2672905,11.05976,3.361835
3,20.75,99.4785,6.493,98.36745,0.3433,2.4355025,327.7146425,406.315145,1.62358,0.0355713,-0.01374225,6.046405,-0.242437,-0.2695725,4.55250999999999,3.76572
3,21.25,99.47625,5.823455,98.334225,0.3087195,2.66171,324.4062125,404.6213475,2.9801425,0.032956925,-0.01255165,5.77848,-0.244035,-0.2674,4.28963999999999,2.935985
3,21.75,99.49525,5.468125,98.413525,0.22691125,2.5783325,323.6891275,406.789425,2.6542525,0.028519875,-0.01059145,5.507755,-0.24487,-0.255227,5.87822,3.129535
3,22.25,99.51525,5.073385,98.518025,0.20310975,2.9433275,322.7443625,408.8423775,4.67754499999999,0.037067075,-0.01238855,6.2118675,-0.250453,-0.2463465,3.85199499999999,3.455225
3,22.75,99.522,4.6614875,98.543775,0.1503085,2.6218675,321.990085,405.9754125,3.4230475,0.03896375,-0.010482595,6.61083,-0.253266,-0.2431675,3.69977499999999,3.608255
3,23.25,99.5355,4.8431125,98.5782,0.18326775,2.977565,321.2791125,408.80844,2.5708575,0.0304829,-0.01296,6.24146,-0.25169,-0.242834,3.57807999999999,3.648215
3,23.75,99.5265,5.0011525,98.59505,0.2123965,2.5425775,321.790225,406.6985925,1.956695,0.029938375,-0.01033639,5.96678,-0.2553885,-0.232432,4.005515,3.17388
4,0.25,99.16875,11.9256,96.97225,0.2834945,2.784255,361.863995,431.196305,-2.1322425,0.040109625,-0.012541575,8.06611,6.6280175,7.27486,6.3948125,4.666635
4,0.75,99.15875,11.46985,97.151825,0.136387,2.882795,360.2092975,429.183995,-1.8741375,0.04250245,-0.011534425,8.464125,6.6140225,7.25837,5.7179025,4.4000725
4,1.25,99.19325,11.24515,97.274525,0.144059275,3.01337,359.56946,428.9994475,-1.221992,0.041561625,-0.00900960250000001,8.536695,6.619685,7.2493025,6.8462425,3.6889325
