DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-113.6,-54.99447388625,-5.864323241,-51.081528074,-0.45119320078,0.03672607625,369.33313614,2.295027614875,-1.4000787,84.116072,-2.5551,15.668399024,0.3036,-1.83975,13.52451390625,0.5600148386275,-3.49125,0,201.465,297.545,-4.59805,-0.00634749999999999,-1.18179,1.245430812875,3.76739234425,5.8825,2.62870208315,3.668354166925,5.8857375,7.1911625,9.009321428475,10.54783333
1,0.75,-114.0425,-54.329622205,-4.64870241225,-52.456794984,-0.3779936418125,0.0416566475,369.69170488,2.2719715086,-1.952355075,84.098546,-2.895999999725,15.681613498,0.2,-2.1486,13.408331464,0.4608447536525,-3.5880406275,0,202.9,295.175,-4.7129,-0.005135,-1.261995,1.04765949,3.70010765575,5.8825,2.589043749925,3.617224999925,5.867558928475,7.207520833,9.00283333315,10.55514583075
1,1.25,-114.145,-53.539344358,-6.5969124564,-59.96687655725,-0.32132166405,0.0391769935,369.72740175,2.296853383,-2.27808855,84.084943,-2.91235,15.258534635,0.3736,-2.49935,13.67396169325,0.53476947139,-3.3918,0,201.25,296.12,-4.6758,-0.005,-1.30977,1,3.6,5.895,2.546822917,3.567685417,5.85736517835,7.21626964245,9.001255952575,10.55448214175
1,1.75,-114.805,-54.361255858,-5.785756433625,-51.027042487,-0.35032206922,0.03495073075,369.9476795375,2.305424984125,-2.472726575,84.09169,-3.7708,15.21817788,0.2,-2.84465,13.74612187375,0.4555111423125,-3.5305,0,197.96,291.66,-5.1235,-0.00150000048309176,-1.360638,0.8998405104,3.499828548825,5.8925,2.477754166925,3.510727083,5.8551875,7.235189583075,8.99466666685,10.54937499925
1,2.25,-114.4,-54.483366046,-5.3551177695,-50.5227784645,-0.4660467885,0.039462144,369.6326572,2.2729369975,-2.4337748,84.1067885,-3.7816,14.555521913,0.26460000154,-2.56215,13.7761003525,0.41851545174,-3.3289,0,201.11,292.51,-5.3131,-0.01539125,-1.3851,0.7004784689,3.392671451175,5.8,2.406602083,3.47485833315,5.849760714175,7.25656994025,8.99497321425,10.55002083
1,2.75,-114.295,-52.893858083,-6.347165437,-49.7547486105,-0.430440385125,0.0419843075,369.52947965,2.16677997995,-2.46119025,84.11615,-3.5474,15.040806582,0.3636,-2.663325,13.61230585325,0.5050130309875,-3.63600013,0,201.01,294.6,-5.1622,-0.0114,-1.485225,0.4,3.3,5.8,2.2557875,3.43543125,5.831794642825,7.26403660755,8.9896220241,10.54991666925
1,3.25,-113.2,-55.450550787,-6.8689669094,-47.591351296,-0.321641243945,0.045107825,369.7429070025,2.1616925,-2.5005316,84.11912425,-3.6766999993,14.998201086,0.4682,-2.70595,13.49078847025,0.6106134066975,-3.34321578,0,199.54,291.23,-5.338,-0.01023,-1.500498,0.2360087719225,3.1723684213,5.8,2.104983333075,3.396868750075,5.824555357475,7.279862797425,8.995062499925,10.55287500075
1,3.75,-109.9626,-53.895003579,-5.3460145006,-50.6662040255,-0.421984585,0.0339259315,368.43521651,2.1472576192,-2.479009375,84.12267575,-3.6299000003,14.52238334,0.37539999988,-2.65125,13.593668853,0.45652328891,-3.6176,0,199.17,290.24,-5.7503,-0.022,-1.61163,0.115157496022288,3.045239234,5.8,2.070602083075,3.377916071575,5.808403571525,7.282672321725,8.988821428475,10.55000892525
1,4.25,-110.635,-51.498043539,-5.18708704475,-46.578469657,-0.4211195612425,0.04371810225,363.842316395,2.11709872555,-2.259177375,84.118796,-3.6509,15.465132087,0.2841,-2.617475,14.225389924,0.440435377755,-3.4615,0,198.26,289.73,-5.86965,-0.02799375,-1.622883,-0.1275,2.945,5.8,2.004210714175,3.32801666685,5.805339285825,7.298509821525,8.99885416685,10.5527380975
1,4.75,-109.825,-49.580011522,-11.4080410775,-48.807180688,-0.492151487345,0.040330809,366.9166237225,2.1068130106,-2.3194826,84.110231965,-3.9701,15.536560441,0.3489,-2.871325,14.28348271825,0.56505578127,-3.46635041,0,198.47,290.38,-5.8648,-0.017115,-1.70885416,-0.37038676238,2.84484051,5.7,1.91509375,3.238909821525,5.77888125,7.313731249925,8.9876875,10.5499583315
1,5.25,-109.625,-50.98678671,-5.1984320871,-45.7890826885,-0.3485955595075,0.038865075,369.10916328,2.171897902,-2.4531765,84.1268385,-4.0226,15.860141864,0.4471,-2.633525,14.45253933725,0.5707233921175,-3.347,0,196.98,289.23,-6.16665,-0.057995,-1.66524294,-0.612113237619999,2.74515949,5.7,1.830652083,3.117314583,5.760180357475,7.3275904759,8.986491071575,10.55318750075
1,5.75,-109.4,-48.532556535,-6.196223790375,-46.209287884,-0.41001952563,0.04082073225,369.6330283375,2.12251,-2.54260675,84.16043,-3.9477,16.062224063,0.3234,-2.98505,14.4268808885,0.38838634596,-3.3937,0,199,288.07,-6.3702,-0.0552,-1.70049244,-0.8911025,2.7,5.7,1.777975000075,3.006942857175,5.757960416925,7.33860089245,8.990107142825,10.5409375
1,6.25,-108.7,-47.664145828,-6.190880927,-46.41488187575,-0.318121324605,0.037256468,368.97134335,2.0453262755,-2.7465254,84.19150015,-3.9688,16.654351397,0.4021,-3.025875,15.12828582825,0.562980909,-3.3578,0,199.82,287.72,-6.3957,-0.01514,-1.7813265,-1.17261313865,2.59984051,5.6948484845,1.739677083075,2.885735416925,5.7393619046,7.3457,8.98310416685,10.547633926
1,6.75,-108.28,-46.962806834,-6.54492794805,-46.972817452,-0.45909376386,0.037249307,369.47211062,2.02769723255,-2.7955949,84.22000525,-3.9737,16.613893094,0.4048,-3.09585,15.00448953275,0.63524414876,-3.35031074,0,198.14,286.91,-6.615,-0.016417499817,-2.006486,-1.299874401625,2.50015949,5.6,1.672504166925,2.799075000075,5.73584017835,7.35460535735,8.98784523845,10.54803571525
1,7.25,-104.645,-46.355125688,-6.80901283845,-48.554855529,-0.3373907221,0.04045766,359.0941128625,2.02055,-2.7272342,84.2414205,-4.0697,16.838157095,0.3774,-2.955075,15.3231825425,0.44852558934,-0.04643855,0,197.79,286.8,-6.4359,0,0.8170605,-1.4,2.4725,5.6,1.61278541685,2.744170833,5.719049107175,7.363845833,8.99289583315,10.54520833075
1,7.75,-77.26040962,-46.202032123,-6.44625093825,-53.8179291855,-0.4325609987025,0.0405112425,370.06692689,2.028933654325,-2.441830075,84.25425097,-3.3046999965,16.579377851,0.30550000024,-2.563575,15.14485176625,0.5145228772775,8.148,0,198.81,293.97,-5.0171,2.3447700063,21.02100006525,-1.3999760765,2.34488436975,5.6,1.540150892825,2.722396428425,5.714700892525,7.370293452575,8.992258928425,10.55175
1,8.25,-28.43625,-58.557868815,-3.289440321,-31.1925343845,-0.6688696615075,0.04214885225,370.23981803,2.15161682225,-2.235452625,84.2752515,-2.285,15.485558674,0.2337,-1.54875,14.610194887,0.4019180197725,26.708,2.16422425,198.42,299.73,-3.4044000018,5.9454375,63.569515,-1.363875598375,2.27261563025,5.5,1.507333333,2.65707083315,5.70622321435,7.382991071725,8.98897321435,10.5406875
1,8.75,7.406192272775,-56.261727752,0.0511274213067501,-18.460293462,-1.1274636914,0.058383552,371.5448753225,2.238358280925,-1.7307184,84.2621575,-1.4268,13.869770157,0.2164,-1.286225,13.47054745425,0.35139253792,48.41185517,7.91375,200.54,306.8,-1.7001,11.23199,104.07738,-1.2,2.245,5.5,1.565791071525,2.595065178475,5.6920875,7.388841071575,8.993791667,10.54356250075
1,9.25,32.51999145,-45.704007404,0.546738656317501,-10.595448265,-1.1602327252,0.08276612575,370.83352981,2.4061125,-0.96721407,84.2805405,-0.6535,13.140070949,0.3335,-0.6482,13.06715669825,0.5399526619075,78.37227353,11.965,201.6,313.75,-0.8608,17.162645,168.79855825,-0.7987918660225,2.2,5.5,1.647364583075,2.572525,5.67464821465,7.37893125,8.9888154759,10.539955359
1,9.75,44.440310875,-17.197481539,3.00475790275,-0.428224521454998,-1.1601133402,0.09864226,371.108323785,2.229347744125,-0.274408725,84.30365,-0.1307,12.344882007,0.587,-0.0814999999999998,12.562023549,0.6511008799625,93.005,14.817,204.46,319.9375,0.1364,22.12266,200.7126,-0.228209728835,2.2,5.495,1.67245178535,2.56009375,5.66605,7.38411607165,9.00075,10.540595241
1,10.25,72.44625,-3.9304414296,3.2566015344,8.18541981215,-1.2161240751,0.09175493,371.83768589,2.11894557535,0.51921175,84.308002,0.7095,11.227515839,0.8303,0.744575,11.576811287,0.7196394860125,114.1225,18.5965,206.005,325.215,1.3459625,24.275896875,234.72756025,0.1,2.2,5.4,1.9372107141,2.60687083315,5.661214285825,7.3752068454,9.001767857,10.54322917
1,10.75,81.7325,5.084537337525,3.44701551465,6.5784351442,-1.0573608146,0.11335241,371.69211953,2.23664225135,0.912695775,84.2947745,1.28635,10.52539710825,0.9649,1.25295,11.15313817,0.871409164875,124.2825,17.87875,209,332.055,3.19105,26.397478125,262.7221135,0.458026315795,2.14514354055,5.4,1.96479166685,2.654578571725,5.64039553565,7.371839285825,8.9999375,10.53979166925
1,11.25,93.845,8.66646176842501,1.53081627068,11.0097445452,-0.92784096276,0.120584325,371.790348705,2.1777678574,1.13556775,84.2769255,1.716025,10.073605051,1.193175,1.1995,10.882773965,0.993223760295,169.46,25.981457685,210.805,339.209336265,5.104175,34.3717425,339.40812,0.69993221692,2.289681021,5.4,2.017872917,2.784466667,5.6348,7.364679166925,8.9994494046,10.54535416925
1,11.75,114.26025,7.28629444695,1.19454074596,21.761980556,-0.746497327145,0.112179955,371.623884455,2.0952711468,1.5674404,84.235247,2.10475,9.731044321425,1.320275,1.5052,10.652152132,0.9586923412425,164.27953064,23.214363625,211.2,339.34047007,5.16435,33.47653,319.37525,1.215,2.5,5.3,2.126362499925,2.846533333,5.611042857175,7.356634821575,9.01008333315,10.542607141
1,12.25,107.484605445,14.37033726175,2.8013981135,18.5152364115,-0.734954222195,0.12113313,371.78462926,2.0989233249,1.86919865,84.182823,2.277975,9.45084926575,1.395225,2.0544,10.391879396,0.9639222737225,168.22218181,26.7451807625,213.44,343.86,6.7526,35.2562475,354.78717,1.8167304625,2.66792663475,5.3,2.39405,2.87566458315,5.60420535755,7.349056547425,9.0123720241,10.53854167
1,12.75,89.9,6.56967469465,0.2889898118325,16.7085164,-0.8495057627875,0.12050085,371.76455347,2.06245893085,2.106726,84.11802375,2.74015,9.039030779075,1.4229,2.240325,9.8402405949,1.0659942165,136.58,21.809,216.7075,341.1518787375,6.4353,34.020525,278.899356,2.315081738475,2.8448604468,5.3,2.7862241074,3.019179167,5.588908333,7.34612708315,9.017958333,10.5402648845
1,13.25,95.095,6.40025798287501,-0.89974626465,22.12336426,-0.79984837818,0.1460673,371.9465412,2.031457346,1.981609,84.061102,2.653675,8.510639400775,1.4271,2.426075,9.387351439325,0.99093447455,140.2875,22.505946225,216.215,341.1115316275,5.736575,36.639625,320.07648425,2.715,2.945,5.295,2.96193273845,3.25003035755,5.587909821575,7.331870535825,9.023133928275,10.53862500075
1,13.75,96.091776025,9.1799003394,-0.208586604855,20.97017193,-0.8289108505925,0.117969695,371.8157816,2.00001401105,2.592849825,84.0334065,2.958225,8.4565156754,1.49715,2.833125,9.597663942725,1.034992155925,161.4375,25.54,212.9375,345.5491228925,7.46555,41.74311,342.12327175,3.6025,3.24572567795,5.2,3.402875,3.53856666685,5.603781250075,7.32802351155,9.02125,10.53591071525
1,14.25,71.0032564675,4.98955744972501,2.85925033325,18.139896455,-0.743795362075,0.124198565,371.6122694225,2.024984227175,2.70094465,84.01028675,3.4026125,8.3347331736,1.44005,3.12185,9.07137822485,1.07671828875,139.3025,21.6225,213.33,345.82,7.112875,33.63754,295.22905525,3.76,3.69927432205,5.2,3.753491666925,3.940643749925,5.590697321525,7.309773214175,9.02216666685,10.5367708315
1,14.75,47.587,-6.605446338525,-1.54280589425,11.2913497855,-0.757460059105,0.1225506925,371.29710468,2.02967823755,2.875580725,83.99197625,3.785575,8.367745317725,1.4048,3.550875,8.870743586125,1.030834863275,108.135,15.63,212.925,345.6625,7.19,27.61588,251.5569065,4.2,4.145,5.2,3.80753958315,4.350831249925,5.60582589245,7.303399999925,9.023624999925,10.53575892525
1,15.25,26.266,-13.29175407425,-4.0282531062,11.6189456313,-0.746925902695,0.1283112825,370.82867068,1.9835219124,2.92406005,83.98857925,4.167075,7.8308220755,1.323625,3.772375,8.58396151775,1.0474505473,85.7025,11.99,213.3125,343.6625,6.2659,19.135183125,180.043775,5.157974481475,4.4,5.2,3.99693303575,4.64066398845,5.618387500075,7.2922946426,9.02964880975,10.5283541685
1,15.75,4.4602,-23.6721322285,-1.23632091367,-0.4447487954,-0.811512129975,0.111561095,370.35853989,2.0560222963,3.00703375,83.99651575,3.970125,8.155423732625,1.0378,3.746875,8.78048663025,1.032435947925,57.580376975,10.022,209.9625,339.55,5.48075,15.3423175,119.302325,5.55740829325,4.59973684205,5.295,4.13879166685,4.66924791685,5.642461607475,7.277593750075,9.036714285825,10.5337083315
