DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,364.356428725,0.08073767475,1.963084537725,0.00010281795,-4.2824753639,-17.17103008875,-40.49025,-73.7025851,-12.57774709,98.1,24.79527488075,1.12836878925,0.049264340875,-2.4877126682,0.94147121375,3.32,4.958,-1.20271947235,0.170067519475,0.056604708375,0.037564211425,0.7276
1,0.75,372.9782902225,0.0478945516,2.0703904098,8.10132e-05,-1.61320289725,-15.331975932,-40.09975,-84.418690759,-22.13862233125,98.1,25.335,1.05736934575,0.0472680681,-2.5367632719,0.92660615325,3.135,4.88,-1.000673150475,0.2024126616,0.0296690393,0.031525276825,0.594
1,1.25,369.39381606,0.074425451475,2.0810829747,0.0001305086,-5.956135809,-8.9198835182,-40.8615,-72.731844574,-18.072625369,98.1,25.53490128225,0.595984243875,0.045978741425,-2.893502248975,0.98657344775,2.96,4.78,-0.9505450999,0.19424561415,0.04397867275,0.04205489575,0.7532
1,1.75,357.3163676075,0.07902531225,2.1568482991,0.0001508484,-5.02468175,-18.3067572775,-41.75625,-58.609300241,-14.9767745265,98.1,26.5333365275,0.3104775474,0.043161388375,-3.159140502375,1.05836428675,2.797,4.694,-0.98953931305,0.190303697175,0.0372566564,0.0412427726,0.5178
1,2.25,370.0947411,0.0746754962,2.14537347425,8.540425e-05,-7.3317393904,-24.56325382625,-42.329,-62.61967447475,-11.65752648925,98.2,26.90739284925,-0.0111058614,0.0471329893,-3.46929889105,0.98814433375,2.68,4.54,-1.18073123,0.1781289149,0.044913748875,0.055799568375,0.9068
1,2.75,371.3030147825,0.081925361775,1.886887228,8.322725e-05,-8.7429108183,-28.0069903775,-43.2225,-65.36427138,-12.87994927,98.2,24,-0.3088909905,0.05163379885,-3.7665287945,1.0699013685,2.594,4.39,-1.46411285425,0.193198711,0.0438902377,0.04723395055,0.7858
1,3.25,359.52343797,0.074034617575,1.9808502142,7.327025e-05,-8.10935172495,-33.051776966,-43.5415,-59.200811893,-17.51183207475,98.2,24.87558441925,-0.5291364635,0.048178124325,-4.0035462915,1.12848348075,2.48,4.272,-0.9679175348,0.22231802075,0.05015460115,0.04598010325,0.6554
1,3.75,365.99402075,0.0760950234,2.01449029975,6.4958425e-05,-17.82431876775,-41.596437758,-43.55325,-64.63180116375,-11.5504168125,98.2,27.2142128205,-0.8770919585,0.051882495,-4.3213458095,0.88409716425,2.393,4.175,-1.1693674298,0.2126953728,0.05052954435,0.050519353,0.7752
1,4.25,369.10247207,0.06001458575,2.112968171975,7.765525e-05,-10.30398899,-26.43025809,-43.59075,-65.07803237675,-10.92600875625,98.1,29.2356819705,-1.024959838775,0.0505567192,-4.4719865025,0.667937388,2.367,4.08,-1.072446565125,0.2087142816,0.04692943755,0.04983138,0.9042
1,4.75,354.76890053,0.0624609548,1.99370250205,8.1777e-05,-19.448055981,-22.2052113535,-43.56675,-63.80832790125,-11.53172423875,98.1,29.607401499,-1.210189656,0.04795447825,-4.650931504,0.42598783025,2.285,4.058,-1.18590377295,0.2187282722,0.0477106145,0.062181395175,0.9548
