DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
1,12.75,0.2046,9.9425,1.1027,-13.323325,-13.84235,-0.20595,0.388,28.787,-9.7945,28.70025,101.1475,368.885575,2.31,52.30175,171.415,85.555,5.0408
1,13.25,0.231825,10.3675,1.318,-12.5787,-12.762075,-0.32155,11.340325,8.99915,-9.677,28.77,101.1,368.968675,1.865,49.85725,168.175,79.378,5.029975
1,13.75,0.2096,9.94575,1.222525,-12.327125,-12.243,-0.177,3.567,10.9072,-9.6,27.327,101.1,368.7344,1.86,50.637,164.3125,125.74,4.864
1,14.25,0.2125,9.98535,1.135,-11.304525,-12.612525,-0.421,-2.546875,9.298625,-10.876,28.295,101.1,369.07725,2.24,62.457,193.245,88.16,5.189
1,14.75,0.18675,9.971,1.075625,-9.9015,-10.78215,-0.23915,-8.687275,1.359775,-13.77775,26.04625,101.1,368.817775,2.682,35.708,134.13,76.8925,5.127
1,15.25,0.1085,10.1445,0.786325,-9.2882,-10.607675,-0.4029,-24.02665,2.85125,-16.23225,25.7215,101.1,369.1548,2.45,39.977,135.045,79.21,4.7275
1,15.75,0.157,9.898375,0.923275,-7.524075,-7.683225,-0.25815,-33.6503,1.868725,-20.42575,30.31425,101.1,368.4385,1.657,12.3055,76.5725,33.9695,5.320875
1,16.25,0.14975,9.2465,0.880625,-5.6852,-6.130625,-0.227225,-45.5874,0.593,-24.166,31.517,101.1,368.62325,1.531,-4.168925,74.505,49.47025,5.08035
1,16.75,0.06,8.76925,0.694375,-4.0928,-4.3736,-0.1433,-67.0158,-0.50405,-27.76475,35.502,101.1,368.9734,1.7365,-48.60625,24.054325,18.21525,4.916775
1,17.25,0.03095,6.886125,0.4628,-1.8106,-2.3415,-0.0389,-75.477875,-4.654375,-33.15175,42.8105,101.1,369.5,1.48125,-58.8195,2.358075,8.24025,5.066
1,17.75,0.01,6.489175,0.3513,-0.945599999999999,-3.3026,-0.0382,-77.309,-6.74365,-37.327,47,101.1,371.51,1.2935,-72.5575,-12.64225,0.24025,5.414
1,18.25,0.01675,5.47055,0.2675,1.3433,-0.3683,-0.744,-83.134125,-11.9483,-40.98,51.9045,101.1,372.829,1.35225,-79.3525,-19.272,0,5.27
1,18.75,0.0119,5.145975,0.2748,1.144,-0.5943,-2.1413,-86.825075,-11.202375,-44.23675,56.11625,101.1475,372.746,1.1,-76.015,-19.516,0,4.95
1,19.25,0.017475,4.836125,0.28355,0.3731,-4.767475,-2.31865,-87.7105,-9.92445,-45.87075,56.68,101.1475,372.8771,0.97,-75.98,-8.4435,0,4.6453
1,19.75,0.0085,4.757125,0.2946,0.81725,-1.1413,-0.4072,-83.9412,-10.807,-46.1545,51.55125,101.2,372.45,0.914,-75.555,-8.2925,0,4.44605
1,20.25,0.0134,4.197725,0.30725,-0.3894,-9.415,-0.5256,-93.026525,-12.7175,-47.01125,55.89525,101.1475,372.416,0.77,-75.08,-13.7345,0,4.5315
1,20.75,0.01,3.8233,0.20825,0.876875,-3.43165,-0.975075,-74.2184,-12.7857,-47.21975,52.1965,101.2,372.460225,0.67,-72.3675,-7.286,0,4.52945
1,21.25,0.0157,3.9609,0.25605,1.0032,-12.333025,-0.778325,-93.18655,-10.2874,-47.2455,51.243,101.2,373.205,0.7,-71.3625,-6.6504,0,4.50535
1,21.75,0.01785,3.58465,0.18805,1.0272,-24.463875,-0.80845,-88.83925,-20.014425,-47.0365,49.21575,101.2,373,0.6,-71.2575,-15.301,0,4.5018
1,22.25,0.019875,3.340825,0.2636,1.0687,-15.054125,-1.381975,-82.7835,-38.3436,-47.03225,51.32825,101.2,372.5452,0.6,-72.1195,-5.640825,0,4.712
1,22.75,0.014125,3.39035,0.2674,-0.5986,-16.090275,-1.8166,-95.5592,-10.498075,-46.656,52.1525,101.245,373.3208,0.5,-76.275,-5.680375,0,4.37935
1,23.25,0.0097,3.28765,0.291,0.7279,-7.308225,-2.0964,-83.096875,-16.24215,-46.106,50.914,101.245,372.63435,0.4625,-77.175,-5.74955,0,4.6042
1,23.75,0.0115,2.5584,0.264025,-0.614775,-15.596,-1.47485,-94.51295,-21.104875,-45.838,52.376,101.245,372.3952,0.4,-76.865,-5.983925,0,4.4806
2,0.25,0.01,5.412475,0.3246,0.2069,-8.2941,-1.8738,-85.70365,-21.3093,-39.40025,59.11,101,377.973675,0.5,-66.61975,-8.93,0,4.17125
2,0.75,0.008,5.258125,0.2495,1.074925,-7.46519999999999,-7.80955,-81.61555,-28.0402,-39.356,60.01,101.0475,378.1661,0.5,-67.57275,-9.11325,0,4.516
2,1.25,0,4.49335,0.271825,0.793575,-22.12175,-1.9115,-79.1375,-26.4573,-40.13825,61.87,101,377.99375,0.5,-66.88425,-8.9745,0,4.4187
2,1.75,0.01,4.822325,0.2199,0.78895,-36.63345,-3.77765,-81.4435,-15.26205,-40.70175,62.8,101,378.1675,0.46075,-68.17925,-8.79775,0,4.393125
2,2.25,0.00832500000000001,5.225675,0.3464,0.91755,-11.3955,-5.4163,-82.352,-43.61555,-39.7745,61.26,100.9475,373.619475,0.4,-68.1815,-9.216,0,4.498575
2,2.75,0.009925,4.94405,0.228075,0.8482,-27.551875,-1.8573,-87.53975,-19.492025,-38.88825,61.9,100.9,377.554,0.494,-69.4575,-9.224,0,4.284475
2,3.25,0.00665,4.207475,0.3521,-2.053525,-6.0838,-3.424525,-74.7366,-23.04975,-39.19175,59.92,100.9,377.3715,0.44725,-67.24775,-15.732,0,3.7228
2,3.75,0.0119,4.35715,0.2984,1.2385,-27.89125,-4.40315,-88.3884,-20.112,-37.6255,64.21,100.8475,376.7845,0.4545,-68.549,-16.8885,0,3.606
2,4.25,0.0153,4.196975,0.23685,1.333725,-8.94859999999999,-2.8176,-76.806,-9.6959,-37.04175,66.26,100.8475,377.04,0.4635,-68.146,-16.88,0,4.189475
2,4.75,0.0109,4.1826,0.23785,0.99215,-10.5231,-1.96255,-89.835,-26.8122,-36.52775,66.38,100.8475,376.936,0.4,-68.1605,-16.3451,0,4.0499
2,5.25,0.01185,3.8245,0.1892,0.55585,-16.73375,-2.4775,-78.543975,-16.914625,-37.04725,66.86,100.8475,377.17,0.4845,-66.170025,-16.762,0,3.6005
2,5.75,0.01185,4.1142,0.182025,1.2862,-13.0368,-3.736375,-79.446725,-45.4556,-38.2785,66.78,100.9475,376.2009,0.4,-66.69775,-18.371,0,3.386675
2,6.25,0.01,3.6057,0.3035,0.9076,-7.89635,-3.3404,-80.898025,-64.98915,-37.0375,69.07,100.9475,377.87,0.4,-65.8015,-18.501,0,3.913225
2,6.75,0.01,3.693075,0.184775,1.2613,-5.19725,-1.9501,-66.930125,-25.37055,-37.931,69.5,100.9475,376.803,0.4,-61.4005,-15.136,0.008125,4.1574
2,7.25,0.0188,4.1801,0.1535,-0.324375,-9.839975,-5.3315,-67.030525,-54.7626,-35.665,68.3,100.9475,376.927875,0.4,-48.3415,-6.1233,1.42865,3.3256
2,7.75,0.02085,5.060025,0.1945,-2.811875,-23.409325,-5.9832,-83.018125,-6.9691,-28.29725,65.8,101,376.15625,0.365,1.629575,13.116625,6.4435,3.915
2,8.25,0.05075,6.275525,0.33175,-5.1915,-18.68295,-12.8489,-35.9766,-10.6558,-22.05325,61.03,101,372.01055,0.49525,12.97625,36.562825,17.56,4.7918
2,8.75,0.07595,7.46225,0.441,-7.345525,-28.622725,-16.2415,-15.5401,-43.186125,-19.5505,53.15,101.0475,374.122,0.558,20.41525,74.46,32.777,3.39855
2,9.25,0.0845,8.4255,0.3464,-8.98695,-20.209825,-18.8526,-0.631574999999998,5.627,-16.7695,47.32,101.0475,372.037,0.593,36.060625,98.08,54.98125,4.79275
2,9.75,0.150825,9.504,0.82535,-11.008575,-11.27935,-2.091625,-3.9192,3.79875,-16.035275,43.05,101.0475,369.148225,0.65,42.1097,131.0076,74.0725,4.9976
2,10.25,0.119475,10.399,0.7695,-11.6605,-11.89555,-0.90825,-2.36065,8.3325,-14.90975,40.72,101.0475,370.192225,0.784,42.88425,132.14,61.396,5.351
2,10.75,0.160875,11.041,1.048775,-12.51465,-13.025125,-1.032,-5.3998,16.624,-13.88825,38.5,101.0475,369.555,0.835,49.1425,167.73295,69.1935,5.3587
2,11.25,0.139,11.4145,1.14475,-13.893125,-14.03855,-2.679,-10.773625,11.948725,-12.221,34.99,100.995,370.120925,1.318,44.8135,126.5862,51.80775,5.13555
2,11.75,0.2,11.977,1.125875,-13.6011,-14.0095,-0.403,-2.065975,11.75815,-10.672,32.89,100.995,368.10825,1.234,65.900125,191.5637,97.0125,4.69355
2,12.25,0.2105,12.066,1.321875,-13.67275,-14.371325,-0.5456,-13.1021,13.1373,-9.199,33.97,100.995,369.53,1.648,58.326,166.7422,71.425,4.8627
2,12.75,0.191,12.3245,1.35665,-14.353325,-14.495725,-0.3635,-1.0508,16.10345,-8.03,32.6,100.995,369.95,2.045,45.63975,151.89825,53.877,4.93035
2,13.25,0.2079,12.51625,1.1063,-12.813875,-13.91125,-0.328125,8.1007,17.75575,-7.251,33,100.9475,368.9993,2.08275,47.4145,165.915,60.523975,5.28905
2,13.75,0.22,12.551,1.345825,-11.94675,-13.244175,-0.37675,-7.3272,19.71825,-7.1016,30.68,100.8475,368.879775,2.22075,56.88125,186.4175,69.78575,5.8233
2,14.25,0.167825,12.804,1.123525,-11.4782,-12.2854,-0.5792,-10.0794,10.06545,-7.595,31.40225,100.9,368.9925,1.95,35.67175,130.46,57.58725,5.474
2,14.75,0.2,12.896,1.17475,-10.7781,-12.1688,-0.1614,-25.441875,12.353125,-9.23,31.94975,100.8425,368.49275,1.648,30.36925,78.2664,28.48075,5.2154
2,15.25,0.19,12.73275,1.26865,-9.710625,-11.17235,-0.1469,-14.5525,6.1498,-11.67875,32.131,100.845,368.282,1.6725,17.7135,68.75925,20.98525,4.876625
2,15.75,0.15,12.26575,1.073875,-8.342,-11.110725,-0.09155,-19.641525,6.55745,-22.14825,33.44,100.845,367.8392,1.428,24.7105,85.518475,38.87925,5.4444
2,16.25,0.1783,11.89575,1.04525,-6.7008,-11.724875,-0.13005,-29.268125,8.04745,-25.43525,32,100.9,367.769,1.297,13.902,42.49475,19.768,5.39355
2,16.75,0.15815,11.389,1.0132,-5.2686,-6.4372,-2.1462,-32.786,-0.756100000000003,-27.959,35.94,100.8,370.050375,1.169,8.52275,26.887,12.35025,4.65035
2,17.25,0.11125,10.986,0.88415,-3.149,-3.57115,-1.0856,-56.688,-0.42275,-30.002,37.11,100.8,371.3475,1.108,-21.069,9.125,6.593175,4.77025
2,17.75,0.0743,10.363,0.721075,-0.7294,-1.133,-1.4523,-69.771375,-3.896,-33.327,38.17,100.8475,371.356,0.9845,-59.56175,-2.4306,1.26745,5.3326
2,18.25,0.0304,9.267,0.3795,0.5724,-0.3687,-0.62235,-79.3196,-9.0072,-37.579,41.01,100.9,375.119125,0.93625,-70.2055,-16.97125,0.00735,5.112625
2,18.75,0.0191,7.8025,0.25735,1.249125,-1.641975,-0.43575,-92.1985,-21.296925,-40.456,43.39,100.9,375.19375,0.91625,-70.835,-18.63,0,5.096
2,19.25,0.01,7.3622,0.19545,0.92,-15.417225,-0.846875,-79.6328,-9.414,-42.551,46.64,100.9,375.369875,0.87625,-70.915,-17.4695,0,4.340125
2,19.75,0.0082,6.709725,0.22715,1.326225,-1.726525,-0.6372,-88.83065,-14.9871,-44.456,50.31,100.9475,375.30975,0.83625,-70.5405,-15.9885,0,4.802925
2,20.25,0.0064,6.20775,0.3011,-0.94595,-22.498425,-7.317,-83.2423,-12.91495,-45.219,51.59,101,375.067,0.797,-68.83025,-15.6685,0,4.70785
2,20.75,0.01,7.14425,0.232,0.581075,-7.97195,-5.694475,-91.402,-14.391175,-45.558,58.19,101,373.322,0.8,-69.478,-16.6315,0,3.292675
2,21.25,0.010225,6.217,0.238125,1.31095,-4.4579,-3.5564,-92.4245,-33.575,-45.746,57.73,101,373.559,0.70725,-69.9725,-18.89975,0,4.24815
2,21.75,0.005375,5.967375,0.268875,1.0309,-25.007075,-8.63655,-87.944,-14.474025,-46.122,58.54,101.0475,367.93235,0.72725,-69.80575,-16.9345,0,2.595
2,22.25,0.003,5.150875,0.2608,1.0895,-18.36535,-6.4215,-90.145375,-29.55645,-44.431,60.3,101.1,375.4705,0.6945,-71.105,-9.3195,0,2.43495
2,22.75,0.0041,5.697875,0.2838,1.1626,-17.41095,-2.71795,-90.5776,-31.28175,-43.605,58.86,101.0475,375.111,0.64175,-71.8525,-9.4375,0,4.09405
2,23.25,0.010075,5.68335,0.272675,0.8722,-6.2224,-2.1467,-89.9424,-26.0336,-41.2,59.9,101.0475,375.15,0.60725,-70.71,-9.203,0,5.18125
2,23.75,0.01005,5.615275,0.2402,0.3698,-12.0881,-3.8237,-82.9424,-15.558175,-39.959,58.737,101.0475,375.93,0.6,-67.631,-9.1755,0,4.6719
3,0.25,0.00855,8.258,0.423875,1.043125,-2.8838,-1.03505,-74.864825,-35.15825,-30.8185,58.92425,101.1,364.694,0.76175,-69.942,-7.96125,0,5.333125
3,0.75,0.0098,8.2075,0.374,1.24595,-32.91555,-1.43715,-73.8153,-33.9299,-30.75825,58.57925,101.1,365.602,0.762,-69.176,-7.655,0,5.0805
3,1.25,0.01,7.681,0.31395,1.583125,-10.384,-7.881075,-74.5595,-108.15935,-30.3,57.77175,101.1,365.4235,0.697,-71.4605,-7.6815,0,4.501125
3,1.75,0.009725,7.42475,0.3159,1.17345,-2.495325,-3.3603,-69.604025,-36.765,-29.626,58.75475,101.1,369.598,0.65,-69.52,-7.68975,0,4.511375
3,2.25,0.00975,7.198625,0.31875,1.1596,-6.41865,-3.429275,-78.3948,-34.33025,-29.40875,59.85825,101.0125,368.5135,0.6,-69.47125,-7.7,0,4.5195
3,2.75,0.015725,6.8678,0.2629,0.858,-17.6869,-4.05695,-75.46005,-35.4454,-29.8485,56.43275,101,369.63975,0.62625,-69.06,-7.463,0,4.67
3,3.25,0.01125,6.6393,0.328,-1.4266,-5.81115,-2.58605,-80.3681,-56.4108,-30.395,56.3085,101,369.94975,0.63,-68.8085,-10.536,0,4.1675
3,3.75,0.01,6.126475,0.29275,1.59495,-7.53515,-2.3859,-89.5837,-42.98725,-31.497,52.7275,101.015,368.64275,0.60725,-67.6305,-9.79925,0,4.37225
3,4.25,0.01,6.254775,0.22225,1.2795,-24.3799,-6.67605,-86.61015,-28.808725,-31.9955,53.7335,101.015,354.836175,0.5945,-69.2215,-10.40675,0,3.3007
3,4.75,0.008725,6.37505,0.26805,1.3791,-10.3293,-4.7656,-93.16755,-27.39855,-29.866,56.15575,101.1,364.928,0.57,-70.656,-10.545,0,3.9742
3,5.25,0.00635,6.4133,0.259875,1.31025,-38.6967,-3.1517,-88.88655,-27.10725,-29.004,56.12975,101.015,365.048,0.49725,-73.6415,-9.80225,0,2.85
3,5.75,0.008025,6.03525,0.241125,0.9926,-6.471,-5.2918,-91.2992,-25.918,-31.0605,56.31775,101.1,358.7922,0.5245,-75.12625,-9.3575,0,2.16425
3,6.25,0.009,6.082525,0.22085,1.26805,-14.5686,-9.6941,-76.23495,-34.75125,-30.096,58.2145,101.1,365.5915,0.1725,-71.0225,-15.3765,0,3.7915
3,6.75,0.009675,6.309775,0.226725,0.62,-14.0929,-3.82555,-68.8715,-57.423125,-26.12125,59.24775,101.1125,368.6495,0,-48.31625,-8.682425,1.648425,3.30615
3,7.25,0.0147,7.484225,0.129925,-1.5978,-27.37095,-4.753,-48.7876,-49.711,-23.101,54.9385,101.11,364.887,0.1925,-9.696,23.196,10.14075,4.0714
3,7.75,0.05075,8.7537,0.1926,-4.49775,-17.9531,-13.01285,-40.2363,-33.5464,-21.67125,53.26725,101.2,366.0695,0.56725,13.775,49.333,19.52425,4.3383
3,8.25,0.09295,9.77475,0.63265,-7.4076,-40.4398,-21.684075,-22.753,-19.21415,-17.52775,49.40675,101.2,356.062,0.71625,28.631,87.505,39.55025,4.3572
3,8.75,0.1545,10.62725,0.82225,-12.24845,-9.3997,-7.7107,-12.129375,5.91875,-13.584,45.3495,101.19,356.69125,0.9725,50.50625,156.675,80.105,3.96825
3,9.25,0.164875,11.39285,0.935925,-10.4032,-9.307,-3.3075,-2.85875,18.4125,-11.858,40.346,101.1975,354.68975,1.589,69.38,212.2,107.675,4.44465
3,9.75,0.157,12.26975,0.7315,-10.826575,-12.3427,-0.714875,-1.9297,18.0312,-10.984,37.384,101.2,353.51,1.97,83.5225,235.46,94.1375,4.9916
3,10.25,0.1781,12.95125,0.7427,-11.081625,-11.08075,-0.427575,14.794375,48.349375,-9.45,34.603,101.2,353.153,2.11,71.1,195.6,81.0175,4.923
3,10.75,0.1662,12.78125,0.9008,-12.004,-12.448,-0.33725,28.676,31.23465,-7.319,32.729,101.1975,353.58425,2.226,84.1325,248.155,114.5975,4.033
3,11.25,0.200675,13.06775,0.9772,-12.04205,-12.29,-0.150525,5.33402499999999,51.588,-6.32555,30.96,101.1,353.7715,2.224,60.7605,231.21835,96.685,4.5421
3,11.75,0.1789,13.616,1.2322,-12.207975,-11.793,-0.12305,-0.283849999999998,57.827,-4.3824,33.29,101.1,355.089,1.979,44.6985,125.925,62.68775,3.8668
3,12.25,0.177575,13.334,1.099275,-11.99885,-13.1579,-0.282,-11.309,31.605,-3.0021,31.9307,101.095,355.03,1.77,49.769,159.055,69.84275,4.246125
3,12.75,0.2123,13.64,1.203,-12.0967,-12.1919,-0.1557,12.43125,25.1835,-3.39845,30.543,100.995,355.08325,1.738,68.0745,223.14335,124.09,4.98665
3,13.25,0.2025,14.25,1.19225,-13.002775,-12.697025,-0.2305,1.9129,64.29455,-6.37255,31.043,100.9,355.1175,2.028,35.6985,143.025,79.12425,5.0426
3,13.75,0.1952,14.52875,1.025,-11.802,-11.61875,-0.125875,3.47259999999999,58.417925,-6.7638,31.076,100.9,357.401,1.64,37.48775,120.9806,44.53975,4.126575
3,14.25,0.275,14.15875,1.4058,-11.56925,-11.48,-0.205275,9.72265,27.083,-8.086,28.029,100.9,357.55,1.623,36.3025,104.3125,49.136,3.3077
3,14.75,0.256875,14.362,1.7342,-10.670975,-10.736825,-0.351,1.1713,39.3813,-10.16375,27.871,100.9,357.937,1.87,37.31,131.8825,79.96,3.41
3,15.25,0.2628,14.18675,1.3944,-10.183175,-10.29875,-0.11955,-16.248975,33.66025,-9.00275,31.426,100.9,357.892,1.702,31.3035,112.99875,58.49175,4.21315
3,15.75,0.249775,14.4925,1.59085,-8.8544,-9.0865,-0.2209,-21.6836,4.948,-19.57275,31.091,100.9,355.76275,1.535,20.3425,72.41555,55.4165,6.0076
3,16.25,0.267775,14.26125,1.46465,-7.526725,-8.794875,-0.085975,-25.32375,7.8315,-17.953,28.5845,100.9,355.85275,1.07525,20.757,68.9775,56.89725,5.71705
3,16.75,0.216775,13.85725,1.58165,-5.7099,-5.82725,-0.127625,-30.6616,6.984375,-22.4345,33.8335,100.9,356.4095,1.08625,11.24225,46.4193,36.91125,5.844
3,17.25,0.1925,13.44825,1.39525,-4.0105,-4.256,-0.142,-37.297175,-12.4665,-23.30775,35.354,100.9,356.4925,1.07975,-1.823575,33.92775,24.935,6.476925
3,17.75,0.169775,12.67575,1.275675,-1.5612,-1.662975,-0.077025,-54.4824,-19.774,-24.073,38.5815,100.9,357.233,1.045,-58.355,7.3017,8.81925,6.5456
3,18.25,0.076625,11.3875,0.773725,0.517,-0.4445,-0.036975,-74.269325,-38.962,-25.985,41.7915,101,357.9925,1,-68.559,-0.5624,1.157575,6.5064
3,18.75,0.0374,10.31225,0.6533,1.5004,-0.02595,-0.446125,-78.57425,-43.5036,-32.328,45.0915,101,359.248,1.058,-74.64,-16.493775,0,5.616
3,19.25,0.0349,9.55625,0.4897,1.28375,-4.226825,-0.125275,-81.52735,-51.016,-32.37125,50.05625,101,359.282,1.058,-72.325,-11.35925,0,6.714
3,19.75,0.0117,9.49225,0.4587,1.6685,-0.3478,-0.277425,-82.6735,-55.57225,-33.0025,54.163,101,360.139,0.9,-71.4875,-13.875,0,5.8952
3,20.25,0.02175,9.29475,0.28025,1.63725,-4.14575,-1.611025,-81.106675,-57.152,-34.34,52.91075,101.015,357.0675,0.9,-73.085,-11.4025,0,5.6408
3,20.75,0.0142,8.591,0.3714,1.7508,-1.4922,-0.51015,-79.650625,-50.799,-33.125,53.46825,101.1,364.094,0.8725,-72.8125,-9.256,0,5.1501
3,21.25,0.0166,8.4965,0.3066,1.498,-4.0688,-1.471475,-78.45225,-57.1715,-32.2175,53.64875,101.1,361.954,0.87525,-72.8875,-11.4775,0,5.68735
3,21.75,0.0128,8.92075,0.3344,1.6686,-11.626175,-1.311425,-72.00705,-45.3325,-30.36375,53.521,101.1,362.57225,0.849,-71.7125,-10.18375,0,4.9243
3,22.25,0.0118,8.57825,0.3018,0.8638,-2.914025,-1.149475,-83.879,-45.69,-30.62875,56.58225,101.1,362.926,0.829,-70.925,-8.6165,0,3.95985
3,22.75,0.007,8.4355,0.32375,1.452,-6.27405,-1.99595,-70.140875,-63.6592,-31.526,55.6525,101.1,363.61625,0.8545,-69.523,-8.56375,0,4.715
3,23.25,0.01,8.0495,0.349475,1.682,-13.084625,-3.3962,-76.38115,-34.9642,-31.93875,56.5535,101.1,363.295,0.857,-70.174,-7.964,0,4.90155
3,23.75,0.0121,8.2475,0.372625,1.209725,-8.523,-3.5132,-74.95685,-34.93,-29.27375,56.345,101.1,363.5975,0.7835,-71.076,-8.1605,0,5.62565
4,0.25,0.01,9.9405,0.28505,1.9249,-10.4875,-6.21235,-75.533375,-16.34,-30.32,61.0235,100.9,355.6895,0.916,-65.213,-8.568,2e-04,6.18435
4,0.75,0.0014,9.58425,0.2893,2.12675,-18.469025,-2.3001,-74.732,-33.7645,-27.98,61.2545,100.9,356.468,0.8765,-65.33095,-6.6114,2e-04,4.6708
4,1.25,4.99999999999998e-05,9.6807,0.27695,1.924975,-18.604,-2.168,-88.8492,-16.9345,-26.53,59.882,100.9,358.04,0.8465,-65.771,-8.5715,0,4.32855
4,1.75,0.000150000000000002,9.624875,0.2148,1.8304,-8.353125,-3.9256,-84.2863,-12.07955,-28.39,59.2625,100.9,357.77,0.856,-64.90905,-7.872,0,2.795125
4,2.25,0,9.0857,0.2382,1.31605,-16.9524,-7.6662,-73.4463,-16.410925,-30.09,60.8085,100.9,357.24,0.733,-65.4825,-8.131,0,4.56335
4,2.75,0.006075,9.66175,0.266975,2.43475,-8.015,-4.2492,-75.1366,-15.67125,-31.15,58.792,100.9,359.75,0.71,-66.7765,-7.4225,0,2.139
4,3.25,0.00605,9.2775,0.3419,2.061025,-4.9353,-2.195,-74.38155,-13.25745,-31.27,61.3325,100.9,359.8215,0.723,-66.4555,-13.6,0,2.8896
4,3.75,0.01,9.28695,0.27135,1.606175,-41.9867,-6.585625,-82.385425,-14.24,-31.26,61.4005,100.825,359.5255,0.703,-67.0795,-12.672,0,3.8452
