DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
3,14.75,462.236,77.2581,20.8735,316.506,-0.0717046,0.5247465,377.2395,3.924875,21.048,87.8063,23.34325,13.3252,2.903265,698.696,1444.435,21.87415,20.2775,13.8075,12.655,13.495,13.545
3,15.25,400.0365,42.71205,17.80295,291.444,0.02547,0.5469665,376.712,3.94734,21.48955,87.79385,23.62835,13.15165,2.94099,620.653,1289.32,22.373,20.805,14.21,12.765,13.405,13.64
3,15.75,334.808,17.6674,16.51855,249.9245,0.1197405,0.54565,376.494,3.90187,21.3159,87.7878,23.6043,13.4177,3.01531,537.059,1099.81,22.70135,21.3025,14.55,12.93,13.385,13.685
3,16.25,251.528,0.243218,12.32605,197.7425,0.219928,0.555713,376.617,3.8473,21.5559,87.7769,23.7297,13.3824,2.97266,432.007,903.462,22.6013,21.565,14.99,13.13,13.415,13.675
3,16.75,163.977,-14.4933,7.83913,133.919,0.467789,0.51687,376.995,3.85571,21.4805,87.7737,23.0968,13.6917,3.02888,334.6135,677.08,22.5613,21.5825,15.195,13.345,13.385,13.655
3,17.25,89.334,-29.4127,6.38033,75.3542,0.397396,0.487586,376.6535,3.826475,21.1193,87.7756,22.433,14.2648,2.79817,221.417,441.61,21.87115,21.1775,15.4175,13.425,13.31,13.515
3,17.75,8.93479,-32.3984,4.16045,12.9183,0.49263,0.483794,376.14,3.973805,20.5886,87.7914,21.676,15.6495,2.73471,107.6805,218.105,20.75165,20.5025,15.565,13.455,13.065,13.3
3,18.25,-53.9185,-37.7308,1.32653,-19.0163,0.4877205,0.402913,377.28,4.16473,19.7635,87.8109,19.9068,17.2431,2.36294,23.86045,52.1895,19.74245,19.795,15.7475,13.6,12.945,13.165
3,18.75,-76.4998,-44.8869,-0.02367845,-30.1102,0.2788155,0.288198,377.124,4.47772,18.4525,87.8243,17.6629,20.0933,1.90262,0.989788,0,18.78055,18.8725,15.88,13.845,12.895,13.17
3,19.25,-74.0332,-46.2,-0.0900633,-25.1545,0.202363,0.20975,375.212,4.6609,17.2736,87.8479,15.2884,22.3736,1.65201,0,0,17.9121,18.0575,16.0525,14.025,12.945,13.235
3,19.75,-70.9361,-46.1914,-0.526333,-22.12455,0.203164,0.165618,374.685,4.79082,15.7276,87.8765,13.7966,25.0702,1.32886,0,0,17.14335,17.24,16.13,14.21,13.045,13.28
3,20.25,-67.2871,-44.0809,-0.3035275,-16.29415,0.153533,0.142512,375.227,4.86732,14.7366,87.9046,12.1429,27.7749,1.13824,0,0,16.346,16.6275,16.14,14.4,13.13,13.355
3,20.75,-63.1694,-44.006,-0.487577,-15.6023,0.170324,0.13893,374.847,4.9251,13.7851,87.922,11.3536,30.7167,1.12844,0,0,15.62335,16.0625,16.1675,14.555,13.215,13.395
3,21.25,-62.0245,-43.8821,-0.0369728,-15.6815,0.115063,0.13415,376.701,4.9892,12.4959,87.9398,10.1209,33.4141,1.07062,0,0,15.0844,15.535,16.075,14.655,13.27,13.435
3,21.75,-60.4283,-44.7433,-0.3870755,-12.8064,0.1582525,0.120293,376.787,5.146725,11.5364,87.9489,9.12942,35.95,0.951318,0,0,14.5225,15.015,15.9675,14.775,13.31,13.47
3,22.25,-58.6727,-44.4156,-0.317483,-12.0792,0.17234,0.12711,376.4465,5.195715,10.6145,87.9662,8.33035,39.2887,0.873023,0,0,13.93765,14.6075,15.8275,14.84,13.325,13.465
3,22.75,-56.6693,-43.5173,-0.3978025,-8.52905,0.03752125,0.118065,376.815,5.28878,9.88491,87.9735,7.50458,42.0302,0.788441,0,0,13.40625,14.135,15.6225,14.855,13.405,13.44
3,23.25,-54.0703,-43.3889,-0.408916,-9.81239,0.0761162,0.122118,377.439,5.3349,9.52023,87.9705,6.72169,45.1799,0.748786,0,0,12.9679,13.7125,15.4775,14.865,13.415,13.44
3,23.75,-54.5084,-42.9392,-0.6897545,-8.55516,0.05157735,0.11527,377.3185,5.439285,9.03933,87.967,6.14683,48.1115,0.753049,0,0,12.51255,13.2375,15.315,14.855,13.455,13.46
4,0.25,-57.83845,-45.2999,-0.3491345,-11.9281,0.238105,0.152318,375.801,5.557425,11.2601,87.8239,8.694455,35.0185,0.8954935,0,0,18.1685,18.9725,21.225,20.305,17.965,17.175
4,0.75,-57.27445,-46.29115,-0.333494,-15.1616,0.154901,0.1479,375.987,5.703305,10.6276,87.8257,7.50305,37.4236,0.84095,0,0,17.603,18.335,20.95,20.23,17.985,17.18
4,1.25,-56.57295,-46.7754,-0.770212,-9.99593,0.1328165,0.12814,376.75,5.76083,9.80607,87.8111,6.65885,39.39555,0.950831,0,0,17.05965,17.8975,20.7225,20.16,18.01,17.21
4,1.75,-55.3281,-47.007,-0.150104,-11.0844,0.199758,0.139653,377.069,5.95872,9.24775,87.7945,5.69616,41.87935,0.918233,0,0,16.5789,17.435,20.54,20.125,18.09,17.25
4,2.25,-53.89955,-46.17655,-0.2946835,-8.22492,0.0953645,0.1278075,377.628,6.03066,8.67584,87.7891,5.05282,44.50535,0.874644,0,0,16.0944,16.9775,20.2525,20.03,18.05,17.18
4,2.75,-53.6774,-46.36645,-0.278096,-8.020055,0.124205,0.1359515,377.271,6.00911,8.12772,87.77865,4.52762,47.03445,0.7934185,0,0,15.6451,16.6175,20.05,19.94,18.115,17.175
4,3.25,-53.3408,-46.2178,-0.477085,-5.89535,0.0878501,0.135804,376.92,6.139025,7.85603,87.7694,3.99412,48.0081,0.799703,0,0,15.15195,16.225,19.8125,19.84,18.16,17.205
4,3.75,-52.5818,-46.5241,-0.4657365,-7.58726,0.169013,0.137149,377.618,6.16064,7.443305,87.7702,2.98986,48.6415,0.8696415,0,0,14.7331,15.805,19.55,19.695,18.17,17.19
4,4.25,-52.1003,-47.0004,-0.200988,-7.037935,0.148028,0.134296,377.6975,6.187255,6.64697,87.772,2.58796,49.5297,0.902241,0,0,14.2393,15.37,19.37,19.6,18.27,17.175
4,4.75,-51.5661,-45.9955,-0.395092,-5.97335,0.05627525,0.126432,377.939,6.18562,6.53035,87.78295,2.61082,51.3492,0.878898,0,0,13.8713,14.97,19.0975,19.5,18.275,17.19
4,5.25,-50.5902,-45.7326,0.139517,-2.56047,0.128802,0.118422,377.88,6.30504,6.00316,87.8024,1.9456,52.4901,0.885296,0,0,13.56715,14.6575,18.8525,19.31,18.215,17.215
4,5.75,-47.1951,-45.4044,-0.371987,-6.20981,0.111288,0.116514,378.541,6.33749,5.8496,87.82175,1.80556,55.5095,0.781744,2.53036,6.6245,13.29965,14.39,18.6875,19.2,18.25,17.215
4,6.25,-18.4404,-40.6553,0.22322,-3.54961,0.0314023,0.115355,379.544,6.36048,5.51326,87.85,2.29898,56.9929,0.747331,39.38785,84.4818,12.9381,14.0175,18.42,19.065,18.23,17.23
4,6.75,46.52555,-27.5439,0.923405,5.68271,-0.128057,0.1429645,380.216,6.54189,7.04243,87.87005,5.37018,51.686,0.7751435,132.4225,279.9125,12.63715,13.7675,18.375,19.03,18.24,17.29
4,7.25,139.515,-2.30219,6.02879,37.3068,-0.370536,0.207241,381.657,6.6656,10.3265,87.8829,10.143,41.0902,1.01163,244.864,506.828,12.8127,13.835,18.2725,19.06,18.48,17.525
4,7.75,226.265,27.4993,12.14745,89.3174,-0.476375,0.25065,380.833,6.37002,13.4023,87.8977,13.3474,32.7943,1.37002,359.475,744.957,13.14865,14.035,18.4,19.115,18.625,17.745
4,8.25,317.066,71.5786,16.56175,137.25,-0.723165,0.2856195,379.666,6.0286,15.5444,87.90625,16.1163,27.5019,1.405305,479.393,989.055,13.65505,14.275,18.315,19.065,18.66,17.85
4,8.75,398.252,86.0859,21.0858,193.08,-0.881771,0.2781475,378.991,5.93946,17.2072,87.91335,18.4198,23.3048,1.2859,578.807,1194.26,14.5092,14.67,18.205,18.96,18.725,17.86
4,9.25,472.246,89.1115,27.3927,241.488,-1.10909,0.330445,378.105,5.726785,18.7241,87.922,20.2504,21.6445,1.80367,687.7995,1399.85,15.6656,15.1925,17.9675,18.775,18.715,17.795
4,9.75,535.018,99.7361,28.5466,290.664,-1.15836,0.389191,377.961,5.53915,19.7469,87.9246,21.7339,19.461,1.79722,761.138,1570.06,17.07605,15.8425,17.765,18.6,18.64,17.825
4,10.25,590.337,109.459,30.98135,330.1145,-1.267805,0.461183,377.747,5.06162,20.7318,87.921,22.7299,16.7958,2.341,843.274,1722.1,18.4477,16.7375,17.6025,18.41,18.49,17.715
4,10.75,632.925,112.004,36.4103,351.065,-1.33488,0.474954,377.2315,4.810055,21.4895,87.899,23.6526,14.7138,2.43611,902.157,1850.49,20.00855,17.7925,17.4225,18.195,18.465,17.525
4,11.25,662.95,120.163,33.3046,386.5565,-1.23115,0.518726,377.007,4.35265,22.2766,87.8796,24.4672,13.8421,2.88575,943.056,1935.12,21.24965,18.935,17.4525,18.05,18.305,17.515
4,11.75,676.128,130.3975,36.56615,411.7765,-1.302535,0.5029095,376.572,4.01529,22.85305,87.85095,25.01405,13.10145,2.562555,962.3865,1973.06,22.94795,20.44,17.5825,17.98,18.24,17.545
4,12.25,682.145,127.664,37.5274,415.403,-1.25433,0.5368775,376.128,3.856665,23.5134,87.82615,25.715,12.6524,2.7556,972.12,2002.5,24.8715,21.7975,17.72,17.89,18.32,17.525
4,12.75,677.739,127.437,35.39765,429.8595,-1.27496,0.541508,375.5495,3.756225,23.8833,87.79955,26.0888,12.0655,2.909875,973.374,1993.71,26.7441,23.2375,18.1125,17.915,18.16,17.49
4,13.25,649.708,125.511,33.53725,441.214,-1.222435,0.5484575,375.752,3.62569,24.5308,87.7682,26.4664,11.7607,3.10537,948.379,1945.37,28.02745,24.78,18.285,17.77,18.17,17.47
4,13.75,621.9835,126.0135,31.9676,415.135,-1.215795,0.557507,376.224,3.572925,24.6542,87.7423,26.8325,11.17795,3.06329,913.7955,1873.475,29.5475,26.3,18.6725,17.85,18.03,17.45
4,14.25,581.836,109.7105,28.18025,415.212,-1.16029,0.572809,375.9595,3.532135,25.1337,87.7132,27.0949,10.73245,3.253425,858.4915,1760.67,30.74765,27.525,19.235,17.92,18.14,17.43
4,14.75,530.9935,88.486,29.7372,389.9315,-0.8256365,0.627864,375.784,3.36789,25.0604,87.6791,27.31125,10.8173,3.45728,805.9315,1633.975,31.5212,28.48,19.69,17.895,18.065,17.44
4,15.25,465.5105,60.7109,23.17305,349.298,-0.8682,0.645228,375.338,3.40972,25.2426,87.657,27.2673,10.78595,3.61042,717.0865,1464.93,32.0695,29.1775,20.1925,18.145,18.03,17.56
4,15.75,391.29,28.0216,22.7818,311.345,-0.67824,0.64241,374.9555,3.38886,25.1584,87.63315,27.3978,11.1762,3.465635,633.195,1268.93,32.41485,29.72,20.6875,18.32,18.175,17.55
4,16.25,310.7915,8.58549,17.2829,249.68,-0.3918415,0.649384,374.737,3.39217,25.1351,87.6332,27.0408,11.08065,3.635,521.273,1053.11,32.2646,29.865,21.15,18.49,18.1,17.475
4,16.75,228.2005,-3.60614,14.68045,196.5875,-0.2205425,0.656803,375.076,3.519945,24.9839,87.6335,26.3139,11.1029,3.65319,417.8805,838.553,32.1459,29.9125,21.555,18.64,17.95,17.425
4,17.25,136.6745,-24.1014,9.4392,127.5975,0.052823,0.630751,373.8695,3.549015,24.61,87.6399,25.62805,11.33835,3.59697,298.815,586.178,31.69585,29.7425,21.97,18.87,17.925,17.355
4,17.75,63.57255,-42.4956,6.95621,61.6214,0.327058,0.594695,373.968,3.598825,23.9553,87.6488,24.755,11.95475,3.29815,197.246,363.0225,30.72745,29.03,22.0925,19,17.835,17.22
4,18.25,-16.91995,-44.6535,3.33206,-1.59927,0.573198,0.531219,374.136,3.777795,23.2311,87.6553,23.57735,12.9658,3.02662,81.5426,138.7115,29.51195,28.1475,22.205,18.975,17.785,17.135
4,18.75,-73.7745,-49.1639,1.275665,-32.2683,0.657833,0.4373,374.223,4.05902,21.9781,87.6701,21.87445,14.16145,2.51866,12.414,23.93025,28.0426,27.1,22.325,19.07,17.66,17.135
4,19.25,-81.88195,-53.0229,-0.1754325,-35.6351,0.590448,0.3119715,374.8175,4.178275,20.5442,87.6853,20.09935,16.33145,2.084905,0.155213,0,26.61565,25.9175,22.4425,19.275,17.665,17.13
4,19.75,-78.69915,-53.5099,-0.126973,-31.2455,0.425015,0.248102,374.854,4.31837,19.50895,87.709,18.2218,19.2269,1.76262,0,0,25.3536,24.9575,22.585,19.575,17.715,17.185
4,20.25,-74.27465,-50.35765,-0.4925095,-30.7081,0.3524435,0.194251,374.7975,4.568965,18.6427,87.7409,16.9271,20.4511,1.36594,0,0,24.27305,24.135,22.6125,19.86,17.81,17.26
4,20.75,-70.6941,-49.34355,-0.316256,-19.7094,0.301471,0.167152,374.335,4.68861,18.05885,87.7672,15.61055,22.6159,1.31481,0,0,23.085,23.2675,22.575,19.985,17.855,17.28
4,21.25,-68.1732,-48.18485,-0.17668,-27.0101,0.26254,0.173395,374.44,4.91534,17.043,87.8016,14.22305,24.58155,1.24381,0,0,22.16125,22.4225,22.4425,20.16,17.915,17.305
4,21.75,-65.6389,-47.38445,-0.527965,-16.9334,0.2826555,0.16629,375.061,5.11342,15.9975,87.809,13.3206,25.38505,1.15602,0,0,21.4114,21.76,22.2525,20.315,17.97,17.31
4,22.25,-63.7473,-47.58185,-0.5445995,-19.4988,0.23107,0.148881,374.617,5.12388,15.46915,87.81785,11.90395,27.46995,1.162105,0,0,20.68115,21.0875,22.11,20.48,18.01,17.37
4,22.75,-62.14385,-45.89385,-0.4195105,-15.8964,0.227233,0.1495505,374.575,5.31374,14.1103,87.82965,11.03235,29.58885,1.08393,0,0,19.96975,20.5525,21.945,20.465,18.085,17.385
4,23.25,-60.3438,-46.04815,-0.754899,-20.3086,0.190149,0.154702,374.9235,5.566465,12.9808,87.8301,10.01246,31.50615,1.13781,0,0,19.3728,20.055,21.7275,20.53,18.145,17.39
4,23.75,-59.8487,-47.3076,-0.512608,-19.4514,0.2678525,0.15865,376.1365,5.669165,11.9462,87.8174,9.24338,32.4816,0.9643305,0,0,18.776,19.5525,21.515,20.53,18.2,17.39
5,0.25,-58.17705,-45.02555,1.11515,-15.5564,0.469758,0.147301,381.107,6.21625,17.01295,87.8558,13.4843,32.9842,0.8088905,0,0,24.2869,24.79,26.785,24.93,22.23,21.2
5,0.75,-56.8617,-45.0841,0.7861475,-14.8859,0.548708,0.1353465,381.764,6.27572,16.3922,87.84955,12.6688,34.053,0.772664,0,0,23.7104,24.23,26.6,24.91,22.24,21.22
5,1.25,-54.4842,-44.7802,0.6407535,-8.656075,0.312901,0.1293485,381.724,6.40434,15.26675,87.8317,11.091,36.4363,0.7694925,0,0,23.0185,23.58,26.295,24.8,22.23,21.18
5,1.75,-54.5664,-44.9471,0.670541,-8.87076,0.424007,0.1224395,382.37,6.30965,14.2712,87.8265,10.3361,38.042,0.758676,0,0,22.4288,23.03,26.0825,24.715,22.285,21.2
5,2.25,-53.7714,-44.5819,-0.08532615,-11.0179,0.454794,0.129793,382.6235,6.40618,13.5966,87.8153,9.51655,39.5587,0.7465635,0,0,21.8203,22.53,25.885,24.67,22.25,21.19
5,2.75,-54.0477,-44.504,1.276285,-6.86105,0.483764,0.11923,383.934,6.532015,12.8371,87.8156,8.33642,41.5924,0.6978355,0,0,21.4416,22.14,25.7,24.62,22.26,21.23
5,3.25,-53.0807,-44.8201,0.0961787,-4.94262,0.2869945,0.1070075,383.988,6.45089,11.9707,87.81475,7.95968,43.7302,0.660172,0,0,20.968,21.71,25.48,24.54,22.31,21.23
5,3.75,-51.8604,-44.8255,0.420617,-5.493145,0.314406,0.1245695,384.512,6.40482,11.5454,87.82305,7.29279,44.4767,0.6711395,0,0,20.4966,21.295,25.215,24.42,22.33,21.26
5,4.25,-51.1562,-43.8541,-0.0942889,-4.96808,0.433066,0.1134905,385.1705,6.517435,10.81885,87.83065,6.99677,46.9523,0.7053545,0,0,20.1349,20.87,24.955,24.29,22.39,21.23
5,4.75,-50.8468,-44.3678,0.331083,-4.48064,0.170157,0.1118095,385.703,6.558435,10.17885,87.8439,6.02766,49.5836,0.739282,0,0,19.7942,20.59,24.72,24.15,22.37,21.19
5,5.25,-48.4237,-44.2482,0.0622885,-3.3443,0.08027005,0.121486,387.04,6.52008,9.65316,87.8537,5.45686,50.5767,0.767272,1.71373,0,19.3496,20.07,24.595,24.14,22.37,21.18
5,5.75,-24.8881,-42.48765,0.5982435,-3.636735,0.0647767,0.111638,387.028,6.63677,9.36396,87.8869,5.26046,51.5424,0.700301,28.53895,65.9827,18.8905,19.695,24.375,24.01,22.41,21.18
5,6.25,38.02965,-31.12635,2.50549,-4.916895,-0.336425,0.107809,387.63,6.92043,10.9042,87.9118,8.14585,49.3164,0.51337,113.0625,239.326,18.4928,19.35,24.125,23.89,22.42,21.19
5,6.75,121.621,-11.7722,18.5332,5.15899,-1.30406,0.148179,388.0765,7.61297,14.1977,87.93065,13.4952,39.3973,0.811756,219.0525,452.596,18.2676,19.2125,24.0025,23.91,22.645,21.375
5,7.25,214.021,15.1929,37.4544,38.9643,-2.603595,0.2295895,384.6085,7.69408,17.1988,87.9414,17.1937,31.9695,1.30646,330.6575,679.632,18.63355,19.24,24.025,24.005,22.855,21.625
5,7.75,303.6365,47.2838,45.03145,84.3889,-2.79752,0.257149,383.082,7.44947,19.7943,87.9504,19.63625,27.7583,1.41844,444.069,906.126,18.96875,19.3025,23.9625,24.08,22.97,21.75
5,8.25,388.1565,73.05945,55.0293,126.361,-4.0656,0.286354,382.489,7.00086,21.777,87.9658,22.14525,23.1507,1.4409,552.528,1129.245,19.2494,19.41,23.745,23.915,23.015,21.805
5,8.75,466.945,99.4765,69.2044,176.733,-4.49323,0.326881,382.178,6.76868,23.3565,87.959,24.2667,19.9409,1.44209,653.511,1332.09,19.76455,19.75,23.4575,23.67,23.005,21.825
5,9.25,533.854,102.899,79.00355,231.4785,-4.27843,0.341566,382.099,6.4977,24.7148,87.9458,25.9008,17.434,1.47163,741.833,1515.5,20.77185,20.2,23.2575,23.5,22.965,21.77
5,9.75,592.213,107.931,80.29995,262.321,-4.369105,0.371295,381.875,6.07225,25.77115,87.94715,27.51605,15.913,1.62979,816.5025,1673.115,22.3747,20.8625,23.0625,23.46,22.89,21.755
5,10.25,642.402,118.9965,86.0771,306.601,-4.181375,0.388449,381.7805,5.91415,26.53505,87.9346,28.446,14.49255,1.569265,881.5305,1810.655,24.4236,21.865,22.805,23.13,22.68,21.61
5,10.75,679.859,119.16,95.10375,345.024,-3.88166,0.439198,382.4055,5.778095,27.2518,87.9194,29.2332,13.49,1.80699,932.6575,1919.7,26.17645,23.17,22.6275,22.895,22.58,21.49
5,11.25,704.297,114.491,89.7116,370.473,-3.857125,0.423558,382.448,5.63467,28.2632,87.8996,29.9429,12.9229,1.8135,968.1725,1996.89,28.16385,24.57,22.56,22.755,22.46,21.41
5,11.75,714.77,124.451,95.0881,396.256,-3.67269,0.460068,382.68,5.30557,28.4931,87.8721,30.9039,12.2856,1.82316,993.239,2039.09,30.3674,26.38,22.67,22.695,22.475,21.425
5,12.25,711.157,120.296,89.74275,396.834,-3.66943,0.480128,382.636,5.173385,29.0229,87.842,31.0723,11.8318,1.93984,996.0785,2052.58,32.4895,28.095,22.78,22.595,22.425,21.39
5,12.75,700.94,117.952,91.7773,408.753,-3.093025,0.490622,382.5335,4.983895,29.32885,87.8117,31.6058,11.4814,2.05862,997.1815,2040.7,34.4392,29.855,23.015,22.45,22.38,21.42
5,13.25,681.036,120.285,89.00495,413.1265,-3.31215,0.4833145,382.68,4.861185,29.6264,87.7876,31.8064,11.1641,2.05109,974.082,1997.03,36.4842,31.705,23.31,22.345,22.3,21.395
5,13.75,646.032,110.0085,81.114,394.663,-2.83759,0.5433985,382.741,4.68166,29.84195,87.76535,32.3774,10.5469,2.30788,946.815,1920.5,38.2039,33.315,23.595,22.27,22.33,21.39
5,14.25,607.207,108.254,85.69475,380.124,-2.80629,0.583835,382.3995,4.504225,30.1263,87.7354,32.36905,10.3813,2.57229,901.0335,1817.89,39.80085,34.975,24.075,22.45,22.39,21.455
5,14.75,550.412,87.3212,82.60995,345.784,-2.60908,0.559242,382.298,4.58462,30.0284,87.7054,32.34825,10.5148,2.6932,829.31,1679.735,41.16875,36.44,24.5675,22.525,22.48,21.545
5,15.25,482.933,54.6691,74.9409,310.449,-2.413155,0.5896405,382.05,4.504625,30.0555,87.6733,32.2641,10.1992,2.52081,750.8645,1516.13,41.99845,37.5075,25.0075,22.585,22.36,21.535
5,15.75,409.235,34.7074,66.9782,266.1595,-2.01876,0.615466,381.925,4.45908,29.9667,87.65945,31.969,10.4018,2.704855,664.4425,1325.96,42.3187,38.1775,25.4975,22.705,22.345,21.51
5,16.25,328.221,22.29125,63.19405,218.3415,-1.58056,0.596577,381.325,4.52291,29.62005,87.6546,31.2622,10.5749,2.68076,566.6735,1133.24,42.36485,38.7,26,22.755,22.34,21.415
5,16.75,243.658,11.94865,55.71555,156.601,-1.37559,0.5799195,381.026,4.72162,29.5176,87.65255,30.9999,10.7835,2.62274,459.4855,909.864,42.12565,38.9275,26.4325,23.03,22.235,21.46
5,17.25,160.023,-6.66039,45.0363,103.101,-0.69226,0.581078,381.3,4.75806,29.3438,87.6439,30.556,11.0954,2.628575,352.5055,685.176,41.7583,38.76,26.7725,23.225,22.22,21.42
5,17.75,77.0773,-37.23345,36.34215,43.1485,-0.0944559,0.569345,380.97,4.79427,28.83025,87.6415,29.9362,11.5849,2.65741,239.0365,448.051,40.95425,38.07,27.115,23.305,22.11,21.35
5,18.25,6.42033,-44.0248,23.35065,-9.21708,0.634336,0.5301315,381.091,5.000975,28.16835,87.65215,28.8395,12.135,2.45173,135.6885,238.333,39.28555,37.055,27.2075,23.325,21.9,21.145
5,18.75,-55.8707,-45.8674,11.9432,-43.3617,1.194415,0.442887,380.8825,4.9835,27.143,87.66915,27.0878,13.0522,2.197245,42.59355,71.4594,37.48025,35.8325,27.315,23.34,21.82,21.015
5,19.25,-83.7341,-48.579,6.83655,-47.2507,1.62477,0.3244315,381.49,5.215695,25.85195,87.6937,25.0146,14.5268,1.743425,3.75517,6.52029,35.65265,34.62,27.4775,23.505,21.84,21.01
5,19.75,-82.0179,-50.679,3.204825,-39.1364,1.32113,0.213788,381.691,5.42885,24.59585,87.7195,23.1268,17.0962,1.39152,0.00447612,0,34.0615,33.3725,27.6175,23.8,21.875,20.985
5,20.25,-77.8864,-51.0007,2.20887,-28.8634,1.07668,0.168,381.3775,5.570495,23.56245,87.74585,21.4159,19.0834,1.15171,0,0,32.5708,32.0325,27.7525,24.06,21.9,20.985
5,20.75,-72.9019,-50.9072,2.34283,-26.2491,0.875738,0.13696,380.9155,5.741625,22.42465,87.7707,19.3578,21.2398,1.04588,0,0,31.13435,30.8975,27.755,24.29,21.945,21.02
5,21.25,-70.21,-49.3568,1.39628,-25.2263,0.746704,0.146346,380.039,5.82952,21.54085,87.8027,18.3756,23.0934,1.01588,0,0,29.79815,29.7725,27.7775,24.525,22.02,21.085
5,21.75,-66.4638,-48.4679,1.29965,-26.1262,0.722795,0.140432,380.533,5.781065,20.847,87.825,17.485,24.0854,0.9587975,0,0,28.54015,28.7125,27.7675,24.72,22.105,21.14
5,22.25,-65.391,-47.0819,0.708701,-20.44,0.679559,0.137193,380.322,5.78157,20.1978,87.8294,16.8174,26.0497,0.978065,0,0,27.6709,27.96,27.65,24.89,22.19,21.21
5,22.75,-63.0483,-46.756,1.06904,-19.8912,0.617528,0.153916,381.0785,5.97029,19.08535,87.8416,16.1088,27.7845,0.9462815,0,0,26.7572,27.115,27.635,25.02,22.29,21.3
5,23.25,-63.5419,-46.3147,1.21811,-16.9926,0.5108955,0.145566,380.872,5.92768,18.4325,87.84835,15.4721,28.2714,0.928677,0,0,25.8434,26.35,27.515,25.09,22.36,21.34
5,23.75,-61.0627,-46.4786,0.5887375,-13.111,0.426423,0.141554,381.991,5.98777,17.7639,87.851,14.3188,30.9954,0.852202,0,0,25.2336,25.59,27.235,25.07,22.36,21.33
6,0.25,-54.4955,-44.0786,1.25192,-15.8988,0.4949615,0.132751,377.455,8.25241,20.3711,87.7884,16.37665,34.8658,0.802293,0,0,28.66335,28.96,31.0125,28.16,25.37,24.26
6,0.75,-53.59245,-44.31745,1.07647,-16.1264,0.598585,0.1373665,378.444,8.65769,19.72735,87.7813,15.4812,38.04885,0.7501185,0,0,27.92545,28.34,30.7175,28.145,25.405,24.255
6,1.25,-53.96675,-44.154,0.3437435,-11.4981,0.564678,0.119506,379.026,8.53379,19.28655,87.77265,15.02135,39.8255,0.6744045,0,0,27.31125,27.7125,30.515,28.175,25.48,24.275
6,1.75,-53.421,-44.48125,0.681661,-10.2541,0.596096,0.1227235,379.071,8.8831,18.50145,87.76665,14.20035,41.42115,0.6197275,0,0,26.82435,27.1825,30.3175,28.155,25.51,24.28
6,2.25,-52.002,-44.81575,1.05949,-12.353,0.869989,0.1228175,381.3515,8.87409,17.9439,87.76415,13.665,43.90875,0.6931685,0,0,26.1487,26.6425,30.0325,28.075,25.55,24.27
6,2.75,-50.19355,-43.6315,0.608359,-8.0109,0.574607,0.125005,381.143,9.08672,17.1797,87.778,12.9738,45.22405,0.603228,0,0,25.56855,26.24,29.77,28.04,25.545,24.26
6,3.25,-49.56535,-43.26985,0.0290083,-8.196,0.849361,0.1197365,381.796,8.87724,16.85095,87.7766,12.4385,48.0329,0.6498535,0,0,25.07715,25.7675,29.515,27.98,25.585,24.265
6,3.75,-48.1031,-43.0402,0.6358835,-10.2343,0.69244,0.114624,382.5065,9.161505,16.2283,87.7783,11.69455,49.7489,0.68835,0,0,24.69245,25.295,29.275,27.845,25.645,24.275
6,4.25,-47.47095,-42.84555,-0.274874,-7.542275,0.697101,0.124781,382.3935,9.09222,15.668,87.7898,11.35165,50.92705,0.6143525,0,0,24.15095,24.76,29.01,27.77,25.62,24.28
6,4.75,-46.81325,-42.66155,0.2377365,-4.271575,0.4396735,0.1182575,383.828,9.20218,15.0848,87.79815,11.14305,52.206,0.666786,0,0,23.6176,24.2925,28.755,27.68,25.67,24.295
6,5.25,-42.20255,-42.1079,0.2077075,-5.69034,0.239436,0.1161985,384.4475,9.25072,14.83815,87.8164,10.5665,53.33285,0.654414,3.66652,12.41565,23.15815,23.855,28.5375,27.57,25.655,24.275
6,5.75,-11.74355,-36.9773,0.676047,-4.99123,0.0394267,0.10015675,385.3195,9.28918,14.39605,87.8428,10.7476,54.625,0.66408,42.88265,97.41865,22.7806,23.465,28.275,27.475,25.68,24.28
6,6.25,55.11005,-24.9878,7.456555,-4.47707,-0.778329,0.1071365,384.8165,9.907005,16.25645,87.8737,13.2424,52.357,0.5773485,132.935,277.298,22.48055,23.13,28.075,27.405,25.74,24.325
6,6.75,135.2385,-10.44205,33.8787,-1.692245,-2.672345,0.158161,382.964,10.4225,18.72895,87.8959,17.34525,43.6762,0.92015,229.909,482.478,22.4044,22.9925,28.0025,27.405,25.905,24.465
6,7.25,221.715,7.856935,67.9608,12.18395,-4.85279,0.210633,380.409,10.5533,21.37025,87.9268,20.7374,37.9602,1.27962,333.9865,705.781,22.62955,23.0175,27.985,27.47,26.075,24.69
6,7.75,311.125,56.2125,97.2157,36.72365,-6.48551,0.266796,378.632,10.41605,23.6142,87.9479,23.334,32.86525,1.459115,440.533,931.1625,22.88475,23.1075,27.83,27.44,26.165,24.785
