DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,363.0304723875,0.073473606325,2.0333791514,0.000179766775,-14.4812022205,-17.2110848595,-43.2465,-69.266376557,-20.537288652,98.2,24.6103728855,-1.8916918075,0.0460207437,-8.15790121405,1.10445119925,0.895425,1.3539,-1.033454579475,0.1330151041,0.024328312975,0.0196518203,0.7235
1,0.75,368.9350719325,0.0851166203,2.04413364745,0.00016297195,-4.95759261985,-9.406997948425,-42.1575,-66.462449752,-17.372660658,98.2,25.47300704225,-2.133731058875,0.0459137456,-8.7789585109,1.11488985575,0.8006,1.29985,-0.9445741336,0.1337698852,0.026615202,0.021228489,1.0035
1,1.25,363.0427744625,0.06098526735,1.929809157525,0.000149666375,-12.587514892,-18.4921288,-42.08,-64.81564593575,-13.65648968575,98.2,25.397989626,-2.32721975015,0.0452800305,-9.1498132544,1.106886673,0.7444,1.2422,-1.10025806875,0.174315827375,0.029120850375,0.021074010875,0.8674
1,1.75,369.86324055,0.08434864745,1.8488994271,0.00011205705,-6.595263873325,-21.92388196825,-41.902,-73.355622515,-16.027453345,98.2,25.302947076,-2.64551175675,0.0407669136,-8.523780652725,1.082595912,0.6752,1.1671,-0.997862082,0.1855589732,0.03092848,0.022299999525,0.7676
1,2.25,370.2376409475,0.067241452075,1.885811241025,0.0001149944,-12.87783301095,-21.2843111325,-41.93675,-56.387650435,-10.20624971625,98.2,26.6728148265,-2.93413654765,0.039456492,-8.9708140272,0.95191740925,0.637,1.130025,-0.9426376952,0.161297629,0.033754787,0.022321233375,0.868
1,2.75,368.92369978,0.0628135806,1.940535511475,9.78186e-05,-10.1949842389,-30.00708515425,-41.72,-65.342241018,-11.1406539085,98.27,27.459212814,-3.2185942567,0.04464689475,-8.3805857134,0.95399541,0.4844,1.054,-0.906373859,0.16572387125,0.032543374425,0.026555518775,0.8404
1,3.25,368.151291,0.047626204775,1.86527564965,0.000105285,-8.38494617175,-55.694134506,-42.114,-63.5353332925,-16.57276252325,98.2,27.971901577,-3.4180551615,0.04327580735,-7.8751607885,0.924536692,0.392775,1.01705,-1.0495146577,0.1571394503,0.0323183918,0.0300357144,0.57925
1,3.75,368.3423506025,0.07179622785,2.0200332101,7.74382e-05,-12.588876725,-24.4997770735,-42.4495,-53.76010586,-20.80852434,98.2,28.829352842,-3.7157878352,0.041231995025,-6.9383537705,0.68770312875,0.295025,1.0305,-1.108071703475,0.16927763255,0.029036899425,0.0271873025,0.7875
1,4.25,362.696140435,0.054805020875,1.98639699485,0.0001205011,-13.3520243355,-16.03489993,-42.976,-58.1825558185,-8.760472161225,98.17,31.196824836,-3.917290857575,0.0459190264,-6.506282002275,0.528973189,0.1653,0.9679,-0.944932304325,0.156461497175,0.03693854425,0.02644019035,0.8904
1,4.75,357.8452339,0.0579021742,2.0249160779,0.0001237333,-12.7700499405,-27.556262955,-42.64525,-63.28873609075,-25.711527736,98.1,33.206630497,-4.02859807645,0.04778365745,-8.695521514925,0.351826423,0.0901500000000006,0.8423,-1.130563860925,0.1686476388,0.0294455995,0.030430507475,0.814125
1,5.25,356.0173137875,0.049824301525,2.0117023802,8.61076e-05,-15.423699692,-64.38905079,-42.4595,-52.870561007,-15.307585972,98.1,34.2439142745,-4.344128439125,0.0407709592,-10.216331949175,0.261493115,-0.0552249999999992,0.7822,-1.1562258696,0.148383639,0.025646600625,0.026590960625,0.56525
1,5.75,364.94813466,0.0833488552,1.9641428755,0.0001070615,-13.680567772,-42.9206662675,-42.738,-55.7855630835,-11.41909423605,98.1,34.536909535,-4.6273294922,0.0442154152,-8.839534828875,0.0021330805,-0.6511,0.7208,-1.23772387225,0.14047446095,0.0272667944,0.02668685415,0.5022
1,6.25,367.3478163625,0.087084042325,1.864309481575,0.000114238975,-12.16723998375,-62.5949721075,-42.86775,-47.2777531595,-13.266883763,98.1675,36.1127629065,-4.750116695325,0.0414435195,-13.32313144425,0.001358122,-1.34595,0.67925,-1.056444461,0.142521789125,0.026780277125,0.02700116975,0.55825
1,6.75,372.7273437525,0.06675225775,1.8831543298,0.000124561,-12.870067653,-33.8982568085,-43.1515,-51.257850603,-11.118461945,98.1,34.78616994925,-4.8153610132,0.0479689872,-12.72340821225,0.00035825,-1.8993,0.6698,-1.2602435915,0.1562336536,0.0277717066,0.0256108024,0.6222
1,7.25,373.761190115,0.067798584275,1.8087004294,8.9861675e-05,-7.78556313635,-23.53638915825,-43.7225,-51.19772916925,-24.755659735,98.1625,36.211651072,-5.0270122588,0.04537293975,-11.775517061,-0.0417746425,-1.98975,0.617125,-0.954355671,0.145734522625,0.02589267175,0.02526184775,0.730625
1,7.75,372.6679839325,0.0651520894,1.708312906,9.6974625e-05,-7.24589518,-38.64358738,-43.5345,-47.423262166,-14.471128746,98.1675,38.001322075,-5.251632636125,0.0484113158,-10.653801389,-0.0800074217499998,-1.865625,0.59405,-1.25244302915,0.1675510055,0.025943742,0.023042088875,0.628075
1,8.25,368.70164508,0.026167405,1.71231323375,0.0001217007,-9.918728219,-33.66304840625,-43.056,-42.08574449425,-12.0238454665,98.2,36.4150339305,-5.2370338854,0.0447702124,-9.3127762395,-0.0461240639999999,-1.509075,0.70705,-1.308204076125,0.170053984375,0.0288232525,0.02647810275,0.715625
