DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1
1,5.25,-0.10582,-52.9211,-2.15288,1.624985,-4.0552125,0.25505,0.080538225,7.84028,440.013,5.844925,2089.71,0.367039,0.425557,0.0949381,0.267688,101.798,272.716666666667,329.21,0,0.0306916666666666,80.1726666666667,-17.196,-17.9583333333333,-26.7096666666667,0,0.546966666666667,3.41636666666667,6.63396666666667,7.3526,7.69896666666667,8.86933333333333,10.9603333333333,11.931,4.8428,5.70143333333333,6.8659,7.6355,9.11633333333333,9.84333333333333,5.26903333333333,5.89023333333333,6.45446666666667,7.16163333333333,9.168,10.7386666666667
1,5.75,-0.100713,-41.9342,-1.56971,0.988088,-8.0184875,0.31466,0.0857835,8.11161,442.11075,5.888345,2096.46,0.382324,0.398157,0.109315,0.289949,101.801,271.236666666667,329.555,0,0.0306916666666666,81.6266666666667,-15.2291666666667,-18.5813333333333,-25.4313333333333,0,0.483333333333333,3.32263333333333,6.58983333333333,7.30296666666667,7.6771,8.84366666666667,10.962,11.934,4.6413,5.7267,6.79056666666667,7.6076,9.04066666666666,9.95658333333333,5.28893333333333,5.87976666666667,6.46626666666667,7.18333333333333,9.148,10.734
1,6.25,-0.0985754,-37.900925,-0.91204,1.44092,-6.1846275,0.35211,0.11277625,8.22226,442.49275,5.7042,2093.925,0.493148,0.432083,0.112129,0.245097,101.807,271.11,328.538333333333,0,0.0306916666666666,81.7806666666667,-13.1236666666667,-19.8406666666667,-26.0086666666667,0,0.564433333333333,2.9988,6.60853333333333,7.25093333333333,7.68023333333333,8.819,10.94,11.9113333333333,4.69926666666667,5.71373333333333,6.7904,7.6086,9.01933333333333,9.84733333333333,5.4133,5.92156666666667,6.40926666666667,7.1912,9.119,10.7163333333333
1,6.75,-0.095764075,-35.4897,-4.235255,1.99252,-4.882735,0.343322,0.111365,7.74082,442.865,5.85829,2101.08,0.482601,0.467406,0.11366,0.281657,101.827,272.766666666667,333.758333333333,0.210333333333333,0.0210333333333333,83.536,-12.1935,-18.981,-26.7613333333333,0,0.541008333333333,3.17663333333333,6.6502,7.2436,7.65936666666667,8.78233333333333,10.9413333333333,11.914,4.54456666666667,5.65783333333333,6.82056666666667,7.5876,8.97333333333333,9.86,5.66853333333333,6.01366666666667,6.45666666666667,7.16043333333333,9.07233333333334,10.7126666666667
1,7.25,-0.1014865,-45.189875,-3.54377,2.0313925,-21.5422,0.457333,0.121092,7.78605,442.7925,5.6138125,2092.865,0.490814,0.486463,0.124886,0.240687,101.847,272.156666666667,332.6775,0.261116666666666,5.8901,81.907,-12.1625,-19.4743333333333,-26.4566666666667,0.1702,0.8377,3.12223333333333,6.68753333333333,7.28653333333333,7.651,8.73466666666667,10.9373333333333,11.9153333333333,4.8062,5.75023333333333,6.85,7.5436,8.905,9.86733333333333,5.78163333333333,5.99993333333333,6.33343333333333,7.09586666666667,9.01733333333333,10.7093333333333
1,7.75,-0.08929465,-32.67425,1.24482,1.59937,-15.768295,0.418516,0.089524975,8.33006,442.04625,5.8078375,2092.97,0.479126,0.435297,0.118045,0.263143,101.85,274.576666666667,328.585,2.07293333333333,40.3276666666667,80.1576666666667,-12.6015833333333,-16.962,-26.627,15.3141333333333,1.9322,3.3663,6.6858,7.2665,7.59296666666667,8.69466666666667,10.9,11.8723333333333,4.78623333333333,5.79766666666667,6.77573333333333,7.50856666666667,8.85566666666667,9.87,5.69966666666667,5.9759,6.30556666666667,7.02133333333333,8.969,10.683
1,8.25,-0.091808,-26.828225,3.48689,0.78547125,-10.39586,0.407665,0.100065025,9.21464,440.587,6.20883,2080.87,0.465264,0.41998,0.112133,0.232931,101.884,271.813333333333,330.929166666667,6.009,98.4016666666667,79.055,-12.667,-15.9056666666667,-21.2336666666667,40.6453333333333,4.1743,4.3265,6.61746666666667,7.2171,7.5659,8.639,10.9106666666667,11.8863333333333,5.10143333333333,5.83866666666667,6.72486666666667,7.48616666666667,8.81966666666667,9.87,5.68183333333333,5.92423333333333,6.35616666666667,6.97073333333333,8.91,10.6883333333333
1,8.75,-0.116674,-9.62089,14.90905,1.0747675,-16.9856,0.519208,0.099130525,9.73213,441.006,6.4343025,2085.99,0.394558,0.448972,0.115984,0.349726,101.925,272.746666666667,343.823333333333,11.8546666666667,192.173333333333,75.8676666666667,-10.49675,-11.2844,-13.7453333333333,93.1763333333333,8.47543333333333,6.23523333333333,6.5911,7.25796666666667,7.53013333333333,8.57233333333333,10.859,11.8323333333333,5.6159,6.01593333333333,6.8058,7.4421,8.69166666666667,9.87683333333333,5.85006666666667,6.05556666666667,6.38586666666667,6.97,8.84466666666667,10.646
1,9.25,-0.065580625,7.2313825,26.94145,-0.5134265,-17.8542,0.677102,0.0971563,11.4055,436.751,6.838215,2089.19,0.471783,0.437291,0.147607,0.224192,101.923,275.753333333333,354.913333333333,16.447,261.416666666667,69.659,-7.0544,-6.90886666666667,-5.37616666666667,128.66,10.765,7.75273333333333,6.80976666666667,7.36216666666667,7.54173333333333,8.55033333333333,10.852,11.8243333333333,6.31016666666667,6.58003333333333,6.95266666666667,7.41256666666667,8.60566666666667,9.85608333333333,6.403,6.19173333333333,6.4384,7.0152,8.81,10.64
1,9.75,-0.0682456,12.06409,30.794275,-0.395397,-13.1759,0.86331125,0.12995525,13.3774,433.25725,6.86388,2084.3325,0.55626525,0.432758,0.17882825,0.2958795,101.93875,280.916666666667,363.03,22.3063333333333,360.346666666667,64.0823333333333,-4.64975833333333,-3.54576666666667,-1.54336666666667,176.29,15.3223333333333,9.04566666666667,7.19346666666667,7.4838,7.56086666666667,8.577,10.8786666666667,11.8573333333333,7.46136666666667,7.25936666666667,7.16296666666667,7.48886666666667,8.607,9.87366666666667,7.33076666666667,6.60693333333333,6.6282,7.06926666666667,8.81366666666667,10.6663333333333
1,10.25,-0.095653475,16.8788,42.402575,-1.09416,-12.2827,1.00532,0.143603,14.8773,430.149,6.84085,2084.95,0.544478,0.561446,0.207764,0.28511,101.97,282.131666666667,368.556666666667,38.9983333333333,489.746666666667,58.8006666666667,-4.51863333333333,-0.131066666666667,4.99025,251.595833333333,21.2365833333333,10.059,7.5255,7.69363333333333,7.61056666666667,8.57733333333333,10.9073333333333,11.89,7.91966666666667,7.53983333333333,7.32723333333333,7.56523333333333,8.65266666666667,9.901,8.11333333333333,7.40213333333333,6.94163333333333,7.17256666666667,8.80866666666667,10.6913333333333
1,10.75,-0.0973239,27.276975,40.7422,-1.6793,-14.6179,0.934782,0.133577,14.9784,427.74175,6.9864325,2077.25,0.596112,0.502118,0.214235,0.367836,101.92,286.32,375.403333333333,50.8913333333333,611.716666666667,55.8108333333333,-5.165425,3.56493333333333,7.24581666666667,278.8,24.9863333333333,10.6963333333333,7.69023333333333,7.8134,7.72106666666667,8.585,10.941,11.9293333333333,8.95033333333333,8.23403333333333,7.49206666666667,7.63313333333333,8.685,9.904,8.63166666666667,7.79593333333333,7.2796,7.30586666666667,8.80966666666667,10.7143333333333
1,11.25,-0.113622,40.964925,50.2023,-1.82231,-16.4368,0.984735,0.145678,15.7706,424.225,6.881155,2064.275,0.602514,0.605411,0.25061,0.422763,101.901,289.45,378.726666666667,56.7406666666667,688.583333333333,50.7993333333333,-4.5312,7.98113333333333,10.89,363.233333333333,37.459,11.5916666666667,7.9689,8.02253333333333,7.8487,8.613,10.98,11.974,10.1373333333333,8.60833333333333,7.71186666666667,7.7191,8.687,9.88533333333333,9.29233333333333,8.16446666666667,7.638,7.46146666666667,8.81033333333333,10.7333333333333
1,11.75,-0.0960925,40.8191,50.4111,-1.8261875,-14.8991,1.18567,0.169205,16.3318,422.744,6.9334525,2061.445,0.717858,0.65023,0.271749,0.388911,101.843,293.356666666667,382.643333333333,53.7210833333333,734,46.917,-6.67005,10.3323333333333,14.168,355.276666666667,33.01,12.0973333333333,8.342,8.23133333333333,7.97776666666667,8.644,11.0043333333333,12.006,10.9213333333333,9.32933333333333,7.92876666666667,7.83146666666667,8.751,9.87933333333333,9.86666666666667,8.83333333333333,7.9724,7.6339,8.81033333333333,10.749
1,12.25,-0.08243635,52.144875,50.13525,-1.632335,-10.3155775,1.4570025,0.15048675,16.769175,419.92625,6.934135,2055.4975,0.66273725,0.613645,0.26522225,0.363778,101.777,294.679166666667,384.736666666667,50.7536666666667,666.126666666667,44.3246666666667,-5.00033333333333,11.8596666666667,14.372,319.983333333333,30.086,12.7066666666667,8.737,8.45066666666667,8.10233333333333,8.68766666666667,11.0076666666667,12.014,11.3473333333333,10.0553333333333,8.16733333333333,7.96263333333333,8.74566666666667,9.953,10.4656666666667,9.21466666666667,8.49666666666667,7.83953333333333,8.82033333333333,10.7496666666667
1,12.75,-0.07911045,48.9626,53.662,-1.5259725,-11.398275,1.415625,0.182214,17.170475,421.12625,6.36417,2049.145,0.6867795,0.67238725,0.288568,0.443721,101.747,296.266666666667,387.393333333333,56.3273333333333,724.933333333333,42.9816666666667,-5.143,13.617,13.857,348.845,33.1055,13.039,9.13566666666667,8.68033333333333,8.23133333333333,8.72066666666667,10.9983333333333,12.0086666666667,11.8363333333333,10.3893333333333,8.513,8.10333333333333,8.69266666666667,9.94966666666667,10.8076666666667,9.529,8.90333333333333,8.14923333333333,8.82133333333333,10.75
1,13.25,-0.1115915,38.75075,53.53105,-1.50675,-7.360055,1.6022,0.1952875,16.9672,417.5545,6.0846925,2045.15,0.702118,0.7109715,0.2794675,0.423555,101.714,297.196666666667,388.356666666667,51.483,696.04,40.056,-5.30716666666667,14.4023333333333,16.1146666666667,332.36,32.829,13.5086666666667,9.33266666666667,8.92566666666667,8.36,8.75666666666667,10.9773333333333,11.994,12.2503333333333,10.8536666666667,8.868,8.211,8.71033333333333,9.95733333333333,10.9376666666667,9.77666666666667,9.16933333333333,8.49766666666667,8.82966666666667,10.7443333333333
1,13.75,-0.09709605,50.8742,53.19805,-1.102205,-10.07941,1.79616,0.1785325,17.46465,417.62,6.1167275,2040.59,0.6527055,0.652338,0.2878105,0.4059575,101.7,297.414166666667,386.503333333333,41.2203333333333,645.633333333333,38.2156666666667,-5.36148333333333,13.6356666666667,17.2163333333333,307.388333333333,28.53025,13.5866666666667,9.60766666666667,9.123,8.524,8.79966666666667,10.9926666666667,12.0133333333333,12.2983333333333,11.163,9.086,8.357,8.74866666666667,9.92733333333333,11.0183333333333,9.94333333333333,9.37566666666667,8.722,8.841,10.764
1,14.25,-0.111858,44.2676,55.178575,-1.05299,-7.6981525,1.58333,0.203457,18.161475,416.375,6.928565,2034.5575,0.6577815,0.67710125,0.2862125,0.36538425,101.67875,297.559166666667,385.87,46.99,627.606666666667,41.01425,-4.37844166666667,13.7903333333333,16.237,300.3675,27.1989166666667,13.6566666666667,9.87033333333333,9.25466666666667,8.666,8.847,10.9966666666667,12.017,12.5656666666667,11.3306666666667,9.235,8.53733333333333,8.77166666666667,9.91566666666667,10.9463333333333,10.05,9.55933333333333,8.89966666666667,8.853,10.77
1,14.75,-0.1227025,29.0215,50.221225,-0.5293985,-11.5933,1.966525,0.2061275,18.52355,416.9225,7.680165,2038.755,0.634561,0.64425825,0.280024,0.27578775,101.692,295.045,384.394166666667,35.0138333333333,445.658333333333,47.11175,-2.02735833333333,12.6306666666667,14.2728333333333,212.876666666667,20.9728333333333,13.423,9.9395,9.43091666666667,8.8855,8.9325,11.0785833333333,12.1264166666667,12.319,11.3246666666667,9.43658333333333,8.68625,9.00225,9.9175,10.86475,10.032,9.62216666666667,9.15233333333333,8.99258333333333,10.83375
1,15.25,-0.100564,17.6628,36.3897,-0.42057125,-10.8633,1.7061,0.195165,18.4039,415.4705,7.7619225,2038.75,0.5902425,0.6110545,0.2639705,0.2205255,101.6825,295.97,383.55,28.9059166666667,308.514166666667,45.5155,-0.44405,10.9030333333333,12.4945833333333,143.840833333333,16.8162333333333,13.3394166666667,9.91741666666667,9.51758333333333,8.99133333333333,8.98591666666667,11.0680833333333,12.123,12.04725,11.1816666666667,9.46091666666667,8.7715,8.9885,9.91791666666667,10.6576666666667,9.90591666666667,9.646,9.24283333333333,9.01375,10.8266666666667
1,15.75,-0.10058465,9.65205,28.6143,0.09780145,-13.14415,1.60309,0.172319,18.489,415.51525,7.8026325,2028.8675,0.515236,0.5854015,0.2330745,0.1827235,101.697,294.538333333333,381.1325,20.43575,274.749166666667,47.61475,0.51495,9.90666666666667,10.6067333333333,139.88475,14.2739416666667,13.24875,9.906,9.57475,9.088,9.04808333333333,11.05675,12.1126666666667,12.03475,11.0023333333333,9.53683333333333,8.87308333333333,9.02325,9.93916666666667,10.3703333333333,9.72275,9.653,9.32683333333333,9.04225,10.8155
1,16.25,-0.079117075,-12.3215575,11.5892,0.7229085,-8.90603,1.3940575,0.1490225,18.230725,414.885,8.037615,2028.25,0.51919075,0.440354,0.1893995,0.147603,101.6875,293.935,378.543333333333,8.97479166666667,141.4975,48.1716666666667,0.974833333333333,7.56733333333333,8.29626666666667,67.6161666666667,7.090025,13.1346666666667,9.91716666666666,9.63441666666667,9.18991666666667,9.12975,11.0565,12.09675,11.631,10.8200833333333,9.60816666666667,8.96116666666667,9.11325,9.98683333333333,10.0116666666667,9.52133333333333,9.62025,9.38033333333333,9.07916666666667,10.8140833333333
1,16.75,-0.06668385,-18.17795,3.805445,0.73895525,-4.3595,0.86806275,0.08271695,18.16995,414.006,9.0962075,2027.195,0.3970765,0.4326235,0.117915,0.15415125,101.696,291.036666666667,371.911666666667,3.06828333333333,54.4389166666667,57.03125,1.40518333333333,4.26161666666667,3.41355833333333,19.716,2.42146666666667,12.56,9.89808333333333,9.66725,9.26133333333333,9.20291666666667,11.0568333333333,12.1085833333333,11.0085,10.3470833333333,9.54625,9.045,9.1955,9.99666666666666,9.69283333333333,9.359,9.498,9.36141666666667,9.11841666666666,10.8135
1,17.25,-0.0597272,-28.1031,1.1829645,1.9047025,-1.956851,0.5318525,0.069282425,17.6453,417.63975,8.51325,2022.72,0.36598125,0.35305275,0.09174155,0.2297975,101.67025,288.12,361.925833333333,0.3048,4.88555833333333,60.0108333333333,1.59063333333333,-0.0728499999999999,-4.5676,0,0.575108333333333,11.4384166666667,9.78416666666667,9.63658333333333,9.29383333333334,9.25908333333333,11.0454166666667,12.12475,9.755,9.79066666666667,9.42733333333333,9.1155,9.207,9.96908333333333,9.2925,9.16425,9.31,9.30825,9.1515,10.8005833333333
1,17.75,-0.0479245,-30.038625,-2.58716,1.28835,-4.638475,0.33867975,0.077286825,16.2372,420.29,8.59475,2032.53,0.35811025,0.34126725,0.078261575,0.2545305,101.67525,283.0575,354.87,0.008975,0.0592333333333333,69.0785833333333,1.7317,-5.82278333333333,-11.3925333333333,0,0.380883333333333,10.0319166666667,9.51133333333333,9.504,9.30233333333333,9.30916666666667,11.02775,12.1001666666667,8.94266666666667,9.1755,9.1825,9.11116666666667,9.2545,9.96675,8.78841666666667,8.93366666666667,9.059,9.25833333333333,9.17566666666666,10.7849166666667
1,18.25,-0.05587375,-26.3931,-1.332695,0.760772,-3.89197,0.231941,0.0737519,14.78385,427.613,8.11555,2043.36,0.35740175,0.33448675,0.077650275,0.232962,101.72475,280.1475,348.916666666667,0.0203595119639896,0.0592333333333333,75.57175,-0.241816666666667,-11.4640833333333,-17.333425,0,0.515666666666667,8.5803,9.27425,9.35233333333333,9.24325,9.31183333333333,11.0086666666667,12.0959166666667,8.26085833333333,8.70025,8.9,9.04041666666667,9.21641666666667,9.91916666666667,8.343,8.60216666666667,8.87058333333333,9.19075,9.18241666666666,10.7694166666667
1,18.75,-0.1010814,-28.620625,0.29892685,0.603998,-4.33105,0.198186,0.0691743,14.319975,434.85375,7.652235,2040.19,0.3525265,0.35450775,0.065848925,0.292358,101.74425,280.7825,343.325833333333,0,0.0592333333333333,76.19575,-4.95112356321839,-14.6055,-21.9505833333333,0,0.669033333333333,7.84196666666667,9.06441666666667,9.23608333333333,9.17325,9.3355,11.0015,12.0520833333333,7.56623333333333,8.49016666666667,8.7095,8.93025,9.21125,9.90833333333333,8.07053333333333,8.31108333333333,8.7625,9.05291666666667,9.2155,10.76175
1,19.25,-0.0837166,-30.797,-0.93648925,1.3652575,-4.57187,0.19317625,0.087302175,13.4133,431.3595,7.470025,2048.185,0.38347725,0.3500645,0.076140125,0.268373,101.7125,277.7825,340.581666666667,0,0.0592333333333333,80.8035833333333,-9.60733333333333,-15.9088333333333,-23.967,0,0.749266666666667,7.21701666666667,8.8785,9.10283333333333,9.09258333333334,9.34016666666666,10.9854166666667,12.0225,7.17651666666667,8.27874166666667,8.56125,8.80316666666667,9.197,9.87408333333333,7.70255833333333,8.0608,8.61925,8.90016666666667,9.22416666666667,10.74975
1,19.75,-0.0407489,-27.93465,-2.83548,1.5490675,-7.2000825,0.27260775,0.08096455,12.439825,431.52,7.064215,2046.3675,0.37237125,0.34444875,0.077511875,0.3189495,101.7185,275.691666666667,336.455833333333,0,0.0592333333333333,84.64725,-11.4558,-17.8825833333333,-25.9401666666667,0,0.666066666666667,6.3238,8.60358333333333,8.92916666666667,9.01016666666667,9.33516666666666,10.97125,12.0045,6.68645833333333,7.86076666666667,8.36691666666667,8.68608333333333,9.18808333333333,9.82133333333333,7.39490833333333,7.81180833333333,8.42783333333333,8.77775,9.233,10.7405
1,20.25,-0.0812202,-44.691,0.25550975,1.278135,-5.51255,0.2483875,0.0830128,11.33575,431.9605,6.4708825,2051.73,0.38530125,0.36594925,0.074572725,0.30090725,101.65725,274.670833333333,333.305833333333,0,0.0592333333333333,82.7265833333333,-18.0826666666667,-19.311,-27.24425,0,0.802133333333333,5.75659166666667,8.328,8.78516666666667,8.91866666666667,9.31566666666667,10.964,11.9888333333333,6.29713333333333,7.462175,8.1865,8.59708333333333,9.14291666666667,9.78816666666667,7.13425833333333,7.58160833333333,8.23985833333333,8.66291666666667,9.24841666666667,10.7329166666667
1,20.75,-0.05747535,-37.67855,-8.6934,1.29759,-5.2125275,0.3487365,0.08286735,10.081675,434.5355,6.1641925,2067.775,0.39535775,0.3481425,0.0822673,0.366391,101.61475,275.1275,330.614166666667,0,0.0592333333333333,85.9903333333333,-26.0473333333333,-19.3598333333333,-28.3173333333333,0,0.632925,4.63094166666667,8.18415,8.64833333333333,8.84108333333333,9.33633333333333,10.963,11.9746666666667,5.97280833333333,7.40261666666667,8.10966666666667,8.49383333333333,9.20833333333333,9.93716666666667,6.96461666666667,7.38980833333333,8.05900833333333,8.59416666666667,9.26041666666666,10.7355833333333
1,21.25,-0.065085825,-24.4906,-4.30674,1.02176,-1.17226175,0.2581755,0.0785122,9.5010725,443.5505,6.101035,2078.8525,0.3469505,0.34745925,0.08486565,0.30789925,101.73,275.8625,329.405833333333,0,0.0592333333333333,87.745,-28.3998333333333,-19.7194166666667,-28.57925,0,0.6904,4.18414166666667,8.08574166666667,8.53941666666667,8.75533333333333,9.35016666666667,10.9539166666667,11.9593333333333,5.65045,7.23585,8.04208333333333,8.39358333333333,9.20566666666667,9.84125,6.927625,7.24225,7.90128333333333,8.52866666666667,9.2665,10.7230833333333
1,21.75,-0.053578125,-31.149,-0.98096675,-0.0375495,-6.80017,0.339329,0.0878869,9.503165,448.1535,6.0534825,2075.315,0.4283,0.34977575,0.079302775,0.3168525,101.61175,273.155,328.976666666667,0,0.0592333333333333,87.845,-29.599,-20.1754166666667,-29.1919166666667,0,0.738966666666667,4.177975,8.00656666666667,8.4535,8.72141666666667,9.354,10.9446666666667,11.9503333333333,5.521025,7.10856666666667,7.962025,8.31083333333333,9.19783333333334,9.86175,6.84968333333333,7.15389166666667,7.767725,8.45633333333333,9.27541666666667,10.7150833333333
1,22.25,-0.0617133,-41.698025,-0.4543585,1.1514585,-15.67195,0.279868,0.112844,9.1625575,447.123,5.68721,2092.17,0.3764955,0.363448,0.0857643,0.3160235,101.61775,273.5825,329.106666666667,0,0.0592333333333333,84.7525,-30.296,-21.2616666666667,-28.9525,0,1.005675,3.960775,7.94314166666667,8.39133333333333,8.6965,9.38225,10.9309166666667,11.9381666666667,5.35505833333333,6.93495833333333,7.97633333333333,8.27141666666667,9.19825,9.932,6.50565833333333,7.053325,7.63363333333333,8.37625,9.29216666666667,10.7050833333333
1,22.75,-0.0981408,-41.5675,-1.63984,1.1230175,-12.756825,0.24234575,0.095501825,9.18554,448.8545,5.8122475,2081.5575,0.3922765,0.401962,0.100263775,0.3045955,101.659,274.748333333333,327.754166666667,0,0.0592333333333333,85.01475,-29.523,-21.2924166666667,-28.9883333333333,0,0.593916666666667,3.96543333333333,7.74239166666667,8.32641666666667,8.65908333333333,9.34025,10.9305,11.93725,5.22978333333333,6.78643333333333,7.91475833333333,8.20691666666667,9.18058333333333,9.90983333333333,6.310725,6.879075,7.48655833333333,8.26866666666667,9.29916666666667,10.703
