DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,8.75,338.3555,1.443725,-38.004,-16.84125,-41.85335,-17.1733,0.7783,0.0994,0.25099875,0.313545,0.13471,98.5862,33.607725,-7.4805,0,-8.0014125,0.044175625,0.777175,2.16725,23.863,19.0889,2.01725,164.126,282.2595
1,9.25,337.83325,1.303375,-28.13275,-16.37875,-41.4591,-64.9133,0.85605,0.1494,0.263078,0.304978,0.207718,98.5962,31.56,-7.0525,0,-7.65422,0.0630628,0.76925,2.185375,40.21675,20.774825,2.96255,166.37575,285.5515
1,9.75,337.7175,1.343575,-10.86125,-17.42125,-23.803325,-48.790875,0.87685,0.156,0.373378,0.430714,0.26768,98.5632,28.685,-6.33395,0,-7.0464,0.0811882,0.770325,2.207125,50.1045,26.2875,3.741175,168.548,287.9355
1,10.25,337.14,1.3424,-19.926875,-16.76375,-24.67865,-29.716,0.91,0.1918,0.3783825,0.4937875,0.277765,98.5332,27.9525,-5.7144,0,-6.76136,0.070583125,0.767325,2.228875,65.5987,37.662775,3.98285,172.25725,287.856
1,10.75,336.5495,1.417,-30.7656,-15.37,-16.497,-12.0622,0.83225,0.212875,0.410396,0.477602,0.33167,98.534,26.564,-5.4515,0,-6.23584,0.0968532,0.7795,2.250625,64.26605,39.46575,5.098,174.3765,292.009
1,11.25,335.675,1.277725,-27.00375,-14.82375,-30.396,-26.8465,1.0015,0.17865,0.391822,0.473712,0.31033225,98.5094,24.53875,-5.25175,0,-6.0791,0.09226235,0.79525,2.25025,74.91,39.76415,3.991675,174.23625,293.1975
1,11.75,334.4645,1.40225,-21.896875,-13.70875,-36.22,-8.2852,0.96125,0.22245,0.4587825,0.4667945,0.290656,98.4188,22.4793,-5.17755,0,-5.851675,0.09927295,0.822675,2.243,83.1803,50.17155,5.1155,175.4855,297.60875
1,12.25,333.418,1.256,-27.44225,-11.97875,-5.199525,-39.29485,1.041175,0.21475,0.481264,0.534362,0.3387195,98.2616,21.3336,-4.7351,0,-5.737515,0.107808,0.85835,2.23575,69.9803,45.616575,4.75215,176.7595,300.2285
1,12.75,332.1295,1.38955,-6.8693,-9.4685,-25.010075,-55.544,1.14315,0.21795,0.4970835,0.610924,0.376369,98.1898,19.97195,-4.14625,0,-5.29277,0.08733745,0.9215,2.2335,82.142075,38.598825,4.7456,177.113,300.68175
1,13.25,331.327,1.3744,-11.1528,-8.857375,-24.47415,-27.56495,1.05,0.205,0.5633535,0.5368575,0.3649115,98.1702,19.3805,-4.0214,0,-5.147155,0.0984692,0.97875,2.227625,86.419875,38.86305,3.9751,173.78225,302.06125
1,13.75,331.31,1.3875,-10.3831,-9.765375,-26.410775,-38.5074,1.0283,0.225475,0.412265,0.5254225,0.37593875,98.307075,18.09635,-3.4761,0,-4.58534,0.082934375,1.13475,2.225375,92.64975,42.678325,5.158,174.5295,302.1345
1,14.25,332.193,1.274175,-27.2123,-11.835875,-29.1972,-21.081525,1.092,0.216,0.45979775,0.5918275,0.37193425,98.341425,18.1875,-3.27065,0,-4.3641025,0.073451025,1.228675,2.2295,75.14865,37.541675,4.10315,175.3505,302.67125
1,14.75,331.089,1.361625,-13.6147,-10.286375,-24.4,-34.8175,1.05975,0.23735,0.508037,0.457497,0.342254,98.340575,18.085,-2.9152,0,-3.911845,0.07059185,1.2364,2.245875,69.1477,36.12585,4.2461,175.441,302.16025
1,15.25,330.9315,1.29725,-34.01725,-10.9895,-29.5175,-32.920625,0.958,0.1767,0.3773475,0.4618375,0.261921,98.29415,17.7818,-2.8246,0,-3.63266,0.0565486,1.24875,2.272625,61.1495,29.640225,3.4065,174.74875,301.22425
1,15.75,330.50625,1.37855,-5.14275,-11.910375,-20.56,-74.668125,0.813,0.18,0.38206,0.409753,0.229875,98.2796,17.465425,-2.755925,0,-3.23289,0.0444159,1.295425,2.284875,37.9545,16.84,1.7034,174.174,298.568
1,16.25,330.1255,1.355625,-14.45,-12.81125,-26.5349,-11.69245,0.8008,0.1397,0.360667,0.370174,0.258596,98.223,18.455,-2.662775,0,-3.14413,0.03715885,1.36085,2.29625,19.057,10.4488,1.4168,173.292,295.418
1,16.75,331.486,1.2489,-7.286,-13.28875,-33.5713,-19.0376,0.873975,0.132625,0.308131,0.349645,0.1656835,98.1666,20.12885,-2.540325,0.019,-3.19221,0.044163675,1.364175,2.3085,9.87745,7.1498,0.8544,173.24,291.678
1,17.25,331.098,1.5065,-28.29955,-13.78625,-42.5,-28.5127,0.718,0.052,0.196216,0.230864,0.0654171,98.1904,21.18985,-2.519375,0,-3.512685,0.05574885,1.302425,2.438625,0,0.6768,0.3132,173.23,288.968
1,17.75,331.31775,1.5967,-14.068075,-14.7325,-60.14015,-21.1115,0.793,0.0493,0.1828995,0.2179785,0.0512146,98.26635,23.2825,-2.97685,0,-3.351035,0.0611207,1.286575,2.45275,-5.13878,-3.416,-0.245375,172.9245,285.45825
1,18.25,331.805,1.56255,-12.7125,-15.395,-56.908,-44.42775,0.692725,0.037925,0.1389905,0.18013175,0.035171,98.296,24.69365,-3.908875,0,-3.680675,0.060139025,1.2499,2.451875,-5.73121,-3.81765,-0.3002,171.82675,283.24625
1,18.75,331.211,1.54625,-3.1477,-15.8025,-61.27615,-26.32,0.6645,0.0379,0.152656,0.161449,0.03954365,98.334025,26.1,-4.604575,0,-3.981795,0.0634695,1.20365,2.447375,-5.58356,-3.5085,-0.12445,170.5695,282.5965
1,19.25,331.30875,1.541125,-7.35175,-16.07625,-73.5658,-13.7651,0.7626,0.0384,0.161443,0.177628,0.03247215,98.349125,27.2977,-4.612425,0,-4.35567,0.0619559,1.152325,2.451,-5.580625,-3.52425,-0.084175,169.5615,282.547
1,19.75,332.63925,1.6172,-12.6585,-16.32375,-68.6823,-27.806,0.835,0.048375,0.17624175,0.1820945,0.03487185,98.3766,28.2,-4.5115,0,-4.65288,0.068037325,1.11285,2.454625,-5.468535,-3.409,-0.4008,166.456,280.752
1,20.25,332.263,1.5942,-3.84404999999999,-16.545,-70.79605,-51.6769,0.843925,0.043925,0.183258,0.195452,0.045343,98.395,28.96,-4.732425,0,-4.9167,0.0638746,1.088325,2.451875,-4.88227,-3.356,-0.2352,166.982,279.6
1,20.75,334.32,1.5558,-3.26365,-16.86125,-88.6747,-12.238,0.817125,0.04375,0.178106,0.18694725,0.043883975,98.4262,29.195,-5.02145,0,-5.1790075,0.060814225,1.064175,2.44825,-5.168755,-3.3492,-0.1848,166.726,278.908
1,21.25,333.68875,1.610275,-3.95595,-17.03,-70.3001,-36.188925,0.773625,0.045875,0.170662,0.195436,0.0501548,98.4016,29.24,-5.535875,0,-5.56816,0.064489,1.03815,2.441875,-5.360035,-3.344,-0.0066,166.07,278.108
1,21.75,334.166,1.6497,-10.503875,-17.04875,-76.4908,-17.9607,0.90555,0.04825,0.17384,0.17433175,0.0483747,98.3936,29.915,-5.694125,0.0095,-5.8709025,0.05653205,1.024825,2.431875,-5.30623,-3.199525,-0.0256,165.52825,277.64925
1,22.25,334.6585,1.610525,-6.484875,-17.18,-68.6225,-11.87,0.75175,0.06,0.161587,0.18308475,0.0494699,98.38545,30.785,-6.030075,0.019,-6.169255,0.04917435,0.97525,2.42825,-5.148525,-3.342225,0.0412,165.498,277.29225
1,22.75,335.305,1.69535,-3.8955,-17.23,-72.6105,-19.275,0.9796,0.05585,0.201675,0.216813,0.06378355,98.34325,29.9395,-6.242275,0,-6.46737,0.07649995,0.8974,2.409625,-4.54881,-3.2218,-0.032175,165.68,276.35125
1,23.25,335.0375,1.7125,-2.5909,-17.3775,-75.220625,-36.4412,0.9206,0.047,0.208324,0.245108,0.0656678,98.36175,30.8029,-7.07075,0,-6.810315,0.0869303,0.83265,2.38425,-4.88513,-3.276675,-0.306975,167.381,276.071
1,23.75,335.41225,1.6556,-14.0268,-17.6725,-84.18095,-36.900875,0.9014,0.0598,0.220004,0.203378,0.0603968,98.3678,31.39385,-7.27425,0,-7.10664,0.0839758,0.8081,2.3525,-5.01382,-3.10015,-0.55685,170.248,274.75375
2,0.25,358.74825,1.4992,-9.3265,-16.96,-69.4051,-44.052975,0.6848,0.0407,0.202749,0.175617,0.0678137,98.30375,24.1166,-3.98765,0.01,-3.22155,0.05939255,2.175,3.755375,-4.8111775,-3.18275,-0.10025,176.681,285.625
2,0.75,357.998,1.36355,-14.124675,-18.18375,-66.69,-30.127725,0.75965,0.052,0.197524,0.19704875,0.069189775,98.353875,26.124,-4.170125,0.0095,-3.3485025,0.063182875,2.120075,3.723125,-5.271135,-3.28925,-0.179725,175.89825,285.175
2,1.25,358.5505,1.35715,-10.44535,-17.625,-58.2333,-38.7573,0.6555,0.0534,0.19390625,0.20935625,0.0672205,98.301,26.43585,-4.2354,0,-3.47809,0.059652125,2.084575,3.6895,-4.76472,-3.20275,-0.142425,175.85425,281.45
2,1.75,359.0585,1.4662,-15.3636,-18.64875,-62.753375,-39.988,0.7016,0.0476,0.207586,0.17755725,0.062679425,98.29575,28.16355,-4.458325,0.0095,-3.58532,0.05308955,2.0655,3.665875,-4.46168,-3.141825,0.086475,177.175,282.45
2,2.25,357.495,1.50225,-24.1473,-18.775,-67.0737,-68.864825,0.7765,0.0465,0.175297,0.18874,0.051488,98.312125,29.38,-4.695925,0,-3.716815,0.053307525,2.045175,3.63725,-4.2605275,-3.3599,-0.040425,176.45,279.725
2,2.75,359.816,2.037875,-11.5283,-18.9275,-69.4825,-42.106625,0.5999,0.0625,0.1572145,0.19176675,0.04301745,98.283375,28.64205,-4.994175,0,-4.10697,0.04639595,2.032825,3.615,-4.2986875,-3.14925,-0.014025,175.725,279.725
2,3.25,357.95875,1.694775,-20.0905,-19.98875,-73.975275,-65.2874,0.731875,0.0551,0.185575,0.17587,0.0462835,98.268,28.7859,-5.048775,0,-4.2444,0.0447045,2.00725,3.58725,-4.027995,-3.194775,-0.0906,175.725,279.725
2,3.75,357.4715,1.704975,-24.193,-19.30375,-68.52,-38.190725,0.7502,0.059725,0.2045465,0.22157425,0.054992125,98.2685,30.104925,-5.224225,0,-4.43527,0.051952175,1.960325,3.5645,-4.3887525,-3.042,-0.09185,176,282.175
2,4.25,358.5235,1.7975,-5.155,-17.92125,-61.3525,-27.425,0.688,0.0585,0.197277,0.18763775,0.051171925,98.299625,31.3034,-5.3687,0,-4.6837425,0.06211885,1.916575,3.5445,-4.7695525,-3.18275,-0.04795,176.2795,281.175
2,4.75,358.337,1.658125,-6.406375,-18,-74.978575,-41.71,0.6448,0.053,0.18633,0.204005,0.0599405,98.324875,32.717325,-5.162375,0.00925000000000001,-4.94445,0.057706,1.893825,3.525,-4.69327,-3.010175,-0.194875,176.285,281.175
2,5.25,358.336,1.87465,-7.10365,-18.672125,-71.2,-26.50395,0.6651,0.0717,0.227224,0.25242975,0.054487225,98.350375,33.792925,-5.446925,0,-5.25703,0.042612475,1.878675,3.513625,-4.757445,-2.955775,-0.21115,175.725,279.45
2,5.75,358.755,1.410425,-21.2032,-19.84375,-70.64625,-43.65985,0.644775,0.053375,0.217785,0.17132,0.04213,98.3805,34.44375,-5.759325,0.00925000000000001,-5.4153,0.0437195,1.82975,3.500875,-4.9774875,-3.074725,-0.49465,175.45,277.45
2,6.25,359.21,1.653375,-20.7729,-18.26375,-70.88,-123.4575,0.75565,0.0533,0.1663435,0.190383,0.06399685,98.41675,35.524875,-5.99955,0,-5.593755,0.0434158,1.787,3.495375,-4.662305,-2.83825,-0.1771,176.0375,277
2,6.75,358.274,1.45815,-25.51185,-18.085,-62.85,-14.4948,0.5511,0.0434,0.1842065,0.2060115,0.059391475,98.465,34.9102,-6.170925,0,-5.766835,0.045448125,1.76125,3.484,-4.03959,-2.80375,-0.119275,176.021,277.131
2,7.25,359.845,1.6302,-16.7542,-17.26875,-61.963975,-29.491125,0.63,0.0487,0.17321125,0.2119225,0.069137,98.41425,34.144,-6.18885,0,-6.027435,0.0574097,1.750675,3.47125,1.2078,0.710175,0.0578,175.15025,276.28275
2,7.75,359.525,1.214675,-12.693475,-16.1525,-60.45175,-11.49015,0.754475,0.061,0.19081725,0.233197,0.0515864,98.406,31.13,-5.82205,0,-6.0114075,0.05749285,1.765825,3.4685,11,5.796075,0.624,175.9945,282.45
2,8.25,361.70425,1.626325,-10.9768,-15.05125,-40.85,-29.7782,0.631225,0.0587,0.212363,0.2178075,0.0810853,98.39625,29.6224,-4.8843,0,-5.816675,0.0592805,1.7724,3.457125,25.924475,12.545,1.485525,177.45,287.70525
2,8.75,361.42,1.01525,-7.714,-13.93125,-32.78015,-17.082575,0.645775,0.08735,0.2307815,0.2895715,0.127177,98.407,28.0331,-4.063575,0,-4.80371,0.0572835,1.787675,3.4535,45.95725,22.3405,2.585,176.319,291.712
2,9.25,360.781,0.9715,-14.257525,-11.389125,-34.688,-16.2907,0.5459,0.0848,0.25002,0.319845,0.15973,98.4435,25.2196,-3.78025,0,-4.4452,0.06796,1.837475,3.45075,57.269575,30.706125,3.24315,178.681,296.22525
2,9.75,358.40225,0.93335,-37.510425,-9.878,-20.845,-55.48625,0.8824,0.1402,0.331999,0.396325,0.252102,98.41175,22.2657,-3.30925,0.018,-3.820705,0.07710885,1.89775,3.44525,76.8775,40.271375,3.523625,182.175,304.29875
2,10.25,358.28825,1.1762,-38.44165,-8.165,-21.473675,-75.000075,0.8205,0.15825,0.40658575,0.41684475,0.33107875,98.347,19.7951,-2.8045,0.019,-3.22126,0.095747175,1.91775,3.443875,81.3875,40.022225,3.629375,186.9,307.658
2,10.75,357.87525,1.08525,-17.886225,-5.337375,-11.0685,-25.818975,0.837475,0.16555,0.416255,0.47230175,0.31478825,98.35975,18.2725,-2.468325,0.078,-2.7409975,0.105858,1.9956,3.4325,97.696425,44.780475,3.83765,185.22175,310.908
2,11.25,356.804,1.2792,-17.4953,-3.65775,-3.3726,-19.5218,1.01275,0.1825,0.43231075,0.49497825,0.353901,98.484875,17.512425,-2.227325,0.08925,-2.11106,0.1039395,2.01975,3.4225,115.425,57.989675,6.141925,186.41975,313.725
2,11.75,356.32875,1.3358,-49.9108,-3.446875,-17.79,-21.5474,0.93725,0.2111,0.4032735,0.465302,0.352379,98.26625,17.09025,-1.900125,0.1,-1.71695,0.116735,2.1024,3.4125,117.29,58.3848,5.48205,188.725,317.117
2,12.25,356.146,1.38375,-8.31,-3.216625,-3.649375,-18.589,1.0106,0.1938,0.469496,0.554883,0.360583,98.255625,15.5532,-1.837775,0.1,-1.39207,0.104633,2.2205,3.403875,132.209,58.9381,5.77795,190.725,317.2635
2,12.75,356.12575,1.68125,-25.02725,-1.21575,-16.92675,-52.37765,1.06805,0.2425,0.5341065,0.609774,0.404336,98.32275,14.799,-1.7181,0.1,-0.8169925,0.104168,2.442325,3.39525,92.881875,53.80095,4.188075,191.5655,318.813
2,13.25,356.095,1.4786,-11.8466,-0.5674,-36.336625,-25.7925,1.083125,0.2595,0.52029,0.684082,0.389227,98.3305,14.3993,-1.19455,0.10975,-0.435815,0.0932401,2.64845,3.391625,107.98,55.310625,4.802975,193.45725,316.45
2,13.75,355.483,1.58185,-46.21725,-0.526025,-43.813625,-59.470425,1.105,0.2462,0.5230475,0.595115,0.40544,98.36125,14.0985,-0.856,0.10975,-0.182962,0.099924625,2.92075,3.398,113.44125,51.236575,5.7914,195.625,317.9
2,14.25,354.86125,1.43875,-9.2284,-1.04135,-15.526,-5.874075,1.1001,0.2272,0.52963875,0.5954975,0.3560325,98.3565,14.1975,-0.659525,0.10975,0.2291425,0.11609,3.119075,3.4235,105.7403,62.630175,6.168625,194.13925,314.73325
2,14.75,355.34,1.39275,-15.891375,-1.434875,-12.889,-34.574,0.9953,0.1695,0.399054,0.53092525,0.291454,98.37375,13.8808,-0.49475,0.10975,0.476033,0.100876675,3.35755,3.459,91.9,57.028875,6.04995,195.35,317.885
2,15.25,355.914,1.2559,-33.87095,-2.049375,-13.240125,-8.8105,1.05425,0.17825,0.402867,0.469779,0.31937,98.340375,13.99075,-0.21945,0.1,0.851997,0.07154415,3.44575,3.51225,68.87775,38.0925,4.75525,194.35,318.9145
2,15.75,356.474,1.4344,-6.5425,-3.558875,-24.1368,-29.566625,0.928,0.1626,0.426438,0.541022,0.30159,98.3796,13.367675,-0.2152,0.09975,1.1198475,0.0652136,3.4895,3.575875,61.18175,35.020175,3.09475,192.175,318.798
2,16.25,354.345,1.40775,-5.316725,-4.944,-36.9786,-29.613375,0.969,0.1544,0.34149125,0.49158875,0.24597375,98.4567,13.717625,-0.2388,0.0995,0.84802625,0.051569375,3.523,3.645875,40.701025,24.730175,2.547625,189.175,318.50025
2,16.75,354.39175,1.4348,-13.6982,-6.13125,-27.967375,-21.339875,0.80185,0.141125,0.354866,0.405536,0.22773,98.5076,13.85145,-0.2362,0.09975,1.09898,0.0464494,3.5355,3.69675,26.59475,13.4046,1.350325,188.175,317.827
2,17.25,355.9625,1.4246,-3.33275,-8.32125,-54.319825,-54.005325,0.65875,0.09765,0.3196325,0.3214105,0.192748,98.5174,14.0184,-0.22525,0.09925,1.0050795,0.0401636,3.525825,3.746625,11.6796,6.0225,0.78135,187.45,310.97875
2,17.75,355.44925,1.5148,-2.532625,-10.503375,-58.69485,-21.50495,0.61135,0.070175,0.182744,0.203786,0.09079885,98.5062,15.89,-0.237325,0.09925,0.6835435,0.0437431,3.482925,3.7775,0,-0.493,0.0401749999999999,187.8185,303.725
2,18.25,355.322,1.6332,-15.11475,-12.122125,-60.0046,-9.676,0.78525,0.04425,0.16324425,0.14748775,0.0365091,98.4836,17.583325,-0.736525,0.07975,0.23321925,0.04190185,3.330225,3.80925,-5.9884325,-3.67825,-0.133975,186.087,296.725
2,18.75,356.07675,1.300625,-11.28,-13.11,-59.62545,-19.99215,0.521025,0.034,0.13952525,0.15262075,0.037821625,98.4032,19.0523,-1.27065,0.0695,-0.30499325,0.059474775,3.17655,3.840625,-6.1465125,-3.811425,-0.05635,185.22475,295.45
2,19.25,355.67025,1.4858,-13.3885,-13.815,-51.665,-63.6828,0.5145,0.03575,0.142174,0.182422,0.0484096,98.4664,21.470625,-1.337925,0.0895,-0.723806,0.054649,3.0424,3.8675,-5.573595,-3.68375,-0.064375,184.714,294
2,19.75,355.822,1.6394,-4.603,-15.6975,-63.05045,-23.9804,0.49555,0.0362,0.156568,0.177472,0.0463306,98.4553,22.376375,-1.5766,0.07975,-0.601334,0.0563492,2.919125,3.877125,-5.368975,-3.38925,-0.067225,183.45825,291
2,20.25,356.238,1.626425,-4.7969,-15.85625,-58.4226,-10.4273,0.6284,0.0464,0.1765185,0.184111,0.05073115,98.4691,23.003925,-1.896725,0.06975,-0.8937935,0.05939985,2.802525,3.880375,-5.1071425,-3.515675,-0.1472,183.5425,288
2,20.75,356.5815,1.68505,-11.03275,-15.792975,-65.315,-47.84625,0.655425,0.039875,0.180912,0.190316,0.0421374,98.3903,22.76875,-2.593025,0.0495,-1.36734,0.0670386,2.69755,3.873625,-5.07455,-3.29275,-0.2709,185.45,288
2,21.25,357.515,1.7783,-21.689,-16.30625,-64.252575,-18.725775,0.6848,0.0484,0.1490165,0.18387925,0.049207975,98.3937,22.6407,-2.72665,0.03975,-1.7914525,0.066653025,2.59935,3.87725,-5.3915,-3.418325,-0.108975,182.075,288
2,21.75,357.99775,1.58805,-32.5168,-16.66125,-71.976375,-35.04125,0.735,0.041,0.17565525,0.1476745,0.054153525,98.3937,23.241525,-3.1232,0.03975,-2.104305,0.04991465,2.51235,3.879,-5.0331075,-3.320275,-0.074625,180.4985,287.175
2,22.25,357.8,1.6881,-8.8334,-16.779525,-66.474,-36.977925,0.736,0.055375,0.1729665,0.1861005,0.05831805,98.3722,22.987275,-3.404375,0.03,-2.366825,0.051791,2.430175,3.86625,-4.9807825,-3.343375,0.0523,179.06225,284.45
2,22.75,357.93,1.520875,-12.1924,-16.825,-65.08,-29.9245,0.7538,0.0434,0.163451,0.18480825,0.05654485,98.4018,23.443875,-3.727425,0.02975,-2.64095,0.07539315,2.3551,3.840375,-5.0898775,-3.240575,-0.0755,179.175,284.45
2,23.25,358.1335,1.3894,-12.30745,-16.99625,-69.735,-24.5278,0.747,0.0495,0.19124,0.19860775,0.053530075,98.3504,24.576375,-4.04655,0.02975,-2.80837,0.05896045,2.2836,3.810375,-5.03665,-3.24055,0.045875,178.45,283.45
2,23.75,359.60525,1.503,-5.12625,-17.275,-69.166,-41.247975,0.69175,0.042,0.198336,0.199184,0.0485132,98.3266,24.6794,-4.078525,0.0195,-2.98748,0.054331,2.22335,3.7795,-4.931965,-3.27535,-0.0121,176.725,284.175
3,0.25,358.738,1.62935,-11.47945,-14.3,-67.8492,-139.574,0.77805,0.0561,0.1856505,0.234951,0.06534105,98.36385,26.67565,-1.2126,0,0.4384245,0.05466225,5.22535,6.680375,-5.06051,-3.3576,0.06385,192.34275,300.36225
3,0.75,358.304,1.699475,-44.3637,-14.37875,-67.2292,-136.40075,0.9443,0.059,0.2269715,0.2347175,0.069284825,98.258225,27.58825,-1.3979,0,0.13317575,0.053301525,5.153,6.620375,-4.84219,-3.209575,0.13,191.0435,298.97125
3,1.25,358.708,1.848475,-22.6681,-14.53125,-54.3136,-64.2818,0.9,0.0578,0.184777,0.259753,0.0720141,98.325375,29.65045,-1.29025,0,-0.152304,0.0561638,5.08055,6.5545,-5.01285,-3.3439,0.058325,191.241,297.6185
3,1.75,358.684,1.7835,-31.135,-14.63375,-68.37665,-78.6502,0.8162,0.05855,0.2046705,0.1931555,0.085268725,98.33975,32.44605,-1.657675,0,-0.48609,0.05045835,4.99185,6.490875,-5.407075,-3.2275,0.076925,190.67425,296.638
3,2.25,359.04075,1.77365,-5.26315,-14.705,-64.05235,-32.9725,0.6555,0.0635,0.1631235,0.231259,0.07587695,98.35255,33.69165,-1.93955,0,-0.8594445,0.05407105,4.8694,6.434225,-4.9816075,-3.054925,0.06765,190,295.97275
3,2.75,359.135,1.804825,-56.317125,-14.855,-58.2056,-86.3965,0.780275,0.053625,0.178854,0.189052,0.0558436,98.456525,34.50305,-2.056075,0,-1.00626375,0.0585198,4.75365,6.3945,-5.5032975,-3.141925,0.0602,189,295.148
3,3.25,358.4275,1.756925,-15.4172,-15.005,-68.392325,-40.297,0.68075,0.069,0.211672,0.247866,0.0707888,98.422575,35.78495,-2.13795,0,-1.04103225,0.060049,4.639375,6.3685,-4.5467375,-3.147675,0.0924,189.8405,294.6715
3,3.75,357.6715,1.83255,-23.271225,-15.07875,-55.0625,-33.237,0.7305,0.047,0.1867135,0.170451,0.06052685,98.486,37.583,-2.223,0,-1.0465225,0.05109705,4.539925,6.35475,-4.7039825,-2.97925,0.11035,189.82825,293.95375
