DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS
1,8.25,-31.2804801455,-93.42117851175,-3.5581359113,-39.03769875,-75.54343625,-22.876596,-24.057018,11.5912518855,0.05920065455,64.62653975,0.079524365,1.0358574,389.66934921,0.7392596578,-14.31824
1,8.75,-41.7938432675,-87.2438650885,-1.9710491248,-32.59938475,-85.38518,-22.320488,-23.69485125,11.959376245,0.0950306355,64.602188,0.119030175,1.079330525,389.78428011,0.7369463133,-14.3219325
1,9.25,-32.400639487,-89.97563626,-2.802365669725,-26.904151,-81.498154,-22.137375,-23.5496445,12.143198599,0.105474866475,64.633084,0.0912312215,0.7606023,389.74886504,0.796100239925,-13.8852965
1,9.75,-26.944681276,-73.483132361,-3.005525844,-21.7739475,-82.119115,-22.000008,-23.2220975,12.26836539875,0.111504969875,64.599645,0.143800625,0.71627498,389.6993727725,0.8044979171,-13.7839025
1,10.25,-31.370390404,-67.72141930925,-3.4086755466,-16.889195,-70.92716,-21.5167725,-22.647427,12.61617136,0.13993611115,64.636625,0.1195034,0.7591142125,389.7689936,0.83370370775,-14.0554475
1,10.75,-12.8132663805,-52.35690081,-2.58919405515,-15.091689,-63.95015575,-21.925178,-22.199132,13.14135613,0.14438574165,64.66503875,0.12912974,0.985859685,389.65253372,0.8427782378,-13.7771815
1,11.25,-23.599390996,-41.3035466975,-1.9387682028,-13.307625,-54.6190395,-21.684426,-22.0485325,14.13302106,0.138634068,64.590625,0.150612105,1.21577365,389.6964711925,0.90148440345,-13.350605
1,11.75,-28.993502514,-29.047777684,-1.644501152225,-11.6584015,-39.066938,-21.34494375,-22.016005,12.74980916425,0.14138054715,64.5212845,0.173367785,1.232522375,389.6652384275,0.887149752675,-12.53406275
1,12.25,-15.13127829,-27.1493801715,-1.9050131062,-8.522151,-52.327825,-21.2278605,-21.87866875,13.36644973,0.138792059875,64.455275,0.149145165,1.33706505,389.69959969,0.97459620615,-12.22255
1,12.75,-11.1193288226,-17.370309726,-1.879435235625,-8.479520025,-43.05440275,-21.4521465,-21.6825175,12.947120508,0.14960707405,64.47569175,0.1505899225,1.44028145,389.7883871,0.96524210705,-11.949962
1,13.25,-11.19009931075,-22.104594409,-2.0044822668,-10.68272055,-41.349551,-21.454682,-21.56643625,14.22721962,0.1462346115,64.48432375,0.15250521,1.335930275,389.90275311,0.9308952411,-11.44118725
1,13.75,-10.885055863225,-39.17670814,-3.3120947024,-15.2013758125,-49.64938175,-21.47459,-21.2517505,16.40529790775,0.14983781155,64.5048275,0.137735275,1.504324,389.9712714475,0.974333441975,-10.9001145
1,14.25,-23.15698419225,-36.010979019,-1.328604305675,-15.1318975,-42.8503245,-21.29822775,-21.4379485,15.9487341345,0.14871308625,64.530939,0.14810312,1.275455975,389.79961601,1.027238042925,-10.66159375
1,14.75,-32.29605317575,-40.98431461,-2.325795709,-19.423558,-50.91603825,-20.933785,-21.55164875,14.56365478625,0.1441663705,64.57466625,0.1395217,1.1652445,389.945945985,1.0115686272,-10.66696075
1,15.25,-34.27847707,-54.11790625125,-3.46986684345,-26.848705,-66.752736,-20.90882225,-21.71443875,13.805882672,0.13373101975,64.5980305,0.114697935,1.18821265,389.864410455,1.0230224416,-10.459788
1,15.75,-25.8047500995,-74.74715229,-2.20975083325,-32.6142425,-75.8329305,-20.5283955,-22.12525625,13.754327966,0.099129571125,64.6324975,0.1051664025,1.0721666,389.97953474,0.9938003184,-10.427166
1,16.25,-26.10112727125,-86.6920556685,-1.672306211875,-38.635206125,-87.5741175,-21.19327875,-22.8909225,14.04101359875,0.03601876225,64.65703475,0.102620725,1.102529875,390.0171688875,0.965692415575,-10.3890825
1,16.75,-37.274611393,-104.20796835,-3.255633275075,-50.45922725,-102.70081,-21.87191075,-23.1259195,14.990328113,0.09404350895,64.64687125,0.0958970005,0.9636714425,389.88752129,0.9839729744,-10.42111375
1,17.25,-40.716303094,-114.50486004,-2.9832145239,-52.54408,-108.90105,-21.605063,-23.2526155,17.73656369725,0.0873612084,64.63024,0.098102086,1.007382555,389.8666803225,0.89901338125,-10.583725
1,17.75,-43.100872755,-121.72837647,-2.9409968381,-51.12801875,-110.484045,-21.6801435,-23.3273225,16.997696166,0.090286511875,64.6592685,0.0779515885,0.813016165,389.88292158,0.9127758595,-11.03745725
1,18.25,-48.5320948785,-127.2890431175,-2.6199895627,-51.05498,-111.6061325,-21.63414,-23.425155,16.325927282,0.0892022033,64.6472125,0.064655698,0.99396547,389.80987064,0.9322243497,-11.314469
1,18.75,-43.795193065,-122.306133635,-2.6643431456,-50.5349845,-112.678565,-21.67698225,-23.32452375,16.05335423125,0.046206826375,64.6512775,0.0726498225,0.97555908,389.822667525,0.9294284137,-11.530836
1,19.25,-44.69274447375,-122.964237445,-2.1908925055,-49.986148875,-111.63736,-21.693675,-23.33565625,16.610675314,0.081277705875,64.6526605,0.08646285625,0.7806664,389.6736174625,0.9217240634,-11.61758125
1,19.75,-58.52229831825,-119.14427031,-1.82175154675,-52.22226175,-111.68625,-21.756171,-23.4188225,17.364845966,0.021087717,64.657568,0.070921555,1.0055535175,389.79702275,0.894283106,-11.84457875
1,20.25,-35.35535119625,-123.34364792,-2.78310681915,-50.258135,-109.9113375,-21.8703525,-23.4342755,17.731047846,0.063990477025,64.68147925,0.064344777,1.0017269375,389.6098083375,0.8883341058,-12.04888025
1,20.75,-42.61579432825,-121.5069322125,-2.9604881397,-49.1618025,-108.9767,-21.9478165,-23.45709,16.3682887425,0.0636552225,64.7091,0.07609770025,1.0456043,389.69228406,0.865238466575,-12.1174025
1,21.25,-44.274937098,-117.5521827,-2.4906589049,-49.130706,-110.3573975,-22.0192255,-23.3446775,14.704135544,0.08440674075,64.70499825,0.0925625065,1.041743325,389.6466138,0.8112166708,-11.83154325
1,21.75,-35.53527133725,-127.00644453,-2.7722371912,-48.4359475,-108.26285,-22.1139725,-22.94739175,13.870200969,0.07064547015,64.68503,0.07243903625,0.9975634375,389.6483932825,0.847641306475,-12.23641875
1,22.25,-47.4738778105,-119.09748527,-2.4127337308,-47.4342875,-108.501,-22.083232,-22.851057,13.321069723,0.0628070012,64.64628,0.068307066,1.3072822,389.47420651,0.7524178616,-12.3217925
1,22.75,-41.6031469445,-124.465372025,-2.168952659725,-46.98864375,-107.9225125,-22.27316125,-22.915425,13.177688538,0.045824323375,64.656002,0.069112071,1.088727575,389.456728825,0.791639356625,-12.44307225
1,23.25,-42.074343798,-128.21723793,-2.3199048654,-45.9167105,-109.985975,-22.130666,-22.98497625,13.4087808575,0.06241301125,64.6446055,0.08645853825,1.067403625,389.399456825,0.775124706375,-12.519142
1,23.75,-40.0720984035,-129.3159702,-2.6969192596,-46.313885375,-111.996425,-22.270751,-23.093289,13.472858976,0.036085707,64.628275,0.09896057075,1.1395963,389.63261218,0.8122286812,-12.575697
2,0.25,-43.253449156,-125.67748882,-2.909349512,-44.68712425,-110.0534,-20.000678,-21.702869,20.446604028,0.04190354815,64.642615,0.1049977225,1.04062605,391.353899205,1.132368168975,-12.590537
2,0.75,-63.969534555,-130.3430448375,-2.237182629975,-42.134496,-110.0083,-21.074185,-21.8379165,22.55785318625,0.04239911225,64.62875275,0.08155513,1.0785425,391.120608985,1.1009856502,-12.662908
2,1.25,-45.229385962,-132.565954925,-2.606354318,-42.61025175,-106.7345,-20.088517,-21.848202,21.874550845,0.06035302705,64.63131125,0.082720787,0.812492065,390.420075035,1.12365281035,-12.67459
2,1.75,-41.3276699105,-129.395164645,-1.56869675065,-43.5302885,-107.31059,-20.215735,-21.96318625,21.4347876595,0.061826752325,64.6264065,0.079740315,0.98386725,391.06857071,0.9899585154,-12.6666395
2,2.25,-61.2098745695,-119.31782142,-2.2286160213,-43.97586675,-106.74875,-20.4208245,-21.940885,18.29952749,0.09991976835,64.62981625,0.088300977,0.91907114,391.34996275,1.0656432125,-12.69339
2,2.75,-43.992825989,-128.83742659,-2.90984013065,-44.02151375,-105.4778525,-20.84623625,-21.8130725,17.233547175,0.102652977125,64.63193625,0.09364455375,1.209234975,391.201745415,0.90638307485,-12.72826125
2,3.25,-36.236335206,-134.65286875,-1.577749335875,-43.9090455,-105.7627125,-21.19297225,-21.75563175,17.311303535,0.1385942652,64.60945025,0.09754671725,0.9932457675,391.27898052,0.7419985514,-12.762425
2,3.75,-39.095893975,-124.9215022875,-3.1357815615,-41.153955,-103.146,-21.2259165,-21.919664,18.57256442525,0.13570566575,64.63509,0.1114735775,0.91719388,390.9317850925,0.85570188275,-12.825449
2,4.25,-41.52261231375,-112.615539785,-3.995327084675,-42.678171,-104.024665,-21.4741265,-21.970592,17.35077562375,0.1193763556,64.626076,0.09389011,0.76369661,390.938524945,0.92133386525,-12.8346055
2,4.75,-28.293324364,-117.3032744325,-2.557699252,-42.25614275,-102.748995,-21.32689425,-22.0831385,17.784417955,0.115556873025,64.648603,0.08664553625,0.73072931,390.5749784475,0.828835253875,-12.858924
2,5.25,-38.766867647,-120.9433121825,-3.840758254625,-42.5475025,-104.1650825,-21.82732,-22.522081,16.6803914415,0.114217622025,64.63938275,0.080136545,0.9346142975,391.02646725,0.7691283805,-12.91444875
2,5.75,-50.40436960625,-123.2234615175,-3.954389137125,-41.777587,-102.47205,-22.0793505,-22.239332,13.077937312,0.13275619605,64.6361015,0.082136349,0.896299585,391.19610382,0.7293734383,-12.97997875
2,6.25,-36.293235106,-122.6888808075,-2.02891279,-40.51358,-105.088465,-21.96118175,-22.685931,12.51122797675,0.10737155555,64.6247,0.07716239575,1.1720573,391.1854905,0.77438539925,-13.116345
2,6.75,-38.15294589,-116.4748093275,-2.1116835325,-39.8158585,-100.72817,-22.1850575,-23.079857,11.580082504,0.1292837189,64.662428,0.0892158285,1.0402249,391.2823132,0.7315286994,-13.2474685
2,7.25,-35.32662922075,-118.25862177,-1.7859725561,-38.5409025,-94.558772,-21.3353805,-22.505401,11.858736555,0.1478024421,64.648345,0.08548404275,0.687147915,391.5178023975,0.77464906425,-13.414287
2,7.75,-31.469894728,-105.6984775725,-2.456319309375,-36.891921325,-76.9343535,-20.982048,-22.28836775,14.43501324125,0.14618325885,64.698564,0.088554814,0.92730504,391.47061561,0.8216240592,-13.51873325
2,8.25,-22.76938528625,-98.1192912635,-1.004182713175,-31.93988,-76.54497825,-21.4252685,-22.6731965,15.51820701075,0.1410714942,64.64055,0.087040756,0.993486345,391.705910075,0.8423639315,-13.530276
2,8.75,-26.382486128,-80.8693968215,-2.0292361301,-28.834645,-68.74104,-21.387612,-22.204898,15.503316165,0.1413924362,64.623981,0.09074422375,1.1482534,391.739815685,0.85927677375,-13.4432125
2,9.25,-22.434188385,-75.61782523975,-2.4987862799,-22.09479875,-69.11900625,-20.7889935,-21.3021155,15.9660049145,0.12333291815,64.70171,0.132006795,1.0779031,391.8169944375,0.85192346275,-13.28536225
2,9.75,-19.33800997825,-63.174022448,-1.6710456845,-16.7805302,-66.91616325,-20.845061,-21.527046,14.095374331,0.139549687,64.67169,0.13435588,1.02554405,391.6413302825,0.79478534025,-13.003023
2,10.25,-9.4237979816,-38.1618161075,-1.83968504455,-15.54589025,-63.03462,-20.29873825,-21.118163,14.367624169,0.1376584114,64.6612145,0.141904285,0.8876603425,391.513086335,0.848730297275,-12.902056
2,10.75,-8.816014797575,-38.08122847,-1.9973292665,-14.7579175,-52.01935,-20.0314805,-20.21461725,13.672812068,0.166315984725,64.598845,0.1594977775,0.92516277,391.642179515,0.8797839318,-12.615335
2,11.25,-4.92865238585,-25.59657167075,-2.1824180641,-11.4877925,-59.52072,-19.8455895,-20.01215,14.9590507515,0.17989179675,64.608545,0.1716665,0.951226245,391.6911116,0.890974874,-12.3177865
2,11.75,-7.75334326285,-19.721274549,-2.03827731475,-8.454973425,-55.9994145,-19.8265175,-19.968408,18.42753479625,0.1898268257,64.6332705,0.14126195,1.031932585,391.7260161125,1.012067618625,-12.01310625
2,12.25,-1.09783697965,-17.4923598485,-2.206752311,-11.45344075,-55.452163,-19.5327635,-19.5047,19.4282316485,0.1650706643,64.60848325,0.15821868,0.96532794,391.8457211875,1.18545170855,-11.7764045
2,12.75,-7.39474403705,-22.57124234,-1.34633793275,-12.7960093125,-52.7164065,-19.4236165,-19.037119,19.1607095335,0.2002954321,64.536699,0.166280095,1.13418425,391.921650495,1.20046730045,-11.530821
2,13.25,-6.3305184312,-22.658395734,-1.2654874042,-10.31290075,-52.068927,-19.133455,-19.153361,20.0751567075,0.178120617,64.5486075,0.1525180025,1.220992525,391.91985575,1.2601528086,-11.150925
2,13.75,-22.0494332345,-24.859935132,-1.8597505211,-12.025149775,-53.4531925,-19.0132845,-19.223445,18.41245869875,0.1541091157,64.523734,0.16099908,1.1109043,391.72390331,1.22637587615,-10.9899225
2,14.25,-12.62186282875,-21.79970205,-2.1279269511,-14.0553346825,-63.491102,-18.8084295,-18.979866,19.267980014,0.1465200886,64.46854925,0.151845315,1.43528765,391.6125113375,1.225408596875,-10.9180935
2,14.75,-14.9900527705,-28.045913422,-1.990210227375,-15.8823082725,-58.4651995,-18.89983375,-18.7344675,17.54958244625,0.13853477955,64.4883955,0.1470208125,1.3527838,391.6772235,1.253430883875,-10.715075
2,15.25,-16.161523523,-23.0294028695,-2.530071248225,-18.96875225,-62.191065,-18.437795,-18.3071215,17.88761924,0.1514082362,64.50181825,0.1390881,1.48219,391.51472806,1.2457621932,-10.651409
2,15.75,-15.801082969,-29.036625862,-1.72542577715,-26.49334625,-63.6516345,-18.700003,-19.16758125,20.09944073,0.136814462975,64.5012785,0.1436523475,1.066973375,391.443729055,1.18566359355,-10.738415
2,16.25,-25.1556441725,-39.7517209665,-2.0145314692,-28.23159175,-68.55896225,-18.59161325,-19.3170675,21.27420180375,0.1153868306,64.5222815,0.128751205,0.89673694,391.60027069,1.14580957135,-10.86252375
2,16.75,-36.53260959225,-61.38171736425,-3.720148683125,-37.22945075,-81.26511575,-18.32558,-18.65073,22.47412918,0.09034750995,64.579015,0.102063035,0.8599835,391.5143566125,1.20190567875,-10.896443
2,17.25,-33.1279203955,-91.91138638,-3.299190054275,-42.6095315,-96.4185305,-18.379531,-19.317532,21.540129511,0.081721991725,64.61349575,0.112742495,0.869528665,391.50056256,1.2974261392,-10.995617
2,17.75,-46.39030886,-103.5216735225,-2.169147852375,-45.83091025,-108.839185,-18.80822425,-19.770763,20.92335304625,0.065538169975,64.633042,0.09687727475,0.9211387225,391.5905238,1.2678305814,-11.12335875
2,18.25,-44.793178962,-111.0266749,-2.1386160005,-47.94749,-109.116315,-18.838212,-19.956617,19.2462106725,0.07132280315,64.65835325,0.080859091,0.84354861,391.42578312,1.2576470588,-11.3298605
2,18.75,-28.804663166,-121.595410915,-3.071787385325,-46.12680175,-109.5528225,-19.0463085,-20.1935525,19.35433412375,0.0515877682,64.678572,0.09517388175,0.7123020925,391.43898638,1.2292319126,-11.52024375
2,19.25,-31.1680259925,-105.916099905,-3.10390054615,-45.361072125,-105.79744,-19.3382615,-20.288131,20.0585273305,0.068951724575,64.663967,0.072261808,0.737396505,391.43194898,1.1509840776,-11.7171005
2,19.75,-29.469706412,-110.0538231875,-2.59323062775,-45.032234875,-106.521515,-19.475545,-20.5609965,19.42094422,0.063458787,64.65422,0.07675689,0.81805445,391.68628138,1.206270804,-11.860073
2,20.25,-40.597672756,-131.1947037,-2.503472788075,-42.45055225,-106.9932275,-19.619501,-20.4976325,19.66402396,0.0456837511,64.640974,0.0856258305,0.80125236,391.690317925,1.17502663025,-11.938635
2,20.75,-35.717025253,-126.07610016,-3.10011395215,-42.04609825,-107.5376725,-19.76779,-20.05148375,19.452867317,0.06082221175,64.641166,0.090995015,0.76272635,391.602178425,1.203788387,-12.020411
2,21.25,-36.063233174,-129.99948441,-3.358683522025,-42.005945,-107.5078,-20.0331895,-20.35055475,20.0838438715,0.0940738214,64.657065,0.0793117995,1.0594844,391.50378581,1.1932631184,-12.11318625
2,21.75,-34.84626923875,-133.81473112,-2.52013526615,-41.16707825,-106.63613,-19.77941,-20.77158525,21.32795650125,0.09387470265,64.660856,0.091088515,1.00710355,391.6471783,1.22151160625,-12.149225
2,22.25,-42.6782655135,-138.21085356,-3.806229377625,-42.3454375,-106.09568,-19.988284,-21.00994025,20.4883949375,0.098039206975,64.644057,0.08983312425,0.7812475375,391.4166461,1.1888649772,-12.20791375
2,22.75,-38.949893355,-115.97115738,-2.3927881943,-43.79650675,-107.57566,-20.04609025,-21.20844625,19.313591405,0.0931004901,64.65663725,0.10871897,0.583059885,391.2231545,1.1387426228,-12.256825
2,23.25,-43.365561204,-124.79972214,-2.5698917981,-44.00005625,-106.90203,-20.17747575,-21.0926975,19.23781538,0.0869765161,64.6663045,0.092892595,0.9066522625,391.6159488,1.0617862444,-12.36593875
2,23.75,-36.764834292,-129.0271158675,-3.93302650075,-43.16844775,-107.1762,-19.99036075,-21.070171,19.442848601,0.067879976475,64.647495,0.1096549975,1.0426823,391.265706245,0.971919144525,-12.489166
3,0.25,-17.54900063375,-114.5738978,-1.894817366,-47.655014,-108.280665,-18.2485245,-18.6668925,21.3105630205,0.001696220625,64.65010775,0.109325185,1.45282985,389.348528335,1.223006812975,-9.629864825
3,0.75,-29.2491588675,-132.942898775,-2.673161047,-45.934651,-110.683165,-18.508991,-18.66280925,22.200036745,0.0017345925,64.6613425,0.090857996,0.96414247,389.27587124,1.192646204,-9.69377155
3,1.25,-24.1395568315,-123.87110788,-1.58056053555,-44.4955075,-109.3521,-18.552975,-18.650132,20.7948142375,0.0462679751,64.660767,0.09517648025,0.945333155,389.151502725,1.170907182,-9.73472605
3,1.75,-21.8080279215,-140.12379875,-1.83664192565,-44.595986875,-109.039025,-18.739275,-18.5884565,20.251697332,0.09398975235,64.68791,0.12848559,1.2828122,390.1345656375,1.30075696725,-9.786423175
3,2.25,-22.71258216275,-141.237127195,-1.510017821,-45.4362175,-107.9059325,-18.7456745,-18.765169,17.75783231125,0.04287147255,64.67337,0.13415871,1.27684035,390.166012205,1.3267803081,-9.83934455
3,2.75,-40.83874825975,-132.4560256575,-2.0939104042,-44.93000375,-109.72608,-18.65095175,-18.838423,18.1595985775,0.020930806725,64.688599,0.1169142775,1.279480575,389.89809469,1.330223485925,-9.3622245
3,3.25,-29.86650907375,-144.29852906,-2.533711794125,-46.636818,-109.22754,-18.56835925,-18.61486725,16.618765215,0.00481874850000001,64.727917,0.11378533,1.166976725,390.46653414,1.2997451868,-9.956222825
3,3.75,-22.651310342,-135.0966186,-2.08761291485,-48.222398,-109.81626,-18.488037,-18.697855,18.39053496,0.04133729295,64.6427745,0.11731908,0.84477784,390.2085529,1.31376718175,-9.6431532
3,4.25,-28.99986737325,-133.148853815,-1.708472778625,-46.9586375,-108.92172,-18.7963895,-18.7298865,19.0798971375,0.0604171798,64.67886,0.11938798,0.8540930725,390.344375755,1.20525767545,-10.0509962
3,4.75,-25.864731471,-130.10448126,-1.79103798665,-47.317372625,-110.873055,-18.80673375,-18.637645,19.36062329775,0.050031412475,64.786,0.11032895,1.05881957,390.190168515,1.1701802361,-10.078334325
3,5.25,-35.0400331675,-133.447091415,-2.49315577125,-48.498021,-110.89884,-18.65345325,-18.50589,20.13335039725,0.10113631935,64.72325,0.092424966,1.32764375,390.18316244,1.17528232225,-10.1176226
3,5.75,-34.301147848,-127.84833656,-1.5623717004,-50.96811175,-111.2935625,-19.20631125,-18.919954,18.05097021425,0.104329785525,64.620513,0.1136252,1.319272125,390.0432426375,1.15265947645,-10.22424775
3,6.25,-42.6703671,-132.7836753125,-1.7867708445,-48.08909275,-108.16268,-18.979995,-18.6702275,15.868338045,0.06746204415,64.68744225,0.094308975,1.22967475,390.14621002,1.16674036865,-10.3653015
3,6.75,-24.8067269475,-133.1274616175,-1.49562016225,-46.07023,-95.86401375,-18.817666,-18.330493,15.97395143475,0.06806731745,64.722688,0.092808942,0.92971214,390.023001715,1.22944562945,-10.54803
3,7.25,-28.76448685,-127.24915885,-1.596054149575,-38.81637275,-78.46825875,-18.731709,-18.155646,14.9931194495,0.1081549688,64.822985,0.1014865075,0.72319726,389.8572946325,1.139504976625,-10.677581
3,7.75,-11.992922778,-111.110822195,-1.33052046035,-32.0766405,-69.328815,-18.6888935,-18.3615225,16.288401889,0.11161115295,64.89298325,0.088876134,0.876842015,389.9158442875,1.083561567875,-10.6452115
3,8.25,-4.1761525855,-93.09392641625,-3.2720600903,-28.97646175,-63.57141,-18.440088,-18.393985,14.976766291,0.1113562536,64.95733175,0.13717303,0.874354445,389.73978131,1.1317220687,-10.5336615
3,8.75,-9.724367069,-98.9474260985,-1.7620682247,-25.240999875,-54.541498,-18.123039,-18.056244,12.42111499,0.1019206352,64.9113935,0.11700957,1.0739132,389.832844615,1.22088314425,-10.273631
3,9.25,-6.8283620062,-75.980002696,-1.274770061,-21.2365915,-56.61985125,-17.438104,-17.6804585,14.811471365,0.076808597025,64.8969745,0.12656582,0.79446463,389.96093078,1.19580095675,-9.9646237
3,9.75,0.918420299200001,-59.59263785825,-2.072283318575,-15.845834,-42.534705,-17.700039,-17.1953255,15.8441305885,0.12855043485,64.915611,0.12307954,1.1064073,389.833083685,1.2760866535,-9.6548423
3,10.25,2.27836063005,-62.50302799,-2.25826811235,-7.935058125,-40.400785,-17.3833125,-16.7865475,15.47721255025,0.1548248781,64.93346,0.1462799,0.83423704,389.793244325,1.496561202875,-9.3430534
3,10.75,0.365390174875,-43.3827193545,-2.02186535615,-7.5655242625,-26.69563125,-17.123627,-16.645025,17.26176107375,0.1320079069,64.989374,0.15940967,1.596962,389.88286656,1.620962443,-9.014527725
3,11.25,2.16527444185,-32.37938795925,-1.796958621725,-5.247422375,-20.238953,-17.3017435,-16.57857875,19.665403455,0.15775896145,64.9891305,0.135230465,1.07655525,390.0760230975,1.6786001446,-8.5027586
3,11.75,-2.702501801325,-14.60424377875,-1.3549885275,-4.950084375,-16.39963375,-17.30571,-16.558796,18.6582230775,0.1935801712,64.96307,0.168354455,1.54057015,390.0055819,1.7686823975,-7.9700139
3,12.25,1.020735890075,-3.775526388,-1.539989029125,-4.451366,-15.25305325,-17.26543725,-16.51499,18.11376011425,0.2261402096,64.92351,0.1595170475,1.39184645,389.8998024325,1.7787006749,-7.6813036
3,12.75,0.0332187205000002,-0.2884735036,-1.01240097385,-5.075009275,-16.242498,-17.01005,-16.26710025,19.644622915,0.20725150255,64.89629875,0.1780777,1.626916,390.07616892,1.72293209195,-7.53480235
3,13.25,-2.6460217824,-5.38082005875,-1.909462427,-5.949671,-11.8459,-17.15108,-16.47918025,18.361927738,0.165832108125,64.86260775,0.1857748,1.501384,389.94690105,1.6957516645,-7.3448961
3,13.75,-2.75906627165,-2.752471435475,-1.75931615665,-4.76873,-13.76614,-17.05688375,-16.64749125,16.85919103375,0.1068564626,64.83205275,0.1864007125,1.35598535,389.98880948,1.59942689195,-7.22301335
3,14.25,-1.419985496125,-6.792863411275,-1.5126369335,-9.716875,-21.26615,-16.929853,-16.705692,16.16035184,0.152246163,64.84652,0.132379755,1.447998775,390.16432392,1.6294407394,-7.1932632
3,14.75,-6.326545349525,-13.724670125,-2.30987664925,-11.285964625,-20.42067125,-16.881268,-16.692938,15.57741997,0.1594548312,64.8271545,0.158816165,1.44830495,390.662350365,1.603760344,-7.1825742
3,15.25,-3.3553619928,-19.8196859715,-2.5021104935,-15.58080275,-16.3042395,-16.89042575,-16.520576,16.25517963725,0.140012613375,64.829775,0.1317487575,1.5754459,390.6253432425,1.58966142155,-7.1584918
3,15.75,-10.8932720115,-30.975867697,-1.760194048025,-17.0451355,-24.078998,-16.4188815,-16.309786,17.5735307005,0.14803434875,64.82459675,0.1325485525,1.332380175,390.74621012,1.5439348426,-7.14690695
3,16.25,-7.352236737,-50.476170168,-2.243161852925,-24.48973,-33.30986,-16.51975725,-16.643116,18.2965369035,0.0813482862,64.81215,0.13008495,1.165106425,390.87738177,1.570208432,-7.0661365
3,16.75,-18.87449724725,-57.08253883625,-1.651284502825,-29.73462,-48.51379,-16.59279225,-16.712056,20.178249376,0.061133501125,64.83253,0.08375050825,1.244381075,390.7816274475,1.5168908909,-7.10984675
