DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TS_1_1_1,TS_1_2_1,NETRAD,PPFD_IN,PPFD_BC_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,405.590604243992,11.4792592093896,2.7067702585232,3.11224407808086,3.23960837417807,3.896,6.21825,6.671125,4.603625,25.569313693,42.5975829060335,5.397699025,1.1967905,1.32160171803722,1.7007575,2.2546815,100.487990175,100,98.90927,99.44495,99.79779375,10.57789975,9.44220799999999,10.35236025,10.47875,7.37375,6.827375,1.481827375,0,2.167776,0,2.8101179,357.193105,360.82835
1,0.75,405.177812738124,12.0293378418605,5.38700729781766,1.48672686696613,4.05868202308228,3.92975,5.623625,6.53125,5.06975,32.309165,35.4283428947785,5.3801479,1.2327818416,1.40550018485148,1.7870875,2.11730975,100.476623895,100,98.87513,99.6770531963471,99.6375,10.992509,9.32353999999999,10.764225,10.43375,7.1825,6.80275,1.6177989,0,2.31619999999999,0,2.9647417,355.82245,361.721995
1,1.25,404.650745057456,12.2686411733206,3.57906073717198,1.52094438895294,3.69731474990392,4.07079999999998,5.00399999999996,6.69754239999996,4.35839999999999,23.9942496640001,34.7176700649011,5.27354425,1.2337192024,1.35955260444819,1.92095375,2.23814725,100.4983285,100,98.863132,99.4687630136986,99.635,11.072507,9.24042199999999,10.990591,10.598,7.05,6.80774999999999,1.01138675,0,2.03662399999996,0,2.7101653,355.681545,361.200765
1,1.75,404.273665879546,12.4337764588036,5.69177193145444,1.53144975828461,3.86654851952156,4.36479999999998,4.95459999999995,5.61415439999997,4.28199999999999,24.351956752,27.2777132574101,5.6467084,1.2876877528,1.44469061018659,1.9798715,2.27873825,100.48925996,100,98.979152,99.4404883561644,99.7221865,11.02645,9.38424559999999,10.850527,10.568,7.1340625,6.77859999999999,1.01731224,0,1.90871976,0,2.6931092,355.814945,360.75402
1,2.25,404.272715685494,12.3030325179962,3.57030953750793,1.13941112364951,3.67416813894438,4.23859999999999,4.75939999999997,5.91199999999999,4.35259999999999,29.0015272494998,41.9739446724196,5.5817123,1.26553987,1.4123566799929,1.9771065,2.211933,100.5338816325,100,99.1950775,99.5105846118721,99.75229,10.920938,9.615202375,10.81787325,10.364,6.96375,6.75419999999999,1.14109825,0,1.81353599999999,0,2.5888158,355.665175,360.318625
1,2.75,404.025550948785,11.9487438872568,3.89319696191271,1.48306141012413,3.92892297307253,3.9964,4.60679999999999,5.58639999999999,4.2924,31.27752,34.4302286237026,5.6338574,1.341478,1.43958384826283,2.0738525,2.34936975,100.55802618,100,99.228442,99.5847448972603,99.701729,10.87201925,9.94760155,10.74436025,9.702,6.9465,6.73539999999999,1.28343175,0,1.72351799999999,0,2.50243085,356.8595525,360.2109675
1,3.25,411.735262594097,12.47776453238,3.69813275391247,1.92551090538523,4.46576890148925,4.05376599999998,3.9045592,5.84459999999999,3.96879999999999,29.009275,35.4787558815697,5.2892497,1.246249,1.30566719715353,1.73248075,2.04167725,100.6058,100,99.26001625,99.6823407420092,99.7,10.47055225,9.727013,10.3320855,9.722,6.957,6.7737,2.095502825,0,1.86224399999999,0,2.6022313,350.158515,356.487425
1,3.75,412.791584145,12.8027759,4.55230264343004,1.72943339669466,3.91321798081747,4.23339999999997,4.10299999999999,4.97439999999994,3.73472519999998,36.642823152,41.1198840738266,5.2388519,1.22487233695,1.37314782739006,1.850601,2.258031,100.61398525,100,99.2506584817352,99.6989675,99.735,10.48766,9.98161725,10.26292975,9.724,6.96975,6.7618,2.023763175,0,1.419425,0,2.5198,354.06975,358.1734
1,4.25,402.304734770569,12.6504067656983,2.74016259871631,1.39314998110042,2.76051200076981,4.03179999999997,3.9064088,4.73333319999999,4.25348499999997,23.26670427,41.5585796884677,5.292518625,1.249263498325,1.33102117520029,2.014968,2.19774625,100.62547941,100,99.4775382191781,99.7730331164383,99.7233835,10.50986925,10.0871465,10.381283,9.87999999999999,6.948375,6.74174999999999,2.02381735,0,1.483478073,0,2.5950777,350.511965,358.3074075
1,4.75,412.272562022405,12.7395601767698,3.90072227616254,1.81965056305039,4.8295683555939,3.42439999999999,3.51699999999999,5.08615679999996,4.24226759999998,31.5972529,43.5088564561855,5.435755,1.26356325,1.35742916216995,1.8233615,2.065921,100.634275,100,99.749753803653,99.8078702100456,99.7642351598174,10.340138,9.982041,10.173816,9.732,6.92375,6.72604999999999,2.90190839999998,0,1.5375625,0,2.6279202,349.64638,357.2857
