DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.318424694500801,0.0293843166659254,0.241271759820618,0.0109301768821331,-0.493829418013472,0.450982309183715,-9.46980516975075,-0.82944349186224,0.766827668462119,418.863745582325,2.38163958070877,420.945075190256,2.5868656853929,421.475263200321,2.55125692930898,420.749446423935,2.6442889873544,421.710309369601,2.46173179634525,420.96917038634,2.63700692694825,421.996075679739,2.48355004873333,421.011958427208,2.59882383449248,421.904147852941,2.63541225613406,421.061590468319,2.57516293185981,421.155277615108,2.37029861779217,422.922398698555,2.65656896255211,423.422873956113,2.6727998515413,3.34777675483525,-8.61526487791826,0.0841622188915211,2.31,1.74,1,0.78,0.41,-10.4294,-9.101,-10.21155,-10.1228,-10.1723,-10.015,-11.2718,95.44943,83.75,0.386,-7.3,-7.28,-7.34,-7.14,-1.62,0.8,-1.2,2.3,-0.72,-0.03,256.6,275.5,287.1,289,-0.24,0.06,-0.195,0.12,-0.26,0.11,-0.26,0.01,0.08,0.01,0.164,0.116,0.668,1.108,1.3185,2.284,3.223,3.683,4.675,0.43,0.673,1.084,1.402,1.678,2.5875,3.701,3.697,5.191,0.522,0.41,1.073,1.298,1.666,2.544,3.156,3.841,4.913,0.497,0.565,1.132,1.54,1.704,2.666,2.966,4.366,4.682,0.125,0.28,0.534,1.285,1.716,2.523,3.202,4.026,5.041,-3.155,-4.126,-3.257,-16.81
1,0.75,0.32588912534889,0.0626793122074892,0.321631897469842,-0.41452932876536,-0.0600958503103384,0.460787281456283,-9.24722557036108,-1.26448565514776,0.788354680848066,418.840505197945,2.39984939083294,420.991402989427,2.64198854690954,421.940932433575,3.06819454827389,421.038679411611,2.6178715260402,422.242553205298,3.04163500626758,421.096003182962,2.60271215947597,422.510938017123,3.0318286931585,421.154585913858,2.64305726110779,422.196079318841,2.73738718040061,421.266539904006,2.65119283516828,421.70584203072,2.94593048933078,423.165326763548,2.69074648071749,423.318853722846,3.21281830531854,3.37002636095616,-8.8798779288577,0.0839437958011925,2.23,1.67,0.99,0.76,0.42,-10.40425,-9.1595,-10.22195,-10.2329,-10.20765,-10.1488,-11.3962,95.44322,84.41,0.3564,-7.69,-7.54,-7.53,-7.39,-1.89,0.7,-1.25,2.3,-0.7,-0.01,256.1,275.5,286.1,289.4,-0.24,0.06,-0.19,0.13,-0.25,0.11,-0.26,0.02,0.08,0.01,0.164,0.127,0.668,1.108,1.322,2.288,3.22,3.683,4.674,0.432,0.671,1.085,1.402,1.678,2.5865,3.7,3.696,5.19,0.523,0.411,1.076,1.2945,1.665,2.543,3.1555,3.841,4.913,0.499,0.563,1.1235,1.5385,1.6755,2.673,2.965,4.365,4.682,0.125,0.278,0.534,1.284,1.715,2.522,3.2015,4.026,5.041,-3.1455,-4.1215,-3.26,-15.48
1,1.25,0.330584580035366,0.041604672449845,0.357473365822601,0.100676076762587,-0.091616319066291,0.468047588601059,-8.32124175753056,-2.23642515588215,0.788886219532064,418.734606665208,2.53177240259505,421.270803359635,2.57116822557391,421.182464626845,2.77512316645799,421.055265579638,2.59384512670319,421.098548042786,2.46532390312144,421.255067094457,2.59856516811117,420.581878260726,2.48717067297521,421.429061546513,2.64135070996605,422.339550865637,2.9365261148956,421.354780336032,2.61798805915421,421.359305219512,2.84510894239936,423.354218296525,2.65742291914983,422.920527368078,2.99198095356268,3.40968661718036,-8.86436316141081,0.0782890583766566,2.24,1.73,0.96,0.74,0.425,-10.3598,-9.082,-10.2469,-10.24045,-10.1739,-10.34735,-11.47175,95.4676,83.73,0.3574,-7.96,-7.87,-7.71,-7.75,-1.92,0.7,-1.16,2.3,-0.71,-0.05,253.8,275.1,286.2,289.3,-0.24,0.06,-0.2,0.13,-0.25,0.1,-0.26,0.01,0.08,0.01,0.164,0.126,0.668,1.108,1.318,2.288,3.219,3.683,4.674,0.434,0.671,1.085,1.401,1.6875,2.576,3.699,3.696,5.19,0.522,0.409,1.073,1.294,1.665,2.543,3.155,3.84,4.912,0.501,0.55,1.13,1.5435,1.679,2.665,2.964,4.365,4.681,0.125,0.276,0.534,1.283,1.714,2.521,3.211,4.025,5.04,-3.1275,-4.109,-3.271,-15.63
1,1.75,0.302895542580742,0.0287361089966306,0.297352960808278,0.00810216559210905,0.186225892194227,0.42923692646465,-9.32082879036752,-1.38469488787748,0.788247597512131,418.725953103616,2.52825618442793,421.012510940156,2.55938690299343,421.973059264706,2.99788269276573,421.06802555927,2.58451023220957,422.429641714286,2.98841643619711,421.088458786012,2.54651962535271,422.487711908,2.99508887733869,421.241917096324,2.49011207966602,421.576721362266,3.06831124274837,421.326402425438,2.49108425314324,421.534439229839,3.07478252481254,422.881094826931,2.52843218973004,423.462129801325,2.63358435110786,3.57318339832235,-9.27712244022513,0.0803726523074656,2.32,1.72,0.99,0.77,0.425,-10.2534,-9.078,-10.175,-10.16085,-10.10925,-10.20095,-11.59145,95.45532,84.86,0.3507,-7.97,-7.86,-7.85,-7.81,-1.86,0.7,-1.17,2.3,-0.71,-0.07,255.1,275.2,284.8,288.3,-0.24,0.01,-0.19,0.13,-0.25,0.1,-0.26,0.01,0.09,0.01,0.164,0.124,0.6685,1.112,1.318,2.287,3.218,3.682,4.673,0.436,0.67,1.086,1.402,1.687,2.576,3.699,3.696,5.189,0.521,0.408,1.073,1.292,1.664,2.542,3.1545,3.839,4.912,0.486,0.559,1.1225,1.541,1.671,2.678,2.964,4.364,4.68,0.124,0.276,0.534,1.282,1.713,2.52,3.21,4.025,5.039,-3.1375,-4.119,-3.2745,-15.91
1,2.25,0.353616792993261,0.026348113349691,0.320207032677014,-0.255251571384035,0.345975242945794,0.430769016328558,-9.16628756014157,-0.556464043662034,0.77583042245888,418.929938279033,2.60143173166593,421.00577054847,2.47973310366001,421.318026145631,2.98765608877283,421.13986200803,2.51879183354275,421.156983462526,2.5509352380391,421.010543861216,2.45867678050494,422.162904575949,3.31381660181219,420.995596234355,2.46832615089811,420.669619644,3.04561942176036,421.270834702169,2.47832489147214,422.047669548193,2.91366577769981,423.092652363455,2.32434779339069,423.265888744262,3.20013624540308,3.42251514750744,-9.32235049099972,0.0853038928070675,2.175,1.7,0.94,0.72,0.43,-10.2312,-9.03,-10.1814,-10.08325,-10.0982,-10.25565,-12.114,95.478475,84.71,0.3323,-7.85,-7.87,-7.93,-7.82,-1.75,0.7,-1.185,2.3,-0.71,-0.05,253,275.3,284.4,288,-0.24,0,-0.2,0.13,-0.255,0.1,-0.27,0.01,0.09,0.01,0.164,0.122,0.6665,1.111,1.317,2.286,3.218,3.682,4.672,0.437,0.667,1.086,1.401,1.696,2.576,3.697,3.696,5.189,0.522,0.4155,1.073,1.292,1.664,2.548,3.153,3.84,4.911,0.486,0.5495,1.116,1.541,1.677,2.677,2.963,4.364,4.68,0.124,0.277,0.533,1.282,1.712,2.518,3.21,4.024,5.039,-3.1345,-4.1275,-3.282,-16.16
1,2.75,0.287137928667919,0.0447613913146042,0.323749024255348,-0.319401324443259,-0.291288262978531,0.452783568361106,-6.7452817657363,-1.22152539807506,0.798555945292966,418.964745995518,2.59090142803029,420.917246185451,2.4542145021459,421.921664582966,2.97661171175007,420.981753576243,2.48978549543796,422.466602630599,3.13937027649384,420.96934709818,2.48985911951232,422.172601498087,2.99148056514607,420.99435759567,2.43629541977956,421.696839145698,2.74454090140797,421.135799338374,2.43286161250684,421.597488145161,2.93703245473796,422.81641406784,2.30770439784405,423.961917925325,2.53254244952484,3.39435985414852,-9.41473301068498,0.0767889360313276,2.18,1.68,0.95,0.79,0.45,-10.2102,-9.195,-9.9449,-9.9889,-10.0722,-10.03025,-12.1752,95.46822,85,0.34655,-7.88,-8.03,-7.99,-7.83,-1.66,0.7,-1.14,2.3,-0.71,-0.09,251.2,275.3,284.3,288.3,-0.24,0.04,-0.2,0.13,-0.26,0.1,-0.26,0.01,0.09,0.01,0.164,0.12,0.668,1.1105,1.319,2.285,3.218,3.682,4.672,0.436,0.666,1.087,1.401,1.6865,2.583,3.697,3.695,5.188,0.521,0.4145,1.072,1.292,1.663,2.547,3.153,3.838,4.911,0.487,0.549,1.1215,1.5335,1.677,2.685,2.963,4.36,4.679,0.124,0.277,0.532,1.281,1.711,2.517,3.209,4.023,5.039,-3.144,-4.1045,-3.2895,-14.445
1,3.25,0.270418781004112,0.00759864195948367,0.33000454692334,-0.308071597297467,-0.207222838667033,0.415057638854275,-9.10012827227499,-1.28475032983648,0.744857167607278,419.180563990607,2.56969090097293,420.994684478586,2.3451446817107,421.526159463576,2.63648091854806,421.123533296204,2.41433263644339,422.379815574074,2.41711411587049,420.963055617851,2.25962132064033,422.68375075,3.0958195610709,421.114050507995,2.34584222229571,422.21478275,3.09439078033237,421.187775899419,2.28122368108763,421.186928701299,2.63249545267752,423.120263661478,2.27014280585552,423.640738792094,3.18511273580188,3.36607381644096,-9.42058226071376,0.0785024932706326,2.1,1.64,0.91,0.75,0.425,-10.2737,-9.416,-9.8765,-9.8497,-10.03075,-10.07705,-12.2057,95.44419,85.58,0.3439,-7.725,-7.94,-8.01,-7.8,-1.62,0.7,-1.13,2.3,-0.71,-0.11,253.6,274.6,284.6,288.7,-0.24,0.06,-0.21,0.13,-0.255,0.1,-0.26,0.01,0.09,0.01,0.164,0.118,0.6655,1.1105,1.318,2.285,3.22,3.682,4.672,0.435,0.6665,1.088,1.4,1.6855,2.5825,3.697,3.695,5.188,0.52,0.415,1.08,1.2915,1.663,2.547,3.152,3.837,4.91,0.4975,0.548,1.121,1.536,1.698,2.6755,2.963,4.36,4.679,0.125,0.277,0.532,1.28,1.71,2.516,3.1995,4.022,5.038,-3.155,-4.1545,-3.2845,-16.07
1,3.75,0.263437977334775,0.054969742619315,0.273880511354808,-0.390751124876127,-0.0032842406628254,0.448927716755728,-8.32702270610352,-0.304904350618661,0.781995405604373,419.298425267033,2.6665528021825,421.081877751475,2.40834862684116,421.984818410322,3.04755199856165,420.623202912039,2.41799549451706,422.27138478022,3.18637067198816,420.674799841884,2.45956855559495,420.577016232258,2.74426049986178,421.142447379018,2.38521937958105,420.745227454545,2.61252894324501,421.165992991631,2.38232773674234,422.341407630769,2.74598122527406,422.829667270459,2.32129652611457,424.110321566225,2.76688456566405,3.45507686619654,-9.27359422561506,0.0786032345633879,2.26,1.73,0.93,0.78,0.485,-10.0226,-9.439,-9.8316,-9.84095,-9.92595,-10.0582,-12.1007,95.40283,86.38,0.3395,-7.65,-7.76,-8.02,-7.63,-1.64,0.7,-1.225,2.3,-0.72,-0.1,255.6,274.8,285.4,288.9,-0.24,0.04,-0.205,0.13,-0.25,0.11,-0.26,0.01,0.09,0.01,0.164,0.116,0.668,1.11,1.318,2.284,3.22,3.682,4.671,0.437,0.668,1.088,1.4,1.676,2.582,3.696,3.695,5.187,0.521,0.4105,1.073,1.291,1.662,2.54,3.151,3.837,4.91,0.51,0.544,1.119,1.535,1.7,2.6745,2.963,4.3595,4.679,0.125,0.276,0.531,1.279,1.709,2.515,3.209,4.022,5.038,-3.148,-4.144,-3.278,-16.23
1,4.25,0.286789592878132,0.0436319199188071,0.326247976551324,-0.308539219362462,-0.212858443423804,0.430995423682819,-8.73985608291487,-0.446295434152132,0.823562435929095,419.450445768254,2.65512328484262,420.744147517791,2.44200243620063,420.50186474294,2.65787900443796,420.617438951943,2.42713196001135,419.768388284689,2.3524623125027,420.716839629054,2.4270025308618,421.520423754861,2.79649311082601,420.819513759892,2.41963636346389,420.788236668,3.02512370898484,421.166968054704,2.44123747162566,420.375804421818,2.67790205944599,423.365381639672,2.32904081383039,422.356771466786,2.52205545635591,3.42857621542903,-8.93733366591294,0.0738341852274862,2.22,1.575,0.93,0.75,0.44,-9.8114,-9.441,-9.7208,-9.7018,-9.75005,-9.94205,-12.1059,95.41359,86.82,0.331,-7.44,-7.65,-7.62,-7.41,-1.73,0.7,-1.22,2.3,-0.71,-0.11,256.1,275.7,285.2,289,-0.24,0.07,-0.2,0.12,-0.255,0.06,-0.26,0.01,0.09,0.01,0.164,0.112,0.668,1.114,1.317,2.284,3.218,3.682,4.671,0.44,0.665,1.089,1.399,1.676,2.588,3.695,3.694,5.186,0.521,0.4105,1.073,1.3015,1.6745,2.54,3.15,3.836,4.909,0.4985,0.546,1.12,1.541,1.702,2.671,2.963,4.362,4.678,0.127,0.276,0.531,1.278,1.708,2.514,3.209,4.021,5.037,-3.148,-4.104,-3.287,-15.235
1,4.75,0.313578737184395,0.0404007058424231,0.34546188249392,-0.402663202765801,0.00428081537941705,0.423749591509993,-10.0193956048261,-0.508397971653563,0.741857829708053,419.676281868691,2.63923625128011,420.933118933673,2.43925174883447,422.570236205882,3.03327830865623,420.919540485516,2.47859003113969,422.835549993255,3.25714597574597,421.120605475997,2.43240077737292,423.070736399026,2.48490949683484,420.988834562698,2.48810563396362,422.919705454545,2.32977004907236,421.522109063184,2.41831434703342,422.718456769799,3.17979339630656,423.786507079238,2.33405364671228,423.979840793441,2.92436576651681,3.24402954979754,-8.95209554987497,0.0895899943155904,2.05,1.54,0.89,0.7,0.43,-9.6287,-9.399,-9.53475,-9.5085,-9.73235,-9.86955,-12.2455,95.41405,86.84,0.33215,-7.385,-7.6,-7.57,-7.46,-1.84,0.8,-1.195,2.3,-0.71,-0.11,254.8,275.7,285.7,290.5,-0.24,0.01,-0.19,0.13,-0.25,0.09,-0.26,0,0.09,0.01,0.164,0.1115,0.668,1.117,1.317,2.284,3.218,3.682,4.671,0.4365,0.666,1.089,1.398,1.676,2.587,3.694,3.694,5.185,0.522,0.4165,1.073,1.291,1.674,2.539,3.149,3.836,4.909,0.4985,0.544,1.1275,1.54,1.6995,2.671,2.963,4.361,4.678,0.128,0.275,0.53,1.277,1.706,2.513,3.2085,4.02,5.037,-3.1345,-4.0565,-3.27,-15.075
