DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.063464925,-16.6209,-2.27816,0.97614,0.51820775,0.0610227,4.88315,431.427,5.8143025,0.26362775,0.2755575,0.048415125,0.176604,101.286,4.312325,81.5724,-6.43252,-6.707655,-4.99397,-2.228295,-2.25255,279.6745,1.05293,323.8775,-0.061655175,-0.06236205,9.262415,7.78067,8.211205,-53.4898
1,0.75,-0.0871389,-16.7893,-1.3331,0.8285605,0.5375095,0.06404955,4.43853,430.856,5.9063,0.2893115,0.27491625,0.055055975,0.17702175,101.235,4.30503,81.7951,-6.80462,-7.0971,-5.17897,-2.3746,-2.63577,280.1215,1.102715,323.475,-0.0591333,-0.06048335,9.26133,7.75457,8.2145,-56.21985
1,1.25,-0.0936631,-17.042575,-1.78594,0.784955,0.64426,0.061625975,4.32033,430.392,5.9865,0.287545,0.249492,0.0578568,0.169502,101.237,4.11385,83.834175,-7.13492,-7.46755,-5.433285,-2.488915,-2.78643,280.005,0.9403165,321.895,-0.0614333,-0.06083335,9.262165,7.722535,8.212335,-55.4123
1,1.75,-0.105768,-16.2519,-0.968383,0.399494,0.476792,0.06486245,4.1911,432.051,6.12966,0.3011455,0.286687,0.04983075,0.1588465,101.2915,3.99495,85.860825,-7.412185,-7.748865,-5.658415,-2.59205,-2.49167,283.19,0.9483165,320.078,-0.0620667,-0.0585167,9.261835,7.689285,8.207,-54.54255
1,2.25,-0.10725875,-15.91625,-1.00069875,0.584321,0.5184475,0.0649482,4.0964575,433.172,5.950505,0.3008975,0.265568,0.056562575,0.1862445,101.3,3.632685,85.285,-7.7107,-8.09073,-6.07663,-2.69945,-2.47633,283.4285,1.086585,321.087,-0.0609,-0.0572833,9.260835,7.65397,8.199,-54.2732
1,2.75,-0.103641,-20.8183,-0.86407875,0.29496225,0.69462575,0.0716184,3.747865,432.151,5.61953,0.3098785,0.29811125,0.06782825,0.16672375,101.285,3.567165,86.28,-7.928335,-8.416165,-6.4347,-2.79465,-2.27283,284.013,1.1045,319.77,-0.0592667,-0.05695,9.25967,7.618085,8.191165,-41.346
1,3.25,-0.08441965,-16.6928,-1.25412,0.6285745,0.601804,0.0730247,3.46363,432.412,5.9626525,0.334064,0.302742,0.0712135,0.151091,101.25,3.3126,86.21,-8.211,-8.657,-6.73673,-2.906285,-2.50093,289.125,0.9748335,319.63,-0.0599333,-0.0583833,9.260165,7.585165,8.1815,-39.57185
1,3.75,-0.119318,-17.79445,-1.242525,0.796747,0.547901,0.066361925,3.31699,430.70125,5.88897,0.311816,0.287848,0.050134,0.143965,101.2,3.52547,86.1317,-8.431165,-8.8985,-7.032835,-3.012665,-2.59313,289.1115,0.82865,319.175,-0.0562667,-0.0556,9.260165,7.55075,8.17233,-42.77055
1,4.25,-0.120646,-19.16465,-1.165805,0.9062895,0.5681745,0.05685065,3.6296075,430.219,5.9342425,0.289035,0.2905845,0.056492325,0.122949,101.2,3.563115,85.9192,-8.67917,-9.08167,-7.19535,-3.09185,-2.28237,288.8635,0.8499165,318.78,-0.0593667,-0.05495,9.260835,7.506765,8.163665,-41.2875
1,4.75,-0.10038,-19.54825,-0.410786,0.8537515,0.6891315,0.06967845,3.1399575,431.857,5.828985,0.27393675,0.275027,0.060913675,0.129273,101.22,3.459735,85.260025,-8.91783,-9.41467,-7.250215,-3.14473,-2.66543,288.0135,0.9032,317.7685,-0.0608,-0.05425,9.2605,7.47165,8.15483,-34.452575
