DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.4814875,-0.6425,5.85804,1.510905833375,1.522785,0.02034722225,-10.82872018,15.21215,0.190833743175,-0.66588650675,0.14125,0.19725,0.297,98.4785363985,79.0440775,400.20653502,-3.82,1.5125,0,1.119,285.75,300.75,5.24893349005,-0.000515977,1.30047680835,1.2327167771,0.5190584336,0.02,0.546470848125,0.4,0.168125,1.1,1.9,3.2
1,0.75,0.42192,-0.6695,5.6249675,1.386942677325,1.36457,0.0222222222,-6.3577143745,11.1383,0.1201770579,-0.559776438,0.144,0.2005,0.295,98.7006222475,79.03178,400.7849539,-4.103,1.48,0,1.102,287.75,300.8,5.2809976981,-0.00022593775,1.282363132375,1.20244005315,0.496519523325,-0.545,0.5426335813,0.4,0.175,1.1,1.9,3.2
1,1.25,0.440157,-0.724,5.52153480375,1.3196188889,1.3175425,0.0154166667,-6.290815,13.13605,0.201624076,-0.80747337,0.153,0.199,0.293,98.6855278185,79.0261,400.66357474,-4.713,1.438,0,1.2075,289.85,301.1,5.432570606525,-0.001604967,1.2305496476,1.1083893886,0.49912368155,-0.2545,0.577419354675,0.4,0.17025,1.1,1.9,3.2
1,1.75,0.4661213649,-0.7705,5.5887075,1.544299444475,1.452405,0.035232309875,-5.96902305275,8.90844,0.2120400543,-0.7277755575,0.1555,0.194,0.29,98.6476111575,79.02745,401.3030297575,-4.375,1.418,0,0.9955,290.65,301.1,5.4888467962,-0.005408139,1.165196841725,1.19839369665,0.53960421755,-0.6006913,0.5557394738,0.4,0.1715,1.09925,1.9,3.2
1,2.25,0.4584504042,-0.7055,5.826921559825,1.429215734325,1.437709992275,0.01972222225,-11.446259145,10.40925602595,0.2142179335,-0.3952760195,0.154,0.203,0.291,98.8680931335,79.0324,400.83345679,-4.7025,1.38,0,1.135,289.95,300.9,5.4105818141,-0.00655392,1.225051722,1.130249071875,0.500829359625,-0.411062575,0.5511542434,0.4,0.17475,1.1,1.9,3.2
1,2.75,0.4288447314,-0.8275,5.93715064945,1.3863740619,1.3964270971,0.0268055556,-4.901525,12.36035,0.1816966302,-0.255848231,0.1485,0.206,0.296,99.1339589735,79.0415625,400.90414471,-3.986,1.412,0,1.07,288.15,301.3,5.3623123548,-0.000273007,1.200780017075,1.179330377525,0.5055678928,-1.044451,0.52439709985,0.4,0.18,1.1,1.9,3.2
1,3.25,0.431025,-0.8975,5.57147,1.428926388925,1.408495,0.02934153225,-7.57948439,12.2036,0.19715190715,-0.505300987,0.1415,0.2025,0.3,99.112202043,79.0450325,400.582749555,-3.8185,1.49,0,1.0475,289.35,301.4,5.36103147165,-0.00092884425,1.2563836994,1.1299424764,0.5516547834,-0.45241745,0.53519419735,0.4,0.17675,1.1,1.9,3.2
1,3.75,0.453180543575,-0.98325,5.6541,1.6089847222,1.5583425,0.0324305556,-7.88055,11.67165,0.227520886225,-0.4788725505,0.15375,0.193,0.30025,98.6166000395,79.04101,401.09244804,-5.44225,1.49425,0,0.97875,287.775,302.3,5.4936671153,-0.001795215,1.115464029,1.0462695637,0.4555886302,-0.8877317,0.547726209,0.4,0.17325,1.1,1.9,3.2
1,4.25,0.445205842075,-0.8955,5.81283018835,1.50995277775,1.520465,0.02656404635,-8.19623536,10.912917035,0.2176165571,-0.311021481,0.15575,0.1945,0.29375,99.126612174,79.03715,401.08925901,-6.3675,1.52425,0,1.0175,289.775,302.175,5.3928214937,-0.00235157125,1.2235808106,1.1860185496,0.5304959943,-0.801,0.52298931725,0.4,0.18225,1.1,1.9,3.2
1,4.75,0.46546175,-0.82275,5.60413,1.565057295675,1.6106425,0.028311226575,-7.79343,14.037048668,0.29785107935,-0.41599299225,0.15825,0.181,0.29575,98.65423826025,79.033125,400.96937667,-6.3325,1.52075,0,1.033,289.65,301.95,5.3370322385,-0.003579484,1.34813544265,1.19362690235,0.5234643819,-0.4865498,0.592545092975,0.4,0.185375,1.1,1.9,3.2
1,5.25,0.473022,-0.72525,5.819905,1.5276933333,1.521535,0.0315277778,-6.476767663,14.22701844975,0.2127287568,-0.516281789,0.16075,0.187,0.293,98.48195446625,79.02577,401.023788945,-5.2415,1.50075,0,1.01975,289.15,302.05,5.161480286725,-0.00066721875,1.2423445577,1.0921401009,0.4867175772,-0.3744471,0.55961261,0.4,0.182125,1.1,1.9,3.2
1,5.75,0.4503312772,-0.67275,5.2354580013,1.66873972225,1.650673053175,0.0470480194,-6.717865,11.867725,0.2679301581,-0.782023762,0.165,0.18875,0.29525,98.6755169715,79.030775,401.24301828,-3.013,1.51225,0,1.02975,290.975,303.375,5.0458442118,-0.000467445,1.351931951,1.1628112487,0.4769496829,-0.3670708,0.587132280075,0.4,0.182125,1.1,1.9,3.2
1,6.25,0.4533790669,-0.63825,5.5808337825,1.578486282775,1.5782263618,0.032291666675,-11.19324,15.60355,0.190164818875,-0.140087016,0.15725,0.194,0.296,98.3614129615,79.0396,401.591026035,-3.174,1.46125,0,1.08475,291.125,302.25,5.2067292694,-3.3063990525e-05,1.375236871625,1.11999417285,0.50738929785,-0.44475,0.5351475497,0.4,0.17825,1.1,1.9,3.2
1,6.75,0.5171125,-0.697,5.17441,1.440265277775,1.3987,0.0217361111,-8.991805,13.4954,0.2271903261,-0.61115936025,0.16575,0.1915,0.2975,98.25826129425,79.0294,401.244249985,-3.212,1.457,0,1.14675,288.7,302.15,5.0776580308,-0.00072473875,1.46635835955,1.1960901623,0.533104630825,-0.201,0.5286196564,0.4,0.18,1.1,1.9,3.2
