DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_DIF_1_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TS_2,TS_3,TS_4,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,WS_1_1_1
1,0.25,2629.38549194336,542.89090423584,8.46097506284713,45.6308498382569,12.2926647901535,1.1214720249176,20.8239294528961,6.825546002388,-1.16427752375603,32.2288806915283,1.34186898469925,0.606745994091034,103.522638511658,96.3937887191773,99.4763687133789,11.5777276277542,11.647994017601,3.90124561190605,362.304822540284,369.074096679688,5.97254514694214,0.34783675968647,11.4688350200653,1.02056033909321,18.8506297588348,4.23381695747375,0,7.60763798952103,6.99707242250443,7.24309346675873,7.61958458423615,-0.00402953490847721,1.38574683070183,0.567441499233246,1.09604336023331,0.700157782435417,4.12811797261238,5.14787092208862
1,0.75,2711.71635742188,535.09702911377,9.61936914920807,83.029178237915,12.1425575256348,1.27539203464985,27.9711614608764,6.77826650142669,-0.201918417215352,33.2785762786866,1.5968872398138,1.36756348311901,103.518131637573,96.5601480484009,99.5515695571899,11.9143586158752,11.9176027059555,3.62746604084968,358.574905395508,369.545824432373,5.41239790916443,0.346777494251728,11.4635630130767,1.02271303534508,18.8320621967316,4.21979331970215,0,7.63822617530823,7.02599086761475,7.22657372951508,7.64062286615372,0.000226163771003481,1.3808577477932,0.571568822860718,1.28844176828861,0.699302163720131,4.80771232843399,6.08327494859695
1,1.25,2721.45325927734,531.663677978516,7.29016618728638,55.905424118042,12.2130723714828,0.778550371527672,17.4137205123902,6.71508767604827,1.99812311381101,28.2243001937866,0.664500977098942,1.22973870635032,103.527486801147,96.5660787582397,99.4858192443848,11.7148452043533,11.6769307374954,3.31161236763,358.03010559082,369.00986328125,3.12518733739853,0.343428743630648,11.4718326091767,1.02366670668125,18.809676361084,4.21979331970215,0,7.60836862325668,7.01062077283859,7.23766970634461,7.59818402528763,0.00919792100321501,1.54052864909172,0.574254617094993,1.19916204512119,0.69410381168127,5.0083316206932,6.30794012546539
1,1.75,2726.67883300782,530.723185729981,8.27510499954224,97.5037559509277,12.0723348379135,1.33197771310806,28.0718142986298,6.66464062929153,-0.823925565183166,40.8223062515259,0.976596458256246,1.22836773097515,103.536363601685,96.671382522583,99.5087129592895,11.7573985338211,11.6630020618439,3.42958596944809,358.872184753418,370.312442779541,4.48801025748253,0.343032599240541,11.4915809392929,1.02301467359066,18.8638413906098,4.24261184930802,0,7.6297171831131,7.10630255937576,7.22081954479217,7.63324195146561,-0.000492572417715563,1.54072730243206,0.616271615028382,1.19106093347073,0.75302310436964,5.28724858760834,6.57555283308029
1,2.25,2852.06806640625,533.151185607911,7.30122629404068,48.2303742408752,12.0988278865814,1.68190947473049,25.2389900445937,6.6054117321968,2.08955001831055,31.0252350330353,0.832615855336189,1.0543708562851,103.547163391114,96.7225006103515,99.640478515625,11.8322720050812,11.7502688646316,3.17897468209267,358.834945678711,370.147436523438,3.36339077949524,0.345977610349655,11.4686271429062,1.02194554507732,18.8868824958801,4.30812531709671,0,7.61249731779098,7.01178728342056,7.23269090652466,7.63302484750747,-0.00235288121621125,1.74819396436215,0.697880589962006,1.35845199823379,0.86651171296835,5.91422865390778,7.6786814570427
1,2.75,2804.92004394531,520.701403808594,6.96028513908385,156.614757537842,12.1970796585083,1.60978403091431,9.70321004390717,6.55754550695419,-0.449131897836924,38.0113498687745,1.00309974253177,0.897736787796021,103.560369300842,96.7295837402343,99.6831497192382,11.9139098644256,11.8294175386429,3.37138526439667,359.135855865478,370.991773986817,3.3637736082077,0.348226241767406,11.4842401266098,1.02127695083618,18.8992430686951,4.40754084587097,0,7.60952262878418,6.97988671064377,7.2397643327713,7.62456171512604,-0.000942113147175404,1.5097505748272,0.61328385323286,1.29402987957001,0.749187043309212,5.09119197130203,6.57518866062164
1,3.25,2783.52423706055,515.469580078125,6.98114814758301,71.5265540122986,11.3718000411988,1.12110838890076,20.7678882598877,6.50501292943954,-1.44025498628617,45.728813934326,0.790541648864745,0.87774760723114,103.547905540466,96.6235649108887,99.6102991104126,11.3132153511048,11.2123115062714,3.34692707657814,358.958515930176,367.316602325439,3.67470295429229,0.348876527696848,11.469557762146,1.02269891500473,18.8603446006775,4.35401059389114,0,7.5966914653778,6.98010008335113,7.22436335086823,7.58883620500565,-0.00248877244303003,1.63783373236656,0.648885595798493,1.2545621573925,0.793997010588645,5.57946314811706,6.86753925085068
1,3.75,2753.69898071289,506.009735107422,5.51485395431519,75.1667579650878,11.4570926904679,0.954543614387514,10.1522841453552,6.48622478246689,0.359068995714178,59.1590053558349,1.55163204073906,1.04376840591431,103.546166038513,96.7466018676758,99.6724498748779,11.1432033061981,11.0669772863388,3.14324075579643,358.550897216797,366.605255889893,3.68960378766059,0.34697462245822,11.4520832300186,1.02464688718319,18.8458854675293,4.49240750074387,0,7.69514262676239,7.02483849525452,7.22079135179519,7.59806607961654,0.00534580426465256,1.66407191157341,0.681196756660939,1.37272906601429,0.814382156729698,6.03160270452499,7.38041747808456
1,4.25,2652.96005859375,512.693672180176,4.31772392988205,66.6308135986326,11.4474250555039,1.10799352526664,13.4683103561401,6.43664338588714,0.472442623972885,29.6869707107544,0.892324873805046,0.718879909813404,103.53545627594,96.6794708251953,99.6386465072632,11.1830508947372,11.1368482351303,3.15709169507027,358.945846557617,366.694287872314,3.5308122485876,0.347027353942394,11.4654327630997,1.02248704433441,18.866544675827,4.47304108142853,0,7.66783545017243,7.03967084884644,7.20641043186188,7.60838701725006,0.000550290406681601,1.61313436031342,0.640605162084102,1.32796499431133,0.776085036993027,6.04233944416046,7.37575389146805
1,4.75,2680.16483764649,521.77834777832,4.7681016921997,80.9828285217285,11.5114979267121,2.11877603828907,28.9918694496155,6.40629869699478,5.72389763593674,72.1974453449245,1.21713203787803,0.826217775046824,103.53951663971,96.5989139556885,99.5806447982789,10.9081510543823,10.8849106311798,2.99267872571945,357.413098907471,366.328866577148,3.38425092101097,0.34547885581851,11.4676993131638,1.02469514012337,18.8786180973053,4.86434468030929,0,7.68436406850815,7.05233604907989,7.18502238988876,7.62042338848114,-0.00011183996684849,1.68513925075531,0.703584799170494,1.28208108246327,0.828161814808845,6.66324634552002,8.11813032627106
1,5.25,2859.93903808594,527.93798828125,6.5379420876503,44.4597816467285,11.7392599105835,1.93870806694031,18.6716546535492,6.32889159917831,0.164922237396241,56.0199682235716,1.53415049314499,1.35297996997833,103.540072631836,96.8741781234741,99.7449739456177,11.0858833074569,11.0084253787995,3.02993101477623,357.26021194458,366.186526489258,4.02858485579491,0.346523849666118,11.5319176912308,1.02213061451912,18.8955285072327,4.48348431587219,0,7.73581738471985,7.06010136604309,7.23455181121826,7.62142215967178,-0.002115483788657,1.82329815626144,0.733439949154853,1.44246397018432,0.867082825303077,6.83789457082748,8.05166757106781
1,5.75,3009.37687988282,518.591003417969,6.39402379989624,53.5928773880005,12.4021800994873,2.14164996147156,18.1774801254272,6.27094663381576,-0.885721370577811,38.6458015441895,1.57867354750633,1.42822201251984,103.554006958008,96.8016952514649,99.6709707260132,11.4618985414505,11.3828870058059,3.11177895665169,363.258639526368,368.611745452881,4.71565611362457,0.344856260716915,11.5125839710235,1.02153649330139,18.887597990036,4.45093212127685,0,7.63772578239441,7.07320690155029,7.20150909423828,7.61603492498398,-0.00361107105854899,1.91581670641899,0.782343864440918,1.49959359765053,0.891433441638946,7.06000292301178,8.2825520992279
1,6.25,2894.06844482422,517.088220214844,5.8733825802803,156.720996856689,12.3641199111938,1.3581759929657,7.97074174880981,6.13088427782059,-0.920517934858804,35.5373149871826,0.91792251765728,0.886831998825074,103.553866004944,96.6586318969727,99.5627445220947,11.3996069192886,11.3247565031052,2.81962694525719,363.985480499268,369.161812591553,4.76819002032279,0.344878920912743,11.7663063764572,1.0256674438715,18.8828110694886,4.59397443532943,0,7.67663229703903,7.05428451299667,7.19912102222443,7.60768797397614,-0.000558058108435959,1.70002914071083,0.706203818321227,1.35824960470199,0.805497252941131,6.7000235915184,7.70774903297424
1,6.75,2770.48379516602,519.816821289063,8.42882513999939,70.9057483673096,12.2403799057007,1.62773201465607,23.0496677875519,6.00084428787231,-1.12764401137829,37.9677691459655,1.28342953920364,2.00438604354859,103.559135246277,96.6745166778564,99.6015626907349,11.2426764965058,11.1522654056549,3.02012513279915,363.434606170654,368.239738464356,4.6711599946022,0.346143378317356,12.481712436676,1.02370247244835,18.9048627853394,4.60599977970123,0,7.73834440708161,7.06721458435059,7.19952340126038,7.61666593551636,-0.00290018410887571,1.80647559165955,0.695952750742435,1.34265149235725,0.79217220544815,6.97395207881927,8.01947773694992
1,7.25,2597.58505249023,520.585803222657,7.36250121593475,104.542641878128,11.6716600418091,1.86521797180176,20.1589951515198,5.84872272014618,6.20711331367493,27.3040443420411,1.16378008425235,1.13916597366333,103.560377883911,96.4923439025879,99.4318742752075,10.6565263271332,10.5955423593521,3.02401664257049,359.293397521973,364.979709625244,5.93290637731552,0.345035196840763,12.4723087072373,1.02248704433441,18.8675406455994,4.76521025896072,0,7.7518214225769,7.101471555233,7.19225966930389,7.59523559808731,-0.00147832250513602,1.7566391825676,0.669294176995753,1.41118197441101,0.780422648787499,6.59456671476364,7.89519147872925
1,7.75,2780.70007324219,535.448999023438,9.54991393089291,87.5926309585571,11.8527000427246,3.02362008094788,21.3597699165343,5.62956228256226,7.48774388134478,47.4291790008545,1.58137679100036,0.929501807689667,103.563615226745,97.0013374328613,99.7920986175537,10.6418068408966,10.649654841423,2.65843809247017,359.873064422608,363.344994354248,6.81723835468292,4.49281695187091,17.4062816619873,5.61701086759566,19.835807800293,5.87616809606552,0.328444714844226,7.59258198738098,7.1238093495369,7.21888712644577,7.58499633073807,0.00312261101789772,1.77043473124504,0.697656624019146,1.30851643681526,0.829755294322968,6.94698466062546,8.48117978572846
1,8.25,2742.34893798828,546.768200683594,7.51022005081177,98.5184991836547,12.1991402626038,1.62181701660156,11.3410754203796,5.42615333795547,27.3953157424927,66.7847507476803,1.96598398983478,1.07021060585975,103.573107337952,97.0154392242432,99.780457496643,11.099981546402,11.0368214845657,2.4740107357502,361.434451293945,364.339551544189,8.76092309951782,37.4916305541992,59.1855712890625,47.4793598175049,28.3419443130493,30.5728717327118,6.08490279912948,7.48367338180542,7.09623304605484,7.22401077747345,7.57613952159882,-0.0077369146165438,1.85890281796455,0.72859308719635,1.39310319423676,0.906894467771053,7.18105360269546,8.8410208940506
1,8.75,2775.91155395508,552.170294189453,12.1794231653213,148.575603485108,12.1979103088379,1.46104001998901,14.970503115654,4.82086011171341,48.8839733600617,49.0671403884884,1.58525502681732,1.10411003232003,103.576557731629,97.0557020187378,99.6777244567871,11.3066395044327,11.2080295085907,2.89068313837051,356.679189300537,364.592331695557,23.0502024173736,83.4436120986939,162.52723197937,147.636655426025,52.2164456367492,87.8083581924438,20.2455675601959,7.37362970113754,7.09649187326431,7.20121855735779,7.57693229913711,-0.00812354814261199,1.76370443105698,0.741856777667999,1.42724710702896,0.854670663177967,6.91380542516708,8.37297825813293
1,9.25,2661.99292602539,527.572607421875,10.3677352666855,115.032507801056,12.1031103134156,1.51960247755051,14.0102603912353,4.11906620264053,33.3664713382721,32.3585045814515,3.10422201156616,1.13475251197815,103.590645599366,97.0792568206787,99.5987325668335,11.4606862068176,11.3816650390625,3.15310648083687,354.834009552002,365.292680358887,62.0272893905639,145.516487121582,255.617481994629,279.585216140747,81.0749788284302,139.851805114746,31.5667013168335,7.37907645702362,7.03008387088775,7.16753802299499,7.57801597118378,-0.00435466902563351,1.65900423526764,0.670960688591003,1.26426274776459,0.7752725481987,6.2996223449707,7.7602660536766
1,9.75,2596.25386962891,518.689514160156,6.09195399284363,59.5912658691406,12.1261377334595,1.43141002953053,9.88415069580076,3.34263288378715,61.2975601196289,73.1017192840576,2.81823125481606,1.05962402224541,103.591494369507,97.0237257003784,99.5730937957764,11.5339161634445,11.4158603191376,3.60649456381798,357.281886291504,366.251084899902,137.694637680054,191.423719024658,407.245693206787,407.727252197265,100.901819992065,210.948680496216,39.0664652824402,7.33926690816879,7.12762368917465,7.1826807975769,7.57869720458984,-0.00624249130487442,1.66477702856064,0.650515198707581,1.42667638063431,0.752228949964046,5.91528968811035,7.32489770650864
1,10.25,2575.5668762207,497.547439575195,5.06770033836365,72.0788024902343,11.8858900070191,0.862868612259628,5.20004296302795,2.6804912507534,84.3588835716248,53.9452740669251,2.87512883543968,1.39373772740364,103.583578491211,96.8699628829956,99.5413297653198,10.9329736709595,10.801185297966,3.70495430827141,358.25951538086,365.857375335693,149.668629455566,247.901254272461,549.436393737793,505.631990814209,112.323102188111,265.137391662598,44.7390151023865,7.30356705188751,7.09093363285065,7.19875782728195,7.61899012327194,-0.00439847643719987,1.63686046600342,0.626436457037925,1.30687594413757,0.734426724910736,5.52787042856216,6.38444916009903
1,10.75,2527.14611816406,491.373797607422,4.25097587108612,61.0522570610046,11.8948999404908,0.713335773348807,37.2374744415283,2.21781816482544,101.276385784149,55.9529293060303,3.31149206161499,0.985704469680785,103.568693542481,96.6775335311889,99.3958633422852,11.0418489456177,10.9342096567154,3.67327765226364,356.60380935669,366.727459716796,186.57032699585,314.473031616211,665.633229064941,583.062371826172,122.785392570496,320.523229217529,52.6886294364929,7.27263094186782,7.09204835891723,7.20401206016541,7.57641594409942,-0.00415261349407957,1.46513516306877,0.57639033049345,1.22786914110184,0.671875700354576,5.11375435590744,5.84249768257141
