DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,432.8985,11.372,426.22375,10.8595,2066.869,432.52975,11.751,426.455,12.671,2058.791,435.27225,11.3785,426.934,13.192,2056.75,438.34825,11.141,430.8905,8.402,2061.76625,446.99225,12.03,434.31175,7.8735,2088.4635,464.533,12.422,458.063,9.6065,2071.4795,3.089,12.7495,0.196,427.40825,10.4455,1.67,0.979,2.0255,9.41825,0.475,0.55475,-3.79725,-1.51875,0.854,2.84,2.41,1.035,0.6075,0.29,11.806,11.716,12.082,11.965,11.7565,10.857,9.261,102.252,87.895,3.755,11.8975,11.76,11.825,10.46,10.74,1.1,-0.94,2.5,0.84,359.4,370.75,-10.91,360.175,362.9,0.23,0.33,0.38,0.23,0.235,0.23,0.33,2.4325,0.125,1.885,12.378,13.238,13.277,13.9515,14.0945,14.793,14.698,16.491,12.42625,12.897,12.931,13.1365,13.17075,13.9875,13.73225,13.8295,16.561,12.91725,12.7165,13.1095,13.388,13.75475,13.05375,14.441,15.298,15.712,13.125,13.447,13.091,13.781,13.266,13.6525,14.214,14.70975,15.269,10.8705,11.95725,12.0915,12.4235,13.44025,14.981,15.343,16.90925,16.911,-2.347,-3.881,-3.697
1,0.75,433.62075,11.308,427.619,11.583,2080.56725,433.539,11.65725,427.973,12.0505,2046.397,434.958,11.37525,427.648,12.177,2057.3045,437.47025,10.937,430.3025,9.684,2063.632,450.03875,12.566,439.987,8.479,2066.187,460.257,13.07025,453.46975,12.91975,2061.198,3.082,12.249,0.188,428.567,10.605,1.813,1.379,2.238,9.46725,1.9965,0.549,-3.77575,-2.05575,0.833,2.995,2.5325,1.1175,0.63,0.3,11.656,11.61,11.85825,11.765,11.453,10.8985,9.17575,102.2465,89.19,3.37975,11.8475,12.0075,11.9,10.1,10.785,1.1,-0.9,2.6,0.86,359.75,370.5,-9.06,359.95,361.85,0.23,0.335,0.38,0.23,0.23,0.23,0.33,2.445,0.17,1.79,12.297,13.2265,13.256,13.951,14.072,14.78,14.6975,16.4895,12.42575,12.881,12.9105,13.11025,13.1755,13.9835,13.72875,13.836,16.54875,12.888,12.6845,13.074,13.384,13.75225,13.046,14.442,15.31,15.709,13.144,13.406,13.077,13.76925,13.25525,13.6435,14.226,14.718,15.268,10.8765,11.90575,12.018,12.512,13.43725,14.977,15.3395,16.9085,16.8965,-1.88825,-3.9,-2.966
1,1.25,433.91425,11.11,427.231,10.699,2051.245,434.0135,11.636,426.235,11.773,2056.291,435.90825,11.392,427.799,12.93575,2062.396,437.9805,10.78,430.46225,9.19025,2068.087,450.041,11.8695,438.875,7.63175,2095.9295,465.61475,12.702,450.688,9.5155,2063.33,3.0685,11.94875,0.1965,429.978,10.315,1.4775,1.149,2.746,10.087,2.849,0.53175,-3.805,0.106,0.87925,2.89,2.3875,1.025,0.645,0.2875,11.432,11.3925,11.61725,11.53275,11.2595,10.5765,9.04125,102.26025,89.79,3.199,11.5975,11.75,11.85,10.08,10.495,1.1,-0.9475,2.575,0.9125,359.9,370.3,-11.46,357.95,361.8,0.23,0.33,0.3875,0.23,0.23,0.23,0.3225,2.4575,0.185,1.79,12.292,13.2145,13.257,13.935,14.063,14.77,14.697,16.477,12.4395,12.898,12.89125,13.10575,13.18225,13.9805,13.7115,13.8365,16.54075,12.848,12.64075,13.06875,13.38275,13.75725,13.038,14.441,15.305,15.685,13.076,13.369,13.063,13.762,13.25575,13.6345,14.205,14.712,15.271,10.9405,11.844,11.99,12.5225,13.466,14.973,15.33525,16.91,16.8955,-1.458,-1.7405,-2.59025
1,1.75,434.376,11.11,428.899,10.40075,2058.5,433.9495,11.41,429.56,12.007,2050.846,437.38975,11.155,432.581,12.3295,2055.792,439.523,11.0895,433.989,8.617,2069.228,447.585,12.32225,438.5545,7.732,2081.18225,463.417,13.23525,459.11,11.152,2067.84225,2.97075,11.69175,0.19,430.2305,10.1015,2.03975,1.40675,2.036,11.23175,0.356,0.527,-3.919,-0.80575,0.83675,2.89,2.37,1.015,0.6175,0.2875,11.3385,11.2345,11.45425,11.4155,11.036,10.47025,8.99075,102.281,89.645,3.209,11.6875,11.67,11.73,10.12,10.735,1.1,-0.9825,2.5,0.85,357.6,369.575,-13,357.25,361.75,0.22,0.33,0.38,0.23,0.23,0.23,0.325,2.45,0.2,1.655,12.321,13.192,13.255,13.9315,14.053,14.759,14.692,16.478,12.437,12.876,12.873,13.083,13.225,13.9755,13.70025,13.8355,16.547,12.82325,12.6015,13.07825,13.39325,13.7405,13.02925,14.44,15.28,15.683,13.062,13.309,13.048,13.747,13.2355,13.6365,14.213,14.701,15.28,10.9685,11.815,11.977,12.5115,13.46325,14.969,15.33175,16.90825,16.8945,-1.732,-2.01,-3.306
1,2.25,436.15175,10.8965,427.70075,9.93675,2063.25075,435.11675,12.0175,427.5675,11.5075,2070.23975,438.2485,11.2635,429.70025,12.24475,2072.333,439.626,11.17575,432.529,7.84,2073.3395,446.098,12.024,442.4405,7.7235,2074.4305,462.546,12.7885,445.181,10.424,2067.0225,2.953,11.318,0.1915,429.846,9.9175,1.987,1.247,2.089,12.4755,3.10775,0.523,-2.686,0.62425,0.8325,2.8,2.385,1.0325,0.59,0.27,11.03025,10.7725,11.32975,11.18925,10.775,10.55525,8.916,102.28925,87.83,3.169,11.7875,11.755,11.6725,9.8125,10.765,1.1,-0.98,2.5,0.8675,354.5,368.55,-10.28,357.1,362.15,0.22,0.34,0.38,0.23,0.23,0.23,0.325,2.4625,0.17,1.6275,12.33,13.1635,13.256,13.9305,14.064,14.757,14.688,16.4815,12.3855,12.853,12.85225,13.06325,13.1865,13.9715,13.6945,13.826,16.5325,12.79525,12.54925,13.0725,13.38225,13.744,13.02125,14.439,15.28,15.684,13.055,13.297,13.034,13.732,13.23825,13.635,14.197,14.681,15.26,10.9425,11.816,11.955,12.4965,13.47575,14.966,15.32775,16.90775,16.8935,-4.765,-4.4355,-3.8825
1,2.75,435.473,11.07875,429.4505,10.238,2066.911,434.5125,11.209,429.004,10.45525,2059.783,437.17975,11.109,429.6005,12.9275,2062.127,440.4655,11.133,430.236,7.7385,2073.4315,449.4285,11.93025,438.98625,10.518,2074.142,461.22,12.7015,449.85175,8.992,2069.8435,2.93525,11.2005,0.185,430.315,9.49975,1.87,0.914,2.109,9.473,5.856,0.49075,-1.58,-0.352,0.867,2.83,2.3875,1.0275,0.6175,0.29,10.5875,10.462,10.9845,10.87675,10.4585,10.021,8.9675,102.29225,89.5575,2.96525,11.57,11.58,11.6925,10.06,10.38,1.1,-0.9075,2.5,0.94,358.4,367.475,-8.76,357.65,361.7,0.23,0.33,0.38,0.225,0.22,0.23,0.33,2.465,0.12,1.595,12.308,13.1115,13.231,13.932,14.065,14.75,14.683,16.47925,12.37625,12.822,12.8395,13.0365,13.16125,13.9675,13.68125,13.8075,16.521,12.77075,12.524,13.0715,13.3845,13.74125,13.0125,14.437,15.268,15.681,13.019,13.308,13.019,13.719,13.22875,13.6405,14.191,14.658,15.253,10.9475,11.79925,11.93,12.482,13.49475,14.962,15.32425,16.90575,16.89175,-1.839,-3.58175,-5.307
1,3.25,436.399,11.37175,429.05525,11.38525,2062.848,435.5745,12.581,428.50775,12.41525,2061.20725,438.11375,11.4335,429.25925,12.46475,2070.784,441.245,11.29825,429.88225,8.817,2078.469,446.7175,12.8455,446.0295,7.267,2076.0475,460.0735,12.6125,447.9045,10.9255,2065.438,2.90575,11.286,0.1855,429.85,9.374,1.81975,1.57175,2.227,9.45925,3.63725,0.49125,-3.535,0.588,0.77675,2.78,2.38,0.9975,0.5975,0.26,10.39975,10.044,11.07675,10.70675,10.3635,9.83675,8.7385,102.281,91.81,2.7445,11.2925,11.535,11.7525,10.02,10.32,1.2,-0.8675,2.575,0.93,359.5,367.05,-8.65,357.5,360.55,0.2275,0.3375,0.38,0.23,0.23,0.23,0.33,2.4825,0.12,1.505,12.236,13.107,13.255,13.919,14.082,14.749,14.684,16.47725,12.38,12.815,12.83525,13.00325,13.14925,13.9635,13.671,13.8045,16.519,12.794,12.46625,13.07,13.3855,13.74475,13.0045,14.436,15.27775,15.693,13.025,13.333,13.007,13.708,13.239,13.6345,14.187,14.691,15.256,10.979,11.77225,11.908,12.472,13.502,14.957,15.32075,16.903,16.8915,-2.0845,-3.083,-4.72475
1,3.75,437.54125,11.4075,429.26875,10.217,2078.59625,435.69125,11.6325,430.37775,9.39825,2059.686,438.74675,11.437,431.124,12.59925,2070.3865,439.989,11.41675,434.1385,8.7335,2078.20775,448.61275,11.626,439.11425,10.12925,2082.0505,465.99225,12.62,452.1785,9.71925,2074.672,2.99075,9.84375,0.18625,431.03225,9.412,1.71425,0.99825,2.042,8.698,1.43,0.4635,-3.5335,-1.12025,0.76875,2.79,2.345,0.9375,0.59,0.23,10.474,9.888,10.799,10.678,10.3595,9.7275,8.747,102.257,93.5725,2.585,11.505,11.475,11.6175,9.8925,10.36,1.2,-1.0875,2.6,0.9375,359.6,366.9,-8.53,358.65,360.9,0.22,0.33,0.38,0.23,0.22,0.23,0.33,2.4825,0.12,1.43,12.188,13.0875,13.238,13.922,14.081,14.765,14.67,16.4825,12.38225,12.789,12.83575,12.9955,13.15175,13.9595,13.6545,13.8105,16.502,12.80475,12.48525,13.068,13.38475,13.7485,12.99575,14.434,15.255,15.723,13.031,13.324,13.008,13.704,13.22225,13.628,14.188,14.643,15.25,11.0235,11.759,11.885,12.4575,13.50225,14.954,15.31725,16.9035,16.8905,-2.188,-3.542,-4.44
1,4.25,437.076,11.6165,431.045,10.42025,2086.3565,435.65,12.35625,430.5635,12.4305,2075.7735,437.28375,11.8685,431.088,12.5365,2074.397,440.063,11.499,433.57275,8.18075,2079.95,450.7125,12.72525,448.001,6.922,2078.618,462.397,12.6845,456.55175,10.4185,2072.42575,2.92025,10.10175,0.17375,431.0495,9.548,1.514,0.757,1.63875,8.47325,1.5935,0.5205,-3.599,-1.525,0.83075,2.84,2.39,1.025,0.5675,0.2475,10.21225,9.788,10.418,10.474,10.3435,9.7495,8.66675,102.2495,92.8775,2.5685,11.2525,11.345,11.6725,9.91,10.345,1.1,-1,2.5,0.9675,362.4,366.65,-9.6,356.6,361.45,0.22,0.33,0.38,0.23,0.23,0.23,0.325,2.425,0.12,1.385,12.17,13.067,13.246,13.921,14.084,14.757,14.6565,16.4765,12.3945,12.767,12.83275,12.991,13.128,13.952,13.63975,13.787,16.49125,12.774,12.496,13.06575,13.3855,13.7495,12.987,14.429,15.24175,15.726,13.017,13.284,13.003,13.706,13.2245,13.6185,14.167,14.691,15.248,11.055,11.76275,11.895,12.435,13.5,14.949,15.31375,16.90175,16.8895,-1.751,-3.443,-4.342
1,4.75,437.6375,11.1975,430.91475,8.713,2086.66675,436.705,11.914,431.5305,11.396,2065.333,438.532,11.1205,431.365,12.482,2068.37025,439.87375,11.326,434.18725,6.96925,2085.43775,454.195,12.671,435.2075,8.2405,2086.4235,461.239,12.6135,450.86175,9.175,2077.3105,3.056,9.925,0.183,431.553,9.786,1.633,1.139,2.126,7.61775,1.412,0.491,-3.35725,0.464,0.829,2.97,2.4775,1.0275,0.595,0.25,10.02675,9.6805,10.462,10.528,10.21925,9.70125,8.555,102.26325,92.8425,2.58075,11.435,11.51,11.58,9.93,10.07,1.1,-0.9625,2.5,0.98,362.9,367.425,-7.52,357.3,361.7,0.2275,0.33,0.38,0.23,0.22,0.23,0.325,2.4575,0.12,1.37,12.134,13.015,13.239,14.00175,14.075,14.75,14.645,16.466,12.37875,12.73,12.8295,12.977,13.11725,13.948,13.61975,13.774,16.48175,12.74375,12.5065,13.05775,13.3865,13.7475,12.9785,14.423,15.2455,15.729,13.012,13.271,12.992,13.691,13.194,13.6175,14.17,14.662,15.249,11.065,11.7465,11.899,12.423,13.49775,14.944,15.31025,16.895,16.8885,-1.616,-2.02375,-3.443
