DOY2,HR2,FC,SC,LE,SLE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.73986937401564,1.50723164090709,31.4766229090734,6.02759590714638,1.31476243016578,6.2395144419128,2.80307376057823,433.74213883243,6.86436271274922,436.969326669616,10.2329646752513,435.014316333209,437.397833517296,10.2219523664906,434.965788502431,437.973194662125,9.170837339644,434.905058800512,438.556820759574,10.5167652505846,434.846801777264,449.785922998926,7.0618611884016,437.812282092113,447.723749332972,8.13385626038974,440.448452244428,7.41029369597815,10.2130433440661,0.748867014281392,5.9365,3.854,2.47,1.155,10.4564899999999,10.104975,12.1937125,10.661415,9.87665,5.57219250000002,-1.309,100.018625,99.0845,4.3830925,9.22399999999996,8.66,1.96525,1.90675,1.858,2.7,-0.1175,4.55,1.085,332.65,359.7,321.255,318.97,0.35,2.135,0.0857499999999999,0.36,0.285,0.37,10.2295,1.32,0.45,0.06,2.41605,2.380425,2.663875,3.2376,3.8318,4.64375,5.502575,6.356625,6.742575,1.656675,1.963,2.726,3.080675,4.556375,4.74335,4.752025,6.699,7.093,2.2867,2.7112,3.3016,3.787,4.418975,5.3887,5.77,5.828475,7.0014,1.429675,1.996625,2.8951,3.61665,4.99725,5.6066,6.855325,7.39435,1.8889,2.5791,2.94525,3.09365,4.11515,5.5445,5.64425,6.5669,6.9935,-1.874,-0.8935,-2.813125,15.54875
1,0.75,3.35045602864525,1.59701117006651,31.2640061788478,4.79790358520671,1.323615508823,4.99783435249105,2.8644588751072,433.076946600201,6.90005397935855,437.211046872168,10.2982582202194,431.847190849069,437.595984881818,10.1986707982297,431.813829337621,437.54949511107,8.65623880044878,430.422255611625,437.90150465377,10.3072179313651,433.539982226809,449.816842875741,6.98688422174286,443.134463243049,447.042055064096,8.35484881773949,442.682325528543,7.58053681411418,10.0296233031792,0.894857874766684,5.75625,3.70625,2.36,1.161,10.17774,9.82577500000003,11.4949025,10.1847424999999,9.38115,5.65951000000001,-1.49432,99.99343,97.89475,4.2431725,9.06199999999998,8.415,1.98,1.90025,1.877,2.6,0.280749999999999,4.3,1.165,332.2,357.95,320.38,318.845,0.36,2.105,0.0859999999999999,0.365,0.28575,0.37,10.3655,1.32225,0.4495,0.06,2.416525,2.38095,2.662825,3.23705,3.83105,4.642,5.5011,6.355625,6.741575,1.658625,1.963,2.727,3.0798,4.558475,4.743275,4.75195,6.698,7.092,2.2845,2.7104,3.3006,3.78655,4.41925,5.387,5.769,5.827475,6.998,1.4302,1.994625,2.894575,3.61665,4.99625,5.6055,6.85465,7.39335,1.889625,2.57755,2.94625,3.0925,4.113125,5.5408,5.64255,6.5656,6.9925,-2.06065,-0.51125,-2.114375,16.904
1,1.25,1.81254887307307,3.68167974522644,28.4368588109279,4.12213347672299,1.35804301358705,6.71965112644606,2.62276130082264,433.444272480404,6.93772592387993,436.553617580546,10.3323830371051,433.272536578593,437.32784302507,10.1009857127592,435.875657386574,439.124662060327,8.74607162376378,437.367022693727,439.38058813591,9.97384697461824,432.073959258259,452.366284168555,6.67052966959371,438.10382806574,447.635170840705,7.7973082893109,441.523707708121,7.45790326504704,9.59855162757484,1.34828785043539,5.915,3.652,2.165,1.095,9.47808499999995,9.114,10.4300925,9.56196000000002,9.1031,6.00185,-1.57044,99.96035,98.2,3.90211,8.86549999999997,8.42,1.98,1.91,1.8585,2.7,0.000999999999999232,4.35,0.945,329.95,357.1,320.395,318.63,0.35,2.07575,0.09,0.36,0.285,0.37,10.1175,1.32225,0.45,0.06,2.41515,2.379575,2.66195,3.235725,3.82985,4.64025,5.500575,6.354575,6.740575,1.6596,1.967,2.727,3.0796,4.5604,4.74235,4.751025,6.697,7.091,2.282,2.7096,3.298775,3.785775,4.41775,5.386,5.768,5.825,6.997,1.431675,1.9921,2.893,3.61565,4.99475,5.603275,6.852975,7.392675,1.890175,2.577,2.9461,3.0915,4.1118,5.54115,5.640975,6.5649,6.9915,-2.0185,-1.132,-1.8144,16.03
1,1.75,1.54611315152611,3.01645493579261,24.6552715618021,5.22305147953471,1.18853723153989,2.14406148317437,2.63911443940871,435.512348899807,6.55559014818708,439.753668469065,9.3441835288437,431.801746216929,441.18655371032,9.28165968042843,429.39046657201,441.281368966201,8.70159359561351,429.873471330673,440.65748796389,9.49614763471295,430.898806337302,452.435165737856,6.6828608114139,446.94876936467,448.921039333836,7.6688539472476,443.959350394948,7.65949415828224,9.06232270777044,0.962543605020407,5.82,3.614,2.34,1.15625,8.56314499999998,8.129,8.9454,8.59637500000001,8.39815,5.9454,-1.47734,99.953675,99.035,3.64967,8.21799999999999,7.895,1.9605,1.917,1.84925,2.7,0.22925,4.6,1.04625,334.85,354.3,320.79,318.4575,0.3555,2.11,0.09,0.365,0.28525,0.37,9.934,1.32,0.45,0.06,2.4132,2.37715,2.6604,3.21615,3.82685,4.6385,5.4991,6.353575,6.73905,1.66,1.986,2.728,3.07975,4.5607,4.742275,4.7501,6.696,7.09,2.2781,2.7081,3.297775,3.78375,4.41675,5.385,5.766,5.823,6.996,1.43315,1.990525,2.89405,3.61465,4.99225,5.60125,6.851625,7.391675,1.8874,2.577175,2.9468,3.08975,4.1114,5.54075,5.639975,6.5639,6.9898,-2.134825,-1.2486,-1.7956,17.6555
1,2.25,2.04593821859802,2.96001188911767,21.8662621864237,3.94026330267132,1.40693029164287,8.1179958917416,2.64185737523988,432.478805953188,6.34503120452593,441.287322444756,8.92908811601492,435.070501923011,442.578385390783,8.89084940873312,436.662449156818,443.263309151189,8.5824923312382,432.183192015439,443.203771385365,9.14102113671353,434.655939244643,458.318928675718,6.53925557972483,442.639505434871,453.266887957722,7.5473858384565,439.996557069979,7.9422779589293,8.35360768955142,0.846303394751228,6.47,4.095,2.545,1.105,7.67282499999999,7.249,7.8458,7.693325,7.6073,5.1728,-1.47404,99.957785,98.51,3.65109999999999,7.559,7.335,1.975,1.88675,1.84,2.65,0.0375,4.4,1.17,336,350.6,321,318.505,0.35,2.08,0.08,0.365,0.295,0.37,9.4685,1.32,0.45,0.06,2.41235,2.37625,2.6592,3.21715,3.824175,4.6375,5.497625,6.3531,6.738575,1.661,1.962,2.728,3.079825,4.5404,4.74135,4.7491,6.694,7.089,2.2742,2.7066,3.295775,3.7803,4.414525,5.3843,5.765,5.822,6.995,1.43415,1.989,2.89405,3.61365,4.991,5.6012,6.85095,7.391,1.8864,2.5813,2.9471,3.089,4.112,5.53975,5.637975,6.5619,6.9885,-2.083,-1.25205,-2.43145000000001,19.13625
1,2.75,3.0350157411587,4.32154205104963,24.7356409012951,4.62520780890947,1.33452318056236,3.30894281775717,2.43742376655582,433.315256854805,6.38172092793834,441.87627596921,7.21593565260157,431.966239447744,442.417179747947,7.16511472711475,430.338210302011,442.982453095956,7.93666936121653,429.840701733654,443.755736140125,7.38038677442871,433.445949686004,458.605773596254,6.48542979619989,443.94460603882,455.529746187302,7.16614515578259,448.438174658179,7.01248998931218,7.06859963169196,0.731986309823633,5.53275,3.5395,2.21525,1.05575,5.8144175,5.6151,5.99499499999999,5.81687,5.78505,4.16942000000001,-1.50736,99.95854,99.17625,3.3180475,6.246,5.89050000000001,1.975,1.92675,1.84,2.7,0.02375,4.6,1.05525,331.85,341.775,322.765,318.66,0.35,1.82575,0.08,0.37,0.3005,0.37,8.81724999999999,1.32,0.45,0.06,2.41445,2.377825,2.659,3.2177,3.822175,4.6355,5.4961,6.3521,6.73705,1.662,1.962,2.72915,3.07975,4.5236,4.741275,4.7491,6.693,7.088,2.2728,2.706625,3.29395,3.7793,4.4119,5.384525,5.764,5.821,6.994,1.43515,1.988525,2.89405,3.61385,4.98925,5.6008,6.8506,7.39,1.885,2.5816,2.9474,3.087025,4.11125,5.537425,5.63815,6.5609,6.9885,-2.2979,-1.3166,-1.8849,19.095
1,3.25,1.43850357849386,2.20919004714184,38.618230900891,9.89602171947481,1.04222312136467,3.5356986034116,2.28621292063938,433.030787064918,6.6819621799978,443.304389855191,7.07732657535749,431.907342936204,444.012551560195,6.90060863912104,432.485348458044,445.763689891844,7.8608916917056,433.474038758999,445.585598154053,7.06872073700675,432.644243539805,462.828248866181,6.35809359942781,443.203943903283,457.360103092488,6.90889674265145,441.319865940255,6.3683994251592,6.56614969105083,1.00569028100657,5.23,3.26625,2.02,1.105,6.33882499999997,6.103,7.0503,5.134815,5.18138,4.3551,-1.50764,99.917285,99.205,3.355895,5.836,6.03,1.96,1.94675,1.84975,2.8,0.0487499999999997,4.55,1.32,337.65,343.15,323.6475,318.5775,0.35,2.04,0.0859999999999999,0.365,0.3,0.37,9.33449999999998,1.315,0.45,0.05,2.415025,2.3784,2.657625,3.234575,3.820075,4.63375,5.495675,6.3511,6.73605,1.664,1.962,2.72915,3.079675,4.5226,4.74035,4.7481,6.692,7.087,2.2717,2.705725,3.29295,3.7786,4.412075,5.383525,5.763,5.82,6.992,1.437675,1.98805,2.894525,3.6133,4.988,5.5991,6.8496,7.389,1.8843,2.5812,2.94745,3.0859,4.1105,5.5351,5.63715,6.5602,6.9868,-2.11365,-1.525,-2.3286,16.899
1,3.75,1.5718194550925,3.23659721155848,33.7073055542748,3.02620691179932,1.054452502683,13.6736583442903,2.42331535332259,433.205573155456,6.8710549362312,445.80971137689,8.4436008326288,432.018267188615,446.790084087904,8.32948608306842,431.696584731647,447.001700269458,7.87507085126055,429.19970540115,446.292532018053,8.57744851771094,432.951888339488,450.341933098589,6.23779429436593,443.297468418142,449.0284749983,7.03333512864834,447.37143862927,6.41928853942969,6.02616892738113,1.10363015206131,4.93,3.21,1.97,1.055,6.29989499999997,6.021,7.0774,6.24353999999999,6.02375,3.98255,-1.548,99.87708,98.91,3.35733,6.14924999999999,5.875,1.97,1.94675,1.84,2.6,0.183999999999999,4.4,1.38,337.25,341.8,324,318.58,0.35,2.08,0.0957499999999999,0.37,0.325,0.3705,9.42049999999997,1.32,0.45,0.06,2.415075,2.37845,2.656725,3.234525,3.8205,4.63275,5.493625,6.350575,6.735575,1.665,1.962,2.71095,3.0796,4.522875,4.74035,4.7481,6.691,7.086,2.2713,2.706,3.29095,3.7776,4.4146,5.382525,5.762,5.818,6.991,1.43815,1.987575,2.894525,3.613375,4.987,5.597525,6.847925,7.387325,1.883,2.58115,2.947725,3.0842,4.110275,5.5334,5.63615,6.5589,6.9865,-2.17835,-1.1995,-2.26165,17.772
1,4.25,1.46665955524819,1.56819884437314,71.6217645709973,11.4059565914858,1.14551108481398,6.69641034968097,2.49556766277048,432.692920217239,6.85422957013664,444.437988951495,8.67815970215936,431.755018271833,443.857583420425,8.6489338137451,432.977107128881,448.237004655825,7.73930616218602,432.65557177881,449.34479073374,8.98796804996138,431.961499165897,455.568353061657,6.26986808698983,443.917358978077,451.382490114585,7.08506428010931,441.60747215731,6.12486412149948,6.64898849606318,1.21417283782696,5.08,3.20875,2.04,1.02575,6.28946499999997,6.1195,7.2036,6.19655999999999,6.1098,4.17620000000001,-1.56956,99.83749,99.26,3.229835,6.23899999999998,5.895,1.96525,1.93675,1.8495,2.7,0.4365,4.4,1.24,337.1,341.9,324.28,318.595,0.3455,2.05,0.09,0.37,0.31675,0.3705,8.3615,1.32,0.4495,0.06,2.416075,2.37945,2.6553,3.234525,3.8205,4.6315,5.492625,6.349575,6.73405,1.665,1.962,2.7105,3.07945,4.52435,4.739425,4.7471,6.691,7.085,2.272,2.7053,3.289125,3.7769,4.4138,5.3803,5.76,5.817,6.99,1.43915,1.986625,2.894525,3.6122,4.986,5.597175,6.847925,7.387325,1.882,2.53375,2.94845,3.0835,4.1095,5.5324,5.633975,6.5579,6.9852,-2.1647,-1.312,-1.96915,18.227
1,4.75,1.24205744128017,3.10747961107255,69.836810144243,4.70709517767723,1.09023475155307,7.31809451415871,2.37548163778511,434.225585368297,6.85374141912828,439.423903643079,8.82064803909469,433.117311433209,441.77724685933,8.7607575718228,438.109774577056,443.197510574641,7.63026310442446,432.393992298292,444.257275494641,9.14610190819801,427.615788402925,454.600208150235,6.27765371703301,450.037370176299,450.984430146169,7.20758406755997,450.104214578526,6.55984677108858,6.89044610049917,1.0465378433038,5,3.23,1.965,1.03,5.80949499999997,5.753,6.5433,5.70133999999999,5.66525,4.0392,-1.59182,99.853235,99.415,3.150805,6.11799999999998,5.71,1.965,1.93675,1.8495,2.7,0.21,4.6,1.1,338.15,340.5,324.49,318.7,0.35,2.04,0.08,0.37,0.305,0.37,8.2815,1.32,0.45,0.06,2.4165,2.3794,2.6534,3.21815,3.820025,4.6315,5.491675,6.348575,6.732525,1.666,1.962,2.709525,3.07945,4.52565,4.73935,4.7471,6.689,7.084,2.2723,2.7053,3.287125,3.77775,4.41165,5.3793,5.759,5.816,6.989,1.440625,1.98615,2.894525,3.61175,4.98575,5.5985,6.847925,7.38665,1.8806,2.535,2.9484,3.0835,4.10825,5.5307,5.632975,6.5579,6.9838,-2.239125,-1.7727,-1.9296,18.493
