DOY2,HR2,CO2,H2O,T_SONIC,TA,PA,RH,VPD,WS,USTAR,TAU,H,LE,FC,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,SW_IN
1,8.75,404.877895,3.33959275,-10.155231,-10.25305475,97.08113375,99.32272275,0,1.3624415,0.08166375,-0.0756395,-9.54855625,0.0745255,0.0173615,0.33189,0.28839125,0.088934,0.08985075,0.0143005,0.20600125,17.598763
1,9.25,404.77491725,3.37731225,-9.975364,-10.185573,97.089418,99.571594,0,1.563751,0.0909725,-0.071912,-10.8795555,0.11882075,-0.00882975,0.359988,0.274094,0.104509,0.077571,0.01267625,0.2286665,32.84404075
1,9.75,403.16320325,3.54207875,-9.379528,-9.2725425,96.977338,99.306198,0,1.7141245,0.1051505,-0.081735,-7.08779,1.36790025,-0.0201555,0.3794695,0.3727975,0.1263625,0.085997,0.01214475,0.19038775,47.02484825
1,10.25,403.800596,3.554991,-8.814258,-9.029478,96.99551,98.35063,0,1.94889825,0.127972,-0.10264925,-5.46205075,3.5447315,-0.11756,0.44045525,0.40218475,0.1467895,0.0832905,0.012925,0.226239,63.9610595
1,10.75,404.004062,3.515636,-8.703216,-8.533824,97.090673,95.97658,0,2.055676,0.142476,-0.098955,-3.40517875,3.616522,-0.259151,0.514557,0.445247,0.16035,0.092962,0.012649,0.268997,83.64954325
1,11.25,403.36762375,3.4563265,-8.58781775,-9.0221715,96.98163025,96.7774095,0,2.2335855,0.1416895,-0.107642,-2.712608,5.222613,-0.330867,0.5080075,0.48351675,0.174872,0.08642375,0.013987,0.321471,87.481414
1,11.75,403.68893625,3.538775,-7.59727875,-8.0708985,96.9304435,95.6226475,0,2.1677835,0.14763025,-0.12456675,-3.2486315,7.0461905,-0.2798685,0.548762,0.534018,0.1815895,0.090412,0.0133205,0.385249,106.12113825
1,12.25,403.1268255,3.605675,-6.523473,-7.15512,97.0248635,94.727143,0,2.403751,0.139205,-0.131006,-4.091327,7.2540695,-0.329848,0.561372,0.529075,0.180302,0.092185,0.0129005,0.36343175,96.61673125
1,12.75,403.120807,3.601374,-6.46277875,-7.133674,97.085158,94.730351,0,2.23744575,0.1439805,-0.11981375,-4.071853,9.988157,-0.163458,0.5555195,0.51679825,0.1796545,0.0828255,0.01249,0.4160595,92.58749225
1,13.25,403.418927,3.570945,-6.5623875,-7.685951,97.053011,93.11326575,0,2.384069,0.161401,-0.1265785,-3.623093,11.112631,-0.188804,0.538412,0.5015035,0.1815895,0.0911755,0.0121025,0.4322795,89.461086
1,13.75,403.487987,3.56719875,-6.39027,-7.5075125,97.1362485,92.011458,0,2.436799,0.158738,-0.12859075,-5.152528,10.37387425,-0.275896,0.594744,0.504561,0.187835,0.075605,0.011045,0.435877,78.889571
1,14.25,403.99792,3.67452,-6.167684,-6.922735,96.900302,90.4968515,0,2.40749,0.158434,-0.119349,-6.2946025,9.89884625,-0.205124,0.508924,0.479144,0.177753,0.076746,0.010344,0.42275175,71.94904075
1,14.75,403.972477,3.78547,-6.006019,-6.530948,96.899956,91.243482,0,2.380963,0.155505,-0.135092,-7.717471,8.4410945,-0.156615,0.541445,0.511287,0.176505,0.076322,0.009539,0.37135075,60.397919
1,15.25,403.590994,3.78259575,-6.0396075,-6.779477,96.981835,89.328188,0,2.53554475,0.1437615,-0.11244225,-8.3969645,5.19552475,-0.05966,0.517338,0.47272925,0.17239175,0.06887475,0.009267,0.3183875,47.14863625
1,15.75,403.3875055,3.8088265,-6.04683,-6.8476305,96.8971605,91.789926,0,2.29718025,0.1243845,-0.108073,-11.42056775,4.0908965,-0.0451945,0.451272,0.41718525,0.154512,0.073566,0.0094605,0.2907575,36.767374
1,16.25,402.8314355,3.724489,-6.2572355,-7.10707975,97.032138,91.383234,0,2.1839735,0.1262735,-0.093781,-15.353671,2.497199,0.04081325,0.48598,0.3956505,0.149043,0.0741685,0.010452,0.2270975,19.3053535
1,16.75,403.324225,3.549489,-6.47308,-7.4279055,97.109255,92.5872465,0,1.97336175,0.11595875,-0.08485825,-14.305913,0.5425295,0.05207325,0.4152005,0.329728,0.13815575,0.07966575,0.01272675,0.2031535,5.71464625
1,17.25,402.7161555,3.46909575,-7.3220265,-7.963067,97.100846,94.8561835,0,1.84719375,0.1004765,-0.073742,-14.105409,-0.24630975,0.0478325,0.35668875,0.29641025,0.1144695,0.0888215,0.013263,0.18076175,0
1,17.75,403.379657,3.505798,-7.548003,-8.082202,97.085887,97.296636,0,1.7739195,0.0952035,-0.0685365,-12.290333,-0.0445355,-0.015798,0.3451345,0.304744,0.1234315,0.081799,0.015,0.164087,-0.10386375
1,18.25,403.498268,3.48929575,-8.1255125,-8.865452,97.181205,98.176994,0,1.61747625,0.081046,-0.0579915,-12.870669,-0.257537,0.041664,0.31972425,0.27842225,0.09286575,0.088825,0.015297,0.17112025,-0.11151525
1,18.75,403.365443,3.51746225,-8.0258465,-8.743449,97.16332,98.25609,0,1.466983,0.0790435,-0.0597985,-11.78658075,-0.54091975,-0.0432005,0.277977,0.2374325,0.0937925,0.0834335,0.0162175,0.18403,-0.092879
1,19.25,403.97379075,3.465556,-8.15954725,-9.05542025,97.18722725,100,0,1.47811225,0.0768155,-0.058398,-13.00897425,-0.4473145,-0.02582075,0.3026755,0.2418725,0.09532075,0.0845845,0.01381975,0.1846465,-0.05219725
1,19.75,403.98726075,3.406825,-8.504349,-9.20152475,97.18722275,99.90762,0,1.416747,0.0838,-0.05723475,-11.374058,-0.850323,-0.005381,0.28557625,0.25368125,0.09252625,0.079956,0.013448,0.175955,-0.06984825
1,20.25,403.78134425,3.440366,-8.509837,-9.416208,97.0739625,97.29541025,0,1.485693,0.0843015,-0.05762825,-9.796823,-0.7434885,-0.0254125,0.305344,0.278665,0.0899885,0.08957225,0.01438725,0.184619,-0.04699475
1,20.75,404.16183175,3.298533,-8.593385,-9.45307325,97.1851175,97.397217,0,1.26135875,0.0664245,-0.0586145,-11.8375795,-0.521843,0.00073475,0.28338325,0.23518775,0.07137325,0.08479425,0.015819,0.1650225,0
1,21.25,403.7934705,3.136811,-9.241694,-10.0450015,97.16417825,99.73419575,0,1.387938,0.061863,-0.06529425,-13.287757,-1.185722,-0.00197675,0.272554,0.231866,0.0717,0.086925,0.01310275,0.147599,0
1,21.75,404.1709325,3.096711,-9.71536475,-10.509094,97.095842,96.242846,0,1.3613085,0.0776825,-0.06305175,-15.49107175,-1.666961,0.062252,0.290532,0.2434285,0.0827775,0.08676125,0.015636,0.126949,-0.033106
1,22.25,404.2312665,3.223769,-10.1074855,-10.5403065,97.08150675,98.682597,0,1.0985705,0.072595,-0.0614095,-11.84859075,-0.56013075,0.0861225,0.3014775,0.238315,0.0727025,0.0833915,0.0157345,0.14365925,-0.04899
1,22.75,404.56993675,3.1946415,-10.11839725,-10.94479075,97.1127595,96.66157975,0,1.02157375,0.07242775,-0.056915,-15.573709,-0.86517,-0.02183,0.30003925,0.24119075,0.0768545,0.0989585,0.01616225,0.116671,-0.07320725
1,23.25,404.212795,3.37147625,-9.816832,-10.690964,97.108433,98.813053,0,1.1807685,0.07341,-0.0593625,-14.97451675,-0.50300025,0.069294,0.286783,0.2398135,0.0679325,0.08329,0.015524,0.17419575,-0.15452025
1,23.75,404.28461525,3.24433325,-9.7839165,-10.90249775,97.08889625,99.315452,0,0.95997525,0.07018925,-0.06163975,-14.0036485,-0.547499,0.03147875,0.29663925,0.23510925,0.077016,0.0888135,0.01476475,0.16224975,-0.101187
2,0.25,402.03756575,3.1362085,-10.67804925,-10.78856825,96.99081675,90.59246325,0,1.24106075,0.06385425,-0.06244,-15.8119155,-0.15322,-0.01159525,0.263608,0.21014325,0.05987025,0.10166125,0.01702375,0.150637,-0.084141
2,0.75,402.530068,3.09919075,-10.676757,-10.908759,97.030391,92.667304,0,1.094778,0.063803,-0.070909,-15.45317625,-0.41807525,0.005805,0.26497,0.2389,0.063834,0.100608,0.018083,0.174483,-0.103535
2,1.25,402.3116465,3.038125,-11.276399,-10.93665575,97.0691165,90.83601775,0,1.075064,0.067673,-0.059734,-14.765965,-0.86760525,0.00202375,0.285878,0.246274,0.066963,0.104179,0.0162185,0.14056125,-0.141111
2,1.75,401.864933,3.042036,-11.52710125,-10.973849,97.0880475,90.953268,0,1.06942125,0.065676,-0.05689475,-14.604465,-0.916384,0.071744,0.25399075,0.22325725,0.061232,0.0966775,0.015862,0.153791,-0.00899
2,2.25,402.334451,3.03864875,-10.8266165,-10.744056,97.04431325,89.427863,0,1.01361,0.0564425,-0.057438,-12.0303245,-0.7888165,-0.031045,0.2599685,0.207144,0.0574915,0.094387,0.014832,0.136209,-0.063535
2,2.75,401.855904,3.0277615,-11.2730095,-10.984557,97.0294545,92.145554,0,0.9186735,0.05817325,-0.0587695,-13.643198,-0.16337925,0.0829435,0.26505,0.20228425,0.0695265,0.08981825,0.0136955,0.139667,-0.037879
2,3.25,402.081982,2.9490495,-11.43035,-11.4876315,96.9680605,91.777236,0,1.08819,0.065386,-0.05921975,-13.06560275,-0.551859,0.09540575,0.26022025,0.23634375,0.06714925,0.097363,0.014264,0.14871925,-0.06303
2,3.75,401.8932105,3.13251175,-11.531446,-11.170056,96.9307665,92.5443175,0,1.073215,0.06926,-0.055121,-10.757872,-0.4560025,-0.0126805,0.265835,0.239495,0.068489,0.093578,0.013472,0.13071475,-0.067273
2,4.25,400.9946905,3.0822675,-11.426465,-10.91792025,96.9773965,94.974442,0,1.2131295,0.066006,-0.0714495,-10.401459,-0.151413,-0.036608,0.3050425,0.220824,0.0592405,0.09064,0.0140165,0.13420025,0
2,4.75,401.8981715,3.16077025,-11.61958125,-11.0511865,96.97335375,95.2605865,0,1.22558825,0.07527175,-0.06872725,-8.874455,-0.1959905,0.03091475,0.30872625,0.22922775,0.0656665,0.087907,0.0131585,0.148473,-0.119192
2,5.25,401.732149,3.0788085,-11.475806,-10.8617645,96.94087,91.355826,0,1.176114,0.079266,-0.070982,-9.951075,-0.127726,0.0042335,0.30189425,0.23799025,0.070729,0.08806875,0.013103,0.14937675,-0.098687
2,5.75,402.0163135,3.0359405,-11.2929555,-10.9054725,97.019115,90.785354,0,1.10011475,0.0625865,-0.07109875,-11.304213,-0.14501575,0.0449755,0.30870025,0.24231275,0.0664565,0.0816535,0.012949,0.140127,-0.12798
2,6.25,401.901265,3.1247145,-11.484596,-11.1056955,97.04629625,92.44590175,0,1.0990775,0.0650735,-0.08417,-12.98431175,-0.094688,-0.02362575,0.2653765,0.243455,0.062998,0.0919205,0.01291325,0.11884725,-0.122222
2,6.75,401.618214,3.021216,-11.83910875,-10.742967,97.062179,92.4605175,0,1.1564605,0.06044475,-0.07069175,-11.646783,-0.309462,-0.009781,0.273894,0.21557375,0.067693,0.08393275,0.013003,0.139401,-0.051717
2,7.25,401.81443,3.058508,-12.0346255,-10.9311535,97.00948975,93.047678,0,1.047899,0.0670085,-0.0805995,-12.044758,-0.227535,0.002919,0.306769,0.22345,0.0657955,0.090302,0.01449275,0.155721,0
2,7.75,402.18587875,3.139165,-11.76829475,-11.00519225,96.94612025,93.1960565,0,1.09100325,0.06620475,-0.0728345,-9.7507495,-0.2079785,-0.084425,0.266318,0.2394325,0.065838,0.08865175,0.01426325,0.17444,6.156871
2,8.25,402.699349,3.132642,-11.404194,-10.69270125,97.10152875,95.844929,0,1.13099325,0.063056,-0.085869,-9.03297975,-0.042497,-0.003335,0.30186875,0.27546625,0.0723825,0.081424,0.0117345,0.1752095,24.09202
2,8.75,402.8535345,3.231507,-11.036062,-10.33807475,97.060726,94.3507855,0,1.44142,0.079626,-0.091599,-7.2197395,0.804396,-0.0310325,0.330843,0.266912,0.093381,0.090967,0.0120815,0.18857925,44.260481
2,9.25,402.3209035,3.25257825,-10.428717,-9.9965995,97.1252435,93.353193,0,1.4103405,0.08876,-0.0944975,-6.298832,1.6283215,-0.108612,0.3548295,0.32910525,0.10048325,0.10347025,0.01245375,0.2265465,76.845838
2,9.75,403.48424025,3.34892625,-9.7711,-9.88548425,96.98378225,92.906738,0,1.796682,0.101703,-0.106207,-5.50426975,3.09835775,-0.1443675,0.464936,0.371143,0.128612,0.111915,0.013634,0.240448,108.377332
2,10.25,404.00964275,3.38848,-8.873249,-9.09739875,96.97179775,89.93030225,0,2.0532165,0.111512,-0.1162025,-5.999853,3.333163,-0.069616,0.43148,0.4324815,0.1591425,0.112355,0.01380925,0.246097,138.436309
2,10.75,403.8339985,3.417068,-8.66693425,-8.95516,96.9853835,88.480419,0,2.34340775,0.139692,-0.12451125,-6.429011,5.6340395,-0.1129725,0.5276245,0.47852325,0.1733245,0.09612975,0.0125185,0.2755995,175.360582
2,11.25,403.697059,3.454873,-7.90541,-8.227478,97.004375,88.050444,0,2.728885,0.148699,-0.14333,-4.3091575,7.729495,-0.089674,0.578377,0.499184,0.202037,0.106836,0.01208,0.34970075,190.164393
2,11.75,404.501956,3.50784375,-7.6844935,-7.9864245,96.9326995,84.355091,0,2.7928955,0.155016,-0.1383455,-4.602631,8.705139,-0.1546975,0.5678425,0.5621405,0.194869,0.1061205,0.013592,0.35787825,212.085556
2,12.25,403.58663675,3.409403,-7.457393,-7.8033825,96.9531035,84.239533,0,2.68899675,0.15314425,-0.148719,-2.49231875,10.0740935,-0.17576225,0.60460975,0.56651775,0.19582025,0.1098665,0.013134,0.397725,202.948044
2,12.75,403.398436,3.53717325,-6.56457425,-7.3978625,96.8027605,81.8980675,0.0051195,3.134313,0.1616535,-0.14730575,-4.499669,11.722069,-0.177762,0.6313445,0.6016175,0.20359525,0.1065555,0.012805,0.43717825,232.930808
2,13.25,403.3766495,3.560245,-6.4418455,-7.07324375,96.85241,79.977732,0,3.09268,0.164544,-0.139133,-5.3012125,11.1572365,-0.03639675,0.622239,0.618362,0.198461,0.0961455,0.01284575,0.465491,218.410404
2,13.75,403.296507,3.65067575,-6.05614,-6.54072,96.755752,78.6855935,0.007999,3.170992,0.1673205,-0.1360825,-6.52869375,11.3563525,-0.059334,0.6285705,0.584999,0.2024505,0.0992435,0.011832,0.5004715,200.361818
2,14.25,403.657047,3.6226635,-5.66375275,-6.166527,96.787501,76.793911,0.10928275,2.812225,0.161932,-0.142311,-8.106155,11.93681925,0.104161,0.6323565,0.5507085,0.19952575,0.1019135,0.01179,0.523859,173.963333
2,14.75,403.427873,3.5272295,-6.3698515,-6.819316,96.769418,79.42597625,0.133915,3.0438355,0.153846,-0.1298445,-9.015829,10.8210245,0.081586,0.6111015,0.566763,0.1892045,0.103692,0.010985,0.459519,147.51798
2,15.25,403.649278,3.495892,-6.235179,-6.613796,96.730121,78.64181775,0.1060615,3.07286525,0.1598255,-0.1308685,-11.94479525,10.220167,0.039778,0.590841,0.54862525,0.19074925,0.10689,0.01118,0.4262985,116.565597
2,15.75,403.557126,3.527331,-5.90097025,-6.4619155,96.67714625,78.812776,0.1836415,3.13549175,0.1529175,-0.122564,-15.848757,8.26220675,0.0927355,0.62317575,0.563171,0.17691225,0.0938955,0.01111325,0.40952075,91.283149
2,16.25,403.6933995,3.435363,-6.6382885,-7.268831,96.6827355,81.324857,0.0652965,2.80069025,0.15904575,-0.12321525,-18.288254,7.081653,0.030504,0.5857695,0.54596675,0.195063,0.0964485,0.0097405,0.37030225,65.400702
2,16.75,403.61015675,3.367564,-7.20163225,-7.5660325,96.72440625,82.319114,0.0591405,2.894703,0.1458615,-0.112994,-17.804972,4.521763,0.108185,0.5633595,0.4821635,0.17921125,0.10111625,0.0113425,0.29045,38.257071
2,17.25,403.764633,3.2849635,-7.558032,-7.9303345,96.86413725,84.34738225,0,2.43782,0.131456,-0.0996,-20.327285,1.1175215,0.09923725,0.501296,0.403934,0.169033,0.119879,0.0128285,0.18398775,11.763691
2,17.75,403.7871635,3.27415,-7.93315325,-8.3606585,96.88298525,83.3536255,0,2.13393775,0.10343725,-0.08904975,-20.966828,-0.1899965,0.10006775,0.4076375,0.34150525,0.13902925,0.1309985,0.01556875,0.17258225,0.747475
2,18.25,404.073332,3.28452475,-8.28577575,-8.768756,96.956019,85.201348,0,2.022586,0.088089,-0.08210375,-19.7224485,-0.212334,0.036283,0.354848,0.28554575,0.1135085,0.132511,0.016523,0.17146975,-0.131313
2,18.75,404.05116525,3.225229,-8.756187,-9.264976,96.996899,87.276803,0,1.762938,0.086334,-0.073247,-17.644136,-0.2664295,0.03045425,0.322912,0.266567,0.100612,0.101512,0.014517,0.1415775,-0.189697
2,19.25,403.040153,3.181998,-9.405672,-9.766422,96.967354,87.6656335,0,1.549108,0.087422,-0.092092,-20.44085175,-0.135787,0.000724,0.348236,0.2685835,0.105086,0.1017285,0.014036,0.184315,-0.226162
2,19.75,401.63389225,3.22279,-9.122436,-9.44828125,96.875987,89.091389,0,1.627382,0.097622,-0.083857,-19.815356,-0.05380525,-0.03480825,0.362095,0.302548,0.10768,0.104633,0.01355575,0.19628,-0.24596
2,20.25,402.315307,3.159891,-9.46284,-9.833132,96.906509,89.0694565,0,1.822999,0.090626,-0.083244,-15.8269205,0.18041,0.0318875,0.366572,0.282076,0.109745,0.094312,0.0145275,0.16509325,-0.201818
2,20.75,403.5693235,3.1560265,-9.483911,-10.178279,97.017144,91.1907805,0,1.702435,0.077127,-0.071576,-15.745302,0.1128975,0.03281275,0.352535,0.265373,0.09408,0.082486,0.01390975,0.176337,-0.166465
2,21.25,403.23684625,3.1550785,-10.11279025,-10.484116,97.0225835,92.585292,0,1.676512,0.08376425,-0.0767545,-14.69950425,-0.1889795,0.0671005,0.355609,0.2961905,0.087846,0.0926285,0.0134625,0.16390625,-0.230505
2,21.75,402.828664,3.1805,-9.820951,-10.372767,96.965702,93.39314025,0,1.520913,0.076836,-0.090744,-14.95284525,-0.07332,0.002978,0.300505,0.269592,0.079152,0.101143,0.013593,0.1665085,-0.178182
2,22.25,402.57501075,3.06383325,-10.318945,-10.6651565,96.98121525,93.138592,0,1.287624,0.060227,-0.084411,-13.99953525,-0.3873265,-0.0312545,0.29369,0.234791,0.072166,0.096757,0.01551475,0.178968,-0.237677
2,22.75,402.11299775,3.00523475,-10.5444865,-10.73574725,97.00917375,92.835471,0,1.33344225,0.0710935,-0.0751285,-15.679452,-0.39317225,0.01852275,0.3034145,0.25307475,0.0755355,0.09948325,0.015752,0.152672,-0.243636
2,23.25,402.9214,3.13025025,-10.55291,-10.552668,96.94542,92.747364,0,1.373991,0.062913,-0.078912,-14.1198495,-0.6179185,0.047645,0.275231,0.235454,0.082098,0.099237,0.016125,0.171324,-0.164747
2,23.75,403.07881475,3.073064,-10.38676775,-10.13551325,97.03808025,90.39909775,0,1.2509795,0.06913075,-0.07156775,-17.4445235,-0.040663,0.00168,0.2655585,0.24134525,0.07113725,0.0939015,0.01774,0.157255,-0.075152
3,0.25,403.024098,3.996186,-4.736576,-5.20004175,97.28150875,88.96464225,0,1.1517,0.071829,-0.064381,-12.29588425,0.194946,0.11261175,0.2795,0.236595,0.081383,0.09417,0.0170305,0.22443025,-0.0990655
3,0.75,402.94840725,3.92609925,-4.9845755,-5.504594,97.2605665,86.644482,0,1.1227465,0.073751,-0.0692865,-12.401496,0.5787135,0.131456,0.2843585,0.216099,0.0834625,0.0951625,0.014755,0.283401,-0.05138875
3,1.25,403.299823,3.90200025,-5.0075625,-5.58183275,97.24368925,88.333899,0,1.05626325,0.07342925,-0.07019025,-12.453967,0.75819075,0.10285425,0.2840385,0.22991775,0.08515525,0.091548,0.01325675,0.25645375,-0.09537925
3,1.75,403.398552,3.92962125,-5.52346525,-5.846845,97.263865,87.78174775,0,1.11094825,0.072325,-0.0679195,-11.564326,-0.05920425,0.056379,0.291425,0.2451065,0.08152275,0.09300025,0.015264,0.2306105,-0.09888925
3,2.25,403.598194,3.87482025,-5.74695575,-5.491431,97.238306,88.37511375,0,1.1182945,0.0652075,-0.0753925,-10.795042,0.177841,0.133332,0.29639775,0.23060325,0.08251125,0.092403,0.015711,0.22782625,-0.089268
3,2.75,403.5902105,3.90307725,-5.339217,-5.6939435,97.19482525,88.2116285,0,1.1518435,0.07021,-0.078641,-11.638742,0.05455925,0.0595265,0.324156,0.23554,0.0868995,0.0870825,0.01489725,0.24860475,-0.2403535
3,3.25,403.26498575,3.8556685,-5.691356,-5.98936775,97.18455675,90.3301285,0,1.205556,0.078716,-0.07659,-12.22229375,0.2548895,0.04512825,0.30435,0.222174,0.097139,0.09194,0.01248125,0.2588935,-0.166061
3,3.75,403.73012,3.820894,-5.88870775,-6.12583,97.155985,90.562885,0,1.17205975,0.0763875,-0.077038,-12.3870455,0.41034,0.077107,0.31400275,0.22105525,0.0908005,0.083516,0.013416,0.229812,-0.139369
3,4.25,404.01889925,3.770771,-6.4584695,-6.74600475,97.15878525,91.53901725,0,1.163369,0.072687,-0.0737285,-11.315311,0.4304765,0.055422,0.2742725,0.235933,0.085701,0.0908035,0.013559,0.2379555,-0.1337375
3,4.75,403.688874,3.764149,-6.31358525,-6.5033765,97.145931,89.1935115,0,1.047251,0.0727815,-0.07108375,-12.10166,0.019695,0.0607295,0.264448,0.2236955,0.083807,0.08249525,0.0141915,0.214636,-0.12010125
3,5.25,403.2878495,3.756308,-6.4915485,-6.75146775,97.1855275,90.508741,0,1.137078,0.0735035,-0.07071225,-11.81787375,0.17661375,0.0686445,0.2804415,0.24382275,0.08420925,0.093171,0.01366475,0.18740325,-0.15350975
3,5.75,403.156284,3.7612715,-6.46705725,-6.78795375,97.16149775,90.7011885,0,0.97183025,0.06807475,-0.0867335,-12.99698475,0.112198,0.0678475,0.27861525,0.231587,0.0756385,0.08602475,0.0127485,0.21538925,-0.1322475
3,6.25,402.959689,3.67006375,-7.303922,-7.05713175,97.1791385,92.57850225,0,0.964396,0.066078,-0.097549,-10.72337675,-0.09480075,0.062937,0.265019,0.210397,0.070673,0.089805,0.0162675,0.22164525,0
3,6.75,403.911992,3.76852875,-7.008921,-7.31858,97.215845,91.81691825,0,1.015097,0.058616,-0.082044,-8.39642,0.09164225,0.076669,0.261214,0.231547,0.076596,0.089716,0.016,0.260914,2.69315475
3,7.25,403.51349,3.705796,-7.0823665,-7.04712,97.201836,90.05398225,0,1.08914,0.0788565,-0.091026,-5.1109925,2.563821,-0.036122,0.30085775,0.2503205,0.100445,0.09769325,0.012807,0.3198715,17.8080975
3,7.75,404.04987475,3.7989245,-6.0372065,-6.128667,97.22084925,88.507907,0,1.3967345,0.0944085,-0.1129075,-1.98527,3.64195375,-0.02341975,0.322875,0.289282,0.1233315,0.105625,0.01464525,0.38111025,41.997194
3,8.25,403.38670425,3.8133075,-5.3401725,-5.52822725,97.236708,86.384091,0,1.51884125,0.1166845,-0.124829,0.487971,10.0354205,-0.1065375,0.44275725,0.38080675,0.15006425,0.134137,0.01479675,0.47001675,69.99055
3,8.75,403.005904,3.8119045,-4.55442475,-5.00204825,97.274308,82.864221,0,1.95352625,0.13754275,-0.134949,2.5675835,11.82786375,-0.0820115,0.47985975,0.418424,0.17634275,0.142476,0.01573125,0.4823725,105.3360105
3,9.25,402.7783645,3.7620145,-3.69645925,-4.00419,97.2677815,77.92747475,0,2.161261,0.1532725,-0.16622675,3.196702,14.4180265,-0.147289,0.519697,0.506329,0.19482525,0.1770425,0.0171125,0.52929875,133.1775245
3,9.75,403.001562,4.051485,-2.51673825,-2.865617,97.27361,75.767554,0.132157,2.28248375,0.17523425,-0.1707245,3.892352,22.947414,-0.355382,0.58985175,0.5379845,0.21239875,0.1893625,0.023173,0.74798375,183.321829
