DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,CH4,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
2,22.25,0.5822465,15.01025,0.197,-11.3635,0,12.43,14.3725,59.067,3.4544525,0.1201285,1.439786976,0.206937133,-0.059750975,14.3346,411.762,0.0730096,2113.33,0.396708,0.15419,102.178,251.209086584206,255.22150997151,-7.47290133213935,-3.61149886877828,0.623991191904048
2,22.75,0.474128,12.9514,-0.730997,-9.622,0,12.205,14.2225,58.8325,3.80238,0.09031,1.331452032,0.167387092,-0.0752468,13.9538,411.956,0.0741116,2118.215,0.347779,0.144909,102.167,252.616079923882,254.292200854701,-6.99553559758583,-3.78454185520362,0.791175412293853
2,23.25,0.97569,12.6736,1,-11.3335,0,12.355,14.1575,57.84675,4.4505225,0.105273,1.261778488,0.17537726925,-0.08931105,13.2381,412.3655,0.05661335,2089.645,0.35838525,0.122315,102.14375,249.656517602284,248.175213675214,-5.79601598522007,-7.18722473604827,-3.44382308845577
2,23.75,0.816678,13.402775,-1.143,-12.6351,0,11.91,13.985,57.21425,4.2701175,0.0909522,0.9865344545,0.1810599545,-0.089981925,12.45965,411.3605,0.055737775,2116.755,0.45950375,0.11138975,102.132,251.205518553758,247.287037037037,-6.37699049796373,-8.71191553544495,-5.33784107946027
3,0.25,1.487344,20.416,-0.59586175,-22.78195,0,13.18,16.85,56.511,2.83249,0.0823748,1.369719465,0.119343523,-0.11342955,16.7582,410.9335,0.08580615,2183.49,0.29274,0.093477525,101.5195,282.304471931494,261.806623931624,-6.11740077246446,-7.17815233785822,-2.22806596701649
3,0.75,1.28604525,16.438,-0.289,-22.109,0,13.12,16.5325,56.496,3.255405,0.0836,1.34012112,0.104999271,-0.12494475,16.1628,412.132,0.07963035,2195.075,0.243289,0.0801058,101.4605,281.869647954329,261.951923076923,-5.36797747054075,-3.47578431372549,0.492023238380809
3,1.25,1.434971,18.8,-0.74825,-19.8375,0,12.8836,16.125,56.578,2.91863,0.085,1.206631219,0.0817,-0.1067744,16.0806,411.21825,0.0789632,2207.27,0.321401,0.084222825,101.441,287.825404376784,263.305555555556,-5.86420547079399,-3.3411689291101,1.09282233883058
3,1.75,1.3761235,28.52775,-1.108,-19.955025,0,13.35,15.8175,56.421,3.123605,0.07955,1.227091619,0.0803,-0.173237,15.9037,411.986,0.079639775,2275.34,0.32080325,0.0735499,101.40075,285.109895337773,262.945868945869,-5.97975185484179,-3.48869909502262,0.995048725637182
3,2.25,1.157702,22.5375,-0.59075,-19.4408,0,12.69,15.4675,57.9675,3.23291,0.0952,1.207696379,0.0931,-0.196046,16.001325,413.1555,0.080873075,2245.2875,0.284335,0.1051425,101.38275,285.663177925785,261.806623931624,-5.72922616745925,-3.0313197586727,1.17402548725637
3,2.75,1.26145725,18.9845,-0.55775,-18.40545,0,13.01,15,55.984,3.8687175,0.0763529,1.00282391575,0.09245,-0.181942,15.81575,413.7525,0.0795292,2147.63,0.3422405,0.08950325,101.3735,284.718839200762,260.558760683761,-5.55627802049202,-3.20168929110106,1.10320464767616
3,3.25,1.7328405,31.936575,-1.201,-23.024175,0,12.04,14.825,60.01975,3.30963,0.08433155,1.118653378,0.1021595,-0.13060375,16.23865,412.51925,0.07832665,2188.3,0.31829,0.0730953,101.3785,278.690294957183,259.170227920228,-6.00993406577255,-2.9747850678733,0.818883808095952
3,3.75,1.824045,30.733,-0.91,-20.964,0,11.96,14.385,59.3955,3.1772,0.06605,0.9376438545,0.09055,-0.14879175,15.51275,412.33325,0.07618855,2203.2125,0.33431025,0.093556425,101.37875,279.349666983825,259.74821937322,-5.89314077124334,-2.73552413273001,1.00287106446777
3,4.25,1.7405,29.013175,-1.97549,-22.2575,0,12,14.09,58.71275,2.8636675,0.06972335,0.8637463065,0.11010241,-0.162594,15.453275,413.729,0.073020025,2226.28,0.34247425,0.089982075,101.401,275.935775451951,259.159188034188,-6.57530353036154,-3.42824283559577,0.829398425787108
3,4.75,1.60020175,20.69575,-1.091785,-19.65275,0,11.7085,13.8175,60.03875,3.019525,0.06725065,0.9335798115,0.09785,-0.133976,15.491875,414.0785,0.07147175,2238.865,0.32487,0.0684574,101.45,275.38582302569,258.720797720797,-6.31075164906238,-3.31499622926093,0.858304347826085
3,5.25,1.15511,21.23,-1.194,-19.524,0,11.94,13.55,59.747,2.53808,0.0587961,0.7419489595,0.0909,-0.17861,15.359425,413.672,0.071755025,2233.5175,0.3219015,0.074154175,101.4755,276.44529019981,257.415954415955,-6.01187750016394,-3.5563725490196,1.40927661169415
3,5.75,1.60696,21.124725,-2.1435,-23.174,0,12.26,13.385,58.9545,2.52499,0.0660949,0.8350201545,0.1278850855,-0.2101295,15.07745,415.07725,0.0713339,2235.1625,0.304915,0.07112755,101.5085,276.277354900095,257.387464387464,-5.34223110729704,-1.60638009049774,1.59651799100449
3,6.25,1.447899,21.634,-1.0485,-19.029,2.295,12.3063,13.2525,60.01125,2.8076675,0.06388135,0.918746048,0.0773,-0.165241,14.72265,416.0315,0.076670725,2192.98,0.29720975,0.071115125,101.54375,276.820171265461,258.852564102564,5.36252113196792,13.8569004524886,4.25166791604198
3,6.75,0.850798,27.414,0.463,-17.80475,44.43,12.47,13.12,58.59625,2.6209225,0.06815,0.874527593,0.0908,-0.14818025,14.480275,414.172,0.07685325,2196.83,0.326479,0.1257935,101.53475,282.333491912465,266.318732193732,48.5178930331215,60.3325791855204,11.6193028485757
3,7.25,0.349949,31.19175,1.97,-9.83125,127.545,13.63,13.1575,57.812,3.38441,0.08323865,1.110497248,0.09175,-0.14098075,14.98105,412.7965,0.0785693,2208.1875,0.4120955,0.19932875,101.64475,279.5675547098,272.606481481482,121.804010890482,148.693815987934,26.8898050974513
3,7.75,-1.81737575,24.3445,2.5905,-3.11533,210.2338164,14.22,13.06,58.189,3.56928,0.111975,1.102642699,0.12745965275,-0.1615615,15.2466,411.347,0.08320695,2217.265,0.5021895,0.2304325,101.6075,281.180304471931,277.735042735042,155.969856531011,184.604826546003,29.4500749625187
3,8.25,-3.62749425,24.428,6.953,8.501,298.9,15.01,13.2125,60.517,4.249505,0.1567,1.386773935,0.190738214,-0.20222425,15.96605,408.348,0.0924027,2191.97,0.5455915,0.25775,101.64075,280.429590865842,284.850071225071,289.789345768292,346.642156862745,53.2648050974513
3,8.75,-6.24514425,36.612,21.68,20.1205,445.3,15.785,13.2825,61.35075,4.916065,0.196925,2.01447953025,0.27316424325,-0.23319,16.747525,405.20075,0.0968732,2170.085,0.6593885,0.31722675,101.59225,281.717887725976,291.309116809117,371.118998758539,431.780542986425,67.4916791604198
3,9.25,-7.828195,28.8585,30.41,29.45625,587.3516296,16.18,13.5025,60.51725,5.7712175,0.2233105,2.019590878,0.3931085165,-0.26319575,17.449675,404.32425,0.102362,2159.19,0.741431,0.33047775,101.6825,282.478116079924,297.968304843305,393.253513175539,455.535822021116,65.0899550224888
3,9.75,-7.05545,25.132,51.0075,43.46515,710.4239846,17.145,13.715,57.82,6.712265,0.235821,2.0656,0.452886333,-0.292069,18.47855,403.0585,0.1080105,2128.0725,0.744845,0.313755,101.778,284.409134157944,299.182692307692,572.542216731001,666.067684766214,83.7460644677661
3,10.25,-8.9731775,24.12825,60.2125,49.422,765.675,19.48,14.325,51.387,7.5264375,0.2464,2.300744752,0.586403093,-0.3128325,18.90975,402.9535,0.1145295,2134.46,0.8162405,0.3181215,101.7795,285.894386298763,304.567485754986,622.377579309893,716.711349924585,88.8152173913043
3,10.75,-9.56286775,25.067,78.593,62.974175,880.6013668,18.9775,14.53,47.5555,8.4507425,0.267025,2.457475,0.64766634075,-0.3033605,19.222875,403.35825,0.12597825,2108.9075,0.8520105,0.34334875,101.7485,289.302093244529,309.320868945869,688.21072665025,790.697586726998,93.6259370314843
3,11.25,-9.44562425,20.4134,81.238,65.3105,1074.57606,18.83,14.95,45.458,9.473865,0.2759595,2.5128400595,0.6845299255,-0.34609,19.67435,403.90875,0.13235375,2095.5375,0.85045375,0.32182525,101.708,291.921979067555,313.957621082621,675.160549250262,764.834087481147,97.0963268365817
3,11.75,-9.1746965,19.13975,99.219,66.707,1165.65,19.84,15.52,42.673,10.12626,0.275402,2.288772871,0.71948648625,-0.344613,19.814,403.1205,0.13432425,2085.14,0.93925875,0.339816,101.67975,293.343482397716,317.861467236467,783.948452244465,896.029411764706,98.7398800599699
3,12.25,-9.42892,17.971,95.97975,70.1405,1103.46174,18.4375,16.4675,43.698,9.8180075,0.29365,2.5838193905,0.77728405475,-0.33063975,19.89875,403.134,0.1300865,2075.01,0.92300575,0.357206,101.67125,296.112274024738,318.846331908832,765.518976654206,863.633107088989,96.6469265367316
3,12.75,-9.47461775,15.85225,108.917,67.12325,1083.694444,18.68,16.8525,43.919,10.4072025,0.2939495,2.6147756505,0.76935392175,-0.30716725,20.289175,403.4195,0.13540425,2072.3625,0.8898565,0.35052025,101.62075,299.208372978116,321.371794871795,706.106566626189,809.769984917044,95.1154422788606
3,13.25,-9.4069535,14.534,94.35525,56.8406,1160.852298,19.41,17.405,41.014,9.618285,0.2978,2.8108881945,0.7515315445,-0.321425,20.634775,402.86975,0.14061,2064.12,0.87939425,0.3431565,101.567,301.796384395814,319.701745014245,745.068785177547,844.996229260935,96.2327586206897
3,13.75,-8.601384,18.25425,97.002,52.951025,982.825,19.125,17.8725,40.9,10.2624275,0.2955,2.894174158,0.688609985,-0.350261,21.0995,402.975,0.142624,2068.32,0.851485,0.370606,101.45,303.605613701237,319.19675925926,732.655806994693,839.758672699849,99.2882308845577
3,14.25,-9.174239,18.602,93.6215,52.5633,865.6,19.66,18.355,39.2365,11.2589075,0.28595,2.8936476965,0.690324,-0.341944,21.311,402.306,0.1450375,2092.9125,0.8227575,0.321395,101.369,306.28449096099,316.403846153846,628.899463164345,712.3604826546,95.5209895052474
3,14.75,-8.38030675,17.695,98.64475,48.308,785.7231712,20.205,19.0175,37.248,11.99742,0.289748,2.833081586,0.71066513,-0.307833,21.9025,402.794,0.152218,2069.635,0.745111,0.319846,101.37,307.429115128449,314.941595441595,574.581956759177,665.91628959276,88.6146926536732
3,15.25,-8.52373475,18.635,82.243,39.606,669.575,20.5075,19.3575,37.928,10.966695,0.3122,2.73606,0.68095816,-0.288885,22.14075,403.0225,0.1575515,2074.39,0.9212155,0.3464055,101.3975,307.173168411037,313.193732193732,486.249955678269,566.292609351433,78.5261994002998
3,15.75,-8.097108,17.588,69.6785,29.08775,563.4,20.825,19.605,39.056,11.818195,0.2954,2.807194979,0.682519,-0.259478,22.0717,402.409,0.144653,2078.46,0.81043,0.333861,101.339,306.933396764986,307.051994301994,389.950521345662,471.62443438914,70.941604197901
3,16.25,-6.25157,19.9565,66.727,14.914775,376.6,20.35,19.6825,37.2885,10.91589,0.2852,2.808417709,0.620161809,-0.246974,22.2455,402.977,0.142666,2077.0625,0.745995,0.312775,101.332,305.910561370124,303.780626780627,342.463627575353,409.574660633484,62.1325337331334
3,16.75,-3.90755,18.607,55.15025,3.851495,297.4,20.175,19.7075,37.36,9.8611,0.293944,2.720767141,0.619700124,-0.220752,21.8785,404.063,0.14007,2080.48,0.721682,0.294923,101.344,306.723120837298,300.073361823362,210.032603381567,253.61161387632,43.0154422788606
3,17.25,-3.0512475,21.566,31.141,-11.8978,167.78,19.845,19.7,38.866,9.56924,0.2517,2.77276,0.499734616,-0.222019,21.7794,404.663,0.133516,2098.5,0.708298,0.268065,101.373,304.763082778306,293.499287749288,112.816918689976,134.171191553545,21.3542728635682
3,17.75,-1.0359045,18.9435,20.8552,-23.4305,63.97,20.055,19.5275,40.8195,8.295775,0.205376,2.338962352,0.388581,-0.16248,21.5465,404.938,0.125859,2114.5,0.570347,0.193614,101.402,295.077069457659,286.853276353276,43.2083111159353,53.1733785822021,9.96506746626687
3,18.25,0.359193,20.3625,7.903,-25.75875,11.80820168,18.215,19.39,40.712,7.2051175,0.1782175,1.90982233775,0.33986596275,-0.12864725,21.43535,405.646,0.11601375,2144.24,0.4533885,0.1609595,101.4995,299.022835394862,283.539886039886,-0.582795413379301,1.52606334841629,1.76933283358321
3,18.75,1.088946,20.122,5.317495,-30.947,0,17.54,19.225,47.1295,6.75066,0.147424,1.834251785,0.248677022,-0.108098675,21.0733,406.98,0.114013,2209.605,0.399134,0.159155,101.49,293.062797335871,280.603988603989,-6.60824243986605,-4.3670814479638,1.05521739130435
3,19.25,1.7165105,19.782,0.695,-28.74,0,15.78,18.88,54.3285,6.2283825,0.1232,1.7145524145,0.17349217475,-0.1034815,20.358875,407.90525,0.1115965,2224.0675,0.351464,0.1143825,101.553,292.471931493815,280.609686609687,-6.57605688106173,-4.09773001508296,0.935457271364318
3,19.75,1.86110375,17.951,1.2614965,-31.815,0,15.325,18.7625,56.547,5.5495975,0.12513625,1.6574,0.173049,-0.09642385,19.6164,408.134,0.11131,2185.79,0.340097,0.14122675,101.569,292.352997145576,277.384615384615,-6.34624069187129,-3.99570135746606,1.13369565217391
3,20.25,1.636195,8.8725,-0.825,-29.311,0,14.995,18.5925,56.251,4.9821325,0.116576,1.69639,0.191481211,-0.0819911,19.7882,408.545,0.11092,2223.785,0.329418,0.12545,101.544,289.991436726927,275.739316239316,-6.50050775517218,-3.5607616892911,1.3431784107946
3,20.75,1.8997635,14.446,-1.283,-30.067,0,14.675,18.21,57.7955,4.3601475,0.104703,1.63634008,0.172771207,-0.0888846,19.4827,409.34,0.108474,2216,0.383373,0.0935297,101.529,287.568030447193,273.232905982906,-6.50319135681025,-3.46420814479638,1.50535232383808
3,21.25,1.8729695,18.132,-1.4785825,-29.1389,0,14.265,17.8975,57.791,4.054665,0.1186,1.552355999,0.174189,-0.10341125,18.9206,410.108,0.107129,2239.7625,0.374998,0.137084,101.516,285.123691722169,271.959401709402,-6.43005305039787,-3.77320512820513,1.41843328335832
3,21.75,1.5671475,19.03375,-0.4486245,-30.610325,0,14.06,17.81,57.093,3.5745725,0.110725,1.58462750175,0.15274725,-0.0964683,17.8525,411.11525,0.10413515,2251.99,0.280833,0.111026175,101.533,283.223596574691,269.537749287749,-6.67655582842065,-3.34033182503771,1.47811094452774
3,22.25,1.900031,18.161,-0.18725,-26.377,0,13.805,17.6825,60.5385,3.3560225,0.1068,1.57499,0.132046,-0.1010585,18.3488,410.78,0.105067,2191.525,0.375703,0.120028,101.508,282.599429115128,268.551282051282,-6.55798839268147,-3.09687028657617,1.32116941529235
3,22.75,1.67381525,26.083,-0.4465,-28.52315,0,13.555,17.3375,59.9885,3.180065,0.1089,1.494353132,0.127969258,-0.0847701,18.3013,411.299,0.0969801,2204.2325,0.334287,0.127847,101.513,281.897240723121,266.383190883191,-6.27921274656791,-3.21781297134238,1.28997751124438
3,23.25,1.91733,26.19675,0.26195825,-24.435575,0,13.205,17.0675,59.19,3.0483275,0.103805,1.404481608,0.138983512,-0.0722319,17.0888,414.252,0.00170267,2207.5275,0.341355,0.122965,101.477,280.253092293054,261.311965811966,-4.6829790647663,-7.60565610859729,-3.66335832083958
3,23.75,1.633565,21.2955,-1.33275,-24.671,0,13.42,16.9225,56.8295,2.74949,0.0929259,1.373514652,0.135066677,-0.102215,16.7612,411.079,0.00174826,2177.4025,0.250678,0.100267,101.549,287.090390104662,261.366096866097,-5.11438431236871,-9.21010558069382,-5.99648425787106
4,0.25,2.326535,76.757,0.375,-25.006,0,19.345,20.9925,61.752,4.00577,0.1067,1.200410824,0.114710633,-0.1224555,20.7931,410.371,11.5711,2178.78625,0.397756,0.0842183,101.501,293.410561370124,276.031339031339,-5.89474751792658,-7.18898001508295,-2.31127811094453
4,0.75,2.181993,68.502,0.379,-22.52225,0,19.4,20.8425,62.1565,3.92287,0.09545,1.21362304025,0.13750706725,-0.12206425,20.5816,410.28375,11.945175,2191.3175,0.2943575,0.097299825,101.48575,295.97502378687,275.932158119658,-5.65006392448572,-2.99174208144796,0.326396364317841
4,1.25,1.847588,70.86235,-0.7965,-22.1845,0,19.205,20.7075,61.3845,3.9983775,0.0992375,1.16227673175,0.134704359,-0.108225,20.65975,410.70575,11.3596,2201.445,0.310351,0.09277315,101.46525,292.811132254995,275.377314814815,-6.16203303325714,-2.84304487179487,0.73485832083958
4,1.75,2.04474975,80.189,-0.43275,-21.1954,0,19.11,20.5625,61.857,3.8773575,0.1012,1.10868637825,0.10965171425,-0.14314425,20.4096,410.0565,10.783175,2253.89,0.31485925,0.078195525,101.456,301.329923882017,275.061075498576,-4.52955296899064,-2.29004336349924,0.58621008245877
4,2.25,1.766599,71.933,-0.5465,-20.5042,0,19.245,20.4225,62.9165,3.9042375,0.09545,1.1686887195,0.1113156975,-0.123778,20.361875,409.6705,10.627775,2202.31375,0.28836075,0.07890475,101.468,308.692911512845,275.191773504274,-5.03167867706419,-2.09544306184012,0.460220764617691
4,2.75,1.8795075,54.7895,-0.715,-24.2253,0,19.1625,20.2825,62.135,4.0685425,0.117575,1.1759549875,0.104833734,-0.11676775,20.113125,409.868,10.74605,2149.79,0.44664275,0.111455,101.503,305.01617507136,274.989672364672,-4.81367473785734,-2.34378582202111,0.588562218890554
4,3.25,1.88628475,68.4489,-0.123,-19.99225,0,18.87,20.015,62.16425,3.819985,0.105825,1.15117342525,0.11805682575,-0.1038085,19.829175,409.72675,10.5533,2174.81875,0.36289075,0.14470075,101.51275,302.732873453854,273.970797720798,-4.72802808720075,-2.47595588235294,0.926103823088456
4,3.75,2.02102625,64.369625,-0.78675,-20.07575,0,18.555,19.755,62.06525,3.907305,0.091375,1.059133292,0.11621411375,-0.0953363,19.651175,410.6525,10.1276875,2210.4025,0.35965,0.10840875,101.48775,298.976213130352,272.662927350427,-4.92573179049613,-2.41323717948718,0.657524550224888
4,4.25,2.097622,77.82,-0.177,-21.8535,-0.0001827292038,18.635,19.61,62.951,3.902435,0.087000375,1.005347838,0.09495863725,-0.140123,19.3253,411.0595,10.21699,2214.9575,0.37739525,0.0847664,101.50225,295.912464319696,271.891025641026,-4.54019550744989,-2.45165535444947,0.76008508245877
4,4.75,2.04496375,68.526,-1.45375,-20.7425,-4.543913286e-05,18.5425,19.47,62.314,4.06767,0.081,0.94417344525,0.078875,-0.1424865,19.242425,411.58275,10.4977,2249.6075,0.36014575,0.089702625,101.51875,298.782350142721,270.850427350427,-5.17136293561365,-2.34248868778281,0.921486131934033
4,5.25,2.14296,82.227,0.196,-21.8264,0,18.93,19.2725,62.5105,3.821165,0.07005,0.909004268,0.073225,-0.161682,19.63745,410.2365,10.429425,2243.5,0.329598,0.0813336,101.551,308.739533777355,269.85933048433,-5.03773147928297,-2.49580505279035,0.786071214392803
4,5.75,2.0931265,59.25075,-0.67675,-23.75655,6.383481192,18.91,19.0725,62.0615,3.944555,0.0801,1.02222092225,0.0889,-0.13627775,19.5914,409.6815,10.4375725,2240.85875,0.33001575,0.103485925,101.572,308.943149381542,271.099715099715,-0.523293469215631,2.22101998491704,0.958753748125937
4,6.25,1.8057285,85.849,-0.68475,-21.11,42.9517697,18.68,18.89,61.51025,3.84011,0.0935338,1.135941787,0.104752588,-0.126193,19.1386,410.846,10.195,2217.8675,0.431231,0.145864,101.647,304.517840152236,273.746972934473,18.5812266462923,24.5542420814479,5.63582833583208
4,6.75,0.619853,88.77425,1.33825,-14.896,128.6639956,18.365,18.705,61.689,3.8244225,0.1134445,1.05417437,0.0832,-0.152124,19.3595,408.0445,8.8209225,2213.845,0.47087525,0.20945375,101.61025,300.375118934348,280.497150997151,62.3269221158651,78.6955128205128,16.162443778111
4,7.25,-3.31182,84.124,1.8365,-9.3915,191.7547242,19.175,18.6825,62.3335,4.809845,0.1412105,1.28995143225,0.109223853,-0.1924905,19.78405,404.19125,10.1581875,2220.0675,0.686932,0.279333,101.644,295.25808753568,284.705840455841,90.7460988397204,109.405731523378,18.6596326836582
4,7.75,-5.3656325,85.7,6.35475,-0.718,316.4639486,19.8395,18.63,62.213,5.2069525,0.1786865,1.561594352,0.17131482325,-0.1973695,20.8338,402.12725,9.9443425,2182.81875,0.748564,0.31402175,101.661,298.456470028544,289.473646723647,141.945769422981,168.907051282051,27.4189842578711
4,8.25,-8.821063,89.8265,10.0345,7.3316275,451.675,20.545,18.66,61.832,5.457635,0.20217825,1.80427538625,0.2395490375,-0.30473675,21.3736,401.62625,9.4708375,2158.405,0.8189535,0.337221,101.6915,301.917221693625,294.888354700855,200.713061766628,243.359917043741,41.6125374812594
4,8.75,-11.8876,90.755,21.5535,17.2054,585.775,20.68,18.725,60.851,6.1994425,0.245775,2.2156740795,0.33509270625,-0.2915045,21.45815,400.1595,9.3209925,2136.34125,0.85886975,0.36333275,101.6945,306.59728829686,299.030982905983,310.169674975861,373.077677224736,61.9549287856072
4,9.25,-14.2890605,90.758,29.29825,27.654,706.4437534,21.425,18.9375,60.20325,6.417805,0.274375,2.406093991,0.46617238325,-0.2920945,21.555525,398.402,9.0410075,2120.55125,0.91306075,0.37952875,101.7085,308.690770694576,302.731481481481,330.876071833992,392.950603318251,62.0745314842579
4,9.75,-13.126839,94.034,43.136,24.975,742.5672594,21.74,19.1875,57.34625,7.739045,0.289175,2.653872131,0.5854892475,-0.26829475,22.030025,398.2585,8.2605975,2110.68625,0.945168,0.4178745,101.67675,310.768078020932,306.803774928775,415.301299378591,490.26979638009,74.9684970014993
4,10.25,-14.917161,95.5465,46.496,40.0345,941.275,22.0725,19.715,54.969,8.95279,0.3012,2.693101445,0.617474254,-0.31857625,22.582925,397.275,8.272315,2108.545,0.97137075,0.4168645,101.7085,313.33515699334,309.508725071225,458.572760565418,545.32032428356,86.747563718141
4,10.75,-16.40411775,91.301,78.688,45.189,1132.175,22.4675,20.195,54.189,9.66865,0.3169,2.645902416,0.662834796,-0.313824,22.3932,398.33325,8.2950825,2078.12625,0.86944675,0.39920075,101.70325,315.052093244529,309.854700854701,472.40636553895,556.480203619909,83.3264617691155
4,11.25,-14.75422025,90.091,86.67805,37.76825,1064.875,21.7975,20.71,53.347,10.155585,0.3041,2.80171,0.602569,-0.30980975,22.400525,397.463,8.4551575,2076.52375,0.93731875,0.394419,101.6705,316.315413891532,313.26014957265,543.37834476427,625.463989441931,82.0856446776611
4,11.75,-15.775282,89.296,76.195,44.53,1073.4,22.7525,21.4425,52.8772,10.80068,0.3008,2.51139605,0.667384049,-0.30813725,22.229575,397.56125,9.01648,2067.47375,0.89115725,0.37006025,101.66375,316.545908658421,313.70584045584,572.253491466936,669.332202111614,96.3556971514242
4,12.25,-16.113525,74.3356,115.971,51.6775,1160.847548,23.1975,21.7075,53.552,11.0192,0.2986,2.594031152,0.762434,-0.30901625,22.649,396.63225,9.4454525,2062.035,1.006552,0.39588725,101.63,315.542340627973,317.222756410256,591.696771806405,697.217948717949,94.7554347826087
4,12.75,-16.4107,84.3932,106.9015,48.31925,1225.83147,23.42,22.0075,51.73175,10.999835,0.302025,2.374854786,0.71720000175,-0.3046815,22.7613,396.641,9.5978975,2067.3275,0.998289,0.39770125,101.58375,314.663177925785,318.661858974359,547.551525142406,641.980957767722,92.9522113943028
4,13.25,-16.11925,95.1605,114.7295,61.08295,1169.225,23.055,22.2625,50.783,11.2264175,0.3124,2.629729657,0.78241625,-0.342349,23.2257,397.28875,10.26895,2058.18,1.013855,0.39950325,101.55375,316.289724072312,318.772257834758,692.646472860854,796.018099547511,103.251686656672
4,13.75,-15.718625,97.513,123.05,48.965375,1016.55,23.24,22.445,50.4155,12.09753,0.304183,2.57546577475,0.75818275,-0.2917025,23.59005,397.04675,11.513375,2061.9675,0.949868,0.41288375,101.503,317.73239771646,318.147257834758,608.561777934562,707.654034690799,97.4323463268366
4,14.25,-14.6672605,93.5459,129.73175,54.1492,831.6221294,23.615,22.65,51.98475,12.25975,0.31513475,2.59121147525,0.732980767,-0.3080945,23.4089,396.75025,11.76445,2074.00125,1.0405175,0.4288345,101.45975,318.496194100857,316.536146723647,586.002870453913,685.007164404223,98.9051724137931
4,14.75,-14.259103,81.773,114.7875,38.7236,766.4,23.605,22.925,51.34,12.595995,0.301225,2.5377588125,0.70635589075,-0.27808775,23.435325,396.51325,11.854425,2061.9275,0.956407,0.39689125,101.4215,314.178639391056,314.984508547009,472.427989059769,563.30467571644,82.4568965517242
4,15.25,-13.3569775,84.417,100.82525,26.70385,613.525,23.705,22.9725,51.631,11.64893,0.288975,2.80991075925,0.78683593725,-0.27186725,23.39095,397.15575,11.808075,2061.65875,1.0038175,0.39087975,101.39225,313.098001902949,312.553596866097,416.77674737292,498.647624434389,80.172976011994
4,15.75,-12.448623,83.61575,87.5385,17.33695,502.05,23.92,23.1125,52.6095,11.80262,0.30923825,2.566793174,0.73705719175,-0.2853885,23.592175,396.86975,10.577325,2066.7,0.87784225,0.369341,101.367,312.112749762132,309.604522792023,342.540857795084,410.256787330317,67.7159295352323
4,16.25,-10.77158025,85.70375,70.47965,8.282,386.825,23.695,23.2,51.587,11.2685275,0.292188,2.52516037,0.676488,-0.291449,24.3281,396.335,11.4029,2068.2475,0.817594,0.346618,101.345,310.574690770694,306.478988603989,243.216103006189,290.309766214178,45.9543290854573
4,16.75,-8.8935075,78.893,70.7695,0.4184605,269.325,23.62,23.32,51.4945,10.8614,0.25979875,2.67347384575,0.572097073,-0.29070575,23.555675,397.40575,10.6304,2072.68375,0.716005,0.31027475,101.321,307.081826831589,302.137998575499,157.519721050109,187.17911010558,29.6593890554723
4,17.25,-6.534842,70.52125,36.59825,-10.9785,207.6,23.485,23.2425,51.509,10.173955,0.2693,2.30377657975,0.501496433,-0.27229775,23.391925,397.485,10.791675,2092.88875,0.65143425,0.260356,101.29325,310.848715509039,298.5,108.265894315286,131.250377073906,22.9844827586207
4,17.75,-5.229304,67.21525,33.1083,-17.13635,97.09,22.97,23.1475,52.9375,10.5841,0.2261,2.229671977,0.358258784,-0.221069,23.4613,398.327,13.4374,2111.87125,0.54383,0.241364,101.242,309.536631779258,293.160968660969,45.5320226764446,54.6377828054299,8.59565217391304
4,18.25,-2.909914,67.1125,18.3952,-19.65,20.9311256,23.0463,22.97,54.1885,9.6382475,0.2109,2.06462,0.31922722,-0.143261,23.6735,400.583,13.4157,2132.8125,0.559848,0.253255,101.244,307.197906755471,289.947293447293,5.18502269227378,8.60241327300151,2.12104197901049
4,18.75,-0.827778,66.633,15.497,-28.8853,0,22.715,22.835,58.097,7.9696525,0.1955,1.996942707,0.298613002,-0.131648,23.5518,404.113,13.0881,2178.835,0.610906,0.208298,101.231,306.44053282588,288.132478632479,-5.79520928449807,-3.42355957767722,0.804910044977511
4,19.25,1.541113,67.697,4.5225,-34.5185,0,21.525,22.6875,61.40525,6.128615,0.1822,1.917625521,0.222039484,-0.0963216,23.3889,405.685,13.2971,2183.98625,0.517963,0.253204,101.218,305.169362511893,287.019943019943,-6.18959772376257,-3.63283559577677,1.11659670164918
4,19.75,2.3030325,63.7051,4.231945,-30.62235,0,20.815,22.4,64.3255,5.32406,0.137847,1.55805,0.201689254,-0.0833248,23.2146,405.907,13.6457,2190.08375,0.492918,0.20939,101.261,304.584205518554,286.271367521368,-6.24875848274962,-3.91317496229261,1.38454272863568
4,20.25,2.287299,70.17,1.21568,-28.05115,0,20.455,22.2225,66.683,4.92161,0.1253,1.40436078,0.158956924,-0.088091775,22.9052,406.962,13.0979,2215.84125,0.460877,0.198178,101.318,302.867745004757,284.992165242165,-6.26323839211614,-3.71567873303167,1.65552473763118
4,20.75,2.0271895,78.13455,0.551,-26.402175,0,20.18,22.3525,66.134,4.47431,0.1121,1.5003,0.154222032,-0.0874227,22.7319,407.389,12.504,2203.17,0.440626,0.156942,101.329,301.150333016175,283.817663817664,-6.15358626116807,-3.59982654600302,1.53096701649175
